m	q	h	n	epsilon	target
4.790368009109015	1.8337468016065384	2.1976891392566107	2.0858685389493514	4.167034799457033	-0.018555630802585658
1.1386352764394578	2.182700070158778	1.343381747881894	3.271865017868476	1.671265117783895	-0.05986742189184139
3.870173802157234	4.616809284883568	4.887061759156541	4.561286746278958	4.037637569704361	-0.027132083821640826
2.3198605762232534	4.968778427666634	3.9496282038996737	4.825623430570137	1.7081814816388985	-0.16675663144702962
2.8800420421144044	1.3957937788493395	4.245862526426361	3.985347596695725	1.8802640762328453	-0.001349869882946123
4.436126185301374	2.7673332301404514	1.6610160550131403	4.673132825970207	4.236058324957748	-0.030079593528402924
3.2888185025326973	4.906901960464704	2.767352427326899	2.163393945955364	2.5789559337888712	-0.9997500601156606
4.303393166062877	4.933316889160967	2.2520066670097307	3.6138027926931806	4.984534613541866	-0.1936241911684933
1.9551518120687523	4.031939927370933	2.5953909521167398	3.6994685816313617	2.8729118766920325	-0.08488243713775225
4.9072459340517725	1.5346243933708914	2.231546952455961	3.8639070901178885	3.4252036775105674	-0.003900479631606632
1.6096081064549232	3.433863885870863	3.6897910149117834	1.8835026360198488	4.410090880987406	-0.029780459022940107
4.556016127804163	1.6349904809232432	2.338778303493159	4.104730661282515	3.3244826730011785	-0.003995402975818646
4.313478485698612	3.5596553262677877	3.466826263462908	2.813625054759267	3.8705380570295143	-0.06073375831661796
3.537176741455716	3.242503480811464	1.388580286337903	2.440231881516678	2.235563566924168	-0.8517464785052398
3.648116556502549	1.4215168040308894	1.941687636036752	2.6270685260078337	2.297628216966645	-0.013555815989035436
1.1121889038621258	1.5916458159488702	1.0060893586023685	1.1475806359997502	1.4461105829800474	-0.3200602616435165
2.390066091203864	2.2680246041470027	3.706911249806865	3.3445663673444384	2.212240986601294	-0.01050853289385745
2.6889167797444258	1.1205823025678354	2.4521909491607983	1.6709309802442016	1.554007889408166	-0.013071649079895277
3.342761571504969	2.611145411584332	1.8210060677596889	2.4302026619755672	2.642528581681741	-0.14203405569291286
3.999708425572983	2.7387250152764566	3.4445505989324503	4.009662650847941	2.80181091559362	-0.018783374032059683
4.602609640495757	3.047723865919512	3.395800598885746	4.843042782541538	3.082367832342765	-0.01931642355582969
1.546864111046173	3.0718991411288865	2.8153051734160566	2.7938090629445336	1.0357251584979834	-0.25945170837831594
1.9299866580649243	1.2898129332113797	2.311249266696039	3.733109590097853	1.200924040388741	-0.006218778670729573
3.9020492118372796	3.12485198163092	4.210666942348442	4.7140400177351625	3.458988583602722	-0.009865838195765966
2.4102590538359614	4.13920731732502	2.595789764971277	1.5685210641672374	1.2526882035977789	-3.3996697801351674
2.271193874345561	1.1071067656817828	1.260496591435921	3.3571387507063988	3.905700665443912	-0.0015613576508523735
3.9623175590442727	2.1971072655820554	2.8733512960530048	3.4669566650660664	3.4999446730917305	-0.009494403748491276
3.9040414538295862	2.258708688253187	1.5808002096980296	2.163156294282336	1.9457928647725982	-0.28690779063041083
4.481185650311615	2.8973606444505577	1.2628190283673593	1.6303192484596254	1.5317338164394598	-3.969346653518637
4.943659267574626	2.4966628769121715	3.876103015941274	4.31779459333732	1.3977103648502744	-0.043878240948998594
1.5500661555182207	2.7063549213267115	2.0376784330487943	2.873574269204864	2.1032438890360488	-0.06853364476274358
1.9028036040138256	4.861551601173578	3.3014478059259247	1.3998948335555923	2.19972467643811	-1.2854856444859843
4.59167007378546	3.1721370946703678	1.8449530037967188	4.394395056623146	1.6471520955075762	-0.32587591629680845
2.7823806735772014	2.9260603246127834	2.3514999199222046	3.127476932042799	4.434438467544851	-0.02397199785315171
1.9201044233707572	2.2563024713451862	4.562011700833686	1.9063051000939093	2.725063789772685	-0.011075750969014123
2.3232945000832954	4.2139979403416845	3.1559492339398294	4.031454791055529	3.530257219538896	-0.045393665022932114
4.964903957323804	3.5962027990539513	1.3206410976524712	3.789971331960127	4.1403175144795314	-0.2417067629067769
1.3109635859002662	3.377449398998033	4.365610188381694	3.4021703544555035	1.167674037640788	-0.07089421164575413
1.3558136254215496	1.9432221052119605	3.5432777061897265	3.556749987516445	2.0449003671733634	-0.003638634300431353
3.5755426566340214	3.0800812515259155	1.8815580845081492	2.9241413404112198	2.40098163500378	-0.23051065891601705
3.382204579003317	2.209253049065196	4.706133208471286	3.4230901223850525	4.383630973126508	-0.0020195688636707033
1.4660990741810342	1.9801807427056253	3.4754630365557304	3.8344178624128165	2.1180065977398166	-0.0035368270209358084
4.69990010452433	1.1894327155683821	3.0135341515565166	1.7248699142074062	1.7297845961332008	-0.014544847722942584
1.057145208265219	2.1964404845867214	4.076152681628727	2.1128335574313857	2.43890123510512	-0.006971119587759785
3.2375928141316286	3.032876108264458	1.7710356349918317	4.7198616379446445	4.618933042775329	-0.022969653949357623
3.797121318158723	3.3333567092830334	3.2693415087330013	4.643727700371537	2.443664386011696	-0.042574980978552085
1.753478107049956	2.858728511874614	4.9464188046723345	3.3001094801651623	3.912911231479841	-0.0035880919005316404
4.803511879496206	3.182808358499841	4.625863139149082	2.0376217679877717	4.691730842428324	-0.0315073560519793
2.5570861065610644	1.3784009021118004	1.97854165786443	1.963607397007064	1.7971079632739402	-0.0236706130933171
1.6265998341785537	2.8459195107889848	2.841356309155285	3.0490099388659817	3.049450666890402	-0.0191103609036876
2.0764100880027176	1.7991529310859806	1.3409857390252244	3.9654388832209535	3.7652793757756067	-0.006783755940951472
2.1967506275570274	1.6701169862170475	3.0691380820000087	1.4348902430181123	3.431377424155321	-0.009355589212525882
1.0777424889699057	4.554720823114593	1.4099244449073338	1.9594467204513115	3.1739368092973708	-0.7540791227029563
1.3060273357462746	4.443489947312049	4.846540012757742	1.903206108509114	3.1619306253481763	-0.07482025135292969
4.149431211578584	3.3464272691787857	4.641499066733321	2.830109506433509	4.192328362557713	-0.02144818498844466
3.5420292282231967	1.8435690711646209	2.7299732051729504	3.360432246271976	3.3767767093952115	-0.0053295196088073826
1.1773954349658218	1.722384024187567	2.4274962949737624	2.519446320326567	2.0482387338327053	-0.008253987269280753
1.2215089846541352	2.777057213307525	1.1340997686326435	3.3308520781412003	3.9501917279973457	-0.04078462007284467
1.7514120489484366	3.043129414233058	2.39962249212803	1.3981168756569615	2.4274911202825162	-0.28306875193489744
4.033767754089505	2.8660220886486334	4.26779950494341	4.448577269297137	1.7459283495648017	-0.03096249202367613
1.0922036612986703	1.4785677082107984	4.559844669341568	3.5862793040379093	2.536857284736776	-0.0003791387028573137
4.711664286456141	3.4217366944656504	4.647027132501234	2.667201607665752	3.2563653676847366	-0.04956126022931896
4.098590777132729	3.536333592101619	3.948334489940836	4.548300037600819	4.931555380413355	-0.01021559251065557
2.644267260651315	1.0968494195088678	1.2354247986165934	3.8913559536298425	4.696026234313472	-0.0009386589471139518
1.0506651574837875	3.2069263898401843	2.7524905340344064	2.4649868177551384	1.3212528809471982	-0.17285324786202816
4.91510909801012	4.5909484368036795	2.874271370751249	1.0408812696541558	2.226310329824268	-6.152101711365898
1.4819265697268191	2.364027051922306	4.151951729813872	2.9470176211034365	2.256275605976981	-0.007590879765403676
3.4646140327932	2.4995242101597026	1.6382815403008442	2.2140981079375552	1.7327523220639818	-0.427908080324458
4.021049144078676	1.5548969940588977	1.4776884801205612	2.2935395666750464	4.5411660226732335	-0.012403460892209856
3.7591040582004704	3.2427396768629135	1.6629979651523232	1.525551874959703	4.182851044723422	-0.4613818526455786
1.4636771257258294	4.7428370527989205	1.4668061968579709	1.9429130053756165	1.991847306486726	-2.8730543844458887
2.3391982113282337	1.1214287011945359	3.2155792781750048	2.5803027593232417	1.107518683459487	-0.0054764837728683135
1.4513495418851572	4.004877393140559	1.5841113887472686	2.078280215628317	2.3649663150782607	-0.7698557807287177
3.7895975189424185	2.343978567099627	2.1034264847913176	1.9842556310050876	2.7242253140011767	-0.11060676194145833
1.428926887273292	2.896169425811103	2.899226886052125	2.5622440292251407	3.4853816814064618	-0.01874605142525801
3.998709362669707	4.942680618881892	3.576207778480351	3.272106161291759	2.568570522829138	-0.33021500227722084
1.0828676691515948	3.614966358157092	4.254701966976197	3.754309942063388	1.6977525639644275	-0.031430776835629434
4.0361352289937384	1.6788933743887495	1.0035511513273443	1.8683714993120917	1.875196174739139	-0.324242001077143
2.1397626386404416	2.076450008082665	3.191599925271861	3.3165336421648037	1.516313265302894	-0.01930180645640235
2.8029321750316534	1.107225619248558	2.7918240657187656	2.9106825291943297	2.753353837759657	-0.0010519068444870073
1.3411498746214958	3.403755956601861	2.1132840072252943	4.3540906909945365	1.5822465522975055	-0.1061602649019059
2.2275629314859784	2.5856200813896937	2.216551338692626	1.4319583036845618	3.4569555023296235	-0.10337009873858637
3.1018759524593813	2.4592033317539546	4.532070423193488	3.3560784013063363	2.611028233362988	-0.00899148785916145
4.798396170544414	1.2059961981415928	4.819369271959287	2.6875176651602644	4.274847146920825	-0.0004138715989179615
2.7197699257431984	2.485656897158156	2.6402080296403017	4.060310386228156	4.5868288076260075	-0.005367685721853246
2.9619004237630744	1.7389547857236116	1.1142917707711026	1.6339947808655733	1.5810292982174747	-0.4085588430707531
3.5014426673528387	4.441579106701324	3.5947780458431833	1.928142441556021	1.5851983037028612	-1.4109676315481685
3.3464884582512413	4.506328314971265	2.859387166199575	3.0942166603090238	3.1481051285664234	-0.22235394646022047
3.899893268494061	3.05789806433742	4.477255410919836	1.2834400243494817	1.440376699556989	-0.6221966643460912
1.6129499314608235	1.8383913996537096	3.668275067366223	4.022776666290849	2.469086994148748	-0.0017347400353791105
2.7152196398134882	3.144443357327719	1.32351881948715	1.7131474338109576	2.565227230733772	-0.9808185659727364
2.533387424316824	2.2135846910499435	1.844325114386788	3.1437182794572482	1.3371250008211841	-0.1264998395664078
2.7263816291970038	1.1013661236104406	2.2133770887407804	2.1015777916358296	2.6252670269925136	-0.003362596737157529
1.4626192800734836	3.687872301159342	4.000924871989134	4.790705813181457	2.438708652794224	-0.01547765522913738
4.1094328842056855	2.204918705966875	4.271810138170372	1.1477798752271495	4.776558592076394	-0.02213558062081444
3.6592715681295145	1.6995600947547849	3.351838035739476	3.777907683669185	1.7140393359788244	-0.008101033992226569
4.794871854534797	1.4747367715961506	3.374271456549083	4.973891552700378	3.711841589610435	-0.0007304887424789457
1.2623736775802077	1.5107147612402807	4.41216383608451	1.607343596152003	2.1028061340075546	-0.003695801640702848
1.6273627469120029	2.958133669954578	1.1959948525940756	4.26734497299518	1.6046568213311914	-0.23223469490314985
2.4488857527024	1.5206802305568856	1.47201792217614	3.6234563775052315	1.3862922208958812	-0.029939758656536555
1.7853471347461867	4.155374608708339	1.563903430675675	2.5665204884172	1.6885245874760346	-1.448602721970604
3.0469203972522845	1.0286250405879578	2.7431593926128293	4.4986749579461405	2.9392070582732583	-0.0003240916263786717
3.0550478252035185	1.9602591161302867	2.7833052670358884	4.878085214591309	3.1899123443484854	-0.003006104047971593
1.1218448412102604	1.2171500414419758	4.530548818956875	3.7823730852607635	2.6214519333098694	-0.0001525123893729972
4.239328577496387	4.5258119141979245	2.2291164289440437	3.5710399825936885	1.5351978498545895	-1.488707784966327
1.1059276110811087	2.8519571244814976	2.256152184473937	2.054531833123343	4.4080162611793225	-0.021905833168227352
1.3525701917537094	4.232019957114158	3.0000757755346434	2.6818820760186406	3.8697601651629334	-0.05594338616132458
1.668220213824601	2.4923426867690934	4.265563456769781	2.062044816711764	3.0072602242424056	-0.011500146710351456
4.0584765812925125	1.5812657007435456	3.929003666211348	2.107495711596608	4.286563181659048	-0.002517536259179299
4.499735519507496	2.2424569948743067	1.7880991493051788	3.1158187874571657	3.289282332457274	-0.04235099440659383
1.245902259086769	4.927954448111596	2.089782026167475	2.861961831188913	2.4689590102787347	-0.42121449858793103
1.584914335148806	4.83009201821218	4.816315753410255	2.9933570980364603	3.49525945922746	-0.042465048394257264
4.377300446619353	4.20248352931616	4.897287888845732	2.1473405556234044	4.81803646484439	-0.06647941077606229
4.801674873999765	3.8594527534397547	4.002584970422141	4.937038398485359	1.850196360549792	-0.09962214834212106
1.6204778065994951	3.260344920563776	1.0595320020218049	2.023511329271781	3.240598708457062	-0.4741517351486212
3.4932137913142256	1.1560030713624605	2.2748719622577807	4.652446101872622	4.6826443438528385	-0.00031747692605100456
3.2858929227885736	2.91485884968476	3.78253498068443	3.5714978680514484	1.964259559386667	-0.042108433890932925
2.9503134093886363	2.269801151541384	2.1139570825137826	3.3717278370083985	2.9810693340768672	-0.021681429121590108
3.50617037916169	4.467540618193635	3.6378418019651533	2.4533256333368576	3.335690856087924	-0.19699149141518
2.655446532608594	2.1115466614948057	4.2491450296003785	3.1136395095285194	4.415482102159955	-0.0019335449871762216
1.7792967071879389	4.9781171613435395	4.004050573158436	1.0151362963701742	4.407008634789267	-0.4256799732742324
1.3241897677453425	2.10611617927126	3.7958682814867615	3.1352732987883023	3.506729103078378	-0.0018698726428985671
2.805708099705023	1.866532588308829	1.4493076647558718	3.0818221701993425	4.938898088737629	-0.008747789988443704
3.712256819997052	3.9704595532836446	4.235974346451142	3.1874725851112364	2.751717452160261	-0.08354181307844387
2.7922166584559744	1.1676815478373506	4.964513649257096	4.909502859608836	3.9526056916414047	-6.991355084792262e-05
1.313642315301836	4.493158777133576	4.383754034269215	3.0281448837948215	3.250748056016425	-0.035940318755976516
1.1168160322428786	4.0163686598094985	4.855644657192755	4.003817264063762	3.857358209685145	-0.0064595713441823
3.5806542556782315	4.307062464317525	2.1660011978359925	4.336698513748684	4.201786943008352	-0.09887652175963314
2.3842465875893133	1.4463804366869233	4.366749214064623	2.4923111938623923	3.5569448938573545	-0.0008703942782510329
4.101673901136566	1.8058425848898	1.9159934190947296	4.698700348697843	2.6605995530778945	-0.009503600033949535
2.4675969397204978	1.7484062560879463	1.9300623080764807	4.363545238680599	1.4303166886443228	-0.019864041165619812
2.6141951277688418	2.526242841928757	3.4366225272958766	3.677609433369255	4.937172885524305	-0.003418195141956326
3.1874105785865376	1.9849492347852864	1.5535375366881037	2.8976056726328525	4.9170604874449335	-0.012624450064646405
4.5210721207587525	1.8907161876816128	4.015515047140522	1.833796664118414	1.6585074478460724	-0.04842137231972227
2.5620232690732982	1.3868855254397203	2.380912091514368	3.962771136550197	3.9010356812218467	-0.0008746030679274475
2.9150870307396137	4.27241930487887	3.823783228876979	1.8924226968680096	3.5677654314414737	-0.1821552120907086
4.321523042653912	3.3121908908379867	3.2887633539479686	2.0260157127144	4.522426196055825	-0.07160023308991105
4.002534837717894	3.0923251419078808	4.51107080639182	4.790263220021778	4.793170332466474	-0.0042644396270285065
4.863850525584684	2.8006485633159883	2.326428020400418	4.686956223823024	1.322432274046054	-0.17989404196564884
2.4798479111087395	2.9945321381644647	4.497393519215821	1.252778128650207	2.5291562795846816	-0.1227522712821102
3.860100665216316	2.335843212756736	3.5788236580403843	4.039457562394353	4.693193963611035	-0.003120467702769764
1.2944507333076192	2.8813712255208808	4.302185318621758	4.519039456696032	4.286860402080387	-0.001605621671274617
4.813936668482481	3.0483396831648464	4.96700436696317	3.9224644897194185	1.5797015753250423	-0.05485378464562562
2.421212190478645	2.701716814087689	1.04257118971275	3.37643546036754	3.7594487590920718	-0.09207155610673014
2.296331492479622	2.65779652014078	2.8715816712164886	1.149318959250336	3.9006707486207874	-0.08642301923487312
4.8390268841466915	4.942385067205878	3.1218550385495263	3.5231297396838834	2.7412076799296683	-0.3970523259552866
3.6062605776552847	3.1257472363118235	1.8487734977594847	4.662505504576869	3.2598522021360594	-0.05449800340437259
2.159643484288972	2.6514438422646993	3.890066186618912	3.2863154676651374	2.3729034712753734	-0.014498703972996541
3.7070283018153165	1.657035379590694	3.3376892391038973	1.4059903233459612	1.6245725672835247	-0.060107456145758326
3.274816106224416	4.50667269661434	2.694337399742156	4.716186562759743	3.1403565856675666	-0.106041817047866
3.9488628317330754	2.761635461521112	2.02006752767219	3.4052146933886385	1.9629762092026024	-0.1574695620998733
2.2529561676139536	4.4005863384311485	2.4760915690494296	2.090638361936503	4.748596185656412	-0.1747765765172659
4.866039088243754	4.98853105134415	2.6306348977742	4.097754443279552	2.263661369196355	-0.6326163219408334
1.1438606802046525	2.984117891719701	4.3964522849737335	3.959703767548287	2.7201338241604067	-0.0050563413747431825
4.348769210613927	2.6383688126209943	1.4108117100144044	4.730099781796968	2.9251515598421043	-0.06912623921681567
2.664582154766572	2.8703661215932788	4.346348758942023	2.618318520806	2.574173257812106	-0.02634624111450209
4.047151045637967	2.24317951205175	2.3618959536612216	2.487022955634805	1.6422333725208862	-0.1376463457572394
4.895511020558972	3.469231449908816	1.9181590513421347	3.8778425060855013	4.969078473138035	-0.06488433675106116
2.020580064869117	1.2689099434980695	3.364913079797359	4.311731422615492	2.250844971437999	-0.0006139980753335773
2.1801797991373952	4.261616593477854	2.7312811693529504	2.281936428460475	4.287202841029371	-0.12589597801254726
3.4932694462567615	1.280258805964669	4.319772355815023	1.2825731057117715	3.911083115624012	-0.0024983490513905567
3.218671302786147	1.5087165435095744	4.801839554744895	4.594503785989081	1.115488712090719	-0.003441869297278273
4.31113077723475	2.0181339602105117	1.0352431681981318	3.0935987989930926	3.9807279203175865	-0.055000097005334564
1.0269900649019317	4.868191850920188	4.479112317806534	4.4220958977405616	2.6304449900838187	-0.02656123894709956
4.272115717460323	4.930527886667837	1.2282403335866523	2.6402428921772407	3.309899750889893	-2.7393185868615704
1.261700758350984	2.8085933803610184	4.5659241107747635	4.358197700416475	2.2155031862286783	-0.005049005672749462
4.359837911072301	3.070231021445272	1.4257703139243132	1.0770133908119686	2.959904002704307	-2.3440560077302606
3.17242896332155	2.924969513436194	3.972027651584503	4.115179083886863	4.4708988817995685	-0.0054349505125173645
2.4616678113903645	2.7717432543658562	2.2429776776212633	3.1503633666265247	1.1153800342691396	-0.292371155524338
3.615818322195763	4.1953812265050505	3.356963100324565	1.3441318616533566	2.3450210347001605	-1.2506389896391483
1.5200785755805626	2.7939658032648884	4.280906651560207	2.427220398296554	4.968833785265911	-0.004343716929624187
3.5468061645364246	2.6729859010072214	4.771578764724243	1.413942336581691	4.616900704662874	-0.02332627976023512
2.9577658511346705	3.826113544690552	2.02391467831361	1.1073440940489374	3.3582579877020167	-1.398709483578649
2.0962331061422588	1.6509804386063034	4.676202634105144	3.2575414284383353	3.0311304682604687	-0.0009131486877859346
2.673847616094152	3.970168539180103	2.8016229619497786	1.7473251431984886	3.7263297117919296	-0.2495474018523201
2.224666975338303	4.270228909851356	1.4094613348906404	1.3924068453458138	3.8214250741003353	-1.6439564796822068
3.2558030246794827	3.8817900345165097	2.89406669100422	1.2138149966602871	4.45064609234937	-0.3780316034162641
3.2249907808613174	3.9453419793269937	2.930721857769648	4.144741364289635	4.668793284067989	-0.030368527609823375
1.7174928871589437	2.5109461166869376	1.3623490353527243	3.027143132733157	4.754115184006233	-0.02220099523505149
2.606818206510856	2.5392326376521326	4.333542771301547	4.839504395626845	4.485191979008945	-0.0015310194192575024
1.1374400520102173	2.015939962345616	4.3057337773158775	4.112961789946944	4.392556426050781	-0.0003880703926729507
4.903799720828781	1.9294877127069177	4.6666602811263695	4.568921199713047	1.2446174521339568	-0.012064222123949095
1.924267504604201	1.8967191072618117	4.862836744912084	1.5987108432542438	1.4376499420188755	-0.02492080190733581
3.390780556207139	4.036138756499632	3.671275960803592	3.7852948468233256	2.817387556045227	-0.07337487555663738
2.5042469360044546	4.017578791303592	2.9519779546018867	2.129566470703633	1.3995025736903033	-1.0536315136323355
2.610766379004414	2.6555831304059345	2.274492808402358	3.4295197038899725	1.4346601948331317	-0.12959367043632314
3.3212779134377173	4.114716629678263	3.5868942849308847	4.511794776025204	1.1343870651572256	-0.3531153506797812
2.2019246333273834	1.5809551366534051	3.8680027423724215	1.8183813500849628	3.166272186838748	-0.0034669746908894497
1.015042341936612	3.2090086779045093	2.4032177548693703	3.237630113158556	3.5171871525924066	-0.017965779807252134
3.198934234088932	4.253498774197709	3.829510914849005	4.240988897555036	1.7707170848631266	-0.15826370297703998
2.523859121994604	3.8258176192883	1.0525669694255444	2.5850927348295416	1.0717187483925943	-7.9480170290559915
2.765223978721452	1.4610339752023531	1.0553858783261756	2.9226193205503845	2.6424731585677357	-0.023707914894703527
3.3517850168045094	2.2547698178577447	1.1057931004939203	3.0632236553543706	3.1446772848833078	-0.09544159444888076
3.3502353054004264	1.5319980518167269	3.5473368877348537	4.849338829108959	3.799750949425072	-0.0005399306504748872
3.5939363766244785	1.8833775724262252	1.1926228512144648	4.13294513775856	2.2692066641441264	-0.04518105225824412
4.334593616946703	3.963306558453741	1.0135214512622803	3.7245569860781087	1.112265643873409	-7.583276327894804
4.5606313155927936	2.610721027809003	3.3432157273449588	4.734598322823151	2.620194555768431	-0.01539624043546236
4.926742016346479	2.0913510845456824	3.2700455005481377	1.7213170630052992	4.326745674389916	-0.01986211732374536
1.770783001713978	1.1584787801214107	3.421002920000935	3.854425755056608	4.331385594712737	-0.00012222153553230537
1.7572833516844892	4.3264143827153125	1.4115080678344576	1.8260712273707287	4.608659464947176	-0.5453971539604383
1.8742728169067844	1.1945096474116426	3.0008639788114633	2.8462652438213363	1.4709083173689002	-0.0030219473854362104
3.1942220826887286	3.6833477220532136	1.7198526780664742	4.845368399000066	3.680363866891245	-0.07813189982639207
2.366653667269713	2.3318859752512666	3.9847621882180335	1.4467357724671157	4.206820487304876	-0.01487245786427149
2.270612024222416	2.1532716512214254	2.9947383402484697	4.509484501112652	1.1454486045492516	-0.025499135679229408
2.9471767375061697	3.603378742428347	4.3707225567504135	2.5017238057096365	4.407268395019741	-0.026744325105006003
1.3014005992826374	3.8838318908293408	2.774603842384111	3.795467519391353	1.8453038986628612	-0.09801541557027432
1.6995491494617403	1.295063054003835	3.307605094463185	4.3819851210809615	1.6168606610902343	-0.0010881608737385831
1.2599274472610955	2.2457429563290217	2.840280561952314	3.236674803958987	1.9272179859449523	-0.012761844170988126
1.2973743546539942	2.2112279394333623	4.835107305982183	2.6186899129550354	2.6223978707144706	-0.003516671671154582
4.519009533299041	1.6348464058782484	1.5664758116257549	1.1833246924241547	2.8346535614932438	-0.14615237582951554
4.141081472040412	1.3625408933606256	2.3403890024328207	3.4986297727661224	3.709649071508092	-0.0019336783801610679
3.7096069959417926	3.4162430191035824	1.3248494797798345	1.390825024444783	2.475237161083063	-3.0361361269069507
4.455539484006134	2.4030018388690735	1.4874028487454352	1.490983876259144	3.2160131131874334	-0.36507995527683385
2.1272035697871967	3.825709463010988	1.6923361005134838	4.846865907461424	4.897363831664149	-0.03529774982323063
4.3300223972075695	2.506034611996664	4.043121739791362	1.4409114307694435	2.6129187341016165	-0.09212731207837792
2.16405582953814	2.0147230968073497	2.9960160903158832	2.1350664677792253	3.3849046998285823	-0.00950683508831787
2.2962719978597814	3.3089047982533706	4.875050789089576	3.769970810341689	1.829194915492797	-0.030445015230359532
1.0317580413450085	1.1984121054778876	3.8381189164726814	1.2202937307539812	2.9486313086685194	-0.001394781140788087
1.3165890930420714	3.8385059377623083	4.553608404926337	4.144686128721398	3.2414857347343937	-0.009546105909536879
3.2740235546604777	4.489814751458932	3.861522502856277	2.7706443188890164	1.9430729712346173	-0.3848119830875816
4.093708181011371	2.150048858557441	1.170726261607845	1.304712519580396	2.685715367358936	-0.6497703073675877
4.4159844546504186	2.173775356076024	3.824446640493184	2.0917123886145284	2.6806503556996284	-0.026802462703301787
3.732687327523217	1.2849506676302789	3.8262590336301368	1.132512298197235	2.8597436171965733	-0.008283018943167901
4.222698310687877	2.1426543401717164	1.0715516953530195	3.6784557452557705	1.461466410467568	-0.3352536572687453
2.1248629050692904	4.119177236200446	1.6825369097046	4.727610131933469	4.229089470594352	-0.06757352692165249
4.707192555575847	2.9839461609861364	1.4395373077179403	3.081904514249296	3.8606632022262235	-0.1590112564617606
3.1797658191736837	1.8668972572539149	1.7814046267492931	4.938226624437046	2.918205735209163	-0.0073263526906249266
2.8501778459820137	2.729128153909452	1.4419013179598723	2.8478701942799693	4.267620792646826	-0.06435682179317148
2.382973820740676	1.7216747854696637	2.097051121848374	2.9126379569758853	2.0294463068420936	-0.0170328602848846
3.0970566950270677	2.824923233281779	1.6833343056018777	3.789815681036516	2.4405767962825533	-0.10170068762856194
2.53611000607248	4.341170618521306	4.864879171920194	2.7579491469920847	1.9980135304865236	-0.15667223757446702
2.7445464404112205	3.4256145045143884	4.453222135516376	4.981464477247821	2.656999645303111	-0.0135984298606364
3.8211509924282128	4.6302867469114455	3.5873417208876237	3.0850500076014047	1.322643406331581	-1.024661231488739
1.691869621347391	2.8820225786848246	3.9186338657126987	1.6593432115942277	3.570698943051035	-0.027065629360371508
4.934230240278606	1.5092073519983638	3.949503249133147	3.949046217252656	2.733549965865845	-0.0017603606624243286
2.91218774458342	2.4286628960445964	4.075452840505928	1.5188687661533675	4.828553986640747	-0.01417659409310096
3.6457278309707966	4.156517378417797	1.911036578663336	4.739293370437178	4.281171572390703	-0.090473669940021
1.9134183755474583	3.746533542110549	2.0637182900281337	2.560113683208326	2.3969562512330125	-0.29383187806238165
4.985787668557487	3.419182203019034	3.3468552384253742	3.912187881656511	4.6552770052132155	-0.022926008532384103
3.6570197106536333	2.9179180180332205	4.702934809978623	4.896743672768408	4.373509573949528	-0.003266757033455743
3.283335607294498	3.5092636926308582	3.964198622639981	2.9512160715130955	2.953726725348162	-0.052123773623562006
2.7162821204766514	3.815032752449196	2.3871369883838764	4.719133979381941	4.241490438122803	-0.03150370900417771
4.904144931252565	4.026507615042782	1.9232607383112696	2.6366317194804734	1.5357146329923634	-2.6569971386514033
3.438803563317736	3.802804467286697	2.21998511892483	3.9206561969187765	2.2467632984334562	-0.23507209245308616
2.3277030983181066	2.820733942559784	2.1513970276515404	3.1986862895431267	3.5065660694119356	-0.03163279867710718
4.4144603223938965	2.3303408363629003	4.5137712488603	2.4717385830799983	4.684214412814276	-0.0059580990113924795
1.0265999302247693	3.442816587957516	4.218927288848363	3.401292577348092	2.4925943312831857	-0.014091963860511937
4.585776975231751	1.5949011542641371	2.9920087008750915	1.0026890092487233	1.4504830319399018	-0.1958729720494444
3.957162371478361	1.527420395674131	1.4470886957721592	4.8251307584668135	4.24480140861712	-0.0030648201629193627
2.031548138612125	2.02920267490621	1.717752245548946	2.380307816414837	4.542738939125975	-0.012480040093346726
2.18091803199857	1.1335702574329267	2.800946840752736	1.6740135460587051	1.280234903666916	-0.01249211950658555
2.2893578457096204	2.7638447967642774	4.310740745586797	1.3124531170488436	1.7752079777034355	-0.16554208211241006
3.9856040406806272	2.900289451806453	3.895698500784372	1.8703120335532444	2.225003865397775	-0.13412482971511075
2.9740924464089757	2.9084480822749064	1.6416751757060393	1.835040182198163	2.070266382781657	-0.6838985148107724
3.0654756404453165	3.482529454143932	4.530307687580757	4.986079495669332	1.326447681216908	-0.06278169406748411
3.280010347556072	3.496272471587333	2.117795123756893	1.1925575033586204	4.785291358661283	-0.4194333819332245
3.4705174329207176	1.4955566259830042	3.1471663804572145	1.773483756591593	1.8676732353299816	-0.019971931201947058
2.348481991045461	1.940819602813616	3.31611250004156	4.8913792633089015	1.2494584977189322	-0.010140819899130215
3.6486432109114846	2.900297342629038	3.140457141800234	4.153085909146012	4.818470493171998	-0.00817081786275443
3.8654543168643936	2.9641290594945917	4.7435621438059785	1.6244570389209063	3.2720976425825263	-0.058670641241998965
4.4721855016107845	1.4764409858315322	2.2028610175853203	4.9820031990682905	4.052079309152928	-0.001343247743415007
1.6955098837537523	3.0776026659787856	3.56595517253918	1.5153974856120411	4.858037049944637	-0.027588876058599075
1.1627515610922994	1.5656323251611919	2.763711020117633	1.2624433248078248	1.897348815518712	-0.01992749276127594
3.6947490761873616	3.7740464134659732	4.523253432882674	1.0215423004029236	4.401971556723122	-0.2264721969288813
