rho_c_0	v	c	target
2.3035718469078903	1.9792424690115835	4.374111119466056	5.112675303119037
2.8456631263054666	1.2544040580921696	5.7581330573140885	3.65745441080258
1.5904828760910026	1.962390468368404	9.966150364145753	3.183473008916092
2.118856022769048	1.2838162900754848	4.534748492692374	2.8362573942517235
4.398757859626986	1.5543103810644574	7.615426641198222	6.98404927497685
1.3294696621596191	1.7283904265902867	4.224007207034303	2.5183147998617708
4.36694956622253	1.1004244599684387	8.662249536297034	4.844750262527562
3.220274606424601	1.2551459847988502	7.043296763677144	4.1076640490150815
4.206875316865669	1.0114717962780362	8.707168820837103	4.284139865710364
2.4374171268859737	1.913661643979297	6.6387324430150745	4.871157413395718
2.8745392191534056	1.612535701415815	4.452728374743259	4.972846130930671
4.7337774103448815	1.5022433765504006	8.21545428650228	7.233240023993471
2.713141693505832	1.9717616808310745	4.770597942753309	5.874961319555752
2.7949280393110456	1.361424800738895	5.743117582408912	3.916724093796538
1.2814719684063665	1.5660907557563115	8.391547627877422	2.0427915926192144
3.856592273575272	1.7839151636268589	6.935839573294714	7.119345789295622
1.2487229633406725	1.0239294191889479	5.885901796829442	1.298401977044842
3.5090706396341003	1.499975227250056	7.122678470898676	5.384265710044656
2.5768696152418458	1.130380569611939	4.825202182991888	2.996220523284263
4.318639377680372	1.2743753213130993	8.718666472672856	5.563317298802454
2.4526098458441594	1.0693008204322707	5.749341680587138	2.669148297356674
2.2474894480962586	1.5465749113532257	6.113127036764883	3.592790535782947
4.651300656203984	1.1457743270793364	8.955120806643631	5.373505178315266
1.9829660883475688	1.7826233190473082	3.713138052060168	4.029632802030951
2.8819470858116207	1.1080145517966518	4.223899869916783	3.3091218835055374
4.937054333960953	1.1948197795896809	9.173189873608347	5.949574509111396
4.436110616717542	1.260228215460426	3.1164945725593007	6.1125619522203625
3.865077155453597	1.5091020381165068	6.524933069276023	5.995349743173644
3.8052605890438933	1.2949543121665128	9.233242140960387	4.9768283638765975
3.4914023137203216	1.420102281501912	3.4248179155312406	5.448629840484637
4.58638734286495	1.7504936436344751	4.0833504408780374	8.886412575542764
3.693046728002464	1.6725758026190105	4.295209874711788	6.706246972618545
3.030375346877188	1.3692203812254395	4.696745832954994	4.3376664312750695
3.4933886601443107	1.323889462709226	5.630887772293615	4.758242159563643
4.7595743363098135	1.8101022335029942	6.957825900467638	8.922543468423893
2.5365370613388847	1.860730697356708	5.398588438523497	5.027902268433315
4.066989389728803	1.6887299655002754	8.583404820871214	7.004958957540513
3.4109631705300014	1.8618465883146864	4.9530859477970965	6.853299157458157
1.6206890464027368	1.3472599225213655	7.687917568566519	2.217809856362665
4.876319640976755	1.7031794475040876	6.046150273900768	8.655775517103207
4.361484877640172	1.84117339374767	4.997570299551417	8.637817126177376
2.345008245495047	1.2043719109152211	6.299559016067255	2.877336525851893
1.2727281273934334	1.755735117029519	3.7703892017973386	2.5250515627115417
4.8354317715051724	1.0728531860593409	4.491331286326194	5.342364112798009
4.679481552314875	1.5744480367042244	8.345198285968474	7.502331329225953
4.1044659801459185	1.979353872907696	5.415057487175454	8.728176654431254
3.0692714302584685	1.578373457585684	8.833817023155024	4.923686908379046
1.1557696220544385	1.2112135741305272	8.873669200944336	1.4131095323458558
1.4829008238207253	1.9118879366270447	8.428345030989902	2.9110248548768123
4.077537090244509	1.5190886496651868	8.114367425881563	6.305623971108396
4.261950660010156	1.2134481475129408	7.452809991903876	5.24159899922208
3.7571012779258544	1.3697500751793283	3.1339617110393103	5.721729011709624
4.6993235178666035	1.1932235572964187	3.9814889949759684	5.877498270763812
2.6277171177574448	1.875670774346784	6.318836631694246	5.161366043666847
2.020096370960382	1.6190307502425674	4.994445414979841	3.457291465199948
1.975026054895829	1.221721123855771	7.307824981261674	2.4473743826534675
1.8174143996951124	1.5071868595406004	5.732810553947238	2.8390565232497567
3.122837781141274	1.4021958064430335	9.385302105346062	4.428534448174151
3.8222671819497553	1.3721392088510576	7.77391779297759	5.3283394361901655
3.4224251640873677	1.233871706843745	4.578650510142463	4.3850590611504385
4.9149001400673535	1.0411496912164586	9.802594793272778	5.146256326458939
2.6589968852163697	1.915822431357976	7.6533175152500625	5.261689275341093
1.0991296425496389	1.9925908581655458	6.6871296985073965	2.294338329946996
3.804621200290498	1.1934975151062008	4.143352627878661	4.741786460716117
4.422894642352009	1.260773632216003	6.839046783014837	5.673508408920497
2.2642723550289445	1.2309923572198485	5.775192787066059	2.8528633059733943
1.4938681571765384	1.3152793675864978	9.004144406829932	1.9861584232031029
1.6219345541927788	1.5067672875772076	5.553189172802536	2.5391326244998056
3.3017360790935553	1.491312880579195	6.028800866495732	5.081853191149227
3.2319579884736958	1.7743313575587072	6.477806789164081	5.962600885275849
3.122012870053302	1.6552717028617656	6.936602966872593	5.321513228357381
3.4129450435526403	1.0666515843698778	9.489861837940223	3.663639179535278
2.374578132578892	1.0827325646556851	4.196649311542946	2.661125185543109
3.1037120057976675	1.004980710179328	4.732298394687482	3.1919793233180536
3.2515054437838478	1.6657628384172631	9.533336367541976	5.500860355505606
1.6211453479119988	1.3895355849327036	3.334795115872561	2.478003201905227
1.1627621512811783	1.4426478716229876	3.9538588232046576	1.801666593648844
1.6819517444397007	1.0469281553056224	5.763445831266626	1.7906735263503053
3.4648434195702658	1.5675666553384868	3.1533102051044155	6.2596278369684
3.9670217651126087	1.2007011975062525	3.172656503372134	5.145961678447948
2.3333639385156877	1.1866395495889397	4.340334413378484	2.8785312464003576
1.7065943800923358	1.8756881932669496	8.917185035420045	3.2742942239455517
2.9535187155631117	1.5120206914287169	6.657673361607576	4.585606824294047
3.5777272316271924	1.6773299084638718	9.541270558507279	6.095965133189867
3.172491438068304	1.4990105009327503	4.007193604907132	5.1279016552725665
2.9303892532233324	1.1941717174224529	6.480374426467797	3.5603601899643067
1.8271259178241983	1.1667869999819844	4.919690275918532	2.194477507350066
2.4510904743567425	1.0698201806588756	4.153326804407108	2.7137989273111143
3.245853254585427	1.4564713665605469	9.039575196205256	4.790076823657218
4.679222489368306	1.6526291857380098	4.06149001250899	8.465527037267442
2.158032244997402	1.296533278111481	5.1160125165988735	2.89238352765229
4.624629978881533	1.186642289626881	9.879104468634347	5.527803816810149
1.9545395149227351	1.425957646284728	6.932146467531599	2.8479959869297082
3.307472715550356	1.6612029724498272	6.051144984111499	5.713915703368305
1.0812396204825148	1.9298238149611049	6.082588570084598	2.200278943700114
4.554215853788179	1.2203439041030544	8.89195095654024	5.610801035047321
4.558154205651718	1.616325485582628	5.55038322040099	7.701238317008296
4.872300987588696	1.3798358003533402	5.082779917542852	6.985300244857572
4.622496356850164	1.5571953538176238	5.733900241785307	7.479223617084641
2.898557293623859	1.2669054102871322	3.322613619898932	3.9722959575071015
3.4334336428669263	1.5727553217253054	6.987713445204211	5.542153930649787
4.597836494209081	1.8807677564620782	8.920716684894913	8.846306125847596
4.9037413039962185	1.276166323717217	9.806186851334378	6.3116653470524176
1.8249626230320937	1.9477164015279795	7.075358429857594	3.6973623314908983
3.4379950677524547	1.9418582020585475	5.008843224887255	7.24252590733766
2.7030031206061422	1.7255662793878581	8.227018962154725	4.770320236690374
2.591539573383434	1.7972084525308394	3.3646703370205535	5.509299992754759
3.206265973881649	1.1097411605601954	7.118297834965662	3.6021694961790094
3.651860018685407	1.2997791762835975	6.725181563571553	4.8378263466027205
1.9442198994491375	1.3034094643210536	8.500078490023451	2.5644433832754814
4.132910373531578	1.0216564764152611	6.811872310234343	4.270721780801061
4.770255192235866	1.7666692329421907	5.6209359961049286	8.877338369853236
3.8335183326089983	1.8198598828483357	6.088916727013757	7.310631735760418
3.3875013290682414	1.1173894965003044	4.4905218447607735	3.9080815007564302
4.001256447711426	1.9786368373855483	6.671521603465117	8.290016552839825
4.786849248762049	1.5266682758848145	7.940281779857826	7.446872372942911
3.2356878201222634	1.2224357813365854	5.874477641542593	4.043946135112085
1.2058140221320517	1.3532917061893066	4.2901547722864075	1.7196127483088697
1.878618179696787	1.0502619406522826	6.488090700798726	1.9994109790838333
4.4240200047468585	1.4441723670964244	3.8928463210372657	6.880001448622968
1.670553115375681	1.569556222102809	7.2029619113224195	2.686585289826209
4.078094361212742	1.0641640060837516	5.666316737135043	4.418380630541795
2.5757893985881277	1.1549722944489154	8.234245263387962	3.0046693448914588
4.756176120979776	1.0199342859632392	9.31125369778426	4.880353989903822
3.6430017554750047	1.6427038842923527	8.839917634347163	6.090454874835277
1.0431141409985742	1.863594864796375	3.429439584782078	2.3156866294261342
1.6327852960101037	1.8856438903123989	8.368288823688186	3.1601236115283515
4.750760416363034	1.0351642247319324	9.56527893289665	4.946870894930784
4.60703725987849	1.6620019081086288	6.940281653359188	7.886372005471117
2.3828332260882803	1.1497286374792584	6.5685533998606775	2.782568443408944
3.1685884864351945	1.482629864703151	8.759263180265437	4.7666229059575365
3.39995286739815	1.429064462781389	6.77356440606234	4.9706354321281605
1.5580442840576336	1.7503612240480146	5.537354635178376	2.874529891093073
1.0142557872524969	1.5662820041217733	9.225563262866284	1.6120127783035314
3.631505273173658	1.5430139166738301	8.146279319233011	5.706770307592912
3.5287748527772527	1.0217176258335612	4.1494977776349815	3.719940109259273
1.8993769807566407	1.4772673147822664	3.539690937822137	3.0876383217464065
2.563392993032792	1.2273745061874726	9.770828393046472	3.1713638640733217
4.860594126719066	1.6479976809451875	4.411832323326198	8.635325323719595
1.7664617253318509	1.5839511425465242	4.350185143647272	3.0042117370817074
3.9451542056244566	1.0619115518463265	6.6080124680460814	4.24457065821352
4.081393579199894	1.129452845157624	3.602239601682641	4.854534477368752
1.0974398804218493	1.555264622744581	5.477616436730858	1.7800686054855264
3.3480129368642677	1.9847379537211192	4.318845778276302	7.481760089560647
1.1897120649675803	1.3932965172302754	6.855173389006135	1.6929581068789783
2.5070123222514846	1.8933099991160296	8.022205999811838	4.884534947404244
2.7559411392097557	1.533597532393454	7.879539252488789	4.3089051844105635
2.8792380109907514	1.3813858261146357	4.354168463140241	4.194000861008594
3.444662044274444	1.8457165700696947	5.198856662149637	6.800898311415074
1.5383741290059252	1.5132064579444242	7.971923892139169	2.370983345908254
2.7339561075998016	1.904507307104368	8.825177759713299	5.332490258880453
4.2727439224326496	1.4901085506295428	9.388705430752477	6.448589550993925
4.645271897391122	1.1901537398018025	9.918307322186989	5.568825731390714
3.284712546035628	1.0409716738941943	8.35595795639334	3.4461389313315642
1.0166176939325369	1.3177170748997633	4.8583762506252555	1.3917845019843689
2.4911215953785626	1.2211102472438435	3.574522697910941	3.2366509818561844
3.003497291433674	1.1939369871729142	9.29829712380219	3.61591921307419
3.5644710669913184	1.4527072581815634	5.823213535779942	5.3471954741546535
2.8680458184612267	1.803335924351686	5.507378564635865	5.473810381756212
1.3821208849439657	1.8214819908623403	3.400130585498223	2.981408268845877
1.7253570763865669	1.1562830883156918	5.604675317504693	2.0388625701816867
4.015967074893327	1.6290314589076094	9.719948811271738	6.6359986592940965
3.39791558700934	1.289661789865284	4.55993242392672	4.568694385994672
1.2501185014490042	1.5004144146963825	6.335982357693594	1.9306093998491336
2.769286487645452	1.1627509212396985	7.306880842706231	3.2615507781925768
4.533483246391941	1.1428543068991142	7.410652892994512	5.243843568597526
2.31258874508024	1.5773508488184826	5.507236847629878	3.8072658165577167
3.8750291033794952	1.6791990170961544	7.76361743003287	6.664705391592617
4.7222366935920945	1.6622634959965463	9.670384503998632	7.968202240710994
3.8572422372532342	1.8182702469069607	5.724713148716805	7.396508484900456
4.5206636026810285	1.2338286628268669	5.9453487043119	5.701859542303128
1.553187970131931	1.1388030030968102	5.912026716192517	1.8025320767334176
3.661771214954196	1.147807858919796	8.47496372553827	4.2420955336678485
3.3918696337164063	1.4380677195972555	3.98796650074628	5.229585360961232
3.756402350107389	1.9924942939713293	6.585178252972442	7.852694702856506
1.6103116558113293	1.9626378099291888	5.969268541496903	3.34651492957493
1.8482084388161524	1.19429858201324	5.912201035474018	2.253775801372301
1.633696661165308	1.8709696240792288	7.49630609872437	3.1564910762559433
4.231335675657601	1.0194135936692443	7.825543079915619	4.350552643836658
4.578724418625884	1.9635725412559668	8.226042317237798	9.258288053308998
1.364649790229949	1.4842151004433477	7.056383745949437	2.0717815523567458
4.038208838982786	1.637744048015056	6.436033386790958	6.838667525640563
1.0826210670796184	1.2494028019038803	3.6363021134644784	1.4403175140699263
4.5152363567303295	1.9434925154004885	7.342862675959222	9.099857075581204
2.1440057534091017	1.9540748954984928	9.700259385120841	4.277232377448342
1.1852924320207785	1.6021192355466962	5.164082881370968	1.9975438671518608
3.3211258856917243	1.8008990564277612	7.129182688384915	6.181488524928919
3.016838353637081	1.8001060137013547	8.202355087948026	5.566330273960157
3.51843693016936	1.880588952510822	6.739063881488372	6.890462189839614
2.5455718440300097	1.9559125986824988	3.9129576008067413	5.748602594240336
2.2427281031940787	1.7467175152985428	8.405790137998732	4.004832023359815
1.6692257501125956	1.5355873306530894	3.2907946913671937	2.8981130400328627
4.9560847437023305	1.6187435879805347	3.422020563427816	9.10583951850838
3.301833407953201	1.4008015572252208	4.904772536872764	4.826230698057674
4.369972889136445	1.9717893959017398	5.219713387518852	9.306216912249496
2.8440262692866005	1.2262102562032646	9.973675292454676	3.5140333015664824
3.252012498950612	1.5818264336639531	5.520727509913017	5.369236568376176
2.459014024102452	1.1286528763420884	5.230304392739454	2.8423400204989564
1.2168795133995047	1.3667635432432974	6.470340580577332	1.7015823072087959
1.0326347886208636	1.2931040309362312	4.111686528352278	1.406680297037109
4.266138509893906	1.4849941718133044	5.06295270570152	6.6266395196052565
3.0893543825688874	1.9387862307663508	4.884585912100868	6.525657472985497
4.196597506041503	1.4639459186341897	5.46563893767609	6.376579763914582
1.39848157145854	1.9737633059246495	9.401788163703989	2.8231852487086946
2.681309371963767	1.7054258311329016	9.874667215767982	4.64253666665474
3.6904740978396156	1.2818545633225602	4.336082943637991	4.951984655479122
2.4467242245653766	1.3535582476662318	4.7977047968012645	3.4520138769235844
4.2586104288968345	1.4521421726088273	8.736756914831247	6.271340470979713
3.6674215677458486	1.6759735403632066	8.904064207413892	6.258364751896128
2.8508437724036395	1.0656890073872702	6.48199552881908	3.080024311344894
4.528104035569605	1.145558492391018	3.0460023755276007	5.598201028660083
2.3456897192379014	1.4114018805054551	5.228574440925604	3.438352430908272
4.162513986141413	1.393688524711656	4.666916029194784	6.078624930072251
4.0441079909590085	1.5206097676494568	9.90530531198809	6.223278570682546
4.236775096402404	1.2718554928965968	7.3482224129348825	5.471140688894132
2.350846815985941	1.0718746614725692	5.634404573529907	2.566685662990948
2.298252059246911	1.7281597045218433	6.156220631282776	4.138139542476238
4.480712324650035	1.0725873047869725	9.787121367808474	4.835078335837807
4.847541703816778	1.0812942736839242	4.341953899076728	5.412129663293982
4.134967466889558	1.929554047303072	5.760630112687628	8.467793869208544
4.19369119539333	1.999702446706084	9.168144232342279	8.59302667370655
4.919689856284713	1.5280034538500853	7.91285481170321	7.661505608151832
1.386974470351134	1.748802091392998	9.940229007920534	2.4639760589181816
2.024381091047212	1.4489397618172142	5.437312960008812	3.043249506515879
2.0845462008729654	1.1958846436724184	9.685570699255337	2.512098837221851
4.048686662632884	1.8270098586868724	5.7384263115801915	7.8030403400742845
2.5879635788570217	1.81177279627992	7.467632071088134	4.8332075732190125
3.853795365374475	1.7382116354871184	5.3814046407621134	7.078114249845616
4.503486770413375	1.0527231807467778	4.887106299710654	4.8548981364211485
3.6455155566231943	1.7259101824945189	6.844710635333434	6.501925650865332
4.66974409568066	1.3854420281946385	5.467903994498338	6.687902249223807
3.0745382107525727	1.23337803355457	7.142768795445706	3.849897807290641
1.9751655711799796	1.6023415290234877	4.171940428057024	3.4277965078291732
1.6991539010386307	1.2084281202165053	6.868099136084332	2.0858456583779184
2.5830191931492363	1.9458348216563337	6.57264137423454	5.262012949593316
4.66323098067638	1.9687733701969916	4.441061067423768	10.242276342750252
4.932361920406757	1.932852397727682	6.706031559947419	9.956037675233803
3.791142620955548	1.0297877785908789	7.430192080508029	3.9421171679697666
4.534072835268813	1.2514517767437197	3.7518209037137273	6.018878271645787
2.602927815404439	1.7013462884543922	6.352606407878696	4.596390723872382
3.1915902786826966	1.7209478713837938	7.120843194197613	5.66035248689516
4.455397926168191	1.848043254824553	6.469126090766817	8.591808677041564
4.7833525138534805	1.6229369047663709	3.0743846256252763	9.1404248068185
3.1181280788820014	1.6628972143621572	4.972643298136682	5.501880737186049
1.92405400555318	1.6569131563982709	7.590563024098247	3.266769003941317
2.2080395830553146	1.934321482268864	9.019301425690422	4.3728059527480685
2.71757262678797	1.3915922339341251	3.892822512286007	4.0493234856540665
2.563621025468251	1.4585835344596263	6.385063207717727	3.8408113086331057
1.3224149080734855	1.1259635482497985	9.384221951201383	1.4998261241607425
1.6490710330793563	1.815533935445208	7.512099594686033	3.0854092704897713
2.6525245525084884	1.8214023031860327	9.315060088429398	4.926408254145084
1.1705118328112	1.866615055927732	8.384396162649269	2.2411407044024623
2.4156811853329843	1.099283942212771	4.680134723667684	2.731949491441777
1.9555717385237044	1.2325960212159504	5.669162057970959	2.4695057653471517
4.038520254962469	1.2706977536558879	5.7134083067389065	5.263569561083228
1.4036543307755347	1.2156803167290309	9.67681438427023	1.7200219879494016
3.3082864183931853	1.5463228988034332	5.438928946007722	5.3358721313808335
3.9589399996091386	1.877894110468071	3.5492436919108035	8.761263976622724
2.960667030603279	1.7082129896024452	5.992221490799127	5.276387324552233
4.846413507686407	1.034998182672565	6.345044977096043	5.084123992285946
2.448087899560449	1.307678874142061	6.116611089288213	3.277081122589684
3.8935839649834474	1.8110804479464464	7.573266671471393	7.262311275172503
4.703150258826176	1.808167525408544	9.330947010319617	8.668395972928138
3.565841300832083	1.090817566025899	3.712066442777456	4.069346743269502
1.5397673230858433	1.8880489520543269	6.92548549269734	3.0216122027836128
4.314592465752726	1.6680618018787745	4.367191809451971	7.787436542970816
1.2832507807629605	1.4996254789535728	9.371113591696098	1.9495195387902773
2.296439978246004	1.9972173763344745	8.461435291331709	4.719854468183703
2.9025685217622774	1.094509860925144	6.30149803134762	3.2259229199411616
3.3597212142528696	1.6938403594401967	9.459955552395355	5.784309908855567
2.144375468801365	1.3631133593687546	4.627257464541417	3.058756840549783
1.4641883035937773	1.4489640108077142	8.11614689232899	2.156196027590644
1.1904620230093563	1.3450245004193448	3.2149870167069072	1.7628913383352396
2.6562120465122927	1.4612574659348896	5.098754417315278	4.051351713614414
3.222947240472097	1.3182119829325751	5.205671006797341	4.391664706584889
4.36608472123196	1.420051297777524	6.470019031779988	6.3550213084008895
4.270716897090471	1.845055242367664	9.806775045448356	8.02298260300063
3.638990084365279	1.2162406062602384	8.793463549219807	4.468838760157715
3.2427645877033893	1.3608431156490577	5.623684148865979	4.548061469818356
2.756131705885421	1.1149106204721706	6.426301133043362	3.12015671367906
4.910484048144975	1.3775910786559202	8.965048665381376	6.845945549724246
4.748484910555631	1.2488920318533547	3.688610439165112	6.30259257655304
1.3679432203008577	1.1980350849954058	4.181632513085473	1.7105494704358182
4.4581394991545364	1.067709060316565	7.506336601121143	4.8088925096873885
2.7466073196177603	1.0642332186884955	3.3963992256222424	3.0780393468184
1.144774893428533	1.2202680487376116	5.417853460940789	1.4337724149480675
4.775018123517913	1.4016099389269825	4.356237366010855	7.068581902071237
2.5894150993057368	1.8639326932437004	6.819159766261448	5.017573864371667
1.3020258616443463	1.9490076033491797	3.9068134099621226	2.9280407100296
1.1291450416754918	1.4014125757903004	9.703673243408062	1.5991631147590213
1.111823674473821	1.9109577545840648	7.001524563735081	2.2084990106379565
2.323638439867226	1.9251500928782397	9.151396728224874	4.575746395127218
1.6275166085871642	1.5838015161483727	4.3010040622951236	2.772483500291535
2.1538521652150866	1.0327852744789936	3.9139357297831117	2.3062051666083536
1.6753618493301077	1.4694045580554085	3.3971004184649667	2.730426849231236
1.2958113946593914	1.7753456598807955	3.6058028555751935	2.6430745790288688
4.610204422144196	1.6303747714529333	3.0526064990745865	8.890620284577999
2.882034311777417	1.1623082735274095	6.75731546808398	3.400494460191592
2.7802874871638115	1.157127311420047	5.4798269811187525	3.2913627595391888
1.9265086343484508	1.5904830068578708	7.215516293173749	3.1413442587318468
4.69365203994729	1.9465834234227657	9.109500843260381	9.352610526975061
2.439959123760536	1.967148125492476	3.2606977177496588	6.018347017205235
4.978092951587495	1.405359679195219	8.814986895233568	7.086653045773428
1.7303754481285691	1.9418371622499984	4.549721379798711	3.7155175096183295
2.544099854426185	1.4316771397583052	8.863894088025646	3.6907904550122965
1.0746979577888722	1.0938014047447044	5.0297005791343175	1.204328929231522
2.4228582892179173	1.6277491918805802	9.408593918173409	4.004186112040538
3.9267908899800865	1.614457660580492	4.777633064401963	6.735876621857869
2.1552519768764564	1.875261697980397	4.090171255680791	4.547811386016445
3.4375618713895504	1.261122579285892	5.040860700879364	4.4775767890699765
3.9730794846018944	1.4425426271204391	3.1152712423384887	6.46637280024162
1.2880156143331143	1.8712457143746484	7.186290506328017	2.4963082503960807
4.129384163417684	1.2076233075273846	9.475358477480086	5.027741047359302
2.718979044537829	1.1101607185974594	5.065597242701985	3.0937130583625447
4.5331335428214405	1.0336108105331263	7.980571386271559	4.725295360980451
3.9261168697849214	1.7404284766959175	3.5910085847661515	7.811955469348367
1.614688663991278	1.9098890041317929	7.503073978988931	3.1889182548292436
1.5208196468975954	1.5477507111720537	7.454052419731977	2.4062935104080516
1.6374083174182323	1.7403603393730531	6.669445360875042	2.951955138383908
3.911105428411896	1.4586358660488763	4.591244253215592	6.016589358103796
1.5726302913844696	1.2792869951680979	3.7881948007765467	2.1374131420455917
4.203765264218422	1.6705666583964751	6.0180104725379415	7.309963847819757
1.7225298459456329	1.3082044256343233	5.781282469895599	2.313427634282785
3.845922104589162	1.893533988808663	3.8487492329657007	8.364762457805304
3.438250686889785	1.8062482802669344	6.301037037064607	6.482382386121983
2.146134945966366	1.179149351772092	5.8226638317971435	2.5841570163205048
3.9833139503347184	1.2968041058361637	7.393396296960144	5.246919862755362
4.544448467013763	1.6259991633711786	3.9877350109393888	8.092565243015848
4.223506113692702	1.2399183498971804	6.689336318642333	5.329150716459154
3.4310793686343217	1.836710870057617	8.08741781538144	6.47098925067354
3.245212466450328	1.3445969589355011	6.259257540061256	4.4678071380030415
3.8269051749522185	1.9890050759870528	5.999136184036694	8.06807932359867
2.4658929451164915	1.540056163423624	3.09253920284236	4.379256412808012
3.936869781864321	1.3684761026198835	4.227406337202956	5.694114450933183
1.1653414857518865	1.6521682035602323	5.4102019168005935	2.021926518304166
1.1443585713441782	1.0970511475274176	9.558604851593948	1.263770920509676
2.7378515843044533	1.1665397024664452	8.315446067386024	3.2257115058774986
3.4040094571909334	1.6887491059763682	6.914472899788724	5.9280407212914685
2.052986723126204	1.5114816451846431	7.712684592872393	3.164412248164121
4.638334827793504	1.1426470148858148	6.406575945537784	5.386343294895048
3.5981612511044263	1.5461701360779765	6.450847865994117	5.7304064592214345
2.104930266691728	1.145538066082263	9.101299517513846	2.430607549812468
3.2689259883969837	1.55905116649991	5.86758359443242	5.286448747168062
1.339198829637271	1.280999801318421	4.148901799140527	1.8036370423683368
3.5387513426064467	1.3980071872963356	5.773286067517349	5.098951926804218
2.951914526007698	1.0976770919603511	8.910968279631641	3.2651160433766897
4.123170093346562	1.9685655110671765	6.7703819568000565	8.483243870541644
4.664030448243959	1.8119917277845548	5.132179312428724	9.032914387600128
1.6763951897996783	1.1044242227922643	4.991703952232559	1.8985026507729363
3.3904441279127524	1.7166314223189212	5.2862029235973	6.153646027339818
2.5536220924529918	1.2642199580922142	6.1532915911428185	3.2987123709789894
4.044735196143584	1.52169197933514	7.412272155542293	6.288789591058919
3.0474404659757224	1.7422841162281912	9.54588707782698	5.400215909918
2.7416189825152113	1.5258060632003152	3.1690577749042106	4.772797893426944
1.5218160783697687	1.098810752156349	3.8089531095970215	1.74643655780272
4.091587093873125	1.2076395746832689	9.070257574031306	4.985549527083844
1.0324122939670093	1.591556768293196	7.772246575761922	1.6787160991395755
2.647928250654195	1.0596567486167414	8.316633395160368	2.8289521232518893
4.186232685112376	1.4033068869562064	8.432412176519211	5.957646978274982
1.9858377108378569	1.9065281635544504	7.567543619420443	3.9122482585102145
2.920070469647809	1.84389494842901	9.558692501084009	5.487367222589289
1.8701976103477849	1.1772902852339318	9.175862956104233	2.2201146780157264
4.330577885129214	1.7243109173636069	5.1257969641546035	7.929389999082702
2.3729287332500912	1.7425405067338524	3.4687558042772846	4.782125181624582
3.0439143784637333	1.5222074521792863	7.643076307835809	4.728190613439452
3.670578987230522	1.5574208166248091	7.971046614101362	5.82897996406299
1.667663773278108	1.3446689805173884	4.054812286228096	2.3769633614926904
2.7045507071646164	1.6990035577006035	9.623332884611862	4.668373978521746
4.700622285633795	1.8374672701825692	5.065763552836656	9.268447443952248
3.0228179080702406	1.3995947217276874	9.766719487041682	4.274840863342477
2.481760495307491	1.6092128474888925	8.6005687341904	4.065477845513566
1.4382377804421351	1.6663151558597806	7.807680063779527	2.4530749296183183
1.7104591137570908	1.4218432419625309	3.3018638564717957	2.6946402457101204
3.1230730825018425	1.9778720441298132	9.84667823134275	6.305555392991737
4.401596891970113	1.6717333616337524	5.9107232714172815	7.671525693141332
1.2611116669080231	1.6153678745295548	4.4462246774441345	2.1865734420200367
3.6214007151014593	1.8318357371507048	4.395290173603047	7.297834961398027
2.3959633180231106	1.7287064802967196	9.82971824463024	4.20749432048726
2.1789511102068744	1.8529120650759752	3.1297278657845817	5.0097377907610685
2.296352314956212	1.2523868088158974	8.163308226516461	2.9103755283944133
3.522400123899418	1.9883701487895145	4.680337255295228	7.736728646907919
3.749839925295161	1.86418197148768	4.4081729688431315	7.714123035604669
2.670136158893861	1.641444094640066	5.116222019568534	4.627506041140879
1.7563862551003004	1.3740804325960374	5.3270562913209325	2.497946602700889
1.0373608400469765	1.7601001947528654	6.862823475287179	1.8890427622825623
3.016495342832389	1.5506039033453138	9.201742436039616	4.745248381944704
1.6406539924139727	1.6532526931138287	4.8177239128352864	2.887770376601986
4.120219356796572	1.2896976113330694	6.466782797054122	5.422773966416906
4.907873395543731	1.358383741383875	7.247415696005511	6.787055998304943
1.184848885733719	1.491973520153978	6.968836333844129	1.8097244168181208
2.7389307901723297	1.8636523792805284	5.4091797998817315	5.437323547915436
4.459378027033998	1.9224560659588361	8.161036930812736	8.821199647970484
4.182706234322178	1.811002034592256	5.051893343265032	8.114178414612413
3.983515026593973	1.019356829868523	4.679097825401753	4.16055337672491
1.3088464997989937	1.4291084067374755	4.414587651737123	1.9769386685145305
4.928409063949354	1.973652142710966	9.748536837265872	9.93265743373644
3.1502849603054006	1.6627739425060002	9.62454517518535	5.318179798122704
2.213197225053851	1.7085743528607522	8.068741069809077	3.869151328551184
2.1250800937361274	1.0142094921263212	4.935829659027544	2.2022694889972185
3.0808520874463396	1.7823712318361968	7.752107981495723	5.6423854034070136
3.268840105066216	1.1176754469346033	6.692971624745407	3.705534771967045
4.101651785077118	1.06882450598167	4.300003049238556	4.525991649985874
2.6885182413680506	1.0988882344492854	3.649771100818175	3.0981423852082486
4.793210416807666	1.1010145653380667	8.008610869371429	5.327985284293566
2.2430597649539274	1.7995516151253068	7.132483603676157	4.171456306227942
3.200582309370109	1.9109638244707123	6.061725334283582	6.444829221107347
1.6614546764274745	1.1102329378312232	9.876481902711859	1.8563679072584476
1.82987142394724	1.4798716365478777	9.658468692507906	2.740332429843551
2.4805315524943183	1.4870764714172884	4.1212513927272925	3.955197386789045
4.578095367359687	1.9146659162252813	6.594375452830089	9.160132281374244
1.3745192386787917	1.7868289719678971	8.731707142076475	2.509129073805609
3.646773910977545	1.939852151978436	3.342587995800628	8.686705127427652
2.5432170586648435	1.885922508478672	6.870619449595223	4.987896924319972
