n_rho	p_d	Ef	kb	T	target
1.9317949139385795	2.233455325422605	1.2796107460639354	4.5876412120027075	3.6434830431577776	0.2459042212229491
1.3360013572798457	3.7482561549318176	4.791174403016407	2.979607970555439	3.7102292189086366	2.7116040973874127
4.119570986057717	1.0426375506583074	3.2147679486127574	3.998987209000735	3.61870851960022	0.3316221051701208
2.9449938940929457	1.2848388805870208	2.262368998909093	1.173405527559245	4.769798534247467	0.6550519747302246
4.6428690644761925	4.9912339153344645	1.6777829773639223	1.2762322909026675	4.309368874981697	11.761789783414251
1.461798693845718	2.986111668753628	2.202488067431489	3.9931891163350137	2.9993884493714784	0.7989863773827223
2.95117074803868	1.478047719476363	2.3457023580814287	2.8662784407162483	2.8263602733456694	0.6222673314058834
1.8642411260777592	3.8986871847226063	4.825182380872626	1.3026781699527796	4.827073500352621	7.247868362999289
4.480505371598149	4.201721690405114	4.295042921717123	1.4694701628938418	1.7931032250586518	42.979539419369544
2.3316365562774783	2.479603700538592	3.7622603707495625	3.649871251992364	4.318494964236701	1.1406253989057842
2.2251510200971603	1.0101431506381895	3.7058661967717215	1.2813085045695125	1.694534898908277	1.2917830813628088
1.0328183798020172	1.9640507813951285	4.081590382617054	4.552670145813937	3.922428594589788	0.3035402687321959
2.5051632146182072	3.4324434350479573	1.9175317603519728	2.657168868266706	4.511608320136274	1.5736696563542858
3.625782595195688	3.530211880781976	2.8362608720908957	1.4104717952180532	2.3572358076982973	12.848747290770149
1.454959700087831	1.14753463462625	4.106937054373386	2.0711505074958985	3.7597839511426354	0.3368253821677505
3.407430460990853	2.9676415506501392	3.4689773344551185	4.956764941338551	2.3448415585830498	2.985508199036431
1.033639671749127	4.368831219387483	1.510402152254538	4.623044771680672	1.805249932641684	1.1901607061658772
3.3600819479321022	4.485706118711457	4.510140773287981	1.5125291364413291	1.3403656976896028	50.13641685205971
2.4902349971188125	3.786318770976699	2.6868573154580737	3.8575753060280222	4.5398883655520965	1.8257379537210283
2.0772864709941863	1.5620340523776428	4.757820371008073	3.0060465756450707	4.762356374042868	0.5614958845640827
3.435348751943387	4.6207719963745175	3.002312529374035	4.387869154722216	4.20619988033493	3.9773240884237366
4.525788632226426	1.2290485168683003	4.110108877682238	4.122365546898234	2.2553669877610845	1.0073970485576793
2.8351004717949717	2.459444774454541	4.618958298103361	4.4756924566052065	4.2448903789793615	1.3897563753745192
2.301454767327032	1.4622915316573502	1.9790032807728783	1.948518016257508	4.970183864261949	0.33521137870278495
2.1917942263934185	3.6551387575484653	4.682250127259242	4.819660394249231	4.615554814893249	2.054473387299301
4.414538233433103	3.046022419988633	4.102345421193458	4.544884737968284	3.0424849759564383	4.050523242792568
2.4308169786105136	4.066762706698112	1.351733297235139	3.515902508455308	3.90408057651356	1.3196661781548331
2.5318840395136197	2.128100959233037	4.784384373386212	3.613930003137612	2.931432276572419	1.7261298885306675
3.654722495139395	3.1732976092150844	4.380487433502456	3.856610889181944	4.426296105486141	3.14797237678864
4.668991728500802	1.2157260975060225	4.559007632688288	2.476864722004412	3.440269631557315	1.2306905874513645
2.6955275732630057	1.953752510769613	1.0264647491608718	2.4124238231975936	4.565202762177154	0.3196627135369496
2.392261211116932	3.802816070072793	2.306523242939888	4.195140850205989	4.173155001800524	1.5193042673929122
1.8181950887015024	1.6514999106331492	3.0088799910442434	3.3584506492164703	1.246324870506323	1.1882586063789815
1.771935233923216	2.5320506475914906	4.1326430491208495	2.053769623415408	1.366829317872894	5.574850811795744
4.762798062367661	1.3671505481838797	4.292567155990975	3.747913326275861	2.019896663449796	1.6825655902789378
4.774437093614406	2.4425910285633856	1.6644652484548228	2.8792703207977146	1.4655068969382692	3.745474641618152
3.121284151868331	2.979164205735883	3.211741837830655	1.6247167258540314	3.2194574395413835	5.6699760539701725
3.5975055700123235	1.0475874216867371	4.927978037492668	4.939938803670162	2.5367796579225024	0.5175177131680012
2.6658768779419075	3.8380104584643737	2.9091607747572676	3.118537457299868	3.951245676698962	3.090394096943788
4.614809320706644	4.715157683119279	3.564775245869254	1.5592261704170896	3.9309610756407993	19.89066223319555
4.375004894799483	3.3175550046226077	2.9928820859254404	4.492297169468004	4.83511861443216	2.2116049305193086
1.0409417986245324	4.088045311911573	2.8162764266205627	1.1491264042273936	1.6578025561536132	8.572574460646651
1.2830196152720812	4.351204228057133	4.761864171349068	3.548423928884568	1.02572326890922	10.59356835646756
4.462353553082124	1.6453000786513194	1.8522868909785373	2.2899491863420702	3.407328329424669	0.9558756142597464
4.092781873651851	3.1140049482749603	4.368353897702233	4.914118186084089	2.905065791915252	4.04810889644292
4.879748023597744	4.1253387336227885	3.6788136508842513	1.3619652222365284	3.7013857150544265	20.200996708870324
4.940294363893445	1.870743085176818	2.4531270204502995	4.224748515520006	2.3957558577278157	1.396807263518858
1.6461787777417878	2.2332910275118008	3.8815276819219613	2.764709184929734	3.073924202885656	1.2499897852718351
2.3614478980539	4.365397039832697	3.78267873028566	4.920315860590035	1.4106813890069858	8.174894372064863
1.6285996987877631	4.715027084696956	1.369549502215072	4.879492170851037	3.729092665030685	0.9083671342267412
2.1219771801671765	1.2990357685747278	3.3330122898078285	3.1834027165844287	2.7711152188372385	0.4509749533188971
1.4686605925978602	3.391983138340657	2.314214934982108	3.67754580724166	2.1370408358570456	1.6585949421018018
1.29716049659954	1.0533449920311595	4.281676817854112	1.4677269949690241	3.4455305000178367	0.40618719860785657
3.302200005300991	4.739843837280137	1.6931220607670718	3.5314921331162177	4.521333064557796	2.622247683170335
1.8104030809825624	4.0680672677002265	4.67370903597125	2.071152213838169	2.5426920575529968	8.863110510116627
4.815322108380128	3.871551374066772	4.490034690478033	2.229149029186591	1.5785114847164134	30.699901930386588
1.9460124971860844	4.020447505166722	3.6652445653063266	3.6119018602565456	3.0965925305302946	3.4360234346657816
2.582582209968584	1.4774231736889214	1.652859032421108	4.3247232681747505	1.3848890457213328	0.5185674180627117
2.2910104801932683	2.5247000924282146	4.976805663909606	3.454366092663389	1.6424473943211368	4.269885851805474
1.87560404449772	4.266355780297276	1.0294642918851284	2.590372809951948	4.724960946474882	0.957160649403505
1.0090959520614375	4.127354017889755	1.190120759322126	3.46547785400432	4.8718492518563785	0.4039138205221604
3.5294508776290274	3.4537429991729818	4.219956668305308	1.4946858953483118	3.3823270738012914	11.714085123062663
4.784852320153672	2.198810378232347	2.694562291212625	3.4251666243282903	3.993759091562124	1.5189640661022992
3.9154150717635012	2.22262262071906	2.6608931866536927	3.1567306982887398	3.3273465977285563	1.6333523411015811
2.063491072654676	3.3296024934102584	2.670224389961713	1.4386859133048675	2.6478408233476185	5.345102148527171
3.970723361802618	4.6085357610173245	2.5148888447329707	1.4413660163777524	1.8162819334793936	27.00446347588436
4.331609146639813	3.0861855341632527	1.6979463804223842	4.32587377786823	4.897518183156475	1.1021637957460084
1.524127595341492	2.1313896619607027	4.477339128374508	3.022121080957508	1.6956734504018938	2.0164696573326752
2.60682096332998	2.6974103110145307	1.9926097617535907	3.03307333297383	4.849740869516533	0.8564554660735408
1.7925677143954408	1.7247583876287689	3.325687170349957	2.47207406882538	2.4855816259802475	0.9620612730602948
1.1016235634188392	4.1739714080856505	2.1102954538917524	1.8913283307474469	1.7252336872090632	4.137512390290993
4.097219518224211	2.0704580116494484	4.5163744117488935	3.212692748396159	2.7270449893134177	3.0180697726993984
1.6884232448965144	3.900947890951821	1.9189668794029575	1.3034614097512347	3.7302004545822527	3.380161853649492
4.568817219061256	1.9722444305919835	2.058582445837177	1.1277130407086975	1.6885431601705505	6.404150101912299
4.213038800878097	1.753826625012891	1.3982480392937875	2.556654852959456	1.9334048804716533	1.221903272328692
3.5228149408652385	4.595074549827445	2.434642497213322	2.0732606262608297	1.1022718637294109	26.41473602161356
2.7467298962117104	1.5259092431339796	1.9037381325776328	1.5341272699105932	3.1000070190865894	0.8533658305854266
2.0364492665477223	3.489242937240664	4.7924789761418225	4.311664380620959	3.182095259144138	2.8868010084527516
2.90856091360664	4.586806246208165	4.9762989699782985	3.3645528823660387	4.0790432105308865	7.3960271895394385
4.515456046426133	4.160063061724442	4.853366544911141	2.9653145127941243	3.805157061167252	11.204176310185943
4.716160477362621	4.457234316413438	3.9449853023284462	2.420478298700933	1.9969322327409624	25.490544941807386
1.1859272801418723	3.9293547281070342	2.997950532755931	3.0817034642191565	2.3053462918676644	2.5755899618678244
4.013118996323511	2.95365098958924	3.794375055695304	4.880720442781307	3.978173573719855	2.280613715751747
4.635367090890284	3.7462682766341526	2.7721870721045114	3.4192406018732124	3.8987629068849046	4.509482172464879
2.0211285327399477	3.0260469485730463	3.2651226652797143	1.5839045270555852	2.0753556160318487	6.127763266487838
2.506038839322316	4.165925244100942	2.7802372429015096	1.8607775720699544	3.4388659125696934	6.298855409856409
1.2249319639173906	4.584465675175284	2.7622138191531174	1.5197214975150803	4.594913016751819	3.394565209759256
3.574031887135917	1.987922805575511	3.2320575889326584	4.866595859376025	3.8321817831715714	0.8159131004447231
3.34832372369778	4.353890574346412	4.208832874349213	2.566363261955263	2.2616989495859765	15.341575434460006
4.29464936880006	2.7135878021648185	1.024449123632134	4.646273543659838	1.5045769656704382	1.5447756888171833
1.407379147630479	3.9576700793947657	3.2685456853706003	3.249702747082355	4.59883100653224	1.6070615251209899
4.055349466447886	4.770845246448678	3.67341748828044	1.9764915438361417	1.6451153543334958	34.759751430642616
1.7091781272051851	3.705892840936828	1.6808546436056293	3.1444015314357747	1.3710237018720846	3.050696349484455
4.5583709013797575	2.8682120484051814	4.932322478600863	1.1826570406729684	4.223708574857685	12.34268407319027
2.25954781043263	4.318892717902086	4.659566470850784	2.3353745280779963	2.3271524754987856	12.04506772038356
4.363619904562098	3.643924704953671	3.98819683965996	3.453606386030256	1.9925983817954973	11.193049423142547
3.416639814389849	2.7304555063541067	4.724869336418681	3.3529077501015827	3.683386347763964	3.2483968055854957
2.931420964028582	2.0183668660323706	4.4787205217796116	1.6721898910509665	3.7062796693363054	2.8766520388277894
3.80979154076133	2.3977907733191346	4.492496995485707	4.391114612985628	4.227388299445384	1.7670279105489963
3.3196107975919684	4.4937925029206065	1.107267876783458	2.7175455913709836	2.267328061706034	4.015627717579672
4.79916271928796	3.2523224192874816	1.5903052335734609	2.4203169010852585	4.704214723315316	2.3634832246895923
4.424477282982302	3.4058754276789025	4.985696337965158	4.416852122565307	1.1865904701057088	16.27460069514101
1.3717359090617536	2.5334846927957355	1.7403756835262851	2.7445511420090263	3.6081379552003914	0.5157917209267269
1.5434055265168092	2.54691607933013	3.735603084312789	4.250906165318642	1.4541395419470522	2.016792368868221
2.050698673395325	1.8965554157372608	3.5143513184222854	3.8471882388002463	4.2497116470935845	0.5285108949239915
1.988595068058033	4.297365238300209	3.1554586848038455	4.174937907811042	3.6828473400362403	2.512224210486475
3.8563719383560806	4.688944642570727	1.685204990735251	2.415231906446401	4.1519367450382045	4.749534440048383
1.1132994450866271	3.8121991891867637	1.4191000427631302	4.9333035993908645	1.3161044512531697	1.1787636075432617
2.48209659848842	4.2294384197167165	4.974065139447244	2.620925484127468	1.7248129170186148	16.28462025631885
4.9740709977000925	4.832232041659473	1.5832801132850856	1.4023721103733262	2.4953317415226888	17.516707836266903
4.7000982088162715	3.941345883494221	3.1164884490171683	2.7223227274294257	1.5092758966687565	18.46001513106565
1.6368547350184042	2.744138659478581	2.9697038825743913	4.608840297312988	2.3416189312369933	1.130592904226086
3.821785073481065	1.7251193236179945	3.7831678605363184	2.735870644175333	1.7079676790858471	3.069472091132649
2.7882229414266035	2.9015616765156587	4.357755797968419	4.572539603655952	2.3699663325343083	3.1465388022598506
2.9457927917684423	2.550504946721587	2.38684606569969	4.1257883645447855	4.532329599064028	0.8153221857755679
4.631678726646906	2.0226185700857062	2.111954325957356	4.668295471773842	4.639304213892953	0.6159117467201718
2.652808731137064	4.048871678613905	1.0567541274465615	4.503766409703133	3.048263754993087	1.1158305875631251
3.721564716080605	1.688998114697426	2.92052745208156	1.3127622844652342	4.261919556840674	1.8472794717212584
3.648834354097113	1.1296573345038796	3.8754094922533584	3.169840855677037	2.2686503872752417	0.8364479336295583
2.6527402313093655	2.505488445806559	2.5184986076642737	1.0526336874069062	3.621978932708831	3.6667120720636914
3.799423273777225	3.725937538348607	2.9126442486195177	3.7934019653120665	3.2189776680776703	4.193804473163513
2.791415756673885	4.476609141699358	1.1351816880153205	3.45433467026377	4.2803831019670735	1.4315942644338209
3.0438729875765245	3.596719909891773	4.600438649346707	2.5027455764231266	3.6132171087844336	6.677393850221419
3.0840861952262215	4.67941656033171	1.8078046675087016	1.986122665122488	4.6525583488587055	4.4039489440067765
2.933499197471384	4.540634785277564	3.91237473712711	1.3549824243080135	2.6987748491620343	21.569396435777236
3.935996757768709	4.895992935468291	4.878460338179806	3.0745047142311144	2.9834176720760364	16.726635752031754
3.4706536691602548	3.3389873415537568	2.7063654139864504	2.137293571031289	1.7912176070500991	9.117871652420797
2.742893082716844	1.1676777992383296	2.8445645213147834	3.2074041581509984	2.5591072844208167	0.4320234084328288
4.241498462431114	3.61437541439549	1.0236491944452981	3.9529442217106823	1.3246753252534544	3.6106516803163946
3.2318839045314736	2.4658075101179007	4.3430603555943295	1.4786892534284453	4.123989334396535	4.665027988656214
2.0308655554784583	2.2524376163460342	1.303507456783188	2.873850102658971	3.914779426011451	0.39793081640117134
3.790288446126201	2.086535902772418	1.1940108106588534	3.887706253587333	2.5435799651803386	0.6641591359944861
1.4463873901439943	1.7994577217078531	3.4203115116616933	2.9993550114539387	4.496509437541593	0.3959213728084711
3.2377172960655027	4.7487594060159966	1.699405022957032	2.311319238063309	4.543796325191453	3.9381849813244822
3.9957908242317446	2.6235812228199564	2.6650356978890555	4.951921903131392	1.593937850840144	3.0954826813456386
1.417811400158413	4.819094869231809	2.6292363003563115	1.7725949162394137	2.861949222768092	5.688350615550023
3.7920863388490154	4.626212112307463	1.2187055862159517	3.717019196333553	1.5893014120280802	5.580919695055939
4.169015442466102	3.008941678182011	3.762639090798616	2.0995000758363793	2.3507901696346982	9.591854704980475
3.680842383735824	2.3784893910978546	2.4740182609189136	1.9483541053744964	1.7104552181403094	5.152899891567831
2.7421381334114607	2.3637599788663506	4.568924957145841	2.8100549705448965	3.1988155730001595	2.5958813111941965
1.5148100908933384	4.468626317230278	1.7859959931499056	3.7016121794212786	2.721318053033288	1.7877026116124164
3.695595503821783	2.9744416038262016	4.2405465647307325	4.803166522631262	1.164241383166294	8.264664530772462
4.764831316529501	1.0689889413925635	4.884618333140162	2.5569479806800017	1.5479811301935866	2.2398337317233183
1.0735009236574542	4.933045319576225	3.2466442446696475	3.3880639725907065	3.244564473753416	2.571805203231764
4.2870745152004615	4.8290095401365765	4.9245656916610425	3.7082032711129385	4.466996147442599	9.907058530776364
1.3783974262073304	3.5867664738514464	2.9592275197842275	3.983457345161573	4.188713811835884	1.0483273090340774
1.7074363144571438	2.4561791016812498	2.169250782870853	2.1490969919906924	2.8581182423920803	1.2125980837964436
2.4285558956672104	2.2307846846127393	3.222329622143969	4.6136930630013095	4.861653946192932	0.5787345096971321
4.8518761987006656	1.0529593177834822	2.057507468867701	1.2050238650502203	3.144584822708242	0.9736303396064636
2.9195584603690734	3.2346666076129265	4.352792416108636	2.849274809946719	2.4172767125982837	6.4352025503127495
1.899096299063324	3.695290585527302	2.6722943346481816	3.836065463474741	4.415002863760204	1.3639241377172877
1.5302430209213345	2.552777087844405	4.688563313842959	2.1755558153354024	3.83673913907914	1.8671199612512444
4.505018317987888	1.5973252096105508	3.25487688488563	2.8494389149359884	2.136533384157384	2.0484601984184594
3.1365425544014336	2.3310031421409074	3.6083657581043167	3.4808760987490066	4.422179415779802	1.3316842905588888
2.062572278641692	3.1003828056038283	3.1834237722970524	3.3607526795068927	1.043373722703937	5.99979715499331
1.0831151484626114	1.2839223134304785	4.74439372711318	2.3961090106315543	4.164393544849585	0.2829783789815737
3.65440141518961	3.431764259277384	4.916832294148893	2.2244564388227017	1.563164685023692	20.28554333598883
1.9414756533598039	1.8993993001108331	2.1918981029725133	1.122779582342075	3.4667332944101736	1.3147666041894004
4.442452481667981	3.7261647717054274	2.6835489991944717	1.7860960253248668	2.9044086107029314	10.635861109758508
3.37791125593476	2.5866494138912715	2.0821918366324708	2.4375150545898223	4.5947342210806035	1.4006033423016504
1.380947498711874	1.3119145565168226	1.7856768411371498	4.752259709215753	1.7301321837684962	0.1720641642549587
1.254558627465519	1.530817724153235	3.928937024935517	2.3439623599452903	4.825683152197137	0.3403943176563995
4.562859462589269	3.1363590144848215	1.47313020323076	3.020984518552545	1.6446679169844851	4.435900450715918
3.20193810207012	4.560587193832094	4.437560688301391	2.22981141270186	2.796495665815794	15.797749580127133
4.989111588532149	1.0715132587616512	3.61826384102092	2.9091307466860528	4.530841366956995	0.524149524606847
1.3823864269558177	1.2141899116280022	3.891032931907718	1.5271986530217476	3.798203740721221	0.4556932163270409
2.6012228444759184	2.0777743964072424	4.798991855619622	1.3325543505178268	1.0782155800746172	12.502951994651331
2.978389238765036	4.319784504881627	2.1198229287191688	3.1656863058496847	4.140499232950502	2.9961486960976256
3.4118575491432988	2.970484054559124	1.8623498949778716	4.04532851054336	4.634495591977303	0.9968483550904782
1.4815246452909685	4.379832275757788	1.4235294654800923	3.8095147241563905	2.4687076649369892	1.4339358542708167
1.7745184636161555	1.4147138891924975	4.511221503993328	1.0440196706842777	2.7980974963213088	1.8281807422782197
1.8504625082157933	2.69213134540354	1.6485398100195496	2.3970785763829765	1.9617539772591581	1.567199022342359
3.0136277034556147	4.5853637537520635	1.2527485912603908	2.448962716672734	3.784991251436287	2.854518104104326
1.6449596646613032	1.180597804610799	3.749055958501332	4.101714489251788	2.077902008389178	0.3361780658299184
2.245896987481452	4.7102673364961065	1.4148270647719876	2.587774738602	1.4068985954909006	6.454666160089742
4.388915851406615	3.8584357205558084	3.1997773000288885	3.8450868971438217	4.8419583566282425	3.7432693873678953
3.834867969308571	4.999021909319865	3.986228404932313	4.9433181689935966	1.1415613278385297	22.56542976979355
2.6109660948085778	4.499699990401584	3.7752999873580517	1.6139962431991508	1.95239251756096	21.11197718516934
3.4032383156587174	3.6366308952846067	1.3159014958265738	1.6314884764771689	3.29280374780758	3.6748792878060166
4.425860535458174	3.707027779545656	4.459369365430783	2.58307320305298	2.0669664736183773	16.9329041723768
3.148689395436678	4.961564413007028	1.6725483845576554	3.7236405966666477	1.2445501170336972	9.324904189357866
4.0069624345060335	2.579362072340198	3.3774015580105954	1.2781633758870241	2.9680255698729088	7.911290415876112
2.7651697862522564	4.349458107009367	2.7061744294780485	2.8728519746688117	3.158969493451273	5.1995763226275615
1.066740670253568	4.943116689347376	3.6109083789946	3.5186641549129285	1.5426414963173445	5.7798020759444055
4.757791630059464	3.3643130841808917	1.159407269491722	4.1218227139341845	1.2976478004798224	3.891050330683879
4.549467628690714	3.1269965854814794	2.4292255614459832	2.792443308989873	4.369295980665795	2.952338503853652
4.089818431604908	1.962438888270512	4.799524723	4.917616618709124	2.176848029837176	2.353913556786793
3.0063717838591604	4.925225568886286	1.5382258374303812	2.6692872553664584	3.203912127689281	4.3723797617263775
3.9907423831361473	4.572378488318373	1.6701057915634636	1.3098296156575842	2.8446397538581962	12.4657578311966
2.6251602161109333	2.358816732210921	3.615824747581052	3.9142408908953197	2.9529028527407633	1.5231182528819107
1.2308192642908589	3.588326009097187	4.089235215345774	2.147560515306006	3.2525320959093937	3.092658075959118
3.2541721279677533	2.3843517863461434	1.1942529400974462	3.334986915596648	2.166983125515046	1.01907602523702
1.7704930312619918	4.427493370217818	1.2243429121325589	3.2186225705720197	1.0751131050103626	4.093244333928162
2.5040014234072325	4.911201368185702	1.045634462845717	4.458570455963484	3.827142837251044	1.233668235881047
3.3195397879663715	3.0719059057257283	2.7216300800504096	1.3518131027366025	1.918632795617846	10.957034330635793
3.817273230046104	4.453858946044991	2.587331417705804	3.264963235611261	1.5940343418365672	12.548187593708565
3.495939299976483	4.946693221638652	1.9516085218337398	4.5917288559660605	3.4985514961896467	3.4641826646589617
4.738619010303816	3.4194394004978323	3.9522550358468433	1.7922848438385068	1.9468923574424692	20.918779863634683
1.67220409798229	2.1306088649541453	4.601660715157738	1.8510504589226868	2.8260639039257787	2.225819008468149
4.5234843390013815	2.885197066970929	2.9304182594331163	1.5208920695368175	4.828793948100698	5.008357747496851
2.886717995365021	4.193916890055005	2.9583953194055512	4.944668816370012	1.9638719805214395	5.156185920627304
3.6828135037649083	4.740984873045694	3.1319165291731124	3.6011876091462907	4.779791753984219	5.020547351074456
2.5123972185713206	2.3133969352274435	2.141045668868101	3.0250817306478064	1.8207978121649364	1.7421857466691062
3.1461469390145727	3.7855195229920446	3.882060955049069	2.562099342884424	4.169538194232515	5.4611883722374275
2.913735038143204	2.8537315698394687	3.775580961715567	1.4707377089148033	1.2896821493186599	15.7442113937753
1.0061761801303164	2.8274719298385738	4.9673421653678655	1.803644754341576	1.1336836044458063	6.513742541627786
3.1221865123316346	2.6401678298298537	1.4621766658941473	3.4015112126431317	2.255777044966017	1.3823958695927807
2.6269099096615363	1.554931430096734	2.860042200538904	3.1358465326639093	3.2073713358502034	0.6020253872472823
4.659720768253278	4.524783466314171	2.6814841139321666	2.9265805356627386	3.534608572443853	8.243424443855806
1.6047441874806978	1.6983178418515874	2.5415697918458924	1.4051681254100932	4.608735692327569	0.6055004200333161
2.849970564792237	4.5611886372834585	3.870704870482244	1.3620556302718645	3.2537443465544134	17.261835513994214
3.324896507875585	4.821540011100536	2.6945879493605904	3.4939035626192663	3.4424177768942212	5.77226553248941
4.868457844581178	3.756365523019774	4.538723055774519	2.033687589850254	2.275549970822141	22.457888383458307
4.409907085606426	3.1831332118707416	3.761487489456949	2.7763390751980417	2.903743899479652	6.9493889297111675
3.006866277249745	2.663238572276006	1.308119963916456	1.3574057811662716	4.041885762661513	1.6949888610425448
1.0372294748315989	3.8928140303122314	2.7038111162013445	4.710921990950512	4.616927033779736	0.6513258787279796
2.237247881113536	1.9589137297712385	4.275515592025041	3.6452676924623453	1.052460109887582	3.189164306776888
4.70684425534921	1.9208270864127623	4.281362976110902	4.107261182170378	1.3757095907127286	4.386196454135519
4.642291587143312	1.3128345554953036	4.832083288771145	3.997669748921562	3.1962848568172597	1.0085865676469663
2.8182436163202924	1.0556355496788274	2.7789647579352725	2.9991015089217536	1.8581762360275171	0.5220237519341989
2.2694228986321656	1.7176401258450134	2.6678881571397444	3.5170130606307017	4.378614338307424	0.38664773938535796
4.9145573730544125	3.233021442641722	3.2509165657190904	2.004403265604548	1.9678812463445172	14.11244166371042
3.8178224074892113	2.2621559420766784	1.7561899014250315	1.3761587765906191	3.516674720005135	2.363253333870575
1.936073547372452	4.36471711617628	3.793732462976675	2.2797283699398263	2.0632439983409285	9.916212076928806
1.3107014688364322	2.5799360885568894	4.303228820419228	2.3420582173423843	2.4172393312782643	2.210433877447082
3.029424156702402	1.9069436778403384	2.990442278780638	3.5226112006792465	2.4297137626771956	1.2830103524473242
1.6067905065317352	2.8948417115008755	1.4980729090559517	3.8311886081279303	1.478958737180161	1.1866728496858114
1.687532427684851	4.429448057113398	4.081307229448695	1.9117107421236144	2.3692753823709745	9.94469950325031
1.6313228567411278	4.436036947005554	1.704113040402958	4.409688472443337	4.408141333731621	0.9380888108353704
3.5793800047901576	4.397371644038731	3.289140117060432	4.619805823565538	2.1529226866110864	7.62962363102562
3.741592838192255	2.01384361481134	3.0638996899664592	2.5081256894030437	2.996999412615924	2.061699397475355
1.5613584380697747	4.236384360557841	3.38259473049104	3.956661003518616	4.028054479768049	1.9824300019676573
1.9569270381176895	2.5495081657633243	2.125451902201869	4.417393194739644	3.723347580316809	0.5479208630174143
1.3155789728496925	3.534272876834163	4.157060204417547	4.239330700274089	2.5843276053633595	2.0784389652799584
4.26575321240423	4.9409667320825745	1.406882607058494	2.7772148851070217	3.658838353178553	4.806218211883921
1.1924548507864272	3.7737009392055447	4.530844251067998	4.8853249468362785	1.626629078665406	3.227400005143013
3.3223725228563636	4.477068793690961	3.7789600504890863	2.3018687301279166	1.1916632327724166	30.58107969996975
4.201318922928788	4.496511249309706	4.47668330241188	4.113362192629358	2.4473331340020184	12.591634061947687
1.7028958083632193	3.14876496919181	1.3269318639889611	4.4894450973506865	2.2470590363617253	0.7402676783850347
2.984822292790651	1.067576963692042	3.88284245381883	4.429093157078563	3.645134388176808	0.2727200218067737
3.6731405605358662	3.6109233247098897	3.2395978449327925	4.6366468216692365	2.558784003602983	4.359194874154284
4.299078914499875	4.079045699956937	3.0395023639199734	3.172559995661922	4.411908807584923	5.177706385454115
4.5737882879840805	1.2024759716153306	3.4303188155184103	2.7805560801977385	1.702360381521824	1.5975664827045712
1.2133316441819932	4.118746819660592	2.4055069474276367	4.321856338186699	3.061646369428524	1.2472965613724645
4.805692599778512	2.3052967502315878	2.2312885406713363	2.6787894806222337	4.980332810418586	1.4237941148535591
4.321251776941433	2.8152985116885345	1.5270817058241724	3.496350749591425	4.2304952082528215	1.1786728794342258
3.245230162785444	4.364171957198429	4.982078777785199	1.3498046427872101	1.4913707043212343	50.98964905158171
4.30824520603103	3.007540154886568	3.8582818980519433	3.9237644696153673	1.9488418988657248	6.554151028658294
2.253588718735238	1.141333726310858	1.9526335316773331	4.474583542653571	4.143837263832913	0.10304908438728404
3.7205731938026414	2.3892026086404368	1.4577178562046136	2.3164249541790154	3.647520734994672	1.2213834416965093
4.843559797267483	2.826426165298768	1.4899454639816745	3.089191847686373	2.33350414940918	2.665849425456311
2.349153078327997	3.9975126977132165	3.4078755117968247	2.0764096780685914	2.5798208571624124	7.960693342652322
3.826748615491872	4.867953248182807	3.8110106506499832	3.515517699189171	3.327857351978888	9.846630654735325
3.672479031454436	2.842332769228525	2.93034503925066	4.608747698315633	4.401459261627187	1.4286539760373609
2.7794193556679803	2.147721783250027	4.309972977676949	4.821511568759479	1.1039502978338	3.4604348725830376
1.293385679427116	4.137690816705727	4.28728907880339	2.1143220214897167	1.7257536871390602	8.67272725857347
4.664836539789077	3.42620474278099	1.7643446376677432	2.562252545138121	2.157566268676157	5.8255796472633135
2.8556517022596015	3.560799113373682	1.4300779572156248	3.735314730001341	1.5967255500107231	2.8938843113317447
4.605928574560476	2.248697809588456	2.493800552733848	1.9611893985380056	4.645291047741512	2.125139229049681
1.9128905849095208	3.0138822043697955	1.196658436512445	1.4600957835767177	4.0684564963047185	1.1667575152769891
4.421847258651551	2.7541570197218457	1.6995359559268173	3.8689339381310073	1.1104986094457132	4.422632969624188
2.6939618855409213	1.0247206420924595	3.9974760531630142	2.1860689018515616	4.617511974616909	0.3734179204448829
1.5143205654780036	2.8137976679024015	4.4319832077262475	1.5111458868910883	2.403870138015808	4.875992250642164
2.0068570865658457	2.4792862654731262	2.2501583762095945	2.6798212675662785	4.623991435628506	0.7466873211959334
3.948244857375202	2.272507744585797	4.440839917943075	2.9453380421373634	2.6990116678465994	3.7968092320203386
4.894797277677661	3.0290340426571527	3.2978877821291666	3.602149383023513	3.321145922122368	4.126748104066815
4.721505019395812	3.1430602583005864	2.3459790416196293	4.5769041270161575	1.2140044656798707	6.564424292782394
1.480057783297105	1.6519898832216224	3.5976059255475628	1.9663352903536948	1.957933765419105	1.25814357260638
2.9933133906111586	3.5525203559986918	3.6825833936845136	4.945475759517116	3.8441832401946967	2.439183738368543
2.9235359025379135	4.13587635196086	2.241482794176464	3.8062521717292896	2.6340776891206423	3.726760996460351
4.496107009333854	4.7937769416088605	2.5549518519272505	2.122730934909083	4.0319187407939125	10.28127626371873
1.1643031181533074	1.8905144496129658	3.7434952709657496	4.3696465015450565	1.7635703702285683	0.6738186057472977
1.7104786793532425	3.7703585655891976	1.9361722925483948	3.817783871914088	2.154457965142519	1.907903283577564
