E_n	d	k	h	target
3.2855334030765464	4.029024997617645	4.040064168805891	1.9234429281529444	1407.7470739350485
3.4885610023526223	2.9890211746558952	1.9774253888756357	2.675046345496871	289.522929350688
2.9515531680730547	3.659710223807696	3.6236577161239882	1.4950123995188989	1204.0825071564448
3.494523389703025	2.9842248640609053	4.4907790346631575	1.6253229888935519	1080.545136738182
2.3315761455835924	1.887927973608357	3.4056884580143327	4.102204907620056	86.6997565656962
4.451688273324073	2.089819222703586	3.624742546337568	4.5131625890260505	196.22224254085083
2.9422688338839613	2.471155029373329	4.865281272350256	2.3883921612846133	459.9329407165834
2.0701758688961838	3.9767185535377374	4.849810725278772	2.9791865276323897	669.7209910300005
2.7838484132270462	1.4831178703390604	2.8491716347765075	2.8433632927582906	77.10686437946806
3.0133022887519245	4.485600611095012	3.094833270146176	1.6023627049208793	1471.5336537151122
2.599616146990768	3.896049326750376	2.8600842763768237	1.503086579223856	943.5454324428557
4.64494687023062	4.580184960391139	2.9916775780065827	4.657894691413833	786.4692892030732
2.3032990410432816	3.9430167332392343	2.75895608526244	1.2180826964861633	1019.2610888985196
3.129285147661208	4.058083511313734	4.52374192587908	3.6364563791498736	805.5943316166953
1.058391912425216	3.9156356487651234	2.4659158353341155	3.649369869458587	137.7911394840672
3.8951213302223926	3.7609128251514825	1.88051288124849	1.60359127491395	811.8952790849487
2.837786359446681	4.174722596353034	1.8100799703378916	2.0864003844015317	539.1938309125518
1.046765704153751	2.9502778089067787	3.4475590417253663	4.749718732821725	83.10535221833466
1.3686002181386543	3.5991480517763925	4.167779610829183	1.795685107828472	517.083235173751
1.6754229786802446	2.973164536126464	1.4478124901841096	2.9871853340793653	90.20328833972887
3.4395450370254785	4.1349161932831935	3.6057773329067553	1.7309893711924165	1539.3904603546991
2.405610039363766	1.670526353921307	1.7535262572553836	1.4851526492869342	99.6054113640016
2.680185870555847	2.9662599594699097	3.658127429282243	1.1030148151122208	982.8125201168352
1.938124947576904	2.8599154330414307	1.3890996461771956	1.4430810105131573	191.7523554238851
1.7164038126027568	2.1103293227110793	2.7259154604032134	3.4186509394528093	76.5927080151902
3.376745219710048	2.4945636850690134	2.6493659803597644	2.8648185578873204	244.19804532693587
4.770828215758779	2.529130911541045	3.588852190392746	2.7719985168263674	496.48809676969483
2.7448543443607742	4.838005174631227	3.066883994521461	1.384825083998679	1787.986569120808
1.5075447083771139	3.4169709246281834	4.326248357178518	3.954171561708108	242.0017855881744
3.5810539995136077	1.620141693196148	1.4894914892432851	2.8493995247595065	61.746366911683175
3.3191489584720264	4.154603131201797	1.263900675252434	4.349997143931904	209.1797644381422
3.7533921064964577	1.6953573738456582	2.062653375767041	2.7785895802684304	100.63711276754944
4.424467560139715	4.4908323681520725	1.2516400709202706	4.371032948141958	321.0849473387351
1.5678265165690104	3.1321641265595903	3.5948800160409338	4.567130793341044	152.1380489404641
4.3686208645893885	4.154655569911612	3.1775345954752283	2.3416739403164057	1285.8435648624838
1.2945900335009486	2.1599963902598085	4.727528164712135	3.8521033799659836	93.15032296423232
2.680732671320456	1.3300943382239443	1.7314643919397992	2.96579678748997	34.79368562607382
3.103024473320871	2.5374540976095443	3.4789287512221745	3.7613055604068286	232.21933260520336
2.8779058619867177	1.3081591545089095	1.5057329318465906	2.4539345542394493	37.97454598569143
3.2525098874873466	4.01121136460709	2.208489324043035	1.7410629682558856	834.1812222511287
4.16227324785919	3.0744985189984138	1.3819964161806242	2.671052918152517	255.80760559884914
1.5468671774476466	2.8195572998707563	2.350915573998592	3.9668258972217854	91.58379409739193
3.642438746408268	4.901648541921882	4.665309515758433	3.889093228935101	1319.224066220968
1.527212134073994	2.261340174725716	2.5905618794978778	2.1297559429564275	119.37273893438037
2.3528671536299433	3.9137786221570807	4.677845174040748	3.776399674236672	561.0062200740052
4.318314664373132	2.2205501049486918	4.698446060785477	4.351570851119795	288.90395669625684
2.4072443886381603	4.81274301388107	2.8753621418618347	3.469268998260476	580.7242565915874
3.5337662552978357	2.460233221845721	1.6960531527338896	4.854213041116205	93.91195176366449
2.9483795464688867	1.0093687745387716	1.219554770986142	1.8199815831778592	25.29456999701575
2.6692390228977207	3.1738435227806336	4.0418655837149045	2.5426576783568167	537.1088695037505
2.8526320491839243	1.1201869595536316	4.956851087655176	2.192573055577033	101.69238799099651
3.4891130010358054	3.253157231525869	1.420577676072205	2.3502326989075715	280.4717527497043
3.055900001169332	1.5839204501333186	2.587612810914604	2.646179980599312	94.20970586387848
2.0032638668645864	1.2076222807472434	3.0470242490830883	1.5128395052192791	73.94236033960182
2.8257070435602714	4.859770584009105	4.374824371875402	2.953312538343857	1242.2807275596722
4.6570789431008235	2.6154656839609265	2.059286634980163	4.962235954834254	166.13491212319582
3.959052912072592	3.569847391074478	4.160156271967657	2.8029778467995605	941.0017927665074
4.396591091930465	2.365524498686919	1.464040254194826	4.945352335684282	91.5243428471797
3.2787271724258344	2.978422117774496	4.566627786303998	1.2347563093795737	1351.767502208081
1.9068310525852312	4.204899561205281	3.190127438628489	3.19907127773201	422.4909873941955
2.455768824898118	1.1583363588933624	1.4641121159871289	4.415694618069246	13.729098690118365
2.3928433035402903	1.9948845138015248	3.8069063650325017	2.1586108394707133	211.0364549796268
2.0275610439857688	1.5035725166340042	3.530261868113373	3.5514557554536954	57.25759115664512
4.908281739055454	4.057036069872076	3.1980643597305862	2.1830831067883514	1487.2158864997791
1.0682955950531592	3.0184223355421897	2.856941311128064	2.17371396372242	160.75342588395372
3.7956068937865663	3.722744954480186	2.413622557215379	4.978964550473137	320.4409274192846
4.396284879039622	1.0920275553065315	2.713246520540256	3.1329626779454314	57.0554215744683
1.7782780738807236	4.390338846070944	2.9030982624013912	4.3694196994075085	286.18284178533213
4.036336761000431	3.307330227218489	1.3184198381525072	1.180566062336919	619.6062819951785
2.1284849961979257	3.7237452337444417	3.7858805243119003	2.478243699107228	566.5826501816994
1.674578282717769	1.5325664940246528	3.3845043991501043	1.7862946817167908	93.64744853769469
4.953761473798836	2.4375697881288483	1.488567066615662	4.043185059854522	136.17703023068972
1.7960459798132449	1.6822905306540554	2.0903270295288747	4.231735853282934	31.551862505428048
4.879112375397939	4.985437428228988	3.6325015156840728	4.143119842932915	1336.0894445257204
3.2181058749627542	2.533969758291152	4.343421349410867	4.405273948021971	256.01893586423574
4.125131806935764	1.8585425656176653	2.1204059685635017	3.2031390807629214	118.5320893467742
3.4863992453061896	2.5322157766128424	1.212308849768862	4.791662915405572	71.07476301645363
1.8039253449663923	2.3083695611624457	2.736057363990287	1.0825844475244142	305.28292710700214
1.997614768486581	1.5053161915364877	3.8189358003225022	4.347327774291919	49.968583918560114
4.673163035875097	1.0962510246795412	1.1572849761061694	2.393237613504731	34.12678031430489
2.509982836850656	1.1010072417378156	2.6272407359378787	1.7576568269285913	57.15138385521982
2.186038135462656	1.6235832348490875	1.2127437063018869	4.894144872260601	17.94357287738496
4.20462562226598	3.663029447365471	3.4434225210547997	2.5566883809175978	954.8398465796713
2.7049181695072955	4.385125267063098	2.7069358886505204	3.4219242788752173	517.0536142525563
3.4361758671981506	3.2263566980864478	1.6484250022829214	1.1641990319572062	636.4319400461956
3.2108388478158303	2.2611350651740807	4.085731061459015	1.812159936417184	465.1088833868469
3.131405979500597	3.301888085282513	4.769671114653973	4.6900447777923855	436.3001714605693
4.176085857409609	1.4241017345557716	2.412100150721038	4.901780008361419	52.37244306282384
2.140782899718395	4.897252312605617	2.135401468743558	2.234131102427158	616.6778271275953
2.3215891456783457	1.2694262813347854	2.1643639732408397	1.5452239880028054	65.84898032076195
2.2799494752448672	4.8995099453384485	4.975904674272366	2.3799653986691403	1437.943370228485
2.3174031317159853	3.946764981974312	4.131923381615576	1.2803869761916489	1463.8783837337126
1.1512916900884838	3.5587912635359102	4.1144325613023325	1.9402200101170048	388.56102356688905
1.7120036987441307	2.658275237566227	1.453106061570248	2.8943167186261403	76.32480708910788
4.825239140540235	3.2736105995992277	2.8735603087777912	3.3071724491175667	564.6069469897461
4.881479418225369	1.7712338671036312	3.462942864446628	4.369306070759441	152.52674408653186
3.387282366309638	2.180469328297208	4.636579665880447	2.018442514045573	464.881828373798
4.102623081899243	3.0190218950193364	2.331546295713836	2.6559084949229517	412.5104394774417
4.469491613087587	3.328563277971431	2.039004708534243	4.1946095564637895	302.48811289828507
4.033359622500081	1.5686085215320151	2.8908559056207834	4.98663690294271	72.29772783414295
3.2709752192471444	2.0923624289177964	4.1843179993980835	3.2414689423742824	232.29708600070563
4.394653821861098	3.6748496386374088	2.4896029483287325	1.4917937636627308	1244.6148680739639
2.9595115938716514	3.696759342362151	3.5269028776369806	2.059357751946429	870.4302375114505
2.2404461178562154	3.301019452655958	4.125661376558922	4.926777390581575	256.90418234321044
3.9605946704597774	2.986444162216628	2.8014803976027864	4.898578742428956	253.86133258930508
1.8585011135265197	2.4249131225861924	1.780479166939199	4.661657769301371	52.451941298638445
1.5983771711533428	1.0718046301759625	2.1500668831416028	3.7724289758487273	13.150773195476091
1.4980230337709315	1.9911677265755297	1.4576788648775545	3.3027817830916	32.94018398558134
2.588556052264501	1.2814670641696684	3.5553126538069812	3.8862303870859183	48.868790459023096
2.889347555566289	2.040334698993739	2.1443336050257633	4.609005657207088	70.32303263468206
4.9993389188501	4.171948904234934	4.390318307652474	2.4583856604175875	1952.7488916706282
4.557381156050487	2.5495529365737672	1.878618912292616	4.059838854356977	172.25949835646884
1.6159941959293609	2.062815455950562	2.964190667594364	4.563516322040208	56.12766064953239
1.2037356786215208	3.796666777089737	4.2900469152554015	3.5444126267122926	263.91478915379435
3.0600918878448384	1.5895815979200858	4.629875630979381	3.7482202117515158	120.02016274349987
1.7639082980594765	3.0843894406221017	3.4412801500618952	3.937291802388392	184.30907071717763
4.200762025931109	1.9388743832958169	3.058779224923773	4.148905005364789	146.30256133493268
3.8649338071888084	2.1428924077155167	4.900091852187466	1.9140541683440808	570.9560159762284
3.4029974260325435	1.9965277094701117	1.6867913422999292	2.74022566052079	104.92940328875923
2.017827985934836	2.0599408143625344	4.13393745537773	1.5824792481678336	281.07962679828967
3.636852865644435	1.875472156978172	2.7835598848249608	3.6779161421785536	121.66217706396941
3.6571131328717343	1.9587349945336963	1.1419228118852498	3.9095210085045387	51.500663231280406
4.813955986614254	3.0254113877153386	2.784292059651487	3.8279514495508415	402.7441322639158
1.478912942826339	4.9449913453219105	3.034814204543149	4.398923787306932	313.5228625981488
1.4287432467603502	4.872244570286717	2.7817254547468333	2.0133833743725784	588.8572165659714
1.4600964460445345	1.769725323662685	2.407736587449775	4.1677552406114104	33.19784590342194
1.8870195599214248	2.6446118890697625	3.109104472797861	3.2370923859497167	159.2906847557652
3.9231927063532033	1.5625551628307064	1.3579577352505299	3.631487418164243	45.011338831202046
1.908135720631796	4.513776307108037	3.962013435289054	4.613870926525842	419.5171251115509
2.2360250074842134	3.1611241582639216	2.726300338637203	3.562448190506203	214.87939296709686
1.4428062102244343	2.7158994949282778	4.9359656272212815	4.430239222911713	149.00135044937304
1.6226386412591824	3.2062279285997115	3.206935853396009	1.6060192950423129	418.5621740009978
3.4346422323808254	3.520082744293448	2.8432032794048934	3.814455478600514	398.63229081344423
2.438028979187428	4.730459146712244	3.3845997425977865	1.0578063188858766	2193.5951636989607
3.2589369110385658	4.212182542522424	3.1241420648107923	1.1850825191410967	1915.500930567568
2.808117482196939	1.919112736562638	4.597421430677427	1.2348742539992026	483.8577399866897
4.080104893424192	3.5665891070764992	3.4431297265475487	4.107860710848083	546.6697297311454
4.539295717849246	1.697921910618892	2.4527138202079906	2.656245410051897	151.849178554851
2.6814168456661087	1.0751934757251655	4.859884460548208	3.494968056844429	54.166424876145705
3.526661396177392	4.156085456010679	2.1598032841608994	4.32228841009797	382.51019990009473
2.1978962581815957	3.4123336808579268	3.756519483539985	3.240449983567105	372.8209961014296
2.467893175206437	2.967159368702445	2.4710286820699516	3.7546625881256688	179.6903847791827
4.59424593654757	4.389646274061029	3.996307149596936	1.6142459374511935	2754.0531195935228
3.878454260586585	3.4646663527789503	4.765753715607842	2.0291678313650783	1374.0577985005466
3.807042584184254	1.5878269624911274	3.54849921904661	2.7159228393243238	157.59093421531034
4.434588457748994	3.3504127477690533	4.579590647922694	1.3189646498675365	2171.967462663737
4.340301932087192	4.5295737759134544	1.7348088829615358	1.915893674470644	1013.2689047786113
2.206136937286025	3.568667561819165	1.5423969166154188	1.4628220194122843	372.27097434872917
3.8092276335240447	1.4971054800636376	4.033348597239321	1.7491406220479568	247.39597155453518
4.947591016309167	4.7977692048742755	3.7249614639563084	1.6503232614202124	3230.242482287896
4.886403448660058	3.187519596956675	2.584708533448288	4.803238931926393	335.72393042169205
2.5372575841496707	3.2550196274775804	1.1664060786930794	2.8544897707460426	138.03935773984213
1.0922409758564324	1.541255187917188	4.419852861787122	3.2820831660990173	43.90719188019939
1.4150465248766753	2.1632813651964056	4.9306926967069495	3.7788103342399033	108.58240168011471
3.5339983139394624	3.05052462598279	3.2904460849563617	3.1417340163260805	432.8233054599974
3.189591294980022	4.093691574004687	3.85934839345805	3.123586683742312	829.9187222703715
1.8269582285998232	3.5619916892108803	4.545515774122532	3.9826195001804847	332.4594169167105
3.2977442415072686	3.7192866419013817	2.4046241492952576	4.027852780494987	342.2313189992482
3.767643399254208	2.0351847918523425	2.4305296434822634	2.9985609122696903	158.95544126290775
4.554082527679358	4.271801873833348	1.3950194692495814	3.477107473284131	418.9817618794461
4.573804584798858	3.1753942046788235	4.580540486706396	4.410646004379251	601.8625049767165
4.234827452270791	2.154615107757603	3.5466098787275024	1.8735872517817431	467.65381533807385
1.7899936313984268	2.7530983296757805	2.245313416283945	2.584408776058804	148.12233851258503
1.2469787797156524	2.9254734413025916	2.5411891422198547	4.9198800800199365	69.26976597970649
4.020611680529825	1.3028079836394486	1.536143206808538	4.453035794808897	29.582735812646963
1.4983847958662069	3.2393728298591946	2.872045162597884	3.7277942354633273	152.2279589753823
4.67817647636892	3.6966783537693213	3.800921656163805	4.030195815735919	757.6568674779933
2.142153631316317	2.8527788840653936	1.89753063018678	2.388621686668937	174.0356120745584
3.951073822747643	4.8944403573384125	3.1294020322465697	2.8067498768240817	1326.1380542101886
2.426826798455292	2.969160396546757	1.6249458160182688	1.4323708935116677	304.99966408905135
4.040111113622089	1.4595159506660855	3.508593199209458	2.3311890849707213	162.77075617317388
3.81342592162437	4.9197166921073325	4.7740364382636375	1.4836239131946132	3732.220305324005
2.508792421908213	4.278553866652617	2.426047412768217	3.818674330707729	366.6530175904791
1.0840022767115922	3.615731331975769	1.7781658045748991	3.703628402724725	85.50218471923559
2.7078760303907106	1.139776010416401	3.281092657454092	4.491264452723579	32.294423257121394
4.778270468274737	1.080123465931711	4.038262845579887	3.2719610372454286	86.45972608668059
1.7283163846744705	1.5525435201904083	3.7439684042615005	4.77373215879722	41.05771765541967
1.9743142472127595	4.991411923018619	3.260524722645965	1.841593629199932	1094.376254783461
2.3930947115596743	2.7262383208128464	1.7360933285604505	2.855447050907617	135.89276773302177
3.9977278274014094	3.1041005853721644	2.1618685171502543	3.554758096154345	294.3837841818318
1.271460608848746	3.2436834304782534	3.4891900602256314	1.5813787476675525	370.91844222926574
4.558207792946005	2.367307369862215	1.4109693697298389	1.3997668289352467	323.5751580006708
2.8151364648768267	3.993620326972492	2.8829831293941712	3.403461711304846	477.92978444584094
2.8463233773447634	2.744854481095002	3.8211681646551203	3.254523730072288	316.40363374031733
1.010727352510231	3.205120657254648	3.933434883262727	1.8884672555509217	271.7660207322769
1.6333744828707704	4.0057041733936165	4.009830841438929	4.63581884386522	284.8741037529234
2.3953534425677705	4.9555383098900325	4.106555961138803	4.341999647768868	699.115781010751
2.7434288231555386	4.0303045131002255	4.912456654560941	2.9594794064470156	929.5284612627463
2.523956814900691	2.5294565916481084	3.631103860704819	3.880897955329429	189.86840111965
1.3590619793485137	1.1776485778325787	1.4219375669800796	1.0369525266655375	32.478966776278035
3.502663136386925	4.67286446040236	2.3588555698139047	3.5509193480619192	638.4621354060613
1.2202066516636063	2.0217632129559266	2.0898409239621434	1.5047826360217402	87.04489195026831
4.315280722912759	1.5052768065234554	3.62024531988213	1.437846985031458	309.3691378042952
3.7053606196484505	4.218614340903128	3.446239954276284	4.632354664095468	616.4866912621537
3.9169749950056736	3.2083041850659204	3.4711278262978382	4.6894411254313715	375.02589664430513
1.2211941675525213	3.1822242109929118	1.9017361735325564	4.344493964023116	68.02478940352972
1.6757824170469728	3.341726953568773	4.828548543155729	3.7397470521715994	303.62937799560297
2.031967595228982	1.8529499069786761	1.5623021331118991	4.144131553808704	33.05106752241116
3.135964792901845	2.9788574936195897	2.35945754845059	3.3940972513247067	243.09072165526607
4.830890934620358	1.2632635803647392	2.432207672983129	3.2311354007540696	72.9240104804923
2.983165972092094	1.502674033092254	1.6479992067886666	4.400090085972733	31.703869672156795
2.7145922165499283	4.599586445493367	2.505831964807402	4.673327279219106	386.97043268879753
3.45634448332438	2.8673833357590004	2.9810691741180606	2.050904004225885	519.069032038116
4.076111736007847	3.5904678593767643	2.511835402440544	3.8619002226419648	429.48515739895373
4.991147060663637	3.2102858948506747	2.7670116165891456	2.351091675700169	760.7449359453748
3.585180211774308	2.714902712716017	3.6021157376519177	2.3240596159980806	514.6829673700075
4.146379172011143	3.412380739665672	2.602840170814859	2.3132362670034845	682.6865561721229
3.4157942945800848	2.72787706514225	2.203196263288484	3.115379023735866	225.88815417884163
2.4984534614823057	1.8712383482285468	3.3267124341093637	3.271596255476833	111.78792773658172
2.7249203868724137	3.9300944488896	1.7663918169346369	1.1594976659018106	805.7249695150117
1.56082792173257	1.9319977511254092	4.672285365133059	1.225015609656197	279.232432696454
4.855128028038122	2.459518809121402	1.0671056180008551	4.721729256978637	83.40981773625069
1.6393667471330753	3.5299437414420844	2.5260757018154365	3.253875969612797	199.28147095631974
1.7340749507246955	3.376241436021062	2.5035117504749205	3.6889163554162585	168.57592298674922
1.6480519978390298	3.5131461993181223	3.234971871660944	1.4864139606320128	556.2934594791909
2.334254565110687	4.358345232665334	2.7831925808364617	4.497075006747929	344.83748163973445
4.326240846199369	2.8188260795719136	4.368634971044006	3.517398977076596	536.5142287449094
4.736177231242802	3.49160724442862	4.585598977350228	4.710547038627891	706.3391987824409
4.635333105927264	3.808757490978572	4.2746349988647445	3.7578869883764	961.197821300065
1.9796429480470958	4.997486144551825	3.943421092678373	2.299362638390618	1065.5298321106889
2.401261434357117	1.2038525079940323	2.366623411913457	4.252847893534882	24.335774923341003
4.853810915814615	3.823917524673344	3.6513030317852886	2.4122166914120755	1350.023445970515
3.680332483337418	3.1660840723973416	1.3914805182298222	3.4966455099590954	184.48766293762867
1.2145177620584722	2.3659529595922018	1.6740125989703991	1.5108148208361505	94.66151083027992
2.018167625694808	2.7203277459549104	2.8498680108410137	2.295017702439384	233.04954972954957
1.9192155165826383	3.0438157661785707	1.9549744008041423	2.2342367617670984	195.51596071048883
3.2388276880629507	2.9212254290041773	2.369884968389955	1.9142625755748288	429.98530127976926
4.460301122423556	4.71371029069371	3.1766375523482364	4.223141383980736	936.767600863202
3.7479225176357347	4.787731650555888	3.4218531964020817	3.8619267220485183	956.5714473733552
3.0458988940326948	4.041025516342833	2.9375985288580977	3.14465016493976	583.8867721563297
2.526923499449274	4.960000777274875	2.027823770979172	1.7304779777150006	915.439357816886
3.4849541481317816	2.7041142330336494	1.1646408320319854	1.106787540890355	336.96496699600686
4.378855688940593	4.765782139548191	2.9325949830900733	4.992229230480331	734.1696647065298
3.0266110755197184	4.511066584397838	2.402785620819586	1.0937891488943263	1700.2248899032916
1.5545721329897058	3.6140899021969513	1.0621412634617933	1.6878598741330282	160.5700483462064
4.307630651415884	2.5179050779985004	2.7000689799476527	3.4112712391126365	271.63494305834286
2.7089114631471687	2.900013605360957	3.9670253750524274	2.077740633970388	546.6110299033317
4.583026327934073	3.845111408377685	2.071755928657584	3.7350448893977113	472.30531831947167
3.2476826058012116	1.0380280332644949	3.786243075019856	2.873309341700067	57.94656747597932
3.7552180614491513	2.583228112007646	4.4724154606511535	1.7847827078277922	789.0914398908127
4.8091889914679165	4.163545950212175	4.145973062549326	3.130619853673848	1387.409210611954
1.1658400867081085	4.310378723763774	4.965610034822311	4.084836268242206	330.88544626046337
4.033507038423164	1.4401127428318103	2.646281842157439	2.024160312675484	137.42851731350106
2.440376128048871	3.6530849973497146	2.030570976394639	1.7593511100304309	472.3368635741975
1.1381633849196504	3.0304053031414275	3.6607399973980894	2.050423510473979	234.4991216148983
4.768394436834348	2.4404957152246824	3.925691400995641	3.467809424957286	404.01646994460333
1.469060257663647	3.0920165626999347	3.701839551642911	1.0982732670780178	594.8949411679253
1.4160728854464957	2.7522571670349354	3.7639653098493775	3.555864837918663	142.68353526788627
4.365459118815027	1.4316324238491767	3.3559274346059804	3.1894292331004137	118.30481810941916
3.457393003106752	4.5570439129177425	1.0205104516704062	3.4505928931320913	266.83867371791445
4.255592696700944	1.6982896564201564	1.830663518484394	2.537084052224905	111.29281297047888
4.025100999108812	3.3953379702849817	4.895520717465992	1.8622594389800105	1532.8913565329215
3.492206164069624	3.1751575837894395	3.5729300548986784	1.011332670168103	1563.0424917704215
1.1477041515255495	3.944061322070232	1.607018023473393	1.3728599114957167	262.6162878370293
3.3025846369793017	1.677629594446114	1.7307325141535164	3.709454005581615	54.49741966720904
1.2051135882637296	3.3679632336093936	4.615155010650958	3.113605962489753	254.6215592118723
4.202078773454098	4.439611370950005	1.9282236369841743	1.196708853806823	1676.9992249009244
2.679292702355056	3.3970915988816888	1.4961843462496531	3.1272253372016765	185.8961820639016
1.4998099615150386	3.5857643378384463	4.483924375030472	4.232895128384129	256.70265209294075
2.9649452526465696	2.3013309975692606	1.7418068168514202	3.765886015408935	91.26778950494341
1.4558997446912487	4.613088423003856	2.996827334416302	2.292620816325761	508.9256994661002
3.0633987362636383	2.7665643913893434	1.6129789345760384	3.2397000939930574	146.69619374903294
2.7727518028845632	1.8872591466513933	3.1455393722622182	1.963872639682116	198.7768224960005
3.1822069143466316	1.1967552048816628	3.161120041929096	1.4701162293228909	123.15108579985296
4.676645268945129	4.9827122859800586	1.26066182343351	1.7140716420438684	1073.1132221522043
1.4796988367424486	4.1990397543392275	2.2770391413652598	4.596166984221387	162.42686660289215
1.014762432100707	4.117750008804343	3.307503231612759	4.151968809693264	172.2425288374009
2.6102418610686007	2.1184065964099656	4.283264663938762	4.344311338089058	145.132014379101
2.9128383044860024	4.585007735406973	3.665036732251388	2.8108282613880826	1003.3452676521716
2.6857816923263043	1.5933826911556443	2.8381171408901262	3.2429692983589917	74.99084424063038
4.39412422299351	3.871165005463353	3.7230101979972168	2.785187072210216	1106.1280762289484
1.2394599940349456	3.0002091312216717	3.2873419109922537	4.6990080855946665	98.0808269912312
3.8099920783601564	4.19764885552679	4.482864625915346	1.1032668934277012	3427.845084431397
1.6446892601283816	2.069683974945735	3.5456754741634127	4.979088116798987	63.045045962924995
3.162880882639712	4.173325382495511	3.4147433538123417	1.8762918218099904	1259.8385016371512
1.9778446447068143	4.080029755002872	1.6164123349404609	4.469845363845772	149.61955459751115
4.424884123151436	3.583747299762845	4.7227217223112925	2.9314895611961185	1150.5103444583006
2.982022037004872	4.3499584586017885	3.2902597459096263	2.943752770120067	792.5374307728865
4.965998754539204	2.473127483879708	4.807318898513701	4.5253275295269315	405.47342242237954
4.823116075415493	4.093735288152496	3.270488839774224	2.266114285704685	1465.912182471545
4.63816289665305	2.763437830730306	4.933187232893649	2.3385308787442263	938.9441247725526
1.5581146807995063	3.239177142709724	1.2795529821182203	2.391315305575342	109.92592067341093
1.2023100837341585	2.051176803842301	2.0767722337905923	1.8324897127275284	72.04102280398673
2.1089898778361174	3.4834108387476985	3.9095306343178575	4.371738639711655	287.58364729384635
1.8729504612181844	3.609917828519999	3.9181586146236262	4.102426344426983	292.9355014659308
2.0941126510237167	3.3544590219683705	1.3957680439751323	1.9396491963008669	213.08110802640752
4.502812923806863	1.5571487182664652	3.4960538263858263	4.192549725396003	114.40732768245616
4.375134531109288	4.856605507833233	4.455354692353014	2.812555584184251	2054.2254327680266
1.0886756036034455	4.68536981091308	3.713463697614328	2.8367191575618	393.1506026600024
3.4502095159413373	3.8655631533692953	3.520170475217563	2.932839969931408	777.5999216652715
3.7627528629657183	4.628853784489151	3.1287512445813053	2.639048751537092	1201.1191918704558
3.2111953274380074	3.717916510505236	1.1743124223341292	4.249703253714158	154.13487087801192
2.458547933428448	1.0494034184925067	2.5526114980427184	3.3700220379507217	25.77065598060872
4.074718168528536	1.7455828767662291	2.5837893013290696	2.9876562085993728	134.93196967729835
2.9008094329748384	2.904536860248029	3.6533212364813497	4.1955502565823055	267.7822469252432
2.4744164719653545	1.5232989634036875	4.655554302264807	3.623452968138814	92.70469367122723
4.5108237409829295	1.5860654988745484	1.2027640559765629	1.9595941898778355	87.52301214605944
3.3092268732095738	3.6934730153831983	4.693370541536041	1.134404670085698	2347.054123582966
2.0452336990308697	2.400001913128946	1.7898565630073229	3.1808937942859914	83.30000729342801
4.7819387059198455	2.6253536309916523	2.1237657730596053	4.966520433203722	177.11032534357463
3.5185591767125537	4.297090153625118	4.319619976823146	2.6551334582326587	1328.2592218958955
1.8386356629623708	1.9026097245234983	2.6711499541549437	3.917479051411164	57.02910481305666
4.114284136433424	2.8273620636794514	1.7701179152294362	1.8468381684052924	396.13239012551514
4.810162555968718	4.945460127763684	1.4843253028267809	2.9133572258539266	753.2139902547493
4.056440777060999	2.372787756917773	4.701882727028963	3.0229268513680267	446.3925563282611
3.8345401672367103	2.7182246666672927	4.5411625702044125	1.6758346240915445	964.7832265546427
4.960406667877893	2.778579133942242	1.0307178960208088	2.6750059033888283	185.43331337771983
4.121525201504235	3.4714860157469656	1.7790821748524888	2.4139507238614986	460.0089397642524
4.2409864523759335	3.399793152873982	3.7855326147674937	1.6466888026078768	1416.1106823372702
3.2719234207165475	3.2529633138542304	4.786216645524839	2.2787317256481514	913.840664021537
2.559255858187917	1.3124892966146056	3.069935231152538	4.178100280925031	40.7066594876751
4.5116394076958555	4.684047497444972	1.1580589659719878	2.3368831310904827	616.4253717149552
2.2130214315098757	2.5499946850514235	2.8473480059529828	4.200561156986028	122.57651580237366
4.349871717812512	3.6187316381043946	1.415471183028962	4.264126789431302	237.612886911023
2.1201399221259547	4.582543818356827	3.6254767946246265	2.4090349130714164	841.9953174308048
2.8562288253126966	4.364612431966767	3.431644873278677	1.3751833486234082	1706.2236821385175
4.339049625337033	4.395295634750021	3.666725950926393	1.8648085276864808	2071.2135107205045
3.425354869166485	3.2238973870816063	4.484200623702412	4.503245777611501	445.48926184524237
4.9844681919282285	2.9049493945545337	2.080174237116106	2.0633951094425607	532.8723082030724
2.7102871646294977	3.1916987136617263	1.320779946359364	4.127313952353559	111.02784495710974
1.670604407939008	4.515687581345883	4.733771007662664	4.358503578343736	464.94448503758906
1.1286208768261776	2.8723244219550734	4.2835917682249365	3.7488773634003163	133.7001106859642
4.230645467729394	3.0760021166585187	1.2565969116845368	1.146488622678771	551.3355482687318
3.8695349572296585	3.458955647593437	2.3651907078540604	2.6744017205874275	514.5151251412411
3.514733890587546	4.053991149523565	2.9057280413976616	4.860630524381623	433.9405750446491
2.855559158146162	3.4096772320138444	3.597880110150287	2.2476533389579103	667.7977059504458
1.0707340611318448	1.1554982954475237	4.207095686054603	3.8489099886883817	19.636981707681286
2.19532248690915	4.683134704103598	2.9634661563249884	3.5421667238117944	506.18871958120894
1.088708368620137	2.7017289639742983	3.814079800262875	4.81274786947642	79.14102076952642
2.777604639334221	4.7709382491647085	2.3732310489115918	1.2176782333450058	1548.4434972017762
1.9372795993952003	2.723299279745901	3.3402513640214044	3.1527980718201705	191.28279337102157
