epsilon	p_d	r	x	y	z	target
2.308770244102784	2.615731210144375	2.220105446899859	2.299278641115082	2.809325326878599	1.8149502307952343	0.03304163876593175
2.6112398667952075	2.0191803005378306	2.6895609304686223	1.0867027431913707	2.083501176423232	2.117704714968696	0.006527433542996539
1.2510618384476957	2.107372176782266	2.7734184782111653	1.5667278373202371	1.5841787202446087	2.2244908897096405	0.01214659776668834
1.0853949380943002	2.6438719908428285	1.5859353855598046	2.2741527522905685	2.4859130903455178	1.0127438856347344	0.1977714035579472
1.98293153063454	1.8434411772878372	2.5238656255350245	1.5890130997209475	1.6448576867416096	2.4880520888565965	0.012332004982801372
1.5028608740136022	1.0772215652507986	2.2847723153387323	2.6232490020485995	2.486814959640876	2.5478069502600604	0.02531136727641331
2.1751831333446594	1.1119959335864176	1.3401674917913753	1.246781042754694	1.5961208199117198	2.4919205041541477	0.14248160564367818
2.771726466999684	2.0208965629743214	1.863899277284042	1.3030913393421943	1.9444897281816709	1.6371520912818864	0.029650774802095506
1.9670093648324252	1.8776017971028536	2.9493834937828867	1.841947562492084	1.3038406623814691	2.3970167542825878	0.005523322282424343
1.0254131576744931	1.1561762885939175	2.014523146113212	1.2027169110604916	2.283543190688916	2.9104933589400885	0.06094172767608432
1.8330250729556528	2.832724173542484	2.5753365509180286	2.255583775190529	2.197392499396127	1.0067851398387433	0.010324917138090549
2.7418557289773418	1.5114277180655928	1.191411812479163	2.753773357346009	1.7401785929823153	2.8990644798492964	0.5177149536583375
1.7280732114200774	1.4984804162188983	2.0570222847864743	2.947166631172452	1.4795467229075316	2.8633879412034533	0.05307587511440135
2.1177194877274568	2.0786406499569683	2.0321714065510985	1.4707641187207885	1.2691770700030256	2.758654400724612	0.0362340177065688
1.8716509604374527	1.41465049755296	2.6877921118074344	2.495309823046451	2.2861846405118618	2.706305056144021	0.011781421576138715
2.2124227736447266	1.4416828751006747	1.9142774454404128	2.990883960343368	2.935389051589797	1.3147657404641764	0.033344382143723456
1.830001998337072	2.1446166154589337	1.4236902655650203	1.341185909859089	2.7451554518970305	2.1067709640312393	0.307892030159378
2.064680025834128	1.4089159593889438	2.2689841170995964	1.5241513315628152	2.7350661666404728	1.1688879374387784	0.009914085241208246
1.5789916470192296	2.9872302033415083	1.0461596696929425	2.8463292091410093	2.7964098160724467	2.8999886801122385	4.17060102280659
1.1435064990422352	2.603817472817142	1.4959374776419652	2.870116713681056	1.69744028884097	1.5151473612050268	0.3666074998081056
2.5360285487736176	1.9158368718706145	1.7902023843720178	1.1467738885130736	2.936938930485753	1.4829022458732704	0.045859165137226224
2.7318256812387736	1.7086500260779405	1.8840171610361456	1.862872788163448	2.820122889531688	1.8585109804448832	0.03951389586913821
1.1583094240122522	2.632035833115748	2.844107159263041	1.0993292390556213	2.1661415104788126	2.4866114890688538	0.01760792974269594
1.3287866622537974	1.8242689553439573	2.828852233048107	1.5278366838137298	1.5262902560135592	2.5410571299272755	0.00992842265842866
1.9789625665835784	1.2291832746064677	1.697198896507512	1.5546573857461399	1.1064317842447553	1.7277471551435846	0.03471572777981468
2.4222334457342467	2.388889273266848	2.0179868578289213	1.8736508321984555	2.31669651171085	2.717423963055066	0.05696474547164185
1.7367403386804012	2.467438044889855	2.032682913357794	1.43644696185592	2.2113529139689847	2.1515798716621783	0.055453961399591765
2.753869795717529	2.8994183095340382	2.4130583196405944	2.795287246225368	2.828703573644628	2.9409330541225898	0.035930410907171584
1.4630455397397586	2.8575747290730904	1.7045394873261384	1.0359295706246825	2.4790118399898704	1.85497667339084	0.1615036153606751
2.5361978092022093	1.5671293736622105	1.0925398662871262	1.2795061020869332	1.595535439106847	1.8279426722648653	0.3542797800938191
2.662391522926728	1.0987270169229115	2.9598418136592146	2.095692393046903	1.9018682772867093	1.261524068726095	0.0015483611133767338
2.9094104359181716	2.3189307358157096	2.977821684293266	2.1014695921137343	1.7664810129752744	2.6656483193320857	0.0059469210537680655
2.7989841194571663	2.3541440211661193	2.827781060792592	2.2789599480958893	2.851629440087708	2.236191459508788	0.009064941092815032
2.599823324036273	1.94125876185684	1.3913338676121871	1.5067759405689038	1.9182211423468793	1.2573362511285424	0.10485814064218282
1.117623910927306	2.7953069419804226	2.6512952770604907	2.6675194119968118	1.7100672628098892	1.9608672392123527	0.028318454379482067
2.0676868630669	1.3705790457519589	2.565806208701556	1.7040543460165372	2.6364854374825284	2.4307753063275532	0.010858789730557787
1.0565532463395593	1.8231394417631777	1.7901260682662643	1.4421309349666287	2.0034266446112547	1.9357088039353727	0.10707641198233137
2.605650186526262	2.7215020817866518	1.8169485168436128	1.7753480886207045	1.8636800392284336	1.2847567930176074	0.041639939100693975
2.384850831285746	2.343664724476586	1.5294103229440301	1.5711047810000154	2.8827236070063984	1.5164201135795534	0.1395801224724747
2.461220704665104	1.8286739871618596	1.8363481233568035	2.936492341223692	1.2301849068463306	1.4523916319046255	0.03927773266141275
2.683712946677544	2.8301621979177067	2.0707936076056925	2.780241850189125	1.7852029950519483	2.556776848225589	0.0558522894436248
2.650925955056404	1.72676576824786	2.006717044848939	2.6253684819858245	2.1205451635692194	2.6508797547770664	0.04275181200367663
1.5776098415515842	1.3851701174217743	1.7263482982851852	2.5831160479706567	1.4722337651614068	2.1164492480586707	0.08602126408952142
2.9234086877432013	2.0354297874442917	1.0310193681703892	1.1000586454915284	1.2833763478901714	1.0275534364202834	0.24780917140672326
2.088967333770825	2.1018545968035096	1.5962845581134164	1.156341016053425	1.9658135517950963	2.9301415324918287	0.15487657281249004
2.9426620696688466	1.6915252008435882	1.81403443220564	2.0361959331123898	1.9818845379168932	2.8659766416683743	0.056890243109713426
2.9709056447669644	2.7766490361445384	1.6938359773238667	2.365854716205475	2.575981542541008	2.8267625219167547	0.1582128196282908
1.4165072969512895	2.586918909445661	1.4485531878085705	1.3447274454120124	2.1582270213746377	2.414598031994772	0.4197336320760653
2.0195424906513133	2.4724527386268433	2.8377257448107898	2.2290004460600468	2.921000819741898	1.7470761717935348	0.010195865467821794
2.116255068773674	1.3619243096645604	1.0748094721959405	1.5554948245274955	1.7023265069140237	1.6447363916718183	0.4062451104652615
1.4151418935966809	2.4351326581229875	1.1533660222166957	1.2327714138851076	1.6114772140432982	2.9809766714322743	1.2173776932543732
1.9217756672348925	1.6073590608927746	1.5652064868327893	2.780307994536793	1.6604275765590828	2.17281564403198	0.14955972576506948
1.4217255076434276	1.800554426027307	1.6580197774799326	1.5725146379156834	2.9046202904014167	2.0103923545806257	0.16022822350230034
1.3499530288586938	2.2565545088899244	2.7001938651608537	1.965348482751996	1.1977453369047706	2.824931478061409	0.018075672519717992
1.5917282957299177	1.6241587136260345	1.073653876254451	2.5229715849378573	1.2773491562472417	1.0308085639981466	0.497726977390229
2.019015854324762	2.719441873982172	1.7672834154930006	2.119977035260683	2.333134134939047	1.2892415353101343	0.07580541501578375
1.8461837487858612	1.1868415392042218	1.4379256248499606	1.3709702247098003	2.7762488713580145	1.0154547780015066	0.07849675318259783
2.017326269943832	2.109591238636666	2.32318672266421	1.3589321496473927	1.7038608741441392	1.2631305700619009	0.010155484345354241
2.776446221008681	2.1331584964492825	1.4448183923661406	1.3915811786718204	2.6115651090782523	2.5787161824937144	0.2223076828965113
1.0112259219418696	2.712097660638907	1.1228064886593592	2.9279877575852344	2.2048697104190085	1.197585629033043	1.5749337729966577
2.9062016925951486	2.8482340107181936	1.8646783309670332	2.852702887832864	1.1229905039386143	1.0458433982988988	0.033277421433178286
1.0102078042817102	2.4928450040341072	1.9912617385423863	1.1538128781080679	2.9185492112583016	2.226545990390462	0.1314881613005939
1.2508504144677215	1.875837063585693	2.4451803570065413	2.614657280234999	1.0556114618960413	1.3406409905484675	0.015483285794609837
1.5910220514470048	2.629015780297862	1.8093107487425597	2.9512028443837006	1.7904774855944243	1.457431034370185	0.10235405140982302
2.6951753849938167	2.107665541225443	1.4864359769169144	2.3143921121864155	2.088765392821309	1.6366304364041362	0.13126963747515602
2.5225322587579684	2.737541104847227	1.8430113980445249	2.257882086194189	2.1429921129113234	1.7992489953818878	0.06824304126087262
2.6887746572748874	1.118682017363738	1.766031445434228	2.8064653410506697	2.19626450133873	1.2440355669094307	0.02563321933676639
1.1097561237504563	2.560420472960663	2.4409489623653386	1.8396011446095064	1.2765315633217198	2.5715275184221857	0.036599106101627685
2.467617345197193	2.2829058018156623	2.094842574215039	2.5846591081766817	1.2349244700073785	1.9535616023456148	0.03063686169147157
1.6014180507316131	1.0694406650013537	2.0672954438121978	1.1493551651670069	1.4339968542075292	2.0897929148359107	0.016215966284851197
1.8695031024897382	1.2195033820732497	2.9986689826143547	2.7632651387748477	2.2230514595341098	1.1157276042991655	0.002541455454986562
1.214713181537467	2.809845846569196	1.9832299184251876	2.5560293926173623	2.0800535725036116	1.9520047521029995	0.11578406144997455
1.7719217341868374	1.6517841740182877	2.4201607674812102	2.5047327165107127	1.026235162569895	1.1115600254167035	0.00806474210440625
2.989195954569351	1.4308803414448572	2.576867559253472	2.2629869207622253	2.255461185289186	1.1544940575348264	0.003709936161104498
2.7419217247251524	1.1940729857432208	1.850864414902452	2.555519168892302	2.5421220369755773	2.3436119437007656	0.04043483285454154
1.3001465724359134	2.3912046822546165	1.3002044660420986	1.1711723044756148	1.4539811132607	1.1354213059232667	0.2504839796773607
2.7453481503252823	1.1551953864695237	2.909528544550072	2.258715937102313	1.5308274398801496	1.684845956613478	0.0022149073634922293
2.2402162691151304	1.852265788168668	2.4898683502123764	1.7806997769429018	2.1563347368107952	2.4737745298850955	0.014270032185651609
2.4869358867926783	1.5406817695067885	2.0436798778037417	2.1201856935778727	1.0604538815905682	1.9163870431770087	0.018846778104023614
1.9713586557928604	1.9327628231367395	1.6812642411856125	2.9473515531195362	1.0070330363108149	2.7089092400728587	0.14701006273746772
2.7934776302923336	2.8622526138065374	2.258111901009027	2.997867084772144	2.3033624375265958	2.3769617078967875	0.03743914830775427
2.1249422444788517	1.3269437478731163	1.9246649326133003	2.2851301212595954	1.6576563711191916	1.8030285905893488	0.028731823378514387
2.1700045607300136	2.6837758520119284	2.4268866211968985	1.6435617839879897	1.1738042853425241	2.3283685132918004	0.016492408046179234
2.5636030289240512	2.3340886777448056	1.0489411126183978	2.9891541022435946	2.0726941380356427	2.655547656751968	1.6533871464459269
2.8897627476979064	1.7625719593485	1.615937096241758	2.502208768878222	2.7725436273119373	1.0473940948369298	0.05169405788753004
2.6950458001189723	2.5196204399383633	1.103121952475698	2.7446493362920705	2.3400839695627726	2.048141378603796	1.0093601797741376
1.5023596743259229	2.7441759574271853	2.4341699657483584	2.2532514393978733	1.2338318057469888	1.1547139379654197	0.015136459196147
1.359744897273257	1.2361738163476632	1.0656919690481574	2.4097924367334085	1.384405413001906	2.522104673738935	1.1067517402164984
1.2499198842596049	1.4140099501235466	2.5302252529168943	2.409821887977376	2.9460411065239187	1.9909365166847803	0.01973437580785642
2.4809803140317195	2.5301090824534267	1.4065039349746629	1.3855663301495489	2.03700207111682	2.9818543156924857	0.3249179364648043
1.3414315685364449	2.4358351487793826	1.6649132934016633	2.8438946382003283	2.342382197523718	2.1124341941201807	0.2637409847781334
2.7698340176365908	1.7229832660811335	2.9907474233152764	2.848452401738561	2.9411293991242973	2.2728154263832696	0.005775532330976054
2.2105558654260222	2.0998002330042915	1.9869488740162868	1.7813353077599998	2.139882082239541	2.8925106929824627	0.05897165193105248
2.0663161733528472	1.3824250110610337	1.1271357352025968	2.9164138550858074	2.7120507735358226	2.437501629432857	0.8522775420354541
1.0735151929309277	2.8421430594227357	2.7055008251639654	2.61882184722105	2.3927254211760416	1.4184940007343858	0.0219400007915632
1.7951127957174262	1.754372219304447	1.7192372526714998	2.8153694975273837	1.299400340120187	1.5702255676024768	0.07562985924555743
2.711527817535071	1.4256319986865686	2.6999943942377707	1.8738401217478973	2.43957867450956	2.9459808130714302	0.007927398190840089
1.3699594419439	1.6894216044584929	2.8379860854295464	1.9121797389389577	1.981392545822961	2.6550291016142262	0.011691266256320536
2.7118615717556143	1.0805599536656731	2.9584145130534143	1.1160485735627752	2.148611621120531	2.8335003240798238	0.0028797007654372386
2.060089645023782	1.83055229886082	1.1740705641840308	1.8720102882202936	1.3972913740899582	2.0895252565357456	0.4641462820136784
2.3738214362495604	1.828292927369956	2.3371576698733705	1.3341759644640807	2.5284866568994517	2.1444924325450776	0.016165588209308298
1.2299456199013366	1.041549329957992	2.780146377972536	2.0668849396708007	1.8896383855814671	2.2899359322951893	0.007805926075875219
2.547665325774433	2.6763058494868015	1.041352578251055	2.4515885323840814	2.927913910935401	1.255688371934338	0.9820205630453748
1.8696421070312783	2.6121823467964624	1.310866399338107	1.8132000332844065	1.9181945537069056	2.4126374787057907	0.5487624056013992
2.8331210660057184	2.5624341838304567	2.608566798075775	2.632736024771741	2.411503231972272	1.2197108865881443	0.007784738735808091
2.1610275255639366	1.9272058142947213	2.7015593399901228	2.371686384931038	1.6339053352731885	2.4402630391598974	0.010397753205626305
2.58664343010299	1.2280163152750654	1.5375872238058248	2.416739124280547	2.7957258338637208	1.340549328531738	0.06533351314273908
1.4985910382306298	2.050663245902446	2.5054330039132604	2.78519720818112	1.1988621557478785	1.1052128652516109	0.01108972677092242
2.0471612509608343	1.1198903706424932	2.9289425409956324	1.6918826685090484	1.901491013472576	1.6331073693127642	0.002518374573164173
1.6920373176014984	1.1645038835232218	2.3674126938406523	2.0236811620031605	1.3722132898688582	1.0948093253876807	0.005914230304392005
1.2511306305093832	2.8388645388224605	2.0304195331672883	1.7622815995717866	1.3848304013719523	2.8696986672658933	0.10096231655137557
1.6607727550934444	2.641746124300908	1.0131819015398082	2.4069158225522305	2.6659400951188044	1.0433744334259458	1.3329021632817764
2.19016146092015	1.491891705998864	1.807738196807931	2.968952001780494	1.8956841579266093	2.550640042333256	0.07568330741288032
2.720257372954105	2.07281514760258	1.4377582584520616	2.717966332770524	1.4028888965468702	1.3510440396177343	0.12235851230694475
2.5785730846699755	1.023142724832508	1.07101554961874	2.2012731556186558	2.6068625725304417	2.169163450610652	0.4974884185306242
1.273061309195506	1.5403753316037028	2.0392008055431834	2.164355566434473	2.3348129387878807	2.156304581258621	0.056237691935524935
1.266680887981524	1.9285212544400048	1.4199745880605403	2.9378082112042985	2.9342720887308524	2.1158656259850943	0.5531346832560875
2.5828345209425927	1.4472053296109362	2.496106752310433	2.657248972326085	1.636653888828767	2.6591519390742766	0.011456265737892652
1.375759441085315	1.3414815779433469	2.394601349498741	1.4531222433493218	1.30009340407902	1.3591557809313304	0.0078352302514439
2.5633885151164173	2.9332685951544737	1.6925118015031095	1.0817594535727728	2.1166066989589813	2.4402832492499558	0.11409417293866522
2.325457618495003	1.6294658213302855	2.7068543031593975	2.2185090015878037	2.0868092165845704	2.610623578093157	0.009152957179391595
1.1475739954957231	2.2488041982026004	1.81036070499158	1.9011369019885065	2.3631781055693715	1.0223559428107027	0.07459807149155452
2.124236277436225	2.279409330055626	1.4837343214092351	2.6568201520440398	2.5304309779709246	2.725123959179684	0.35619481281146376
2.7678494404628	2.740965800423888	1.3087375902158507	1.4595590049647542	2.4677541128701685	2.348876804265207	0.41467614743014775
2.5063301156684954	2.2874430342831182	1.7351394233561062	2.6713731473035174	2.1400108552684376	2.4125343069780056	0.114396435342838
2.8775318371926315	1.1799799312891053	1.5554537363549754	1.6214703204336032	2.648722489839935	1.8102593284286184	0.06044633437674954
2.0161987081078827	1.1011933768033186	1.9693578122264823	2.2490642879494005	1.7083637286081133	1.944974539267405	0.024179464778863
2.209540956120727	2.034303170816885	2.072086090793274	1.0100854316260035	1.918234334147495	2.193870587054411	0.027367879038559542
2.2358856025823783	2.4902157730922414	1.4063600496635091	2.759842102638493	1.2446345777431709	2.082961547893368	0.3047780329174059
2.2730785712586505	2.6776168061598917	2.5799835720587354	2.5697758984047976	2.821857924008888	1.4430637939685291	0.013549577230006313
2.3139361177774846	2.47410023814432	2.510187696260416	2.4766486735231563	1.972318618479032	2.9628815819332046	0.02402577808545614
1.3713529340686146	1.8120183663982443	1.9277144931929775	2.4625911761135217	2.502969980797311	2.2846282499695003	0.09505925836847016
2.5425979939066257	1.1632524699695606	2.164495510131086	2.417996572078492	1.2763422199024226	1.7154590885403371	0.010782815581740414
2.292501497357668	2.7519876809963466	1.5730678131059384	2.0493469961554247	2.0275388837074284	1.706858339369831	0.1463956836718142
1.615170544626802	2.3958226885645955	2.0199625545912787	2.3193446120651737	1.1291309011933033	1.382161271381354	0.037544027800571415
2.79698747413758	1.588325252938107	2.845481958516639	2.258453429629569	2.6116685261520205	2.2232557370751165	0.005578720768466365
2.6149902256093087	1.1571255622376075	1.0241187001516614	2.4995056956252	1.9830457961342647	2.7547176496946104	0.8241785240081785
2.642464439726346	2.1728136478658087	2.3906288028322478	1.9275147484465391	1.1106443968904434	1.133745586139398	0.006340616347394215
1.6840783669956716	1.1401385137857407	2.57683020150065	1.5012160813715556	2.7862193103394155	1.2394894754164263	0.005580616494211636
1.8948594787863595	1.0461693839855601	2.3784579787653914	1.1775396199500292	2.126639781467345	1.3402250842897978	0.005641582260275727
1.4537109518145763	1.4802849762296644	1.6768126611194634	2.0159409587778527	1.6879622057160215	1.673298465412335	0.08068076169162114
2.498372302483414	1.9836388588228688	1.2079053824585253	2.0807042977295924	2.973356762645542	2.269557502091732	0.6071406599219945
1.4763405610066531	1.892548759444032	2.5414586305477918	2.027806220657064	1.0446762187402527	1.5798594659310667	0.010401992154060487
2.8505028807122765	2.475610751330732	1.5952996178626502	1.3880555808604909	2.7233587273600217	1.7726895202913833	0.10872906880706827
1.2666296036370135	1.828844804106392	2.736846614624085	1.1741296843709228	1.5790504179740523	2.209989784377329	0.00976209834224498
2.628819950006564	1.536377771754899	2.283853167673036	1.315385196202009	2.913985012046383	2.0587985324859206	0.014780183666915674
1.5814603856561913	2.6722481602132997	2.2553553158532087	2.257658145262604	1.049136803317803	1.148254861461349	0.01976099740073204
1.6083275019922023	2.17926387236194	1.3638854695392135	2.5645968082490183	2.9463619002135992	2.4690969583293083	0.6610694375561413
1.0760917897490356	2.2355265647328713	1.7225229983448962	2.5155015116894672	1.6216837149570993	2.7964238842590308	0.2737258047254971
2.9456977503470116	1.8498537864628308	1.9105988741790088	1.4932002598645506	1.4654104110509345	2.6617423291533138	0.032792234636124684
1.197476325507414	2.125961166483909	2.185086015178592	2.1101685219813016	2.4998478893235205	1.1737937221916614	0.032672500866204636
1.1677394642821357	1.1015418123373564	2.6513259513253127	1.2580675917167825	1.427001046082221	1.6194497293897019	0.005295616566331813
1.5337831911817272	1.0533795280399108	1.9013804029910364	2.9171622501402013	2.211404981847146	1.0688519813069364	0.025814254102352455
2.6742990783221563	2.8331728662388715	2.2394273971428227	1.7689713163533267	2.171661604136058	2.027643875273986	0.02550281090241591
2.8634327882702197	2.41470262382325	2.8810475914032665	2.2957826085088704	2.7640356790529657	1.2002685617429498	0.004374073098492893
1.5907101410386717	2.412234547903577	2.6313505308841827	1.787367705377725	2.9330129298888843	2.898240940493765	0.028567431184042993
2.7446432377601537	1.0288223699917172	1.4381329739108768	2.9945284191898898	2.1371327783100824	2.9120803258958423	0.15584602156255994
2.2925377320330345	1.9387155404971703	1.1308542256802558	1.253273008012499	2.298197660889662	2.0454734474018386	0.5845090566082034
2.8042231435562717	2.0967840148336028	1.9970762532642352	2.305058234697712	2.2459591926850084	2.022020051158747	0.036567464989663935
1.5261709855038026	2.5859063539747247	1.508484211550962	1.2894457850697156	1.9315107744562183	2.5292734620805297	0.30418964223719225
2.6951755032097795	1.2938708635658038	2.6265754663815244	2.0874181755941565	1.1287187164751693	2.5261607915017743	0.00549581331860761
2.1773956366923457	2.5362555473389774	2.680083540096275	2.8002310242065658	1.872484450175693	2.4221216537615766	0.016408590850424558
2.855598767614116	2.299252085812264	1.0801936483182304	1.192047751013971	2.4693412639058034	2.7832416948958465	0.9974997748468121
2.8300875192602817	1.2185795758350455	1.3285176857877714	1.4915946341287931	2.6355209069233814	2.235135874039428	0.16812676250106748
2.8306335008749013	2.046995400467232	1.6738524838294888	1.6427168942258352	2.0170694789852126	2.7185936665654857	0.0929188711780791
1.1632415138501828	1.5063236279616818	1.399102731142545	1.5059943290076565	1.179036936429771	1.2802063533824402	0.14119597613622234
1.0935555891304884	1.7732258231624958	1.056897745599652	2.27201504619118	1.053330045619811	1.2936751545646938	0.951004615281798
1.6425142860832345	1.7709219179413054	1.3879114613403234	1.6305776762894195	2.7069464442858595	2.6068549172375484	0.4117303956533028
1.0857216619863137	2.448398597512921	1.6707425157717923	2.6628390268865667	1.1352325410590212	1.7175298133125596	0.2056079050400259
1.9250449843370916	1.391576424695479	1.8426355093628048	2.8289612211831945	1.5613932325089257	2.249068369629809	0.059040969489247176
1.4055890771227049	1.1192144895261318	2.6789637962771358	1.0365992193755489	1.8321580616674755	1.5157166254186365	0.004395595531655354
1.9906214347042976	2.7673586633801817	2.494310110116018	1.9065507172701843	2.847155237204265	1.2798273869502064	0.0150745410861419
2.5799614068705257	2.8258260980187817	2.3339443598617318	2.8106346100920616	2.5430071269216152	2.065830552648701	0.029563925132107836
1.774875480367987	2.291338905492084	1.5921619333214012	2.6206657313345385	1.4680428003232733	2.06241472538405	0.18661607716083994
2.8703226612360666	2.295771718073322	2.4261771092663658	2.382566919587962	2.7626159567237085	1.0029389183020758	0.008310721209369763
2.1707883043569547	1.0295757394033256	2.0854883390069263	2.0687495773316504	1.6597378360207928	1.3440384153582057	0.010231522961342205
2.793180840558934	2.0422456792144272	1.4755793391065928	1.7968215688206317	1.8928210312893132	1.2732786117080923	0.08291768955447798
1.1372769946211936	1.7297345910389648	1.6143860002502417	2.6842337848077724	2.936577365943089	2.4641162460653456	0.3246161368464911
2.255585291156528	2.2361493249488635	1.8566239227526515	1.2899542507995871	1.0945055988094128	1.1572154345621393	0.02100276773842496
2.999730091300112	1.0923705054426731	1.8693801817461355	1.5046137249518383	2.423630997692789	1.940356325336396	0.021078870112807783
2.598969334291671	1.705141749432589	2.328275238953335	1.054787090288538	2.277421572194408	1.4318591485426866	0.008227028071109956
1.5528420463331931	2.46173940418565	1.6089005095471047	2.3919153953718992	1.0010454258387855	1.5687877549585154	0.14280299949981726
2.436766667290599	1.6718231239183574	2.1239987692688125	1.6148814437460401	2.409374702476442	2.4032185308638847	0.02641090806618407
1.0696950892232868	1.8429489477835883	1.6257615943992063	1.2203435290441325	2.3269389458553467	2.8381969582814417	0.2700658316565383
2.4964978128708344	2.8868115607457048	2.3109847911069665	2.0069839871262958	2.5779139015635297	2.9725423708899688	0.04067215838440204
1.0335566637662577	2.2240256407550443	2.497386495124648	1.8574336460232608	2.0949814059341074	2.26201923606651	0.0334899817028143
2.8266249988422065	2.8159824562799627	1.9503100348042688	2.07665360445103	2.2318695466085297	1.1272866162670574	0.028965717015572955
1.2369927904748532	2.160400343200328	2.1940688576108025	1.5786037707548706	1.272132085881954	2.8667928612636637	0.04766074124988641
2.3475767868481654	2.1423138673217856	1.1691276335217895	2.377681425394392	2.09306996102982	2.2679606463047186	0.7165464426881497
1.5400676427081914	2.8695709731288868	2.699538403036636	1.5888310323523231	1.1983348685588056	2.942113890384212	0.018166426275875214
1.1154335834113185	1.9595406996225415	1.2381774135259502	2.8852808674807227	1.6751754596000372	2.88495963032792	1.3871248386972541
2.6405353195727708	2.2673834105841357	2.8084924981566477	2.3384159261119284	1.1283528426583829	1.4198773962030475	0.004325167538629749
1.6243641835999978	2.9525435119870953	1.5783217703300505	1.0687346979340941	2.581048817169429	1.661022955931288	0.20558007173797568
1.5190648668699251	1.842380962742564	2.5315135293291173	1.9333227273775708	1.9364946179715807	2.2914036201419608	0.017461858101592374
1.4440952786727936	1.8125610591057921	1.3878739204120496	1.189439460917864	2.4322863720809247	2.1478675290934044	0.3384081348187261
1.0013277871789694	2.9199730811148483	1.3564598277009312	2.5108107365453627	1.504891924245884	1.4311642853264284	0.6350831083094202
1.9033858129023489	1.6148517326552996	2.29619009488341	2.608258710769141	2.9857878004808778	1.1048321404087995	0.013898635496509602
1.0158294354619548	2.635922370900271	1.6399409641240823	2.4661812724314167	2.735714868809832	2.030401312169805	0.3905646293925358
2.946728254694091	2.6032074198582618	1.7579756432060212	2.3180799509844046	1.5655400504838295	2.696592932295804	0.09474515462955137
1.6189573742287606	2.7145421622740193	2.7169167387153794	2.744610534303912	1.9490841077516932	2.925702811795256	0.026629982669178258
2.4009096749194483	2.06012937271784	2.6926839135755865	2.499126872380677	2.2378880587528456	2.6129332249504067	0.012684713683115986
2.2884767239400143	2.5320880441301776	1.5993240064902432	2.330955818119997	1.0834356864008938	1.3282849815088582	0.0861908183381608
2.6680480238792597	2.8761427637360497	1.5764908529820094	1.7999733685447128	2.123506285577558	2.824532326379836	0.20779994174947627
1.1530703386494632	1.981601636676759	2.9242717299283743	2.315744717634173	2.4969724712134083	1.846399382147568	0.012064018514016962
2.645166566514796	1.063397151018288	1.9601268929823743	2.585300582219487	2.9194008338859536	2.6865498715423017	0.03474921813288079
1.7229384644803791	1.487473689476868	2.300124407929225	1.9492625155675611	2.580256172904841	2.1428502644521563	0.02218384659608484
2.38122638511466	2.843863676470661	1.5643412630200466	1.0071827495697283	1.9575737036971124	2.815641706086667	0.18864878180179573
2.7689591322069926	2.3043748010487537	2.530385123859624	1.2387433207651068	2.7635937168330593	2.38766713924094	0.01384902203030001
2.5687340734877693	2.808527529516643	2.976651183953224	2.125904526988534	2.4399692157113906	2.037444493715789	0.007364629085472055
2.7528611811476105	2.697839160643087	2.4523590276005622	1.726264941523574	1.5424620930913124	1.6351029024124069	0.009984288808290836
2.275940141441913	1.9727899137938727	2.9038831611388747	1.76191598908109	1.0282273254147172	1.6252422089960177	0.003322644904931131
1.3822496578758676	1.4064358397622951	2.163169270052391	2.8483312533530727	1.6852346074085358	1.2770854040305823	0.02167598875465001
1.4999342732821408	2.9331782493266534	2.5297945891499847	1.6272148671418278	2.9970349969576424	1.9534924178967428	0.030016066979177174
1.5115057793694076	2.04327816598392	2.339282923084801	1.4319992704504751	2.0836387265297254	1.6199602864405085	0.018868784450056183
2.389855202966663	2.127091425602675	1.7559509375635576	2.8103326998333245	1.4798631332721468	1.9009918829459425	0.07685039671850409
1.0863140809632499	2.360298966624688	1.5099703695555915	1.7149049835136714	2.331661878513504	2.456821463895467	0.4699080513185545
1.001178106657653	1.6027122510967702	1.7295472548197808	1.8585790669490747	1.6678063962203524	1.2821970630897481	0.07906742454477317
2.4156593455218527	1.9269737610070767	2.3927769950080644	2.1412181901855134	2.5312016829242463	1.7261537994885212	0.013894861506071035
2.4202476552910306	2.1359051301947622	1.5037907610980334	1.5458291679190284	1.9131741810401768	1.7791305599424398	0.11988798014927865
2.88500894667518	2.982321521973161	1.6683810488682582	1.60467624783848	1.7009812538935858	2.281145605600436	0.1018409727893642
1.5592873355333925	1.6157524869339548	1.7378286493155717	2.1545018313076003	2.376546531123017	2.240926176100408	0.11219084358500732
1.3441098595389611	1.7666872689317832	1.5522572478704728	1.568128529239191	1.4575553715880931	1.9877165461076003	0.1481735354511503
2.3405112108769943	2.8540981139151924	1.435073747724469	1.653161331536959	2.324771161868556	2.4987482074227367	0.3409310452840981
1.6175747411836103	1.7477788266693577	2.4901732450255825	2.9549730226319837	1.8976227257702682	2.3409167120125884	0.0221464011649402
2.9791231201079302	1.1365803568791621	2.699755642681545	2.4898657219108804	1.2341960773300396	1.7236212488519893	0.003041770269794005
2.7658395064833496	2.1716584312317067	1.6414994722464091	1.2722608636095238	1.4387670340238077	2.199614685781503	0.06644393942462906
2.6803403674753543	2.146700851493379	2.8005273359966814	1.0551428411532215	2.719377287609904	1.2944463589426167	0.004190832936196817
2.361442805640928	2.3677174545253243	1.3161027436237496	1.1554386477608851	1.747502824958194	2.1250632498711117	0.26987325411351104
