I_0	q	Volt	kb	T	target
1.0560238474187322	1.6169069974553336	1.9142189422618685	1.5128802539632906	1.6370602539182475	2.6287735661232405
2.602308036072217	1.3816385830680489	1.4851655241977773	1.6943211906318214	1.5113644691744959	3.1968675448610413
2.05217092024808	1.4159518910301534	1.1706704675008437	1.0314239538713066	1.3792106816704957	4.528509094213359
4.546868542975724	1.8689864359034336	1.0842858614335047	1.849140296180035	1.7329117336320037	4.0110407122643545
3.0767714497699896	1.221499756263425	1.221555066826503	1.202302507439457	1.536201814629813	3.824849196695916
4.239709005591216	1.6537619694529304	1.9542825619069901	1.5752676989807302	1.4428856924109243	13.334123980417132
3.609778944663377	1.315118958677161	1.9042064265681349	1.1870358312682778	1.6356528683355012	9.50122216985589
2.7155563988623737	1.0769102233920784	1.35835546387401	1.9653200124144463	1.835809635898224	1.3576965338164872
3.7952858406073657	1.6251871914352811	1.1606606683722545	1.7243166427160066	1.060067672567527	6.8562946600331545
4.436311997321687	1.6297264290857336	1.0992463522061269	1.1982946640464842	1.6104855950921952	6.788485227563252
3.4889312803335852	1.9800568193173038	1.7033328911379209	1.1445788666371244	1.4947682414827548	21.5621655144768
1.9165792024772352	1.1755093834951622	1.265121066533242	1.8665161323138648	1.455587151388853	1.3966425362601382
2.5352680666832548	1.403235145415832	1.621201601668787	1.6402731098229297	1.718962558364419	3.145774041871283
1.6343369402356416	1.880903329245992	1.1376829689097598	1.2036460075293658	1.018744307620754	7.724780528582735
4.175367146644774	1.5449024424445694	1.6319450436203808	1.6460307770721485	1.5289128773439762	7.195033368505151
3.4564516089821185	1.5406095111927411	1.9107091705780677	1.8901592098313629	1.046405997757795	11.854003202284307
2.3955899953052233	1.2657981399897993	1.2449692127680358	1.1889998253571266	1.9241583613983124	2.3748624858265965
4.527736064408503	1.2972000343088248	1.4279047395100781	1.2246699523382558	1.8743203907371115	5.619139775839243
2.4269714348123106	1.664283579156478	1.5670651928523882	1.3723562082596357	1.5021427083646015	6.1731612531612825
2.226671277449535	1.4965791290084938	1.506058519414267	1.1881182087962905	1.2001216856338972	8.591570560829272
1.039245388645459	1.4996339520751591	1.3427361131178972	1.7589426677715123	1.7716350764547877	0.9438711293546234
4.2722385201612445	1.0188859242088075	1.2728753269175797	1.3850006024460737	1.8573317676752583	2.8008844781600666
4.633646953592589	1.3894909108114444	1.0821548562730614	1.3385236036318149	1.5303524925732928	5.0205966273498905
4.084114444129371	1.9005373220802702	1.3957749004177038	1.8161860954317357	1.180833156802413	9.985656550689598
2.0619830361358087	1.4439682601347128	1.4390415209969023	1.5785740873267535	1.4053785049296157	3.1989487037125746
1.493862797210033	1.5047796121575925	1.2854902501975576	1.8397283797712487	1.935484641124156	1.0779560904429069
2.5291200021943587	1.9703814825374384	1.9496405872529583	1.2457152975410954	1.2756299183638729	25.84118545058979
4.353765863308263	1.2021953751985557	1.3669458793046136	1.5015375845588517	1.6587116611301504	4.068271407857232
2.0888163676728744	1.9633182767229072	1.3282442090593367	1.757035649286944	1.6065213664353248	3.1728500365953898
2.573702456528732	1.235354755466587	1.4217384602347334	1.7496104955123446	1.9447211383975112	1.7388899031723666
4.160708420095034	1.4081849912401547	1.459984199473281	1.1661331374284643	1.2052673113305878	13.804847929113324
1.7557722997909764	1.7087259321904604	1.012604152796119	1.879006057182781	1.993857286655856	1.0306182002739293
2.905870409287082	1.0480611422508046	1.0325126575073984	1.1214292781552246	1.8460388624104307	1.9951976795198576
4.544155267603744	1.3892150760276576	1.0023279247128851	1.2918680358849124	1.3294714428452417	5.678259949326034
1.7232471428750036	1.2755070210975004	1.6649065752072485	1.2154822166531007	1.9541099840064104	2.4902280485771167
1.4103682280782823	1.7981138653751234	1.9369624354255277	1.8590445868929837	1.7310685122074947	2.752139029193479
2.3580382763506758	1.1594321799184106	1.7265849474539894	1.6141180071317451	1.8476899587979327	2.255782262986706
2.0447897515298528	1.733816257076274	1.435558195306486	1.3359350470975453	1.3079594918715918	6.452397706488362
3.6037096262193846	1.041793734820166	1.2298461340839029	1.2358987991396204	1.244239769068613	4.6871745059277385
1.0269727815781091	1.815341202957845	1.3126768394472819	1.753730367502546	1.2380453591285143	2.050615325550382
1.458509906221772	1.5167638187180563	1.724294349929498	1.9800535092228224	1.833700162607228	1.5388535360267348
1.9378333858873424	1.908707224010852	1.9645789924070265	1.1369892139449982	1.2824033039768017	23.425768692425763
4.469264904735427	1.6432783759433112	1.3511519458791037	1.8244365147433004	1.918645848461732	3.9583991104882768
1.0914136590840982	1.882384005230916	1.9154429680857041	1.8964502801599603	1.1230826717345879	4.840496840486022
2.0803895120051776	1.7471295438317065	1.2215392012018562	1.3955813522786995	1.4939177194538424	3.71002124123572
2.48923837392018	1.2243143717519334	1.935486571439616	1.9798931767372827	1.586873278850487	2.8027742377440257
3.470931537804072	1.1153813203901275	1.9072321158087264	1.9854451300557303	1.024043676084895	6.411013286487234
1.0939590021141794	1.2861084166456278	1.6684281276141544	1.389920444378545	1.920018510027984	1.350602040319134
1.6089262846448458	1.5862461013196985	1.3534511563932845	1.9588071732383183	1.6471868911061764	1.5208471310347895
1.059973750111774	1.8064933555210536	1.2052864483712151	1.186896262078012	1.218438676110129	3.717186196117228
1.1554218119659407	1.7469786243157377	1.7942527432989808	1.9028177524512968	1.2283286864730805	3.262017135447054
4.829485077307779	1.1178390999595091	1.7312749632591489	1.7378606230113842	1.285503338077277	6.6552373701993615
3.652109619969103	1.2351202020685117	1.999376616238472	1.4984994366161812	1.9541094078614465	4.835747596016947
2.893427382206902	1.6559409274631511	1.049725603694578	1.0156022423304876	1.2871186239865633	8.044293894111897
1.5649157065169854	1.9116496068936857	1.7294700978755242	1.1349458691537042	1.2095872477792309	15.82904700215498
1.1097986825080732	1.9556725202818892	1.1858819937941003	1.5254643539631494	1.3193462833057827	2.403334584608873
2.189815225178084	1.6321139399219504	1.5105398925412463	1.5243946282675989	1.0389574627880804	8.196142731895419
3.7796200968651874	1.165424644798957	1.8719014477376628	1.1122875860775767	1.6569379954669254	8.566346907995749
4.793620383355171	1.5611486609944465	1.841095876449076	1.757796111724262	1.4244514025769908	10.31381752182411
1.8413749591755144	1.6341836628305375	1.3785636427253176	1.5810349881094077	1.4615497078061594	3.0400672474657244
2.7849680548815208	1.0745729888993791	1.8966361509416905	1.1266179708980382	1.4561889897445512	6.8609387508747535
3.4236838393910287	1.8712938016332608	1.8506455306284404	1.5096511734861195	1.3790682038782434	14.64428603807538
3.517410721394465	1.7549546816879666	1.3090801394686291	1.5421045536653084	1.1653956471376594	9.112411519607797
1.2837719206910472	1.3825025247781326	1.723004884836317	1.4490391443701918	1.3307042048426765	3.1318768191118704
1.3889918528103429	1.0900861112563287	1.3146626390712548	1.3226993030564205	1.9197814758463447	1.053322196253878
1.4539285516278344	1.6086984642146165	1.91781530883674	1.0911236546450116	1.5348639906419093	7.720981184258318
4.156307154504479	1.715467689597395	1.4603800488964185	1.107198555011392	1.1452228032631286	25.819219786990534
4.126796926859627	1.707890621776173	1.7462225021974795	1.2818882448683049	1.0762741346475773	31.716531740231318
3.635512730219303	1.145584360214963	1.5248746835902809	1.7615523045133268	1.8463160158478507	2.5850210345500435
1.2311606965297468	1.5327575099958228	1.5355704385236102	1.1127876931873149	1.823319843711681	2.696265033801817
3.0977556241388	1.6044945265691262	1.044774256878037	1.1511725711805227	1.9852164995139912	3.3530084842389
2.2053590677436032	1.7667558087840924	1.0676112684159595	1.3931479619929326	1.059967462684484	5.705298318847289
2.6551939256349293	1.8549991196185251	1.4029558594192983	1.9365023992553392	1.0773226596464425	6.588760860311933
4.248717798537288	1.6905720455478277	1.5714987642801477	1.1470560153523737	1.0924233624869342	31.154200478175763
1.3996516512788633	1.7427241904510598	1.0795594098858228	1.238277013984535	1.5048376132363468	2.441860956521715
4.535604488692528	1.249452246794258	1.0691549536662424	1.8328122349828464	1.4702368657576683	2.910563891364644
3.0139799356294064	1.7165378831133509	1.5520236906176237	1.3665152072621516	1.2610149826480477	11.129988308480431
4.896668134327495	1.4996228409884864	1.0963914557985144	1.7576715946659949	1.0696910729511089	6.843761722115
3.230404388585379	1.9433340570462156	1.007430753610501	1.7558651704567536	1.1162300925415534	5.541005710371801
3.9434732760164217	1.595796190734041	1.11956792412137	1.5900689072327323	1.99008582443434	2.992080458695953
3.405341096200937	1.9290384914859589	1.2744901867789755	1.2077611152427976	1.4334190463249987	10.684569781047797
1.796952278284602	1.656579560939088	1.6289414468119667	1.9916227001824187	1.0777019008925577	4.520489178664102
2.41144579108696	1.5817206631724106	1.851571774281316	1.5693848676981923	1.719271780802759	4.728054547286496
4.6406495365817735	1.4987534870820411	1.4616672023137882	1.4205886680111646	1.9315869885282375	5.6703312148909255
4.908738215095704	1.2634122194025317	1.578255811038146	1.9464071783825896	1.4733962236900318	4.9298488332058215
2.3012846268292724	1.2932908239470544	1.3737987532841291	1.4398085916370351	1.156165635814518	4.389874549746128
3.6273621423919615	1.8939349365410718	1.659421623461331	1.7193652276291074	1.2892867250313236	11.345964168792946
4.491286673474034	1.7834627385287458	1.6556232579972572	1.7156946486188691	1.2066437435022077	14.206867701795193
2.4605048866604187	1.4471005697908337	1.845884785525348	1.0675372944356951	1.5001700688363349	10.583178547147671
4.573363782878452	1.6694012623334933	1.7404554918372293	1.9176828623258828	1.7656016445453782	6.214061076428335
2.3564146396860193	1.208552416999483	1.8517381335930485	1.2182157192884973	1.2112865568831377	8.381183393042868
3.976880953555949	1.998284590648295	1.306873112611785	1.1982184903403337	1.4149907427108002	14.578930889327028
4.882198602668055	1.6152021978321018	1.3742875452102743	1.158821442053367	1.4455233515371728	13.488171340576427
3.068333621152292	1.8397658149750145	1.7873186378072066	1.7962688349932656	1.057975344662101	14.24400801820495
1.2342637437994342	1.192528016493376	1.1852077907843577	1.0083268732650643	1.643717029368895	1.661503468626929
4.042962206481198	1.33706060823319	1.0553295652341677	1.789717782368116	1.7877860335249969	2.2408583667876125
4.768412113310518	1.5209655399808968	1.13484326642548	1.885840839053146	1.3538895900217502	4.606572438136318
1.180756818118483	1.4917509951846926	1.2115790965124584	1.0894665098748169	1.112126633561754	4.067260886884953
1.5460363484689852	1.6484059246397065	1.910701732875004	1.508231269042554	1.5402272452315535	4.452536600755419
2.7490029837301986	1.0432521425735028	1.0064154572550943	1.4860350646265532	1.8196025791307775	1.3043018854303807
2.959748037581015	1.8551989221358056	1.3204565141787303	1.126375719142902	1.827069222215444	6.77263328281956
1.2527222952880726	1.991631847016132	1.7968537729853016	1.3328210246175092	1.4914477133714557	6.327987129639982
3.2200405623827235	1.5868893982329215	1.5541416869768094	1.2764689977813388	1.9773273025154705	5.334952976286341
4.699026619159259	1.6069034274090344	1.0760035857934822	1.3801517902855192	1.1738423006125656	8.962821820471694
4.7867584804031305	1.2063254442619966	1.5947547734269505	1.9620463451559167	1.8333429816005928	3.3848904737877548
4.780652880423451	1.8724512375998057	1.3540747412007934	1.855174974434603	1.2570722225310915	9.398511996552196
4.944576039298641	1.2836919752746192	1.1665075999474466	1.8387186763887229	1.5998615053325866	3.2816704522787985
2.6572608818496835	1.2484413689596086	1.2980508995769195	1.552527477863714	1.4835569758469322	2.7130214676309716
2.1886782566588865	1.0151157056357434	1.1741120438886972	1.5745247128506008	1.5589996742761243	1.3680565519558363
1.2405933690848951	1.2082644859709084	1.1253394731941762	1.9451115149828049	1.6900357205174337	0.6355405987234253
2.925622716486547	1.776291495216238	1.1510216419772412	1.1632261021830672	1.7745947616852504	4.951490852208547
3.405417478543533	1.8780146953882064	1.2423198560413873	1.3722225414780118	1.1175582274999698	12.186420055084353
2.1040606751841806	1.8662071572042072	1.1460761825171906	1.6454385609099402	1.6618763549393831	2.49579243759646
2.237519152040558	1.003029291694006	1.6361463031161414	1.6228875288481484	1.541488905113018	2.0743538973205378
3.3599451932145	1.829355271785809	1.2904189989780188	1.719399430319325	1.8443284757359844	3.713426938074873
3.839435736532181	1.855026603345004	1.7429259131247499	1.0986770988733356	1.7793014745145852	16.230565345812142
1.705262518251896	1.6000219231377322	1.4778037064098268	1.7056640961298652	1.4075036429486594	2.8607308901382784
4.912592759655318	1.5327111208199224	1.517521744219538	1.056368960996821	1.9972815307730944	9.881155454316987
4.160374559520927	1.3929753797091866	1.4365360767443902	1.8443880128581185	1.6570639204932078	3.846851824873594
2.165218071545643	1.1451247379727736	1.8139617359403168	1.3409721721948813	1.3960914114012737	4.401880748226891
3.2177695597348	1.7763139912482708	1.2941931296451374	1.8317331228387197	1.4076010365286415	4.63057626629906
1.2396935120909394	1.305910500033448	1.0753455437249522	1.4014475503111776	1.6973036464988889	0.9975292130036172
2.827007540842013	1.9326599122757884	1.3907946361763668	1.937624706802871	1.3052229963636883	5.355915149374943
4.614274649937813	1.5132283162489069	1.3388018864329134	1.2667314093407072	1.074968846049637	15.814415784728574
4.384092617991134	1.5885457188826937	1.381788450136261	1.080703502309984	1.844580695194608	8.801289233745361
2.878220216869159	1.5880381446130458	1.9466690631114043	1.345308344884326	1.3112493525648985	13.72544266876243
4.381816960114482	1.0780876832908437	1.988281100134604	1.1607249899990515	1.7499011849128898	8.206828206947732
4.976343300002681	1.2103142625869403	1.2812457696952395	1.7915035165579922	1.1500268394741795	5.586747743322729
4.727122841895767	1.0000644161186312	1.2253231897016734	1.6731698558124084	1.8060592206580748	2.36391311630048
2.391328482816798	1.3093884611741942	1.0972684312027643	1.803013527638419	1.0880952381097466	2.582519031338823
1.208456923040913	1.5710949845829567	1.3144722937355358	1.20479672203569	1.6615085268083725	2.182141719119056
4.9226276552026125	1.3944897655847723	1.5579342426657459	1.02736566721263	1.9826376324321175	9.379794593200527
1.4864911429539704	1.739075595410819	1.6662105454691685	1.8985080826497256	1.3566587261609455	3.0923751975923874
2.6767656623922207	1.158497479023537	1.026818035075528	1.4655517661910762	1.8018230193873137	1.5232530786176788
1.1455633225237258	1.5500086327701468	1.2515710602105168	1.6864699678693769	1.6201585049399052	1.1844840402407537
4.360472034086517	1.714410190612039	1.4603402791603357	1.1794789592586945	1.2370294776626083	19.891703471049173
2.793905655550354	1.7887455481095582	1.233813938362489	1.3731381712327972	1.8310551495141376	3.9269414970186163
4.451490735120076	1.1969771073902935	1.2416812182555108	1.8745599230059755	1.200859132612663	4.163322485143839
4.717511269323115	1.9746917999877935	1.742803399204598	1.958758304160142	1.2842459516315248	13.812357847560733
4.336561079378576	1.7893710307719959	1.6916058768121776	1.0773186879543042	1.4138584154885598	27.30013696692775
2.7859043944770994	1.5589021942174008	1.0722498333470785	1.4049575636260188	1.3419962560882004	3.974729521738411
3.1262781833481417	1.7353577918008516	1.339993373127374	1.4827890341610606	1.2591056899529582	7.7367114305832425
1.913643365328048	1.2469005334683632	1.9992237209651171	1.9538127508435743	1.4807105804394678	2.6161539241030916
1.5660089025992137	1.5237271153012155	1.8233976499786249	1.8100824532712227	1.4492574378907401	2.9500925675288485
4.382607118790762	1.1455016420941462	1.4386259744626222	1.242288679560588	1.201414228831096	8.83823303583343
3.8631259280665047	1.7974116709332628	1.4672108762373215	1.2877467703382843	1.2124470471432578	17.053483633215944
4.533638417601366	1.06060450435909	1.6977090652775644	1.5077277123791242	1.9846351782345009	3.7416244690088862
4.348207988370855	1.811562178820424	1.902656256266428	1.5211773678672955	1.426370569713105	16.94345322561761
1.5990702781617732	1.240216934486062	1.9260827520471957	1.5361961785030052	1.5753465623624523	2.6918301635558652
3.2163942911068206	1.9200622201673017	1.3358584729880043	1.3054430198364315	1.0848567597705443	16.459091073193967
3.3858978140046205	1.0955330616852046	1.2660436383526965	1.0945219056645177	1.1889612125207978	6.444059314998977
1.4249490949058818	1.5524636744206382	1.1593114373982818	1.873426944287481	1.1441428816578516	1.874640759322333
3.855806902864164	1.3794497326018806	1.8759549047085196	1.8916682671520733	1.2947985362800511	7.234910663001777
3.9136293131167816	1.7565180289941722	1.1818983269260124	1.840094820921483	1.7925719848257882	3.4301197273579165
1.2873939147991944	1.6736881446514855	1.7324003849262954	1.7827998397020746	1.6251014385247338	2.2148453855004817
2.218660507218433	1.0056951657770576	1.351526411668703	1.0888000237059223	1.8341700041558435	2.1634097042871416
4.906496486336311	1.7737939389643755	1.360652075391355	1.4434453898312902	1.4619760081161466	10.491749980465192
3.3405095274446546	1.2810491049565385	1.2045609261886778	1.7737891364169864	1.250463451394056	3.3575819433513616
1.0252462720010147	1.790654041180162	1.6198202811194466	1.8450265860986652	1.9343362150289904	1.2857031081675454
2.639857481625859	1.7094551801448472	1.3305227482225015	1.8466340163672688	1.6999434717621855	2.808252973832259
3.045493063507611	1.9248859701632277	1.6991827325150155	1.4299944471253696	1.931683102889852	6.9060333943030585
3.0273973937887595	1.2481171564873983	1.260698631326605	1.1976833808648617	1.71526941747039	3.4845524329591075
4.938911460335387	1.9902166057391009	1.8475450070991684	1.444466548888379	1.915056842131172	13.721300667776426
2.340793853324433	1.188219587213455	1.8448744912975807	1.9445082402947835	1.3511322143524878	3.050874027075792
2.1222187861273403	1.9211251178121456	1.6190145854799496	1.6619286189926243	1.131653186523335	8.97010596832339
4.530409555078994	1.2936723795913625	1.3268061692557238	1.7384684631712053	1.9580651169370549	2.970715222969538
3.4113008878910964	1.0858735932139425	1.5172714513572052	1.1486502803349663	1.4838583655071882	5.557286646469411
3.5541178173193417	1.426831714185477	1.403359586479615	1.6589722877628916	1.0677191217190884	7.452996359914974
4.089385355407932	1.8482189174146677	1.6624927918252266	1.1527271651325246	1.7076427082770231	15.389810761752862
3.738233080695605	1.0843768292233795	1.2565162391650553	1.0000226270702577	1.9221555982366318	3.8565070409580127
4.525699148343966	1.7208817798339575	1.0250589827096932	1.6824460586344951	1.8299933823685277	3.5005087841958225
3.168365342506421	1.0651587725013962	1.046306958971632	1.6224892742090142	1.1872790487245126	2.4822419620014204
1.7661627246178906	1.627305371057984	1.4943256127574238	1.1386671903880412	1.769164258627221	4.1395854996890415
2.8054695679335504	1.850815791580091	1.5244626392215936	1.8318266385985076	1.2498080195867811	6.815765801821827
3.581232655106229	1.7333617356150368	1.4139817466815296	1.9615803463270751	1.6158359209074242	4.1787054955015135
4.804288033067382	1.7942188031103965	1.1802877241724758	1.4778824446626138	1.419912121811111	8.375353020769495
2.65944239361192	1.9275880357226256	1.5780096528748555	1.4249899200507978	1.6069583347073737	7.379291742237442
1.4495195206475024	1.2488731517103724	1.8168995541253659	1.358241263226672	1.1244103072752365	4.954899302609284
2.432211383111271	1.6949424967780151	1.5214654777365526	1.1909735982104683	1.4629715282831797	8.252992791075362
2.507215262763809	1.2193575500322529	1.690020276451861	1.8870991231628504	1.2117320357857584	3.666950164852264
1.4663935695624235	1.4629982533232269	1.8436463378103327	1.6278011938046788	1.1603104647191869	4.6493358571670615
2.322982478613957	1.9073795757827647	1.9281409862044625	1.5364932538828333	1.7007941822537904	7.16640408130654
2.8736248499859203	1.9023621190822249	1.1875349908189028	1.3722748241949074	1.7870824159655787	4.345792440613955
4.448256399112196	1.6236199540225111	1.1787401235126782	1.004531083334638	1.75065528336594	8.759267205097892
3.248271216470069	1.0240027886295782	1.9056319691539352	1.3416803252135698	1.9527681686975735	3.5926624950337835
4.213779695768739	1.6661673266468369	1.2599658798129654	1.613118704802731	1.7770638906918712	4.550567738270041
4.998149032458255	1.7453580281485963	1.0740911354382954	1.9754825593107137	1.1314173462997452	6.564870553059444
2.9499310749619805	1.3851099538989506	1.7990480517198062	1.1725692033261603	1.63565747510266	7.866237470789168
4.9894790909351485	1.4713218724002757	1.0852686545690555	1.8202793843888545	1.9529157021024248	2.829192043415063
1.4067532987533302	1.1540885924319175	1.4290115319437382	1.4543306721699047	1.0318440973533434	2.8151425337206684
3.00569100889372	1.831303531969984	1.937299865902066	1.028981181110339	1.491533999765395	27.324034894856574
2.2224590581625616	1.6873147905746224	1.9204163156327447	1.5405585389408298	1.3533554689010034	8.292454759634994
3.3781297020156065	1.542570360349408	1.96244082457273	1.860246768735772	1.4579078422721183	6.936047691051713
1.6432890992132387	1.112630020339664	1.9865684173170652	1.154929850866973	1.341187940206104	5.202616578603017
3.4342035876450274	1.163796997402959	1.0832015311540817	1.2345177471030282	1.9304627164397072	2.39424599108004
1.904983076197812	1.0051264076131718	1.838785592137336	1.7419459259753465	1.6837556411290246	1.6723392483339197
3.4106647619312365	1.3066914530460572	1.739533361642574	1.3702253932378974	1.191916206895938	10.306928053431944
2.327888539851702	1.4127261149198191	1.4788970763647769	1.227310401315202	1.9624463060923292	3.214414922370772
1.0189572615860958	1.546648642141691	1.866721120008337	1.1588942628174688	1.5361913777650238	4.138906937356978
4.776643982510653	1.0402778159849095	1.138889957079283	1.1562612427919274	1.2526377185670845	6.046981798385066
1.1797705608862108	1.5729852460624274	1.5800718103335996	1.2166225520687113	1.0254894516562532	7.469154291161749
2.867425003402477	1.1408587381488324	1.3949105641571875	1.523332469004524	1.3687060303960108	3.283951732425492
4.212020767142476	1.9839618014853555	1.2239206482268439	1.1005048800581092	1.1861147314289855	22.85126076812123
3.2858333156289943	1.8833076422714048	1.5291976688507032	1.2754000206912943	1.5022391407849254	11.486561036660204
2.931213314129492	1.3942570013522155	1.8700734692433645	1.5122547915041142	1.2331658981535916	8.9335209777641
4.751068661767404	1.765032588343051	1.5198000558450355	1.89859551055574	1.0934470925650146	12.545493429399333
3.7308162182980857	1.9327770666669284	1.9042645024630684	1.1703032984163788	1.0302837954591282	75.24276905128396
4.428819270650121	1.828699474841206	1.5926533588894536	1.4667358760866684	1.6945366658995855	9.86679087677567
3.3904152554388465	1.2652507673269424	1.073659928376648	1.27802160284408	1.6056659237850184	3.182386454471522
2.639436083578365	1.0828928129654771	1.8459608799514788	1.3205602001419656	1.3612455844415008	5.385767408833907
2.365043433217797	1.031239614875406	1.8846957818141497	1.9414184131742496	1.417760789771923	2.4268075262310305
3.5167775341356373	1.7949908987940093	1.2941720988633616	1.9521230675296848	1.6128330370725372	3.8382009153872487
3.098910768833819	1.9444754141064604	1.4485168012856011	1.9994738047084208	1.2246368609893483	6.690771862560767
3.5616847960815687	1.3689436846035108	1.079863433300809	1.2028571995024346	1.6040326044046944	4.101343453286987
1.9368534996498248	1.1719341796262828	1.3504203910318715	1.7548698835232868	1.6381987117477668	1.421897027532981
4.655687595977438	1.4129256638420866	1.249617909576905	1.4090408000817394	1.0219473545895907	11.211321242515416
2.993847204520098	1.6489508836300202	1.2296881320960056	1.0988329536196315	1.891678280587731	4.9472490476676265
3.5326910838907315	1.6817117594706747	1.927775150999364	1.4174320138081733	1.1206250179368689	23.663342161990773
4.464725870402962	1.7058477770161382	1.405257016097886	1.5271173695211309	1.8717077581577368	5.863361772711384
1.8173078615962197	1.7039104555408198	1.9473477498187752	1.3147613086675771	1.3128312896788463	10.607747092798984
4.11317444388302	1.4988093929575539	1.9534459317125956	1.3390119963252198	1.7585331770952943	10.148852581577236
1.0170033101366631	1.332990905546498	1.1522960966999098	1.82517720334286	1.7021111793178745	0.6504257837644007
4.241878074102537	1.9765180491938303	1.2592910378000337	1.457905856816535	1.9512996109659864	5.9331492456272725
1.4009610180019103	1.6144345814445478	1.0244267622370349	1.6807609158120718	1.4677897876347905	1.337934312410744
3.10004771039587	1.0251063705440382	1.1397412861374807	1.9526064742340397	1.0573180411140006	2.3593432887563046
3.2508887599662963	1.0775376620436266	1.3331503176687851	1.1137149396861794	1.0911618259581206	7.350791536355227
3.4205429149530695	1.6068043450130178	1.0455227754770675	1.827437376180589	1.5267216965323058	2.8254156312570817
1.0502130364503195	1.6612658993940703	1.3942884152863155	1.420485051831664	1.4275528389876042	2.2409717556356235
3.901400812802628	1.0308710742345548	1.4817623114174474	1.5083235687467975	1.1828087932329885	5.283242979337709
3.699801691314756	1.3225585905431807	1.8337032745680104	1.4371998075270025	1.7088584738002712	6.2320009907981335
2.9530959580759246	1.4977493804284072	1.637412587557593	1.8587151463383969	1.6080766682648346	3.7552498586204495
2.6422876999945935	1.7226812051152365	1.5012379591316425	1.8329220943392641	1.384880221300945	4.676662521340666
1.711296822985597	1.040833328927353	1.3185488168907264	1.874716165795805	1.5359657601801209	1.0449182289715415
4.490322015407122	1.6355192144747035	1.5840901650940817	1.9780662844890544	1.2023607652838602	8.856196154642575
2.8686700385556345	1.8957147989315242	1.8596437525475482	1.435864525141768	1.0971243373907742	24.020167474405532
3.1975871786990475	1.8108766307563358	1.5097021412377205	1.4338667692338574	1.6257488281147188	7.133733491013312
1.837599549446108	1.1001457080309185	1.9793381997850592	1.907556055534954	1.312518749614028	2.5474284610516995
4.8775500230892375	1.2829779837070157	1.781688532251581	1.156881304922306	1.5653472197886034	12.356909438639624
1.1011365679877834	1.522934105333806	1.7697924933873672	1.6667876466544331	1.6287741752747602	1.8705930186143709
1.3454593714701164	1.7285186628822546	1.0683265269564837	1.8910559802990996	1.5134730487253116	1.2194993934219318
1.7242652100404334	1.7622623087881282	1.3547479018852333	1.9963599523878148	1.1030068144993137	3.374546249652957
1.2978856097788458	1.5033167346586955	1.5462975835283506	1.1774093838651911	1.507139603541263	3.512177670475769
1.4872197073511868	1.8455431610691682	1.1284134669545889	1.492167791981354	1.8184839551687464	1.7167332362082668
3.893413255501709	1.9122833954566167	1.9118452777053796	1.4703611453859216	1.6757015755451978	13.275780904448915
2.2165276400810487	1.3895554567783397	1.8846448116320276	1.333004551172316	1.4231850351621251	6.597685185075583
3.2344821506259045	1.4244669034212678	1.407143608370665	1.8721870009459172	1.4635981872000412	3.4874650684835133
4.461382438450677	1.7422820332069338	1.517847405976147	1.945518588259238	1.236430710193877	8.932825994805425
2.0922770225915603	1.1315986188939218	1.0081594733985804	1.4088890997282533	1.3124473199499902	1.7853423653006226
2.9365601770043264	1.0073133150598284	1.8420324076894656	1.8762710120301496	1.2917233912673152	3.377821030688734
1.6687718221732584	1.6493998797382163	1.070914088977374	1.5085185112031194	1.6204973337861166	1.7684404197657004
4.847089724707066	1.7925671134435297	1.7796988386796435	1.5272900692246687	1.1738332523878037	23.8806194351919
2.785260057413832	1.2288914969934512	1.9129779584395383	1.2003613958857635	1.2921192987367298	9.894740168781336
2.5755446151190777	1.0358917591698265	1.4296281243071545	1.0550639512117206	1.6555050155691526	3.437485971699864
4.231966066950833	1.6620301284887846	1.1187575108101608	1.6350846355829431	1.8996881027378445	3.4685564278772385
4.751430915033484	1.5651947140296596	1.480262891030368	1.7354952903952294	1.1908224909101683	9.826753734809511
2.723769146168717	1.27770626567985	1.185312205726596	1.6089832735357796	1.3055782676930017	2.8773901731805682
1.2188631622630248	1.7111234834732547	1.7370092244366564	1.9778144494094687	1.5773209693349604	1.9414343396838936
3.1623555522238447	1.7248679532656743	1.2939326865222078	1.55970652444231	1.850476230825276	3.690085456007533
2.5513240442387914	1.138590790788529	1.5910865443446474	1.2081031185641031	1.5479544625572368	4.170333129548549
4.970989496632837	1.0822565279213316	1.7698397763710243	1.5943251041004292	1.8651239308446508	4.495497736740672
4.681093269493632	1.2231528079098817	1.568030566144598	1.7750903189878953	1.9749008145536928	3.408958995964348
4.545754678604169	1.226728448135435	1.011260415109734	1.8385377027374417	1.2836868826207293	3.1434960455202297
4.433146102306316	1.938487203262613	1.843922705175313	1.1877656386371045	1.1342903499753376	58.50745284740678
4.970172471912223	1.5673961702791068	1.5286568945123609	1.1627566272629566	1.1216827598313306	26.233706828908538
1.5209917347250657	1.8343748898798204	1.6683626059928836	1.9011277693489248	1.4806802615664478	2.9901660558412857
1.9318966622360951	1.9972420202024	1.060738104029725	1.3703581130262408	1.7526067975047668	2.7355271569410493
4.407377213980495	1.5563893756975429	1.7761234071412408	1.9351342171385597	1.036363646731095	13.08310992318994
1.3432008585342006	1.5352384653677476	1.961825783116176	1.183024084600781	1.1354254629967055	11.302352421920768
