n	kb	T	V1	V2	target
2.1630959759511144	2.3170026627375875	4.193863570833706	4.453543182104617	1.8859913122366432	-18.060690622103213
3.2691149045278727	4.742503819016078	4.2423530415720245	1.7369017522822647	4.886908186520866	68.03886896328984
3.2358919416087937	4.025470999425113	2.291231925281536	2.2770034615650334	3.971756425075202	16.604522263808104
3.848130587737187	3.176197157588705	1.5733373685724676	4.959251299617816	4.260353724232023	-2.9210856669838186
2.5682662235915785	2.8260013524148535	3.3984558727689667	1.0692049426840513	3.6646700063109567	30.38381736158516
3.1488642322108564	3.6629345143456273	4.331062453663891	1.2405287446916335	4.685909588228982	66.39109338918298
2.8506052403229774	1.8327525126434099	1.3244136857282736	4.977972673775618	4.353139708810582	-0.9280587198254628
3.7268970350725583	4.836582588547907	4.55275476560412	3.158922695085723	4.572013658521575	30.341451726074673
1.1963646973098676	2.5193128091869963	4.231331960809967	3.313954065261993	1.995723237938012	-6.4676548629387005
4.213982307639812	2.9519485237341003	1.6929042628216973	3.043249077109694	2.5849337971028845	-3.4373420661759932
3.8145643088359553	2.1276731273577196	1.1698514091251204	4.6160897282428985	3.5372617648277718	-2.527438119252225
2.806164729527627	4.905285984284177	1.9513353326798075	3.4833385112419424	3.789196098291283	2.260628033744968
3.0677283009812406	2.0296334105342844	1.7950087387063989	2.3329587221371324	3.0943157525754517	3.1565387204606274
2.3080448554526334	2.3861828115845998	3.494337370083458	4.842840992358151	2.353281544493637	-13.888775060771431
1.2363194183846704	4.978888066034789	1.8194257181150613	1.2097905028130551	4.179992060619828	13.885796030262096
1.7744639409805405	2.140014749942996	4.415922155146238	4.82535068297863	3.615948323402909	-4.8383270099164815
3.893516143864601	1.2559430015047166	3.6405303424291033	2.2252876054282718	2.9204303090512784	4.83946775496764
1.5876711516384223	4.772290408090324	3.6118885230959035	3.2756091134177803	4.8629511603083895	10.81370609581666
2.5029257159048655	2.760472735108712	1.871126995551144	1.6229251607802042	2.0975185400800647	3.3163784393165074
2.5969631145469068	1.7908685679492842	3.2629692906406644	1.84149912933738	1.1338890371521728	-7.358995206682963
4.084056157132949	4.178321265987181	2.773065130850113	1.0687539870314675	3.814541694082216	60.20774560250926
2.1460761599099305	1.2009622039314491	4.458564564606106	2.0141708075746814	4.259745536226487	8.607011940474061
2.6476247070725947	4.101535336363305	3.6968754563905253	2.5839062988740293	3.4611445236641725	11.734431609124675
2.463802091849295	1.7208964217267524	4.107822236566669	2.093838936272015	3.825392216212665	10.496532720052258
1.72503089849047	2.8380748943970446	4.403477617872205	3.5506173532281458	2.8565317952528515	-4.689237858361356
4.166566833063774	4.167422451297661	1.834361238841102	3.1145557844926577	4.679366683588935	12.966014378798425
4.632507573077267	4.483039783427142	1.6158803514071245	1.5776996344389909	3.7267448913085968	28.845483437424782
4.7798576568367315	2.332701384114721	1.7726959506574356	4.363635486474362	4.987354728645112	2.6406765193766297
3.4808900068711632	1.6544006987070072	1.3768350997750516	2.100152559267072	2.7653873106115032	2.1818010252269358
3.736934489090997	4.321054406800181	1.4055298575589146	4.617308736873862	3.6029171444091137	-5.630103095850313
2.5517446652619418	2.565026026404848	3.7914951604006766	1.6972239701974383	4.107133326880098	21.931066633107
2.2477295772959645	3.803526574610151	3.8667316143534265	2.0761884598508606	4.901571938033559	28.397423624472747
4.661171417785656	1.8531854480490235	3.5500569428025086	2.8545026264352447	4.549315841177876	14.292527444116507
2.308762727574023	2.1889595252769243	1.5847145782567211	2.2449297238592667	4.155982244441431	4.932423620040955
1.7280652390882176	3.4823891191370584	1.8250404262239093	2.6797397763661674	4.228651201900099	5.009914843101806
1.0191397251770071	4.307071820562989	2.420839271735712	2.9104622082363005	2.268042457474848	-2.6501422688182417
4.561151507911302	1.467049686942964	1.0655213002216892	3.4739059617783834	4.700901585056624	2.1566046573422346
4.776434429350826	3.4178966007384712	1.2573515116820897	1.9640064901267995	3.791254274432924	13.500633669222688
3.201306804549555	2.038094206231212	4.243090004911219	1.9272514217175172	2.050007536980291	1.7094681828740284
2.057452646636829	4.741946624853197	1.4400160439004541	3.703444068916711	3.60059420481249	-0.3956883144175144
2.3484100114316293	3.71396735936894	4.309770519175048	4.574330876688934	1.1156603813781176	-53.03925967794037
1.7586170150603218	2.8307453940564296	2.3231010291057985	1.1042827149972363	2.3052643774979797	8.511725703949065
3.621452159460044	1.4941521833500215	1.9903091106260908	1.2596366627555198	3.652400604783397	11.464861313992015
4.50159037257289	2.8538783997862915	4.937110235028391	3.5582598833990176	4.0614947294357595	8.390089634834508
4.2263365432014535	1.0832380481440549	3.2259341504824888	2.6373530328492274	3.654618873493906	4.817800238951933
3.8385232551682713	2.8231974901045773	2.638372137951714	1.789716904348888	1.973324502037475	2.7923389282057407
2.0367528274067648	3.0878650035003865	3.3072550049337868	1.4399876707686667	1.9722087500876329	6.542021538061562
4.7111128854135265	1.9891703618440968	3.3921525290712564	2.3647982858191154	4.2214614351755175	18.421110129459585
4.636109179139211	1.2053853305337956	1.2885550781176516	4.8344081943599555	2.1906506589208683	-5.699889646082113
2.3062399179883912	2.7794874087241066	2.627019806346655	4.118766802340945	2.0996528607841833	-11.346235693129088
1.7272122715666884	4.835491320278062	2.861586053317217	2.751267031434137	3.8260021038509833	7.8811506358320065
4.448912810039189	2.4763690554948825	2.6412950060643605	1.0616328478842827	4.045758073436433	38.93113822220589
1.6294953246319936	3.7304247470745837	3.914454533590343	1.970538292375948	2.677637245932256	7.29616268667484
4.241648180384996	4.246452093477872	1.3904410825837377	1.9070627070337984	1.2158379275363749	-11.273327248423195
3.0364432896044966	4.326397003653808	2.0952628588802136	1.5463929088038104	4.38059739631866	28.660862901196893
4.790532104579529	1.7041889753609198	2.5745759444857117	1.9788941916738327	3.3341216509667224	10.96488214962058
4.069898523712228	1.1500523599028205	2.434028361864016	1.015580515959149	1.8935716173910369	7.097705015538876
4.256571713020497	3.823685488893353	4.9743334998413165	4.857530162502004	4.9897595308137	2.174424463557182
1.5032403259596117	2.706280278625038	2.1017099210766568	3.731570335248823	4.874338340743638	2.284218450798908
1.282113128033655	4.554862329613523	3.291552682569196	3.3183932064747834	2.1042984969113507	-8.755670267166812
2.2650620281862963	4.454350701889428	4.642067533734147	3.27084580953415	3.6398035996269344	5.00583969438898
1.4827899122149029	4.226472131805886	3.5481108366982017	2.871496048155141	4.823459210158669	11.532834121032625
4.035806304574319	4.04118712180785	3.2462120922796314	2.7693217143438544	1.149623293181918	-46.546613530959476
4.09271516689876	4.081149424808728	3.0886237329150874	2.4924575971382956	1.5078472679790658	-25.92803500338247
2.198869501172366	1.3012315032220667	4.906248934661376	3.5330206461420666	4.831798147843652	4.394796586858998
4.539240828585799	4.437781641315707	3.8497910182979376	1.7696362112779598	2.407891877831023	23.88391306058988
3.7012959083259513	4.0411257884298895	2.406172541271569	1.5427606773295524	3.1632493964364223	25.841832827033528
4.227630820132348	1.7964050435067325	3.5136406635793493	2.4319744434662605	1.0881509388397013	-21.46028432185901
1.3436960939696276	1.4143269110350016	2.599716361713336	3.9857564620135535	3.215750114268475	-1.0605741806776965
2.11006191688549	3.8687436502462336	4.711916645906314	1.748387849280065	3.471545870717477	26.383187435885663
1.5424702050331875	2.1171401711141278	2.9472996476520867	1.9499035549169377	2.4869566176852547	2.3415139754485392
1.0838035618935504	1.385464553418362	4.090699955236227	1.879566901880961	1.036370221687351	-3.6567212985105466
3.5586618250660056	1.0762568151561869	4.7414963781476684	3.7758494104697182	3.737301224942079	-0.18635184976807476
3.5875773693908504	4.854404700318201	2.0744943102306905	4.512152285493448	2.1473600800967847	-26.82665104848317
2.248041652834572	2.637843375927201	3.684063119951747	3.966937438456028	4.754797854338567	3.957694641045329
3.726925199463609	4.780977618567941	1.0941618020081694	2.8774664167438897	4.824126533408094	10.074042674388057
4.978060555808357	2.566644167758627	1.3467843668665065	4.443537585652483	4.966028238987809	1.9129772061040125
1.42939732973347	1.5385163694212305	4.536753890147704	3.9325488723723097	2.8044447396448207	-3.3730488988932077
3.1915452289113033	1.1371856409460197	3.3856937685747783	1.9809223776439528	1.3573345745654477	-4.645339185101983
3.171721492678462	2.062485394322275	1.4819720718970353	4.4662383096604215	2.5762468511783623	-5.3340453081859405
2.5228500206701194	1.6845189719662526	3.7965689412334687	2.098816367658056	2.7348923497915134	4.271131691226889
1.1201028578971304	4.1421083855572585	2.1589451159311865	1.3074624310278846	1.897044070329584	3.728271507526404
1.4821507750088048	2.8474819817835924	2.73894788253008	3.834947542207949	1.525449680889381	-10.656269115332405
1.5696641109113671	3.794185887058784	1.5256368378801342	1.1141994769243286	4.291402046850912	12.252371094030027
1.3455554014652726	1.0625370565090075	3.0507678672898533	2.59822659178297	3.9779417664727097	1.8577983736361992
2.775627361799561	2.7953157025983266	3.147544503188738	1.2848366526798392	1.3016997925902234	0.3184343383173689
4.984486098197174	4.563466637166648	2.0159133805937643	3.8975687842326816	4.097223571062875	2.2907620433513465
2.0197240567238293	3.3075425778523653	4.585033995087263	4.530629208690427	1.4816323321447555	-34.235105719552834
1.5974108829713582	1.9282880434898144	4.5610760630478335	4.6399882227005325	3.74231241843112	-3.020721674220748
2.8777788828208237	3.167361116987041	2.7469815216145044	1.3828477965330164	1.0992053622332216	-5.747806976587134
1.6088420125606375	1.497663189376054	1.4082116729288856	1.6117071125472358	2.4837279767120037	1.4673988651280303
3.71693625913758	1.9848646233556515	1.1554636632204065	1.4482127123944215	4.794924111354645	10.205846987909103
2.79259705440672	3.1480047156361826	2.0300756278177823	3.578917823794701	1.8556307367201632	-11.722296201281287
2.6977407719150603	4.940316045483418	4.193479739385337	1.7917712346103905	4.90160811013471	56.24478987003076
2.50965574203849	4.851015472539105	4.632026746043316	3.2242338769310868	4.166310861677527	14.455289236384552
3.7031239315036126	1.7255773409503383	2.3111660148913797	3.1770867910161846	3.957793178585598	3.244943958613959
3.0599447778708497	1.4781148627716316	2.9505495917735938	1.1814441295047846	4.339286075189079	17.361719824191976
4.3605199992736585	2.11191190403848	1.5251703043245768	1.730243347526375	2.221314345307541	3.5090470288340962
1.6668214974372164	1.674068304853081	2.2486659526272663	2.194705493768857	2.3392670166763634	0.4002563871180241
3.2501003273915954	2.570229035248627	2.0403994431734147	2.7357370352017734	1.0931640363458777	-15.635322078565164
3.5672101190695304	3.303889241617437	3.9574848098485385	1.0358466926691037	4.942919233291954	72.88854924877411
2.8469080867358363	1.9039115268963287	4.0021518784023415	4.9953375008499075	3.6563275718764254	-6.769116966094242
3.0733711134746518	3.4133668349853186	1.3043799658625672	3.957720946711457	4.292986100038654	1.1126755324639457
1.6670791496890915	3.545296703375412	4.907004553015128	4.151470755887604	1.5032909436616189	-29.46022386164102
2.0106029027070846	4.667154147983577	2.696988291708687	1.4713214352514807	1.9852718144350423	7.582142403805329
2.821649703117281	1.469215381667632	4.443115520137503	4.884981154230037	1.2052405794576386	-25.77773755162336
2.537791737055312	3.905901521666931	1.5540531709108034	4.007019401544598	3.3811397073109686	-2.616193735805885
2.7668267585872077	1.0730885066211822	4.809613472836233	4.603696807174035	3.118880995533264	-5.560416154204102
2.5015794771679314	3.9824656515318866	3.1895127580502307	4.245438992024002	4.3289595056179415	0.6190474116121816
1.5321555664617073	1.623524246267181	2.052301955679277	3.0826005694960714	1.6779802565908422	-3.10482403571568
2.411423430895689	2.455610644464308	4.8524324267400605	4.540629246019941	4.095476023283231	-2.9648255617060317
1.193187269155911	2.653937692252517	3.686877959156954	4.627563220404912	3.470672326016257	-3.3586978255270927
3.0318460388717035	3.5639386012317877	4.1802498118688	2.139612979392382	4.938201413145394	37.778200532450036
3.620941974811919	2.1769041653987267	2.279257387922565	4.087712955018503	4.918630003002943	3.3245295747528907
3.3874614374938226	1.6837472658200676	2.4462492291120586	4.316025393615359	3.6323805584320183	-2.40606216654427
3.3756772604071243	1.9526836954625544	2.120520622923197	2.9661064199403406	1.194803219558224	-12.709472404076061
3.400889214931819	4.899578837290517	3.8652744296564254	1.2360457269872764	1.4462952389100856	10.117526986984744
2.858962488230614	4.109848223785516	4.32322897496131	1.935931071743621	3.070647733200267	23.43290154156805
2.4485538489468635	2.0613759673828462	3.942880433184224	4.782229993505943	3.8429010200474547	-4.351994775899401
1.8962337938979257	4.307437405462978	1.7545984080373525	2.8433965733159594	4.786059617243519	7.4624760160691475
1.3742063653496688	4.716059111297658	1.0061169372483216	4.432859503920044	4.746226318559369	0.4453813535951187
2.493658437656931	2.55865712367446	2.839864029576736	4.123275519639334	4.682682947866508	2.305225566648373
2.091621925262914	2.0645314598076294	3.6860714009344466	1.5803207865018707	2.819713359733681	9.216213614374311
4.373449657385056	2.2013613040001787	2.570054140440316	1.6831064245245928	4.109822056706932	22.089304269175056
3.914255879844012	3.2181227736934988	4.179320156482951	4.8272840982667535	2.47912375563781	-35.08154079273355
3.294455083170199	4.334917320317418	1.2872078350629383	3.5383864835554437	2.018091993079845	-10.322312772862796
3.970530788932472	1.7302217189677769	3.1907562064574613	4.600213661410296	2.400821631549853	-14.25450622009464
3.536473402344385	1.96446283595143	3.1778132888616555	2.829405033622846	4.6039415108651065	10.748169162068248
3.357874894874875	4.956465620290588	3.612034262534544	3.1491589879159565	3.415479225000791	4.88034212386439
2.5439771914805904	4.021819506101656	3.32722201962774	4.841631168176118	4.93668131516824	0.6618356040830754
2.9203147055812515	4.383509869013758	3.333878188518056	1.8070030332526563	3.3896407062615794	26.84661070254611
1.2198565238651282	3.988316221542029	1.7211446548675975	4.15093748258416	2.820397457933794	-3.2360573070829544
3.3742519931543584	4.080114355552732	3.356249181535289	1.4355714380493738	2.0700280646183296	16.911578992676187
2.360452630329072	3.7684833944708513	2.2215889544641643	4.209093392919371	4.091507500881773	-0.5599256166470449
2.2258652108366945	1.83086319110054	1.0522674302916142	4.9437149863829495	2.567129220355355	-2.8102189509200066
4.349310037553394	1.6295375009197777	4.590881203068252	1.6967543374185559	4.267491730508686	30.00939498076827
1.1549212217693643	1.2295033337848396	4.353538223540062	3.8420481910073976	2.5333297560539227	-2.5745970268081257
2.026580453574876	3.716656729094693	3.85875945612772	4.222773802866531	3.5309192870748736	-5.200639669583385
2.260361001387841	3.1978879240099816	4.5709366380254925	1.8984679843354575	4.725648555151265	30.13150893440904
4.9327942956665884	4.182787076564221	1.9103677672881891	2.301094226460545	4.650841296230202	27.73579932564913
1.800657393024549	1.6189437190458058	4.474299976042513	1.5191608481339172	2.6240078458267706	7.128754620395875
4.752334667759039	4.409534463249352	1.8359598627913976	4.991845917302497	1.4957008742485542	-46.3688126676461
4.862801060478212	2.9327177479178546	4.772485197475045	2.056221979465579	1.2086399369578933	-36.166139346152505
3.5067420566108964	4.899943642159242	4.045328356317132	1.1742682698240423	2.3091845872154417	47.00623763216434
3.2904656347753733	4.642281736505448	4.537759646725777	4.87350740570867	3.463454806350187	-23.67452049945143
2.8880934925377213	1.6297516593985737	3.972865861452698	1.2809807109544211	4.986094052464779	25.41350868434505
2.4856369678023857	4.77282674925575	1.5934867914312378	1.956171142144825	2.2831019358928994	2.921591373780928
2.7387380019976066	1.0365338670522428	1.1679044141476265	4.795036377512375	2.842523897359252	-1.7336073561896796
4.187747808711086	3.7845327905124186	1.111294135477197	1.5054014784565033	4.776083688370236	20.33474829354727
4.949749751774483	3.745925966636084	1.2122093631069857	3.8665294812127344	4.0509299626406445	1.047140145974632
3.382339722877574	4.862658649834177	2.4257092082930467	1.3468474900250555	3.120603017817124	33.52302679363322
3.38378582612195	1.1814311012857113	1.1623154978771508	1.4972126911123969	3.902455812952512	4.451446946087613
2.8523546276026917	2.951736172893027	3.832040302406072	2.6728317173328744	1.7076118623627383	-14.455412462722574
1.0061041379982338	4.310942080942321	2.1507820593287974	1.2554396435485191	1.555138760955467	1.9970341832786216
2.9083031938531763	3.0208964844629587	4.807969770663861	2.977660064709548	4.4460922990718785	16.934020782361788
2.5587239464949514	2.159882639193873	4.036216885769797	4.316883779830032	3.686959887687878	-3.518411785926395
3.920276392184269	4.341036010854872	2.538012863213374	4.8738474565446115	3.528353782089797	-13.953291243137267
1.3135654737164262	3.13717046150912	4.964965404210932	4.6953841479949485	2.669188191919324	-11.555933277050851
4.5363750271068985	3.735447241538168	4.397764910181845	1.1733494295207896	3.0713205977202795	71.70828343536952
3.4503581315167415	2.6882666902447365	4.534937368440289	2.5456096117543354	4.9192315359498116	27.71083785980343
3.50921927102227	4.235869142562301	2.3212366117637235	4.897680967493233	4.747879184966441	-1.0718324388356644
4.955089949794356	2.722514123891008	2.945974584223216	3.5633066903952937	3.893725309142156	3.524225147518597
3.3531278550339247	1.4744635309957728	4.6543075835542025	4.003620594314884	3.702238878756547	-1.8008876801472684
1.6764141267534267	4.033164705831837	1.0266749382692226	2.5475140996307593	4.2892375026484215	3.616516215719104
1.2013694825202506	2.9451841927688465	1.4709579208061916	4.532004667345894	3.5655702093831385	-1.248278870151644
3.772660860406943	3.5848946258786145	4.790961302135752	3.859628260286895	4.436817012253245	9.030353925532916
3.896652685825338	1.079695078578268	2.096049995579455	1.8827053154341304	2.266893866766863	1.6376016389048138
3.0886521153074757	3.6361542698057976	4.088015798953126	1.4757439106371293	1.102019929101441	-13.40703093993071
1.9839300511555968	3.7442147746495755	1.5089142953706431	4.482763200797871	3.6643000105168415	-2.2596813597345844
4.12059138255502	1.9299760031813684	2.3820842116764847	3.44180900202566	4.469151106308446	4.9481614711266175
2.5803568619610084	2.8418333097811983	4.515403974780911	3.4382217939429416	3.5726150264748746	1.2695965259790485
3.3865424904145813	3.945475558398004	3.5966113790516765	1.7252106863266334	3.301482039630242	31.189543126979714
1.3895924201921326	4.162294389888011	3.969637515951733	1.9231836277690029	2.657391073834246	7.424398237215669
2.2777428032303284	4.018691384019704	1.361196522749026	1.2564480255638375	1.2487013852374278	-0.07705863454589207
2.2860631141010233	4.004278034252436	4.971966220118071	2.2651419586973445	2.9678115500287428	12.297184770090187
1.886091631571892	3.407363382091592	2.008909850520003	1.791629305954516	3.5640100097127623	8.879308826392936
4.322217758786734	3.8684401790378855	2.9899809230792034	2.878888822796573	2.511977077966281	-6.81578661922925
3.2179864691477738	1.498512359917597	2.069981016569201	3.3985684259574698	2.8350416421020026	-1.809685551860112
4.88357746273887	1.7409768567504558	1.1063771521639023	1.5441883300540056	3.60292666730089	7.969752961947867
4.6966249583873685	2.0409165810891787	4.378823170277242	4.396954262451219	3.3423466950942733	-11.510591468600321
3.646970744549268	2.690547822469856	3.268840289367525	2.3107928860715843	3.3424442844371614	11.839257202916892
3.769743791927056	3.3393213132412543	2.501889976655015	2.636204614486977	1.9916586670020384	-8.830261782159008
3.792878681256933	4.674617074014403	2.6785674844920675	4.4024706511286205	2.5754706764327504	-25.46188798855553
4.278211987301739	1.3819520259676872	3.152046507134864	2.1901068649155624	4.653799379403324	14.046423866837726
3.4122330463792987	4.59279364474618	3.0398059833689235	3.9171511420907743	1.3870102500275436	-49.45935056399333
3.3839757747831074	1.5382939711952792	3.612101238666537	4.073034523634352	3.1461397725238984	-4.855154348602618
2.4599220730534506	2.0812964985622604	4.207011513741838	4.1021256733111855	2.3683887105159704	-11.831368971531123
4.487410017860171	3.5522703149480708	4.952423578319845	3.7713581783390917	4.675465366608748	16.96456907951899
3.783629464312317	3.9206565330654017	3.739013571002772	1.9901806763098728	1.9806075196260924	-0.26744453019874753
1.5011952556741583	1.4045422017153821	4.4570454319942066	3.3957737375989945	1.8294033423231253	-5.8128359837123025
1.3046365483669446	1.4208838046462886	3.483419427282	2.3835897309302085	2.5197677200105213	0.3587640583488127
1.6916919763193792	1.1800423635771984	1.967197777535605	4.956874241263135	3.7284927545732423	-1.1183123134091717
1.4181102337989824	3.332776015399362	2.2940475351621683	1.7493696220068002	3.7551792666061	8.282166648070529
3.495354507853557	2.2808117390987905	1.3741291434416008	1.2088429773253369	3.112731197830325	10.361543435785473
1.9389472482397012	2.795198642301937	3.9903137731747926	4.384626857874501	1.5788647571889902	-22.089246950607095
4.5944447838599975	1.9885208561051724	4.361111377529418	2.406559687675553	1.3773383014760627	-22.234627234145535
4.708968819717088	3.143874752950061	2.163877869276498	4.385123215588653	2.5362605220409824	-17.539988641637798
2.1170560572981842	3.068618938450535	3.2386750668362643	2.6756937194490247	2.3995338642217767	-2.2919592331949774
2.1509469577974207	2.9139109896430404	2.6149792369558886	1.9490301202397071	2.539919536465356	4.340033410443785
4.407073604737929	4.490362080144769	1.622039459867643	3.3498361242583896	1.6674328062374568	-22.39318555552182
1.484300250817817	3.8031444509004535	3.051587749094649	3.6191352044076353	1.4115644072030895	-16.219131982960324
2.962533574105352	3.5858001556220205	3.4803422895789065	4.312882742301719	1.9784169423701763	-28.81252423752501
4.615284591029301	4.790289317959635	4.985180381880722	4.434335229512987	4.352535372040234	-2.0521162787113085
3.144051455829765	2.7706262652692986	4.913209994322421	3.1298758596945015	3.14935932422791	0.26559735387878564
4.07329026734496	4.446317777177038	4.532972397770485	4.23019003181647	3.909617459644672	-6.469874313976287
4.699785337274895	1.3926990982527483	4.45348290876786	1.802077175273769	2.0746480328078594	4.105789478117494
4.605718874768278	2.3275692493007	2.121079388067052	4.507080096195007	4.3031754084834715	-1.0526966075573871
4.0864594169687365	1.9928370465407288	1.6610959330423176	3.330812551886536	4.767616313937603	4.851326647289613
4.788191654938691	3.4258362073385578	3.051996177007306	4.8204321989712104	2.952824651840137	-24.536240662706398
4.801714755327	2.4153698331962525	1.0032274173104805	3.656688037659364	2.6972463836003517	-3.5409440674477914
3.717992413554855	2.4021506212909456	4.190282899082495	4.709393398837733	3.0748092168330214	-15.95452834635794
3.195034804706101	1.1035141184594464	4.073348438623812	3.464112870102561	3.9740196092613354	1.97216661289839
1.9951771662818447	2.45441299592003	1.571255779846346	3.4914706846886814	1.6770267752129575	-5.642324184125752
4.272634213189931	3.995657649923432	4.355260581400058	3.6905463784149157	2.069245333547834	-43.01990674918994
1.7504741344240773	3.7661394761148017	3.8300667968383646	2.928000447211813	4.025781727228511	8.039529505692828
4.9944045517647	2.9792921686326634	2.7534631338882307	1.0381925966845291	3.981675007581412	55.07402825462883
2.445966004699608	4.385637368616904	2.827529091508381	1.0290815159442819	2.3383364112975684	24.895067909478417
2.1716255837775087	4.312129330775232	1.2270871198328115	4.767237565871506	3.0509484530218383	-5.12853261060534
2.533731356272232	2.9134561394981384	3.5446453340503297	1.9471720333698956	1.488205568889818	-7.0336769277684335
1.150062342528897	3.1675830727305216	3.056658032833502	2.174616746529493	1.2904346053122977	-5.81114071543772
3.3915641793627214	2.0925173281409712	1.0273263771111592	2.6127905380042646	1.565547734851057	-3.7342445830457742
4.408568821740348	2.019801789632257	2.303960290066545	2.380727757428605	4.6260459626599735	13.628347107463016
2.6507826081581563	1.5208925263751336	3.104286496523717	1.5108073352607976	2.3308122715125923	5.426206497319731
1.625005107809245	3.5509252109472547	2.1673771682375453	2.976288718708597	1.704871167500126	-6.968385659827397
2.185929389597629	2.013551504779519	1.7871830252517835	1.5908338978493235	1.4879138982556332	-0.5261207311273303
1.802479915185408	3.1738057831260997	2.230316720705237	3.84558446819305	2.1915512806745245	-7.174600614612016
2.0251935184477023	1.5964989679847483	2.900285452371964	3.4472093341343526	3.091860212746116	-1.0201716577940625
4.651537591244937	4.707253000540988	2.8623217308300952	2.3731036979028692	3.4467788025594066	23.392270577409988
4.336336174818982	4.689493925674175	2.5654751491937806	4.893038025913974	3.4933102243289915	-17.57922537285313
3.914520274240024	2.4884982126891697	4.517415481939926	4.037305677425752	4.214855019807563	1.893888166551703
3.0739737771671325	1.6264820129222262	3.3803500923313416	1.8812299655578653	2.7427103340890544	6.372009582883321
2.9355847567344115	3.1330642356950587	3.855527436065624	1.037361621362662	4.452337446903762	51.65737604662015
2.638739964174956	3.1417929554535955	2.8841036853775277	1.9929812559893865	4.831593713513794	21.173640380420636
2.632679257121572	2.009426713204575	1.5593585070429905	2.784213138647046	4.867658942299705	4.608442788874632
1.7894883202391174	4.801493190897348	1.6880854683520718	4.494000480643192	4.703922457082236	0.662175600956194
3.4126631195464068	2.6052922121047475	4.0759375139984355	2.8895418893418348	4.393365068935871	15.184091051637676
4.84099664125921	3.9438852757055867	4.609470389583201	2.5076207714680168	3.8567224531992026	37.88492274724678
4.546739225328666	1.4511861148075074	1.037411666743	4.90016646803777	4.326846416633546	-0.8517264349731619
4.334617192519859	2.4062250597042985	1.2942202647512753	4.513826871840173	1.4455382241344146	-15.370593155815511
2.523607818829233	1.5964815398169696	3.821994053051633	1.9740165803628609	1.2990744486829209	-6.442974829912322
4.319109896641794	1.6334770593356762	2.421252899662337	4.448375915707583	2.35033006538209	-10.898249727391416
3.3092760362930043	4.122097874492507	3.984341500247241	1.926504214797497	1.5748842280264226	-10.953109899087785
2.5193387169870958	2.131622827047623	3.011600668655067	3.3151286558359407	1.329120560396268	-14.781908105310409
3.622534478283348	1.8052077816149008	2.8518042843330496	1.920299743007993	3.8933054398561886	13.180806787093925
1.0739549054717292	1.4353367013764555	1.4607003881908571	2.392534657261348	1.6365963281628515	-0.8550297249519041
1.2198447066020734	3.0009065010848355	3.963755810016512	2.6353665953567216	3.095541943939092	2.3352306251653765
2.034326437466535	4.568070819654186	4.2570092093420495	2.0447407477382877	2.761404756852932	11.886583016364193
2.5302755341154035	2.8524863124448507	1.83969536944373	1.4430913689332467	1.6337435644699694	1.647637476347232
1.2818503482278016	4.058627940653902	4.0734469081520865	1.0992400307896777	1.4202295092858424	5.429461742058532
4.055080972093504	3.7519114970834258	2.6298937828389453	3.8914981301300715	3.5198336279730094	-4.016424488335566
4.965767593075368	4.217128897709768	2.9040732785320085	4.269013692001243	3.0114585155791738	-21.22190494663591
3.6959442273886314	1.2558132034632	1.1972627236633588	1.1419248203387902	3.125519376686533	5.5952548069202415
3.994252117180356	3.4436009335254436	2.1697454418758246	2.791632264387584	4.091266537601083	11.407217274328229
2.948495252238603	4.555386951894122	4.746239546205856	1.832818520814766	2.6989894122966303	24.672407085430578
1.6518913419448622	2.1553584283964486	1.724353693167382	2.6993002915471016	1.839492988556384	-2.3544834819389884
3.081939647371794	4.3070563758002764	4.618157591929157	1.0457816033744491	4.179673290783728	84.93175555237507
3.3821910111004327	4.81552531337362	2.854529474295833	1.0674729461344636	3.4568988156103377	54.63147705906644
2.364526414990553	1.3388234846027078	3.4461785699778287	4.260069424221475	3.3581988640157516	-2.595161793731212
4.495387837278541	3.8978568208017985	1.3185880184092895	1.0881469854020112	2.6997701866960484	20.99510841887359
3.695656478235113	4.860402923431588	4.671765444116927	3.727173920466096	1.1990900463560514	-95.16809801193794
2.3959606005195586	4.262863931473662	2.5020927403445703	4.22995598388337	1.7411137477588359	-22.684772152701804
2.0688080399239195	1.98634917824266	3.573992699431802	3.360303189480537	4.014849646895577	2.6138042801908647
3.8719871219191893	2.128991245429826	2.7104117114600648	1.4667279560710702	1.104893353540067	-6.3294644415285335
2.446473941015793	1.5798488725545543	4.8413650364378045	1.3442368680398769	2.6858726635261774	12.952169716799538
3.70277427763929	1.305130093082207	3.916548719967355	1.0105496184418792	3.335659036685556	22.60231284703625
4.542158251997436	2.36051735723422	2.437734989071392	2.6604827742851493	2.14045572836648	-5.6845085104042505
4.096091163621087	3.5297766130871535	2.4473076780686402	3.3704991521087515	4.62636334227591	11.206436462504143
3.352123930524717	2.525514877423394	1.3492427815074444	3.1339812406181498	2.0856923347929834	-4.65126831333496
3.547576683477785	2.130833167406328	3.5725001173748616	3.3814948786172727	2.6642177426161733	-6.438329827497723
4.240983276609143	4.7575429985894	4.844279076340981	2.8773668507576686	2.826073308454032	-1.758109596961842
1.016742422654426	4.730771700345482	3.043133922133244	2.1997260730238657	3.0949578391455472	4.997815660774131
2.8165545802303487	2.1199558314764584	2.837296775200921	1.2778994622873414	1.6763777856456774	4.598200624301441
