sigma	theta	target
2.3089569751985732	1.002501087289133	0.15723870444798094
2.4528574350287338	2.4100503573602223	0.10036993783152824
1.770337603270117	2.3846696689736584	0.0909602885804824
1.3902229356777192	1.7556246828934858	0.12927917779030212
1.9353635578975643	1.1218170351611907	0.17425668575202755
1.4133964489433577	1.7216386831873403	0.13441797159358765
2.62434740291804	2.673502372979901	0.09047546567756948
2.302833562783663	1.3039464464469757	0.1475792020590462
1.0393577139932209	2.082572246849227	0.05156202120990501
1.8465672935713	2.6214056812892728	0.07887322775827929
2.576909718189816	1.8590611800977923	0.11934218720278315
2.859913078490432	2.5072032099675186	0.09498788761332627
2.641132220343549	1.7938540288580445	0.11993542756470625
1.988711104290039	2.1100591200687644	0.11425696103160228
2.149510006101152	1.2658950984536417	0.15604772629944913
1.2916679842602719	2.411397432956237	0.05406839821950589
2.243111264019717	1.489053392936937	0.14268153733429156
2.1583225201064025	2.4729744842412424	0.09587769010137176
1.8016911475116737	1.6770312465689892	0.14357934763033506
1.9924477645361052	2.9828826508533504	0.06528790608279825
2.512412854040474	2.470860255845466	0.09790281580616196
1.6702039450152442	2.8329551948559897	0.056677041485942825
2.4896471125706565	2.2303580492057016	0.10727540339221243
1.2225394082590149	1.739079429597409	0.11864235187887208
2.273032029209284	1.211091694084737	0.1522858654239225
1.8949776192111447	1.619125022714269	0.14614287264103562
1.8065582996793643	2.042369801134847	0.11655266801368692
2.616880604433532	2.4653868088636117	0.09781217403464827
2.430565669042233	1.7772564326303417	0.12563211861663698
2.48101460838468	2.96479149530258	0.07873964282078601
2.1714171113438017	2.7907779869429907	0.08044101523946982
2.0490218778868297	1.297730640726784	0.1593166060938913
2.5254945301083502	1.447632841685926	0.13403437953973404
1.3358012041468343	2.915277719030013	0.0275998262360636
2.228835308689584	2.2583924383782588	0.1071241460299738
1.8757054929797268	1.9293932647780772	0.12531111384436952
2.473602182984997	2.7199636213208005	0.08810994021822811
1.9870498493131148	1.5326067707578237	0.14911468448969414
1.3789569423177024	2.9189337057472065	0.03078825422149125
2.4563474964171643	1.5930576377710606	0.1316088715835448
2.0572469625946948	2.1351228309949626	0.11316842495187213
2.8522442795274	2.1943566501831326	0.10403897621966264
1.9209044100519037	1.0084380521384821	0.1809495333736972
1.3734768801978852	1.4816802577042931	0.16232289418466375
2.091503967078532	2.8189275432549183	0.0769112289528143
1.6154784863894434	1.0468322103575487	0.2001831492386992
1.234579883411736	1.8669115098093896	0.10300075505145416
1.4118617342777402	2.7522066999105133	0.042263890431462975
1.9131853874815636	1.6327078216069306	0.1448796528254692
1.7452972758369356	2.792685025152445	0.06354192259007939
1.9708640511526467	2.835373248442533	0.07191575147858842
1.4962748642846269	2.520419176137401	0.06453004187511514
2.711534569530351	1.9282119022708455	0.11425810872730036
2.4221250810393022	2.0411393405033693	0.11547969993552867
1.9731971746165011	1.593203774474881	0.14594006872075446
1.4249602384706392	1.8311960738096908	0.12260283700373233
1.0117961118529406	1.8398912953430704	0.07546932319414748
1.9110094792215095	2.33006270633464	0.09927152285924627
2.9631178169819874	2.8022778299611404	0.08608904598627456
1.3576315462440318	2.2978136755716183	0.07015935601858593
1.0219565249422642	1.9025974156736367	0.06899928749782239
2.9637077469922675	2.0398713688524115	0.10621958446886028
2.367454554324814	2.435538193938279	0.09926864078895273
1.960836481173498	2.9725437228130787	0.06448178791949649
1.2503425603836091	1.3676747340462192	0.17541527917109415
1.8563178223415508	1.7654148909136589	0.13672783816772566
2.8212172303164857	1.092984648828628	0.13118423900326473
1.9254155045208163	1.0289274627615028	0.17962787004877834
1.0083289930595585	2.8246828935722403	0.007820433857527877
2.2029166445346364	2.691863423422252	0.08583684850742994
1.692568049147146	2.1418868207771937	0.1058336041253236
1.222275765000893	1.4088502683010442	0.16797359406541004
2.78938911120993	1.734761412858656	0.11787271253579945
1.6789257832684252	1.20077075181274	0.183994480553142
1.967526716580398	2.53135634072176	0.08862475587952444
2.9961494129754493	2.489047836452309	0.09429394155476767
1.5946812040958716	1.5111691039060704	0.1596750461101238
2.8090318152131	2.3995281880815758	0.09860597619291978
1.3702782521146175	2.2222023559729647	0.07816494751432061
1.2083674875680412	1.7141325858272611	0.1207112151470917
1.8998216084846304	2.400085047837055	0.0945441043428777
1.0745727070638984	2.928921871610285	0.009045589456417792
2.7585992903462477	1.7470547500202749	0.11833877542563392
2.7913259787010887	2.1194657063156943	0.10712844361149736
2.338386012967714	2.4829233395824692	0.09708965095264334
2.2494149086241784	2.9627256416266547	0.07449693230088061
1.2090536274392587	2.6972869963478865	0.02739894007037266
2.6013663200725143	2.8753332173850983	0.08325578412677767
2.743264866895692	2.1884211970889806	0.10579156417619476
1.6643354827719312	1.1148873091578888	0.19152691480247694
2.5099812704146967	2.8213151265156133	0.08450497293944481
1.6259727570905778	2.4131045883491096	0.08156787754231941
1.8537191119821408	2.659602854757633	0.07689070427559003
1.9454508565130242	1.3060709792428646	0.16368930568593784
2.578493322484944	2.383678109663616	0.10091829207795576
1.1204327160474858	1.4767160504904229	0.14938943690728748
1.552563597218169	1.5187390061050787	0.1592472793397055
2.309302092028412	2.2698110890852714	0.10657255396284854
1.2300132527733134	1.9225862296868736	0.09560368266520128
2.614602129121719	1.8619574739581253	0.11840779534370267
1.901435433066464	1.664826370466158	0.1430082663858483
2.1458260793917354	2.855145311184578	0.07671523467406861
2.432537943826836	1.0697850716558497	0.1488855289916964
1.866910671715518	2.0440309835033927	0.11734962889782916
2.9832895435985582	2.4376357330441407	0.0957716542195482
2.2698298908764256	1.5745903728776736	0.13817198040511966
1.2680201882274442	2.54301213100919	0.04211266684368255
2.665239756497217	1.054362790475622	0.13841742609591154
2.2733887897393923	1.5663183182695142	0.13840702197894214
2.4115980874186365	2.793026444620737	0.08459329550976089
2.4530586666737393	1.849262202408846	0.12240421433467664
2.28370316604272	2.6320297359179317	0.08991448864712508
1.6914709209921164	1.7882209673874154	0.1348797464465618
2.9245092411500417	2.527487077640272	0.09390014675963228
1.715835403529934	2.671141183535542	0.06921158794837731
1.4550658601993651	2.1736529800263047	0.08983446954445459
2.4863303199473936	1.6591693830559642	0.12842604294160012
1.2474512180519284	2.606448757145252	0.03604894570485413
1.779345128318009	2.8189125488521136	0.06392181222786547
1.520382351816019	2.061868756076989	0.1046144298968412
1.4180389861940947	2.183211108630389	0.08600105862279518
1.3479905011102036	1.2674542343952346	0.19021641456478056
1.8005583718491218	1.4138818913981293	0.16278234576733344
1.1135024773559083	1.8751183265161129	0.08678278965025729
1.630162885469444	2.2972011161820367	0.0906708211245833
2.4076802810739704	2.9007666800838754	0.08018887140114797
2.6794494113537786	1.9983196189692312	0.11274181974725532
2.9431065285874562	1.8360628029258328	0.11158151949058542
1.6983826723344804	2.8442527741828214	0.05779247395336371
1.726931729606309	1.97848057609588	0.11984502221606275
2.1731583401329733	1.167130618659774	0.15892222774107853
1.4156687293841177	2.7321554803626857	0.0437670317425688
2.9614789228771983	1.3225925095581197	0.12192459573610315
2.4237819107085232	2.5510742550361	0.0945936652444731
2.566548576863522	2.7387996398659222	0.08796057360110501
2.7730872760562475	2.967687402518859	0.08114346267103223
2.0208076126762755	1.9419385160792777	0.12441047703333827
2.9286494583740734	1.4646037030471872	0.12020849960259955
2.7230657116620285	1.8919708827285058	0.11508704463388306
1.1104242561543058	2.7906146053439866	0.015275068993461241
1.165475360453548	1.2963143790674228	0.18440306354771555
1.3939258830625918	1.5130905388162932	0.1587848186399233
1.6262108052968651	1.5425175167576148	0.15644507301300084
1.5886427324431862	2.7303404505900044	0.0573421861717405
1.5851192669947742	1.8795819168181316	0.12460335787352946
1.7286172017695052	1.4314849673733725	0.1637944000782535
2.2746189550064244	1.1294606487692127	0.15504626443737418
1.2201858852374523	1.1575190558912998	0.20848208576336047
1.4419251922555842	1.2347669311382157	0.19174861015171346
1.593215773159951	2.406662564240504	0.08001008786710448
2.6933061817654003	2.1696504884001087	0.10707982514525943
2.423633413173296	2.428698640152292	0.09962935062157542
1.4963189276239204	2.5930555424121096	0.0593967592518163
2.313302744951559	2.5792917313328263	0.09262394207961408
2.5434020944141023	2.150147955495627	0.10972511206462293
2.6969889894580503	2.5061796115073056	0.096055592216735
1.8919741240074153	1.093622015215863	0.17841910841937955
2.733712929377311	2.186102793611318	0.10599689960162663
1.2806443498400029	2.0699260562031983	0.08437022541845028
1.0109561575351609	1.7767258339256988	0.08423146351599295
1.2726329006849788	1.9474028267114116	0.09721731358007364
2.3179046327596367	1.9832862453864342	0.1193541750426624
2.5854790701171537	1.5630378971845094	0.12853082097311114
2.9334748043600767	1.416755699122468	0.12102572538841185
2.295481767461172	2.7387837780229214	0.0852942530683518
1.5162165400972356	1.4051613078514942	0.1712562868133607
1.7701644359911073	1.4124346191136428	0.16392563738611834
1.5056836580284474	1.3941428571039636	0.17258771834402575
2.86934599580696	1.7630966645386699	0.11511739469565578
2.403402585480477	1.9128641703521991	0.120929069439812
1.8640462702293776	2.109523239605261	0.1128100740424928
2.666768015567442	1.9166299083865332	0.11554710078205145
1.1201399169309632	2.1752582789512696	0.0540426630114398
1.0521122173879456	1.5156776734017474	0.13433627837103204
2.443282702796448	1.7067792818163852	0.12792974995733247
1.7692800120665342	1.0977310749430051	0.18600462038503127
2.3798748050483187	2.073381566626608	0.11469328322662947
1.0217233005911597	2.2931116635050217	0.031461269621882275
2.7247701622754006	2.591697670293898	0.0931376166605568
2.645280998569812	2.5112512546080503	0.0961032697210806
2.078617035404003	1.0001245207612974	0.17094840348442408
2.6311866264116888	2.211411257264397	0.10650521836828948
1.075870158984812	1.0919242075428746	0.22155119898865172
1.06277822409491	2.196462727666177	0.04435693036892192
2.0438549945731306	1.988943189285883	0.12156935066864667
2.355284605445616	2.9870799585786347	0.07578734973697512
1.295414050674221	2.9255923639186974	0.024040744038193142
1.7835917673153168	2.5631085708072052	0.079649265168224
2.8123217543880994	2.6683519595731457	0.09044016980640923
2.6557816065776296	1.0732991990950596	0.13843687551825865
1.6807485953164316	1.7924397207066485	0.1344128782033919
2.557658659048744	2.297955206395331	0.10417882378980516
1.7448938948429873	2.2016664511647632	0.10313953535585148
1.836975495318834	1.0024360664962058	0.1871297952338797
1.9272535559204704	2.78105915509936	0.07308127073563737
1.3824257219366487	1.4504456580081182	0.16642807200742868
2.3039088932752634	2.317226250336747	0.10441908956751147
1.7575041097603263	2.1699368412803413	0.1059235482177002
1.7465735238841484	1.5790320592950666	0.15178814793429776
2.900490652433237	1.516646328748967	0.1199683880610896
1.9468761160371788	1.3176157847047736	0.16297094741853932
1.6224914789659652	2.3752189189403863	0.08420917001986512
1.8976536653370049	2.705847262435824	0.0760671101450368
2.21337039896823	1.3273128717635323	0.1505797084813676
2.629785865358725	2.127003934334841	0.10937971088367296
2.4889929617080604	1.345742939145354	0.1384864342990914
1.1774099864464602	2.7157952845727746	0.023696664154989156
2.2940440479856763	2.5161254209387183	0.09529781124085578
1.9814189961545736	2.2542498417863444	0.10540698505069084
1.8979999065513944	1.4302010750103429	0.1582398445974421
1.0069219869657955	1.7538926963219472	0.0869143148881311
2.1607679241264037	2.9773773160414247	0.07145112612260161
2.5839247500917537	2.037264656572644	0.11314724035326701
2.8284451352969477	1.0554478594429215	0.13156057046043698
2.4231473360463647	2.6003672404842115	0.0925675635966814
1.922164922143032	2.9411996406998817	0.0643724616820249
2.1403837637595435	1.7078220532317243	0.13557238817320758
1.477035452614374	2.425061595557109	0.07017233195575565
2.195448895114712	2.8851222341364675	0.07662713228236896
1.290988567766113	1.8813042515920315	0.10686935523766332
1.23565650515308	1.3040987950851828	0.18498799406934474
1.4589425964771705	2.5036092435835933	0.06272134625999393
1.5642390582219865	1.1130083102876622	0.1980020504846969
2.8064074614887278	1.016725419036385	0.13312460466682066
2.3041158846624974	1.7140617544018524	0.1312910261873385
1.2676022365460349	1.2928217072607424	0.18709121997322056
2.5260970478622444	1.6241280654337258	0.12843919187043626
1.7174182454464018	1.6903342659971587	0.14311384387947576
1.2838273550049188	2.3659338557541787	0.05687615191975146
1.940579732137464	2.4187600887098832	0.09454346637808037
1.2906384849446308	1.227469499855343	0.19665008366949194
1.7388566193891246	1.4617185672073192	0.1611390293849629
2.319455688365727	2.65168272793156	0.08947785537449067
1.0003343296081673	1.5808952655114803	0.11440018538867346
1.5628402507983454	1.1039463560781098	0.19890579337789926
1.2053404740837332	1.3882334609723852	0.17051227553112394
1.4179813246386097	1.9772392146080144	0.10642077941892016
1.8872165158718768	1.7575599393032386	0.13701032251654638
2.9104883791299483	2.8263999633581367	0.08553879408379733
2.5770235037394578	2.131159456680166	0.10997243054047692
1.8461716870498168	1.4596159778437263	0.15808999356552944
1.182945273929075	2.8265047382045685	0.01941882840138244
2.763666885584382	1.1972762604896825	0.13142265513867316
1.10107709092605	1.8829923774139758	0.08395190297773153
1.5167466526945952	2.4538729167435505	0.07106003756917714
1.5928768529426642	2.047635354392222	0.10962069998068373
1.4102126666622226	1.9925150756754082	0.10426204279720988
2.8868468546870805	1.3849103107986451	0.1231718966299192
2.0019013306293445	1.5350509284018798	0.1485216765035981
1.5758493512991247	2.7134905477037465	0.05748440527813351
1.9162274579115692	2.424860472609918	0.09348453584450732
1.2687288510590788	2.392527411899556	0.053130016380797035
2.8277650023402168	2.655837039783274	0.09076572426573656
2.8866871126994478	1.9580008443456236	0.10980114461921144
1.3941187050394848	1.3390895095178592	0.18041281412474125
2.6911820985074484	2.389695823558488	0.09994185674972296
2.53066190203848	2.0298531960718083	0.1142799006674714
2.4344408858054463	1.977755882405433	0.11781285327537805
2.9325576802910684	1.6344330197078236	0.11646928451588726
2.3447238888948148	1.5503759427012471	0.13673487397429313
1.3433045277940026	1.9893171536773635	0.0991994458578534
2.3053446686360743	2.456361897631252	0.09809471550157038
1.5246143586982932	2.7508839054886614	0.05138260588112113
1.2017771045767185	2.2702247593645732	0.05574280132862835
2.8567658545836037	2.69293349810391	0.08955303549847049
2.8061867214231384	2.754001587544126	0.08783093440715004
1.4372228070603814	2.3059253992222817	0.07663117997940097
2.7590395540081927	2.900978059341692	0.08319322620478012
1.9568275221297404	2.985316435484628	0.06367422317235266
1.90409425082988	2.8451466302100767	0.0686111485309687
2.5443167282902293	2.3304062945502766	0.10307884974731824
1.1853626388444454	2.9263347663553145	0.015982040569690284
1.4770601907850285	1.2513939098977291	0.1886460890021614
2.9206552191882524	1.8883008586219825	0.1108309547369855
1.521796919534968	1.1355451390352873	0.198448054525048
2.602719318969028	2.352789530879557	0.1018677932733407
2.0668510742982718	1.2550194984491867	0.16052288372823306
1.911163421538314	1.5310225791204024	0.15144588071843446
1.7158953125909508	1.9821121727533084	0.11930686663109168
2.4012621586623397	2.4927963718007504	0.0969287818958062
2.992874159727642	2.481294270878757	0.09452895796330024
2.187168338055349	1.0063975193745935	0.1640786543552058
1.7089947436151371	2.2563899143182224	0.0976424329620687
2.9899741980544894	2.2927880957908773	0.09943870332612643
1.5333416198020424	2.4018038280615137	0.07629335290528877
2.0823428766663747	2.4755997737946807	0.0945035369828058
1.5087461112245422	2.082880223141676	0.1019615994127274
2.6030996691275696	1.1480634625846855	0.13905325369649366
2.8557589750346986	1.2084106566862618	0.12773421914965588
2.2306225415866523	1.8894388263279935	0.12493492200919128
1.9720749962470585	2.5605896206329524	0.08707570752621857
2.4902600244485527	1.3499404136105702	0.13831031773879995
1.6798082879903502	1.5908738400358429	0.15166570570378374
1.89161612685354	1.4900850329525783	0.1546438869977
1.4738286093095387	2.6099792578209664	0.056426474732158026
2.3180547442303774	1.999549181959685	0.11863491134559985
2.3352777893327032	2.4745166523157383	0.09744462475656436
2.748176601823613	1.7708300127452783	0.11795175685941248
1.4126965576892048	1.061310912328767	0.2129625020298831
2.1025124177102454	2.615072257692498	0.08754770491481363
2.9892811353134427	2.6098068482427093	0.09116502190757593
1.0553100953317391	1.8566673395018067	0.08042405630261272
1.6188661228955807	2.274792991889848	0.09181998318950634
1.2540829286141342	2.8045364426473123	0.026097471312865186
2.5794123982962103	1.0503488526611915	0.14235832454038946
1.3725644739112035	2.3822881700486365	0.06445064024903842
2.692022628576801	1.237980015419048	0.1333242049617463
1.7209976405049223	1.5596347972936961	0.1537423637677098
1.4517580447919385	2.8915530430185084	0.0378067742282799
1.4873459479444653	2.439960241569976	0.06984212152540711
2.802315084018398	2.743873070798577	0.08814721331860569
2.4534250973906038	2.0705599795335137	0.11388722386783147
1.3058027249474564	1.3687948907698029	0.17637193562893352
2.437171158570228	1.03975819736695	0.1494518527694171
1.6863832780220698	2.45678187276672	0.08186296915149027
2.1658993673270213	2.575480623442144	0.09083060931916832
2.989706430585118	1.3252238739707618	0.12095285654958544
1.2091261057034757	1.6437232515901934	0.13096011924014248
1.8805761386004216	2.3391371407513657	0.09787280383772637
2.3715386706369337	1.3563845772746317	0.14283904879686718
2.905130265868274	1.1096687789040254	0.12766229760163875
2.946637043505849	1.3491523842991315	0.12191615096925786
2.410381142399076	2.1859319603870784	0.10970710361830968
2.110726667694196	2.7002982941615516	0.08338367450276395
2.3843136860421317	1.0193803462195536	0.1527055926022139
2.3325514634950957	2.2838820691669306	0.10590067766823458
1.3840493723147849	2.3337033811535126	0.06956532752161175
1.961320852864508	2.560289237235001	0.0867626876555251
1.5858286848261618	1.1631956752256165	0.19223200289055636
1.2976218725629092	1.8461067161451827	0.11175038542572223
1.1753911240294834	1.4826058859714724	0.15319102256012668
1.972880299738605	2.6968095968272787	0.07944454986192334
1.3429609277402024	1.5570323411310678	0.15168906046700106
1.2434101824886101	1.5354416409311011	0.14968233314950666
1.3585371877713814	1.7559397587958534	0.12737062366954388
1.6623900905841698	1.9025909919453965	0.12466500754093215
2.2193474463767795	1.2524947157960236	0.1532938324488274
2.924651821341285	2.9515794199351038	0.08197315450448678
1.3551263973801315	1.8035848464301865	0.12141668729470573
2.853803657930648	1.894384046457973	0.112150533447018
2.3694159715174994	2.554414757221292	0.0941648882012575
2.7770570998183723	2.564671846453071	0.09378257077107838
2.1044640318727605	1.615286592738798	0.14120143964369822
2.8329147300763764	2.9498253087862163	0.08189110844391431
2.8712669663516386	1.3728222391339766	0.12393558854645792
2.8096042545749187	2.7749881130189893	0.08718374078245164
2.7183221567208355	1.6450993359964714	0.12220193707682413
1.9342766536744187	2.524210871635081	0.0880217914411268
1.340540148280673	2.298359910808513	0.06844182389716982
2.7514659038825564	2.6161261755786005	0.09226468026532177
2.5346601627713348	2.287389639047284	0.1047476695068114
2.7061458494107247	2.832589914227804	0.08524035212619767
1.187952686908989	1.4138936973509677	0.16538977095846358
1.883978071414896	1.844309336410115	0.1311399891158133
1.3562471507068858	2.925925306276864	0.02870224118231508
2.232680495865224	2.756756183646195	0.08337392049984535
2.4052725217414235	1.7675845656386164	0.12661232640844927
1.7760225769012514	1.7615085498565664	0.13735642712346666
1.8377735774735435	2.277149819656424	0.10074588895427193
2.963757138154945	2.0432128790176725	0.1061361919809957
2.9530378315639894	2.267851630530425	0.1005938887240624
2.974100660021107	1.1570072116453192	0.1243628893669874
2.8439240448660463	1.467655204671276	0.12278924046134868
2.148905011719464	2.8405292508831947	0.07749513304769072
2.160519155084911	1.1606205518337829	0.1598408853598626
2.622635291227395	1.253716806035517	0.13569061335088334
2.1231823054497623	1.1221204466517898	0.16340633321449424
1.9502341271668588	2.9015033823234484	0.06763562334382524
1.8676421766755793	2.9922437886918862	0.059186703665118676
2.110445428451857	1.7716051833159008	0.1328981227020968
2.0272351349771083	2.9810656754815232	0.06674950326570643
2.7094847602577588	1.5881025877369634	0.12400051697860667
2.772808603223502	1.8440958552509936	0.11533036848579364
1.669075086243908	2.228263662575788	0.09804199257146036
2.791243027780029	2.304161496319817	0.1016573089397511
1.0422295293698527	2.6346507743188923	0.01567893956817911
2.447765483630443	2.1335218972102177	0.11147276245369836
2.10958637872253	1.5832009601192294	0.14269582094057956
2.6346762870718106	1.6820045600018358	0.12350387687748406
1.7776979838837268	1.5532701033744385	0.15320467382463065
1.2965089116340411	1.9093621887387695	0.10403488420577964
1.8550600341153982	2.5586295738408884	0.08307186993203887
1.2411285205210505	2.3409422247327454	0.05427336093146872
1.9350492690163819	1.83207660557127	0.13169419868631194
2.3178679456940645	2.9081775140912907	0.0783401896074138
2.5266149593631235	1.937206374436646	0.117684401052236
1.8699406887069776	2.8979461551292793	0.06420254700323914
1.3980838794704789	2.8592187498429427	0.03525124651566549
1.1730523770332508	1.879935610905456	0.0941643432472078
1.8711886430447535	2.614465318051507	0.08032883788228565
2.2586043347787252	2.352906235538041	0.10266238187965417
2.1887856351940917	1.865923835130752	0.1267349547669804
1.2998046707186786	2.935800166257645	0.02394738621558176
1.4012907429535957	2.8897993697003663	0.033953902225562986
2.052939377359417	1.3140218582138208	0.1583329802197287
2.2799692544785173	2.3881799810220294	0.101095640711251
2.61812168425116	1.3364049537126874	0.1337647919214127
1.618646606594101	2.7937760010374197	0.05557297094781452
1.5633904804797178	1.073811726842981	0.20155852090867807
1.8830053464391632	1.106778652248449	0.1782539884320815
2.3703818278581448	2.195587678538507	0.10959456217391683
2.7134876315066827	1.7414435723000619	0.11965894668940437
2.9518813032257727	1.9689762611149808	0.10819264714066346
2.217500838054621	1.0916435785129301	0.15937555693800404
2.1321083130869782	1.2762761171365518	0.15642013458036494
1.4584230660416169	2.513038553668694	0.06198478857016955
2.7723683611095176	2.2703414407285347	0.10290453472856392
2.0837404445741083	1.4975893672404317	0.14787769825578487
1.8578565243073528	2.5118283431922435	0.0860937421817497
2.7591104887803897	1.0826558590773143	0.13387710343462705
2.813855375936728	2.3523236069812263	0.09996607279918072
2.036663747861218	1.9538378028270191	0.12363630540038005
1.4759642949601144	1.106283133400065	0.20409912115615933
2.072218053398667	2.0468038757458418	0.11820095944843012
2.3653272384243142	2.7645434313427106	0.08518955813760748
1.4910675093957395	2.4253659008019315	0.07126573044851321
1.8327103735193044	1.5040656716047356	0.15544070540999128
2.6603536774140384	1.695977555295871	0.12238282548080102
2.8085680178685455	2.6992357476826316	0.08950660436425899
2.2242781668286793	1.037894757672001	0.1608571579957349
2.3886849714201284	1.0333108993202147	0.15209549339027426
2.0754295935562093	1.0342809123053949	0.16977507665335795
2.1103122422925287	2.580909765156207	0.08948916426492548
1.9233262633937869	1.7974692380713948	0.1340290794280455
2.8767259644152587	1.7712220295416166	0.11473395276444576
1.4370282166663082	1.5494037149143365	0.15524149928586875
1.220348230697449	2.244631831259996	0.060225745392219136
2.5992930950752253	1.8778903422209188	0.11822641935984267
2.979709882218446	1.7320913563030096	0.11307357248746187
1.41687836098187	2.079822772620332	0.09587151091341277
2.681155543019309	2.2375361387818904	0.10503975907364607
1.5868730831577438	1.0739820911536184	0.1999421281658013
2.0410829551848577	2.7803270652216105	0.07729010311828909
2.483565143261342	2.75217207079717	0.08693139755200388
2.4643257126684546	2.455980318012174	0.09852194035790424
1.7221118724393594	2.0976415396284183	0.11032450665644927
2.6707426289227687	1.6157844437966191	0.12439363794233135
2.432682702792464	2.229210755478297	0.1077663191041971
1.3957998449117237	2.706993392023132	0.04358625671103289
1.3122048039926029	2.4117444237462333	0.05615463554454818
2.831177807999281	2.451733233138244	0.09685028677748912
1.259530200809607	2.9395167345055517	0.020795157070321653
1.1256842367761295	1.9196402938561783	0.0827964369766404
2.0270641465992068	1.7559361388141013	0.1352381362045528
1.2089805230270991	2.4333265416939724	0.04353388450545343
2.690577941606896	1.2316650136679197	0.13352439367949054
2.2513643103630265	2.955583436855417	0.07485574655391357
1.692474742453841	1.4539369480876967	0.16298091476931958
1.3796906963607614	2.8117108172795064	0.03624789737925315
2.7117200948256452	1.4251207603966618	0.1281417136905267
1.7043181393029847	1.6807707269134182	0.14393654062993202
1.636351846900025	2.72641534479021	0.06084390794900223
1.4325392735649276	2.3977517463840194	0.0686212944744808
2.8624987914608635	2.6975410870280365	0.0893971250797301
1.924823916585286	1.2021891938533402	0.17053452835758226
1.772720532501451	1.6094731217120894	0.14903032819433534
1.6412651710260546	2.0571295304815767	0.11081567024532378
1.113065850769888	1.4361203331874657	0.155919665522035
2.6343119644131288	1.824960161615355	0.11913207689723455
2.2080280657753253	2.9677823346178687	0.0732172947944439
2.026982829503727	2.785674938652709	0.07654840092489625
1.1284207838098788	2.4419778418084297	0.03400152192070677
2.0945050466740445	1.4670876774419506	0.14903589409902496
2.68304491477421	1.1259033954921134	0.13615814844434002
1.1969509048379998	1.7501716571650103	0.11443844467404515
2.084480836322644	1.440630996247677	0.15072725847309276
1.0594312434215805	2.4854161310532765	0.0240286706398682
1.0402124562424857	2.1963706365722246	0.0412748232148584
1.2307262774072192	1.9297795256587316	0.09481232017632904
2.635962204163257	1.6154511640069338	0.12543347078636516
2.40433528171069	2.7586160836185014	0.08591309875623503
2.7145649756375705	2.607029832559311	0.09266719535108804
1.9385427034637328	1.499518043310489	0.1525827486730745
2.1639763697137253	1.3926976051051267	0.14987026250643476
1.0663039019966316	1.403811402150347	0.15727638913977124
2.5764085734434503	1.2518139229064429	0.13760438864348085
1.2662298366920248	1.0630125814893123	0.2214915394072368
1.959213377958697	2.151600684000162	0.1114143623933269
1.433499265810923	1.202845645701724	0.1957143008256076
2.48379492881002	2.8199209184759955	0.08431373401261986
2.2412761058476116	1.0978072930873606	0.1578764428453824
2.7455880299973834	1.5115931967790244	0.12486921099378752
2.4377091117037137	1.7599028628527469	0.1261097423965667
1.2145476541603313	1.0675339840957567	0.22322119557534548
1.0138515753471111	1.553496088869719	0.12164803635331364
1.9575714267992168	2.669849390720562	0.08040350973859868
1.1159824541760992	2.5801260676691307	0.02469157656530205
1.352218054593126	1.71513727173709	0.13198210276867925
1.2058103636231403	2.636993720585469	0.03027693911686757
1.1575475804413338	1.8724189019580617	0.09315271711576953
2.123508424314979	2.45959247906179	0.09605821249584996
1.890925272005264	1.6910711547824906	0.14143727590187
1.279146800622001	2.8956214678764174	0.02405697026009182
2.3495546844990938	2.035723201633984	0.11665734922364933
1.2307865867764007	2.8624837624217814	0.021685439173674072
1.6301520318920395	1.6499232314339805	0.14663426240027552
1.6159176477281507	2.1674462918420314	0.10041962560784476
1.1409225458937762	2.161577788425752	0.05810480364070676
1.8647404121765856	1.492470293891564	0.15530702579102532
2.8469743283870117	1.780899634478654	0.11522757441251755
1.3260036415294227	2.126602809510028	0.08314702959476446
2.951350697945286	2.4381572757949392	0.09609335873930863
2.175295524295576	2.4296181670334125	0.09828817281942677
1.314800099008788	1.4190501422702542	0.1694739165672093
2.0267773686004267	1.5265320518179686	0.14822453044045822
2.8647620342484155	1.4340274405092046	0.1228598083364448
2.84538186630881	1.0382620520166912	0.1311767617608979
2.483753065448683	2.1375755147002966	0.11090897826547737
1.2470018234689901	1.8943141444725016	0.10091210774078577
2.2066979842724845	1.752495848317936	0.13188964820519558
1.6311888146295486	2.2478433284861623	0.09463341436674236
1.836502429093307	1.7640896972167683	0.13694866972018696
2.8627410274107774	1.403931357607784	0.1235670230348054
2.973671409575781	2.4761997822086887	0.0948520337683635
1.6005864081696095	1.0872553275453578	0.19789413245222484
2.271131187428534	2.86433899947243	0.07929955124540497
2.0852896614746674	2.368709686690584	0.10035949449229567
2.712017143845598	1.4293995652015128	0.12802520929175565
1.7059920622163287	1.8696463499857063	0.12827028645025626
2.4630075791612622	1.1781265220773505	0.14446460234591427
2.1135616958367525	2.4942403259760253	0.09407662385159536
1.4013587690373952	1.4247878062523784	0.16978210357210569
2.622359345190999	1.0763113041264498	0.13984202142749844
2.228226280037325	1.1819784260749029	0.15554242209205565
1.7026478849021187	2.071025533838064	0.11181788038753816
1.927305575327923	2.2057298596898787	0.1075328142965957
2.0556157942506577	1.6861256076281712	0.13863347230105
2.994136562278387	1.2300238827973642	0.12245921776350233
1.1463489303949361	2.808428792098293	0.017309477215944682
1.0476395384548864	2.7609593417648046	0.011817543661938379
