m	omega	omega_0	x	target
1.8773366094521688	1.6260101998111762	1.5801128758367256	1.7013298052088859	6.983587123055968
2.020812908427374	1.4087584099761552	1.3486410342355049	1.4891128290152291	4.260858235872888
2.730836376376952	1.8753731543647476	2.014673928138932	2.7827104426837	40.050504616229546
2.6973786826327943	1.0882562691135622	2.265365907449316	2.1276438987292874	19.28122466794445
1.4286317409947238	2.1987363268253137	2.8414357163738284	2.9079224482284736	38.984464635810134
2.482274429320322	2.7131085912101094	1.723217746162147	1.8261265669740183	21.378157463737235
1.3301281214620295	1.4827108490454501	1.0933937204002793	2.7295326635277344	8.40842008482677
2.1700828019283644	1.4376004416123551	1.170551917272847	1.3511790951357143	3.4041397382506045
2.1544503057036217	2.1565518578801384	1.5011469491488365	1.4052665596891625	7.343526049658756
2.7614161496802296	1.6307249728516546	1.049234537799427	2.9614873928051484	22.76657131996268
2.4741850899056503	2.693352541154934	1.1416910833521146	2.3228067971308786	28.55950528249952
2.435617842714316	1.499632858170074	1.7449024100082688	1.3000717199379659	5.447955052069286
2.590589337633293	1.3066546271459931	1.727339093021357	1.7125270964498092	8.91011354625833
1.1018771540031735	2.5112965012706328	2.733783736592565	2.633608905715064	26.32878127254857
1.4649255039495217	1.7197181538600532	2.7329177369102227	2.9918240981331525	34.17878522841054
1.1452559733977867	1.7313703249320112	1.5135040841786662	2.8459698707703764	12.263723779554155
2.2926738042320896	2.0576158068409387	2.3604008434762758	1.340327131293283	10.096333120475288
1.8726225301344452	1.86140624353702	1.8533662068287489	1.0679820325798248	3.6842968634179134
2.6026252319498493	1.9337072972909612	1.3970144108824627	1.1323463119375932	4.747763656190095
1.6539838934105953	1.3346372269325737	1.4418309716585904	1.2328307710202835	2.42594244638546
1.4569645451159132	2.627799067974334	2.075556995631198	1.2160843785384934	6.040160639823451
1.9213367726419768	1.0915765770780943	2.8634943839968483	2.1535071463880837	20.91965077985108
1.5449620222497051	1.9770567604136688	1.2202950462741609	1.0229897600334623	2.1818409429399988
2.731843496997968	1.5724959776563514	2.456184569834397	2.9389590433608848	50.174972659745855
1.701528812423292	1.026550481373011	2.166842164489406	2.7816222532736243	18.922074547732688
1.6468409748412678	1.6492965556322332	1.330785770701844	2.7844023666334152	14.335575932933168
1.3950023891674417	1.4053810938256457	2.2388813533989573	1.35719064311957	4.488797753859579
2.549398398556493	2.5214872996658126	1.691109476179484	2.141344540847689	26.938643217675125
1.593175749613446	1.5311814938035617	1.7189063001275	2.2869813605004463	11.039149649220873
2.1189152237759545	2.496643064897404	1.4749659583251735	2.0812566024759493	19.29462526825662
2.338548556619892	2.2277986828013283	1.9932728054644795	2.607102132263618	35.510477308439825
1.0116355653757976	2.7074646512767835	2.028896002835779	1.6550957463115026	7.930376826541997
2.5208676461893416	1.2560771046347403	1.146490481764622	1.287250829898678	3.0202316101728712
2.1635912247843905	2.540672163438482	2.550456147623088	2.41144532195399	40.763339087754396
2.8204360787128984	2.4540761043979824	2.3912137907610607	1.2769739529258468	13.499042965686028
1.047468268323715	1.0963862689745136	1.0884613391168851	2.7214211531904238	4.629034481045538
2.787304413310535	2.286524409922801	2.052690817289001	2.447251461648195	39.40336764444773
2.5167497260568727	2.873192571386558	1.402992134818474	1.1145663064526896	7.9909178005460895
1.7689529757759377	1.9227656676824307	1.0863105831146491	2.922348849930315	18.41967397212376
1.7280002584215561	1.4149088672444796	2.485496757072081	2.762272480309881	26.9620036098907
1.6526339709804103	2.418322904515712	2.4328989424171192	1.9809589276089656	19.078482258489185
1.8700420439576029	2.649845038030397	2.609562092206177	2.8829359309185807	53.74405412513934
2.5151175602470457	1.0510226413933297	1.7886854492018216	1.223340097174738	4.050134493480123
2.996302634330308	1.9474930785841038	1.2338653970163118	2.0800451456107565	17.226100882879482
2.406324264029232	1.5737086566565242	1.6553833485420162	2.1619730995072173	14.669095209786411
2.4215874038554857	2.143998524444201	1.6415197163620734	1.6836410837182256	12.51253042576709
1.7012047828566266	1.821516045944968	1.3675498691039911	2.027043508623545	9.06634415652263
2.894233254980393	2.8985429458386798	1.4384981093909557	2.7186235910936443	55.99544841678222
1.8397618358608356	1.596542220087595	1.7436214352450947	2.5895072443267866	17.237831549575642
1.5390789428661509	2.139923943926767	1.120222025038902	2.176560774278109	10.634613733959624
1.408738231754349	1.4514972092034628	1.9492141684975612	2.1675304209966626	9.772704028774193
1.057935955416742	1.3441058091338938	2.9314330882038435	1.7762071016490322	8.67793923367566
1.8362466215785216	1.8261944151917304	2.820455438630695	1.5767078638939505	12.88444434118346
1.6623802960876934	2.8624019436302337	1.4525750856498318	2.8801390584086786	35.520123107290566
1.6345446826373384	1.2997651464075304	1.0724872991200982	1.4318213757543123	2.3788906394482874
2.6560742614649007	1.2437050079576548	2.139873924746408	2.5560551445084307	26.575895596253826
2.7640415678010437	2.350851746278498	1.932980895600988	2.861330134906069	52.40447640824004
2.8967195121926803	1.5626399903890147	2.80339703405033	1.3482228727195962	13.559513463533216
2.9250414883508964	2.0731703885905177	2.567625555699166	1.5562223471874663	19.287350938025547
1.2809130075509496	1.8845412446489296	1.9948584005279928	2.4047875571857618	13.946433877547054
1.4633354481108838	1.2604680206940142	2.8479264378360245	1.5566580243256891	8.598408909885126
2.2732358458738573	1.0061969097934376	1.807911145102292	1.797779770650038	7.8632153054409875
2.4851384091240547	2.7777351316462853	1.1725513066612687	2.147604972808065	26.049308191343588
1.9717666070925823	2.3288924334966508	2.2969148242349804	1.8943086187019704	18.926173219983173
2.975429286182885	2.6062965416425152	1.1125528839218175	1.6858265820255343	16.977003153377332
2.3164123684335105	2.087237893407766	2.9861294629102533	1.8463100350343615	26.20303632671776
2.2131672230576642	1.3011641548832844	2.1220792963308033	1.7060469547229808	9.978494878926515
1.5348342488294735	2.8738764262758005	2.0326117439705085	1.7789443856857308	15.046006359278286
2.2985338595924465	1.9987496336787056	1.2563746883716125	2.427078719318326	18.86621971462368
2.778817001778161	1.0477908060000032	1.8351723622302	2.8361233867027384	24.954104882475534
2.838544248240734	2.575453969983577	2.1454167788411143	2.9987280768386912	71.69897272810545
1.5570945539495875	1.4831188101954065	2.022316407856425	1.6374368957758556	6.564379854091236
2.718440367747053	1.3457318791818988	1.4792464997403088	2.2326804902107966	13.548220070623493
2.225679632055599	1.5537653896203014	2.6383602258375074	2.5241608054549234	33.23640703326014
1.3249420937049463	1.130016867058887	1.670896758970648	2.239094536579289	6.756966248780566
2.639149543023648	2.9476130328170584	1.0162979535504555	2.7839638959001394	49.71126812751874
2.2829814700117192	1.0824829404582037	1.9784841655496572	2.791536031091243	22.62140887618917
2.3199374359608416	1.7672007572376052	1.1523671439570702	1.8480849301085505	8.816834875172058
2.5456168684922247	2.228408730590988	1.815071366785613	2.4508552733950912	31.57647538355576
2.8654111073276733	2.6414566057460758	1.0928815257273965	1.503166472537064	13.226734074916088
1.4607970863650737	1.2262049878462224	2.3695028038202555	2.0657483154233973	11.093029226708882
1.4978492191852957	2.038580203673978	2.2792437143890054	2.180468448414632	16.647716966051448
2.4915014944459237	2.9441197951686235	2.635138009057441	1.2103849174360115	14.246263436792276
1.288952117795782	1.021566570509422	1.7743601074330433	2.2893579381986706	7.079791990674595
1.3864188152850323	2.513079702553984	2.7708990758360885	1.362714371896568	9.006767765485993
2.175268055359838	2.7693398117237065	1.4504095599537494	1.775433781522471	16.752768077229714
1.8695568305197297	1.7212446999674234	2.2297785103375234	1.83511588454727	12.489080407796662
2.1368883595587578	1.7396358734503754	2.146520394149793	1.729373562939342	12.196773528446696
2.320890521855641	2.932508174606017	1.8704080361018407	2.4683715833154465	42.76912957542235
2.427918830657356	2.392986865099089	1.2512174656482078	1.290273040282836	7.368515228298214
2.7741571454121505	1.144202601589364	1.4943983804513468	1.1396734328987974	3.1910434435793285
1.6043808217982225	2.615251454866621	2.6140860870089107	1.6754224754539049	15.394284968696516
1.7092710754278322	2.1522178431762757	1.628258762768832	1.532025603842878	7.304816393477553
2.11943544403434	2.1332573963519748	1.7756901912677252	2.0019384112136094	16.35950522566926
1.2770862834332368	2.0335601532249337	2.316394723919483	1.804028406647548	9.872307195615155
1.737071699000751	2.6157355680831818	2.6282195555365564	1.671835367803818	16.689186541902433
1.1102384550795628	1.3089772582379655	1.0743306447604195	1.7579994617365124	2.4598776271275056
2.901864489799743	1.4216632216615477	1.929527063384107	2.1061280909889346	18.484866851061987
1.1596415239938234	1.4973387555753377	1.805764435518532	2.561436869426569	10.466837523904873
2.9159983447774964	2.298653700795404	1.218130005418762	2.345856789905054	27.14989376176495
2.133554773383307	1.2739863584272877	2.7046302448017583	1.2630129543423798	7.6050657433258975
2.073493735892278	1.5869388690317698	1.456072394996608	2.9669138330811995	21.16567896960921
1.6633353153376358	1.3430681301606695	2.605444387759188	1.0797782239305669	4.1657378090256545
1.2232145405625612	2.1472551008077803	1.790712032865904	2.5877733388067683	16.00865678533854
1.6636704819133994	2.9891375822585773	1.198108245160615	1.8722274440188968	15.11890467770035
2.5214487806580914	1.696683212980246	1.569315047957353	1.0018321337506515	3.3794185009732884
1.5000645069779641	1.0769289666030142	2.283721752318536	1.2623204810278372	3.8096086236728812
2.9109111941130688	1.6944298561335185	2.0304703178171044	2.464941529374885	30.924434503610343
2.683910776804153	1.5931680251540634	2.3014539633196938	2.4890489713482395	32.56919473884825
2.797416000182129	1.010167435483324	1.2893603697536862	1.3853726808574236	3.6010811738870383
1.575491713238531	2.0881454746190333	2.662133012099524	1.19421230104794	6.430169444670856
1.0138043225514721	1.2228451162286598	1.416902431292876	1.6239817131220684	2.341487947047009
2.5415899243094406	2.7577670857069885	2.1080151687042434	1.7353378880045245	23.054985445452466
1.7196300465721237	2.8507900545105413	2.2076420836562662	2.7529171674414914	42.357238762568656
1.492356608296074	1.202079233381774	2.2837855076814324	2.526276495581163	15.8596043697802
1.7992671115466081	1.7290332642473345	2.555147395350696	2.5987271562133922	28.914652082556106
1.899348468632758	1.0383418736411103	1.8002931332704353	1.6901190203602878	5.85846013340824
2.758223111891726	1.5605024151438154	1.2864194603224717	1.5477005815693663	6.755712322470036
2.374867427454495	1.147939109657945	2.375676500951389	2.3800661010249904	23.41351794798245
1.6720833437738738	1.9903890919460008	2.6104310923818885	2.0711298405940965	19.322803297124352
1.2658161082471129	1.6200343392919556	2.8751176965226586	1.1837131186387373	4.829073888237611
1.3288610984746885	1.5187682944560807	1.832141136578039	1.6920394878547766	5.386636743536631
1.3637206953583139	2.464317678731525	2.3999670136161235	1.9514309404969272	15.362283927828985
2.5914030272215465	1.3541810243151955	2.7902478342098798	1.2182045945995503	9.248225691181561
1.14818350126799	1.5239551321571143	1.7244849345633182	2.3888191575030264	8.675398081999338
1.4558804186061798	2.8098087994307104	2.141219582061312	1.4042740914776362	8.95733328516879
1.7519012980176907	2.7186559415941924	2.3398860802479	1.8650477788781097	19.601008351280576
1.1278505326105768	2.33234311283011	1.9817679728017168	1.3351028621896452	4.707953176547287
2.02948729163509	2.314175672675548	2.3893698216355657	1.0382119285343965	6.051040454122911
2.3621870576298623	1.6290087229515444	1.6979864880929678	2.4785956013910404	20.087534678519027
2.2059643295827245	1.3274476073996264	1.1080065973109707	2.5523985101320554	10.741798027769434
2.0702799162781744	1.0617992568533103	2.0725916847578967	2.6127064020085347	19.159943401693088
2.449407678000112	1.5816497041265694	2.1409172041495057	1.41207819953126	8.651016786556596
2.4139191386312744	1.4859800150638756	2.6582922687039345	2.42524756464561	32.920969478884274
1.8771357342115884	2.297158078602461	2.414268000754812	2.275238047173036	26.97940590530445
1.4490096791340126	2.890134820633964	1.8487266672340021	1.3277523033538337	7.517035312761598
1.5180811716766869	2.7618321857950425	2.175068498449741	1.1074220026951822	5.752173540577232
2.053470874945827	1.07229452931024	1.5090836803130918	1.4321871811628908	3.608785932832036
1.5182014677645843	2.7072898340799267	2.647808187817991	1.9349099345271807	20.377427497852587
2.7528841394599515	1.3664464892287105	2.9675658610584765	2.260686938818857	37.54228115409269
1.0950354603850816	2.706757522486701	1.796809680538059	1.3240026963910658	5.0653177182077815
1.043166768475342	2.0704479223225896	1.3874559573501484	2.688108573434265	11.705879087833006
1.5270550860023568	1.7548928694084418	2.31152115331483	2.9017873468997406	27.075799208025675
2.5126128821527796	1.6315677115584504	2.1542205401888608	2.2162211694740366	22.530665479250544
2.198771252549529	2.493272186445373	1.26680742395059	1.2737514080013508	6.975305076785221
1.0113241104633908	1.878185915557456	1.29518644883351	2.4650526532345287	7.996704279772762
2.6809805997055864	1.0418235577296924	2.5792952373652627	2.159716712761843	24.19162140396984
1.6080922073311859	1.629116630595541	1.2976107998909838	1.690727855260746	4.985048366656422
1.200813951233188	1.617516803373502	1.958252648353986	2.2596860719900023	9.888870068370974
2.8438725478256317	1.7064357323402368	1.0227961546118929	1.6916671745687155	8.053035239157687
1.6616895457812644	1.9492033475534751	2.764735273262936	1.1831848105474851	6.654889387803537
2.916812873004584	2.9315128841033014	1.5150017379291305	2.4006580055285136	45.76116664007457
2.5792305689173864	2.3527695264347788	2.3951369138494494	1.902447240330635	26.30657498679541
2.500921049505095	2.153274059676784	2.5379336142147566	1.9706189721650065	26.896437522186844
1.989090293897988	2.4358899726983267	2.69482195355376	2.6574727307407673	46.34064944873883
2.955387249597069	1.6416645014588231	1.2068284057071788	1.0424983659432254	3.3335725590743603
1.8725072171913848	1.3638761818800629	2.37214887474091	2.357779944819378	19.484635972863124
1.053804006047821	2.4438188998699357	2.413459952495149	2.653672304656144	21.886054721165213
1.5067530233870094	2.7703880003388144	2.2460515702658355	2.0782094702182747	20.69383161079768
2.432628502196688	1.0505706507131405	1.7157091167127558	1.4065579993126114	4.869703793755279
2.6034316635211985	1.9071510630890856	1.8223819349970547	2.621811837988796	31.130955352999802
1.5863785185322783	1.9296410214189912	1.5332671246844496	2.50632616871933	15.133068753575142
1.933485180889184	1.129907505893638	2.7478924573552765	2.7769796428787417	32.905544978928035
1.9093414883507749	2.193181234125443	2.253445093326574	2.5136760245540763	29.82313266591722
1.5211112673674885	1.0348543923452942	1.1810439930988486	2.8688035203108364	7.717176440582214
1.7924978577515145	2.8091216471228666	2.8041111080220062	2.3452581807164723	38.83080777718036
1.467763617034097	2.087944662156472	1.227866420693312	2.8597886084211845	17.6072924669063
2.05856103269624	1.6028243008304746	2.935396591601109	1.5491210450871078	13.814453402210422
1.7678332479658725	2.7138494598918954	2.7018159641967525	2.9684559006918447	57.11080868513081
1.898913401433165	2.882038169955327	2.398924793396961	1.776203795273106	21.05942334833485
1.7326457088933611	1.6867824973467815	2.863947557745865	1.4589278528624248	10.185414262625935
2.1466725483137856	1.729434569672605	2.738796691165021	1.9976094683632115	22.468974469091865
1.9556078922091584	1.5628911019055978	1.8885402753156968	1.951781843533324	11.191851345050162
2.1737393094026944	1.7022821337917908	2.533143844421253	1.1442201638266445	6.627199447161955
1.885707308906624	2.735508040736097	2.40884744185232	2.053769974333875	26.417848155760087
2.7318567149487034	1.0307462256802742	1.4620358764366532	1.7285793749383729	6.5301739568770065
2.5544646501660933	1.5162929075673068	1.297612350933571	2.0876765308393503	11.085883374810765
2.1784350212456904	2.2150977897380533	1.7507895618134697	2.975016239769524	38.42610436680097
1.0400843597950569	1.4542597461177909	2.3054204006992793	2.2543004671869875	9.817735423928234
2.988771881866991	2.0180985778650644	2.0174526023405517	1.8398041973012895	20.59452229459534
1.6553304656964771	1.265032214213457	2.9032338646774236	2.1564990013739664	19.301188328759512
1.8915150240869445	1.9481458988973448	2.532938698745689	2.454888290597027	29.099378500485763
1.2155697319657883	1.7510658082208526	1.8996965114528053	2.367524918115269	11.370128368070285
2.812159411209973	1.5611667944033598	1.979809314125422	2.1302021424590496	20.27991116357894
2.8877130937244395	2.46118613021351	1.1556072542479825	1.3548678386214	9.797171517069618
1.6792546302545477	2.0062801415362315	1.2983481277867608	2.155290305296238	11.13705144949346
1.7412015910669432	1.3207701755136558	1.8145672511696576	1.2646463686218496	3.5067662577848955
1.9758319880434403	2.4962681793995847	2.402081855281536	1.4076567695806812	11.74664228154385
2.9366717218317824	2.521417755280431	2.46733314003182	2.969198053590888	80.55238944689056
2.4644526460861176	1.5507629785387118	2.768439390888557	1.9420196763866333	23.39695617054345
1.2822569168698623	1.4609721929400998	1.2998629955783487	1.032573936929694	1.3070275740268091
2.975715183639431	1.1781763383832586	2.8200583486740585	1.9575334540580949	26.62779208214623
1.0723371114209206	1.0534903337424195	1.7899581409149656	1.849670926747788	3.956575790798544
2.461921132706034	1.1467489465459269	2.6597279029965173	1.1694971397494278	7.062074242956531
1.7443752899289116	1.2114302274892073	2.4399732868335398	2.020832151851924	13.21614436309867
1.0964024034959825	2.538923792380059	1.3938095355851707	1.4847641500606523	5.069052568422342
2.005273466228628	2.2160621920457286	1.4742222748792644	2.611233875443421	24.21585633145554
1.2003087539186497	2.8422418594390613	1.813810772680007	2.2136781914212618	16.716890822707775
2.1161890782206125	1.9067395853158629	2.1753716448772793	2.3956004433452067	25.40619376084329
1.9372945830278867	1.7492334673409138	2.6293805541036277	1.3614403240406183	8.95320924708509
2.3866183961705847	1.2626914885282818	2.0366812444940208	2.9750360617910623	30.32532484487732
2.8194892856705787	1.019357363639854	1.0174283579606074	1.8238362094520253	4.8634359658582715
2.664796675492889	2.6006722253987338	2.1398553281941863	2.4933467601520007	46.976142549972934
2.635152004642729	2.6679539474968026	1.41144617511585	2.9801229548053607	53.30156765844196
1.987802686034812	2.0803267704884085	1.4717981062079033	1.4423793978371149	6.713997661185707
2.154541838046991	2.8351451421223546	1.9226014782458591	2.3952085365707867	36.2613638439757
1.4065962786243609	1.5300868078486767	2.1400842044367443	2.5327007334639617	15.611836104538035
1.343061844053273	1.80396931555288	1.7701209955817343	2.008938433883793	8.65584106680048
1.4030521977820265	1.7044268029493537	2.1296446705279406	2.6117823474530466	17.802763454527152
2.363224602013852	1.2570588213533358	2.5328449228127257	2.7217303363081555	34.99297276367605
1.3627672637057602	1.4805407705410076	2.5499300615852296	2.7666385275129226	22.672185477987966
1.769558230257665	2.469275200878812	2.1638584370392597	2.148308175003584	22.00902532012813
1.7218047962130434	1.0034601573903692	2.2452110341359917	1.891060716221848	9.30978860194529
2.5787864140288197	1.126456606282709	1.9793509618287641	2.987589722910976	29.846357159521016
1.3969162159822883	2.034520746625033	2.2970809054512795	2.2696421153128874	16.93888848948567
2.4828047671973907	2.577967557921812	1.4250888151913796	1.7862311518738154	17.18372158472203
1.1688154156496309	1.6660646563965595	2.8222211971359137	2.757570302757122	23.86557329729402
2.035254516727781	1.7449006082660163	1.0607897276284466	1.9299034943235065	7.902437662662437
2.4682598550983617	1.2961696165451622	1.12388963383299	1.0150018312018565	1.871034917403436
2.285891995637096	2.923146525442962	2.964367155447212	1.6798820139113606	27.95171291966145
1.560227747222873	1.3553690306330908	2.9162552490317286	1.0953346504136965	4.839585091730632
1.6096281030922674	1.4962125582844736	2.8968387888782505	1.3365104306777915	7.64111759218505
1.4212173161788142	2.359105156684282	1.6079377292568808	1.5572698379247798	7.023129202277717
1.4980321776842669	1.4752374975836322	1.6531677688102626	2.006360956400002	7.401128014273187
1.7342152893574896	2.468012848343012	2.8268446148264084	2.2640236241213367	31.29489657469474
1.4661096236147784	1.8501535466530048	2.1034298590627243	2.5430629375793394	18.601637727486587
1.6364751300614624	1.0278085444672502	1.4691272893465124	2.286544602297111	6.876265772232012
2.853355067283476	1.458861821897316	2.6205831080375037	2.6146484815073228	43.86913122803814
2.3373368212430448	1.3939419064439993	1.3356248000231985	2.8574962214942485	17.782313460092087
1.5933159291204548	2.2201742610398	2.356524981621517	1.4341478049027687	8.587955511915826
1.5247979960032216	2.9781609687957675	2.335281250712515	1.991868659923	21.662428501842786
1.4971978265634098	2.9393070785081137	1.3194161379157174	2.7269080097393137	28.891735827271106
2.1297179917970337	2.8731437879311748	1.3559706882405815	2.5899291208558664	36.048272804092775
2.932022975755236	1.139396903102859	2.740981081495997	1.0371435026556617	6.9473674046561085
2.175950026273002	2.882160204160793	1.3907409047909838	1.92349624898352	20.611723411944162
1.2624554686188565	2.8144857336351223	1.3101919772935735	2.542835227808321	19.668734435965074
2.117929698080374	1.4796821931614164	2.4848234736671917	2.497379202452402	27.620054898755125
2.239786340538359	2.489399915031675	1.9472508620141704	2.8494038870971705	45.412163986491976
2.6713199901558777	1.4702582905798127	2.565246213574357	1.8703090345354816	20.42258911544562
2.4758067431902093	1.1765374250357572	2.2692102213358254	1.9455451778444142	15.306960600939176
1.6605433083600984	1.0854461260720487	1.8803730755142531	1.9889787941643544	7.741760804936335
2.5993152140812543	2.0657542534803808	2.2010096001829798	2.805472118915556	46.60304376061588
1.8727445230596242	2.5025173831179064	1.7142039041387442	2.388712009694616	24.580195224136396
2.9222013211673663	2.6495084236107433	2.7674900303533025	2.80045666018565	84.10101659090033
1.8175752300725827	1.9980666703937442	2.8760975311061543	2.2268270669846224	27.63407133909973
2.478908588858149	1.6527838909882806	2.80490358317752	2.6148416385243447	44.91211623855893
1.0339681559208151	2.6618085565823195	2.565863421169632	2.4537802965008817	21.27411238519048
1.7299589656676408	2.4064192505077013	2.7780723280912936	2.0864118330147376	25.43222053322439
2.5890091580934937	1.7675972828697295	1.5279211044172956	1.3160644882588834	6.119789731350781
2.141993455425036	2.715938119040305	1.9888679891894907	1.7085966170129936	17.714976041041574
2.2522961178586414	1.5293595103626425	2.5825755836919333	2.564096024035284	33.34979452985747
1.06361169354705	2.433048093449772	2.1019937404735916	2.8723216865976333	22.67931980702393
2.2679394991691946	2.3942934832935485	2.906073020979478	2.0762387959466477	34.65277652640273
1.374202773121887	2.0940975312041625	1.9184381017613563	2.4502360893835657	16.635889392682447
1.7867494126647745	2.036014699180547	2.154506784575693	1.7970068180903935	12.67524471390738
1.278019037298301	2.7016821572386096	2.5117742358264588	1.2353212423588673	6.634902182557758
1.2752102562955554	1.456370413942885	1.5402306763219362	2.278497834793802	7.436813818119402
2.0575515607889656	2.6734232146565025	2.3755543170616056	1.2220222821091438	9.825050916056668
2.798748956644084	1.8128239136994757	1.926628087304206	1.481854638771416	10.752343872978944
1.1807718162559528	2.4383885210133887	2.818528399048435	2.85409967887219	33.39962049836058
2.5028676392738145	1.1332218157955771	1.8978341663664464	2.5582746241768857	20.00887526272872
1.2160091811733014	2.013015096543227	1.863607834002792	1.189268705386205	3.235627972606169
2.3887941714997862	2.9372364037476544	2.106014068621178	2.3500242412630428	43.081896431170655
2.4473010470848133	2.340877569531921	1.5287214190318112	1.221926328072824	7.140698980293397
2.394954785605671	1.2989224062069458	1.590107319465948	1.3049919112566788	4.298496290473484
1.2322688835127529	1.9807583460484135	1.7960615326884577	1.3209412689136923	3.8430180509624314
1.7726164891778315	2.6033897608164	1.0053139118404	2.6103862582811224	23.51834176317725
2.3171232495029352	2.4944765832778355	2.8502648903958745	1.9111803347774	30.355411360295648
2.1596309388686143	1.816236810931784	2.5361574746079336	2.2979384111239187	27.74248442953509
1.0695133772574597	2.339877707870326	1.1492946284829606	1.8406714529059989	6.156390165491345
1.315237087230501	2.328635776801156	1.4463005940528406	2.7416913125030424	18.57254546718584
2.2475058846739437	1.9630902049624452	2.5467950867837565	1.829039755437604	19.43582529962444
1.6315711284971943	1.3461348933708286	2.3502164868885393	1.3152457715578008	5.17601223753168
1.3739390253288477	1.190936900313025	2.052555830017705	1.7360535006420883	5.829664835926034
1.0587644336109276	2.10747280698104	1.3277125214689474	2.8936195854839486	13.750306046189479
2.540999612044652	1.6170535940927786	2.343523345279769	2.6473972669233485	36.09450448106153
2.20476615348109	2.7142702014442044	2.8451887665902365	1.3585117778262052	15.72914767986699
1.940614809432476	2.2369953269249416	1.0568852485792135	1.0468641139515742	3.254567761142895
2.6294734820891605	1.177726974769089	1.7351798070012467	2.015929288026194	11.749076587001694
2.866579907681565	2.281830706157214	2.331791914592042	1.072342190897312	8.77154133171801
2.3878829623721325	1.4862725727576147	1.5872452822679588	2.4331314297600146	16.710680789690574
1.9994598917624653	2.0152311361837234	1.5645819585322962	1.911626689700953	11.889895410620856
1.4133314722103292	2.8799386941204537	2.3578797491505803	2.065939334757048	20.892152368857516
1.1452116163187152	2.1606004191852195	2.5533367334673533	2.9793439288147234	28.43208604041501
1.6633909644577312	1.8607555875191693	1.4197211320621028	1.4432820046771406	4.745263244846576
1.6774587300162556	2.885517495793192	1.028063007468605	2.4970912791485342	24.536249534696477
1.0011118104226282	1.5239852214332197	1.5719940515136883	1.6449045559586628	3.2461943129887807
1.8542522264073196	2.817737853001397	1.8557931079262844	2.9332851090426018	45.40436010578282
1.6712097525363276	1.9629674025161359	1.9504016590528757	2.2359188053170658	15.994074837453716
1.122522617602877	1.3686999148724086	1.6311786801607269	1.6458597507334265	3.4467537548867133
1.3855827615364924	1.042393046785096	1.7569096917953448	1.511837958991867	3.3041832843163856
2.2358036872684317	1.7197252748807612	2.4041723963627826	1.2841559567636012	8.053717715658564
1.7642405131023169	2.9213735042334896	2.6481777474027703	2.5146814236433235	43.36285281378884
2.0164865674689967	1.374916958389628	2.2024645857648615	1.3953137629733132	6.6163631055568
1.0685572440681614	1.3684418157625209	1.5877564915314204	2.124489618342293	5.297462696252012
1.7010207214128414	1.6850268651185063	1.4170601105076903	1.6643270909208898	5.709966847693209
1.8063492857962256	2.3641895370893247	1.5001226741810334	1.6005184834053623	9.069135847746551
2.8042509412236827	2.172164881573323	1.2546459425244072	1.7305040063388752	13.210551774198873
1.8135326162305745	1.0318212789583512	2.4254058568091548	2.342171558190304	17.278881758854045
2.7654473437296527	1.3214394356646035	2.61963896756124	2.2808051418489437	30.961348828235554
1.1676597918496787	1.4245382079537767	2.6382429682196604	2.1394755207768306	12.011936833649653
2.5082784318056284	1.6317943544802251	1.6805458250140881	2.6116476877925234	23.46815081950559
2.684826967480641	1.9086755873348316	1.2360979138261126	1.4778828692410038	7.580698853920269
2.640966371967149	1.9893437262771665	1.1014305088256802	2.283691967178634	17.804182230323587
1.5821668832648188	2.6795542548123072	2.5233849466035005	2.8323845508296133	42.988801163261
2.4470119654382776	2.5212591370410866	2.1820230863470007	2.8319997336899667	54.549165240847465
2.3273568121730577	2.568820355978783	1.486073205515186	2.564965736643108	33.713707823648555
1.0328599899549695	2.5342735105065657	1.6009756799080528	1.226661629932356	3.491252542629093
2.796481313716668	2.5044723004842173	2.57561619421396	2.6860060212322105	65.09739676297659
2.5557744560801066	2.545105639995368	1.1464849760990667	2.3625034674298493	27.787908395888227
2.9108717735792604	2.7490279235190966	2.8755244915354075	2.240430242453872	57.8084718603273
1.9995549845998024	1.3442990269110868	1.288207172515044	1.1390078963544719	2.2481887292818685
1.430582387405973	1.7565598607481083	1.3811167944439928	1.3934571898546564	3.4673725362068986
1.299297319084553	1.0378258848692767	2.3158711421057534	1.4169421216992906	4.200119854927735
2.2645503573128174	1.8895528970789128	2.135614899655783	1.3011788298980524	7.79388293233202
1.7334745925372959	2.904540809386288	1.4102810433852184	2.033864036380576	18.689074654220022
2.990576869264153	1.5651298239967824	2.4791886842193307	1.5397921961671863	15.237580497407494
1.5074714050049358	1.7110820187372116	1.1018514108149744	2.231982667398745	7.776211266210724
2.1756589743446573	1.964845507742196	1.9459038225166356	1.5380136481442268	9.839009084851114
2.2851255621490982	1.6420156597964737	1.4851285011707458	2.3574788572102703	15.563355400172044
1.1875474919048763	1.3758622023328535	1.8248237510921592	2.286879573014467	8.109532636733496
2.0152403090226514	2.146779102331526	2.7033074852461283	2.8168467639336674	47.636865053214464
2.295670590699876	2.2773949904262114	2.528122344771457	1.1885112522428192	9.386141871927382
2.166328988431565	2.032616979862985	1.934364624908804	2.3203763925574266	22.958208833286964
1.9882185584603376	2.1159592038274693	1.5688873488873982	2.8283733589070987	27.590218941371546
2.265373693137625	1.3599089712534111	1.4487041244322851	1.2139358641146791	3.295027593572009
