kappa	T1	T2	A	d	target
1.28524860331503	4.956187349061919	4.5845256864935395	4.673471853199074	4.320685184182383	-0.5166803125579543
3.945124294303697	2.89575133321888	4.356845607819858	3.974215517643785	4.1741443225697035	5.488110958959807
3.673680700498919	2.5041070571668818	2.090367322620584	2.115743380822705	3.4602020769877906	-0.9293732467122152
4.933211759481951	4.393733461145247	2.0409609004646465	4.600996662905296	4.403557666764908	-12.127127256389572
2.348578402437842	3.738682931155788	4.487536883112889	2.891465343828011	3.3149436045090046	1.5340659688994998
1.1668391870511394	3.191885218939936	3.0545490502533776	4.215683566859815	3.9331457753391166	-0.17176073717427728
2.1021099959281324	2.5559114201928312	3.950310058220359	4.50859200130348	1.707752698566897	7.738527730898057
3.4377550028911537	1.6536516372920709	1.1023084374019023	2.017650406080484	1.811414947100069	-2.1111783197201834
1.255017337842918	1.8779828636854283	1.9475802967883864	3.765809735363433	1.5147468405823967	0.2171507163109331
1.2798584196917586	4.871825120032659	3.5582495500172127	2.947928465224107	1.4683917304374066	-3.375141642422136
1.2628901385019833	2.874184079222263	2.666029269500955	4.6765219674773535	3.659868290825637	-0.3358996447609213
3.942640111660858	2.7499044836616022	4.686886437562941	2.6662938038899036	4.479976527366686	4.545116039645707
2.1206250473503814	4.762646708925626	3.3873064556397505	4.566886008966977	3.430611220674701	-3.8826005219781656
3.837030448784108	2.649904573757874	1.0948802139190663	2.7883276233921244	1.6705650319164644	-9.958934063239939
3.818093206293772	4.089077623321163	3.849519332941664	2.8263105209209685	4.074926139444346	-0.6343922444374345
4.315616339318174	2.1804240655179665	4.753353875854239	1.3592521761044007	3.085843351459617	4.890991730473352
2.8838498129814933	3.3170273952379823	1.812237858748607	1.1166859387699322	1.6374336426919256	-2.9594822548727886
2.583335204979208	2.0695760439745947	2.7967331201194976	1.9032563408819645	2.2864293759237326	1.5636821955884208
1.5625072439044725	1.5286176352049077	2.922342191599226	3.331030833772535	2.512709318444687	2.886924285476685
2.750459453765088	4.310448233029663	2.720091845247929	1.832022990078864	4.799532826614519	-1.6696738970757556
1.34322208193531	4.7191789113054226	4.46358434308245	2.6024255159190353	4.320227021250797	-0.2068098322926459
1.3851100647437478	2.59052479301439	4.003328133624475	3.7693072491462094	4.971837224903059	1.4835788598126978
4.274913878638304	4.879307717983365	3.374024242119038	3.2639592792855545	3.268698353814966	-6.425627593588996
4.095587764870391	2.8056045688870688	1.849609165127484	3.625101525814268	3.595921121427045	-3.9471357107636056
2.532244074374071	4.491254090948012	1.73309051659565	1.3849209630604964	2.1515299243331047	-4.495760636745889
4.309026627152496	4.857784973165888	4.55726362663707	1.6873210628515096	1.4200533114186502	-1.5386774278750468
4.828698540593784	1.7973846268156306	3.495763833698605	2.696272322885249	3.163858212147988	6.9889429979446325
2.7417767383868483	2.4257577272975874	2.0985904438562675	1.0052541130774055	4.1044032729454205	-0.21969885266978026
3.4417683539222783	4.708962496374802	4.018475463546597	4.75541433226706	3.9425753177396894	-2.86645763689133
4.650559730396036	4.633797583956892	2.9863579110335325	4.62370244454169	1.1956391794133596	-29.628146724862624
1.5951301892244532	4.913269345519651	4.257954972277923	4.827092359096106	1.7131813885330671	-2.9452901763472608
2.082371306673601	3.381013399789312	1.2511458807992275	1.425561523536233	1.193415815146313	-5.2979144084653775
2.7043870982658174	3.2643447975312805	4.77978563794805	2.3426509863114227	3.0782135404536035	3.1190094419712513
2.6287607889287488	4.2341024322707685	4.2695857990798505	1.0199736419546772	3.538326771253649	0.026888520065335268
1.5907847594939093	4.1717595304526744	3.392833730581849	1.0729446325896186	4.319534777238633	-0.3077852810758013
3.3116308292774916	3.0005896382060717	1.6728915379621152	2.0085991923604243	1.3783373870898925	-6.407358117393707
4.722128124162122	3.19438661883427	1.9868262080622765	3.457582125075739	2.5363301813213455	-7.773441733825487
1.9159211975054844	4.29333515588404	3.088915162215916	2.5847671054968577	1.2787716730584342	-4.664273512260838
2.5609876094721598	1.6367633218636133	3.520932363603915	4.04896770317082	2.6314178285726646	7.4247500985990085
4.493461614116362	3.4963159923276628	2.8322765730668755	4.630972454803243	2.904708404514228	-4.757124894294505
3.4351697881769176	1.8388794232048844	3.6507169363878	1.9983832239662167	2.3697396504874466	5.24862560555296
3.719533134193	1.1484374624308376	3.205738068251344	1.2284329134583605	4.484393035643716	2.0962060030571683
3.308826822298649	4.089008972690529	4.1568071050153375	1.9013109405585924	1.3954404715563469	0.3056564751984324
4.654153995989999	2.310620041170484	3.1068096055207333	3.2530878378777186	1.6583045006509318	7.269235529985969
3.7625464345122936	1.268683800952072	2.3967653783295506	1.1849067861585136	2.4040931198361157	2.091969153172255
4.46971853696224	4.197449397747417	1.941422654546884	3.2959446081199717	3.9777938179987697	-8.355300141147248
4.2078713192482375	1.8948066088517908	3.6771559146665718	3.984319156051284	3.7614886890946466	7.944190149734354
1.563738911867925	2.9394184332477002	1.599876223909838	3.196797177552265	1.2415532350755956	-5.393496277749993
1.0253822892553637	1.225197690125987	2.807514570712751	3.302540858262507	3.6288256988151133	1.4765948996525504
4.5396351294243305	3.5930880149013897	1.320808974782446	4.135606704668326	1.2681086502721692	-33.64072728045518
4.1057701728647	3.150067958638305	4.7282713961097125	1.3517941058999203	4.415577860261174	1.983721141020577
3.259894591311112	4.342744677832935	1.4580443662368805	4.815388691859922	4.225377689656163	-10.716922066124793
1.396738393301688	4.987623264220492	4.939951224140777	4.65389778906362	4.368023308557011	-0.07094318828685711
1.6567466452197817	2.7298237434999697	2.213465003806505	3.1058137266209935	2.082007877502474	-1.2761468965410083
1.6057251774920136	4.874171134743619	2.8035314074917257	2.9790404988812815	1.8418924026177428	-5.377592754740727
1.477238060707164	2.024312310698381	2.8442864276163378	2.069479324976414	4.9073163726652655	0.5108197341210311
4.3025355456419865	3.0433063621270064	4.6134077411172125	4.214378751321543	1.9458980518159308	14.630718092653096
3.951004094515717	2.9776011223633274	1.4890219672892882	4.76367133298335	3.7838269704077714	-7.404401061360514
4.811408396928523	4.442739747269941	3.2389535744480127	1.2701750610636964	2.5991892016841933	-2.830396377317816
3.2057841011074206	1.3999781667852318	1.994714165459248	2.7070747023081867	1.9814789677897369	2.6047693371820344
1.0509652133216298	3.5538073677083535	4.992602647367499	4.366124945115622	2.1227794029652047	3.1101307002153256
2.1842712481640265	2.7090685941207884	4.932921445431108	2.1637159816580467	2.7054730231588264	3.8848089130343424
2.492323731693028	1.991733328093538	4.368608885753799	2.1864197111513723	2.5688658855439157	5.042001842970431
2.4483308811517386	2.081387091156428	3.4487208066671236	1.3689068227406245	3.220871352892955	1.4228042129950869
3.9831681153301344	3.7670194648924062	1.7609334123566347	1.419009706084826	3.5121742259782525	-3.2284012726010403
1.5789131769161011	3.2662077814583688	4.5968037379304905	1.6871648483884032	1.8298617678004163	1.9370627231281168
2.7548500320495384	3.2208900573435044	4.315836331534678	2.524130915892308	1.9131287865157185	3.9797742855003886
4.6108118075116185	1.5964361491334147	3.0104691687037963	2.1304951970135924	4.867861227305307	2.853509469767701
1.3276527420290818	2.1912475450099245	3.926945533971743	4.076716361619393	3.2947712210973386	2.8513064041765257
3.9877083825948527	2.84827961340016	3.2239439588763257	3.013145672845128	3.052190050445844	1.4788765593854505
4.822390606307833	3.5710839327598816	4.94078933734824	2.8043132152208754	2.0479684955762343	9.044671565185697
4.22145509524962	4.560032420514354	1.3913380126485313	4.541107348028636	1.2388308209346297	-49.033432694766816
2.957078354882212	4.179958191193172	4.714607863930903	4.4745818408072	1.5279554144235747	4.629924528491023
2.374537009715225	3.533966379463476	3.0857375212906084	2.4919861595553225	3.270256643441205	-0.8110405089215224
1.6353097833435934	1.9986147356664024	4.686242173460282	2.8070012512309126	2.90120481230334	4.252392251485082
2.7177330553625696	2.761274956606909	2.629469735594836	2.4240802725015542	4.499519495156429	-0.19298354049538416
2.2227188120661965	4.4813956836117805	3.743167038165953	1.5549344039108337	3.204161289948316	-0.7962934101289154
4.701688017880907	2.4099891760423096	4.918336018702861	4.6353993596893694	2.05917445440929	26.54822019751628
3.7376800650798216	3.7482265909642325	2.1828149995575976	3.9858972999808016	2.535627264985585	-9.197533135505065
1.915500270098549	3.9617444655622505	2.5775867084540645	3.041938945403606	4.970044773379094	-1.6227738490477357
1.7197887866173374	2.3706911819087697	2.0051396614930366	3.667741222096621	1.4757697111144743	-1.5624416280041962
1.403248382539032	4.677337564153157	4.954344280874503	2.1679094364344698	4.179356277249083	0.20163066887723174
2.1031671267301664	4.942697947628839	1.1280470591668583	3.399063425511286	1.8946596923566803	-14.393175988301987
4.855524575824047	1.5917891208937631	3.759472643403978	1.0486321856943843	3.7114203324445207	2.9738227103505275
1.3130564583235291	3.820375309399287	2.450820925039018	2.1376621970887557	1.8288446584883544	-2.101962392982387
4.976309786821713	3.0233396003598845	4.358117057042309	4.031491923180513	1.28560551024482	20.82928394807207
3.2122030131234265	4.6898112655352815	3.6135593805102224	3.602574644859579	2.229802692702357	-5.585518090893538
2.1551654969237184	1.4910915240463467	3.0737545188995057	4.887912068067546	3.8881205037237097	4.287979906908322
1.7111288020611828	2.340117325190078	4.6912164410913855	4.6221856234182175	2.128204739303495	8.737508597744322
3.358845003393647	2.563914115426618	1.2516431133264874	2.6552902265435403	4.585654591396652	-2.5522555303972765
2.7724309636128326	2.2091919230952124	1.5404758043033835	2.416911614347721	2.6110782673439417	-1.7161032382912524
3.22735993873739	3.878373419591495	1.4688681138965785	4.825621083024887	3.70897361176844	-10.117536144331863
3.470113692674516	4.399910330103787	4.4595458797629615	1.246961932671964	3.796857935024168	0.06796381957727612
3.331489330530124	3.008805423580623	1.4176565972931408	2.545589390707545	2.8439125849257816	-4.744837448713132
2.4821960312620317	4.143003451007478	1.6707861822564185	1.2867363498239102	1.483689303637818	-5.3219319450218645
1.6245730618630656	3.3497256283352725	1.6011208405426407	4.023331754414118	1.2278957914401896	-9.307975787696655
4.867386932737039	4.069143273450676	1.3185663354525294	2.9359516335252733	3.4604826516349685	-11.358785271742546
1.2105516910150138	3.4043008786905684	3.8368721856545474	2.6209122218505256	2.757527499358372	0.4977069111024369
4.779298546253865	3.477949024955536	4.024827705454311	1.9324673805933288	4.1687503775905785	1.2116060541095792
2.298881564951005	1.920419928116594	2.373947969293794	4.526997841067395	4.938142187095637	0.9558009074698776
4.992161214064867	3.4842859061175253	4.648161077869538	1.0553540368176706	4.9621906704187255	1.2357190257244746
2.4982717433497785	2.1546954617518463	4.082770584298829	1.8371269815782132	2.7573820736142736	3.2092670325257897
3.9068700213979546	3.227908000047305	2.739999715795229	1.820797709715087	3.1014987807385914	-1.1190699620099391
3.0686091554746984	1.9081144951937319	4.761939699253375	1.417375197343692	1.602626507936994	7.745000543849441
2.6646125506962366	3.710958756445303	2.5883608600880783	2.3465928697250296	1.992613791860513	-3.5226776822974144
2.0292695786656267	4.3137836312031	2.8928132978821672	2.786859257958584	1.162226534742297	-6.914312525294357
3.317585612351103	2.4508142641022883	4.12488803693415	2.0088862750737286	3.712452438366736	3.0053232043705687
3.047522899732803	4.3938090777905	2.1340369675714363	4.2593978980359015	1.2774245186354176	-22.96278643039471
3.7360269277697937	3.4844717802105496	3.9857179883188567	1.2719299021775785	3.001261002156298	0.7936344480523246
1.1290644786054171	4.751093320841815	2.5240112338026814	2.099975818838625	1.971527760696808	-2.678344063746465
4.138796801140752	4.1651184321734105	2.6071129285825507	4.978071868384301	3.4048344133157857	-9.427754363885985
1.12159742439195	1.0779264127819808	1.5839780886280028	4.971006639475164	3.035058491165813	0.92962789891763
1.6875971575419952	1.5363223176463148	3.9202990018318213	1.0710173923957624	4.827359050991796	0.8926017010340654
4.452272281928506	3.1912699036089958	4.393542386025446	3.1074455342301377	4.352414689785801	3.8217113403396565
1.3412093798214375	3.1485860125346576	1.776965805855694	1.1068793363696037	4.5783031561688485	-0.4447604797573007
4.741878111965448	3.224424448103924	4.423099141690623	1.1801084926559249	3.5620688628186734	1.8830911733755888
1.097728799027426	4.808646635856231	1.3389768468553074	1.8095938662170696	4.189765320655254	-1.6450330229151613
1.1652591254809983	3.041595599760155	3.383564083983201	4.475947602685313	2.460541521999369	0.7248746160356105
3.4905818840360543	4.023700259965428	1.4106153598630111	1.8428958780071767	2.0834483926122576	-8.068065252391216
2.631362630644729	3.81240780739775	3.1369946607987784	2.991341683685726	1.5602956991395076	-3.4072917672061296
3.1910527253016143	2.286146950986262	2.8875947207167445	2.0790760013299834	3.0188058092153125	1.321804077285288
1.5495567714186933	4.193710625448681	3.02561587019759	3.095429807686051	3.606742807716109	-1.5534287982776012
3.401638912276676	3.1010341797996506	1.0160405125092575	4.983357671420668	4.943840059653624	-7.1490872577240525
3.4912275755539683	4.320237891212954	4.185613718346216	3.132691489969412	2.9511234557851718	-0.4989206237051101
2.0876915624564067	2.6284966320935705	2.5933580072851248	2.4555553491190856	2.613705261678024	-0.06891983236570765
2.2297084938400777	3.0079764823182704	3.98507747467636	3.4997130589422185	3.4133768746969677	2.2337560347575627
2.2492587589430553	2.3216909586451915	2.126457906362753	3.1256940012356877	1.705944227487528	-0.8045895637501609
2.420390901652516	3.954238867793376	4.236030092502747	4.600058404896124	1.0991433402615465	2.8544470366308263
3.0560164169829447	4.597016913383649	3.4121818728192737	2.1325198949558573	4.136314498942449	-1.8667798814210024
1.6303010393242148	4.0209565151416715	4.404038827161462	4.628736890267519	2.112539912032981	1.3684139016530958
4.731739278508731	1.8491217512974245	4.767407977112294	3.8899269266048373	1.5681756137281289	34.25274955274297
1.9361171967715287	4.316144267924148	1.7263296557433232	3.439206876287154	3.797837663121282	-4.540693865655206
1.3303319290016336	3.671354794290877	3.147109284751094	4.075425642918027	1.7405100541735412	-1.633018749706449
1.4123571907644052	1.1694639301952754	3.473140633641381	1.0074415424821357	4.717633148967481	0.6948031275993437
3.8077746446113414	4.3629724394916565	4.150996704138139	3.0627488879505544	4.090906790761164	-0.6042952695466638
3.0556468990638903	4.211909207101495	1.5996543109570536	4.84457977404794	2.528142744231291	-15.295836727055564
2.610834899991104	4.7005153467086105	4.109224057960997	3.9202824442938597	1.5250196958372042	-3.9684672008550974
2.8838000413137133	4.6400077616389055	4.9211009547628475	2.8258009754112416	2.1465489463599465	1.0671273419177247
4.803653250111452	2.4609417580741804	1.950040620348836	4.712258627016036	2.771766657510089	-4.172352305454174
1.0271105861280794	1.964345550741052	2.646226462113893	3.016435257265514	3.0357208985908213	0.6959177380702236
3.0459345009714567	1.883448847743499	2.1331770653343805	4.470233498983295	2.802859892535261	1.2131569686424175
4.121095263748428	1.1170021775301482	1.2891238661179265	1.0468596215591175	2.0282985325981047	0.3661042954109799
2.2407842825050155	3.0841342984339724	1.982419478396455	2.093105130862653	1.8613005762331705	-2.7761553919155024
1.1644749047630325	3.0515399705884154	4.6264343507146775	4.434363548746665	2.5448683126055203	3.195564209291748
2.9639059399313936	3.3856417510013346	1.9086966210288117	2.7806128701656947	2.4762527481689647	-4.91557510750191
1.7616476766043945	4.1728514109914245	3.9204866051061034	4.071371759856593	3.3704588402872093	-0.5370312728343166
1.0729707880749149	4.19339492263887	2.7918238166391163	3.5265300220573343	3.1591480646414207	-1.6787291757627232
3.186990290869801	2.019033341631081	1.4126569519485757	3.922827926502261	3.0138290326478248	-2.5153803825461107
2.6769528669945095	2.461568424483205	1.7070237396755503	4.627499914790271	3.455081984613163	-2.7052895266408736
3.1154405645209104	1.8938441904018133	4.87580865033898	3.650212344092003	3.718718138183258	9.118991287429731
3.7375183368063034	4.203679036816853	1.7651332457950986	4.362275509067145	3.118708613610364	-12.748307732616865
4.690795649108736	4.382072044686407	4.419774065390254	3.2735521345478733	1.9664624152349692	0.2944047094438547
4.905632775101921	3.7045377256623464	1.6110498718495323	1.5338431790712064	3.7797013719120467	-4.167628040368063
3.0444647719996047	1.5701518140979993	1.4631968728150475	2.184505825397201	3.490151757531329	-0.2038077538704848
4.932796229823368	2.1993427175901603	1.241488233725685	2.2077669091418604	3.4841491210541418	-2.9939820842999705
4.432920623987688	4.934029597194462	2.271477500172883	4.321221829058897	4.738030963229072	-10.764571229385265
2.524742043078717	2.7819353937688733	3.2822598355065424	2.6907278062105444	2.2646490729462556	1.500851019455668
4.557950608428322	3.230202929780962	1.6382857393131132	4.224251924074249	3.702774234195212	-8.27775683940767
4.712881354043085	1.0084406818559222	4.112964374348352	4.096936914158504	4.492331621087264	13.343475226717924
1.9561062131355131	1.588404750224801	1.9578438764466184	2.0487300495008003	4.429507234074818	0.3342447873866184
2.5737510418849694	2.9748002846233237	4.7442898395800706	4.199826218253048	2.17299710820326	8.802108362845306
3.2053096992853014	2.500142148976214	4.875076410987736	3.434753220106439	1.2003291993617509	21.7829532316749
4.76798442366067	4.245134568218743	1.2204663703871144	1.7102143908893486	2.521117894239404	-9.782953058284964
4.128894266156449	3.5706989731963192	3.825794176489107	3.121996916409567	3.982768457997511	0.8256261970434893
3.3549472297685754	1.5313380366657228	2.2251802283417206	4.868707624395832	1.6017479170412423	7.075643217417872
3.520387162041709	1.1160072811805866	2.851850115481648	1.5760751335409569	1.3148521371420885	7.324885324904681
1.5685546448396206	4.9250474926509575	1.4225483542430553	2.5525704929053323	3.7949779642509593	-3.695270001149574
3.1303548892971698	2.0893246246126065	1.378912357277215	1.2711725651410632	3.193618016721603	-0.8851677247520513
1.6362909249787043	3.8365344597929387	4.562785636390911	3.46614812498698	2.413739060147621	1.7064916617361807
2.5153160050676946	2.8749725688983845	1.4198362178361434	4.062167982451807	1.950055745856432	-7.624424995575961
2.988998844097856	1.8063332641964167	3.739828430684872	3.0015252337651037	3.6501433433831743	4.752267917951504
1.1072660460807682	1.7814224411126212	4.888917669993706	4.251011492896007	1.7510965466184811	8.353041531176396
2.7084685398434027	1.00179786193261	2.645308570613518	4.5261266645497065	1.055606765672346	19.0862616030738
3.0452612101405294	3.766151536134682	4.706420746205478	1.8253252571435552	4.836349636668269	1.0806855357921472
2.7141964940132235	4.780778202397827	3.0111048305426817	2.8546693746547387	4.283303189494326	-3.2011896243383187
1.2282765738516104	1.402668249943846	3.3097938979292403	3.02915505793675	1.3590774188729924	5.2209890670066414
4.805834307968191	2.3911393988117204	1.3197625901693992	4.170692326273601	4.395113388939467	-4.88595096128196
2.1951272398287096	2.5424024700290477	2.541892524622096	2.1326405540140017	4.615455324971882	-0.0005172333213597602
4.687475339094948	2.2136712220862576	1.7587285258339116	4.7595658114322426	1.6630851673885108	-6.1030726411333776
1.6036854194474506	1.4138207130716016	1.7125709011321142	3.1321869600014223	3.2135945432894064	0.4669646057846527
2.283006478288085	4.295116890060831	2.5799531558352387	1.4263095395762369	1.3932314808430193	-4.008697055148915
1.1088143192234428	4.90194276906497	2.225414715103534	4.797495125681179	3.5228018618118457	-4.041633703746948
1.7759455302454985	2.0459118892545085	4.483659070519588	2.142004290332125	2.696703509553505	3.4387882998867103
1.5346115633087565	4.0621810291041145	2.379569257502183	2.2767392663720507	2.6670579001604517	-2.204262148080186
3.1986363110913567	4.047838303049739	4.769805006051298	1.4689085639367776	2.245562403034377	1.5106076021178203
1.146518509695884	4.189274849318272	4.152022701419772	4.102203502489562	1.7656658485868624	-0.09922956170756918
4.2876626670085445	1.3911333684250642	4.13274761310465	1.8959057634034575	3.800071745547793	5.86478246885466
1.7791903316811113	1.4416168173579589	3.0700596841878047	4.538645973794568	1.159959380329854	11.33648617475632
3.4156353245141537	1.937017297859453	1.5291854376389875	4.35971506149234	4.40852344003032	-1.3775824404161878
4.636097942483642	1.344845450479346	4.396984389574448	3.2831258881261323	3.190751716508616	14.559666459294204
3.7329375019050866	3.0038752432042526	3.5237013779532003	4.1551673847492525	1.9929005212913	4.04586820824986
2.751160543523393	3.868342317299825	2.7781776625956893	1.73270795368727	4.74116400167113	-1.0960955693217451
3.0430356390560007	2.9966034566613557	1.304632036407738	2.440029777117461	2.217216515366099	-5.666137157812872
4.9235132072546675	4.252287429075153	2.715319237590188	2.9920588043041247	1.91954887189513	-11.795352868858588
2.0546570273426936	1.5974618582371596	2.262575805890928	1.563124557448449	3.9113608836661817	0.5461363594691171
1.257044474834114	3.6377926469041353	2.494247773819509	2.5441831765407024	4.573855589132746	-0.7995944715148331
2.033350944533149	1.2222429926998233	3.9877664792974103	4.730190885983505	1.0145175342185526	26.218558015873928
4.9294517799353255	3.6221331664710497	1.960957062442441	4.273244017555658	1.9896486614671365	-17.587155240326087
2.4349263819928346	1.5633694373810814	3.65131807206622	3.3658009157514304	2.9341121639794823	5.831997888377958
3.923287819363256	1.2135252694510057	1.2865235243857902	1.1940431475763225	4.76347474555338	0.07178914841694357
4.018931816394153	4.64900123070472	3.9566601061956574	1.9903110655104503	3.9925862894614688	-1.3870669180186104
1.0892100716328423	2.6056357134257038	1.2255477246561424	3.64165047181404	1.91968886054345	-2.8515818340586434
4.676378113883427	1.874221115159584	4.893782072905996	2.6001294858421904	1.6347492591691228	22.459353342096218
2.4583424633134228	2.8292063404390584	1.2051778749196798	3.8500002834598352	1.4686262390250473	-10.466114901226238
3.8635888662941764	3.732441333051717	2.86366116481113	3.824880575729518	3.2963564771018943	-3.8947941847976164
2.4783413942373524	4.934957354254005	1.1018710383409362	2.1546076195381856	2.528768710865831	-8.09410458958357
3.784971791209744	1.2194510864461114	1.3591199790695172	1.9869678286035763	1.4675167499428745	0.7157644187696193
2.592218227350612	1.8450835123358729	4.999155880581934	3.2639703247128677	3.869921660192445	6.895841040740503
1.7706656958492941	2.8863789333157697	3.297310556203488	1.9534657331768648	4.288071209037458	0.3314743636053353
3.1043281400106646	1.3212544630734508	3.721113177086756	4.032079191446246	4.594027198433762	6.538660480793832
2.024511903390001	2.133717366987385	1.941532804984897	4.412127358785004	1.0971791104757318	-1.5646216762734104
3.3129285743835144	4.135415672381168	4.012999476952081	3.875841485372604	1.3160347121529878	-1.194399500455526
3.281287215301369	3.622646854595857	2.4168855855166256	2.7214008747335106	2.8092323664306678	-3.8327494722818014
3.2891906689864814	3.972784948657375	1.1609501969714278	4.056066399423717	1.517163681169519	-24.72586318695327
2.183463980684915	2.0513978181950634	1.7811290850744563	4.3135002064095085	4.059806363009956	-0.6269982680087426
3.3292368787198217	4.005189768462654	3.1092629177536346	4.743930817805496	4.603677414793442	-3.0736238092953867
4.861436836746063	3.969148017982632	3.324283832567924	2.555472221208141	2.8680046072872014	-2.7933427301024683
4.525835909528277	4.9990562527438565	1.8815434619329665	3.2935933188627717	4.411754459074941	-10.533329932190023
4.802510111204794	4.9512633360036675	3.5028817420717484	1.1428781793846197	3.155559525048792	-2.5192707775975554
4.438087857794639	1.96105995488808	1.2044495609010712	1.9965274253081888	3.592664297804715	-1.8660653150902329
4.038870054175812	3.705846299871453	1.2829063347662597	3.0178125700210563	3.9475113517950575	-7.481202486350963
1.8547455742749908	4.052323623144333	1.1723938879183562	1.4326797182236728	1.651600477652558	-4.633512600782241
3.4603196097265823	4.933167184058578	2.198204951536883	4.2347199323878835	2.125750414371854	-18.852978319009868
1.1046592813203877	3.658559951954603	2.081709064320492	4.9586412655871	1.9931350679909183	-4.333561184621301
2.03700218354416	4.550160964294656	3.9368484258839334	4.564345437227248	4.994574715313017	-1.1417034904367107
2.6650304136824103	2.4399722731971734	1.8769128998639888	4.314738431700706	4.870269275880631	-1.3294066943502676
2.385335719051208	4.507678584514765	3.1377496642132643	4.0974206635855195	2.9907985927779506	-4.476833382830317
3.3203339864208847	1.5925706283966332	4.899577927967574	3.2343886061636065	2.66421994703793	13.330273107375966
4.900931753488684	1.118719173768444	3.71870221626626	4.8027883178081785	1.7696088518587398	34.583212552862
3.328647565356388	1.787107707676313	1.3502389351063195	3.4023014165923464	3.1447243633718163	-1.5732908536212409
4.4192288065981575	3.673419876984095	4.2587584753183165	1.135766906523321	1.1265217000075034	2.6079742525089253
3.976145946095504	2.6028196996917714	3.773139326618829	2.914796106881341	1.1817207046206466	11.477839340423994
2.7338270305437944	4.146913072998354	3.902088609851154	2.9765474293900267	1.0894069049584385	-1.828725528804651
4.257868602461781	4.783248535812832	2.32700506541366	2.3736024455089795	2.436449121054252	-10.188595071504002
4.297125673247296	1.1495961169174622	1.0103749850812456	4.673331508928578	3.3424627731031094	-0.8364562407241283
4.418367164357621	1.0149616668694312	1.5269208804145895	1.2988722428893849	4.2912697624251335	0.6846644609782453
4.08798167680528	4.172513109943324	3.4276034358087863	3.551804485042175	1.89703355573493	-5.7014667159388
1.6822747327412897	1.5216268690252766	4.493354089980149	1.1189324938278746	4.2213523821340635	1.3251289542717113
2.268148290260012	4.878314413146159	3.9467200565894536	4.910024685609249	1.1141765467051408	-9.311678165542762
3.9946122358354046	1.9258667861454968	1.2993989579086591	3.2588093613598836	4.5919905878040215	-1.775952586398556
4.8861411575440306	4.436789922680347	4.181007241338683	3.3175994153332	3.0192092334697773	-1.3733077782252032
3.3585230289458683	4.461965313309423	4.473624992392782	1.2178962701233125	1.4705886760305895	0.03243052734908912
3.3546599171867606	4.5002362547548005	3.3164359030947383	2.5988360134523005	3.8257915982926978	-2.6976433475791817
2.2174826389318403	1.4105137438460391	2.363274801158315	2.458486551229849	4.501220512107111	1.153936135919998
3.9605685878494494	1.8149627545463043	4.997299867721799	4.9105358982870655	3.789179651103636	16.33380687207478
2.6201735717668537	2.869269979072516	3.044195626126468	2.6891023015478805	3.6719015007776914	0.3356602027910056
3.676033841349533	3.13730776658132	2.5353328131151263	2.1971073522832234	1.5078488515080417	-3.2244183979573497
2.3251790264493195	1.3038792395371468	2.9201560605458563	4.846085680127276	2.6130146599878072	6.969817133169657
2.2761532237042355	2.369662499821489	4.294819084785132	2.47019583998671	3.605181205252223	3.0024227414752835
2.002870975752768	3.622764868365503	3.5140808925884888	4.342829685306307	3.3447514785997683	-0.2826359709390599
1.830984804643084	1.3725329117405298	4.544898978206779	4.898722725501052	3.0358962876985256	9.37268374529026
1.314364319214826	4.324476256528275	2.7868949220425145	2.689311964117552	1.974645533122968	-2.7523641718912706
1.0292086490919137	1.1181547119916502	1.7784283653081614	4.049621902426308	1.6545801783898617	1.663236682622625
2.6519779721339134	2.6093327274686358	4.763868876515423	1.4761809760123037	3.5452153222957117	2.3791437540872367
2.6815868692102853	4.5644149946186525	3.609676783454794	3.6271314525214007	4.894297751113261	-1.897357129466068
2.983918688987301	1.1916153894768802	3.0165500281970568	3.2173491307301534	2.9742915618104533	5.890456470998582
3.858416343299856	1.3879017242973393	4.529279823761513	4.75161809160083	4.1267259090866295	13.956136315144606
1.7910494330863338	2.656374753771899	4.06674223139521	1.9712892537981843	3.4836697386020465	1.4293982162218786
2.154011561973613	3.8112219351939824	3.2009986372134875	2.3006896345929917	1.2053347247603323	-2.5089221302316416
4.115394776486391	2.496267069431924	1.6522664833351786	2.067970440649128	3.518398951849755	-2.041519320224264
1.1554761337156292	3.4481534930266493	3.4965822230865564	4.4616162128935635	2.1245138178917182	0.11751592134877085
2.0742856842536166	1.3790242183433254	3.4801414293420465	4.2102197757500415	4.4846302416486195	4.091635857236986
1.401863323121987	3.6191381153884663	1.28315337202778	4.606371713738144	2.0532035013290755	-7.34687515498848
4.145708256800174	1.920652783653732	2.8660815010654077	1.5334900510897531	3.2177925831203984	1.867886325856314
1.8280665117661248	4.68155408609007	4.451885646991738	3.4300371084178867	3.3498899614164843	-0.4298942030637929
2.466259972891633	3.4752818705546624	4.278064474294884	4.258422720973178	4.82482547614714	1.7474468247851194
3.371358639242389	1.4134155988019566	2.118067119304218	3.476189306164458	2.5860276186670155	3.1933727003222385
1.613720933087957	2.6431144248112868	3.4839535862265643	3.4456964267848145	4.609353055339861	1.0143279699258323
4.438541571445205	1.5106759492101332	4.2851773602352345	3.8223069316786367	1.2999602710945188	36.20934927634812
2.774289366769576	3.4860144925049315	2.9783624570565976	4.621896960333572	3.657660157198805	-1.7796508107064777
