m1	m2	r1	r2	G	target
3.561418563230601	2.8000360781016287	4.026986733823572	1.2958697290258518	3.3257072438831687	17.356790601173092
2.513053761482236	4.730979251566518	3.3448703827039963	1.2676270538061196	1.162209292256625	6.769455642321343
1.3982465564177304	3.7010510545848287	2.9982597183535247	3.832330513052175	4.740606617354032	-1.7807930837943091
1.9437363876271883	3.4265506716324214	1.774560856787211	3.545379847663976	1.1678069434178928	-2.189203218652957
2.0820180845098917	2.5086085098795485	3.5062713041302653	2.4996726977186454	1.917908161638452	1.1504635318343883
2.110766098195102	1.9098248956855404	3.3445723574169373	1.2915743266326354	3.0499792213291133	5.843311978286297
4.472775425246253	2.6288525690115563	2.4394744379784785	3.5349033919385264	4.4230046689999405	-6.606495091790372
4.9702717635592535	4.635528711131818	4.4143214603154135	3.6835573157204933	2.9903520414690283	3.0963323638387354
3.789697192796058	3.5487323805721216	4.5748049341836365	2.004227664101883	1.7404516634823652	6.56221953791087
2.136202938552734	2.2855829180677474	4.754285835643215	1.5515675318849147	3.006492301776256	6.373270565150473
1.6166335881328586	4.007241374308611	3.3516346095851137	1.4382365513781807	4.797356152889606	12.336086406408944
3.6511614292873515	1.8519246855848253	4.209622270842386	4.424165999239213	1.4179328748280802	-0.11044633496608183
2.9422152235528767	4.272261672592136	1.3750953967602166	1.8146138500807865	1.916532776784075	-4.243347496869511
3.119957041702109	2.0479749173305626	4.263041788552316	1.5300601917488912	2.14603964122643	5.745390988483392
3.1751027955966724	2.6964654592134254	2.583501451164575	2.419031136262584	4.686130625508904	1.0558552846918146
4.492233238873998	2.6698966664265047	4.926639717268793	1.1143963863114157	3.255442406125292	27.111708162071103
4.004711026830473	1.0834467645066206	3.1581382923111865	4.169155819597987	3.975868535427422	-1.3246165918772206
3.143837247081533	4.612616716284373	1.3387559517540877	4.571448166340266	2.961208618870808	-22.68222066510299
3.2081931239556836	3.2774988464726933	4.1912964473178445	3.339815594359972	2.9625944769753034	1.8948693854153784
3.6040865459685367	2.4201316172434417	1.157838488476674	4.537579688874646	2.797494458415604	-15.696926700492234
4.155662619395095	3.785553235838843	2.3336427115352394	2.4883497723954378	4.044690916644612	-1.6951936761693134
3.0545393876096614	4.780289413520809	2.6706300472250413	2.912216952213608	3.391020579318047	-1.53803521591768
1.4951959946806022	2.1725086415875494	1.4044364712433717	3.5190759329365515	3.4911152193181385	-4.852096341055807
1.6068404057796757	1.805667525431221	1.932130554894079	1.6286724009752132	1.314338234128992	0.3677445787092645
2.2483645693602745	3.549560189105476	3.4146035946263065	2.60289189385756	4.877232154111222	3.5548402451235703
2.7438206044683517	3.971211922863439	4.901866482193565	1.609660688544285	1.3400064799550266	6.092237628453868
2.7841262558827062	3.2355482532600743	2.342546510702324	2.072779971607232	4.918938227102869	2.4618116916712016
1.6397755633070448	2.8981521890790845	3.875716416892242	2.2835463393462696	4.162760985296826	3.5588911846413094
3.6867153415921656	1.1279037491971398	2.0340779027223985	4.615537372591833	4.0124105623364725	-4.587673146115535
4.013412014964558	1.540085346184734	2.9129310605390093	3.5504644435425714	1.2780751132933692	-0.4869702945442561
3.608667811935428	3.5170631866797133	2.8474513171722453	4.994308325992115	3.708462709908817	-7.105464179492293
4.792138108045362	2.0765196915557764	2.2550784338597745	1.891393898070084	2.8006521761241343	2.376324549574497
1.1180802829076522	2.752542217996108	2.1586625695897608	3.975624168793852	3.601286055769458	-2.346498401320664
3.2164082934625737	1.3620486736488475	2.212073803114948	3.344713737829756	1.17736747240272	-0.7896036323656844
2.79551622812958	1.6127821933441275	2.067970831836221	3.5901152420586837	3.275163255149476	-3.0274274826232235
1.4268249484831186	3.8877211026296505	4.199909012909806	4.504082254173738	2.315934545510096	-0.20656982805722207
4.524012841290155	1.3337969462984942	1.0976670150370107	2.5823093924956755	3.376708583918915	-10.67210510447678
2.1703168499699785	1.5944081312306395	1.8678553085285683	2.0416943137720454	1.693929662283438	-0.2671968252099244
1.1032856404021034	3.263013544473988	2.327873519437131	2.2058558018014107	3.3044139733450537	0.28267518848903483
4.532530069606311	1.9663569300252952	4.2135505981078705	3.897484464376241	1.54977506905828	0.26583800863352897
2.2379148882035493	1.3709134249742172	1.8588709972351989	2.475859858902078	2.524663428109577	-1.0383866539616613
1.9943881242456687	1.5683676519429048	3.144516502530411	3.4451677880653517	4.465377184468818	-0.3876274406271566
1.923146702735874	2.477214305937025	2.730583144791624	3.487160487008436	4.59886761376737	-1.7408160924517937
4.920638144416953	1.491490141881887	3.584478467355253	4.174094332153647	2.544760787904535	-0.7359862577702141
4.726041436355147	4.667711400819375	3.310676524265828	2.393511708876189	2.0595160744453334	5.258498900771824
3.9617614017434186	1.1867478373122609	1.186462284574243	4.2417170759470775	1.0214620958637584	-2.915552190086231
4.915788970104384	3.3081499213237713	2.5767502305805743	1.0705618785907252	3.96495706622248	35.20562748184901
4.602286045289087	4.222552563904078	2.2196849522898883	2.7943839302765783	4.391270174102228	-7.906819818711012
2.607012820118578	2.0620316837621075	4.270917093277478	3.94900218607387	3.839240693778004	0.3939276038600914
4.150507498809633	3.1770068702684395	4.264768422565748	4.474437702509922	3.5398777091444016	-0.5128714214924314
3.4588781125553596	1.8220051570807299	2.5835679307484467	1.6857165050620282	2.328350842153818	3.025055410075129
2.4365766230947603	2.9483186121498237	1.4601257471694686	2.8993060413295138	1.336733412291658	-3.264601493950916
1.3405627274430016	1.980471166683579	1.8486173543600943	2.23109733067795	1.9437903717931648	-0.4785730652071638
3.5756193838282213	2.2321471106665447	1.6282381836772548	2.1064952703303663	2.7005558092594613	-3.0054550973036287
3.1375559810221905	1.0331422547020075	4.442563032033599	2.2767174401822325	2.3084096066695543	1.6023199476212122
3.0741338723152998	3.297760192598936	2.4754831165622346	2.486806353289584	2.2974240673970097	-0.042840217185057004
4.852564864245979	3.6733944750616376	4.775926090594774	1.1322844768158	4.0593149269346265	48.75443931930349
1.5250811733786378	3.5783157830540353	4.9840321870135496	2.314014405908297	2.1172003251983065	2.67485862342079
3.760156381797859	3.3430563018484616	3.5498020930220844	1.5256112083274584	1.5291243365609979	7.184488456525798
2.1959369280924728	2.507442532857321	4.261154455290786	2.1527216086669654	2.349512089601617	2.97353572886075
2.998260803369152	1.6240448208610228	2.8605050674123444	1.9371222092262728	3.04704644480765	2.472455924035456
3.87353884048185	2.172765787223164	4.354898371540056	2.5442207432283968	3.0879505751647436	4.2471685051824455
3.028001926870348	1.7008374684164047	4.772776836240851	1.4743360686398788	2.0728956860055794	5.004232514296744
3.615724875395373	2.4116517767398102	3.27376696162597	3.6297204506685112	3.6412780256464976	-0.9511217891949592
2.7792982800173616	2.788206463711377	1.7780328821382865	2.3571925010506	2.6939202732441285	-2.884750527488355
3.1090617859397613	2.5445204853462187	1.1343667506387771	3.5705857366055	2.652098176116575	-12.619677906227672
3.014743720765607	4.5982979935047785	1.337425341943096	1.5113906494065439	4.33314256055111	-5.1697180646065615
1.2019275477665048	1.9998625179606997	3.499379558349666	1.1481235718961802	2.013840915310692	2.8328515740032403
1.4781964549598998	3.696133099648905	3.570291029944425	1.585305516954446	2.4173223801859067	4.631856361254858
4.908932939610238	4.840627158917472	4.583174011185528	4.430875647018041	4.932231082594817	0.8789647905895756
1.704309456584606	4.863911573307808	1.1011077827167557	3.652733811236109	3.1056834427749123	-16.33279375447099
1.077659942134337	4.215890035992134	1.5445041024763864	3.4622860656633816	2.402794281764576	-3.9150275261022216
2.4473830446918434	3.826782080314599	1.3835386883316936	2.086681813800244	4.090224170231161	-9.329942890981412
3.2796884286423684	2.9882645821327727	3.5828195211703022	1.6799541575246488	3.43783829185337	10.651794469743454
3.3970451685254437	1.5931106360212155	4.952448291868889	4.364992473447497	2.8732816480737315	0.4225685956917686
4.972344404188508	2.6432941136524346	2.6462263477781542	3.5438686524336878	2.5450464730079383	-3.2018509678096496
1.9734612938988467	1.4947873600068924	4.877711408131146	2.487249660775084	2.236059307759649	1.299683676903895
3.6051490280273017	4.16338076151779	3.7225704255455145	4.25713146024337	3.8999087683949663	-1.9745180834287133
1.7478477029475004	2.4150407895923194	3.744980755314161	4.894047489511037	4.755442415214741	-1.2584804340793492
4.8443858301189335	1.2051142188006665	1.2602207743761773	3.6835453676156655	1.3828036080577608	-4.214308963957575
2.9594373805169267	3.480725580985036	2.5638189438893617	4.250008813576296	1.6576275951263797	-2.6423795586911547
3.374550683307517	3.836010886757746	2.3833432361245026	4.8463411417845	1.337091448346981	-3.690798767875658
3.9529451997791214	3.770549310192409	4.0510383150578	4.125872976718527	4.876835430438298	-0.32544987900934863
3.7935850747166437	1.3646917372323255	2.9350874538695413	3.50069216803844	3.821762261072089	-1.0891460209283987
4.599712545223907	4.730034846796078	3.7544189520229234	3.352542735964669	2.409024628402062	1.6734452965098543
3.6475656059513013	4.1935420589469965	1.6164093047399208	4.377294158614766	3.744801172924888	-22.351367489574304
4.436126344838444	1.935388153926895	4.504977889115584	4.9947864462688685	3.8365852279482975	-0.7170238727169502
1.8471436064319189	3.800042891433336	1.5113213005512462	4.165911092976415	4.931584759610479	-14.595073316371082
1.1389302486089594	2.902519874566996	4.955063884870366	1.7110905426299718	3.018308497451932	3.8176049371256715
3.3743366589490025	1.3789969692700383	4.5657743510659285	1.875141549125908	2.401528853706749	3.5119268565497346
2.6867910647430078	2.6685154457354816	4.905297205324937	2.7448508803256475	1.6853935067520431	1.938939831043332
4.164621229177964	3.1786327126875515	1.7373131905119157	4.851171711067279	4.6468069344745455	-22.72713010740912
1.5519017667952255	3.024332528112765	2.474753057011558	1.6960093926510718	4.5483088036440344	3.9607562397288394
4.348907201489241	2.7606712108395843	1.4350795411580717	3.5439638813906917	1.8706772347471576	-9.312819590800196
3.1741419041681866	3.166558542989694	1.731341272874824	2.8399035197468208	1.2098861613295542	-2.7417773574230533
4.568200381958617	1.123699050781275	1.7420064715799135	4.787432540695238	1.3455589270102446	-2.5222812483444894
2.0562713118876497	3.6334910380945273	1.4293129448602968	3.5577769999224933	3.661022173600908	-11.44898902993865
2.026003187381061	3.694321539343378	2.56566481418787	1.162871420698938	2.9012399547197463	10.209878231448648
1.4696629854446095	3.074671112459024	1.1146072358035783	1.3410176512149805	2.7742298880325147	-1.8988861166207018
3.830341084877582	1.469883985221592	2.5869462571745334	3.6446676573337338	2.8974099536474345	-1.8300224038908963
4.2883536609183315	3.0366166597232835	2.529055050811308	4.1743136387823085	3.9392377250910497	-7.994357432292893
2.028422698556706	2.308465713759411	2.5428845781588545	1.4836602054976007	3.965769945880291	5.213582817392952
3.2358750166200285	3.6305816209143185	1.6100564342437704	3.4478103423294515	1.9913682850264876	-7.7450177609025195
2.129333312951093	3.154492573627957	1.9991068222703061	4.116970444538326	1.2296896615080048	-2.1254599201589706
4.456222482585213	3.324579317452041	4.721053509521367	1.8487229400933152	2.467025969873036	12.028208637799802
3.104531605433237	3.0942838707018323	3.1592807642516862	1.7853914085115354	2.5283863452288453	5.9160218627894015
2.3684254204906487	4.296577438930255	1.4902623361500869	1.5986603462418951	3.1891903562191155	-1.4766078778335123
4.142484490628419	3.5018892006403246	1.1566840412051187	1.8028687471049305	3.7706707947609055	-16.949610792490564
1.8158735897782297	3.874118593308333	1.6062567716622622	1.7650146766090882	3.67824284040082	-1.4490086836499874
2.9406988880692198	3.178148972533873	2.6070986781887826	4.6848652452759145	2.3330031375868905	-3.709217598544318
4.262703004518025	1.4548612750987822	2.1459896408162176	3.734597878738023	3.332041705882405	-4.096023416873498
1.334030565129495	4.436364619389866	3.5369725796932516	4.151921765904579	4.778983905802388	-1.1843687989712035
4.975521507091734	3.4672227896580154	3.710403908669932	1.6892527335129848	2.4965195446961763	13.88795517534638
3.097117398199417	4.5065384286353805	4.4331163377972995	2.6908918498507868	3.3479842729880667	6.824689507202341
1.2346277545325233	1.7279717384538331	2.183718661256191	1.6492628903044242	4.732231843670966	1.4981796125131102
1.141201685947502	2.008459604372156	2.632327165975357	2.3440321749875688	4.31253405493758	0.4618401715589897
1.0942788386349367	4.0549839660485	3.7874000041937945	3.518813625160608	2.5855089881254503	0.23121166333544166
2.2953106611733065	4.389459174941433	2.788503777224838	3.6652387800971873	3.454243847419664	-2.9853847936907463
1.8276507067712813	1.5447829847238186	1.3251298089334185	2.8996196064132214	3.816248791313805	-4.415071642773035
3.829372557572903	4.919254488367606	4.650556171612681	3.4894307981059827	3.1277075936067558	4.21572901714891
2.3239052401058697	2.3405567746797544	4.9722805734909725	3.644443908385728	4.6782088717148405	1.8645539884504447
4.849710521174371	2.772573744049467	2.186604005185907	2.469843083027369	3.790408177388957	-2.6729976279935332
2.063743112114652	2.3505589844553443	2.725414019027732	4.157106997194615	4.6662990786781995	-2.860392087485102
3.7617100222686353	1.850050582195536	1.0621260802476833	4.024994958760201	4.827798012778519	-23.285685468994966
4.537754433991863	3.524680944388205	3.61423982045269	1.1962402286290614	3.0646484073481752	27.41336262397847
2.8649563278499235	3.69561231234288	4.675748203392506	1.243514498004212	2.2729815423491178	14.206111000944572
4.0899671303583265	4.40589638642879	1.7466645433973325	3.2393088894292195	4.171757180855549	-19.832049266309248
3.0070134394713026	3.72584899892785	4.535095876838927	4.210029530140576	2.3944145028204744	0.4567308516314496
3.672600663980047	3.3158508003520497	1.1243674169068054	1.5970204177119909	4.692377102121876	-15.041297297689507
1.2560805053480664	3.4301517818722083	1.6019558623593015	4.633041036618859	1.8856321416960349	-3.317945382400629
2.3387418566600937	2.375965925948054	1.6135392129976824	4.239439401380106	4.9353902507874885	-10.52771824852096
3.9824888680036277	3.726919074131281	3.3021737510919857	2.8389505179531125	3.474004406294368	2.547812639196649
1.4416659977081756	4.101894250887679	1.2697009983207086	1.9870830528623853	2.2749017976974946	-3.8251176493321113
2.566934223283661	4.404666775386209	4.035643789120507	4.1032139006983535	2.673489560233409	-0.12334568017761235
2.9179778426750484	4.793986244627786	4.302575986882104	4.635345289553642	2.072853080122558	-0.4838156491824152
3.568663420852614	4.8726633152310725	3.228024485822269	2.7033587403141994	2.894616703055346	3.0262532341674735
2.004644011869591	2.985274452541277	2.5438950410744763	3.8435440960470086	1.8151402513852184	-1.4438655403534393
3.5294035385460285	1.5042334394471424	1.187576766499069	1.353053154525905	1.7953485091533947	-0.9815779706635478
2.01236089157506	2.8137973342558067	2.1060246508774303	2.7644010386430096	4.044598147600988	-2.589904857363465
3.763629725370474	2.012414109696223	1.4229056122787216	2.5217567654297595	3.462076399070493	-8.030091099989335
3.9943959233296518	4.222604276399402	2.891117651652834	2.388857726415869	3.5917277634449936	4.405623518934236
2.447367401547111	3.704854680210465	2.9147827982459567	1.1751291896414844	3.3460864406706965	15.409142635860606
3.424817768498622	3.957240655522429	1.973199524675341	1.5193716191249131	1.1029569792313525	2.2627922793102897
3.168312348622571	2.5775715146464564	3.7975440977990393	4.212263834028203	2.2594423843881355	-0.4783836164549088
3.5641325434473274	3.3661809975686685	1.1761986505241762	2.0167936684728343	2.043089946682665	-8.686072755574791
1.6422864942480393	2.567040488772523	1.0216768192984618	2.993955514404268	4.720472851501056	-12.83147389555292
3.264915825336747	3.4642537572305248	3.540425552417525	1.574180634903914	2.051594555804018	8.186547848661547
4.5676802276332005	4.687146425359545	4.944768910791977	2.4367225883878043	4.69166374904476	20.90809940672885
1.7911543904297953	1.366168925315657	4.240817560351761	1.052768843453749	2.9026136812520704	5.07188033973977
4.121139044552725	4.5547749670370345	1.7865484625869974	2.4146023250063515	3.4461577241225814	-9.417937800519237
3.366492826510385	2.079260574713264	2.645292229892644	2.692688502710223	2.2781712294820173	-0.10611026365408986
2.9013255026350118	2.856661703203565	1.6418155014120477	1.8579068692485063	2.15122193756684	-1.2630763761959254
3.468415607183774	2.3276459893434542	4.00925114448143	4.086375692993933	3.594219708755476	-0.1365978183050323
3.5923155023630016	2.9725739846362265	4.29245166353275	4.582367822754888	3.0181229590741805	-0.4750301080133872
1.3487886782525913	4.281210455919276	4.492932013875573	2.8088865050477807	1.976858025842416	1.5232660205074864
1.4938735917675063	2.9650671840942864	1.606455877910634	3.355874627709022	1.9589845317109589	-2.8157794974623633
3.3579898833905664	2.939860706539009	4.123361249024734	2.3322505959249917	1.869077988298584	3.4366031121394567
1.2540577831237518	4.584312099201751	2.5386556594084233	2.1881843741224807	1.6803538338777877	0.6094768257646438
2.876442288431455	1.8020014640821584	3.045301027003858	3.037768439067748	4.422069364148374	0.018663610861533318
1.2887006311568538	1.5520354167549293	1.7665434732544418	3.0025360976872606	1.0773885035115858	-0.5021452026639884
4.871757580641066	1.880672513476352	3.42225484286817	4.410145466993798	1.5468939678919984	-0.9276902559395664
4.482319991590607	4.659171615658352	3.4771342225016433	4.998425914326272	1.997898009339888	-3.6520999755330914
1.3215110394357552	2.513580755481982	2.5723691450650654	2.5644721765172367	2.993134872688719	0.011901975448777238
2.9056292183356467	4.505987277424175	2.985120130045936	4.767310084706558	2.211602260934588	-3.6262351030633178
2.933321668006373	3.3415462234560467	2.0405173122389857	2.3470362528058715	4.357516753218022	-2.733653485419386
4.246601776176038	3.3386318844022216	1.0581631956228108	2.6633530186191123	4.362320328916036	-35.226754902070105
3.7460484788227615	1.1226995661125532	4.363379112787342	3.414394835106451	1.9399680135864608	0.5197013508337175
1.2318794931181976	1.6485320358452469	4.00386523811877	3.1415326613803654	3.0729453548537897	0.4278329373664505
2.2060502621671376	3.0924608218073577	2.959120622479257	4.616535183293335	2.0189725490646158	-1.6710996760302783
3.7436708036677855	1.4771852037259476	4.642898766791983	4.358441508768959	1.487973696056914	0.11567098615813047
2.281846729620993	2.8255326852131515	1.8757384588952788	4.988669929215209	1.7945440740765377	-3.849049011288932
4.159606386772575	2.1176739969619938	3.9060840016971783	1.509683588113734	3.0234048907533286	10.822797306541872
1.6952978881529086	1.3734783439972935	4.4586519432160845	1.2531162418920458	3.034618818926162	4.053943315359804
3.125657300332959	4.7567876378850995	4.833099521907414	4.673169104878165	3.1016058260665584	0.3265393783462597
1.1225966566611172	1.0205482706295514	2.96296910167504	4.272239475251908	2.2811564797762	-0.2703080643222492
4.710232637426071	1.840162168135852	4.688134734321867	4.281796845141102	1.6717985388060217	0.2933212818910124
3.665938963114904	1.2079215043601421	3.7781438457730254	4.470819098527595	4.686440080429144	-0.85100301143501
3.850815398362397	1.5842529800970988	3.915778793773493	3.318341327758304	1.298088223923863	0.3641117473384307
3.5350158207905484	4.79412823689696	1.9011193184798565	3.5796561102785995	2.027104228822811	-8.473391468597503
1.0681791995779153	4.121228311613178	1.3546016829862189	4.342791253269391	1.0854561322381762	-2.427228418233086
3.442207386603252	2.7806024561706333	3.4841179105602538	2.46740930768494	2.602098171280374	2.9455206198728647
1.3510561986932572	4.502818893924059	2.608694863095554	4.00151229640605	1.8281738917921064	-1.4839598532990603
4.724387652071785	4.136485982982151	3.5466199161390244	4.6314815201149715	4.738042408556648	-6.115272032140546
1.7585398943087345	1.2463836035131548	3.0452240238011896	1.9170335131097165	2.4397012409163565	1.0334134019445198
2.5696067521638506	2.8356229484274995	4.279039917198041	1.6915304483143174	2.81181932061724	7.32416885448546
1.8014850370421225	4.504097088435816	3.4094803337319934	3.2095562782088973	3.1207424267850032	0.4626240390226386
3.3518196244405716	3.871710516490932	3.5607882014210634	4.218747062378164	3.84183769957403	-2.183693299450019
3.8572715976347753	4.173051934765683	1.7042665427462502	1.937177650232416	3.891643321193472	-4.419267299910663
3.8313085698618354	2.8895111424526614	4.145604059544221	1.526600314062739	2.8433689607244874	13.026497904830016
1.8314727653994696	2.000841146905564	1.6976229673561178	2.301080436107485	1.1708593917652657	-0.6628136493794935
4.600322418131858	2.8244294495364772	3.3903697334324185	2.5213542337201904	1.4632684133505052	1.9328119159725663
2.9242775456940584	2.7903251805825446	2.2316437753550704	2.910989747445781	2.718464193156926	-2.3196501093588244
4.28471427882403	1.5706047284864408	4.623656403493902	1.1494566830539696	1.9536422632843995	8.594298379746906
1.2055216650813272	2.948892535620368	3.9333482979298022	1.959724376355112	1.5077833324951049	1.3723974578225415
3.8371343700054683	1.9202373560825376	2.0245082473251923	4.6315328890916865	3.249931222216832	-6.657894751746497
4.741159250378304	3.682654363603754	4.878404438693313	4.268974905293277	3.789034746474776	1.9359591246476888
4.851866917588538	3.9647809713188384	3.0355661901874185	1.8821652081920883	2.346841405374467	9.113699206853422
2.8320542031606744	3.0069508319480653	2.7246276080122596	3.6483065124577654	3.4954221003869264	-2.765986584934484
4.574542111016629	2.691805715753382	3.5207232175690675	2.5424513261614767	1.5156154619231177	2.039648881519922
1.4553436881999433	4.558767548807172	4.960354394898887	3.222884001033274	4.3410126500309225	3.1301424240399016
1.483087349132076	1.413047792651946	4.332936537423839	1.8476747560052007	4.890757351230136	3.1817348547680795
4.866932348144862	1.0595787845750335	4.318280298245727	2.1503100952128498	1.0316371190053542	1.2421009950032886
1.6165330950957002	3.5256706644981652	1.072262922993775	3.6845165691127564	1.9922128213777468	-7.507504725608237
2.794988778922914	1.71096241583249	4.200435569139998	1.52784804975959	1.3976593529518448	2.783423680734433
2.489250137062109	2.1938864174257184	2.427148647074012	2.860268282616572	3.32123864577752	-1.1315858018604177
2.160069186537209	3.4492156238265954	1.2312118979493285	1.2627092560357491	2.098217223412139	-0.316720674921568
3.216060686357733	3.3794686533315943	3.849467671755417	2.24074505247308	2.7989451147941886	5.673552596195661
4.0105981219974325	3.0903105673469704	4.525496908782547	1.2436103986045175	1.1613021150354546	8.39323593762073
3.6039037560432865	3.798505017814696	4.767526932212894	2.5561717378769746	4.722268260985811	11.730374176550455
4.0114504639963915	2.089167505805288	2.8088353376048834	2.204705212413086	4.7075549331170015	3.84878610420642
2.7572334248121324	4.829983530736238	4.713251271972712	4.734348636138352	2.9081823093925245	-0.036617457206579114
3.4643958444303595	4.167501205133239	3.4935915124471557	1.3548664780735806	3.3321813395144813	21.737930834368935
3.598438039876694	4.780144401029478	3.905717647815163	3.9080595765334474	3.7463485736959066	-0.00988723555618566
3.0817600024896743	2.9279540193150995	2.1156935238995533	2.5353359073990838	2.731994146346608	-1.928563362591752
2.5285629543569104	4.492136679195738	1.0583149502547378	2.41851185520104	4.038891019072068	-24.379651765439768
1.744659168577837	1.086530421261496	3.7297084264852916	3.166753497457428	2.9723727493760004	0.2685593295160397
4.1777101143937765	3.6114746286872834	2.6481061044198464	3.679071262861664	1.8962792896672245	-3.0275796514086406
1.7358112708280609	4.148292875110839	4.337583413710249	1.6255834323789196	2.484624298674877	6.881216482784071
2.161952571259111	1.0619266528231708	1.4846961252974795	2.5242986712155693	4.330008037240887	-2.757518319626634
4.436370639305487	1.7203468952148824	1.8423042517442627	2.7259376609641706	2.6702978538857796	-3.5859019520311763
2.4079455108647445	4.1449866154506365	4.9105293741218405	4.0601354740003135	4.417861276572367	1.8807590507385987
1.7523633536169505	2.275508533168712	4.914706981915716	4.362431107729478	1.7559600024318436	0.18036285875977756
2.27712031971358	3.378974383422362	3.3786537981456823	4.440348073321697	2.9387467666057123	-1.6001909490197277
4.8373627536062695	3.0952041017879903	3.09651065294247	3.1086184983455807	1.8825243783590149	-0.035454014595975684
2.8874141121438224	3.510986886768274	4.994076612411224	4.2011478161658005	4.462185335996857	1.7096094673528508
4.172103645025136	1.442615354544832	2.7070111330578546	2.9678710175589846	2.8505210048639147	-0.5570601832564265
4.9952029682269385	4.851063021654508	1.6932690396526624	1.589967679338811	2.1078626899417645	1.9598559403960336
1.5295860881700247	1.0476015904489784	3.322566227364256	3.0258340739005862	1.3630923256014933	0.06446755502843131
3.5933429335882203	4.94578799428474	4.801110598328291	3.1036476096512584	2.5830028491367587	5.229320325086127
4.941936513956473	2.7963079023380617	4.4985843427305205	4.3348407689218815	1.696663214995242	0.19687612119314385
4.281406746710568	2.579327843553465	4.358265895564356	2.4178095446333856	1.0430053167149098	2.1210339754264145
1.1700842498184398	3.0799965916427654	4.538398195778619	4.237921551520157	2.9877931263495885	0.16821824683617445
3.4878519064680082	4.9045581050659015	3.193089627035913	4.419976829330923	3.961893426925242	-5.8916134426417095
2.355618158561603	3.96897585948444	1.743277223305174	3.2638769325221024	3.2379178250677665	-8.090285461488289
3.05378610676826	2.97721858485652	4.95760691592678	2.972550031641529	4.645494783702602	5.689223660492655
1.2238155899830965	3.576078857979915	4.352827931350479	3.9377865714856872	1.2837951819046167	0.13604623074457406
4.780358888290795	4.949835676246657	3.4106189570306813	1.334519381201365	2.3100200982150225	24.93200098714076
3.6184124434081046	4.0033681973773145	1.7483819125890956	1.4698803649972445	4.658407613051591	7.312913042015145
2.793550455161001	3.795598340057453	2.6735232448665207	2.19311616412745	1.6790476355211648	1.4586919452579965
2.8179994479378987	2.7848811384670555	3.730222986049218	1.7943743090860562	2.0519250687034063	4.657283060326589
4.994682590211744	2.8978898618993	2.8392376677181126	1.029522568417692	4.9116637674185695	44.01401522618637
2.8081348916754902	4.06896346727966	4.09241838172067	4.487378984327423	3.416780086533836	-0.8396528841600828
3.0173024695087927	3.5492093323604768	1.0943915496819114	3.0041602584454705	4.844978345601379	-30.138889689431462
1.1298409627413943	4.621452784872735	4.699637420193173	2.6983816177833813	4.704725124982625	3.8767248010474598
1.272171081556008	1.97073646176936	3.0901801891279304	4.488336386132874	4.579965075422856	-1.1575046032012288
2.1955334130809017	3.377835221541764	4.621321832805445	2.6979580052971994	1.7879614993567965	2.045486972893849
3.541887816909869	1.9668282228543164	2.8969391146636925	1.6365345865680094	2.2702013461522053	4.204467588061198
2.9646030701584936	2.9491327127168483	1.2452171448516545	4.730065550414244	3.9540775741377536	-20.453973809131018
4.668650839018226	2.716279015420214	1.3303558272638356	3.9051157308415134	4.241965920991877	-26.660479776971243
3.280256133215144	3.1569906460381567	4.053104453676794	4.668552556080954	1.0089621803967015	-0.33984221635410466
3.6407749509307714	2.091474786184255	4.428149155155003	1.4617034539618357	2.5451234876742936	8.881988689032193
1.1145776726566998	1.6836221720249784	2.6874742124675097	2.5386317613843383	4.405575471630507	0.18036007994808825
1.3551211978063538	2.228562676592796	2.5231640564719884	4.23641431884252	4.775152289367372	-2.3113574219430792
4.431650993617604	3.377570607579376	2.6619586912282385	1.756631012840978	1.3434791098361356	3.893362541029104
4.730338365505967	3.630527686420528	2.33945095265274	4.7394373996606785	1.020616380013851	-3.7939582536997367
1.6269761195929604	2.77174401260107	4.735472744353258	2.7849135596709997	3.5055062806295	2.338132493626546
4.565363617498088	1.3400812401486757	3.70119218317019	4.355429175187435	2.1909498359613164	-0.5440031811508244
1.0529467336723501	2.87771939787916	2.635571576811808	4.899816061041959	2.272663223151998	-1.2074208090989123
2.8392457226541072	1.197649312419608	1.3166342675462976	1.4188542728820277	2.6114409250104718	-0.4858987796136629
1.1324481213318192	4.606224327963284	3.4890289878065643	3.5666884074979057	2.147732831971044	-0.06991462773811268
1.2367453283214591	2.124834902506238	2.227304711013286	1.2947060881757966	1.5029235833572798	1.27728059205003
4.558584798087049	2.6502856027694395	2.224729909424225	4.445200850461871	2.8489734257578867	-7.72836322443162
1.6416551672518431	3.932427193151893	1.5033060786726318	4.413282952612801	4.357336424555234	-12.337980303580391
4.972766309858302	3.8630272863929873	2.0897336020840864	3.566536796042637	4.832586429011367	-18.394604058002926
1.5103003951850136	4.319588023208813	1.2527811813293497	4.2995482151610895	2.6636312362442967	-9.829263257315906
2.420353375187854	2.794991477698477	2.5869805857786146	3.3972371512099087	1.9488674082738968	-1.2154723491720012
3.4773033259958086	1.5005367430789454	4.099479186914067	4.6245643435217545	4.36831774894733	-0.6312969059711068
4.3501135523495	2.595796593738801	2.6184217464772512	4.200887416685246	1.9146003698453944	-3.110305481180109
2.292989650402396	4.88490565146537	3.936437055173031	2.115583400275357	3.644455580235291	8.925499212373968
3.735139712992876	4.879143481332176	1.9064452199453983	3.9725441282540297	1.2194271775376464	-6.062675983103224
