g_	h	Jz	mom	B	target
4.274234088652116	2.4387718861418453	2.5081111499229047	2.3707628159630527	1.3746171595953016	90.00852377844707
3.5069127378389675	2.218447614952573	4.149467289259571	4.333472326260344	3.1453387891388087	561.7608296120458
4.718678069191899	3.2880632823983307	3.726965178400832	2.6108126546273653	1.282479168861752	112.52302875361514
1.3522220259434912	4.895598667838622	4.179602191012583	4.7790627692673935	4.332984389553346	150.20585904650625
4.237069535768739	1.14980728191631	4.979528020884949	2.94236581326957	4.8031937976695485	1629.4286991081528
4.986435888105582	3.4851496031901794	4.827068823101921	1.8493845729162688	3.643973120596885	292.4385143022843
3.9039992627666713	1.1009404539951713	3.8439461186598822	1.3142201559560212	4.951093500261008	557.278525743238
3.914297575933909	4.081463895027951	1.8916974258976815	3.3794152091288816	2.8640991381399385	110.33137280672493
1.0997638943499022	1.5362919453016928	1.5389793263915157	4.510414441492605	4.441991574030621	138.6859729427421
2.658676197739661	4.279619015922576	3.6124291771254806	1.7948942723747083	3.1734787159024602	80.3182079955068
4.340550811074524	3.4779229008246295	4.857789597345817	2.004060006156959	2.634409814289532	201.1117846525882
1.2908029436046733	1.0683520515764555	2.7592116798333635	2.8665926787806364	3.2018077242421317	192.25236112892543
2.589557635867664	4.295611626291174	4.774663620715573	3.0395246013270243	1.280262910088497	70.37656216473083
1.4406296756601862	2.097884858843047	4.69663907083579	4.665458530541019	3.680898776007388	348.00539057091737
2.1242488398781707	3.3311660525030837	2.1307197466894094	3.0061011872793832	2.129449410908353	54.6495045527751
3.1737850722104124	4.016131759668042	4.522567480179755	1.6270219525714058	4.648426644297631	169.837613668357
2.2049095825058047	4.552087912123179	4.532812865066749	4.437868097052196	2.3266343485214858	142.4394629598819
4.561976063277863	4.166439928371643	3.878297406982088	3.864160599333677	1.6922987334334607	174.47815219239178
3.5662147617538955	2.4141662811954703	4.301833641451422	3.215391950970937	3.1653361171566248	406.37552810599175
2.9331496334075915	3.733502107913844	1.6068905887863725	1.373347640954	2.125835305697112	23.157629157491428
1.93572535980954	2.56086454519964	1.939219794601464	4.0215382019138035	2.423557499936092	89.76552243632591
3.4202204294349814	4.480325247440971	3.658554627878108	4.84526668630543	3.2212980537161715	273.8940278288198
2.5680180350046182	4.860111737369478	3.5905248735641115	3.66207132680868	4.659634728399704	203.40812458212872
1.192139383803355	4.878403745680017	2.6787879411888413	4.2887948556245234	1.5367538298451184	27.108599177130245
1.7758129228950958	3.679819505240665	3.974918567331129	1.1982030266267398	2.795764396275007	40.3747439740556
4.857293623204578	2.429201101631616	1.7337251068587611	4.867458389307242	2.8451989976902774	301.65177788490837
3.347535651162638	4.931147257475264	1.772594836094262	4.762789280692116	2.1204365015899502	76.35776820687596
4.803117884721441	3.6604396901642633	4.240506998086392	3.1609989837083536	3.5474434306276588	392.037379513312
3.9699934314986733	1.4113205988637445	2.0678807043708782	4.804242327685802	4.134663457202147	725.9965017334308
1.133341850169344	3.2618244187037284	3.517924265878824	4.0656725209684685	2.8480901074035083	88.93092717031239
1.754098926415372	4.5874016972300495	4.94244319222506	3.0848494388800662	2.6760247927868472	98.02412440239216
2.626038106966908	2.9238915417505313	2.0871856880811603	4.7898607636830635	2.8113414157201864	158.60511935770054
4.338743819291167	1.5355546329981171	3.5254808242959643	1.0735149670152246	2.4964977445741576	167.73984691090314
3.677960311331167	3.0952770796170195	2.759008857225285	3.6211259429603815	4.528968645249505	337.81848786219194
1.880908472944644	2.2382630969494897	2.782571073611844	1.3875610969782408	2.6615246395019705	54.25818587091696
3.8104168977954465	2.9132434035198282	1.876747445375881	3.0575815731042035	1.9121954200051188	90.17616266027012
3.901600951363785	1.0783171823531013	1.2784636601796089	3.4443376498569953	3.2958442503801444	329.9415258456991
3.137217370841228	3.2981596447686705	2.0564019757045098	3.115696820255261	2.232002664918147	85.46941240379601
1.1940036580493705	4.179400029797828	2.6529017658426333	3.156159908515504	2.7475065449030764	41.294336032411344
4.606213303151173	4.872730214043383	1.9236938941705368	2.3919426437334548	4.5696407447838485	124.88789141527685
3.1798103888419336	3.6992708668742633	3.9383740468841157	1.4920837907935132	3.9736339394822	126.11390972684677
4.313057973315305	2.729933014401296	2.0291694762719383	3.564801889736439	3.1306296227203125	224.80117862046788
2.961768423097756	4.6882895587867575	4.754335208646153	4.19932872940216	2.7646484347597777	219.09180048564784
4.667100186673361	4.677849890203092	2.5124468997600813	3.628397725866882	4.564112992845106	260.8247959011726
3.0481554604554773	2.749009231441955	1.7371391914941348	1.5780464031380346	2.385201217185373	45.55333666932325
1.7564722283927845	3.6831824634064296	1.3233373348943926	3.6448316239394782	2.4762164813310745	35.787764218875886
4.45109548814782	3.1081870816832966	4.2090853869323235	3.5977415185250474	4.3245439980925555	589.2473561112232
4.278911236697354	4.230238019978944	4.242335787024185	4.3442899618107305	4.423142953251562	518.0875578609555
3.4908913191070083	1.8525325430808008	2.555240456639148	3.1700114776098403	1.2853342491648392	123.27046672546624
4.537229018884059	3.797433685546959	1.7140213113056402	4.052972362909296	2.4756956146463738	129.1122584661399
4.903395095696716	3.360378172535452	4.1951969753491865	1.0275337246720952	4.2114981745692015	166.44611395627658
4.7902913617450364	2.249080998311757	2.1101699731268693	3.4204067923900565	3.899780539307844	376.6795720142044
3.4065958515510246	3.3135889474398965	4.238739346677969	2.108964870040525	3.3195825431989783	191.6864337267559
4.163910255124563	3.8992477720496823	3.6154069873004686	4.35564088951756	3.2887104734591377	347.48438781297074
1.4476420679465654	4.063799049870251	4.986141323208607	2.0227206087806198	1.2605154160203584	28.45492749917984
1.9075000182368207	4.375848021842615	1.5478770352732227	2.6447762713535066	4.189081134017471	46.970627021364095
3.9070673249772647	3.5806713817106735	2.6060539986834237	1.54518857641148	2.948507388163081	81.40168923098615
3.215307145130214	3.536423343149018	4.647587181322491	1.3914291037684583	2.6705218948934166	98.65585314634356
3.3187865441367217	2.276647371715248	4.179976842491728	1.4299962168097204	4.287685741543033	234.74434123608864
4.4004823877346135	2.363328753663734	4.739919090320525	3.3134182624702846	4.241178070499107	779.2731517554391
2.2065132886085994	2.1811809253405783	2.6324165841482845	1.5164146801454097	1.0946737053125446	27.77486834800776
3.0976585346071817	4.790816152567771	4.159649202209892	4.410673561143049	4.7920634348273135	357.18078454124765
1.968154679656068	2.4311022325570244	2.9044947599980224	3.0555035553626513	3.103509050814746	140.101337166898
4.300966234039216	2.9236871093016537	1.6496576158816807	4.013648111427819	1.628915471725514	99.68886859434576
4.472052486115702	1.4162500292900728	2.7762156838220946	4.431862241619352	4.7867546738860325	1168.4966035221375
2.133908606305765	2.6894272724031887	3.2406791837835867	1.8165171206808648	3.9213960521593023	115.08325077557056
1.3149819875366346	1.2540613877211542	1.6091394639908678	4.349723343956796	4.007011381159277	184.78077037129123
4.90102164718467	4.0325805781437785	4.667504866354569	2.5693512070733617	4.087643728950891	374.3386961703938
2.367642768032358	3.1015392456240334	1.3556367286419189	4.724519935366438	1.6043838611447223	49.28650936006258
1.6991896501645989	1.0223253086339952	2.2896073338926692	2.513456780942746	3.16117387227757	189.9824234607747
2.9215546337964717	2.6795646198436818	2.938936714989408	1.5249190717095953	1.5618973737633124	47.953374130134065
3.2547123344200206	4.17290181394595	1.5972066340467346	2.6870306247071234	2.9664534600092485	62.39152095108066
1.901022727899088	1.7709551518814757	3.1460420860434364	3.8189809893605298	4.044786449455079	327.7685170890862
1.5574495857368924	2.244947146291231	3.4268603728259603	4.386444548028962	1.3818951572092413	90.54654699932422
3.882598449329911	1.2001015716064365	4.690881438921803	4.5361115672334025	1.766255226179133	763.9694366475965
2.5536478496637223	3.916511257580392	1.2225838403364793	3.1940721876726954	3.995771791721797	63.924236793586594
3.3754508011020485	3.1201755435936454	3.8647301044546434	1.597098054552001	1.82722431691815	76.66113400378354
2.538425278920947	4.830670809697606	4.65301884482861	3.959864125773489	1.2394147214760451	75.39951551873791
4.309718485545931	2.0853444640248178	3.742922664984072	4.9270423741914025	4.652548357058335	1114.1380708270171
3.1294838259129496	1.620328740339848	4.197331768663965	3.0595267365894148	3.9680883100856974	618.3841142347055
2.8391229059433174	2.056027547382489	2.2190133497304227	2.9520200620816595	3.69794901370898	210.1722005037599
2.3602235199565427	1.0322855821253458	3.27771484247711	2.8088058707481185	3.3227506952950714	439.46449151928596
2.095225410347481	3.155809235380055	1.5734967624955756	4.465752685492966	1.3666311132331028	40.060069976904614
3.744583746590162	2.144606408538528	2.1885973373628618	4.618307620567874	3.3463952303108484	371.07506600829834
3.3741909336681077	4.6245421727550085	2.7870378346987814	1.9893978039957227	4.581786569651215	116.46089724916212
2.4348683433244784	1.6018344834000904	4.7182745931057255	3.530520394988565	1.4222211714994013	226.26990225184062
4.722325340208041	1.0857041979355821	1.5958013525713888	3.7440606447385543	3.004532641908043	490.59473772947194
3.5897272347768427	1.0390325571907146	4.098993851988491	4.83401996697892	1.3507957010786202	581.0152600023761
2.9232377349737586	2.2179263683139068	1.048808198068461	1.5004267850443591	2.128076518025868	27.732881870592003
3.821746210847781	2.2818229690463467	2.0624637107231822	2.8345978095566364	1.1543514025304151	71.01916511206294
1.1312281005627065	1.9808619637794973	1.9346361565127468	1.1503920305293174	1.2635841013118971	10.09078975753049
4.594688355243674	3.2409615061112165	4.07992432760505	3.438066811859476	2.2196908227373573	277.3453966576963
1.6968309032938724	1.2298272298695077	1.186663161613826	3.111231692088821	1.5572990424908901	49.84322789978504
4.164619210673285	1.6500045049922183	1.6969319283004771	3.7102632874970465	1.2314561265478905	122.95837938369878
3.914587046168424	2.5215733557600952	3.934062221581838	3.94877389077578	1.6890635251404198	255.9432560636441
1.2348331296862178	3.3862316673012613	3.7084464600299887	3.1838419640079154	2.97665399500426	80.52733851866444
3.4858090040590484	1.7884296279468876	1.8973589084832796	2.5161263484187373	3.831659512231117	224.01672617838437
1.011815271052825	1.55776292702567	1.2780550583461086	4.180018612974916	3.471460336837402	75.68672630571103
2.675432348724363	4.864666400263168	3.2410182854115126	1.9169431749146055	1.314108415879819	28.21257299225884
3.995521494987624	3.914410742285516	3.357825192341272	1.1157278716260763	2.615029146154596	62.83184957628489
2.40546455551232	3.5944246448009896	3.778832490281133	3.4959406240088136	4.276782469697912	237.56819439331107
4.989800223455786	1.1695533108158886	2.12884968618622	4.700359792724459	3.227056940046013	865.6169116102208
1.7052667226957705	1.1340179756768678	4.149933712225407	4.458674936314173	2.2664523843738373	396.228597084858
2.041434897663936	1.8840819160472284	3.6091547900519734	1.6058910463682197	3.17076014922094	125.11247007550234
1.9381291950001651	1.3564720268941648	2.2056209184289512	3.8986904332783996	4.418510127953557	341.09647318512384
4.643465111806047	2.718334469651401	4.355600360496432	3.820482280924759	1.892100267637792	337.9321606195596
1.4484983307419363	3.5587179778747444	1.6785972877279822	3.3788522815347086	1.091799661812411	15.836637399083989
4.225181194752894	2.5079701819338207	4.81613854694401	4.8648916891236205	2.4522055243845484	608.1796045145406
2.706156178718388	4.974490450906929	4.414059307991106	4.1136171515503035	4.0780087499851065	253.10126249116246
2.4532792871432907	2.7377754915521533	3.2366663713654	1.9580210694140916	2.572363210853264	91.78603621412157
3.1978886486162006	3.1008580789489297	1.5693979470978512	2.8642637311256163	4.326197790520362	126.01254159931194
4.1762708421336425	2.302426385691026	4.758573026345804	4.133944999532645	1.4250777597033424	319.49404356911475
2.7894187206731025	2.17082624097426	3.9243189271012318	3.9428357244525785	3.8570855893769496	481.83769303878233
2.7070400534914003	4.7572664798756366	2.735723654130358	1.301909459921046	2.2214649006300697	28.288474931080547
1.4209373677563977	3.8411222476175837	4.165671953909403	1.4002400557677748	1.8328937639418323	24.84972183201685
1.7318454083305843	2.65051682363929	2.6782257791344626	3.6737920147982135	4.382579916917926	177.03128502286057
4.44848637644473	2.811437894217913	3.136074185835085	1.1517345903695984	4.237045405214661	152.14773624403176
1.1939384309483485	4.308136481938502	2.3824640410386286	2.4727446860034976	1.792552356047799	18.388649189709696
1.5790612633350758	1.4314241372338827	3.032304219911946	2.719575984640052	2.299667431044674	131.4466475794294
4.589090144372396	2.571871596657703	1.7247872122135168	2.725890427935139	2.156212144741419	113.6560558673902
3.0268508354238586	4.020511691812572	3.6484967862395146	3.929883135684156	2.4046661724451472	163.09398941439406
1.6699501431629944	3.3359085144889966	2.1452176435677006	1.9056231325107524	1.4125256845318912	18.16243076189345
1.2602413830377281	3.1282925108075164	3.5096796250247797	2.536233300507164	1.0778844803756384	24.285952645298533
1.4544839982387772	2.9582100510907043	3.5256788194353885	3.5054946803297438	2.119430577503872	80.92283001113096
2.509782382037888	1.7191631347590612	2.050289115913206	1.0194049303101609	4.1957220793074335	80.43913544062497
3.543572890550502	3.2825129454822104	3.215340904589502	1.0465539081951785	1.1154210055344804	25.45905267126843
4.5280468589776595	3.8823455697153553	3.3545490606960207	3.510638745234515	4.8084794742572985	414.97759304432196
2.2125165951499968	1.2217879886393774	2.5821926514743043	2.8927358107162373	1.8669210658740483	158.6696716313053
1.837533943888093	2.2209140514551065	1.4872119785223092	4.542193561037634	4.155549639658329	145.9319794608176
2.132692958027536	4.318932746649598	4.770915351457363	3.4113997426093845	1.6909616165902015	85.38858857571189
2.6091037207377337	4.164105688103843	1.701824171615316	3.8669380523708656	1.5019766342527503	38.91298511708053
4.084141909088341	2.9629817613406755	2.2988427319795925	1.9110392000060417	4.723058176132878	179.70239531289943
3.7354650264876055	2.841480689978201	2.4420732494222857	1.9599243912439137	2.6300614466417693	103.97854434453804
4.865797336827146	2.840054313857097	4.185303430262991	1.8689726551852428	2.361317509932923	198.83440007948352
2.799913725509575	3.779843648240413	1.5391276401302516	4.327690420698828	4.426032869196573	137.21327826389083
3.7007567163323296	2.0931800285481086	1.8010764952676794	3.0390806661286747	1.3847575576919016	84.19997301198357
4.892049796886819	4.671365863340089	2.6753266857501075	4.345450578696428	3.5107607733095976	268.5590107686445
3.4517941355152453	4.583070111539132	4.6930014841630525	2.6529636225067192	4.922419552943621	290.0206139203878
4.507475156723084	3.7583815644886185	4.136819215928707	2.2399847408692524	2.9263992018890583	204.34194019478522
2.9248797526101598	4.104527585124405	3.5132036156915025	4.891699361406506	3.174964758728987	244.30181514830875
1.2492994656088159	3.8260570669615577	1.3876452890250586	4.066446607739024	2.698079294034103	31.23512355654799
2.0183620726721605	1.5964624467758493	2.0869061900600783	2.4137599869622206	2.4652994580671983	98.6476920579472
4.912722150197526	4.644823882062652	4.468333978233568	3.483756457301679	1.0605876002912833	109.71671032713522
1.1326264993195934	1.1706991040600991	1.2098690644428234	3.16919952896224	3.817511652780341	88.97943157484293
3.1754649973310283	4.6562486333408915	4.785854089721504	3.1990204484281737	2.9548879841226987	193.8512151023193
2.7337954268147917	1.5712893488780748	1.1524323326712451	1.9989160722593309	4.8740154225336765	122.74013815232306
1.828034885942432	3.7979764671193124	1.3255947587540675	3.876055212982567	1.1605821966549534	18.03386090513472
1.186659389649262	3.2525323235276726	3.0597772524087574	1.2891673292227006	2.034423862315701	18.3960622589893
4.35521546036219	2.3543937242218567	4.190934589131423	1.9431097834964601	3.2130873579766237	304.1173352797296
2.676369555066499	3.171011568387607	2.7481225445086395	4.121189122922226	4.1257434916418765	247.79297278428945
4.396757752834941	1.4641192329139825	4.617654086329262	4.105209016337676	1.0209903094570705	365.1861105363392
3.815497454574517	3.447839047816105	2.3331760461337794	1.6072138994172254	3.2656884383770035	85.14908588676997
3.722541784429028	3.0069313602435264	3.713963889063672	4.445608522110682	4.0345380598662635	518.1537492510079
2.5503536263958724	4.3695143185394745	2.5643261613564494	2.659595423510602	3.1410548879994318	78.56180806411766
1.8807523977126024	4.768087218493078	3.580538126363867	4.4018728495386705	3.0396788635855816	118.73555901909798
1.0431469277364245	3.468993377351456	2.840375052537392	3.4554206328980053	4.248891613454653	78.7905523915749
4.822362208510384	4.055032180288012	1.3401795148298628	4.68871647655333	3.0798390104882456	144.60734531192568
3.752876044231975	2.8595252345527857	1.0152091067350044	1.2579325111818425	2.2792615587667595	24.00253807991972
1.4413674850226361	1.7469951275785809	3.4042782465280657	3.9455393544277713	3.706031845502997	258.049767153908
1.95934926238994	2.6736323635928265	4.918959764383322	2.178470387284352	1.6382008661799563	80.83177556632208
2.6486919351387463	4.798086996273928	2.7262081288910003	1.3231939892225983	1.6342158000450104	20.447260609777675
1.6210895397088252	4.5073891978172345	2.009259784134071	2.0696659204666283	4.676645503455728	43.94734100680056
1.7407102207617728	2.3931264402100023	1.0979058783823383	1.209011357916522	1.9266684146775692	11.688079893556482
2.4420424394994598	2.5394707221698165	3.951170383028043	2.617289975385822	1.18375231044221	73.965347941866
2.7681716999749857	3.1012588860664536	3.480952457321603	4.892299435432161	3.0094903302663942	287.43453394783893
4.274123344386231	2.8427567372193003	2.2757782856328403	3.659942384222275	4.519971237893791	355.65350343189834
1.706016277608768	4.003523977718881	4.833323023965333	4.013726950787695	4.040111722516944	209.84934876196186
3.5358554508339615	2.9452114782290373	1.4580697205532969	1.6541424095948956	4.1090574425671855	74.75690043733934
2.022479137927119	3.821479695023745	3.462204487187924	4.258273900265848	1.6329756755748597	80.05682931832725
1.802723437488269	3.698896926104137	3.9467839079925504	3.7086383865267902	4.049102855647089	181.4902884861155
3.3551254746765733	2.5095384948300867	1.429772164029524	2.048637867715443	4.810272481993595	118.35769118617702
1.0746545276805128	3.91834276250348	3.0779326143918837	3.750437066840969	3.4336935034948906	68.30442408992637
1.0774610320248756	4.738646046234463	3.6012178173854026	4.8148469372718505	1.2900175364827846	31.956165393282728
4.3564473388268565	2.5851567480832003	4.160238895996828	1.8065257280811269	2.083759238184131	165.81942895327296
4.3233227278409245	4.6320197043696085	2.211173526789768	2.8730993802746534	4.02302855143808	149.8834618980508
4.975419360980208	1.455949697326619	1.3266222155967533	2.580484134156955	4.7359370751992484	348.11085989589037
1.832840246222216	4.086126689466254	3.735727342591855	3.1629471812238363	3.1339412564409472	104.36397586895608
2.666528021936953	3.586078601193698	2.8540825533366285	2.310867746803976	2.048843087864218	63.133015957316424
4.922322097687552	1.7616052990188722	4.032653191381847	1.7300176945286467	1.7357343392975926	212.6013236178528
2.1332527439057394	3.396102038558096	2.1385408453058985	3.6296776569378064	2.376738258734364	72.81291458971336
3.7632051490225567	4.630006700860617	1.7660121515846772	3.0660038586560323	2.811841757393437	77.75232847889392
1.1163400802683068	3.0179644863110195	4.1629484747119765	1.2971956437503291	1.7011951059269967	21.351230194598287
1.2715231634625352	4.533090639116995	1.8064840122000752	3.8548367737555216	1.7997082675800868	22.087774970123736
2.659202835694706	4.044824375461427	4.652998832053465	1.8243421691445465	3.0583528411926078	107.24041670302415
4.7142585052518085	4.837591011571226	3.79252427873903	3.01250131100891	3.147077841040234	220.1543202278216
2.40874723049365	1.8050990783647487	1.231596185822374	3.1742634266715197	2.0865187299479597	68.39173799265795
4.473536363811083	2.9534609310226614	1.6195586023532351	4.647604019132951	3.1294517220820723	224.1783415080779
1.5097056556931214	2.280269114470874	2.8333621957171817	4.552302776225479	4.630056114298765	248.43085527057536
2.2129708735269378	4.713589375299868	3.1071609533908924	1.6144945244892992	3.3541723616248666	49.6351710836862
2.7323219743981446	4.3095225084840125	3.5355298000084563	1.4944623649761284	3.907918250339387	82.25599211116688
2.018809241275103	2.9375015430750824	3.6753596739148033	1.5926793478235919	3.470733978422227	87.72968523216234
4.2004946849130125	2.552652659848444	1.1834575067465565	4.04048478401244	3.7273878770023	184.28047217114812
2.159428317037216	2.0340260617236887	4.451875439694066	2.2775599530060795	1.5523077484325043	104.99117473011664
1.8980174398036669	3.1944017388694252	4.340867322253971	4.371061886626772	3.7929164228405967	268.6750100313764
3.2767785043138846	4.709419399519299	2.017465429526765	1.1607827263779744	3.8007259851509114	38.91196694127152
1.6166012019089542	2.196801645694762	4.768899278654262	3.44657425340116	1.3625106435342302	103.54702207592743
3.957756007555784	1.1420041272024917	3.744558648094416	4.493697392688584	1.1489007622138034	420.96713313075685
2.3792104716939333	3.512389832954895	3.121940652127567	4.948475835546275	1.4888901331920916	97.89686136639874
3.0707299484539132	4.0158823293720936	3.932779041870143	1.4899472300140382	2.709785771092018	76.28618661921513
3.684644389262545	3.2679778474930985	2.3523286251546813	1.6336976330568835	3.318699653025565	90.35120882510188
2.7816644605183205	3.0972139059403485	4.397802410902403	1.9656086948902165	3.7744013352194212	184.11715881122012
1.6860992115167543	1.1449520619388551	3.663814581110013	3.7247005943306735	4.325544565925797	546.1869708495897
3.292048466630648	1.060452086887624	2.8300016628285247	2.4249338660630197	2.1999916988431543	294.4846548680094
3.020427845906668	3.5489207799309153	2.0972661158453256	3.5115860141847497	2.6563722700892813	104.61592942612356
4.499289344159282	3.928658977144661	4.220408712156239	3.6971260056151176	2.8169524438895968	316.28437532601504
3.28896735848426	3.1189591859904287	1.1327470937563184	4.998375755539263	1.8205396828382059	68.29544634821187
2.5812963723734432	2.622321263794001	3.4844989601727123	1.7858738343438478	4.429688957660646	170.48893134800832
2.5432740717257682	3.8349223841292175	1.3942004307632372	2.722516587120725	1.9126097369564092	30.250918314846448
1.1337438203532773	1.5248725449522826	2.8488393501532867	1.8079200053467501	1.468044110291198	35.3221825803538
2.221384543440198	1.985401159790213	1.8030177558344027	1.6804576519087946	4.288281769048786	91.34109900723377
3.7079253246881567	1.3860875822700292	4.850450694959059	3.63173686853492	3.967812965261047	1174.810545243409
2.4487326762715576	3.5706003064043377	2.428103214255149	3.2973552222298683	3.789122904249187	130.72287150117313
4.510399800578574	2.09820307889223	1.5743249449039447	2.1798168513751	4.314729658452011	199.99326020195053
2.1514838636859284	1.0130655500253611	1.7568987405183347	1.7259051960017957	4.540344868157146	183.71005351968043
3.3392855051377546	4.574105873082536	1.9775499896349744	2.7945144849890338	4.254203758758016	107.83986381167178
3.8443947528563793	2.050261976303544	1.6959067576558151	4.536014273657952	3.3117777408432567	300.14841394047687
3.916089320430914	1.2783570823391537	3.2829467386349647	2.9905986296968226	3.1175466990977605	589.1355228588559
2.3546304965793072	3.630264020674193	2.581292409415441	3.991215206470269	4.905289305750246	205.95455328556702
3.8315488989585527	4.124143215293183	4.916957539391305	4.853675458045974	3.351801686505273	466.94530116396777
1.0706768097188817	1.2843610716722131	3.993567193111245	1.9087429032887158	4.887265521977456	195.13065243419143
3.585253452652815	4.9025278582388285	3.533851929504592	1.79247728268802	2.7945767082566038	81.33878944028153
4.665285935313838	4.239516269633897	4.025687031748774	2.873831600569061	4.9407155502496884	395.2146224811635
3.5828789426381897	4.404638287347273	4.3734114479147355	4.5076859524894175	2.3877922548981965	240.58706904742002
4.504886943537006	1.1499316578065568	2.7101595262568763	3.8236479401388532	1.668743857690529	425.6514994971553
4.454910976620682	2.18699096735902	3.1930356295871043	3.3342451699612754	1.5787003195254572	215.1160928154913
2.020583018444214	3.5627558779373567	4.873264609838852	4.618052255711149	4.921345133083031	394.66913266875775
2.4504922511422915	3.2003546615528635	4.423571164798221	3.2773597891051574	3.609778804652603	251.77512634529128
2.494728856020536	1.817699019471778	4.662144856589483	2.5814297750625497	2.3371901164620987	242.5612183137721
1.208206118575407	3.0939801632168766	2.493547357828524	4.139558413803101	4.869398763040238	123.32478057922192
3.526489178754956	4.02543586978036	3.607969005252121	1.333681993211969	1.9765130590942808	52.35091604190849
4.507261186763067	3.362638446070775	3.5530840067265266	2.164583028733884	1.7089697396932633	110.69462089739581
3.0398153084623867	1.9794535083071545	1.9795671484265835	2.7261125566521107	4.1662436884273495	216.9404067508692
1.3392637874843702	2.09878050919998	1.114891808393391	2.9103530363613297	3.6911975121301936	48.02027631250702
1.7535844478783216	1.7173015578866866	4.2028787869846616	1.362528933530204	2.5530359938004112	93.8014443407118
3.091700188222286	4.259474618756286	2.7843981625881242	1.0737104576356886	2.366222115636614	32.2622934189953
4.3881499432992666	3.0929384129025217	3.924145577695467	3.5416717682073666	1.5376917477587924	190.5077986515484
4.162366552783278	3.306691199400052	4.977090472048118	4.790218794292801	3.575558878550314	674.2195967526072
2.0475061059799264	2.8065670261943927	1.0283934643680142	1.5767685899684651	3.887289278668733	28.893741561336174
2.8549499093692945	4.7779640572517295	3.4659036268988106	2.9818474843462384	1.9876310899888416	77.1210924659875
4.154027225909337	1.5063880623510515	4.1756600883391055	1.556750153964166	1.6860907278260957	189.90541023864282
4.36042655799775	2.5992471402601574	2.3519008325838513	1.5931786968373896	2.4388585063955763	96.32330400836929
3.484224837712661	2.2194202812606956	4.780353554645165	4.647844681360977	4.323192776676459	947.4639989019634
3.509986280524356	2.5287948869007373	3.191003365177958	4.498327175380075	4.690048913179728	587.1206513410416
1.6640636386836012	2.141473653723037	2.281955797586068	2.157045623418395	2.2734254061228265	54.63668374039019
2.057870787872127	1.2217215124877696	4.169517097934591	2.9387012592536337	1.5412502264066354	199.8665431333004
4.6776745436156055	1.2845858343980532	1.5634650765522842	3.890523399404117	3.6597230899617834	509.3205321373349
4.570123675551461	2.705777402935374	1.4963211057289951	4.0027845863279214	3.897747601064892	247.75161221677018
3.0242392149663035	3.3023167516999217	1.5233995911896832	1.5721974000863719	2.9856677902740234	41.147141749856175
3.9886754343109776	3.690526716917753	1.2021506438773035	3.010928908294084	2.2442662942875744	55.1637770963663
4.5096301466629365	1.7643702850285976	2.18332628169598	1.007870611140128	4.102795399470292	144.98876233271397
2.9724973925853466	3.6948690594295615	4.056941340712198	2.7213625114914066	2.1496223668399383	119.96362948537512
1.5485238066930769	3.8161798692220934	4.889824101602884	4.747707319307228	3.2936622582580237	194.95086072733943
4.990040852557012	2.6705070522339147	2.0777089326709874	3.7029958798957994	4.9319932588050905	445.5030179426933
4.0701221987654765	4.426234883883773	4.334564764254587	3.764764307175617	4.488382568060438	423.1808590526478
4.869604252953707	1.6875564747470193	1.2050819013013423	3.78685450048778	3.4013758839891635	281.4265274251615
2.1526098209770357	2.798866845591728	3.7557292427641	3.0426725854689787	4.961876249713303	274.004928111556
2.1534445954224952	4.2721199289402785	1.972739259999292	2.0263904553796257	1.332370571417007	16.868947459659818
4.25275364513057	4.554563586577922	2.84631191216176	1.9666725676815269	1.3202673539579308	43.35905010583753
1.4261112108253529	4.6732998165021415	4.563872138800639	1.5855611424099203	3.9815713221928326	55.243422993759395
4.438803600300366	2.597351766433705	2.050013493983552	1.850373464947472	4.1356238451570695	168.45044748480515
1.7586153480028783	4.674111310997024	1.8919511406984892	2.0233391241464806	4.89885152713389	44.332737559251136
4.4761181500715725	3.1829096927205573	1.6634389413161133	4.917037468687077	4.760248832299763	344.03064536614335
1.9322138686213548	4.31000316651857	2.673491510794044	4.03615354901487	1.963617800861812	59.684412586099775
4.095316570502321	2.388876188548718	4.3432153910205225	4.0595618874939445	2.4797227697935966	470.94194110628837
2.3463077155057674	1.1608880226360818	3.326256985450049	3.296097152487303	1.8201712642406649	253.4209788328582
1.5991521910204796	2.5592114599743576	2.257201789199786	4.162146948735924	1.852791537908593	68.34045213103268
3.7976827599531657	4.781825330528961	2.8955452141897124	4.090565447935994	3.04137665195802	179.75821517189246
2.494019796758237	4.201665911676593	1.3079675161315794	2.0650753886368403	3.4672974477303957	34.92868347177144
3.7290703668954865	1.632794227887314	2.4671995411249945	2.249019711119321	3.5695395088210056	284.22267398574775
2.267436142578507	1.2122814998807805	4.8650125126353005	1.929913797075531	4.211693416613457	464.7186245849349
2.100085262660751	4.217131344941277	2.5474150643271707	2.409687362522133	2.7924513435485063	53.634680192012546
4.2504830942344265	2.923687077986688	4.199849697235628	4.520618072194589	2.4087920511738656	417.7516248964088
1.6706363138988278	1.6318695438721504	4.564748964450686	1.1548793540087978	3.1790139149211285	107.80087689531342
1.3442439604153464	3.1246512711656416	1.4872271312634755	1.4763130804106623	2.8387482099004417	16.847639004276246
4.216741391657275	2.6752578344969518	1.945874526753624	2.3584162436161242	2.0823910463320576	94.64305897666296
