mom	H	kb	T	alpha	epsilon	c	M	target
1.844383106308941	1.638572684854961	2.7210709550265344	2.2776326793535397	1.9326469853300012	1.0297291135337896	1.9435646527810255	1.724066367531893	0.7425586383702352
1.836673133875288	1.1871952009727018	1.7764488010536288	2.2203138870905508	1.6279131533747584	1.997444114456045	2.2277717268970365	1.6504451237501725	0.6790303810239449
2.195155118078633	1.7076404342761031	1.3346949657960754	1.7560497151663266	1.1457023482346915	2.1777284714873058	2.866503273899948	1.1184065547294568	1.6664144844796476
2.121795454833872	2.793838067699512	1.3896402872751228	2.944233286982565	1.6163856030095134	2.372073449947817	1.1196102338585558	2.1518857641864813	2.0555126376508723
2.8396395586509438	2.251618452654148	2.5253330135681735	2.3022169576455243	2.949995026923609	1.201535876309229	2.3046446295928007	2.7621169886717807	1.723363449674451
1.7358253045213603	1.7201048113785569	1.5330935384347386	2.5228709273887193	1.1163616265797298	1.4751466120422632	2.3186296740851127	1.5633509422840814	0.8707299508798212
2.3136332888917193	2.3977470733564186	1.8062433927015191	2.5573435536732454	1.2823461562626748	1.0764382479800754	1.3894051371522051	1.1934794576202412	1.569865828129049
2.8097445116127213	2.7026459719650773	1.252322907917795	1.3258009524751038	2.269339521674688	2.3716643506234303	1.9359480891376817	2.2122407863442466	5.529425326696856
1.586826940793739	1.6869958612052622	2.2342255077864888	2.1447785807420208	2.484691100482693	2.9753728267556507	1.5890657974322344	2.3023331802502405	0.8107790641174977
1.4588089959206043	1.4056808310609659	1.4756548546473593	2.1771592973843283	1.5432381224989902	2.4403274740749845	2.8128322967908055	2.8498847652647976	0.7417087398781259
1.9018821491684417	1.0719508372561848	2.466101113390687	2.0714769177807932	2.105335727599165	1.3764520954052877	2.7998820300103366	1.6192886718106811	0.5167113926424162
2.4597417805932724	1.5918915557765783	1.4746398956576912	1.031557411200509	1.6172757016649375	1.8630843658393368	1.1772777321729695	2.3670969063797136	4.971375355208668
2.599329716557629	2.6281161340536707	1.755737079332347	1.4651823539453799	2.8061132448110437	1.7994096021081867	1.0626318066870335	2.976702522585884	6.809443560570594
2.9419234024328595	2.0851261659909164	1.8360126852687693	1.637297324228296	1.3815782415049882	1.657521205278755	1.1743865780857992	1.3643639616331151	2.8475732655854307
1.7701431681548756	2.659950950670222	1.4395735482362242	2.055259515839456	1.6501257104319635	1.4349709357416056	2.6503147735365657	2.9114257168612276	1.876570467487766
1.7344464982154693	2.3319137640382115	2.2165659937082207	1.8649143487038309	1.207958080537224	1.5573874996611516	2.2550141682884077	2.4417020673374363	1.1347073999954664
2.269181651014789	2.646763479343325	1.2966989656976349	1.1853117222872842	2.31878198379921	2.8714783228795087	1.4153775214026407	2.2087554139551604	5.222105838824279
1.1114569481319905	2.4085075035400583	1.7173276844366376	2.2880997516521484	2.31331157144694	2.60536020285662	2.316791149681902	1.5615557012561008	0.7543252993180056
2.507269153558605	2.569970304298768	2.98792938956369	2.652657339968056	2.5785171233624724	1.3852965442061476	1.0262118778298983	1.2966520609066363	1.5379558918264835
2.892763705237047	1.9374282301044452	2.6362213631668565	2.7895044287549293	2.8184221997433934	2.548609410031571	2.7866359103722727	2.9452023006341546	0.927122507293102
1.3275482034132426	2.434346747310522	1.2892547021545917	1.1285669160042706	1.6654273848286445	2.2754986456184048	2.3172469351827645	2.9545918130358064	2.5885326112322478
2.5991861692543963	2.4156300852087487	2.164636644206679	1.5342142253635156	1.1095664879419933	1.9682690404879324	2.26693697045292	2.7563916701187834	2.1272325766327747
1.2576132297249756	2.9695930280112224	1.4771125106900542	1.8489361635543025	2.93312206052956	2.3095233697363424	2.972983608935725	1.64048582816179	1.4759850687300309
2.6337874234068046	2.7937983599826817	1.5601252809268122	1.0231764175724996	2.5001620021961104	2.6256009128124225	2.8810750136671746	1.2648542311030335	4.849036533089027
2.112984314308243	1.4104770706162657	1.440901898394375	1.3984279484266642	2.6466978833390646	2.2277201049292072	1.5257713663645758	2.41889149502984	2.77356957017276
1.4700081704871175	2.1134327206941528	1.4067853590815673	1.6079354698524453	1.127611824475888	1.722268557238858	1.2425796859110807	1.0360152697334108	1.6589421997360718
1.2736848453189074	1.6246513858037401	2.0183321554489653	1.7175946715577843	2.9487103211200627	2.2921956748464893	1.5613123315968174	2.431872215443168	1.068419270587497
1.2214645531942865	2.2779560532613736	1.5371933364754886	2.2151687589338334	2.7321554759260853	1.4960571257929305	2.9265472882123964	1.1823989812228837	0.907568515415072
1.842884315551765	1.5801029010064376	1.5425302067421398	2.0383912742316084	2.5074241647643576	2.226352069556976	2.5787542228461238	1.761957658266411	1.101007851274033
2.005260124490984	2.7177282252280106	1.7358176141618076	1.3578823534358349	1.1879954373921429	1.285074141719311	2.42621434873008	2.4894088885162833	2.644725880028087
1.4051647022253928	1.6044163055830452	1.9024154200375007	2.99198197304958	1.1144439387870808	2.961106165199284	2.3345106116891983	2.297321367251291	0.4352422303612645
2.1543962965287164	1.4513601605698612	2.396536764256838	2.1904865804494573	2.5726695929290195	2.8056270594698454	2.9601785155502505	1.3250124154092158	0.6525328804347842
1.5496523258578183	1.4228344842848368	1.4024853483434752	1.798960076832424	1.6079880731063476	2.6392803867745567	1.3395679309299553	1.8665954028044984	1.2631676005255332
1.8972323838036784	2.0361180792317604	1.9071942618529585	2.9517494824020396	2.1844777570584464	1.4927978872791428	2.3010556826714716	1.0371962851862275	0.7828023476022088
2.5216475522948967	2.8184969130985635	2.939271279718056	2.9403852620576947	2.4413463701470905	1.994834759286136	2.885353101606247	2.658264438217313	0.9363678607960678
2.010754970406842	1.1939795575357983	1.2799446178323983	2.7683305820661923	1.8881659013086258	2.564235947393815	2.4011040050983565	2.8225565262058425	0.8821338362837345
2.0937458506354245	2.695892797094998	2.9801633017920577	1.142149587155347	2.020772709173364	2.396330895973927	1.8756224915743975	1.373584476011558	1.860834792926385
2.228724685231528	1.624243782003189	1.1183232846523894	2.64970673045958	2.634942836728378	1.9655682710389448	1.8499399692765923	1.4332192676786053	1.6438897574971583
2.7076652172004905	2.9437288463118043	2.3375417248009263	2.493572230981258	1.7551715697831343	1.7702223209959995	2.6980217051779283	2.9775036136732416	1.5558438611364742
1.2740507023317342	1.1130549466233963	2.3271382406107444	1.1207855496100148	2.5786698202154854	1.704646840929926	2.766589883148267	2.6385423555604	0.7984277640198291
1.1130718581749557	1.5281660468101474	2.369258834603671	2.8519579207574406	2.993006348846244	2.9452321118816345	2.4691293383986745	2.18806858663552	0.3118116906354805
1.0806923448380572	2.9527881508039666	2.222448628780235	2.5739780946384765	1.4845106893374798	2.5369941863072234	2.4505194853614363	2.1736720427392457	0.5978383066100775
1.4163977282354592	1.0723249724675556	1.8054564667461857	2.1525355097921066	1.5007678782906184	1.140791812567935	1.8911758682104636	2.7811168583847703	0.7636473842438471
1.2861060646726508	1.0766647934665463	2.3239118173929016	2.2623053614930497	2.452953678217436	2.531768015373237	2.0828121592271103	2.196770625421176	0.38340282298589984
1.058273624367725	1.9466022002307408	2.9379353395219137	2.6018675075310616	2.635876185556654	2.046190243074224	1.4884867230422552	2.082714014972073	0.4371376587527381
1.7140794166991709	2.127503248629472	1.1289019519225818	2.525327840518675	2.7185879042696293	1.3446447235884726	1.6354391724848376	2.0168795000541566	2.19581763899454
2.800266026539388	1.3694519058390475	2.533471754453241	2.5262444720600774	1.5102773632406117	2.6708340853553416	1.8566717832253965	1.4795129940800504	0.7053620398390366
1.5955741566821011	2.7440056973832387	2.0661151368265815	1.1464148934403324	2.0947633839504216	1.5953313020329658	2.6900577043847984	1.0595604058496992	1.9779524823837384
1.556783474750567	2.2175290218584154	2.1030118371532374	1.1284891683011349	2.763377448181231	1.6021601983972105	1.9608928703648305	1.5271429023992538	1.9040106062405735
2.098316026148168	2.1285980853291258	2.660099070046334	1.8740838722985396	2.5851379606762794	1.5936668246262713	1.9996094855469484	2.200833133845312	1.2717463751072715
2.9724076755494897	1.99859346077752	2.694906177764044	1.3020106584590694	2.5252401351598404	2.115944729396172	2.938853901624686	1.214116367394753	1.8351881943679504
2.8106428153579057	2.3993410645923547	1.927828388235881	2.085523203422952	2.8724346994105523	2.646428430386595	2.2856510865759887	1.2157408929951607	1.8538902318090025
2.07263717563162	1.9762258675053812	1.9193928971303025	1.4183828514756118	2.818631755430264	2.3708511617251564	2.4896307840764798	1.1947061881613703	1.6789938621395146
2.2471525888559665	2.534038653132608	2.5480650053338363	1.1171799872486499	2.1087032663325638	2.027263832593528	2.9308556070171496	2.3945124709475576	2.229271285509321
1.1214180054088023	2.210148842881348	1.4441019634500454	1.4006508624480234	1.4799485941399042	1.2747976623319326	2.7148638801597405	2.2542753352106746	1.4222125402679693
1.8969325661566463	2.343629763184251	2.6747748680594783	2.5751573311697715	2.367661816548249	1.9181049148616247	1.6082501421230848	1.6767241368749732	0.8658062618606704
2.33142098300738	2.8816725371947856	1.884787739204999	1.309046459801496	2.6700164244277325	2.9899935132903432	1.15149043997636	1.883551047861724	3.92168206276266
1.5493807632317615	2.529339128652535	2.3099564418326075	1.5810371724947037	1.8152051880525664	2.636789797338541	1.1792732014247094	1.8877253398125855	1.4694839161855249
2.032448000149864	1.3849363114497042	2.9927306724710863	1.8773561962241447	1.0670730983225094	2.799099885866932	1.0895014567053027	1.16638743348953	0.6365057634194595
2.951253091459374	1.6074316722806834	2.0535228224474174	1.3857428490007329	1.8434975454787423	1.0505283518298116	1.6916077632922673	2.9051539039902563	3.5147703333510725
2.849222120703592	2.441089656108722	2.2120517109199103	1.3610477101168186	1.0059193869073408	1.5237900118948602	1.0793828059742807	1.0021344747460688	2.8475232614902777
2.4173499296656957	1.6591167508280256	2.9288190451870686	1.5872054108526907	2.0532059918773875	1.856308041088408	1.7898400220416262	1.7436910777014651	1.1758286827044235
1.5553939836891864	1.0308433995352015	1.7520837011082628	1.420245988477163	1.1681908316481586	1.2639569706409877	1.451666747458558	1.7060566533399073	1.1120347900634624
1.5426841249820866	1.932521166659616	2.8799613275351232	2.6758786660335114	2.249733131744416	2.6431401297289154	2.8532775852702392	1.0077667063609097	0.4079464474969646
1.617450018447974	2.0018932217451573	1.192430203086559	2.362304062410794	1.6012949135845107	2.233349032889598	2.2253010432077964	2.995593202241976	1.3985316826905148
1.003265265070579	2.0002662914657168	2.4369946911377687	1.836680370600976	1.0319435200649405	2.5004610253453263	1.9834668061003595	1.8534903489807888	0.4919298678769761
2.9520641898051903	2.9950748221281067	2.5622818751929906	2.5774881735584123	2.977270197868896	1.5248126276666039	2.147127087715966	2.8674108958779083	1.8816302795689444
2.7141325048519453	1.486548231367416	1.3137212858449925	1.9384724689090909	1.8759190677870048	1.0859654600367952	1.3221672211542217	1.0192638291449547	2.6577813279320237
2.76380525701828	2.6753762438914404	2.1086370404868067	1.5086995055889585	2.23067645087398	2.9954373058618136	1.3330486668293169	2.7799817103921316	3.3363894610408162
1.154496882561377	1.866243276549041	1.1892394664859527	2.2587797481319614	2.836781150134211	1.269538611300196	2.5313805161457674	1.3780980212888918	1.008615756960446
1.6097808261127649	2.9101127650711303	1.2040732151528284	2.331335010006262	1.4971610558880517	2.3303240384760864	2.0406558330304208	2.4740624003020737	1.8877497844156976
1.4432525610738496	1.3644516705965128	2.464497081110843	2.539908908870979	2.6780582088539933	1.2165106138991897	2.9249824523583565	1.968603156943054	0.4313882242902085
1.3362159381804573	1.3300563234132985	1.7957456461459267	1.2120351976611536	2.3850900384747016	2.2207817750914	1.899317203082761	1.2789441106648798	1.0503182213862694
1.1748120472437675	2.6760342546135005	2.943893913706676	2.9350616737167163	2.1035823768386868	1.4455610997454411	1.590388411774301	2.1772105496599745	0.534160903968283
1.2656949587480022	1.4695442605545743	1.9661061808136928	1.3583879102861087	2.6735680720056205	2.911567003614718	2.9812767762481083	1.6486508602677847	0.7771566265189052
1.201452030888833	1.7434595900770111	2.9682300755107014	2.1567383463012297	1.2041955257808357	1.4307291235750583	1.089096751504678	2.7234852192463963	0.6899038200199562
1.3850976367318115	1.337106745150479	2.0130906467145664	2.595454986564961	2.7308948570033973	1.79350998149526	1.6076593647010162	1.5259669780949878	0.5927826817614916
1.5165365318545876	1.7483430494928762	1.1953254602595706	1.4539183175022916	1.7093533706764543	1.2353128173052608	1.2688602871442969	2.8565375157387027	3.6680117807530346
2.8670897711072034	2.3645124558570383	2.152991894751331	1.9407582869870168	1.2608011866060869	1.1295180456398717	1.0931354986534394	2.1945235069182183	3.02904965705992
1.840037322010396	1.7145389198152279	2.015314078806848	2.218606209330732	2.555350631254541	2.9026346699597365	1.0338065482304442	2.5766362205573983	1.5790342896918306
1.8727846233950929	2.551421719168484	1.3823257101523918	2.9462518657964063	2.341315367877092	2.661573835636516	1.5574301951496503	2.4037868679441035	1.5741218858495445
2.9906899229510158	2.714758800495937	1.4901274982469104	2.571935981556802	1.8901198271397737	2.3779276715848208	2.1147699809321825	2.594394591084777	2.47827652626062
1.128826480576921	1.3235347286811598	1.313281609919546	1.5615463749836207	2.0337240743833105	2.48262469733076	1.9640672431326875	1.1605236010448858	0.8641891962862414
1.8252391440734856	2.58180852587506	1.3481712104140064	1.2509066592636988	2.6956932969670406	2.9910628001218207	2.097210714299771	1.86994127688954	3.2090096399462547
1.6048064540470404	2.412328650657896	1.5537969499191744	2.0167353142269118	1.3312632026677549	2.917703488682717	2.790141642200062	1.8140648608122691	1.2898744049730972
1.2177851404624749	1.6665969963330425	2.830934321177399	1.1207337335898542	1.1342849938002924	2.263350385073636	1.2915242858123408	2.8741376338808005	0.9711340321662528
2.908212806551739	1.2531549113261509	1.9913550574426653	1.2867704495131425	2.7913917571623577	2.1955162108325568	1.2555298190236863	2.0440935651741765	3.2934112780541254
2.5239775398660447	2.2719413814961382	2.7219014797544387	1.2793246871416728	1.3001031679386699	2.7751973124002367	2.7669230541016114	1.4294640640279552	1.7101575355876093
1.2753957009015544	1.9392375909552997	2.5657511210388524	1.2047809767377455	1.3544674619221817	2.7141116910049585	1.5991532968544742	2.6155284018657605	1.0107089807708758
1.6692485476037633	1.8704319843821864	2.9480754217823866	1.9089420660652343	2.28677249220169	2.796511549238274	2.0471743154851705	1.456446279132378	0.6390847146889187
2.2911426792939813	1.0734472823980166	2.276310446445026	2.1107755654081517	2.455349914655488	1.3264367751906867	1.8438878217866363	1.193202139443741	0.8216474812089944
2.405570365279417	2.2306582773030805	1.1875119914862189	2.1985046592976767	1.4681434072660504	1.8772382278394093	2.3449050891900134	1.9216922654494484	2.307195661571937
2.0372668884869025	1.7447932363242653	2.7361930076621097	1.3831775180422918	1.440506728363731	2.4267059507936137	1.8500112536382267	2.7460539199271614	1.195598390271741
2.605250024473656	2.27626364844004	1.059831128179061	2.660396045477711	2.9651068756597763	2.7680493646288262	2.116960302175529	2.2632798317120315	2.6030978572411065
1.0143698758416986	1.488114671905301	1.8540461337564809	2.549794199114614	2.175657896795446	2.480351022405173	2.8251883610509587	1.179338022891468	0.34711539833737104
2.1063858630329664	2.4772454147966334	1.90712327345902	2.4133330734833467	1.9812106608522069	2.3496143495938497	1.6648282755104666	1.9516674500747675	1.4054667058353272
1.7878228129145801	2.9310651138967785	2.7591852377186887	2.1508162462536116	2.8883678149681837	2.8372528227537464	1.1679398071635712	1.7702278386490802	1.2810102574016364
2.4327359036833722	1.6427147757949383	2.2298693514045738	1.6650962076626663	2.6881520861544437	1.440316045914414	2.9214388888692526	2.649274965212287	1.4558945424741037
1.0005932423437467	2.6233005061116024	1.58881402113425	2.5959661431534173	1.5058316863650938	1.6197182408154205	2.211026770637167	1.4709148297665655	0.7042661750835295
2.043132333672905	1.7608183679623113	1.7060048627239124	1.111259655341135	1.311540500077959	2.0135596393234407	2.732376789134937	1.1115907258136757	2.0021619214250927
2.117222993306928	2.7014911107420376	1.520566948372218	1.5214685215565342	2.408903016753009	1.3192237046457975	1.240894466738703	1.1225012412960294	3.690495572896775
2.4388055616018107	1.4226698991874294	2.03079543137486	1.4772964158354982	2.873166349150209	2.5102867246491565	2.9824391271655277	2.0053830548150837	1.366270889080743
1.1800326123537606	2.2244812477363043	1.6216199784260497	2.5086597651211133	2.946752840091121	2.918198286742997	1.06338238269578	2.8468835939836024	1.382689281722386
1.1347560932021377	1.5337410831440412	2.4691985985415994	2.9487950555926496	1.0823433693722564	1.2123647368686874	2.665579326410293	1.7092376120903916	0.2725006366998292
2.0858395088156136	1.4493759036682523	1.7384480852092796	2.0783686333353133	2.5164588678996767	1.2506353891584183	1.7712626585783215	2.1534088516966716	1.6340050338925602
2.6023727332478783	2.662427621826657	2.7491059281724906	2.797606957551675	1.5980072129292433	2.362414253480244	1.1840388269187074	1.3056752413361126	1.1140502270801549
2.9303460657711047	1.5683930717795918	1.7013202267867091	2.7584044062936632	2.79253227691391	1.919562887792512	1.006356010068158	2.009301527780156	2.781571588569885
1.3385937053540342	1.8191821356467688	2.4697639759978727	2.480797608535994	1.104882640967768	1.1098169525825496	2.0520384303981936	1.5650722693431007	0.4782867664149201
1.3910530482218986	1.1932482915240452	1.540790117890129	2.4387154692118607	2.3720045823702645	1.7862428269047077	1.759578379420723	2.9609481525529544	0.911883728506737
1.0348825479523176	2.786321879002415	1.1000501598026808	2.5290596772425618	1.5698110987579612	2.7494308709144857	1.2844044975443605	1.1074845013947052	1.1790356269293518
1.4242003643852534	2.7403760079991915	2.1639392893906866	1.887253268910668	2.2672178601726225	2.0980150094550463	2.944237619247067	1.2181366179048707	1.0086235849310408
1.9163205284759208	1.1795179268213545	2.3304543443048065	2.206212659124639	2.956925953037328	1.4318430872843488	2.9691094742856587	1.4367428044870447	0.5650719279614999
2.541247204596069	1.439277097974459	2.7288075649582764	2.323648370720942	1.0838359622633151	2.073566205354471	1.4160561302309869	2.63559756858268	0.8521690215889678
1.1379905686700649	2.0055167483134086	2.142751791054081	2.7729278686342966	1.3647397380388293	1.9927549563596136	2.5802227949559704	1.2189177414761063	0.40812411554991934
1.652689017309165	2.150626997500229	2.663972077500339	2.1052423377818448	2.7052444135861164	1.3400200943644285	2.699923004120878	1.7296025358351004	0.7749150884743827
2.0577313942357587	2.2823665562269	2.5576364946015047	2.9997881728346587	1.7113910224027873	1.9744598080908728	2.646282467430484	1.864629797705071	0.6740299630060612
2.252591167967698	2.6119119137132625	2.8850886420743342	2.4761751162325765	1.3850262031258274	2.191028911713178	1.6041785807769895	2.8008996523876397	1.0405118645615128
2.1888810498284466	1.9671636073803604	1.8174187464393723	1.1249726495035857	2.43492024558456	1.1353106921729552	1.1008463816833594	2.646682663350999	7.120720244311872
1.7764438839569618	2.501225120218023	1.9747659218056477	1.8967652318270634	2.411945964847651	1.8875435889608696	1.5776113277625692	2.42729952975628	1.777285945995423
2.6282684667574854	2.2070373766730533	1.9633946181850173	2.3074941804761755	1.2526201952552265	1.770384384896951	2.34459155496832	2.9582285942960564	1.5012446306563227
1.9952082185392108	1.289850115931079	1.9045236051261087	1.4062199493745562	2.363424965371674	2.7149605043076974	1.5791219057062822	1.8443268103871635	1.4405813531722784
1.7739471760172023	1.3608684860549258	2.539991479062172	1.110589534327218	2.4125479484720422	1.4058449775307709	2.3557192500773607	1.2243250032703077	1.0938885065984505
1.4257396506991975	1.557822842712702	1.3900767755959902	2.4349267170307733	1.390207885157991	1.2364289012442824	1.4438519117677855	2.274640397293302	1.1729616425632885
2.8968176252888678	1.9014602543871777	1.4666649233472402	2.6828203091852325	2.346346870990024	1.058557162232615	1.5453098539872574	2.613678753402505	3.1859307238391787
1.4130920997331515	2.3295503813078486	1.05798590947967	2.093611427426391	1.1951639248287345	2.353960489509257	2.7105957865149253	1.5486449642161189	1.5544359702054935
1.7470607143344778	2.0648740628793507	2.7513154686219328	2.6777153779431258	1.4499367692471337	1.4538633386334228	1.3780124990345044	1.4985083362568143	0.6762924373596524
1.8783258437114183	1.0353501157141018	1.1418163280579023	2.7763379267524	2.5993139090776145	2.7075180423878784	2.437961098197404	2.123171476882507	0.8166635809739814
1.3397686821717978	2.2606624436011966	1.4023433014599267	1.377481244108721	1.4850398018570403	2.593623644440295	1.2480945732371092	1.873806167891708	2.04562067511677
1.7792318767185036	1.9878614719235057	2.2124807297291573	2.282763208236757	2.8027200288953797	2.5223613307030823	1.1279249351774083	2.237880170847708	1.388849425376227
2.8733883461849867	1.4929472462727578	2.9830444758108317	1.4160031903396808	1.804582723758184	2.834626363223568	2.5296188202273013	1.9994735540292858	1.150900003367466
2.8718281859675923	1.890973361140816	2.0271341453319254	2.7170178367460265	1.4490782476219497	1.2553398985959463	1.5378909847327449	1.325305541232478	1.3232526872146997
1.552221924904419	1.8310406795714849	2.1533082780967443	2.7644612473955767	1.4700588899466442	2.201478119503628	1.7936134210764936	1.2436406431013018	0.5447702449318818
1.108331159120734	2.679057761172352	1.5474197605420752	1.6996257003519253	1.352782991608373	2.8741286647165065	2.170207947965511	1.1303306037545022	1.1765930884259064
2.8644879773628467	2.0122735671248484	2.330435554522293	2.1171571599410672	1.0072218988876935	2.992576286080685	1.7786416530988074	1.6892323968672882	1.2726112448321532
2.8854127277436863	1.9800520451727504	1.1289292181874824	1.1979247589154116	2.0912905112885083	1.9691280767956183	2.1640891854235442	1.2589792576837044	4.8337708035924525
1.9046805127761766	1.3462479553884652	2.1857487811645706	2.705019230712831	1.9301867241669428	1.9351807700500212	1.4756542895420708	2.2001297794600667	0.7583319293057749
1.224946288943712	2.5321412144685347	1.7605572101513691	1.7514760426897826	2.606582403910947	2.6871314014960297	1.3268174249171512	2.115825243481257	1.4690201033604309
1.3700098942821015	1.3231811364299897	1.707838911830066	2.0506149397799973	2.875146099880753	2.545914539499448	2.2771548136527717	1.876172315560522	0.6774651317812828
1.6415326354977209	1.255143690965618	2.114113245551337	2.524663506196476	2.722853593143016	2.1523325615759337	1.8052795520709863	2.0930983419908205	0.6359023468526799
2.07478273716934	2.8402432032860894	1.2591908444728328	2.290657615316384	2.9266395598925956	1.002395985502539	1.5601825551202977	2.15491112789283	3.902251687169168
1.7288654098576348	1.5339236790863195	1.0568706859933588	1.9563642455494816	1.4831277303615344	1.6706302027530768	2.3260645650624387	2.5201792207852183	1.6283670837859567
1.8411125919487756	1.0241714631744	2.686705675704281	1.6391013808212556	2.518577834177377	1.4570068167261718	1.4037207822494908	1.3728181463241322	0.9316810806620056
1.0016597507024319	1.387709138491875	1.6214435085761665	1.5522635025476337	1.0345631451696382	2.0106062739673503	1.1554161509682837	1.9744900316616365	0.8551432451560569
2.124025168037788	1.3630468409103562	1.3204348659046574	2.5700407967438292	2.174169172861257	1.991423345812348	1.2131745731999466	2.9497845671012635	2.2226708527661936
2.509386900810948	2.069406391202583	2.065529749690076	1.1628472508201184	2.556593236730789	1.3900354723106445	2.3870113072746086	1.7118330392345602	2.7393181093750565
2.2105974862273765	1.4690755445141142	1.7283261498865936	2.366880922161449	2.1033952854149263	2.838212946712406	2.8169027652393863	2.462067394579345	0.9181365961115412
1.7234553468886489	2.172918283344683	1.2056133048528224	2.2591726896827025	2.8612430460387785	2.261303420798284	1.2319124447942194	1.9755870271536768	2.4172043811982444
1.1302331980085407	1.9443048805957213	1.410659856397975	2.586817464836684	1.0261006785263056	2.23918147082324	2.0162396762156503	1.2707011933187629	0.6465698951552493
2.7866181264791683	2.604299841118356	2.173246379227512	2.628503066954916	1.5053068318042029	2.5149502036324494	1.2770618645010976	1.1981302873619022	1.4849349382870285
2.53474163151718	1.8277442976996583	2.2782746733449457	1.7208811930544836	1.9801522831695744	2.611814664441945	1.164505062342536	2.164577359748749	1.9640490321570168
1.7232832829212563	1.9560260010587132	2.604793194643804	1.28791886318556	2.3848846785731097	2.0157876832138264	1.88498041786804	2.8041651332831714	1.4844078686973392
2.960042178033768	1.9051916021439383	2.279947808002211	1.7193888140638058	1.2805474507791508	2.156634205039272	2.7416911910987474	2.4149095205598528	1.5826313068377071
2.9773069564152586	1.0445916291656512	2.5988195039484094	1.9706258364258475	1.988864748730072	2.125377946226913	2.8010118983359518	1.6341541936472612	0.7205931393604542
2.8243941315608834	1.2676871369343077	1.6846173469298449	2.1487146337722187	2.5547332355599064	1.9046989642266632	1.599131189695817	1.234592778261473	1.4944050779096103
1.5169186959130219	1.8537660386875416	1.4710543309908226	1.6858176448098106	2.4642629840391033	1.1796190373194009	2.787755244996157	1.269000473113346	1.3425594036005508
2.620365048624416	1.8149713473115892	2.4600147396980523	2.3793923537293304	1.3771765276068806	2.7881974562166247	1.0230760526737852	1.5966418014468509	1.1498078452598288
2.4826488185094844	2.3006192105539998	1.6190111460845833	2.7511243219021724	1.5138575955866678	1.221072115981835	2.1116267664743327	1.6123134231031055	1.5322005072908165
1.1519310973241248	2.0622010236127593	2.8368885055523383	1.6269893170115906	2.1051115324011884	2.755981136649964	1.7078218873718491	1.1302292276938344	0.5885439761915667
1.145023766938013	1.4399937899175077	1.782749264357728	2.5199857743110075	1.3867842115455091	2.776705759993857	1.140004590535599	1.923570492393168	0.5554258150845425
1.134571776991598	1.31491382970849	1.2489444470346212	2.3734028276778574	1.838040454799792	2.451728252985223	2.7234789722751005	1.876516163986259	0.5758804299094157
2.191892627475986	2.167330950658682	2.0890266476718446	2.0354885954140336	2.1918380176947747	2.3530351398944687	2.88230132156428	1.4913126813311672	1.2033963050633223
2.254715173292793	1.1831259416281918	1.6332022164278146	2.2336256012771347	1.9307299098579271	2.657184674760611	1.2116195333432276	1.5565612027250897	1.2074448575671284
1.130602707544616	2.599420960247099	1.425459715398924	2.726708381648109	2.2925014787147893	1.8690037919632303	2.499339914558951	1.1303014495903363	0.8206833488229521
2.1436544968963784	1.8614763094510536	2.6874971154676537	2.625751126215065	2.9961162918372453	2.0142229789178567	2.595623529666628	2.537278159610021	0.7356438773080178
1.3004673308760464	2.2709020236192305	2.548215568191062	1.387911419922791	1.5126610354057943	1.0208023125581358	1.9274320540829	2.959711712990988	1.2691288463729755
2.995360647490405	2.903268231413247	2.8830016496571114	1.3177558449608906	1.1187391770599204	2.8443878913515492	1.266486032850741	1.5511080370355368	2.5889382158382443
2.4413264772174483	1.9257585408519224	1.543101267031008	1.976984891696557	2.058996982953928	2.635565530378297	1.7991048404079317	1.4817092648246961	1.827290461235404
1.7761007947832717	2.864563573818269	1.7954198033089033	2.1198258741810974	1.779366128681287	2.9945662940065376	1.0721215261503687	1.6986270222997304	1.7465522828976248
2.5002126230785002	1.9979991758953952	1.8434432477818816	1.5674402765612487	2.2140129691630497	2.3084839788651257	2.546481879146632	2.0396624909070917	1.98985445050544
2.6309505109218194	2.151281573181452	1.3198195445986969	1.2484549972508072	1.4279997397935718	1.5372918868353411	1.8034248891573723	2.255898454208168	4.463741485925368
2.2319738588558065	1.6483086818010253	1.6812082586939383	2.7133618309574485	1.9182934819807005	2.567212677042946	2.199186637046608	1.5144433747876234	0.9209722027714472
2.325077402272401	2.392462012306214	1.0391798076233199	2.8676334845893208	1.3699111265224222	2.8503369580193305	2.6994399678645093	2.9048132598148477	2.01615489980789
2.7693437419364333	1.9259909857968625	1.3395863922632456	1.4731772374719891	2.9703339256737964	1.887993269548237	2.407999537869609	1.0479734073007363	3.1017658378632573
2.0256685862334267	1.3510104195094907	2.424503278371418	1.520161097828097	1.2756955518284694	1.020243054801448	1.0730205557580033	1.6929162538677978	1.752990405110788
1.792369471056832	1.5035971068686638	1.5691571876331578	1.34270224843101	1.1938076573189405	2.078674195245739	1.2502343710787662	2.8396718981443803	2.1667191037213325
1.8711429352268223	2.3624375686172603	1.6067914799666505	2.0419764936819806	2.9842088491187377	1.8009594052762703	1.3477694558640514	2.454661136227129	2.6242522536030717
2.5737462146607384	2.726281137513303	2.5991784964424376	1.1999943295889477	1.920198035338582	2.1490257854680648	2.0989294119068806	1.3314691250377526	2.472520133902026
1.0121456754698481	1.320182088987344	1.6706796753434798	2.1130363739761227	2.8062718065027434	2.4227392726894745	1.4353607706344822	1.5815891139203069	0.6334491054961111
