m_0	v	c	target
3.020578713132746	1.8258961477746531	4.389540964839538	3.321578325550845
1.2306815842893175	1.377114300763845	7.509097593789145	1.251914405512012
3.613382747386656	1.6801992639942018	8.517474552481406	3.685808098926416
3.750894062947383	1.6030975001057253	9.588451055705974	3.8044430537863225
3.12650300248782	1.9370915267482045	5.449835404178069	3.3449304471233927
1.858654730719699	1.8155209771209728	5.678407014618885	1.9616184343814764
3.879943357983908	1.589568019255307	8.485202326756344	3.9498708847902
1.2315821904637767	1.4462549341036717	7.251407260031496	1.2568331267002557
1.67015980744418	1.6774178100485932	6.466296496830678	1.729360200379355
2.416537555195616	1.5265085767552684	4.97717179956884	2.538898261407479
4.3381667008577045	1.5844054078732857	3.4839786747999764	4.8710090987887265
1.3646876084833923	1.128530229687176	9.266953598891748	1.374920995121416
1.5117588335488872	1.4477352979724487	3.9197806343142383	1.6267821227912165
2.0401662509166885	1.004011090115418	6.051455888843227	2.0688393124791653
1.040196589593578	1.1721150265116127	5.8075342148721685	1.0620522824163119
3.031421609582878	1.8546241309422264	4.155137017992598	3.387589284897885
2.001547203704934	1.768450958674458	4.31687449225688	2.1941057253146994
4.175597933550378	1.2712307574735844	7.9919289869662276	4.229446305778629
1.3140055653995453	1.0512564790812635	9.476140230018668	1.322166747713092
2.59328360436496	1.7670180259009578	7.434977211577236	2.6697789025681202
3.95395823109312	1.0615157829097708	6.7035602648327695	4.004483288702263
3.6957008498007564	1.2485893055570159	3.7631352641677314	3.91762851772616
1.671854560605814	1.3383587123632683	4.110609149478392	1.768199751788463
2.759062498697899	1.0637602804569486	9.112546672039269	2.7780560509208057
4.707116515499216	1.5989833957581738	3.350440487292845	5.356483615061007
4.390689040790525	1.1296280801173937	9.036025770409474	4.425406350686987
4.905876336045012	1.9500861711902364	9.672039736435526	5.008737687213413
4.422992705418047	1.5644637090582243	4.035398630087517	4.798255129882756
1.0919438245604025	1.524962938555413	7.320713115239746	1.1164347367421226
2.758726216724127	1.1125906511386232	8.432187893180997	2.7830586372851007
1.6596823226332882	1.8660535252366977	3.852747248240567	1.8970446106482117
4.472090523138671	1.2264393189423195	8.340350822358449	4.521239903448879
4.695541409616069	1.9658799627963333	5.5378295204635055	5.0226693943047565
4.4925469707860595	1.2244639251131992	9.864590261203666	4.527561708172454
4.797369344976836	1.7445308255525342	7.461541692145128	4.93412356194519
1.3688962643827036	1.9318275802301692	5.127824973318356	1.4777768522499914
4.1404438644511785	1.0412469162620663	3.0998179819850837	4.395862947323499
3.9761764673094246	1.2824676942209734	4.611602580133633	4.139464605168613
2.525221844293648	1.4827527440334325	7.392615252330581	2.577601455639519
4.613609041947075	1.0290606965477251	9.220247846528206	4.642615071455536
2.9871133304827864	1.7173067673250315	3.1037306151194137	3.586059247543528
1.231367676510596	1.5954879875618424	5.853126923288477	1.2798336228867648
4.091372704047299	1.140484035130468	7.230742600131732	4.143234646710525
4.025364152979879	1.938557104904968	4.702310298181716	4.41829211474345
2.731628083055825	1.4992705613251582	8.001611449090543	2.780879677262692
4.517825328062648	1.0449187276946357	3.3244145086438053	4.759021034394597
3.628490785421704	1.0721752821898969	9.535749457406418	3.651646587124895
1.6876641567749404	1.497787227738892	4.7996936692364365	1.7763712512343055
2.039253130839756	1.4984156972872509	5.889659020965278	2.1086373713643
1.997335938771891	1.5107106659749	9.338520681382038	2.0239956652962445
3.2910629410443906	1.2986479297077809	9.112877655796824	3.3249985116174963
1.9415187416860464	1.9421322113361006	9.539776637327382	1.9830481706679004
4.116201499955892	1.886591615684792	8.05506576418184	4.233966784087196
1.9045407590896244	1.6685709717168884	8.610377619384188	1.9413411774380505
4.990123302197882	1.287594886096373	4.8680806233926335	5.174402474113676
2.6171560747388187	1.859058750430824	8.983477158697877	2.6750625870760247
3.0331554055467183	1.518220742243491	7.452346690029928	3.0981281318443967
4.918729148984582	1.8496030419098937	4.778079689858443	5.3346331518391565
4.124028607721643	1.2428162731047436	8.158890883382224	4.172723420586173
2.7794732440415366	1.4604204860160128	8.09791527335312	2.8258069487466586
1.313906670168813	1.8320878322427705	9.863782165844409	1.3371746597123568
4.405983671194484	1.2397416092320357	8.237265192311977	4.456748733317396
3.110120143536033	1.6675618229020963	8.166822912019798	3.1770548698162098
3.738928094658538	1.3890462013647848	5.506540552670134	3.8638818281107663
1.4705730471587972	1.3960416261367552	8.966371454920703	1.488728414013636
4.013452988219264	1.5318901646579148	9.569589684727646	4.065885800833353
3.527321834599112	1.946913136953508	8.147525380438735	3.632557005491046
1.1396393989769051	1.957745051872914	4.757385358162889	1.2504244076548634
2.1007906715952998	1.5466360106523176	7.749525307132246	2.143922293195601
2.4781824102048	1.6396879442800278	7.054394594357905	2.547966260008793
1.7369599276769108	1.4771586153844458	7.911006465800796	1.7680550649272542
1.6014594936216835	1.936878774535756	7.855108558031437	1.6524823009395444
2.794646150270969	1.6285734325599868	7.4479405217603984	2.863951174789196
2.53503433507172	1.8780205552387492	4.3428582660755755	2.8115089221580045
3.113752284972479	1.9627866045032216	8.486142200040089	3.20053773910074
1.7408876296939018	1.1621281618128814	4.808907990226579	1.7940625668989942
2.792991516867859	1.0415217595711628	7.187984308129673	2.8227813032219617
3.8885448194550696	1.1683865204805348	9.775072896428233	3.9166233528265018
2.2698813044947297	1.8236048332044343	6.453626602978664	2.3663169592264857
3.2451781459065514	1.7496030398384554	8.718787851295396	3.3125595690870324
3.144207893435904	1.225783040531179	5.982507148546176	3.2123611683138593
1.9891244818380451	1.0169009265223163	6.481426439429178	2.0140680100050408
1.8055714408950092	1.2532796763023917	4.940666362805347	1.8666253257026597
4.907035681845876	1.802841481533445	3.173879487048122	5.9622921950422825
3.2370122045315783	1.7500419914088956	4.30901715919957	3.5423129633223867
3.332508154517393	1.0557351809391875	9.424323972905556	3.3536168781317413
4.3155424713714465	1.0220479933971176	4.2653553805730215	4.44503657750842
3.9090935545805374	1.6753890753450862	5.1340108745433914	4.135489188151831
3.0540371684395478	1.9126266085569836	8.496594248818376	3.1344853326192728
1.5081527228304912	1.7871160384238152	3.5951848443255865	1.738101298365656
1.099122831014216	1.929242469301602	5.334434773015343	1.1789232904299465
4.50034990029341	1.5914086571492816	6.727463631169549	4.631808331930992
2.4232266802158007	1.8480766217604665	5.707315225042472	2.5612182653655684
1.6100574258666271	1.6067129607507191	8.021258754007093	1.6433631136677758
1.023383864027818	1.2865651700327143	5.518649639094093	1.0523817429667592
4.153463455834245	1.1286549219533033	4.909443566958742	4.267773571219275
1.1319191542993703	1.5912910122873232	6.225782487420816	1.170809428320284
3.5942619855708915	1.1317101977806474	9.8000421546324	3.618470313025408
2.922062526478304	1.6775279819153273	3.6502634439910095	3.290074111100669
3.2652492153586583	1.7268695626922956	4.657784254656808	3.5158103158405134
2.0887717404496797	1.5759576510134536	8.761770850337598	2.123402631458289
4.0316867269228975	1.8899190710500136	8.168453140772932	4.1441323977866755
3.915299660824146	1.3248239256026342	5.884955397325856	4.018449495861635
2.7334510836163552	1.4994223283657448	3.4408498262881535	3.036973479343497
3.40143758006051	1.8270191895454373	6.44552336889611	3.5469128476446765
3.7904981768777497	1.7568508068814006	9.506494279555662	3.8569332844374014
4.7034761442620345	1.3648260297255956	3.994865386203193	5.0046081472418305
2.579006548628227	1.4792643754132393	9.637927675423073	2.6099311359393305
2.412347006969235	1.11022469797789	5.069560347763943	2.472362980384028
1.3477540326682902	1.4996852180626858	4.723597015254139	1.4212882155518318
1.3207166227511178	1.302342354612188	8.607121307372436	1.3360999689913218
4.1923256027156315	1.4258920520833942	6.8091515158591776	4.2873841355532365
1.326469557918431	1.9918822077339973	8.976112508311195	1.360387657258592
3.1518478372749312	1.4814959297044012	3.3979935139223247	3.5022444750759574
4.908430338577915	1.279703328595174	7.028258801117195	4.991875663447278
4.2365664919864585	1.2658224260586637	9.656260688407466	4.273443310128368
3.3741650450108502	1.9156135623054016	6.013569116226507	3.559596697481687
1.9421626732669588	1.8741682803237316	5.7267255476150085	2.055346692917072
1.5601498622810683	1.9632335994370496	4.628869547011381	1.7227761201258134
4.469326410829121	1.5668773471119355	9.092815715940967	4.537198549994562
3.152680985667209	1.7658617731184665	9.809769823901897	3.205036262683416
4.670609187209324	1.0275198190917891	6.20116424873706	4.736078072462625
1.4297339442508663	1.0648381904917117	3.8957777442890715	1.4863336159107283
4.8509137269201545	1.4834237784784392	8.180193762415072	4.9326986445751695
1.8111931170189453	1.2454782587841526	9.572420560283767	1.826721308236814
3.3731315190650024	1.7198180720382041	6.58130121441857	3.4945585674267665
2.954752793520236	1.6865662524326483	8.452803131047787	3.0153854484843987
1.3133411804850883	1.1896471462197409	3.8846320543386903	1.3796283271577832
4.428201766534546	1.4540991999621289	7.7991380794210174	4.507233078913786
2.1146339489422004	1.4207607434735918	4.529839367542588	2.2270079457668794
2.7275212391283112	1.365904096687731	7.950800602860178	2.7686838095460606
4.816218459947804	1.1633367624442503	5.131800599233764	4.944952589095472
3.0632845679520333	1.9600804991046847	5.827891448360077	3.2527747380421657
4.474037125018962	1.7133109200369467	6.526163257345184	4.6366733381408185
1.9667572157962756	1.4837498368951154	8.474418886650499	1.9976139769234817
1.9717871309944588	1.3701770801530964	6.667292665781376	2.0147916702341946
4.1589467956486486	1.8714442747629647	8.561130652571515	4.262023640332136
1.0146084500032089	1.70625726324108	6.0293762678754845	1.0578505669550309
2.5396194461280643	1.7684584915450716	3.8111003466774025	2.866968911431747
1.7301424544692652	1.8071085666317424	5.027963574825564	1.8540303836332035
4.176582708853232	1.1872670393359712	4.2345469515229945	4.351104936365141
1.3929602834250416	1.0207196046290523	5.6159572116618435	1.4165542228095047
2.4784309614562847	1.860227005906241	5.7403308790503225	2.619807255895145
2.689057234543132	1.711638784623254	9.441787346962306	2.7343631514704634
2.1796558108639896	1.0128163681495164	6.052111390041247	2.210833707109725
3.0004941233559914	1.4487551033735824	5.657484393823875	3.1039929690759047
3.873730883756156	1.2261499293726366	4.866247178918013	4.0028841041839
4.0166598467667605	1.7106435816424754	8.615640855003473	4.098253744426138
2.4606946905677187	1.1008867295853388	5.214648717122653	2.5174341594788885
3.76306835482716	1.0875584624301866	7.346909546451199	3.80498804571958
4.659561023061776	1.5996378235962654	8.015235495150197	4.755223640111906
4.724860904994989	1.4441168178524793	9.34221708698314	4.782343106199812
4.756891395505658	1.5287016358374932	5.521756260430116	4.950387336066071
3.7903470491232065	1.3397338093966886	5.942839680718532	3.890496877021469
3.1867478538305005	1.1191885212833912	9.093387284782075	3.211161993932408
1.6360497473213338	1.2165010673414165	9.396157291389082	1.6499362555083563
2.2847840990240167	1.6405183565748465	3.0587983711993747	2.7070586670840644
4.646232992611153	1.4136087973442089	5.068373874591781	4.838223894375519
2.987436319907068	1.9986800789346348	5.134652329786235	3.2432271168486437
1.2245415980903371	1.761426656193871	5.4312775298210045	1.294509463927836
4.329719175698031	1.3721749925452675	4.15807761252794	4.586663401902804
2.1301926484618456	1.3642609006565798	6.2867945229922215	2.1821928482575803
2.7719453262207003	1.3184653014712868	6.425870429946644	2.832203036506685
2.354042918735032	1.7702869804397925	4.224639550540135	2.592648432743597
1.4975274749619572	1.9572930498750325	7.991981364091705	1.5445648056944092
3.890227438713368	1.4049953490329847	4.949122999477419	4.057148578666931
2.457037322702285	1.6146192326701496	8.648953652627181	2.5010048408877705
1.6817948985794433	1.1120152568839456	5.682219751974406	1.7149559024113847
2.053927432026172	1.515204188670134	5.909741936548183	2.1249580413204128
2.1021410681896437	1.895589824309632	8.477349027514299	2.156751046640592
2.2798120984982835	1.2179116010240418	4.982829868355047	2.3511239451005674
3.481519301470638	1.4792784286582017	9.004658459493495	3.5294711389346047
2.643186380163062	1.082167089459208	8.726865639349626	2.663745954618879
1.183987133839136	1.8206756842218135	4.537513672928967	1.2926064843887335
4.688461282599704	1.9638409296477173	7.8322002694810795	4.8431783993030635
2.4964356114858184	1.4638973809590623	3.1454370370927918	2.8205168545361383
2.8763928390466	1.0847948385461748	5.989958158791742	2.924755798772268
2.2128838871386245	1.061838108592818	5.3490736787680015	2.2578164468034023
3.845128434751018	1.2584544108413531	4.282386549600624	4.022748246763497
1.6820562003791553	1.091955088784078	6.794929544253393	1.7042056584153709
1.5702066769199965	1.5820942426885996	6.126265018881009	1.6253403010734808
4.333029412212575	1.8435389559401656	3.216900947307116	5.2874062231061
2.938877992669786	1.20442632797089	7.074210556863445	2.9824217177436507
3.352607367618224	1.3245067781260953	4.213715128948167	3.5316142396149117
3.908585763530104	1.377931332360356	9.883242656925477	3.9471366554094045
3.7683019681720977	1.5338923765745207	3.250562960977012	4.27409867542664
4.048092553729541	1.436456537050009	5.2874310690652315	4.2062938222395925
2.930830611369108	1.7964677187546148	8.537937855812316	2.997944924282282
2.8552477387201307	1.858113618435133	3.1857645193908275	3.51506392462382
4.208217467372873	1.3602377480942307	6.74533354711742	4.296482751075805
4.010358641510573	1.4098749498503294	8.551486165813737	4.065999924288874
4.92892179327934	1.490754973294477	8.657276418366775	5.003663648219953
4.576363165623643	1.3340690573733358	4.468916306085061	4.795001784408695
2.064599124956032	1.938876711554358	5.930681729379604	2.18464318746686
3.6617572174551714	1.8025568837933168	5.396709325087008	3.884867492038956
3.477060357135361	1.4632003005750733	6.406036618371643	3.5714717683064467
3.6583507093652936	1.0353144238424896	7.132986553190866	3.697505613472904
2.6427059074592973	1.8984912774951233	5.903061660965369	2.790986011261447
2.7105372254963034	1.8816994569401293	6.4292421391429055	2.834664412702927
3.357998280442997	1.3196834122092622	6.459566666387303	3.4303494220229482
2.0631006527990925	1.6081290300643922	6.2700136683147925	2.1345003057864216
1.0254571922831857	1.4474575277169226	6.164560165927683	1.054950478657091
2.617703591344429	1.7511029175743889	9.130697586928946	2.667213580079945
2.5974466171511774	1.7608421224219557	6.176271583904192	2.7099123159571867
3.4500503441879395	1.412933200248037	8.882635267771049	3.494543546039909
4.894317184526335	1.2126980276750547	8.516397576722861	4.944704621871165
2.919482991527012	1.4029762481071038	9.742625136051767	2.9502329249790917
1.6435339662725124	1.8708584327959965	4.7662386379075405	1.7869507441551369
3.5299862482352613	1.2123393137923366	7.84026953533025	3.57296009072544
1.2324596716609584	1.2364869105501397	3.5410929659932417	1.3152482063049429
2.0145672232111997	1.5070961336108428	8.797808228497768	2.044792755587682
3.955681714037543	1.4666975451665143	4.996442776754135	4.137983789302123
2.9977446222751336	1.8272718788442743	5.728455860473077	3.1629755682966034
4.181695901604627	1.4276608437141012	8.062737177382225	4.248834112152501
4.106124257038742	1.9620071025860968	7.862949130920402	4.240251020539351
4.428972628661089	1.8842303922709025	3.5843312473873152	5.2063964594487375
4.5533517668370616	1.3949078112891962	9.472848173916436	4.603535737221515
2.5242921630513724	1.0110686065678152	9.80212507809218	2.537828866451962
4.33603510400514	1.937961373505112	6.7712540319449035	4.525336039830784
1.1311853231673372	1.2431433927142614	5.235559718067403	1.164487761400953
3.419573444777878	1.6286955567364814	7.026672709334178	3.515307855850242
4.188536841815767	1.8415834879984023	7.313379683289082	4.3279995148254935
2.42891756429809	1.16091215601144	4.688265077392499	2.506992800859889
4.182383327843814	1.9513535608472652	9.477748295564004	4.273950204534587
1.1267271902731748	1.8100080014303401	6.993709521578697	1.166469323991746
1.4187118292545065	1.1258460502909893	4.448517282702909	1.4664530063752683
3.457326361098786	1.3633849850633275	7.02699488923447	3.5242972984481984
1.5890614791072355	1.4480933468837685	8.565628225553494	1.6122684769515931
1.0339909120329531	1.0937596106299918	5.474165717791194	1.0552694633753936
4.809960146506984	1.2999920219812462	5.0088105421556435	4.980636228256597
2.387616343092562	1.0972830780961185	8.633010173239992	2.407139446997082
4.333707437391708	1.0590930625967678	8.815509534807132	4.365325532530076
3.10259647430242	1.5751792773304918	3.646245767806527	3.4401682848028865
4.6227103154037765	1.4695661597742082	4.5475696841644595	4.884797639645976
4.714353732748599	1.1625534896968304	5.900333891310103	4.808616585894568
3.2499666753084626	1.9962809488995528	4.928084241599793	3.5546728290226173
4.7939166002300135	1.335445207627385	5.91330833105041	4.921051729895744
1.237547047602991	1.6682880735391934	4.467311256507925	1.3340625342501606
1.8149093332789803	1.5678766671163396	9.375595495889096	1.8408319540142364
4.829099576318283	1.7751208099320062	9.06009123325901	4.924545197687622
1.167268965907509	1.6352465526155815	4.811702887544206	1.2411411213761618
4.428254370333667	1.9564596966488368	9.890207768713084	4.517526128861134
2.726206132550117	1.156211577986035	6.741913025704561	2.7672027835119257
4.724364645629001	1.8220957987595303	5.672794678078606	4.988707616160916
3.234203533367284	1.957213365270229	5.047557285146715	3.508716155780036
2.49893344009453	1.9936087582279285	3.4144540548123503	3.0780927453503217
2.5128345048314613	1.3525763485068372	8.92046927162232	2.542227959326348
1.3156728828425217	1.0540856245078196	4.52415387467812	1.3529062547641646
2.2737670818832543	1.9129395299204452	5.2052515557027705	2.4448509189972683
2.5449324534651048	1.3009329625024324	6.710801499501884	2.5941436638411535
4.894296573381822	1.270345827647481	3.685860688578112	5.213743299045613
1.0632283688588515	1.0166254598238642	7.110352792991338	1.0742655475203038
2.404133335964933	1.2604366107875624	8.593653884083878	2.4304173627726393
1.3585581098839508	1.1670928119322648	7.082278484460561	1.3773889762275358
1.215657881144914	1.520627389093339	7.910159907119602	1.2387626879149816
3.193031070302518	1.4736083595352505	9.545843845039043	3.23177082556734
4.693387409759148	1.5639668954671757	7.6014770138553835	4.7959947914768915
1.8345553057703503	1.0437067459648899	7.088072790667615	1.8547731536096443
4.996198225512299	1.624496073438772	4.268958995677108	5.402663448251703
3.6952240666487466	1.6111824265866943	6.923909553250227	3.7995249954473542
1.2311805498822226	1.7378118992461895	8.8667493396507	1.2555309506952352
2.469696800937003	1.0483988594058702	7.731398636577213	2.492721345896792
4.636401301581138	1.5320811191042911	6.598426304938713	4.766670984893066
2.1375284756019317	1.2203994014064523	8.676908473219234	2.158989897195829
2.5245340645302146	1.6888849395581458	4.9828048690331785	2.6833706997427127
1.617099899844514	1.3363274164895975	7.820313144613858	1.641239215780356
4.1557341447800535	1.900385214831528	3.1571373803149263	5.2041223686384335
2.220451690858188	1.854931874657784	8.090310505150706	2.281221299555297
3.199499089445982	1.7522996356850469	4.937012115652788	3.422317915688092
1.6310719707815882	1.0024034102255324	8.422793525128236	1.6427470404906548
1.8410139953340885	1.0297748332079122	8.023796234102463	1.856365742138664
3.501021437977001	1.167765018565026	4.102468397708395	3.6521027118053935
1.8227562779196955	1.4729607111889362	3.836257091602593	1.97406723859566
4.810323635072574	1.1803942175122628	6.168281768006137	4.9008975501263965
3.019702711321944	1.877641585460876	8.867044587555878	3.0897701450430306
2.9585710339180165	1.790128961929036	8.840219507011572	3.0211615712200333
4.027841817723215	1.8900174875638496	3.020102803086313	5.164073930998684
1.4453367045453105	1.1305460778983294	5.20147233803646	1.4807359567179936
4.435005137091691	1.0659527605778116	9.993443131831306	4.460452049958058
2.7280198912587768	1.6273459387402602	9.441270516638994	2.7694702052489895
3.359712260399919	1.5277003458579543	4.963547683435225	3.5311262979123823
4.024807792602257	1.2615910071216525	9.939827010474387	4.057623440267842
1.0464633643322858	1.2804045451602564	5.352045758301546	1.0777600802490894
3.9612667970704174	1.7587601412326983	9.67202575450573	4.0284281421947785
4.48614385531368	1.286567292083454	4.625011458745303	4.670487461656525
2.522703621320125	1.3029934697983014	3.2466021611299274	2.754257170241105
3.6843352909368505	1.3382229871993818	4.98399911405377	3.824786781790732
2.185817093855034	1.8023322028302808	3.49320210417849	2.55168782442185
1.5162698580380483	1.2284230820270774	4.400946281725884	1.5790296803070836
1.8447219313006813	1.6070111348235634	8.436393654151917	1.8791287822695355
1.6676879474595112	1.8533867741409216	3.240014595265988	2.0331894685921887
3.9694554357194716	1.040042801057398	8.080283237519327	4.002751115651828
2.8876942008361604	1.9276704025144198	5.802669039833053	3.0615682286680466
3.377983080448255	1.1359604013876277	5.414529321098162	3.4548725349039358
4.3062169176908975	1.124163797401588	7.854195153806354	4.351014842849041
3.618832875152083	1.1856671781848651	5.590962179826469	3.7030597265557166
3.808099163762968	1.3783683740296229	6.0670899101843325	3.9103510005106
2.370293739024412	1.1328179602169528	7.084418725131122	2.401190397969996
3.6792213689551567	1.8939686450003932	5.741713539118898	3.897358739610922
1.59199113981647	1.6773016581052795	7.625423488978115	1.6319603077709952
3.6957192997995287	1.833424956018016	8.058303504450851	3.795255900552253
3.5725743395987415	1.1317012352833855	3.8177115538766495	3.740707155209726
1.650287662876246	1.0502693302492063	9.048830696972287	1.6615171877182493
3.649426597953362	1.184938129426914	8.486290254055076	3.685530827755621
1.146053426370694	1.3803090165026584	8.943118534802625	1.1599527871566555
3.4076436294907384	1.3280644152839938	6.798658482242921	3.4745808759419705
3.5831506309493166	1.114880814132532	5.188365787012616	3.6688541230281206
4.110389392327739	1.0931534562650187	4.052578495257187	4.2686166101766565
4.521988704831291	1.7290755318917987	5.443646356441915	4.7689531863957715
4.5102617685817785	1.1430462258138894	6.211895685885889	4.58861459736324
1.3932141711122217	1.0883829084410936	8.940877747926937	1.4036529759212384
3.1995642415044494	1.7406688146826241	5.980591021229883	3.3443514565099197
2.2568198424022965	1.5632195558886313	3.1388636561964662	2.602526282079391
4.730970189590448	1.2825255550980934	9.070778104486694	4.778980579315869
2.2074852131454805	1.6045282063007686	7.985795805968353	2.253439411639448
3.602597677160428	1.3392626704206618	6.880098457267761	3.6728546953233727
4.0790845538992	1.823882811469745	8.960546638565852	4.1663044794632285
4.273270368295521	1.5243543677305604	6.118416615874256	4.412406912100252
1.2644274688324546	1.4829107261056618	5.29854565789922	1.3170604502096035
4.231648773833871	1.041187294968403	6.515324409589042	4.286740002768418
2.529118014361569	1.3428548684821828	8.370283341268419	2.562307532435476
2.284667197717809	1.3136091929953817	3.9211386397287793	2.424781727044749
3.4927569166711736	1.3737365402980095	9.836639750200476	3.527323936978733
3.760794177568004	1.9611373955170837	6.777173713198457	3.9288871569227415
3.8241461576430846	1.7089077898680238	7.2963758051129055	3.93355706467578
4.177416157554285	1.7219126538957803	3.1189650508551847	5.010139837129394
2.5849390844470346	1.868527082914763	5.825032895270313	2.729160766993563
3.7496430427074334	1.8026985861273133	7.505263833706895	3.862721949271352
1.9987720885395688	1.6237842398484161	8.169450288402308	2.0394643154102297
1.3740355952194845	1.7820214365930946	8.05323839395117	1.408963384994313
2.044701523095467	1.5154464770186018	3.812214800817005	2.2283345088099784
1.6136697828136284	1.0569223481889891	6.163382300324526	1.6379326767202935
3.3130631527314782	1.828505387381704	7.15131343441586	3.4269781696374557
1.64488553110138	1.9951603086174836	9.242124129870847	1.6846075550822672
3.0185479367119963	1.5049183759031215	8.526610684622561	3.0666911934017285
4.522798880864926	1.3336768662672118	8.472925650779814	4.579890841759054
1.4927054286231147	1.6983284088212631	8.36675783344645	1.5244415643153222
3.851392921649928	1.1413360921876818	9.867128872633574	3.8774195749475813
4.661079513901584	1.3117629043807897	5.756508424289591	4.787023942525093
3.847747336959272	1.299700180258767	3.49307596735142	4.145381281055912
3.9475296569222618	1.5772313635173787	7.802709558953637	4.0307367326925165
3.979700021015202	1.8355458639401925	4.701581634644672	4.322749185945272
4.9578829727251215	1.8770043852334348	6.4948675768445225	5.178866929550293
4.2003996458847	1.8221139708458332	6.302810926145628	4.387755595461268
4.459590346929931	1.1609093887364286	4.3481477794693335	4.627573752922523
1.796610716453507	1.4196959805127107	8.922524253341324	1.8197944198420808
2.7918676746528237	1.4625453330748504	6.458643299783697	2.8663253161811038
3.370840052289939	1.734272706827246	6.685573071972973	3.490318671178426
2.2961303413665752	1.7440603498479117	9.307288675128321	2.3375368628022177
1.7056724358806217	1.6480739283164247	7.510990927379247	1.7482777421574276
2.4416655127076616	1.328135816076763	3.0568479367969106	2.7109073277618454
3.7825973502727233	1.1680693136358664	6.0171927658798925	3.855947494228417
3.763838154904113	1.9777854143765663	3.29654700185709	4.704606664894347
4.983337812725348	1.7994865190962497	6.2959358450391285	5.200271455158892
3.4271029810576894	1.4354730332673449	9.378950365568254	3.4679623795899723
3.600806030366183	1.1849984287195945	3.1193437413125378	3.8926249845125915
1.5473282317391353	1.5695623852002114	6.867220136184488	1.5893993932900958
2.7287370965719635	1.0414592188196266	7.837908085081378	2.7531496828214217
4.554921682627787	1.622319172983393	8.653519773909732	4.6371411516800025
1.5139216832545248	1.7400819930169298	6.8837064008806665	1.5647396157260252
1.0002443495257711	1.9854264449155008	3.325523374415656	1.2468433874643756
1.1271888285560636	1.1515686622873158	4.8913579316032285	1.1597887586809277
1.1009369044540205	1.1001944855556949	7.237888395491184	1.1138804849518391
1.86251813351278	1.866711575499136	8.257259042953386	1.912017876776956
1.9153949883155343	1.7823975983249278	6.993975278285272	1.9807985006770352
4.643489781000753	1.9126309051130008	8.155145155981373	4.776718463578441
4.43681564939175	1.4341029265356129	8.028035054580481	4.50934817764841
3.702672994084246	1.3774714578598988	3.939415238599079	3.9521518122458863
1.8433829101377115	1.5876469461301688	6.908126077006124	1.894082926757929
4.576088601163633	1.09449860005999	3.4868450247028333	4.819684413537843
1.317840463047331	1.4286922736455965	7.430726946184639	1.3428956422198013
2.9131663322365684	1.5175344021968151	8.828994217664324	2.9571757360506377
1.049109460111305	1.044239862737395	7.927194850535265	1.0583319841368866
3.7900273956416966	1.8952354938345528	3.3344156061632315	4.606468936612224
2.2022012338248844	1.2818164310432918	4.034643684959978	2.3225305131619973
4.7667134491127765	1.5692693821867247	6.371986157266147	4.918195577938879
3.268338098209498	1.1358127482749092	8.686963587149751	3.2966381266546385
1.3746065485896608	1.8508165074609653	4.584670697996549	1.502478154298566
1.8095871987876475	1.2861715359033914	3.7033349920356864	1.9297040424441745
4.4716761241099565	1.3861060110888548	8.983145596677383	4.525878370706242
1.82741102951184	1.3592555328389635	7.29141601205201	1.8600163529165403
4.7357781437257715	1.2385340783015732	4.816264255763551	4.900586089125502
1.3662249784487799	1.1051229354561272	6.8169326297261215	1.3845397106467685
2.9715344640987102	1.6363791745416774	7.361984269706006	3.047777062535872
2.6919716742329056	1.200361129052875	6.858544191466751	2.73417245105646
4.4549891318888575	1.6595417935194958	7.788145774572456	4.559709555154669
1.1157700712625966	1.8281358689667044	9.886876854011655	1.1353476145813992
2.1703338446346208	1.2749971940563192	4.687332198308757	2.2553734488344093
2.5415921210014667	1.5053787759607895	3.1992073977561364	2.8804000072549134
2.1769508017366546	1.463705819250742	5.553440843577515	2.256747146872429
3.5133792072905314	1.1194295175025566	7.930440528376801	3.5489131945371444
4.572293759667342	1.7452891642505812	5.029123078421421	4.875284753814096
2.064041781586182	1.0284671994032368	9.331637694381492	2.076692999513285
3.5020902561898613	1.1086920259227666	6.983264805949787	3.5470795008609564
1.2056445407452083	1.8395948777683209	8.127854016562697	1.2377643058817498
3.9251495708689124	1.407547323376641	5.029684442756493	4.088508762906112
1.9336793816683049	1.82887928991666	3.721815936625312	2.220228264233536
3.57144825112216	1.131796543235469	4.9819173401526395	3.6673397541336734
4.122908238604643	1.159445321754686	9.563630581383231	4.153545405251017
4.510059280495237	1.4646313534348034	4.984607816258475	4.718338811521357
3.555650015209324	1.7307441329978648	6.151781858143702	3.7053148537543015
4.788618485187651	1.3050770327397347	5.797739852774825	4.9147534948129135
3.9407535182373006	1.8871075299433118	4.665821900468617	4.308913046924372
4.343251262952133	1.5868039148552198	6.884419164198293	4.463432727164499
2.0644105481068973	1.339801088129787	4.153224548037604	2.181012308450655
4.058764056001183	1.4382515929676989	5.729178487575983	4.193038672691227
4.710047098677278	1.7239060811760616	7.073209564119543	4.85649567259597
4.499275064131215	1.106123784336054	6.437135360571272	4.5672087233188625
4.807589628964164	1.0195424377541642	3.9313722045125163	4.977896268304193
2.9428450329499167	1.3117259218870836	4.577950177396991	3.071636003900534
2.8488046949578743	1.1009812789014015	7.610444340207584	2.879091654066681
