q	a	epsilon	c	target
2.574060756400208	4.057752067232525	4.302919345784211	4.236956735520852	0.017684068377214354
3.3813429533866204	2.9661763098296974	4.070233905314718	2.190051124759202	0.12482141930278215
4.276016925029186	4.927749870422994	2.2729876821723867	2.663058863258483	0.5487008564827618
3.342176552459444	3.0458972800985364	1.9254984247293527	3.0526594596065144	0.10037138434369916
2.743884887041018	2.0300537717106923	2.9055708684232138	2.7715082967351385	0.026611276885284973
4.5737839857493885	3.980857697441943	1.0468394372660432	3.04425083692288	0.5955004649780224
1.674096276136927	4.219941607480873	2.8460000686687703	1.2317171226776868	0.4978571837715105
3.0039917305129737	4.239712034180779	1.2644716801541502	3.1273162559691423	0.22250744563281674
4.593240772641638	2.0105874450803456	1.455240617021286	2.474584020623185	0.20518320616023736
1.7975758028662003	3.8568364892494063	2.7826673151554857	2.4987157836055647	0.05873864057819943
1.6646546645762803	1.5184533000613762	4.330949365312769	4.531039435015202	0.0008413436636752819
3.986666267206726	1.08800386707615	1.6758617392830717	1.9839424075425005	0.07627007080447475
4.251811230304988	3.1421155467033053	1.6637256470855015	1.3397621517292937	2.36660786486639
2.304269792150833	1.4346292965329392	3.956105945329344	2.7127846388265198	0.007340591461038336
1.0938348415947838	2.9392185257676693	3.5269611049517833	2.775467134625685	0.0072720557133712435
3.892385349314389	1.9024344524201655	1.9232471654666408	3.652048357676244	0.031053122774809188
2.3966303106705378	4.917036506610074	1.827934860638292	2.5287574946859097	0.24924449414685035
2.2620768021418987	2.5789333768106464	3.4977073243048893	1.9872195996524036	0.06577680319429728
3.3185494122749915	1.0901237223932427	2.3022389118544213	3.519034235500923	0.006920319875904584
2.148674247160249	2.5706395242606157	2.9744761566546267	4.1142833372680645	0.007813206685987617
3.2817373959930936	2.222987435780181	3.541200372863518	4.334343460595829	0.009791744574455
4.2626039344442335	1.6646565769232278	1.9890810797151903	2.8043570558998185	0.06088996598997728
4.2356020808805335	2.966294587006177	4.555179052946307	4.654878689610538	0.018227503346653417
2.4938786209305177	1.0707848041071286	4.568796641184736	1.34060835218047	0.03436737088563583
3.8481930504818767	2.0448157010451045	1.610667631891979	2.7461445051639064	0.09847927222075288
3.1592393172304445	2.4345121632796776	3.3581855138276837	4.399248583749456	0.010976089332179691
1.5087294586977253	2.3694842081910847	4.990506992159943	4.0435829941895625	0.002054875442765098
3.7336633110469974	2.4918952026346624	2.0890626870161317	4.727030965348599	0.020811908862242955
3.789506434804173	2.73023727595827	3.332656149005933	4.945855005767797	0.014084787861495904
2.181240937525565	4.651643504255481	4.687065449470955	4.7719289015170965	0.010723488562136386
4.3055961505710565	3.2380636035563666	2.05322382829624	1.3589486695074051	2.001201212519783
1.8134376824538745	1.5701822319268874	1.2409565139786118	1.3237576121369012	0.14942466521474332
2.181853710294205	4.219077701200899	2.9030371895782805	2.819372263315618	0.06909956497494067
4.649397461645343	4.1057198095587095	1.1414624821587511	4.770434057184177	0.15600391927627175
4.686672608408363	2.8970744094015384	3.4494973273072547	4.375922240308172	0.033836295492165616
3.9368076706452073	2.990544096413185	3.510936016961232	4.748384564614909	0.019562624816285543
4.34234795747302	3.7407191284073735	1.2162780585099535	3.877042444389128	0.19748030129416255
3.7684039446674302	2.6904645189285703	1.2525656702886008	2.4062152794548988	0.3125103240576632
1.1400418441483091	4.915205522486482	2.3452187770876627	3.957497695241235	0.01145983725965097
4.1482079313167874	3.5103727050683786	1.7293987842665328	1.6012429399892547	1.5843806764035508
1.973805578141076	4.151542667955127	4.4726658545658005	3.1446723788979067	0.02561143781724613
1.7634594164445532	3.1471140893589578	3.581238215309836	2.3949315248372205	0.033215613472214287
1.3513920389312797	2.4140848709838805	4.0873507882695606	3.907325865019708	0.0023157189496034233
2.4263195309974908	3.828593061791581	1.9280584100258804	4.024074223674534	0.03643805160965562
2.690754847472206	1.634087807395165	3.8523189383910967	3.3892052347827946	0.006838834240032917
4.66943273633885	2.127608565363952	3.372548309081415	1.496423066862346	0.4633287216914944
1.4404846005854788	4.547373857976368	2.8184600122108416	4.141968730368509	0.011365933559400387
1.317454561122326	1.3819278132852242	4.523826729522421	4.915259338262908	0.0003273373859338779
3.774866969752918	3.495460312723538	3.8975310149699194	1.8064053967796136	0.40204594336577065
3.386636768508539	4.998342151994498	1.8746056319014408	4.10945164892938	0.11684941328644252
2.6998077484020597	2.621045678494794	4.153836831405311	1.6809852452846124	0.13463953341879467
4.604813418992665	4.706653982496525	3.9246181029055194	3.3136251704155275	0.1745178892263382
3.4418232377638027	2.326112112116331	1.8494174944660768	4.072629728498904	0.027219337109847825
3.489724624898612	3.4210893420863684	3.8813791583007577	1.5970526947943808	0.4782623765629689
3.573793780471695	1.826755647720269	2.5074404839695688	4.4549512888916425	0.010199039151934505
2.115578281010213	3.193377421248846	4.196832428218899	1.9658419169597527	0.07594342413763741
4.2332834567485245	2.9463927147819238	3.2083880712596096	4.302731129821078	0.032293515177173555
3.0139605167227925	1.0543065848795514	3.791074878279354	4.838976515000667	0.0012470530443408785
3.2271643450874734	4.005421765804753	3.0132415973266578	4.3332173816157775	0.03615531631144797
2.8618233885161386	4.976396816806282	2.254015671136468	1.242190372234734	2.490537777758627
3.4678188459269013	1.093592733695446	1.9187617580431344	4.92199433003844	0.0033348671081408947
4.647651175634184	3.5495971056565265	4.954399098359215	3.4775460175921853	0.06929699551528218
1.3588230480087051	2.6980291744914973	1.5222053300054041	1.5157511430352308	0.13451199616917628
4.381087098545407	2.9353289944794514	1.5508409908292649	4.16106281825635	0.07852286413417554
2.179789047257957	4.574501763605476	2.9223590011102463	1.9141811223266465	0.25735508556448283
2.87972036198756	1.6553937268887826	2.5616171485986747	2.8871958811315364	0.019555059926078
1.6834179871520476	3.476714247611344	4.98111357549897	3.0933186669717716	0.012325949005804106
1.2497233510124317	2.0642040825145607	3.9687047642692	3.112069583819333	0.0029514485852345273
1.1956748093749658	2.4887785110572347	4.162903691733189	4.929456561680003	0.0009421152571281727
4.374657298596817	4.66535705837882	2.8998473281558024	2.9866674108190057	0.28603620214816444
1.6233310883810383	3.6150682644869128	2.1454151246992748	4.21926614122553	0.011337674762850709
1.5871095313591228	2.6895061286798168	1.9751791909523193	4.440421988064367	0.0055895715264765965
1.2269829946126487	2.8906885191583926	2.1799827145862394	3.7100154664778136	0.005995126467624603
3.4994622294683206	1.1493320733007095	4.160570076548661	3.2606163723594923	0.005950323730750771
4.226442415676412	1.9287242765805923	4.6055149019645905	1.1536260801878884	0.4985580055899545
3.5346291455245513	4.7154619893555765	1.7545614617784289	2.5545964718502296	0.5038480383265859
3.1058830219076934	3.750300316197817	3.830146723185752	2.579151526114058	0.1095355705599602
3.8568123342481346	3.1378350981654717	1.9837551975935508	2.1774382017006477	0.3793940650251843
4.6945497331455375	3.3015427458611857	3.1932098619585	3.881344217830081	0.06825691770264622
2.8273639200376266	2.0129268399612967	1.194390253490741	3.6054111821660353	0.03069782647167865
4.6408767878119415	2.1685439607073493	1.7873057936577736	2.024498998676255	0.3623129463340702
2.552353218224996	3.0071563184176378	1.6790411735236352	3.686305791484816	0.037158400851537016
1.488818335913764	2.417113983792569	4.4745465793480586	4.4511642632125215	0.0017410316187961865
1.4590528335647883	1.5632798898429732	3.5408348914687786	1.0703402676748888	0.06356867016901273
1.4567550235514095	1.4022891643118167	4.674547892015812	3.4302007157161083	0.001173407524680739
3.069776495031676	1.9712528224461499	1.904576184567968	4.000081554947412	0.015936471072487322
4.9436475821617805	2.4268541383093813	2.172663389223335	4.315750701511792	0.04372398511281874
3.5444238914379174	2.9014069524726174	1.559912655552666	2.3873303449992305	0.2643441146767633
1.463783763546922	1.9137937637769704	4.250025016284148	2.0872507478232603	0.010772776157086331
3.2971778697380967	4.813848786701966	1.503858135241397	1.8319684455519225	1.4454653355728038
1.39322979416837	4.3372118774536945	2.328745680966055	2.0988409345286985	0.08997151228156379
3.3687968091991083	4.959898898584052	4.037964903023708	3.1342034274115713	0.11913793702679293
2.7294814906004974	4.054231466144502	1.271408643035561	4.71615495859189	0.04871098435167055
2.4106187304095594	2.792765920709014	4.234508025936922	1.7689500676067167	0.10258298210150604
2.755758188767237	4.549584957514477	1.179630106505491	1.3984503598425917	2.584863628197632
1.8272064326779964	2.702531743039632	1.6275182374617685	2.0401201594589886	0.09361007851289843
1.6023963566752264	1.8428774290515348	4.805625194946487	1.2277500482205337	0.052017790487150856
1.3417545233754269	3.176222006090756	3.3566599452952146	1.5288036282347122	0.08033489925980067
4.635440477737242	1.3427469733639334	3.079681763161521	2.894069433949116	0.027531925026654018
2.544082278884671	3.4023701708000886	2.793294381459695	3.194057022009517	0.04366963919999068
1.3417902378705278	3.0204567502998585	2.6900029174231834	3.2948638643309245	0.009056245742151385
1.3043907218264983	2.1588920944889813	4.238264658661217	2.3629342187256097	0.0075237296818235185
4.7041621957776245	4.5007735203103465	2.651403053751361	2.8966505295393015	0.3690402299631149
2.7608475653183757	4.797927978349874	4.515993748642983	4.5566455233230805	0.021787234960170158
2.0185140360939404	3.1638078163704204	2.243045554190687	2.8989441065420296	0.03959360024769705
4.4906419063218035	2.512821729167282	4.543406892043109	1.5446734363389196	0.4034107041726452
1.2381727826722075	4.657423085782581	1.3042277404081857	4.94271924790154	0.011202153126940936
2.070352475848015	2.975017945444078	2.060552376581431	1.6087647913047398	0.2345877444423924
4.375463764967551	1.6804655822250965	3.8194025286673448	1.6282063258169948	0.17397328336023313
4.359339828023361	2.122691472033505	4.8120912409759455	1.8864023797931757	0.14062975418043022
2.492889544698364	4.676937540825013	4.395555015445916	3.3163421379991864	0.04498175354356754
1.6093374063807455	4.606925169592862	4.229199273593201	2.4498141666262807	0.04689837885425094
4.9968182520533055	2.600980041867336	4.355852976990649	4.3272917589461635	0.02538857218155221
2.287015174576569	1.1680143862392058	4.404718053896237	4.691272349930978	0.000832421520334851
1.9562255966019928	3.610549569191599	2.167800741945526	4.211189942661107	0.01634743138417851
4.898152271065848	2.102903732435853	2.5828096516358454	4.834179400041041	0.01929041336660341
4.450877356015792	4.119956015583892	4.563261333970296	4.8026923541229145	0.03528951144656081
1.3553268045916105	1.448850588135408	2.7173944873225406	1.6012752293043642	0.018335108677255456
4.152060571291765	3.364171806560839	3.052746879001294	2.743179649045844	0.1642589435053579
3.2884591345569576	2.760139015168209	1.3617509174135989	2.276840853334774	0.2719255307420661
1.7463681458317444	3.8726833426112814	2.0674967432162394	1.3893078704427897	0.437677410318252
2.0324368689190098	2.3977091494269143	1.7855489653604568	2.0650797933602543	0.08012051478580956
4.931975578068089	1.4342214049687745	1.1194148169531355	2.048569894325821	0.2758225073786815
1.6052667719525575	3.984357819369381	1.080317998286243	3.4307822011902878	0.04974837739795019
2.2862294380651864	4.0650669334113285	3.677620681401143	1.5025192695939888	0.3673218976306696
3.831837081111944	2.6177220778298342	2.375350185250235	1.0543106529685111	1.9174612305343133
2.5774449292864388	2.829271262859187	2.1413395664708226	2.8422435273709934	0.05737959031970157
3.3019703110922567	4.769724466575012	2.5968163400102053	4.156903600422733	0.0705473482117132
1.580839419658449	2.45921631573222	3.175815419378772	4.894671460017276	0.00215298974636104
1.3650011284947916	1.9637210455027816	2.335917309924309	4.532823622421828	0.0017521067409645241
2.834647502221636	4.350329245714352	1.3393857875302877	4.192418881542825	0.08174130386606045
4.937083417800249	3.820405333078853	3.3615121521999716	4.988164634871133	0.0452378201932797
3.0403932931933237	1.8567725437512883	3.284394166756277	1.0196443397600885	0.4855952270817494
1.2595228093892237	2.4903287035532946	2.6489576395293484	4.828279722208391	0.0017505399149970642
2.8819878874913667	3.871222095291008	1.0742414171587922	3.619878692608735	0.129597138308503
4.536571907833691	2.065457072021588	1.2846514529581032	1.931015797073196	0.5035516567037642
2.6046874451955846	1.5011416217864209	3.805539094249785	3.0660737272808363	0.007394170739104923
2.4123972467487294	4.081837324662641	2.9141142522991554	4.448247113890903	0.020055551939399403
2.541468686018242	4.145211551480393	2.0851680931625287	1.8071045392499132	0.4784878354618214
2.2573473536505553	4.922956470449263	4.944767505108052	2.7628936071047665	0.06282164312701055
3.635798949540342	3.363123480243988	2.7428987591839866	3.4541731500050483	0.07016849033720582
1.8000681869044084	2.6595208649182807	1.8520658672766264	2.8278492743501475	0.029030759161352844
2.6314330785474755	3.006387215360055	1.4114175756849434	1.4970602930717782	0.7011322957790556
3.0833835184836653	4.612436811909781	2.4909725729873973	3.264625021832697	0.12380721909545114
1.8423868554155751	2.0046924608041987	4.474990225329322	4.548658154514018	0.001718359603906783
3.9444111275124483	2.2853791931019454	4.292966885254685	3.8300196664046435	0.01787389553260486
1.6404033617115354	1.5042717200448346	2.301245075360572	3.6656090842326514	0.002850043203959304
3.2294039191416184	4.487135599005407	4.253536085094717	3.4179861948061347	0.06558748325672915
1.9479146031765142	1.5515493051077347	2.2009085347595017	1.6480068544384734	0.049191586617478064
2.3011343681940333	2.9946504395367386	4.9809110596026525	3.8992652798634135	0.00853135413879625
3.568552272940652	4.107174777476319	1.9873087505109008	4.501747994599403	0.0628579896205401
2.8288663526190607	1.7566429772002454	3.5321168614440475	3.066789289951859	0.01285890142138676
4.794806848167712	2.634601719403228	3.4756417799635524	2.066044136779474	0.2761959196045752
1.7067335780397035	3.372241783812585	2.5026998884238734	1.0286742839456826	0.6450974570297401
1.7463331429098856	1.0434565424111115	4.703206970919017	2.585933264009951	0.002165986639588329
3.153577691274499	4.92942038455195	3.7582915408173467	3.9990591782915033	0.053337628301552864
3.2727591877913778	4.626544289127471	1.446282531692959	4.4410553169031	0.0960127120875104
2.453663982268838	1.4826110878350076	4.549023657685236	1.0685873573123286	0.12648390045829744
1.886712395663304	4.5445655747216565	1.3650138855085692	2.7173520339313044	0.14240336332538225
2.638373902256629	2.0159374541179105	3.21890667708368	1.7340050369085351	0.08942649709545482
1.9172433715216344	2.3751898369988367	4.606454642292713	3.341865995802648	0.006399059176083193
3.226492247732089	2.7883962912135734	4.159541175281442	2.730209911475578	0.050726579309186
2.625338565341691	4.616283512011798	2.8874130462815817	3.2115431022121474	0.08147123142767494
3.2713427469625644	1.533074029168913	3.9695912713702257	3.4752928131671568	0.008008611542303984
2.825739925420636	2.1456867746602044	1.4750109620755265	2.090352511542828	0.14475782920291375
4.071768622725624	2.326128242806324	3.707325216481928	1.5512392065762497	0.34390252534478044
4.058753657131726	4.4510890979069915	1.6595561844607531	1.895976436779974	1.530826851139512
4.762812203759211	4.6743671827470274	2.7717096323926795	4.153133878821024	0.13243290832636714
2.9620967887187906	1.831142743856767	4.19197704619644	4.637762739187219	0.003732478297901026
1.996912578288156	1.8190225185566407	4.1182567656023	4.313130023021453	0.0021183711870314858
3.646909596369954	4.342858052549508	2.7287153958764527	3.449808443212504	0.1187837297677704
1.1425206117263689	1.0183361480415614	4.785929048484022	4.9311542725808675	0.0001251403195707906
3.76618609373716	2.283693545181893	1.9066862478501232	4.8215962421282414	0.01836226803131824
1.8793943376103104	1.18077879164996	2.496116993807873	4.158446955599583	0.0014555038477578465
1.8214760418811735	1.1276411287528494	1.3467529266191844	4.995999607695136	0.0013327003260061655
2.2528985757362987	4.292680924588128	4.464304432872684	2.7643139536460093	0.05261668396905327
1.1033992734308646	3.127977954233406	4.4498238608416685	1.1319586986259296	0.09791676736918503
1.7649257769802733	2.7692262690019174	1.6755681585175295	1.736223320685859	0.14450730439309756
1.7255538276008684	1.399910033468112	4.957109036341683	1.4452284179758508	0.020687985469098658
2.4847373547486304	1.817739779569366	1.80189287028172	4.578477593821731	0.006257934765157433
2.212497517196828	2.838435419917196	3.390528128146612	1.4387147687202668	0.2072196993337317
2.4655983459130293	3.8119220964544063	2.0140482311269503	4.033902044194569	0.0354475039375896
3.2452974832417434	3.8660656692372837	1.669406195228902	1.8486481723224413	0.7918110135143438
1.3469682025549845	3.537642202451724	3.3341982908905647	1.996982884134583	0.04536562767687055
4.652761471549481	2.6910449737723168	2.0707166633186382	3.2521612717181063	0.1167684368307536
1.4208074008932354	1.7229319120151263	3.501560902933004	1.8920016894002925	0.0134053847818818
3.857548012067416	4.47892741237146	2.984389275076571	3.964895191753693	0.08513712881799565
2.0166683439780324	2.676689337980649	1.6019423870215643	3.1395537193047955	0.031182657817698908
4.111780257739678	1.938793194243722	3.883703192729474	2.2551384189217987	0.07569304921464556
2.271620508191709	2.9549794286017	2.428824099815337	3.8102729430961046	0.01779160132642078
4.576655494859561	1.7996769270794497	4.022321675988389	2.2744143215877948	0.07604994000859143
1.426036492969459	3.5413209825080116	2.834011359814244	2.1008624413579184	0.05148684779281644
3.4029786332159357	4.181515178930112	2.4363284965082537	3.3742356598837917	0.11476847186707223
3.0852351567851954	2.6342502489523807	3.2708060640725427	2.6128311736902194	0.060062117378233575
2.2081287190086383	2.747624221265171	4.834242659481273	3.9631635840833943	0.006489449829129965
3.235565190101281	4.443005656844758	1.7531038639239358	4.979796759224544	0.050641949573267585
4.192443516624662	2.9097003858060915	4.585011421704925	3.9573610496356975	0.02778256979302953
3.1538641884758283	4.843030527758966	2.599869908135496	2.2655321651576346	0.4094085903330819
4.842434405952428	3.8044394614625023	3.741641548751959	2.804474391241502	0.21816803004103288
2.6662712266472197	1.7502990768002888	3.5394274863807857	2.3387132859753788	0.02551926069847126
4.784392922808833	1.0417971973383406	1.250266137226323	3.4116925664748967	0.02654647057351969
3.9044625295010777	1.2727654707367155	2.2089973768639983	3.6769565071747516	0.011930468165693242
2.990495172445961	3.4140389043022674	2.1609760625133316	1.1461509390055769	1.699599599163638
2.7365430921701788	3.5545669621077587	3.9399577535034367	1.922403230274054	0.1793295389342867
3.5921321607383865	2.5183018655611717	2.743309400383352	1.5588032434314585	0.41780186168694255
1.1438235743098053	2.0414800641844906	3.882413375114075	3.3959779487389867	0.001902439657698824
2.4685758903849733	3.6245293547141	1.5988593082665337	3.020457776514452	0.09639766830272643
2.301144834067969	1.4845427019545931	1.4893666416017497	2.660118975400065	0.0220834726535814
2.4135721758375284	1.6628973611085731	2.6716234856306156	2.9649353667881364	0.012272397176844457
1.81727551611825	2.411730987262037	2.3739749300683126	1.8771104184463456	0.06490117595896297
4.462012006077477	2.3745328832460317	2.1425185268698113	4.247565447592628	0.03627203303817402
2.320302908745138	2.458001473412402	4.794431443807404	2.4731052529435344	0.0237951041994915
4.794777537741728	4.009067671216049	3.087663502735344	3.976517499572204	0.10096803791614042
4.7329079343792895	3.4204078128916446	3.043276052126631	3.130361902177087	0.14893122885251306
1.1719782325126586	3.1135944357983725	1.6995732561600434	4.336738137079522	0.005096036931850815
4.7079155641826835	1.0986127967180153	2.6098338495834725	1.1801519407045498	0.3308406610072883
3.0068029068888835	1.3675355721538769	2.4079682139974734	1.296893765093169	0.17077413996447496
3.2715286868780926	1.1905345435462549	3.4903663920971426	2.454387416028832	0.015594949746587318
4.133513993201337	2.756251552535677	4.710844381800285	2.4337660952961686	0.10140050927025214
2.911945792916935	2.7147492356124197	2.0906448238294466	1.4660700918645762	0.5032461120241352
4.584220893528073	4.349719401700652	3.9699404451248737	3.487356161505621	0.12527936096920156
3.486770594384996	4.624621578796718	2.0417759728021028	1.3230899379431662	2.9169020128442846
4.017919103096784	4.430612786532628	3.890258941021912	4.016641525154673	0.0666900611781585
3.2926434689136275	1.2408915782158587	3.9357911787778894	4.267029887666261	0.002896322135006519
4.457605151817612	3.8918185925470734	3.751030405409621	3.60234023321805	0.09105472289099513
1.4497589050309654	1.346739642388481	4.907315591060822	2.271191209787835	0.0035176502027835744
3.5024996785190834	2.8421521096837727	2.9343762474931365	1.343709687751565	0.7384440171596249
1.160854253954033	2.973607459427164	1.4831991876646669	2.7829557990692395	0.01977439211021876
2.2727187976536243	1.122448256218494	2.6959656717896934	2.3993713150711824	0.009270778367866595
1.0526421934495642	4.9944203142681385	1.4741342869255574	1.8379192997493476	0.16021908211380625
1.7077916200715522	3.229513120455873	4.905862210644999	3.6899927051986654	0.006547128591290046
3.996878384699896	2.356385724303076	1.883748253540459	3.9238654130604633	0.04134931692307284
1.347323817588744	2.292031385385235	4.925124654757288	4.49168467379458	0.0011335455181196873
2.2499523485848747	2.7151605409206203	2.4047789998621627	1.6897775077871842	0.17063683956767403
1.7799578094910626	3.627935605674863	1.5276470239768094	3.968587066540063	0.02316896731641904
1.3854875072001414	1.1219572559257416	2.7452893613052294	2.7399641248336586	0.0022700424142519642
4.945139790733378	2.8760503831172586	2.1595515761787483	1.4414198330494412	1.659258081077435
4.880630631643385	1.0955528567578838	1.4309268620253124	3.1270549943655492	0.034665178196354486
4.69178390135726	4.445315030022433	2.9865042793618137	4.787099298177088	0.07043678365647818
1.2557344926952585	4.411559647859006	1.8017358617562445	3.0485831916934574	0.03189286688465474
1.5105289327685374	4.3987993994497785	2.7777522355723248	4.359316925762476	0.0101783281993034
1.7756136244949443	4.069257836881734	3.1947862558148885	4.5642784136804435	0.009117337691756376
4.304416672002779	2.0498770377421693	2.075643420892731	2.506724840786408	0.12633112578519445
1.7609012898145322	2.5645094080069257	1.9848398510052685	4.841506095463623	0.004802977735377808
3.4117684191487014	1.5527900196313107	1.5506743963299645	4.743540890917057	0.008996112263364848
3.496438112624749	2.3354661929324907	3.4876712485980153	4.057879018984021	0.015179760248638846
3.430871392027964	4.3794148052628685	3.8081741819620447	4.1309115201905735	0.04461546620201085
1.3768528151665298	1.474887353505424	2.05473448189505	1.2052043375042132	0.060821040693490265
1.8812966739946029	1.3908352848462626	4.968176784785499	1.5113815638322698	0.021176074212255057
3.899476009470152	4.48575088148398	1.663293265564742	1.4929688790381157	2.9326524045228535
1.8177740418713149	1.7495836902131576	4.334482635518048	4.4792210153319605	0.001377537311696024
3.6443757045108396	4.379368420316091	1.3756679684400028	4.289951334567325	0.1244220650936338
4.76842020153393	4.389353323940542	4.91171241172586	3.270686236493785	0.1352382110058466
3.7359488897109823	1.127545885859698	4.505014854968833	3.9520617378232448	0.0033853360818350644
2.01198752373672	2.8447480627541726	4.741810193077868	4.017072918106617	0.005654103485524306
4.625019359828214	4.688039118050701	4.277842405979149	4.609412515030564	0.05953151424804622
4.709429022832189	3.576046360776259	4.062271231341156	3.2811339630069507	0.10485782997127437
4.820547574553065	4.927976896067496	3.1608449309354927	1.4808917366111898	2.916458696420858
2.7111398570108314	4.839460925738747	2.1610554778741773	4.255015048312725	0.05485642214021209
1.79831864957562	3.7015464936114912	1.4445127299686231	4.445098552644537	0.01852819166914052
4.148869473263392	1.6312834122704798	4.974399416385478	1.9577857547848487	0.06510001886144448
4.06183608108625	4.492322122400895	3.0867895083939696	1.6079747516019829	1.376387601267118
3.6219251246677775	4.254657391403546	2.089247077779244	3.0112550895612658	0.22083838193338945
3.4430778465617364	2.4237228973981346	4.590307199865952	3.5809920216514706	0.017526963456125397
3.2009732403181865	3.3818235965159777	1.8747606853246963	1.7971424126048263	0.5713096312530834
2.222108042425316	1.764858009982869	4.180991593064464	1.6656289372131503	0.04223132367293985
1.0482174937963196	1.0153382283693078	2.8286165657578706	1.0690756099802514	0.017386966386797795
2.166251123305365	2.977502174508142	1.0817385946282263	1.9106430420604636	0.2925227565144982
3.941225996775779	4.206235320115988	4.557851861058516	3.5316646842826467	0.07261897136400239
3.98481900565049	3.633449399696766	3.2613836155256486	2.4957613541905745	0.21935283831345068
2.572494578529826	1.803055155563578	3.5516802599254627	4.71130613120772	0.0030730385022628005
2.511940616012343	1.0640939928422315	2.1621777256190433	2.0652811512966904	0.01989979775946137
4.501610053392287	1.1824457524903282	4.635688753158943	4.67033613092603	0.0031830128182496194
1.195989566783051	3.1711521094123563	3.4041952155705615	2.686778000875896	0.0115578751656785
3.651482013881692	1.8912232422407809	4.1399458004023435	2.042301940236184	0.07174114375144462
3.6730451353113054	3.1681848231452587	4.585605709370219	4.039596351567125	0.023766312439996263
4.459230400146172	3.4670224769774496	2.1989488184951536	1.6324507256304095	1.3255516380122558
1.3381153497015958	4.716322744387363	4.129875274242357	4.1891846402452115	0.006959332272968394
2.139386142066264	2.623931121598429	2.0691273494427125	4.1346869236516826	0.011430546160155429
1.5804217185748444	3.2826284552008	3.725899832536917	3.3541977134703678	0.010155262745096885
3.868500701434944	4.779343088623072	1.8898653756666768	3.614642901708379	0.20318590955670235
3.896037257093318	2.150593756170576	3.0959696449794447	2.9392481963426804	0.047375779168337184
2.6503981518702435	2.4690467650013304	3.45400925029796	2.541174916622132	0.04008229431432015
2.341695271360212	4.9555526206350615	2.2377110226167565	1.0770994872814519	2.554890905320667
2.2789240094472216	1.2382261478176315	1.26911866015153	2.401816757949605	0.02402352126415737
4.317128788004189	3.2260680033917626	4.720812700076543	3.631378139597997	0.045520259299373984
1.6275270355501847	3.9973215059502016	1.6115956077625704	3.5173253136963747	0.032018410797678636
1.729133422422075	1.2093135898760257	4.836956308090327	4.4029648674396125	0.0005618571728422176
4.737007160431839	2.924739148295344	2.114163137046109	3.991302766795704	0.07575280528766619
1.9135790169321705	4.880313237109093	1.5461487605954318	4.561741705385524	0.031524174479907845
2.299136430668561	2.1620045145382925	1.4197443947215405	3.4591045039587	0.022306957757157703
1.9550531517171228	4.361994731547085	1.5222874974120222	1.4928889707922297	0.7617405569165521
1.223511905347622	4.731752045117545	1.5738663776957258	3.940991320007008	0.01845758769141826
4.787633811858797	1.4935469771926269	2.2246861344755846	4.1378945396276645	0.01720962870924669
1.1882640847560766	2.7768655618166984	2.8038139392431507	3.7665900913577364	0.0038551409234787717
4.857921105194959	4.547220307672807	1.2355799088666422	3.762596530360065	0.3933308343924203
4.547494028866189	2.504212578958477	2.4982802057062097	3.475284601447733	0.06561048712356916
3.5128464332050764	2.4496090883754587	2.4855583961472774	1.1724106083362438	0.980725768168996
3.2837115511333463	3.0069683664961477	3.1785858091353254	1.26335502742675	0.8070053576469223
1.2659324050212	1.6729493730488914	4.021139750090279	4.48839804680914	0.0006544285642079403
2.4861425547341414	3.9462379458441066	3.6439257488668364	1.560903475588758	0.3684849938673616
2.8531813123286747	3.640516066262871	1.2194227464286078	1.817817820935116	0.7814085532040395
4.655349188813212	4.586151144701673	3.0074948176035265	3.1407725935885136	0.2595289220093581
3.8637076450517087	1.3038990283382237	2.631401254611593	3.8354057061146984	0.009069311261830842
1.4566422351276116	2.626640019099985	1.5491195227325183	4.085200891824552	0.007353271568600309
2.569848940659806	2.3757842748653384	4.082946640800969	1.5160918986664154	0.13898815490740327
1.7245877379007504	3.493530226146372	2.9369425038840955	1.0312508615213267	0.5978745366935276
4.7409696029535855	3.5727557323246466	2.3976921464253285	2.875612026782536	0.26696576570326364
1.5496098653194958	3.1187935806057303	4.915311565788867	4.0835959141822045	0.003702009696618668
4.346417550150463	1.6127593541017906	1.4400137277766785	3.803518451164885	0.03289862089395832
2.0304863791920735	4.773829654059608	2.1220714137767342	4.393225188616709	0.027702724547182343
2.142368985581979	3.4221755234855866	2.406681557136169	4.604798710043927	0.01213504529959321
2.589987839687458	4.587524719964832	1.8744374959653831	1.0376963070468528	3.5757684252719657
3.6899414715609473	4.862172895012481	3.473129490253538	3.355012109544367	0.1301953208721899
1.5780863926343052	4.859177468349348	4.056909162680847	3.1894564512813117	0.023699579200069352
4.775035459374465	4.806178528928458	4.196365778420404	4.312750344057308	0.08300716563161255
1.7960032461185915	4.671798497887538	3.774466098856123	2.8365172471328823	0.04335802606246943
1.905225700906402	3.089547717218589	4.02898248560639	3.0650106665760286	0.015844925581152938
1.0881960216290674	3.620847095590449	4.1587167298431025	1.547905575505439	0.05339994162157982
4.187045921247995	2.773702792858308	3.6147892553923455	3.957096329757381	0.031946355624936834
1.1276982865974818	2.194480301624039	2.0856361330858126	3.1041545218017648	0.005208102870364762
2.187053379589167	1.6074404702197085	1.9966849616614888	2.207291539229613	0.03053506133930765
4.804853939699962	4.450349399425425	1.969334627822882	3.3866506373484926	0.3171149853121187
