x	c	u	t	target
2.0444496638457466	5.427869417819458	1.4422042639930952	3.8636644306054873	3.9039120816821087
1.5112249597945158	3.905455978829	1.9471212197793049	4.378730099494971	4.828743805736436
2.6702652116827705	3.1125906592747143	1.7385686084032517	1.8538548453983623	1.6573000663556536
4.038261093482872	6.6636290211738585	1.3482781900525524	2.4675076521945	2.3944148649310573
1.1460477377167426	5.4505351294213025	1.6533245050631025	1.4137266163807736	1.4166948080587105
3.1369196554372354	7.7462589515540055	1.791613289306026	1.7166206090979803	1.6681908322509749
2.9456432376537767	5.232752583016014	1.859496552519223	2.0128091749602195	1.9393502674813163
4.940310137580692	7.327788738122925	1.5213530059985771	3.7880553327569446	3.7293437125730393
4.073755417904246	6.55893310580872	1.998338460483524	4.169477402308754	4.178924393053615
4.4843515494610395	4.628462252345598	1.9375853631250608	3.2763606084842825	3.1610860378504846
2.5345446954644144	3.351733369564305	1.3405777432406722	1.606636827483848	1.422961542580406
4.283431277497412	6.0422743368767	1.1991207707912903	1.554544755681282	1.4425501753520893
3.3997211449031415	7.542285467729247	1.7801148897768695	2.6162440198720955	2.5828260104692604
3.621642464639638	3.882106602265784	1.9417457464016192	3.404672812231601	3.392975132106331
1.7471756830818477	3.9418565581280633	1.995154168205215	2.9054390641834527	3.1087055426115344
2.4772059111313265	3.2532536167255617	1.3050058111134235	3.9781199763251514	4.0093902196265265
2.3394601019170977	6.678589048662052	1.9959101302313862	2.5238529823553084	2.53501908809939
1.506383386684134	4.030957274126513	1.5944018730193477	1.4337174590296793	1.4000809003925545
3.333340687679123	6.403867874961232	1.1742748098001718	3.610164806459266	3.5753406055108456
2.818159521815748	3.3587334193104685	1.2947631727069149	3.2262766094392137	3.145976489556745
4.359618780496676	6.756467374350757	1.7196319094939407	4.919411538875428	4.917112639906688
1.1492509522998795	6.798903689038844	1.5370122615906936	4.105363027504168	4.175240015228884
1.2871661888951436	8.038109398921419	1.361002315416787	3.3622215563143887	3.383967981045396
3.56718948780817	5.206532683977884	1.6190125156324355	4.42750933189178	4.434296573787033
4.411257143070634	8.362921177112852	1.2293870776244158	1.9280877192269728	1.8708715541147876
2.8361544677525323	8.374195985425237	1.8147293635567268	4.74829789685819	4.788697833989475
4.921632298387358	8.59853155783161	1.3643236295310466	1.9857266495766368	1.9192205055508529
1.8689120745917849	4.156768800885093	1.196263948747922	2.4360366993836475	2.4085403075668084
2.549368646900898	4.905019075858312	1.2394575572976299	4.967781875487011	4.998668679968579
2.3877045678390965	4.5405061290461735	1.5277355745988066	3.2833605972157853	3.2987574785444553
4.577857521327459	7.990096036002329	1.376314352605083	2.5461944741980025	2.4846422365056187
4.353083315853467	9.876326026152515	1.9120273412758493	3.7502473157806246	3.7355907516677656
2.625039563432651	8.853719143513722	1.444195823407587	3.0813735376490183	3.0741844353038035
2.8831082991946198	8.915824688223527	1.8319662019495904	4.895037993406814	4.933869669026501
1.8766793078610635	8.366325041998696	1.9271187499665845	1.2697637744518495	1.2517550065533416
1.1421898435860838	8.862147802554388	1.3884664611082635	4.6113316011309555	4.6485465190832285
1.7077119822438231	5.291733544955045	1.6324278303166395	1.5140383487556468	1.4870090155797957
2.946877943096485	4.372643154474446	1.1940766262762177	4.544703340802871	4.532956106074711
2.0025939902421745	4.598621733891218	1.4849144250261344	3.8768220623900422	3.9476751660248133
1.789180052509843	6.495513080226089	1.8081272136518485	3.85861306686121	3.937569298869676
1.3345922017412537	8.42490240345425	1.1786075337231074	4.245301120368213	4.2650819515089005
1.2475718079836509	7.644160634049309	1.927351839928204	1.2526182131497785	1.2519148996268683
4.63087793271959	3.722601666765717	1.7638570999502532	4.081989021221622	3.966022098894572
4.86400667340088	6.739830480968895	1.1854677707737853	2.607958828910685	2.520314562325398
1.8870936949981725	6.170085558158053	1.3166910222764996	4.823543681058617	4.870467219927007
1.9935165498657992	4.162175226856648	1.8443757833711776	3.5089261672764964	3.677455026194135
2.7469906649753915	7.138147754522947	1.8717180316096589	2.315544429602507	2.294936231595596
3.6129095045180577	8.345173592638993	1.8545959196919581	3.6241203842627754	3.6183922501157952
1.936829133969419	6.9792696307414115	1.167957420670136	1.94327510332698	1.9239659881756084
1.4926366459321594	9.25997126297024	1.8401956360445448	2.363856649570759	2.379277975213141
1.4822370424349396	3.537682639216549	1.1766761860280104	2.207398905948226	2.1928945842938243
3.5567878589643063	5.569448325636112	1.178155826541741	4.134553783591904	4.092064986158838
4.739421662040428	9.309515453712326	1.7145490093448608	3.260982840522056	3.2223431914017793
3.9422389149178065	8.7940850131276	1.5656711004718291	4.083653085388102	4.0688468125252255
1.5537317167828908	4.454061870909069	1.9028948275859172	1.2300241562574092	1.1955971733176385
1.8094619648843016	5.5642513768207005	1.120139970269136	4.6507564852006285	4.681125673678485
3.612791564617588	9.2191883403137	1.6057175326077853	1.2356252076997882	1.1854912165630531
3.0976477906009814	8.718480849193977	1.3888506148429394	1.6576071920578483	1.6217174308989544
4.3722275975506655	4.591509866414475	1.1734434583932387	3.9531501268349016	3.837217439042179
4.635129669186619	5.015151306508361	1.7509225714401704	1.988602669471339	1.7777979750205777
4.3930598743099285	4.233931382767911	1.9087981451013316	3.2405098504501426	3.1063266153956635
1.9405658754970352	9.645692790741908	1.5899877860794227	2.931965589080987	2.939006725476395
2.7333733194195915	3.6396886887539743	1.0898963202163563	1.0924200503553267	0.9092610649697678
4.623914786528114	5.3701358154850976	1.71242134961821	3.8373587686745445	3.7590287210630486
1.7634611471942194	5.8304901217318434	1.5999952926092682	4.284122906732895	4.36884206806256
3.329219816227972	3.588220347625272	1.3389426297352542	3.142693398715737	3.0141893135983224
3.852197840449637	8.354115162546982	1.5550680449927932	2.8951130243644165	2.8592521064440333
1.8085087005208624	4.564744432551949	1.3753480017378947	2.8514464421337933	2.8652217478372703
2.3201744587430553	9.959305384657076	1.7921277166772935	3.2723168064000787	3.2840016835092682
2.9620383924824023	8.740494098636708	1.3911627239612228	3.2492809286645112	3.2366018428767127
2.3974432188394332	3.7967344662121216	1.543589597238761	3.7232402123429247	3.794246971141874
2.2572181035974244	5.582545836786531	1.199837219073825	1.409784659590493	1.3545376085156828
2.9640332803484672	3.168079068988777	1.3189591489081915	1.7790422957428869	1.5282738207744002
4.927394839817274	9.151559975625881	1.4430424640767998	4.615056083038581	4.587547346734857
1.628383349923716	5.291098049498169	1.4503684783998847	3.3063140781816047	3.350278585699832
3.6722257131000067	3.978820189657253	1.9725713393145792	1.0136906191301946	0.6403611976450244
1.9306969615824303	6.4585473405064056	1.0365437153411698	2.078315338045978	2.0570030176815406
4.1037160890383975	9.38940318509736	1.1190210938583602	1.2214792201463331	1.1777853410481818
4.816224807386359	8.117768720009094	1.2865295510065708	2.350866524575692	2.285727143152944
2.547630547360896	4.568414724113562	1.8177072068836344	1.504302259039731	1.397828292188439
2.078109268604846	8.584499347614036	1.1459801101532965	3.54152050106916	3.5408970787999725
2.1782875150866343	3.073729676702891	1.1932840473514137	3.496587223923421	3.4956384237234497
4.2721331352773815	8.638761667071947	1.2698663138338215	2.8883809461870094	2.8466093536386707
1.7890204287456064	9.546494241085352	1.4727490419463531	1.2001743681828951	1.1854554576046463
4.889113679555853	6.993683444322232	1.9303764841267457	2.260016371965382	2.1506046714554965
4.790952647718719	7.334109647476457	1.948991673533556	3.021090461911877	2.9536993796932323
4.317705275424588	5.595768963465877	1.0586808304044195	4.808706229920544	4.748482557473891
1.086218329905463	8.561478098867276	1.0129743333650234	2.687700902112683	2.691595939816143
3.83140340343869	4.868462305569542	1.8871997571032004	4.5974961813397535	4.6565160087273805
3.977330516869608	4.778234219508929	1.7472373675724235	3.6207446753397794	3.563130254380251
3.3233640987509667	3.2496480708637607	1.8903257298134704	3.6881694939898986	3.8028816088722017
3.821165339394554	8.94973734290376	1.3523543777965334	3.9011979548967095	3.8812480739675133
2.8643026201585937	4.470443879157493	1.9896587584861007	4.856474086367294	5.104779080704887
3.4591387306079007	3.8580490861421257	1.7866572572909811	4.996157669722212	5.16857397435251
1.7173328139011956	4.268088083962273	1.483651187847676	4.269948727437441	4.4047735820010265
4.2720759619131075	8.502659265642007	1.0885885108417748	4.385540140491379	4.357070099863768
1.6207234751002026	6.608260058359443	1.7444571901693546	3.2474786225968906	3.299785989269832
3.633937093432536	9.459669881447876	1.6160146210426238	3.515865511886791	3.5017149266189866
4.786848731817621	4.463214429215809	1.7261889230681955	2.4554766728319377	2.2128774829401365
1.2494192505329846	8.434262903960066	1.9203320164335564	3.1859859524538225	3.2372836729528074
1.47789188637147	7.545950043412509	1.4888444840325818	3.2220497452373293	3.2472402970976755
3.0254871418334086	3.819208597771668	1.801783509740969	4.2422612406323	4.387477964460097
4.6843365311197225	7.426809561638312	1.5187810730618445	3.8528330347141915	3.8042447944651
1.604430397360335	6.7937435151792265	1.8537850100597633	4.490075123999938	4.6002031019189955
3.6806804238580084	5.775684355755235	1.8654679700868568	2.060668827392241	1.9598812946844208
1.3872712176297424	8.472956858055856	1.6321923623655057	3.3755494594591804	3.4078368706198354
3.325862552858175	4.47374332035543	1.7130246880337832	3.3294466006227483	3.2959832415854176
3.999216329913962	7.4533929874970815	1.6298613563251214	1.2445210732855938	1.1551455909694006
1.416329879617665	3.529835645879668	1.3133560524793129	4.5969997341525355	4.791737084135301
1.2323791801009625	4.820402192561906	1.1159183876988163	2.2708525482390822	2.273425020968697
4.687226694649511	8.11990130278458	1.5649606082899723	2.2414884921404883	2.170935629474433
1.1366779783686427	7.3164796150712155	1.6253857262944016	1.1070240493042305	1.0999977172934128
2.7241781754711627	8.032515616540573	1.2998334306590946	4.723413117291997	4.7308851883331595
2.3976417036737927	4.654429853765176	1.210358149586243	2.572145439552876	2.5250589251841435
4.505760529055898	5.644625869494804	1.6689339100235625	3.8397167258192506	3.772362368171658
1.3753441188570474	4.461626650685333	1.9163636864483602	1.1349494015917605	1.1101682080373951
2.3416527624978705	6.039247177367164	1.9333519489654336	1.3482185098616029	1.2920896226895913
2.412007460533398	7.650229720136214	1.2992527453485077	4.20469723838218	4.212344192751377
1.6844410303610675	7.2199095214240545	1.5253212757766967	3.825988321430596	3.8639127986429935
3.202511045129932	3.1936188928904974	1.1393780791596555	3.787616807459049	3.6714629711962745
2.0467029386009554	5.080001965917674	1.3708189912256799	4.593951331314111	4.658028697931809
1.230915779443667	7.519186931670563	1.643530682074714	2.3300579770796404	2.351127611927277
3.557383340315484	3.2091330563196694	1.552365584328594	3.73914488911598	3.659576462436493
4.647485038490643	6.2781371135940205	1.6254296602599658	2.487594335707748	2.376984766276492
3.282240567607472	8.369670311292102	1.0082199503351512	2.014328275102814	1.9815176960901968
2.2128111759021087	4.273234069861728	1.6777083033098017	3.493201778882094	3.5771194910223776
2.9802587832886687	7.963275779331408	1.0867539502065109	3.7431607311943056	3.7269555202227767
3.930082957934296	8.579506269686814	1.1711424371789951	4.239954320723854	4.2168971045657635
2.6845434354497173	3.7990893684650935	1.0041560699248024	1.0897074926311867	0.9362308387787232
1.11763796426665	4.145442079107122	1.867129656493561	4.3862141565334944	4.776732348310898
2.7442147202528093	8.391539121315704	1.4058422307916332	2.8446346654143446	2.8298431079812154
4.995686065093624	7.847339738990054	1.8754193204598089	1.1975804527043357	1.0766368275293516
1.6810938774389586	9.12533400394125	1.5054528688886737	1.0732087483146655	1.0573040495212611
1.4259511792083497	6.125894811277671	1.2333267984149132	2.9847163144530056	2.9992664445074664
4.674515106214108	3.910899882605504	1.8357843155727136	3.831536895111998	3.7038956469245625
1.4662507562186438	8.59764384423018	1.9555659495540567	3.2384575792084216	3.285791626951636
2.75990981430107	8.063683505999542	1.5622584932674664	4.021806005837576	4.031888324581992
4.953534537730693	8.648231636366503	1.5483063274443327	4.4188837281754365	4.3872208951614144
2.041318026965344	5.068531348286941	1.011619862262108	1.5302925995921457	1.4796811175975368
1.1856919134761847	6.944324853811505	1.1978364482736512	1.1172052592653143	1.1043060508985236
2.64638625121025	4.522782427531936	1.4554559581589124	1.4457418039152654	1.3280926844908294
1.3118224407172354	7.402584119681138	1.924972333213609	1.7888882012890903	1.804898731382908
1.2696401858078603	7.717756127868935	1.1299081551955643	3.1097459200650444	3.1192715789976875
1.3699522065306118	4.214387486510813	1.8484141932899223	2.2782719838791543	2.3764736599302365
3.0938200498508857	4.452748810635184	1.0502111978045146	3.4560512985380916	3.3877511805639307
1.3460844005483557	7.078560207186795	1.952146028589576	4.5955328372913264	4.726378181975225
1.6744287312687702	6.798419978927138	1.0808928763541448	4.900723323851185	4.924200454017967
2.9746838857784987	4.179488716717978	1.554978614396469	2.841652964156692	2.7761442739710294
1.2982961568756246	8.932902198299328	1.1891758231215723	4.861501364010036	4.885638008607848
3.3725765325089343	7.585310697498647	1.6974991688303098	1.0401468407221586	0.9651240406052016
3.5921062082388233	6.54923635072083	1.1865873180204116	3.198342606403609	3.1511207075958465
1.1463912399149914	7.384163346255157	1.8137963142668883	2.3629575994554632	2.398300175535559
2.1010349329338647	8.760124519077161	1.0380732345027064	1.573003615904334	1.5555427680846017
2.8914427117218	3.0442320049443636	1.5779848268332075	3.4105904118977453	3.4124955295593264
2.151869791865408	8.302504846056996	1.6081885505699445	3.4185791048076704	3.4334008193542562
1.7142396809638538	8.894969064278701	1.7788621144930166	2.2316946543968967	2.238370993040645
1.0275992924735835	7.142517790150253	1.3754589526190422	2.0946413498503587	2.1063613409540043
4.578096906011137	3.2360575180938373	1.680737075611077	3.803741087407756	3.5913509385753764
2.620021999938373	7.85005845832312	1.007755414911678	1.7047545006010965	1.6757740810543826
3.7653993965663006	8.847513715306809	1.2733946074426412	3.767680093688892	3.7454225964874284
2.2606860250401355	9.504693214010173	1.4942310484988566	3.8331408457119367	3.843542158718179
1.2687774534508471	8.781190096810404	1.293797992551554	1.8431561734179325	1.8419704062731923
3.161756571714633	7.194028394606563	1.4536228054245741	4.2435946714781805	4.242294879722759
3.165083620618824	6.6926215625612855	1.084493675798496	1.4989963328652345	1.4414128440963896
4.236198190796335	8.306904821858794	1.6466396592967794	1.8613606682862387	1.7959106465161736
1.5644407902793396	3.8688716030366472	1.7623231532726609	1.4109129977895765	1.3779812976953276
3.020521591297922	6.6713704803828495	1.855768734142463	1.4191496709437783	1.3463434956810814
2.2086202766244147	3.3769303753803634	1.313381229390714	2.7434593655342656	2.701805987770851
4.98286872450457	7.795061521675258	1.3709098265510329	2.579445159510226	2.5060845922474395
1.1881283779677556	7.624538888065537	1.564118156290895	3.2089798188053664	3.2460492383328754
4.122808428201262	8.2610833920842	1.1664723119557825	3.1625335480196237	3.123358322565108
4.7323751816815225	3.8446928893904633	1.890905439288156	4.999438570592515	5.0466106971223885
3.9476563505402154	3.9985791754337	1.13207573915766	4.487984061283247	4.388007036284285
2.7614451859938725	3.7127253589852014	1.6507848880149885	2.6919259674185647	2.636129653244999
2.696798517408053	8.288711952593394	1.0030685616643624	4.5236645576386	4.5174921383134565
1.1354545808296101	6.445138906672852	1.263519434446137	3.431292681772248	3.463972295097628
4.590980744488896	9.916172230792716	1.874193101981915	4.029416911208806	4.014263722487105
2.3502193660406383	5.031446120262323	1.2942861614362324	3.8581982908455084	3.868214472236789
2.1629733292288744	8.603989507192653	1.945587885833287	4.622606370573607	4.6871670495153746
3.4296165206405846	5.050407716328795	1.3806201262182585	3.6626273771017175	3.6146740794111256
3.554492717776814	5.91890446960582	1.5048379532958958	4.3570103983779305	4.347175680969657
2.7181270109094267	8.968126475627738	1.5330729435666473	3.917164530344116	3.9230997164090256
2.079529638316679	3.285103317211523	1.871532055074398	1.5527595064179436	1.4505398297733043
1.6774755069482823	4.077458005728358	1.232351122710264	4.262986474068742	4.341692438393071
4.9357938150662735	8.478252198608594	1.0687838803585406	3.0034752676885925	2.953648778834326
4.12484025487849	3.2854839558102165	1.872123029960846	3.5594071599270563	3.4608351414145
1.938933487476321	3.5149166872513646	1.1900372174814704	4.6340217079850525	4.7263884820198765
3.495734824780385	7.185719731244467	1.7767319865990254	4.121643891867501	4.129582198096516
1.1662223958274422	3.7123594915246265	1.494583663144414	4.7265880201674335	5.025373809759548
4.3350420757277215	3.8768028748695387	1.6600644237235358	2.9910430425925965	2.7799879099110907
1.0053372645381742	4.856840906504036	1.084511049215366	2.1149735284156788	2.122340095325164
4.976151418759316	4.079188553902064	1.0930150826287797	4.377657990637747	4.204537231353702
2.428752853037171	7.414158802836207	1.2839820208214383	3.403307392408185	3.3979183836933546
4.018924371027217	3.367391412410216	1.1083848447817397	4.133848627060763	3.9617734784536913
2.3593994250734376	3.9111618802782937	1.6196086128203355	3.828279551179248	3.931388913306523
2.1144485611286683	5.870338048942486	1.4232951073044748	4.933521367298575	4.995235962781496
4.930483309260271	9.063202939472852	1.6298341122663793	4.103761627884464	4.072320242289614
1.312541108163729	5.885807964494956	1.4735365159639766	4.877521239038535	4.980292802605723
2.480923556302744	8.018664628303519	1.4451705802415067	4.908603838163524	4.933630039687631
2.9480390094367115	3.602579342504426	1.9584940644751192	1.7653298095112344	1.573254039197422
4.22932839283526	3.9010556611793135	1.1110495945013596	4.205031560931158	4.064593823825308
1.8447330583986608	3.2342392101117414	1.1854439887859376	1.5132462427521034	1.401738529216645
4.481066609088057	5.201768778706796	1.7968032369836533	1.885005781209637	1.6915618261503422
2.9340606543189023	9.421508190986748	1.5278426214498553	3.784880382551368	3.784471396171981
3.84484898209992	4.310135639033679	1.2666488533141156	4.278077729400144	4.201447469374094
3.700293319535109	7.247837565793612	1.1741307839693065	3.9592846083296664	3.92846927431959
2.0776476105993544	9.400880105925342	1.8060109248302056	1.9141974432186533	1.9072660593823665
1.5587643085130205	9.042552016286484	1.6981479534285997	1.7836401291431012	1.7829903985500544
4.287869406611386	5.24542832776616	1.1009654139620924	1.7714432116692151	1.6363176162520332
2.151895037476607	9.301995273649034	1.5070116188423492	2.5049153256771755	2.5004697555382793
3.0921164694763466	5.239824606186339	1.0210081758469929	2.0868744299953232	2.0104225062625405
1.4419532470233922	5.4874276189715525	1.307082249355275	4.029594126738534	4.084567960429983
1.3787439412759204	5.775333035475597	1.060928899118478	3.037741527222586	3.0457178257462485
2.5071441805349846	3.272431097585349	1.5423025475413246	3.475131099816056	3.5307780052151974
1.026962709260458	5.546929970190291	1.4291327045453963	4.084274452156129	4.1776104575780915
4.154250374522167	9.398451171894088	1.931799390824962	2.2810091532683283	2.2379405515816955
3.701991742847265	3.1359701174879926	1.065239521876837	4.566588332648009	4.428940188637871
4.8703100733995015	4.512221546825246	1.5912463692402825	3.8827549919350526	3.7425592383142647
4.9629668249087056	8.276188590177412	1.2309553415260759	1.0042740652375173	0.9253754872229316
2.3104333963429915	8.905270862577453	1.202790190185214	1.1755587389312805	1.1510642211435786
3.1509487532859963	9.780720465350122	1.7957532825971698	3.3430196929916653	3.3406594149577797
1.4351743354693691	8.307523361451446	1.3628670614158749	1.6703733011180597	1.6645846577813301
1.0338778691238084	8.264320985875058	1.659135207055534	4.902993470083031	4.979252358637472
2.1453837212649	9.324864793003279	1.4625600528090832	1.691349509335098	1.6760075419113514
3.405261656665894	6.999761488016733	1.3442381020910192	1.1258910567829823	1.0520484695653078
4.269726419105304	5.804079071656954	1.9060539287074567	3.836704529786364	3.806216556879393
2.2311654987393466	9.637491103963368	1.610277129459147	4.793166004533246	4.822273276371115
3.5063115369455864	3.3371035931866	1.3687719497696844	4.3242637700832764	4.268920246026293
4.3737156210767365	7.347596267815978	1.2965512446334395	3.501057928881955	3.4501592284896385
3.055267795556596	3.3086987926568834	1.4520367261227949	1.4551767289372781	1.16846809630609
3.831658049725582	4.452563844108316	1.9782141133347624	3.9584612295512662	3.991730008188027
3.745564092513664	4.899256734566102	1.455828212335302	4.439228169875421	4.411308999791507
2.1869023562781797	9.396833981865694	1.8643188369609496	4.859734284726148	4.911188939150368
3.3047568936348446	3.0848054495506854	1.9372874383294036	4.5741855855342335	5.013325483910603
1.9113513722674784	6.6388136690566375	1.8749462496653109	1.2884039115521793	1.2583188641035634
4.622134226650177	3.985837331229815	1.9119593082439152	3.1686259766340155	2.97725606023998
2.8479458806098155	3.3129061030577778	1.4682983105874727	3.379180109367236	3.3446125434590392
3.380859479733877	3.436758848809349	1.5793085536360243	2.818563717859627	2.664501603210113
1.736673502806295	9.977624145080457	1.956203860065393	3.0573672959292324	3.083077994338768
1.2151451197778451	6.348480193557969	1.9339891484053529	4.386347597408982	4.5440234148880725
1.7419181213425947	3.637705306791605	1.1926322928163149	2.525143677753247	2.5066993804022752
1.65674739585359	4.463554280506882	1.0986598820953286	1.653848241790859	1.6120848567936017
1.479968696017154	3.1195355619756557	1.7383907265775442	1.8947059413847804	1.9634538357761002
4.971284242192077	9.661006110915338	1.0437535680665486	4.177316955914078	4.145991089320239
4.1396435043226365	7.1885101137800715	1.235299862525032	1.3803815155251569	1.3007719789793246
2.844879232322168	9.740209484027849	1.5561256970640542	3.885336918545789	3.8886218294126818
1.4748475304014934	6.485592715343883	1.1666049287046258	3.384689375965273	3.3992288914695865
2.721745884437215	5.862471604223676	1.7794222216128268	3.4062155171660238	3.426973564114708
4.722883562415066	5.292083494282432	1.3816524624869664	2.1609332537087966	1.9972031772621353
1.86770409970988	9.041340941811683	1.3498747652439944	1.9024140884028682	1.892787105899536
4.7364649778476045	3.3431554361660702	1.051510301216578	4.3014589198748485	4.062000702536421
4.270998645136231	5.452562215041312	1.3517742446416772	1.2998824213236744	1.141320064964251
1.2540076032728145	4.728367650551034	1.78046082406314	4.482043645411778	4.730348071567002
1.6359404617940445	7.208004086432346	1.4186255628457036	3.742620822074968	3.771722524379378
1.719434277245797	6.908603064080305	1.2694372156703069	2.3096038646929298	2.3030857320707523
2.0911416838256334	8.719549605781806	1.8036807811751736	4.489363416686167	4.537902374762676
2.4147408736483364	6.6886392601341935	1.0029331397039325	3.508437177554395	3.4938037352133207
2.2507884562296403	7.065627839279878	1.7771931812111244	4.6784106224560515	4.751029399903257
2.6944538166763565	7.806643368183183	1.83641620438341	2.1794822523559483	2.1588727887876717
3.0638502245001478	3.8653390721923935	1.5150815353467575	2.083202799422755	1.9266860316118413
4.075409603399004	7.582912129665483	1.4755381021275178	1.9201505200412257	1.8509508106998
4.02114357319718	3.754640269487325	1.1121289956230216	3.4473392118391715	3.2771751080379743
2.9599893643659527	3.3188731694253706	1.8556746074523869	3.526890192054832	3.65250398462788
1.0042954064819716	4.1434622187557855	1.2418848587600335	1.252739054789202	1.2369593982144569
3.7788412037086623	8.310455926702286	1.5033616328789656	1.7289286197825025	1.6742950795350584
2.042218810238769	8.84017351686127	1.642319570391166	4.936255302560348	4.980032134015001
2.4452363667898047	3.328794426056158	1.4391000199178614	2.082826771147516	1.9576544848434367
3.2955962707892854	6.6279384143771365	1.9578855580772785	4.900144736615397	4.975291450626833
2.478084548553967	5.8541143763499175	1.9730957901916304	1.8367631152311965	1.7993736042206208
3.9548810842285937	9.886314594612957	1.1050994346861176	4.726457758259587	4.711267452815658
4.117781144932306	4.013668394705791	1.0096320721785679	1.8896611821711609	1.6857949061836577
4.85924089532206	3.316677132657448	1.260738499207512	3.1879129090080367	2.8445190454567406
4.879400325404913	7.9664517476792005	1.7621366130046283	1.5979320136716109	1.499597217664849
4.492229523579138	7.594746340295607	1.8139372885030196	1.97681155237004	1.8902452484980532
3.8374761495081513	7.040107771839733	1.2557572310352596	2.5045736441315443	2.446580785996076
1.993554736018761	7.9177342587255195	1.5058572244720436	2.6871713878916537	2.6883538328743857
1.0962881245648377	8.508371559530755	1.5645179101515696	3.8906857054100072	3.9340740796902263
4.930255404296416	3.3176519457188327	1.833009756997636	2.8519713491968934	2.4365780357296503
2.3318705062435057	8.57668426413516	1.2800037975217649	4.824074746108717	4.837676820833642
1.6807879222040416	9.862895633414901	1.533153585011731	2.6942179901620014	2.700554658378437
2.1445070020583192	4.8270852890975045	1.4511351221181532	3.7558753500572997	3.798003341663931
1.254039626061347	8.26209816326199	1.5530315873677774	2.268891095559368	2.2810204776059613
2.056269019188329	7.3709319379707585	1.8710676749155857	1.1360437851026526	1.1013018737889697
4.3424269330149885	8.414883861036415	1.6405920984963165	1.8487378297791055	1.7823307256106389
1.6418120592619032	9.268093688754997	1.9023351506428616	1.672154160575161	1.6713802983467585
3.0915337579775763	5.710770968685964	1.5409864102454287	4.775298896320182	4.807554918924692
2.471200052827248	5.389143485269513	1.233170618743484	3.977081048312744	3.977690761723572
4.930728875190585	9.477256948178542	1.6954189445297776	2.1557745376412547	2.096521853979937
4.54494346052877	8.466037907324184	1.5046525773647748	3.4506261637790825	3.409494262107853
4.472063407326743	9.348144617057368	1.775516063804207	2.498767893888502	2.4525493802457743
3.8914217997609337	4.516860294631868	1.2218635983314816	2.7311192093076366	2.5948076190664113
2.817634739859042	4.181493129292733	1.7315860205280733	3.9926196242242282	4.079834144346193
4.323374237894722	6.204610602590339	1.2042906401256506	2.5804585130309428	2.4926155715755782
3.7815713398311206	4.313704705564584	1.6214270157355133	4.3097115635483	4.2951699042688585
2.957390668094944	8.66313993068837	1.9724305105219613	1.2729124521666124	1.2274249288975625
4.030831578006588	8.150782925002153	1.9847994565237421	1.1722773662411328	1.084498720665107
4.252625770553752	3.1273660769886478	1.3331330758824331	2.235467294316337	1.8304480098210056
4.6317559823682455	6.292171255270062	1.756937956881509	1.4697021442280742	1.316524146420043
2.570448649079743	9.12917272880875	1.5605297245179524	1.608361901535782	1.5835387268052523
3.6861778350755863	3.1417371810472314	1.7348123629231291	4.568489712845176	4.702541142802524
4.0011141185972585	9.725265860490543	1.9116165673783099	2.6838929962936477	2.654816307516121
1.6429769763285575	9.612321126298324	1.1621167430057868	2.336279683178712	2.3327260774864214
2.9412117757065808	8.472390461657664	1.802687769865216	2.5259570922601986	2.5095569068899883
1.8324219076674164	8.967258214687023	1.360957668726014	4.376782103580272	4.39670046649889
3.0498972436820084	9.503387264492812	1.6928688611604934	1.8320798985367819	1.803760733306326
4.920464021497521	8.20287281162375	1.6022918722652193	2.7093638070929797	2.643108255848984
4.478557681076532	4.90446774817275	1.8681872733516385	1.5483676050579054	1.2984193433703106
3.73473914424919	4.476860951654324	1.1232095968748983	4.374290732470788	4.302607274417993
2.6971297117411073	8.000892246828121	1.5098872809567168	1.145391930105803	1.1015685340814934
2.349233309606399	3.7066043770552586	1.0337941572100255	1.1872941786915554	1.0522806769989566
2.6228340931443657	6.836107350264184	1.887611586344296	1.1454855818652865	1.0815943061747353
2.9303541675025264	9.169048163634397	1.9198999861786925	3.3692015958494523	3.3771457885580407
1.4097545570725438	9.717657406275297	1.015253164843457	1.6693316757916588	1.6632776046773112
4.547133673390434	4.790087100947276	1.2426841095496122	4.268714218939161	4.1650454118770845
3.8287886213177824	6.814991394913418	1.9585629014902737	1.5627670772440458	1.4630257119889372
3.2865747939928918	3.780551866967047	1.6469798926707315	1.4333721373503452	1.171678502949292
4.597435787679455	3.810575710172397	1.1742918898871508	3.8415722798795446	3.647275318561936
2.7932171286971115	5.341236217831542	1.6647431454274173	3.061579507875314	3.0505404071170927
4.619905146022839	4.4475221516825165	1.954188198020409	1.8799575751608464	1.5847081364556608
3.649940034509462	8.525559779778124	1.1354966135929725	4.793826549754297	4.779386869753681
1.6133609546303598	4.536498173715158	1.0493687245356298	3.0122129976421563	3.0116274023661314
1.5430801502782656	8.827278711705466	1.293177660565572	2.5024540618521827	2.5038592180672183
3.8870761725082126	9.346824114833213	1.6773587016054097	4.293466904516934	4.288455675109263
2.5377793742750123	6.966172691064224	1.9336607627947235	3.200097977939985	3.2257380649630147
1.1755040643678711	3.8663424252380736	1.8943850920202372	3.0694542109973093	3.3501797809489067
2.0940558363491952	7.315339637164771	1.1747380244544678	2.2576070411041345	2.2407187697365694
2.8989273171800423	4.020912959733013	1.2228382661356079	3.958341663150364	3.9249946757827403
