x	u	c	t	target
5.6224836936078075	1.6134337189450982	14.78598210942367	1.5168894589868138	3.1941564297552048
5.279255597145906	1.3194907928920372	12.628386863764007	1.2288583017219388	3.6779200371919
9.572026896430156	1.6329932536630911	5.071731453919775	1.2998834143845794	7.868341507594893
8.332496918288246	1.319168806020694	10.824948103241878	1.9324935523535791	5.826638587530881
8.307594532735479	1.5675026101602323	10.66417585521184	1.7504545959057292	5.624847674722009
6.086740659643362	1.152527435658978	17.89327776243721	1.7993221681435088	4.021323002432708
5.501922506385252	1.6736798218615827	4.20459703829476	1.4013104878659528	3.440937916441958
8.221470056073679	1.4398408015692643	12.943298983902848	1.4420062477939808	6.183590144845259
8.212406152811415	1.5242517201678236	10.18237342623247	1.3804751059638725	6.177825081135702
5.852100197948755	1.4303356010541506	14.443080913622591	1.7357837647328789	3.3859917715955787
5.087199068729847	1.2653804988013464	11.743029230953224	1.1139793999817975	3.6991298754266833
8.668538978498942	1.298736555175268	10.709305879972526	1.9367752503579097	6.1989303529227415
8.73652221653666	1.4776685261087188	3.2562332058268573	1.0500740897359104	8.062865353744389
5.707058783580825	1.2719276367272678	3.5422621533736818	1.1575245701299508	4.537369314573624
8.251389824648703	1.9706239013541824	9.235572603972134	1.271352683111457	5.881477799807182
8.157374045092922	1.9776008654265504	16.196483232272488	1.9565820708769763	4.320361781602099
6.05617417423578	1.6184220846960231	16.527402772441768	1.7425895450501403	3.2515559452729588
6.467522268296371	1.9418461133743792	6.721487371916053	1.7395145334809532	3.2272669386577366
6.307652976266876	1.2559050812748418	19.67879745573423	1.4525435035827354	4.4925546766376465
9.172208895748275	1.222633685801922	15.755271015933838	1.8019073382577264	6.990215617428224
8.962267860451348	1.2762349081969395	17.514378407749618	1.3071187847806596	7.313519458204745
6.2105998142973435	1.5424862940405972	8.962194165667391	1.779944758561269	3.5175494273731154
9.46734515912972	1.253085385418898	17.188112693800715	1.8929665170211627	7.1142278035164965
5.897266422864733	1.2502876784057055	5.448638504107117	1.5355039701046824	4.086487634136087
5.7219845013307715	1.9064921624047608	5.434414860645694	1.0494074169771808	3.9738620488321947
9.76328712786391	1.3669393252643496	17.414649452959562	1.0363632214563712	8.372473798776408
7.810517234945554	1.5249537441675916	13.178065200000107	1.93131891202172	4.8982517826431495
8.971348820138239	1.0324394170249636	4.0955679728471575	1.0151076784695066	8.187738108737253
9.874770380269334	1.6071743434009307	13.507380678633895	1.5906184524255047	7.370730412021113
9.978571329957166	1.3068957468815916	4.7067637201410335	1.5148011578659075	8.326286708079957
6.289787339542227	1.5164448026248931	12.444960231734008	1.2481863852489343	4.4299927097355285
8.958293323429524	1.2500131549307958	3.311441572384304	1.2504817438705291	7.986007626344433
9.46271642167715	1.2185912427370824	14.266205233192675	1.8563311221455676	7.227020883324464
8.542594027539153	1.9562504221812964	18.459053442585454	1.5486303400156494	5.5443080815750445
6.215363562861874	1.2776769681594025	10.239174128433715	1.2764193793423422	4.62062659371863
6.683187545052951	1.2881172617243837	15.908196647406475	1.3754338804854664	4.927647930569467
8.983409409669985	1.012857227861763	19.65242915800096	1.183931031279565	7.794615295997808
8.304901768714174	1.9926364923400175	12.393194681126015	1.8710582452623328	4.636891109522551
7.820004848060247	1.4726967384410206	3.874203409975515	1.5298224416549275	6.0188545822380375
9.457021300607718	1.7364713423146592	13.241319734939685	1.8486610241794508	6.301293565996468
8.992310955801342	1.0181694269389754	9.73900618732372	1.1217672006416173	7.8934170008285545
7.407310441579177	1.1468163600694588	10.230268164527958	1.8031996721879244	5.373239654635523
6.908758645735224	1.283140093265625	11.362735266115465	1.3213858991882723	5.246796646194395
9.487090361064991	1.5182126970324497	5.250998237152204	1.6437575743293111	7.303444463658487
8.420404228924273	1.2341816680366222	14.354589073798454	1.0192256730149418	7.189115747429412
9.330341986881963	1.6042071220464744	18.088012109111983	1.0416174215446916	7.689674067132603
9.207766072278707	1.2135495080003238	6.3080416052707395	1.5200230170367388	7.503302760001843
7.265160687590972	1.300730511937823	19.03204669043428	1.4844208172869766	5.34683120001691
5.810242730931764	1.840305191870231	15.666323451049664	1.9232006987248091	2.286799001492174
9.18751071112457	1.6780430726509368	17.660208217524183	1.1532941270371713	7.28519517172978
7.7603266759006155	1.3394812395971794	6.187367026955288	1.5776621801339628	5.784247638730365
9.365706641500305	1.4502405373801766	3.5502742370767684	1.6801302673095293	7.591351384327775
9.71573403533476	1.4569694583846062	8.215249867694016	1.4073209011061476	7.788778529611352
9.455582214098053	1.163668253985943	5.3347834089742445	1.004292228511543	8.491391435155808
9.752902094639587	1.6431743628280937	19.484062156242206	1.620567955116238	7.115374765465193
5.4584662307195195	1.0866278808837837	4.797823214526785	1.8795129607134589	3.5072715026836634
7.418602181808502	1.7867662732073004	19.23577925803948	1.7343366480876394	4.338505060101029
9.904847803575548	1.8321715453690048	13.279085072930355	1.4202780508692958	7.373173134118332
6.7578677543119134	1.6637195794434525	16.34740291269535	1.3772692397950372	4.48979039529111
6.953809209198012	1.101858278234474	3.716563915067616	1.2077491335914177	5.887745320938344
8.645522929165216	1.3116379982032234	19.951066896007585	1.3886294003770856	6.838939167029411
8.911164000000863	1.4300438051656943	12.851641227139766	1.427712467570598	6.9123996714772495
9.266473551807302	1.7928845468515149	8.443971632269617	1.9180337226437687	5.963639644269434
9.654811809936495	1.1117085788672123	17.606271651634398	1.0286357912747066	8.52828673017637
9.693760262647626	1.9848899638520727	18.930028863777927	1.8635633021740303	6.0280208956377805
6.396635070778687	1.530436503950356	9.795914170933571	1.2048340518732843	4.609313739563394
9.303840600373636	1.6597674713242336	13.505281135875896	1.6244325270052795	6.6581333160088
7.840046647083829	1.0799729611009332	12.060251574345267	1.3425866349736428	6.4158651463200345
5.024754494530122	1.2417954841199097	11.42038692024931	1.8216092402148187	2.7791666713453385
5.527587878778074	1.8441576584188144	9.922999587454758	1.0073226028493776	3.7349945178761943
8.561535840396692	1.3006645467097515	19.707935794132805	1.3289978427764195	6.847885073983166
7.139823976611982	1.5161246919014386	10.971897524908231	1.3172849934796178	5.192468173889824
6.292962420704887	1.5409849290019566	9.690777166725082	1.939395582430316	3.346969673897444
8.42780072608858	1.3175947877395853	11.620396909766571	1.0882614936390729	7.039309781750916
5.487043814431926	1.9689294423356511	6.642897190249332	1.2018921236857114	3.267424502482556
6.423341639489103	1.7524076876023882	19.44629403490359	1.8849748662539525	3.132843657024284
7.301885897368676	1.3423119632598899	8.112531124217305	1.9304861719406656	4.7764080669267335
7.661574240805042	1.5058263300900332	5.954569141090111	1.9591587181287295	4.869705790145719
8.817727954316906	1.948853453516206	10.831338406293677	1.8150686686015955	5.368031868673562
7.127295591390999	1.2151082749077369	13.460536783581922	1.1417403828548809	5.763488824775077
7.327001065817789	1.8266230008833908	9.874360253180118	1.9069419667830412	3.911240845943952
6.963420730726107	1.4658777126775882	3.0193270140023434	1.4583206076383641	5.51989592588625
6.28989007961434	1.1641414374117824	9.928463256109463	1.9601261309002864	4.035865085518397
5.709354858982959	1.4458033868897988	10.05677386323886	1.2731808568906362	3.90919444861272
6.576269968720405	1.5977271148792869	18.62010692312965	1.586297251725154	4.056761918793016
7.976733027312478	1.1896455652888271	3.2229561445690877	1.2688672093584454	6.958626556141182
8.855047004308863	1.6916899337700706	4.000660092515366	1.0101081385178965	7.885973988228322
5.506721053554257	1.4481634760496895	5.384445478023912	1.3499325608872168	3.6876768747028668
9.801186392664828	1.5936130585616914	12.214233570450133	1.3741182378663672	7.6769964327468445
7.852972466761877	1.2812240687039442	4.471224412145153	1.6165717448259231	6.0348493701758565
5.328720717201624	1.9559669748355744	19.838526422067545	1.450006528616102	2.504759760706807
8.451336985533098	1.0858487651843305	11.490182374398833	1.4601973848983567	6.89664842627409
6.244148126125648	1.4711245946554297	19.233882218911546	1.059545632823253	4.69919006892464
5.119532127476748	1.0530329609111078	9.332241865798208	1.4468717405345606	3.619041937007022
8.80795193669858	1.0453334305259312	14.304853168704106	1.9291437714861	6.809559388731773
6.342188559369335	1.0667981211409234	19.195793850180916	1.9755983577928071	4.2411785192386775
9.504134531360595	1.9588521957133969	13.795554398648507	1.0519605548822537	7.519689767567081
6.062658949768858	1.796654021104958	13.090096876909854	1.269621426967654	3.81771927066552
5.070753379405787	1.5486840680481797	14.364045347022795	1.4002019779669954	2.9193001003391856
5.142177312613011	1.5012114316450849	8.478066253625443	1.9331202044986504	2.276121860185852
6.129495431386795	1.622348830808238	19.442659163980977	1.296608092323274	4.040034132232568
5.124660817694407	1.3466923399407904	10.68587875117263	1.253017679462531	3.4648567659326464
8.98708282907307	1.5123837412627914	5.874066965637947	1.1499729882282588	7.500756511464332
9.847325503210609	1.5352311486682866	11.725572503230033	1.0144468157833706	8.361897767650074
5.923524211185925	1.422320582888509	17.868001854380637	1.7856895762755358	3.3944726412063178
7.157256805321964	1.0190118574395095	15.87852974741257	1.7590190163749293	5.375877237276021
7.045511388612888	1.2767291159960232	13.976578366839918	1.2247418752485344	5.504863317128133
8.836986663519891	1.7222184814244657	7.245272048559652	1.8485060372915612	5.820275962179125
9.791662386601814	1.6195005024994311	16.99322014491409	1.7635943205474018	6.967233010988249
5.681411834878472	1.3163478239708866	8.065515166483305	1.9711550478620852	3.1286353487079714
7.687055229066117	1.0342922302403754	5.004154484251668	1.0355163508530536	6.762040252734775
7.974951233511977	1.0303069919441858	10.514855534735325	1.4570913448022669	6.505003153193941
9.713824657182895	1.300853449317962	3.704228022375408	1.8415643980873704	7.816040897859117
8.818115672064557	1.9536062744062939	18.677936404059814	1.8536236053598376	5.225527138745637
7.660023865702916	1.4366538942169398	8.219843051279941	1.7985251100496418	5.155520915271662
7.247126797436161	1.7501393156092837	14.725855431477564	1.4915905164555707	4.669732540976839
8.714955298573987	1.1440022264273133	18.661195669989077	1.062434239099693	7.513660207391339
9.466575455278605	1.8655315006881656	14.681043369025895	1.4850101669654667	6.7509678973589535
5.045466306231111	1.4085762451138484	3.0864952089331736	1.2586367219998145	3.677918969413611
9.018840446886669	1.917632405022716	14.423176865305017	1.7716834459187931	5.671756228038603
5.0361696470578	1.1138705300746008	13.171853721352072	1.6458480070388184	3.2144220769675713
9.017565065957918	1.1082837093118327	14.625665630495353	1.9620053028163984	6.862838464013067
5.836911852876398	1.6207028170376565	19.92574496007528	1.4882203327569818	3.436334757767117
8.789532889363244	1.734015920889366	14.371158592827538	1.2663434810871412	6.642201314403107
9.888587390471999	1.5591990645556146	16.75272794388912	1.7221807268181362	7.234767745911639
6.338738742567082	1.9384888211631703	11.70026935270174	1.4441682123407178	3.588833432124612
9.25444973562825	1.8471681788429104	4.8671738347693285	1.7469485595270593	6.514956062759858
5.061514519620902	1.591745948602565	9.433272073987869	1.199369567930428	3.1982829217106734
5.493822024137574	1.5549344025906349	10.814061368059098	1.8575752785793769	2.6327728157632393
9.127028281713564	1.2450401595531289	8.452368812898829	1.4055632822471864	7.458403669715933
6.893798173133303	1.813060365117748	5.2850375021267	1.6638575618095153	4.127607013388433
7.330500541446428	1.6524807205194714	18.04083733994896	1.8375609173245373	4.312093782137323
5.691006239414418	1.4670615803547045	7.9908600417917075	1.1420621378776397	4.08496516406213
5.184921287084122	1.005981143757644	8.584437367271853	1.5747458271566774	3.625738334382079
7.81247254036387	1.4151673337089747	4.728879102743772	1.5158469878967762	5.93949404896987
7.952069899080423	1.000176429088961	13.939661613529145	1.4487318379907377	6.5198867018070255
6.3879462537427125	1.9264137267438537	19.11379117973688	1.36986185006293	3.768213065506255
9.585620144148276	1.0539938057106877	15.295183501922741	1.4127472644778734	8.115885807289567
6.480538782755613	1.4752191627500555	18.793441227589764	1.1781305069986243	4.757216998618066
8.04053700551734	1.6273848233701924	15.406516223553322	1.9756614553185563	4.8525227807957165
9.886579494868874	1.9129165096708258	9.324746793758807	1.2762370772080374	7.607032508756728
6.535193873262741	1.8023740352197044	6.687611371921888	1.2573910505834562	4.432933343434381
7.541524858295793	1.7702170477558403	6.93405955467935	1.1718011719515449	5.654553255289692
5.5595889542877925	1.8022623527248625	8.285547911061139	1.9717984098662167	2.055097902388394
5.10174516192863	1.2592403149942837	18.6713464414274	1.0612893585525898	3.7739193896859904
5.615869054347515	1.1187940260918727	6.9968814891220745	1.6682399153727074	3.798323762881958
9.886050663272108	1.5912129041824543	16.958953990013587	1.8355252099416972	6.9962030975710485
8.252774468930289	1.93469082865372	7.593700095270207	1.251939210806735	6.029636205649368
5.456824475126809	1.8557495011280576	3.86904216624861	1.0016320147418414	4.100500970909967
8.242130123057319	1.5736520127175386	7.389079634029354	1.0644274357503454	6.721286480108796
6.818584240253062	1.4182630547087212	18.7957806321726	1.5133143031122795	4.685664847338046
7.4031331743282385	1.8651497879916683	8.26505737902751	1.2253931714172446	5.253097509775407
7.770645714748063	1.3612690631127775	15.248653791615029	1.497651622341479	5.7549163435592545
7.343861850751746	1.8376062237416688	11.766857470896245	1.1185898550423712	5.354025317000075
9.938321143541453	1.7650603672206109	7.351643205771003	1.0305633063595154	8.363956346462343
8.2013362852926	1.6310322425056758	17.591632126556956	1.3606261127267056	6.007990280021603
9.424589344312407	1.3942728740682089	16.254366389991205	1.9029686870351203	6.796381526590398
8.540503764681361	1.1441002787529428	12.12090102235471	1.8157187976611808	6.492125220189401
9.458361681407574	1.2654547512474756	13.493750863667948	1.9253182839798368	7.0530421895233335
8.885033585650618	1.7788016518761482	3.1506347405042523	1.7854679370404576	6.916906314127085
8.106196700133102	1.921963647056566	17.733026358403453	1.4465300532818286	5.357579052320191
9.539596056481964	1.272340395466991	12.397181139237402	1.1575987228998517	8.109559349120246
5.040516819222003	1.0438086512051652	3.501267010356369	1.9801371457316541	3.1152929285797035
8.431671521534765	1.8285451032238016	5.5416662966883985	1.2107492668737363	6.586655077608849
5.8190860511104745	1.6346044715716477	4.563771450222202	1.5226382844776936	3.5668092466379435
7.120514156297791	1.8223661688751325	7.931102397182808	1.5826560004898589	4.352799504724861
6.248311135388912	1.9937677305323118	10.610016422985185	1.7824566782863225	2.7433783381461883
9.81900929092344	1.728760411915044	17.974204004414325	1.8245713514624944	6.695804658687832
6.8345591562763	1.6613688538894271	3.725698200685237	1.723871412908867	4.4360370045433095
7.198663229846848	1.98074278861675	8.820279050374776	1.8392795468803187	3.6487165972455697
9.651947214615427	1.0813818270963993	8.927784950699465	1.2747212642009456	8.334854595029652
7.487160977060966	1.7439813806486408	11.53658553057286	1.0621658978612585	5.700271885213644
6.31532990737797	1.42829227503275	16.973155036593106	1.8509072411956904	3.684762907521831
6.4006916129049385	1.869235219036943	3.4172410592108755	1.2581145727213727	4.8367290284243625
8.959062647004767	1.2792087417457765	10.35831737875375	1.821934688554269	6.679559262793063
8.78491636491969	1.6921100922709351	19.182842930056484	1.9215209391765544	5.555145685094205
9.797170244337511	1.9687777099196884	16.263367173138594	1.41412436356183	7.0650322053553145
7.501110763465023	1.7407575859249538	5.962864503580784	1.289812963253084	5.495238594095424
7.949543917440632	1.8158785825959711	15.576146588532385	1.3898140528576146	5.463061769670781
7.499020927834209	1.4816516571660947	3.019982493863824	1.9316799283001345	5.321405083795897
9.77160789399802	1.6970712523371208	18.148175233902933	1.2189018906434168	7.736946618679948
7.651474728581731	1.0503057405588958	9.114774730750044	1.0391627614656014	6.604027472983806
6.3135136599043005	1.9541372219066324	14.434893428701043	1.8465833935464904	2.7301694230020126
6.302578214920554	1.1532956909754841	16.124061471237376	1.0544196135270592	5.099582133880205
7.425643946642093	1.953229496806375	14.370309047311592	1.0283363183732357	5.467810295348011
7.200764546711596	1.5799230799145931	19.717264956523138	1.2860977884980715	5.1855029072897985
9.60768927151807	1.6768397063401281	5.037455453697172	1.8195358730896811	6.953149081430058
9.141012068407845	1.8115514077205075	11.121665047488182	1.3390062900317878	6.806230022831618
9.04537539664695	1.0037985621540453	19.60021857850484	1.0971342987130714	7.954512108778392
8.461048442277	1.7253331458258896	11.618261370683953	1.3247564184981615	6.244642050506848
7.960464499382093	1.823131331694768	4.076421228685452	1.6074161101560012	5.6237143616360425
6.769379410421758	1.1562238674779175	12.879290102000759	1.7847708252565382	4.7248629632963315
9.279851423878004	1.138413414082914	3.2452879570728874	1.4226713743769683	8.180071773351438
9.392257800578617	1.982069328814532	12.80773743421235	1.703718034208361	6.0887227127641905
6.087036430938918	1.3119173135106064	12.349329277451954	1.4560405101285676	4.200602174737217
6.2086583572764855	1.303070715042947	7.6374926324445775	1.4242546444279096	4.417524590108603
7.199882411862927	1.948212558639932	18.53629650962576	1.7624649981095586	3.787201817864597
7.128382976640651	1.9784576102571845	17.942531494715226	1.741875748176486	3.7047469238236608
9.218274295805985	1.9718671833218997	7.480153605453994	1.7751168569623332	5.927649660386331
9.855965173812724	1.269683762182959	15.44154705958094	1.737060608067337	7.676441662760097
7.347926749427708	1.367603374484926	3.4342813471067433	1.0911172808673124	6.383711342789428
9.31800659032974	1.9993488986506491	7.993023378717883	1.4791831890594462	6.5694424887711165
9.261383968064008	1.009832588047349	14.271885530416839	1.4761645128512109	7.790230383586236
7.438514541061034	1.5606106311979526	6.869575589060893	1.6348620727733292	5.018343790065962
7.409175337101918	1.925415380118904	7.637478277828568	1.369644904910821	4.931316840876186
7.255956635918741	1.3804456799981053	7.002152549354485	1.9794760516858556	4.613950119115073
9.944921537936752	1.538049444671436	17.17881071102601	1.3242451911416049	7.9400544841463905
7.654479937696802	1.3369419122267745	3.8309840958063752	1.942331929168093	5.397006510591477
8.332747543970774	1.5518421167863077	4.082891417924129	1.4057920292103747	6.650270198752063
9.060343257672065	1.5650935321147896	17.366049972022527	1.8051498397066648	6.260591929581827
5.914514685799875	1.6528885602189385	11.77496774907157	1.0927260585178025	4.149445268399727
8.479578989309173	1.7844345454867765	17.987521008724908	1.9386754689304853	5.045026050006529
7.121316725247644	1.9428117056283056	5.129972095151617	1.2943999520584284	4.977288621817437
5.962038596083933	1.7013213375535912	7.304791901799193	1.4924085809001482	3.5197672822783823
8.773031171085524	1.6991314289534714	3.7554459996792002	1.4812379285129822	7.01532399972773
9.260230657863538	1.0363231558475283	3.8709667173505977	1.3607039819935396	8.147504911675346
7.9592111717690175	1.4350937849160903	17.527091486655905	1.2194484980880342	6.230106978701441
9.709761148099627	1.538070070682953	17.886804301740945	1.9962550883723047	6.6640641138201975
6.9658417277791616	1.4832302790340577	16.20235895713941	1.7471384999360349	4.392878596198382
9.826577372093318	1.3307409815450368	11.437041425615892	1.2801481260751937	8.178581930124531
9.432375855893609	1.6332673386754857	3.352763719577768	1.1589595755087263	8.633094782927516
6.694240510835858	1.967213550122232	12.238892460799125	1.616147494462456	3.5612376733481463
8.136254497639339	1.4774006148494443	10.960211064511233	1.2554301437253237	6.339338649876588
6.534609845591318	1.3896220705725462	13.495915607968616	1.0114522039557017	5.15648093869258
5.760815323796786	1.859726594783856	6.374218213999742	1.3309595155400515	3.435045472641252
9.615766544036537	1.0549957771472809	6.858351535896898	1.4146631383245458	8.221152015861678
6.308174217458645	1.2011814646682035	14.780491355218716	1.4033664001329822	4.637817096490799
5.032225756478762	1.0209261665748923	12.049433428131804	1.943075732105828	3.0594905035449935
5.304327215961656	1.65240800143624	6.316356465772292	1.6152033285401952	2.7304419499554347
8.091447861167412	1.8127006787579096	14.05254358712554	1.1215974622617415	6.10936926333439
6.832995173675831	1.2711527103485118	14.409583509675318	1.2100255129260111	5.315591391100823
9.183142186842039	1.6626006590390157	14.015762251855518	1.382903178248934	6.932877489748987
5.364202839634348	1.2146960894283605	10.567894657010033	1.1664463389768225	3.9736617000353966
6.0408174858263255	1.7571107277850042	18.528706069978252	1.279785357477198	3.8092600637376166
5.329817321913841	1.1681393897257744	16.76880375156239	1.4637300744151949	3.628792028411063
9.05890681399945	1.772672220205867	12.221655639457314	1.552862695376824	6.3735892176451445
8.023934580536231	1.6593697144997581	16.16943680277827	1.0406706145723579	6.330500832530124
7.778322829070187	1.7279485401652759	8.565412222087915	1.6388422096488446	5.050322361100635
7.635926929342013	1.900394610604219	15.326180749582491	1.0776340909707542	5.631456889147673
6.942450229359688	1.3130685586963522	17.192649371989546	1.4814729971898732	5.011812851954682
9.85941198500622	1.8389686500669644	3.909141217925338	1.3046447149908391	8.45408637043758
8.74162201736434	1.5280276055369049	6.20303174128914	1.4634717897889995	6.712237067029421
9.511508726408948	1.1747851055936134	14.228468044325595	1.265730555121665	8.05204009700746
9.289848373248313	1.4548300252285256	6.197771270891623	1.974490337933412	6.601756595384057
8.48407739614186	1.4106294738539766	19.63765642695862	1.986987423084048	5.695888666372055
5.797584217508548	1.6060597694357452	13.59057104590969	1.304915276633217	3.7279345364669023
6.673768318769377	1.8074417336705408	11.854285062543434	1.1534795061123149	4.643210417207938
8.976330469503322	1.8681287326208709	11.362034900387828	1.3652376758694396	6.5145493825613805
5.119548546880021	1.5277918843541012	17.368837572632227	1.6080487967365744	2.6731461330195425
6.329259906080768	1.5734535869610058	10.028803714139343	1.713500506252259	3.6787051815482252
5.0232267298042785	1.0985656352382718	3.9652073525949154	1.4070160279230497	3.6192003504540224
8.11540824728731	1.644184219936331	10.571896780249668	1.4195169573617743	5.852675603181139
6.0171535979138335	1.7695640261627037	13.71435647993691	1.0429118040693446	4.206820525994497
9.835564300263336	1.8915510719822184	11.19979083510621	1.503618116782847	7.093291637461804
8.545595117319237	1.0942275590825554	17.75470618375703	1.3116818361449565	7.12385882194868
5.73193791935257	1.958003257210742	3.1458421880158225	1.0953009345972124	4.5833323162466435
8.192207009318544	1.904739541926336	3.157681578339709	1.1411346575192096	7.546095046292208
7.732227507593883	1.0247270793106351	6.8924973985362845	1.060381881374337	6.7203120740619555
6.248419970780492	1.6067283109547077	10.26792307792586	1.882348391534071	3.2642090812841134
8.496316564321821	1.8257306539536589	11.644388076082079	1.4725518945781555	5.880565037184618
8.993069400899794	1.2359992057008449	9.237789486220345	1.34380613947682	7.398650274191088
6.321260829717983	1.0609601638806423	17.05887753614392	1.5727265830556	4.661685235116074
9.46825985511832	1.7863816691185692	15.411186477341905	1.8778329388651485	6.155224763555324
9.02893485460676	1.6396844199224112	17.125333916536256	1.9355474743696317	5.8822722340292275
5.317014851902645	1.6700148120143692	17.46617914060903	1.8248899649988601	2.279866865813096
9.549058941837954	1.8399721496261991	3.158232196694123	1.4467953691789217	8.473568080632866
9.931383261218956	1.9471943566569319	14.97003029443448	1.1117634795030402	7.833110340037121
5.417635104487911	1.3683615060333103	16.763813952001392	1.4727375512016785	3.4137894162975315
7.31345302631758	1.4667529727304558	17.134777589247875	1.7595980052909082	4.749992250026949
5.193997960516289	1.0161871932512927	11.804425343372404	1.079782245455399	4.112001757350436
5.260177077478848	1.8816604709020457	9.94632926374914	1.1930202640405727	3.070769480193264
5.9357372377009545	1.547152786449415	12.956964305595855	1.0629251357770024	4.322152993376959
6.916155422258656	1.4863068250182283	14.401809194415335	1.9421810996821456	4.051109962257513
6.871567788580243	1.2872377226151308	6.69297573487915	1.5402526480466967	4.981903840514342
8.544966267295703	1.5202029987325525	4.917904041820815	1.1179661193888728	7.197955511855422
5.397229330233078	1.175620274919981	5.723516900807381	1.1213533170468044	4.167810757803278
6.7366323822195895	1.1108327320453433	15.000805124139395	1.5104252279691168	5.072730208922408
9.509884391864908	1.9557831062075504	16.704526543051465	1.203645827518948	7.205370116838104
9.74248236489617	1.2938661557736149	11.744323757308686	1.0467953395428338	8.439441747495604
9.123114051685542	1.7767953092546684	18.276661245352575	1.296161886593012	6.852558578817941
6.181185373541537	1.4498689871643229	11.616967193580642	1.9377132629154403	3.3983260266984305
9.832584477744987	1.6209106210049344	11.712123841369126	1.3057648854542827	7.7910295562117575
8.574506698292003	1.4061414797022185	10.331848274271797	1.685198075174464	6.2631558731723915
6.113313185905255	1.786839086094155	11.057971758404507	1.0540648273143685	4.286197063813345
6.638563501848977	1.1712323633700072	4.504336530535463	1.9216771784798727	4.544140774089748
6.414180592653357	1.978785299643626	13.97214631207426	1.690217965000971	3.1008569565818025
9.010402879886408	1.661217041829401	10.418466332970462	1.2891831901705668	6.9578071400738235
6.279270406466706	1.3262920041196904	7.0301654683078745	1.879833644968832	3.8552916022792316
8.582962454653295	1.6191060067535556	3.9154954728262927	1.4332790707276954	6.877915616097839
5.0172583603500565	1.507364316809617	3.4631932701072925	1.854698407093469	2.4675459778803432
6.79289951012267	1.8883371751698583	11.349239309603533	1.7546472038659386	3.528720964387124
9.137595289710623	1.5740312384124102	10.058890098047028	1.4439702115601922	6.9503634751577374
9.971295424826396	1.8918583875495605	10.469837678561078	1.7209535763413155	6.827888949555505
5.696572121050783	1.4351633451698458	12.787386051575615	1.6710361558557376	3.3193340085937058
6.617754514489398	1.8589589644706732	6.2619191351028745	1.4937965014797934	4.022172705040635
9.527057342837134	1.9258127580419753	6.099199342607096	1.2969208445678846	7.408423858932808
8.918547422991077	1.5618028337190362	6.7593479565939205	1.105162743543313	7.3925438863391175
7.473404822627477	1.2959918861635038	18.617968821114506	1.6029364971993263	5.409133060399964
8.604107000470307	1.8557627804325727	13.241553102342978	1.0214629268485662	6.7753822628503775
6.462649191151733	1.4473032160654575	9.375836483020985	1.44831447352081	4.419471429879837
5.403085796884134	1.1506267073650591	3.872200112111893	1.170620372188492	4.248019146908668
6.771069223155222	1.2234978329454078	4.602152617147804	1.7017351824074376	4.864039805672571
8.930726524013535	1.2288785468548982	9.124942921026355	1.4887544691230117	7.166513823630892
5.44564198876765	1.7228128226758777	8.7858125428941	1.5988037481044597	2.7444842533437304
5.1406266486800964	1.539683564542664	5.166865274238244	1.3986858122292114	3.1292603167863557
9.247684266367903	1.7791461476582389	14.209945731634619	1.8862746905050205	5.938455730422491
5.649002846159932	1.9498796010479733	13.860548338067932	1.008179102523492	3.720170785737543
6.878889405144494	1.4903627409454068	15.945118920665493	1.3389022628838907	4.904911794263219
8.444801908247609	1.5991044717231355	5.164211618076532	1.8609710811478637	5.751604920244303
6.53344124960039	1.8740546612759919	6.822640215945219	1.7307891615932747	3.4214532640624364
5.5949615239306665	1.2329230720983877	7.191135964151641	1.5890933784197063	3.690375936551296
7.164902049977669	1.012494250919609	6.763025865918603	1.0109364098763436	6.211337049416188
7.397292414150903	1.366468500089966	3.3427140856289297	1.204567274403479	6.301895756810397
8.778653070726598	1.0939879885089272	17.454053836287933	1.251017842233856	7.424652996664466
6.340337568707034	1.4404154107003295	13.162340496553087	1.0563360622695277	4.847891267447394
5.0639392973076935	1.0010806909001797	19.827407949131636	1.3174649041493969	3.749833234323805
9.956147477440279	1.9669808516039824	17.23442603545165	1.9377771087873328	6.184991485549878
9.54057408201016	1.6501666388383558	11.292079524420862	1.692822347285011	6.820353831026496
8.819907027708712	1.426996536663296	6.9540789911040815	1.522598543941462	6.79169502563928
5.60507392647166	1.299754793085056	4.64777778429732	1.216766889318089	4.1907799921187205
9.78267859534941	1.9146550684499184	8.419779220164163	1.410880717004685	7.271839880117898
8.583557889854955	1.249398967325314	4.945741699427865	1.3211300928451704	7.165345351787321
6.449582933306155	1.1546303158609563	11.633139545901686	1.9967785144010903	4.164606017853154
9.821115869967652	1.126942060059564	18.831376473943134	1.5758922024209183	8.059621515488912
5.895561582862116	1.837749036400767	5.783459145127153	1.6832383057597906	2.9553645694974966
5.713743142078723	1.399600465834947	6.413227143015888	1.0103865119718964	4.405803623605251
5.096957270751246	1.6837400148187467	13.945145807833502	1.7336741745666582	2.1939513347916106
7.2071807722792816	1.815689175238837	3.500381349364752	1.9162304461891282	4.360378501166816
5.974164002515984	1.0185933274366867	15.985162859114025	1.2282031903826716	4.732742586679296
8.500635281833084	1.2643210940400236	11.321061947677155	1.7293436080163418	6.353937553141421
5.937240934932784	1.9492993499362683	16.125894298451247	1.515221284675715	3.0056612292175933
8.88795395259222	1.501537965200609	9.407540253669085	1.4972044840012833	6.7260718666322665
