n_0	m	x	T	g	kb	target
4.357936005830966	3.488148335000477	3.4494635003821097	1.4449310670792488	4.4812929201536384	2.0247738327487768	4.3173565546723415e-08
1.189964673901959	2.5970919454076777	3.699604256280045	3.501139509376384	4.930647684245152	4.342912438997475	0.05277173471684545
3.2476663964049637	4.871650116343716	4.931425393057138	4.642022501845331	4.372607615486973	2.0681070690273486	5.746307613960595e-05
4.193952078648663	3.073084790182841	3.9117948100519007	4.381614551085855	1.0270168894899236	2.7671468977299587	1.5149405187508769
3.5039079780803837	1.6681736391846125	4.6195679645047	2.3912748055763418	4.863339063933512	4.654996803796751	0.12087405598466583
2.543290256237999	3.4219595173675486	1.8219688649844523	4.287179626844272	1.752860390691004	4.5361320367664035	1.4499051414171629
2.3381859621272536	2.9914820036466505	3.997550248149134	2.8889101193254865	3.288401761939721	4.240312655985087	0.09434156118428667
3.970913576395188	1.465081960989914	1.7833014314862887	4.380004728437316	4.563900805109446	3.3373358343291715	1.756393440530141
3.3141412323113024	2.274025378811755	2.1126262118734416	3.6484385870193887	4.749984164007284	1.8582042601599371	0.11443288140218295
3.244678218902623	4.740089460107775	3.625628837060637	4.817211411717401	4.04508376573051	4.039000309663857	0.0910869293111683
4.5687968044673575	4.931256101327727	3.1794265072489822	2.3741673556374066	1.1127375527233279	4.667592459373211	0.9464125404622136
3.295151016100317	4.186581222903087	1.5987820855044403	2.3190084122799206	4.243302367762261	2.9685362334876157	0.05321860193002166
4.28869759822986	2.0688798317265773	2.6648336145034883	1.6167808980592606	1.2797811518536824	4.719320432073716	1.7010789012369667
4.547925337314768	1.4242051140264185	2.4492199445850265	3.6618653122983837	1.4749469911046331	1.6607503299674988	1.9516434536123208
3.892648952619457	2.575731977116836	3.7286622170696337	4.3557531305412285	2.7243510602581105	3.424152938186093	0.6735480111362139
3.175869346967548	2.2302871536221605	4.387244362881397	4.986124147901445	1.729775364065122	1.9328568030781832	0.5484598857608248
2.5975130863291	4.336798470206894	4.432928411314892	4.788157206154797	1.8112926538356773	3.4666993879669823	0.3187828508952512
1.9849270784607245	2.223444440732357	4.3499070696824855	3.5847366826303686	1.6800299206340426	1.6428151240676419	0.12573476707226788
3.0917431162005116	3.407287409987213	3.1115259791419803	3.304081740949418	1.4297560414161443	1.237984979577316	0.07599932175706645
3.4937778080434705	1.447435909262201	1.725344500949384	3.7427429920451454	4.674139285146111	1.3101358722630394	0.32318546739936266
1.7891709414454726	4.685219443662116	3.7560985352697838	1.8112146957897552	2.184406516077936	4.060671168433745	0.009609448868583798
1.1271373256731725	3.399382371801884	4.608574840550963	4.741016785753864	1.0298761538432193	3.359108846193281	0.4092505414999105
1.3334990057165317	2.853362365426656	4.576861306869912	3.2505672418605585	4.828754518516098	3.292522497069797	0.003681930689184708
4.281643216534313	3.4593035051150234	2.71841561895176	3.188046780431187	2.928935222345075	1.3916804281221808	0.008620260820207313
3.1915157173416064	3.6725892494467463	1.0011696518576527	4.22175580682196	3.710305290497329	3.827857926390013	1.3720484833171058
3.1720532633091496	2.9336978439752444	1.7234042751972332	4.512305335617016	4.925538528111182	4.373732551920137	0.8981083057601971
2.5522865294617727	1.0890186004201436	4.051570979649639	4.860662940520988	4.5334283364316965	3.3106413898920177	0.7363648054059163
4.502985375698053	4.598431342520682	3.243381963389207	2.957320080382212	3.244482918264876	4.2648056149935565	0.09710711028547643
3.698199876701882	1.2110596756309744	3.9188379042569985	3.429083745870182	2.5679743733025853	1.4809200770329525	0.33550688999662776
2.3639000621721022	4.0920135139061635	3.5910154262233687	4.081327850811565	4.473811730455804	2.1952601487775545	0.0015382235218518055
2.8251299735971713	4.169678832741041	1.596631198074706	2.674403724201844	1.8967970510141945	4.30079183015987	0.942405046103312
1.1528052911086155	3.2085846968786096	4.625128168351483	3.1640110692415337	2.6381621144332885	2.6425869939237607	0.010670913893367592
3.523447709463956	4.508625137848638	4.858870949348443	1.4633665466408226	3.047261478328952	3.896973637636463	2.9047944700251716e-05
1.2977314616806177	1.2594895962295696	2.6454329374670453	4.41814170399625	4.295128188420081	4.25420406675722	0.6060599339529853
1.3741058081637445	3.4541523149281024	1.647445898728519	1.562529272645364	4.239849465073381	4.260660250578753	0.036652310555407436
4.7547283484343295	1.0525697185600271	1.938638359678241	2.532440881660853	1.0277472104202925	1.5292912346867134	2.7666358251227683
1.6869615645701432	3.602266755026056	3.910890018226425	1.4809878995985906	4.873871835699367	4.968313388220986	0.00014940292038483717
3.1638704959553903	4.782963351902669	2.4211624128219382	1.3619214932478916	4.35608782803509	3.104741716948068	2.0849238196784437e-05
2.6984889820476563	4.110779090402114	1.9720644290570382	4.49514664550427	2.151813835176128	2.3625486231507837	0.5221066407131729
3.3191832565462787	4.178458341051595	2.5657284998754646	3.4966055258352204	4.360857487562127	1.779521983502898	0.0018109718285435148
4.745507807584102	3.3288348585049867	3.5568564354747587	1.341377609362835	1.1236997776291244	4.866745209056623	0.618243967480928
3.916034501454497	1.1005824599989422	1.0373082810097816	3.739237244983493	4.760527722430321	3.76714790712359	2.662471969825667
1.1559194296981783	4.659905656988358	3.699417162678015	1.9567153278807436	2.134818284374863	1.458999649363832	2.9134856141378223e-06
2.6365687262871282	1.5556914251801883	3.4090466296604798	3.8051846909263682	1.7424573514662054	4.083145013000356	1.4545692015980347
4.2904912772212365	4.343896068074656	2.7388244223431277	1.7613189231819049	4.6948055906739175	4.3853446943071335	0.00310435092264081
1.0067283153604456	2.6506207302797216	1.430510905693248	1.8645060040165813	3.4551525806042145	1.2931450518558028	0.0043963282836201574
3.153750998888403	1.145579607690439	3.6865694175263233	3.4418683059263544	1.4290744119733318	3.4911703067171844	1.9085094145278991
2.3672095228766312	4.4245241139982845	3.922815060712996	1.7300336869094768	3.3992493768354564	4.4118794644485435	0.001040446382112195
4.036778604633091	3.6495653671792128	2.3159238785949907	4.519653697982396	4.443384268747262	3.034709313884071	0.2611391725199268
3.2744167364283854	4.70993518352204	2.7651349825854497	3.820848753266649	3.4718536555806416	1.2317305031648649	0.00022008221473950845
3.1947915276643366	2.8610518566172116	3.9721896774666368	2.2499099791616013	4.164871427008421	3.0456800562618285	0.0031962684118187587
1.9684827296810936	3.7722761000920952	1.2594355692109582	4.2942434597300085	2.9590318297082434	2.211884445916962	0.448072989052377
3.7212444814190087	3.966834964292463	3.0108292207854497	4.424334655925972	1.0193202752304185	2.8433135063853725	1.413822407616406
1.4775345819544756	4.4488424300311085	2.1402108765168464	3.9150149524289097	2.188045928843396	1.7322934054593029	0.0684595992864896
3.811033807533643	2.2502390085456736	3.398877708563528	2.544886329736547	3.1097005527770927	4.6441823407976415	0.5094330334248278
4.500335249405048	3.711402662132152	3.366503744233703	4.106228759705724	3.925212710814822	2.7438510470317667	0.057917935680753374
1.0994715943284432	4.3103411945699595	4.324591334753147	4.072872508783014	4.811063069005061	2.9241394948579336	0.0005900886206415932
2.3001970952948207	2.30131593547752	2.5598580970085254	1.4055311086310898	2.110752542706936	4.294415449610005	0.2931446133255808
1.7725002640589749	3.943059523147072	3.6890968396788018	1.6831594426053456	2.4658171226606225	2.377224295640268	0.00022668265937119498
4.769639764432768	2.950214974080684	2.854197470698087	3.5984407084391923	4.452942151764736	3.60832293845762	0.26566608971829664
2.8766203697279056	3.2156898066863566	4.607721629986084	3.0939395336156936	3.039577376917724	3.6949656419338965	0.05596790350022325
4.157008570149641	4.9541927135649315	3.1964889651411856	2.4397421027501704	3.2163526735699364	1.4840630103294488	3.2314047292955884e-06
1.4198739479846312	4.526038241084075	1.6012319153495365	4.371378005721125	4.299245208204706	4.015500024525544	0.2406369519817845
1.600452432456772	3.685651717272493	3.817488373042592	1.5255783333521906	3.1301054832279336	2.3546487920090327	7.582179071794113e-06
4.391868807159503	4.224341472284417	4.768616754935339	4.610285540802083	1.1434577301814897	1.7381964340118707	0.2479248165619319
1.883094595414988	1.21192390017338	3.651106713377464	4.392745199156391	4.9671733167385765	1.2881525207891618	0.0387229810900096
4.6094720482287785	1.086988986891225	1.9245204843206165	1.79105949752602	4.644417367944764	4.9687851648142125	1.5470883284509147
1.3045086497768716	3.934887991676516	3.85503104243332	1.5830759859882997	1.9758719441525807	1.1571160844095854	1.0220113356623584e-07
4.4206762759304645	4.083483144879951	4.453973473963519	1.60699699699287	2.1742427800890782	3.3110333350263152	0.002616956092150402
4.145384182005394	3.1960672028470203	4.576143892840753	1.594891306945077	3.853449411675845	3.8341135125221815	0.0004119653084239044
1.2793223378746816	2.0289701321915636	1.9617901759397856	3.08383066684225	3.2067544826916987	3.320687489912262	0.3678349289926538
4.146590168806522	1.4616055085009227	4.627529214439758	2.4987825423297294	1.3663721629635348	2.5447218959051248	0.969383564765698
3.489927496864768	4.602147016544769	3.9675707935864337	4.952558818507783	3.030104922512493	4.9057570904578185	0.3579541380950753
3.260333377546978	3.4089257848160743	2.4318600500356458	4.233366105921377	4.1083404763525015	4.111732645352795	0.4607891425110878
1.8276220482043053	3.0843720489714888	4.204864172866999	2.0781545032445057	2.026834766037055	4.498129568287505	0.10980362003976632
1.6620478850246183	4.019522119731045	2.5606930257427423	3.5821821282275583	4.669612832588649	3.3438066952074457	0.030060834644211987
2.373463838577985	3.664805140772888	2.3275799140188163	1.9288100302680835	2.108410824053748	1.2306055873712052	0.001215331307266319
3.8069983302245682	3.2563245005439785	3.152787043085783	4.208134619800521	3.1665278927768634	1.7902229102292484	0.050872227789528685
4.469759284966863	1.154844387562374	1.4142498858224286	2.2091900099471307	1.4346288695587024	3.5979121389552615	3.3285921369533997
4.052657304809607	2.411179947857814	4.928773569814152	3.672750796306562	2.222987577777209	2.1001883715646623	0.13191603420204984
2.929156744196123	1.682081276268026	1.6590159957466728	3.2289234195971583	1.7294382252538378	2.9910341821994457	1.7771275398177722
4.111388864615473	2.3636948649758063	3.500882586452005	1.7381116056410506	4.854891216389796	4.1266753126181035	0.015187194613018032
1.9955814125555764	4.276601677197704	4.265027659498304	3.4549826023405954	2.8922835296640814	2.0035765988658003	0.0009779764947546652
2.7201632308237493	1.1951164615478538	3.3338479293718364	1.0869183490133874	1.6677772512120086	2.2487440883081438	0.17942788090302936
3.3301951033305395	4.599894483559462	3.3942344207028765	2.4005707681515043	3.6735825120237564	2.5912330893798328	0.000329625042681126
1.0548069774445357	4.492537961048	4.633632496125153	1.4278015015887444	4.4519971324325445	4.239084751521348	2.3621723120669266e-07
1.5160825263141198	1.7659555313148991	3.0787410104775685	3.0889355818168047	1.4312078861186208	2.1598312870172065	0.4722649634345175
2.3852424496533664	1.7518546485373854	2.1488163483171334	2.7631582141126123	2.933307186301161	4.719641193044102	1.0228369293372297
4.984661801910737	2.7678837381128187	1.334019944935288	4.131786124735403	1.9537987301421085	4.105636850953264	3.257919572751931
4.5449163735918505	1.3767856164390129	2.3825535762916448	3.6107126988222498	4.707141360845258	3.582698363524284	1.3776754934972186
3.7755455978543733	1.0845986215348995	3.1086028104100536	1.1410456104690514	3.3959992919217004	4.85240107313431	0.4773929579338533
4.22625701857462	2.9993153808348945	2.1453260420333806	2.731977013916379	3.706632747975231	4.341785612903266	0.5658682909276922
3.418819668556902	3.1071181983955896	2.197350141922232	4.99595251526638	4.871889965631183	3.864690230144689	0.6105154327348168
4.5206130536334665	3.7251964936253774	4.421071757397452	3.8269816751939887	3.3536272083982337	4.066214892862748	0.12994166337259044
1.7566951798893062	1.844651052926148	2.009048529555932	1.4038074249541252	2.0470522240579365	4.804126916971312	0.5703759309184576
2.1292804680801454	3.3399516226893544	4.517572689169331	2.3081791217781	4.567972718305698	2.4368209268829126	1.014880519793675e-05
2.735297877310789	3.584097382837764	2.5748842727903942	4.206450476231309	2.166715190148211	2.236040054005609	0.32638901838223744
4.020223783649128	3.431659275482258	3.451623474283537	4.116637439891707	2.9000165884929774	1.9082124030576968	0.05071906230604807
4.495323507927003	3.0547635702656373	3.7404122106449167	1.2541947255905628	2.8048415541756504	1.3933902891970371	4.87956522162542e-08
2.7701339780143552	3.983134756630613	3.2764478976093434	4.855522320986897	2.8823752814192183	1.5971835714570015	0.021674453288278227
3.81309228284294	3.330423321604123	2.7566400407246308	4.468373540822972	1.114272701042914	4.488297441785504	2.289557601805599
3.5271996212609213	4.971142144949793	3.4842227054357666	1.4305460710085454	2.45987914852033	3.721677964503444	0.0011800818510354005
4.5610214725817615	3.982210950381623	3.507650967556216	4.503825809573196	1.9285790666371625	2.368013565193518	0.3648273496538238
1.5949079941063808	2.2844373143792507	2.8618539016856483	3.9029830227596927	1.3466565014301963	1.8671117038901064	0.4764835738540072
2.4339004779299485	3.2269679278631473	4.463906344252496	4.297210465258189	1.681692319639637	1.9530846604778664	0.13576197818491628
1.9543285577678116	4.52258202504431	1.7226801659553428	3.3948458146467035	2.8874166926978244	2.856495393534156	0.19210094124997584
1.752405699460529	4.080047057353099	1.1957922033043915	4.4711633071891175	1.6924503042565917	3.8401814886848284	1.083372354954958
3.67491411125976	3.7377349008441874	2.809235445845497	1.8339293049529741	4.315434605719487	3.4378505852781034	0.002779357533686537
2.9820186225596723	2.7483959451529123	1.1826526228358256	2.4408579684214207	4.183690698371517	1.7432634693552729	0.1220554265115278
3.9754010022276627	2.2665696914223856	1.6683739887155586	1.5323413408906292	4.836907184158802	3.4938383027360023	0.13051075923374528
4.40926744227685	2.0925421295452886	2.9359530894854946	1.8304645561851087	4.707506844080493	4.182675522800744	0.10088823549836012
1.670669099062756	3.142512661139792	1.6351270617875049	3.7095220625424656	1.3380375280366512	3.147058988674688	0.9270759493957784
1.5995177270615348	2.777847136956457	1.6560178743339868	1.4681951284896186	4.180051803358828	4.364017190194826	0.07954536815525239
2.3360328854414543	3.2729219728001904	4.4929660629319095	2.6735128541734485	3.3835185025673433	4.648140032941614	0.04262228514001511
3.036349066919217	1.5097526838512432	4.212280742907047	3.8750998676397965	2.5362507140800306	3.9146611807179665	1.0485401857153338
2.3604200451361934	1.3845241437278797	2.964757071640899	1.5063548332806778	4.199597817122636	2.375205577778734	0.019078689518794937
3.4655935699908	4.588571460609083	1.792180168737807	1.6026148439883543	3.5959035001771578	2.24896433842326	0.0009475041018023932
3.5319159827663587	2.2475806607090285	3.2258909197916457	4.9713929699037775	2.595732302827185	4.753609797131362	1.5927390074899046
3.8287770332049686	4.982251437947356	3.5756895764764085	4.397978444832106	3.3228059464561306	1.2791441104301016	0.00010308790918981623
3.346866890575254	4.472414089261505	2.2073589471094994	4.887008517810688	2.400842988649662	3.481135967916868	0.8309554218923852
4.194164655894922	1.1577001970928549	4.881386077594203	4.521246709651163	4.1700396794004915	1.0544094857279591	0.029910412574126174
4.252229301013578	4.359967709271468	2.6508676046337705	3.9613927011129495	2.902663937234826	2.6498357281412126	0.1740320569602629
1.048204577516764	2.624707620613481	3.494040604499687	3.6848361758014887	4.747463620509644	1.2061090426724743	5.8335222740758715e-05
4.431467957825103	4.1688849331027065	1.2168129843890774	3.813431885388329	2.2267016867500447	1.9173365600214842	0.9454093159387486
2.9517043525561557	1.6162682589324835	2.8025733858387603	1.3733083575171463	2.6082098045690034	3.793766833090943	0.3056672919590827
4.00757600835944	4.47289700122068	3.985510852765023	3.966833615038164	3.21816875234391	2.940745287449793	0.029313109489662263
1.9170700545116477	4.777917218890375	4.777734727205809	4.888721605307597	1.0955156913011663	1.2666630043101392	0.03378535648714756
1.1702617670866426	3.902557244759689	2.2734853644460618	2.4677229492905037	4.087308766727938	3.347905193744698	0.014520195501899974
1.4542262501981271	4.546771310215625	2.0931380607604138	2.6680910379178724	1.0570350645357802	2.3562702786893164	0.29355492315519904
4.938551438317086	2.708344872063004	2.0459787350354177	3.0122106420807087	2.9272878978932204	4.970244725639437	1.6713400306371151
4.0650189969916815	4.135760023490777	2.85668580113825	3.81579799986512	2.1101552415590445	2.530912962030453	0.3075656509015898
1.797319558415612	2.384824364867135	1.081267730503369	2.9837813610849233	4.753069112643245	4.202568665295138	0.6762954555476086
3.133492634299881	2.4508625651049183	3.0457152776642125	4.547355314330071	1.7448740621511445	3.3462416867146363	1.3313360064979265
3.213851478562641	2.3296356423977453	4.021698366968558	3.8402524783430554	2.7347190742672933	3.959344287739592	0.5959278151931883
3.5998584325090714	4.05016170078025	3.789261456180717	1.4171477398023635	4.7189881813803085	2.76127682302889	3.300083691013376e-08
4.077079334276147	1.6897520465689009	4.63397572360828	1.3169977705697824	3.555211584471488	1.635216638578782	9.918132551449553e-06
2.923048478567108	3.4508345088858445	4.840186390943355	1.3923772025898304	1.1119223246688037	4.521779755447946	0.15302024070334355
3.367889423828069	1.8339754856359376	2.962059093767041	4.334871359643237	2.0116692165768817	4.073724869404904	1.81384660277202
2.2376136668801614	2.8079749210439995	3.8192787672871567	2.6516353736372853	2.5302979966098245	1.4367234818742611	0.0018043955573895086
2.6658898079612023	3.635928323197249	4.997272990078585	3.6053042087429215	4.720437416160598	1.6411433683284993	1.3501939531221138e-06
3.490676254910567	3.1657474719919314	4.219973349548992	2.051899395369612	2.7962975363567018	2.534326063475829	0.002648802074618677
3.879896353889028	3.7867001515162726	4.2334325638717	2.5125481376071765	3.962064343305828	2.5866738899125408	0.0002210787266541519
2.2785526807461296	3.2794392459993533	1.1525721869165917	2.2872466814162045	2.4795690808726016	2.314941800742831	0.38808486884364224
1.9710824940341407	1.166390449044615	2.4414620526749338	4.0694560219741716	4.8428831941071016	2.8233948412407033	0.5935003233223952
4.949015065359613	3.7893188966577567	3.5571236336771195	4.606237506958613	3.4856336941661783	4.6915337460111335	0.5627514112350374
4.852601551569483	4.4090821565362575	2.0988628753173364	4.171761953203696	2.283936172587097	3.8620472385993465	1.306929180567416
4.498055007896231	4.913294098781629	2.673065136633837	2.2246925498220054	4.9765186873841945	1.5855932401672683	4.0372928232711903e-08
3.7153556841447233	4.675851351494675	2.3628600672222464	1.5079702428520319	3.30676567975269	4.449541273458413	0.016043070671260325
2.744826494021801	2.044372422189782	3.160871273146627	4.208984913894806	4.507288820509361	4.104687066619436	0.5085687462190048
1.4230227911912174	1.7972063961907287	1.065147990783097	4.6649227664593145	1.4531285844998083	2.983103869035558	1.1651963678205228
2.6779184524789907	1.9237451611042007	2.7040434243373155	3.583661780505438	1.0114450250868554	1.147371983839223	0.7448634970773398
3.502599042317615	2.9256610734506725	2.2734043248953664	4.4450790816857495	2.5462325651174313	4.8470135245428185	1.5959426501440128
4.0641523412102245	2.9625407173302327	3.1181049504180356	4.443438348480642	3.5369942458613366	1.3170880042737094	0.015288744945403391
2.092961582211878	3.5829130911704485	3.537663492110625	4.877759184387308	3.015857213706582	2.7326822140736704	0.11892593126219628
4.338527598282609	2.9867553541274345	3.3864738914718058	4.924145228528684	3.4868140286674683	1.9647358242109731	0.11328697603637665
1.0664648175355351	4.475922094552052	4.628171628534875	1.4070072478421247	2.602780987711113	4.6844164148852245	0.0002986878233742761
1.6437556724766411	2.9966427073784714	4.170967984774741	2.2373878725319907	2.4255516901599488	4.689784104478839	0.0914203683327382
3.0954000743883823	4.530604742027037	1.5795443704968566	1.9937203218916508	4.495853649856245	3.4584557600046737	0.02912439103031563
4.686350723306791	3.7124378536300404	3.37268228958004	4.265979212854087	2.0674237473820383	4.015698490995561	1.0341555440909358
4.028319072284255	3.9793121853371662	4.559806278350216	4.897159898959159	2.6095884008949315	4.234061962230936	0.41054221269014063
4.008079562134964	4.726003009290597	3.8127681732460577	1.7830271578548094	1.2561225903445998	1.1173713758317845	4.666387490770812e-05
1.5900319440149446	4.1040681459822315	2.9931647181453105	1.625394662173798	4.92306847726147	4.463871439577141	0.0003815224693302835
3.997953348335967	1.0275409333834986	3.7316664852973904	4.338882778741194	1.499205987245174	1.5056358697279753	1.6583407950350135
4.7814348028822025	1.1035760683415845	4.604721110358983	1.1823038188139543	2.7721904916422218	2.2302240247880505	0.022872040379385512
2.7835168249645763	3.3693193403014345	3.9309570553645914	4.296437022766813	4.266238039732948	2.147443383119873	0.006093274132905167
1.2176042301625591	1.998211445301978	2.676998100063931	2.3931183682828467	1.14483038199422	4.953493003048241	0.726355705947603
3.3165770549723548	4.527311160214085	2.0876505825885894	2.283728472703605	1.7093920370939966	3.385191160683564	0.4102852747873747
2.6391719793986472	4.20604124428871	3.427123552677265	4.4292667982256715	2.008876099851444	1.742971920194206	0.06201222421022279
1.644326995388396	1.648455850460174	1.2731940653461242	2.6314132989962595	2.8624895042938765	3.9195686435389696	0.9183663987328402
4.0792213988754735	4.198735512292837	2.0644563277100043	3.9121911740867112	4.343647557365451	1.6697969858576518	0.012807682413254402
1.6112990269229828	4.6029693360788295	2.3908983427694688	3.979571135233261	4.556003671700863	1.1203939192973775	2.1054550135096507e-05
1.6214178536855732	2.2760624094520807	1.189159985891926	4.6404243670256315	4.752877661212697	3.1941775359630387	0.6807308177658976
3.710031323093194	2.9919853485660663	3.8137598907144903	4.18014505473024	4.70891089882799	4.107934230818178	0.16234160106238515
3.0727552065415806	1.854893504202772	2.406748056640055	4.988082581971419	3.6330252571710138	3.87825723729814	1.328673871744651
4.685226785429244	1.19384686877701	4.816105465993764	1.356747678402173	1.9925528590888688	4.751283838110731	0.7922971125783046
4.950149445374565	2.1199013123046404	3.5695008417945133	2.969936308508935	1.4938818372813705	4.970446601763761	2.301705666086173
1.1852592752628601	2.9750752337479915	3.410927811845592	4.2127355964858895	4.256908998772575	4.302917376999142	0.10935967579237936
3.9897880564408608	3.0208591446290387	3.1366691362000134	2.3821200076008435	4.8527830878399385	1.493585506771011	9.730515311125592e-06
2.817604024967459	2.9282056904351856	4.146583994154585	3.1570879312618936	3.3821723019278265	2.8385164761542927	0.028819900673669838
3.853337385409268	4.220967633269532	1.754119284285392	1.3439461527406422	3.353102917170427	1.0000149656668444	3.658125471606298e-08
1.9596213206282536	2.722296545635624	3.5974589567459905	1.9342484763211212	4.750301098904842	4.4587571607538905	0.008902350516717873
3.7124304826196153	3.1303737212963787	4.227282318546409	1.437993284361461	2.3450877602398656	3.1956314060212154	0.004333366887210439
4.5379555552081206	1.974817412510048	2.9685753962409445	3.3295216658129574	1.580050314985265	2.759923647821104	1.6560934707707642
1.7122775337781997	2.408547982704369	2.8050754728296696	2.5501569804065785	1.9347713050731548	2.5513707265317107	0.2296457014754578
1.659720232755515	2.4002813885419845	3.7844037034152898	4.594042020957642	1.2452495196622322	4.107421206040629	0.9113763658675276
4.633346307195751	2.7284929861544858	3.9485148271679815	1.0421041895564689	4.044176238685069	3.3388643634505097	1.688965651469041e-05
4.274579981525188	1.4806272593151242	4.985617590040251	4.555976337872655	1.9045156270700487	3.6400807682488416	1.8311741706327098
3.0391406640764536	4.310133074433549	3.9218292204912815	1.4444484397333657	1.0814024880786115	1.576130050884854	0.0009901721809498644
1.4415289707352614	2.434347182352497	1.0193743671952613	3.5070917683189258	2.937870040190337	2.759290256325883	0.6786439471072379
2.6468210808762156	2.1901401178579727	3.949905815281063	4.574026117625461	4.13245256802111	4.134421311388594	0.3997011129301252
1.535322790900172	4.975015372152973	4.71738638145025	2.7768762375173597	4.5488676430004436	4.144529145860728	0.00014375461667541286
3.1595472236636186	1.6253427711468165	4.3813055465794974	2.9316170871328646	3.595081147799198	2.424230260338812	0.08613496503662328
2.596827156283177	4.222321772013853	4.974850222110463	3.0942168970200314	2.587961097082733	1.9090768683286885	0.0002616763458003417
1.6348845526519713	3.158011842833302	4.70900261075046	4.691730479559549	4.9191262352088465	2.8600275098051187	0.007012433168222994
1.690460030210728	2.5567467707157605	1.9717826722192704	1.4962733451943273	3.94929069896608	4.854285760919503	0.1090303487293628
1.829852324379284	3.913502022782135	3.1536899577004807	1.2225624767552217	1.1124555111359635	1.954210317483964	0.0058427812201921605
3.0372084406757893	1.4376137217246392	1.9740769555998237	2.2421938339050134	3.5996825675175264	1.4198892879127565	0.1227184324366015
2.1302552785975393	2.7713257252318413	3.587968979068524	2.699048642617119	4.527790301507422	1.3200721309498102	6.928334945614923e-06
2.5022083184901565	1.4391039201208322	4.4140684174602765	1.925198508669864	1.058251445997881	4.200236584802747	1.0896414694039618
2.6204720947394	2.5415518842430336	1.3665928165525227	1.104362495707491	3.2937371340629267	4.009925241570219	0.19790444427223067
2.100165224835552	4.2205144353473765	1.2857167948439554	3.84976021354061	2.054535984547771	1.2757709753954989	0.21698148857912208
4.257500093189916	1.919729374923853	2.743772632173628	1.9123639721750159	1.931191971291874	1.3270823071903808	0.07734503365716881
1.0296856249822677	4.914272429719615	3.2993446290163844	1.1204624397681149	1.429402078041306	1.3555604217600603	2.431193034848813e-07
1.0676466302671392	2.2758229959487184	3.596025432081664	1.907792503356684	3.6982285083631234	2.4837227690033616	0.001796538914560518
1.7348808847040833	4.659344004002473	3.3239088712479505	3.3100779514262118	3.5121771846255987	4.060101149540193	0.030304688122946875
2.7143729826575678	4.427873642139295	4.475606208164188	1.6685947045467135	3.5365425286450862	1.3431611108024422	7.123331674582539e-14
2.0348909606774463	3.8784295080926285	1.1897846587513436	1.9147902377189625	3.539093255465401	1.5187839834846222	0.0074079969078610424
3.682789471559109	3.829733784347311	4.624809372901245	1.4945538884995044	3.874866557241589	4.948050701764178	0.00034331095782383944
3.3260864026467454	2.5280432553038934	3.0017576972724846	2.3552326061239133	1.654534373229973	4.558031302609257	1.0327551467549143
4.445442504253352	3.3875650880852173	2.226732935711609	3.9854529827690266	4.129434764252512	2.4191892016025185	0.17572461394935482
3.313741044359739	3.0210027526657	4.090326640548069	2.750706870030624	2.3439612464509403	4.882855011594742	0.38351283931972013
4.408506941751625	2.043845423542648	4.959180599338327	3.5346722971823485	3.00929595222012	2.4857043651941346	0.13696628807073416
3.7208660321990266	3.2663190332343164	1.5221705670682135	1.039815094525458	3.902667918832742	4.95186035740981	0.08590948239913898
2.09247977640145	1.2847731165921323	1.1154667648425742	3.516547605257665	4.114987233841772	4.7964880645857875	1.4750876865389644
3.1044663930457936	2.8859096183472035	2.605738230395566	2.3688584646075985	2.1691709747723693	1.5790368935650658	0.039634476870372685
1.4337993261103683	4.183835158161512	4.44286205469934	1.4283776062843023	1.6184626448173218	1.5227485387452644	1.4110753547952071e-06
1.661492439199291	2.4070543057241407	4.906324522683557	2.137481305037308	2.1103072963067686	4.6531275347414525	0.13559942740880318
3.6559768654078595	3.551107276307613	4.390554725698385	2.995019541580008	1.4285105346753224	1.9353476664052331	0.07838799288981746
4.00081634100793	1.7365256082817329	1.3562800262836494	3.367563373410971	2.3393241595127154	3.709270375499704	2.5738918862270843
1.2556757832714966	4.991727496515028	1.776819084070945	2.647901672582861	3.2757899502472414	4.282577708020283	0.09686209067253093
3.2721017030893877	1.325904120237395	3.6304011919306216	3.2752708384004987	3.588849276456632	3.516991235940812	0.7303260002345969
2.4225004293440384	2.2481493928634677	4.498553068232655	4.199409889242922	1.1221703669472962	1.2924694527238918	0.2993409805842717
3.404541600390795	2.838982881829582	3.885334977192034	4.896601328125275	1.7532530511443536	3.8526853184733016	1.2213826875942968
2.9068492681520386	4.687240646887148	3.674697910940656	4.051850127362162	4.226808359484619	2.591628364625209	0.00283419725268937
4.3687148765203885	1.1372235921573148	3.8650327999308383	3.521479810291384	2.973305834172318	3.5466975343690623	1.534323042171256
1.987865670847132	1.4798803314538436	1.7264526866240435	4.131968869933701	1.6669998990752155	1.4378034033737284	0.9705995456151296
3.226357383018313	2.782786227634328	3.6942708619984663	2.4165024699312503	2.078108939568732	3.726649929217351	0.3009069766275359
4.649660074865254	4.752676514043907	2.666351381766261	2.9042918676630403	2.9344317629379506	1.2976355529286985	0.0002411140184839999
4.46440433657116	3.629109122706801	2.6502851091664263	4.88011855472463	4.248519682688176	2.5576834922842897	0.16903131373407626
3.2417831418137486	1.1307810692748148	4.608953487303348	4.127184066611751	3.7829905363339216	2.7233805897731234	0.5610334260697195
4.1991491679585025	3.1211205111890767	1.5610956809710819	2.0088528367866108	4.715138580995943	1.5532336463766552	0.002663724202907816
