m	v	u	w	target
2.435289446480437	1.3018207282051404	1.9849767941601384	2.3191416726454706	13.410272237340331
2.1091508021870724	3.1684019063547093	1.6464615635894562	4.138628006429418	31.508443639831835
3.1336006174401563	2.9316984298655684	1.5650558958164775	3.3171683615921075	34.54459632993252
1.6673446352192998	4.674131097513191	4.932678017208623	4.8507719048442	58.114298530318344
4.693333829767139	4.693868622302863	4.521130451174788	2.810341942498108	118.20406484879592
1.5797941132027993	3.6122961772919444	2.0689724242735954	3.711498763193687	24.569395362452912
4.550214717248329	2.630646076142489	1.3618419752935391	4.9483848677086	75.67331310017128
4.1467744264169015	2.049140492567445	2.079845031532694	2.1006408813020525	26.824289961353784
2.433510575700002	2.118979521025096	3.4822406695590566	4.212326220383593	41.807427551623995
3.1498979507276275	2.8085338190129314	2.1045738040634023	2.311414555346992	27.813174229319173
2.4462133173079	4.708284055230447	4.993188575949928	3.3191923557920022	71.08317812691546
1.3357509612021303	4.704218459699026	3.771671370709222	1.4548888687998267	25.694423919218806
1.76375363319726	3.3794015680771485	1.8497894461514424	1.8074363936177908	15.969821086306913
2.4829995141421146	1.1361298104000248	3.895725990008792	2.6591797389447125	29.223301280956672
4.1258492337881805	3.8026045577589063	2.239548365114476	1.7970171233546397	46.83797901823491
1.9651092742245475	4.646510894055451	3.7205056301589767	2.430237493842605	40.617118614930384
2.626211032838683	1.863267627139168	1.6445723659489766	4.127451751750344	30.48012364923345
2.169932346885571	2.6421661133782326	1.4903772902779626	4.542933423858591	32.375944308134144
1.5626453277409644	3.4473002204161998	1.0962364991081084	2.3103541502442746	14.394580564394374
2.5186119924147983	2.247973335068211	4.252287923609266	3.496159281817931	44.527128784809626
4.548167009723931	1.853983555073996	2.975167129416308	2.4376201282590246	41.458512468931886
4.905893762595849	1.325840275776836	1.9634656817227008	2.3250862320488865	27.029207879972983
4.317262019879427	1.7828033373534595	1.2847358013312284	4.229134227658284	49.032245951817245
4.671779579867378	1.4132069181359173	4.926560064056211	1.82823658942036	69.16709093778512
4.117096439938953	4.351935244411992	2.9929694001380227	1.3809249431676962	61.353300310613974
3.631588585258577	1.137947409302333	3.677443299453872	3.1183716633796954	44.56459510446331
4.595753930957946	3.902122633501009	3.525791027516061	2.193043080940805	74.60563416503592
3.3146092589491087	3.879052174265238	4.304068748684143	1.370332752392013	58.75122606876614
1.304626923734268	1.5227788585194988	1.0160375198344958	3.7182637879857054	11.204575217624557
4.918347517858841	1.8863343932314136	2.4324947609705805	2.9423841884035387	44.591983619432725
3.6031537067369457	3.6047710170399965	4.739683624152804	3.681351031577824	88.29766031369837
2.8807745817413952	1.3469034074855308	4.11625695074372	3.808209570633352	47.907540862960154
1.2547444494425388	1.7215534399384356	1.0895340419785478	3.7842741399008637	11.588544595388813
3.3136378462113707	2.4486327982570906	2.1311485185143133	2.9544654693355312	31.921040145306726
2.170779864319992	3.937936856018976	4.328542079649877	2.344014233309554	43.13125328271635
1.947765854758712	3.732568382815003	1.3334836078463663	2.298503063827936	20.44507644977353
2.0185332052615004	1.837655821556567	2.549572622564416	3.6916891031617927	23.723687448053013
1.39467036518494	3.5627735432105347	1.3069911782850574	2.8724196586207165	15.79629872311441
4.223667706076198	1.5216076900564754	3.2282931415953096	4.38726211901587	67.54750306602834
3.695159948547278	2.0613448092876205	3.4099243516084576	1.993115867956205	36.67305346861816
1.3862674423986068	3.220553161699416	1.0446083297674846	4.706817930453735	23.30128719869505
2.8464564681671667	3.367218079425791	4.74459235600297	2.4858747751069927	56.97024303485682
1.3739925881280888	1.4875033379661218	4.016851049673552	3.141589540352524	19.3852103274909
2.5308652411174664	2.1367960537969264	1.8830159919290328	1.2527818727486064	12.250791159712962
3.7421767763162617	1.698629988931719	4.071234876848987	3.19689250151788	55.53468721190761
3.0137774131840573	1.5352618336500288	1.812681190887094	4.366108994382598	37.22881528388381
3.149175262783672	3.044906132199927	2.374751578240897	3.224067653696648	39.84574407220524
1.7487377686406496	4.245273142663305	4.508742974288194	2.1833717916943542	37.70122960468336
2.1650979647447137	2.5679503563132706	1.575936925635386	2.5809176554217204	17.03832738675792
3.364159411991076	3.2314701140679385	2.890469805031842	4.232268614781023	61.747989442017996
2.7545520656098947	2.970196643563216	4.124750771912186	1.3512680774336159	38.09760699082866
4.356093842014715	4.420318461027083	4.474428281965744	4.874407217657455	137.91299332561144
3.7599926347443615	3.392793875844617	4.766057202056256	3.1847729285765607	83.41380127541714
1.5075691970266316	3.986377882583138	4.2609027125311565	1.3618969413027242	27.061819740056162
1.4484893562236092	3.788470159789104	1.303886891920588	1.9083557006825969	14.263599629527386
4.8529071964296655	3.0217952368683845	2.8699598255053598	4.532991861395538	92.0012473721702
3.881348990962604	4.233679609262289	4.818907497870351	3.4375756292368833	102.78363029984646
1.1331095451074709	1.8639281665593088	2.8993672820070806	3.2468805806462875	12.70374002046551
2.4628935332609703	3.4320976972374786	3.1281472812222333	1.3916692575354253	28.940653266001274
1.5817143673354357	1.4370784150727638	4.164962601999909	3.9542980885413694	27.7184222353312
4.221840582945056	4.2134493806446764	2.65237453723479	1.945286728873184	60.314031127980684
1.4638483025519844	4.348326870834379	3.2150593504225315	3.5278497917644964	30.51412086996736
3.549940942956811	4.797811217573228	1.6657454199538897	4.1000244559990575	75.6206659312572
2.305531744133424	4.870075403956262	3.5345508311810656	3.62835545004058	56.9185611074169
2.495352084890817	4.145023905140172	3.3152978258180035	3.485846283555476	50.31072373874135
1.4234264963546095	4.384754857997681	3.5756975467932413	3.492787592962822	31.465734678206125
2.8541886820018463	2.3321121042250748	1.4695505138915523	2.0749822078184903	16.987955134930715
2.5693908354645805	4.02182478785918	3.5850572950674398	4.271128526418321	60.72787269947201
3.940396526062584	2.4603934798738156	3.5852837845623573	3.581874535800889	62.52940592824597
1.0233644297727829	2.0361371946334383	3.3466119549883437	3.4063841554934062	13.789385035999775
1.087102127831712	2.5128833604665526	3.116487970251113	4.531171692821059	19.87146427388587
2.472656873300028	1.1748687697576758	1.2957955863844517	4.869123437997357	33.09375014587819
1.6648127218303617	1.969821756756452	4.829687896685262	4.349934149420246	38.39724897121773
2.6130426533799067	3.162221463667396	4.2477259285650275	4.520462462303799	63.33675829850228
4.775111763197066	1.4340677593945474	4.744820175627082	1.1995059086696327	62.0971846960297
4.2360138778088965	4.136969843496393	3.2742016285331665	2.836942021554892	76.00077302491944
1.9108454464164848	1.4399628165355507	4.769063464118476	4.564909831298028	43.62064705246007
1.4048999829228044	3.3825641328934903	2.629095377386912	3.5632429781683768	21.81148186016033
4.834194788562131	2.0630034699811564	4.129534333996398	3.1284510547934	75.16264825365332
4.901887753360104	2.9953438605470284	3.1515520101493317	2.8962209053151	66.89228881450241
1.4480981254132117	4.481870742430651	1.5669103550881631	3.7282772729817433	26.38610354596447
3.5477695470437265	4.05048134468073	3.6474051227935145	3.502295612432633	74.4606543243838
3.670762314760053	2.8421090265631967	2.549701844909768	2.3715130180901105	37.079539667884
3.1187209465098147	1.2514316373131704	1.1374306923334625	4.685993477502136	38.7007767585927
4.163421246653309	4.117628795813998	2.2035495493621653	4.168134281776831	81.56941787995527
3.7983359560014285	3.883901738546397	1.294846389096719	4.557410571058094	71.27826402212854
4.3255070548545715	3.519685298631082	3.1058245821416115	3.4881831816084388	73.96996160948389
1.832377009239127	4.79002652925857	4.615931594367786	1.7998088417782323	43.51024147651822
3.2478683690531898	2.8497050298127946	4.971492249162401	3.2442824570602102	70.41690841955217
2.2905648636660487	4.710068215206077	2.09154564678208	3.1702047199382317	41.92822148390074
2.277800921495334	4.1335254782102036	2.674913003702855	4.468450822968008	50.3487908427003
2.523567875883881	4.616841390847256	2.382900299542715	4.387979000064534	58.35472864475008
2.070563171458379	1.6566274898283202	1.7275067790367062	4.1924552263811625	24.12762572772625
2.243265562130309	1.4175631304587726	1.184141917210224	4.044952995772791	22.17840619840811
4.801444469400824	4.465135049362825	3.7539182577723	2.7683784396873654	100.09391826669943
3.1580711837406428	1.4343666368728043	2.998257862714656	1.9501258024638992	23.448597228004203
2.6616536314549872	3.7171210244318407	4.46442398795184	3.7210599651256	63.3398472629859
2.136708040271576	1.5112704052970545	4.289865139720222	4.668279431208777	45.38337322906767
2.6746818224050286	1.6114287421064084	1.2163058589458895	3.901345256792832	25.806129077931587
2.235603284347231	1.5808416462695676	1.0000846647616295	4.3755782084730175	25.31252239783205
1.9575271946317796	4.965621925823804	1.1488181969365816	4.060174995699011	41.56046086374868
2.6865532301440354	1.2550955267757056	3.7786914679705577	3.258282067932555	35.55676845210463
1.2584005076374267	2.9649617748716857	1.88215686118662	2.778205727125865	12.616685636128695
2.166539227421852	3.119068543408322	1.9838374561061476	4.550647902688763	37.23478875321983
4.99263305785122	4.082532240180701	2.1724751027656173	3.971415643126949	92.76027585167441
4.81337294167237	4.966830356467166	2.9472618834968887	4.3295622636655215	125.39044882718224
1.9107436486515952	3.2704845332003902	3.813737843418056	4.8026980438119855	46.15073965312536
1.9753240180617828	3.8339605304639797	4.7845111828242155	2.0958192098677433	41.465269700640775
1.8978793902549564	4.942118895719644	3.07679715364263	2.9271243276413337	40.29129311887983
4.359836162199845	4.162171654115936	3.192101801383258	1.199995271663754	63.11555064851817
3.2561766337603872	3.5691768231414445	2.5296884267702673	3.062195397415989	46.425569050130605
1.1693609102163411	2.583384499820981	3.5609881260449714	4.096075213426719	21.12587537017666
4.424270562316119	1.4200988324907482	1.89816790916195	4.9298739828267415	66.19456372687267
3.539742658114595	4.981291100116684	2.953941672585532	4.592336841493798	96.6855753557522
3.6697385186213256	2.099586502844025	4.0753195477994355	1.3780406603613105	42.046926256997104
4.4213696841911965	1.6918213019855184	3.8775920978914873	2.724840846512089	55.980591806380865
2.7998726782589483	4.913815454484716	1.4849339360207725	1.0283303975485245	38.36955950835832
2.4836304078575586	1.7567458755070442	2.9480810651156792	2.5271298594267337	22.555987833385
3.1047920331756744	4.734018318698029	2.041104873861072	3.298276743317759	58.14602983812958
3.5491044070496915	1.248205398826812	4.881181411280624	3.7829647799759547	70.44044372627235
4.432400593431369	1.36924815357547	1.2261641413572568	4.192489484087879	46.4411134484645
2.6289131000905583	2.767588594985777	3.6733162449420336	2.123942808678413	33.73412341345766
4.73170111370488	2.568173519710574	3.403024215176344	4.561906316321119	92.23760084769108
4.305811867695914	1.944980364537696	2.428169571757095	2.332368077847001	32.54956293149497
3.1732096859139527	4.391682674084984	2.9312397524387923	2.1191667540838446	51.358257444053976
2.7020974388557515	4.1216272855065785	2.5577663595499183	1.8772486348263349	36.55132970145525
3.1247637927041656	2.9382540416986425	1.4556219173295402	4.082820432885203	42.84300307675289
2.4464968782257857	2.994810214269908	2.189654964316239	1.4064597595449548	19.25589513678934
2.8408978695201625	1.5166611049117562	1.2833541832228337	4.18628279197948	30.500195550311094
1.4903815048361664	2.4127267040046974	3.7238959324766463	4.634336003843463	30.67631480005929
1.9316718517833449	2.7591186661404863	4.817355864765197	1.1870783613687506	31.12774097982487
4.45853507197838	1.8388893521003573	1.172345363901135	1.9778425953991312	19.322776116288107
3.6017573729689683	4.531578280981097	4.25618615004568	3.596350002727838	92.89662629719028
2.522512261614705	1.0867796248629675	3.606154503855144	4.272856242863338	40.91860564700097
4.429070671480752	3.489307509365684	3.2700253593685438	3.5925190816988755	79.22395216382941
1.8197718011973003	2.8283725106995536	4.517310745011024	3.4085836912494467	36.417482747231375
4.5680010901480115	2.6633344487840507	2.49829732022379	4.364049349765565	73.95540459461785
2.6994947184607403	1.4112545734200908	2.4650833567857595	2.022867807124323	16.413291769333053
4.936246638786487	1.8570418605853165	2.8622505735104937	1.1461732016117865	31.9740336751918
1.332679844568189	2.8045734268244558	4.939527885460368	4.227605756945604	33.408430128137944
4.667650903345186	4.512130095691786	3.480790044839614	2.8103344657202136	94.22399506453651
4.7229989296824035	1.8301580202555023	4.150190503742978	3.784626495629385	82.40914600715406
3.5082767428959944	3.127315505994916	3.8300900838696865	3.8790991659239467	69.28338334335568
3.2861457260800777	1.159674046757632	3.1590970414706545	4.309193716064279	49.11783695641882
3.508628899554931	4.985868435611285	3.9992496469700263	1.9795318975984932	78.54316365583674
4.654816425191632	3.0040088865188967	3.4449380647539734	2.363294975245221	61.622393448115645
1.2861351184001608	1.1163672907587014	2.841480572964193	1.6947470368852096	7.840572466208588
3.661923602163331	3.3431436464937394	1.59073280696462	4.4402199214660305	61.19549154341363
4.79615929317077	1.6821939012173996	1.5721424027545292	2.2925046010388206	25.316491820914273
3.710732496662263	2.5024935463550078	1.1033059419727893	4.902568854006433	58.47175473144607
1.8608099205013329	3.1716002807252583	4.136389184789343	3.7006495926741834	38.01966937199456
1.830476824136107	3.429584131243113	2.714689849569111	4.092422004075236	32.838302236404054
3.5924360259093397	2.3126477776180976	2.1920381993784046	2.055809714888941	25.8291206975491
1.0863594711729712	4.70911241378812	2.1277487265529422	4.828660638622073	27.169316934609853
3.787205675241645	1.9585100730225249	2.0449023529322115	4.7356018578870565	57.64754254949045
3.7023179622434106	1.4187268538068007	4.211987601991707	4.731180325759689	78.00356832218947
4.516155882658031	4.617030186305366	2.3469155732907585	2.1871979319709824	71.37516845182542
1.8273599842123736	1.1418249877744722	4.3347943115785545	2.890127644609036	25.991494780698694
2.0673154636327338	1.1909580355559295	2.1642598584340305	1.03704044960941	7.419444978957396
1.2555707105321423	2.454598451661301	2.1756694797136	3.5633466779592005	14.725352623371698
3.5424564720794844	3.5986973339529698	1.3157876597065363	1.2825081970692116	28.9183951870295
1.9270016443553524	3.632505080311292	2.9662604209600376	2.138911948081609	25.599001258985496
3.5441341154743036	2.5417140943681984	3.5764820446473737	3.0211484388308354	50.289264636922454
4.478911555818777	3.205077692381566	3.6084492323083945	1.9337895879007403	60.539143204415524
1.9316731076990348	4.1348940180346965	1.2737929935649142	2.46328841665375	23.940854145991192
2.5598790719175253	2.3236787863365613	2.4760217683075565	4.593240490044233	41.76189930393404
4.441302010657193	1.8846704787912247	2.7685836768567795	4.037700486035954	61.11245690963996
3.514480355232243	3.260332175207376	1.000241752516836	3.820370968423164	46.08447379767339
2.479100823246993	4.799823837536355	1.0114262232427371	4.821613028145162	58.64219296009945
1.4919763041242098	1.1421333915512508	4.535846995805113	1.0994722731096065	17.222789549958893
2.4907727491517635	1.1291588005048692	2.798325699154308	4.3953619657532945	35.39989987383644
2.871350214572008	4.951052006416873	2.9030854547302205	2.889676653851652	59.2805359285886
1.89893867066672	1.9583747045957491	4.847172437452807	2.3084349173500134	31.00889362022973
3.850720472118696	3.502380798089453	2.724919097928772	2.3803504090688308	48.82313741235015
1.0439107429896266	3.766366639096666	4.735123905182362	4.807662250744566	31.171452661538
4.161777091565767	1.916615441016341	3.0120131968443795	3.0744734096990416	46.19161594829556
3.994534521145289	4.271225700628216	2.878944887287838	2.476936208516418	65.24454112062793
1.072400293149975	4.4603247740879715	4.705837848234627	1.5934699316247136	23.90302684960025
3.809326888107472	2.415831761534475	2.0031327842115134	4.066375174985602	50.253004317593444
3.1069486009716942	1.2378759600108036	2.9200867398099137	4.977862536161192	54.12049520563564
3.2420703093922527	2.935886981897853	4.4607994388025265	2.8239186752689447	59.155918284722745
3.5397933840661286	3.0155496846936733	3.32695155115868	3.6378770407317855	59.10799361849978
3.4507845278636133	1.0934996159247166	3.5324343545976307	1.638080165395302	28.22248369225646
1.3205280985606866	2.326219355781165	3.1564256192019062	4.9164420365653925	26.11061819588111
3.2588054326728133	1.277632944325232	1.685946611537895	2.09924316779063	14.47167676077443
1.7605920667769754	4.360479821809622	2.5191255458542336	3.4937170894964447	33.06905720837592
3.2502173310804805	1.8978927023007681	4.589555906945357	4.659944021328871	75.37432495042222
4.480250430160433	4.275852766219865	2.719202654591051	2.7637549031067907	74.63049088844754
4.473694874263144	3.47516299066072	3.1764814184934904	1.4388978395830256	54.214961217772206
4.977373090243589	3.016165886302589	4.071391885899234	2.3167330874256593	77.25067383183084
3.0175655510814035	4.144688102822821	3.05181434265634	2.8656319748036	52.360581485368364
1.6669020062054978	2.299093133936972	3.780124987415787	4.877776249850362	36.14499917339155
1.6675798770146724	4.4557860654969295	3.223335518503056	4.415904388334175	41.47615750614615
4.239598436926301	2.578882464008132	3.7818108315988184	2.5165029943504007	57.83981390176607
1.6497869437962418	1.1740094702886763	4.585989317301533	2.04081803249437	21.921160024882283
2.2223884715426245	1.8523678062815432	3.952612077429703	3.7769097578941775	37.024387494759154
2.297146780933756	1.7745745156319814	2.9617013539701613	4.391738509739395	35.84485841955788
3.2777313813570657	3.28174813355574	3.014574263731661	1.5674549794811714	36.57037654107664
1.3145251557616002	2.2752734187081534	3.0415215271172404	3.2219966329635907	16.306017194245047
3.6005439691921186	2.9828867408073636	4.334864685971054	4.599943473284773	87.93994714385771
3.80166248066819	3.4882327512552327	1.8615665800037735	1.9110792082415056	36.65833185818322
3.6339666542392437	4.78406976522156	1.0360579549366251	3.2383067023817818	62.59029677720996
4.18560335613259	1.6489665645484912	2.1874863730911014	1.380729057131076	19.694519665538433
4.435347899225047	4.6288498511227285	4.5894035080155895	3.5836701463116056	122.70737521766672
3.810323878865689	1.8844937850252041	2.9687571802171497	3.9936480449341856	53.942870849196936
4.643807551539449	2.2205733088757738	1.3109614293426644	4.155239271762682	55.529673400201524
1.1355536288558743	4.867259503971528	1.113576649513374	1.3991172966981178	15.266267865763822
1.6421040371237885	4.947170098072744	4.584598433309561	1.9225285389193825	40.38685152032195
4.03576706146449	1.3308808516216444	3.1901183947209377	3.9770901364390285	56.027232737405136
2.2478457898441366	1.7667391436882418	1.8494331918775504	2.4843090355721205	14.289063090060134
1.1480349446609792	4.842196743688885	2.6759382856855107	4.263560380786116	28.00370766063223
4.10607599896548	1.5047911584019107	4.899831062300711	4.97857808791726	104.82602748310651
2.1920927542310173	4.610133308332816	2.8279400982345684	1.4264847453309053	34.2902855492592
4.202395555089892	4.4795382818244525	2.7793460069180624	1.0420404984502252	60.67602734777155
4.163398334294181	2.5582671051487686	3.5810729403882706	4.770172393729197	87.6881606223979
3.420649324024424	3.972336091108976	2.3303795687980986	2.866102223074912	50.32573006447596
4.183217884764201	4.510328021410391	2.5553589991855703	2.475660801010928	69.02689111178212
4.171649403648983	3.255394958870063	1.2459409282282423	2.154490387452764	35.02473863909573
3.6444418721895464	3.3216473496947096	1.8780949210876676	3.412305091111857	47.750220298247996
4.49108997698427	2.068018956391554	4.814803715510015	3.178873825477658	84.35227176572033
1.6118478679565431	4.974021350508503	4.215497117829569	3.883089191500257	46.41290630969357
1.1861047851415036	4.208965784885893	1.8157547424341096	2.9671641627185625	17.682700067868744
4.146882242857304	4.065697277596692	3.1451854360247773	4.581224430620867	98.3012278871157
2.253289280591603	4.090267767090223	4.068961754417826	3.3537685802109545	50.17456007649374
4.362601233820839	3.5551251723058046	4.707970131776646	1.5238514153394207	80.98301226750401
3.851753210730552	3.181989656233402	1.09121643353991	4.110514150105414	54.333096668270244
1.7108606573354703	4.55736806118296	4.856481809839688	2.8388903046888223	44.83679674023204
1.6681822845302934	2.520248025860604	1.490105719574654	1.0396410547859367	8.051413976467956
1.4912989322684886	2.2743437932328066	2.2040097928706395	2.138505161316849	10.889094351247433
2.1559244668981763	2.857988623361462	4.386001101279916	1.1669709547903149	31.009659629046336
1.401977635111774	4.951948255539929	4.313453352633085	3.8714463008437656	40.73850335932796
3.683329969989892	1.2055034215422036	3.518329697243505	1.3184733700311522	28.67519230893885
1.2270350978950657	2.5311060433500048	1.6743765612242254	3.920752275661391	15.081692737772418
3.743341762316674	2.0103837543827274	1.1797844317359902	4.563606244882106	49.150144913236495
3.7172431820212406	2.207640318807072	2.1092434053177147	4.670073666759488	57.86292626073504
4.910350978349389	1.035777139149196	2.9942578656889407	1.6955406132747677	31.70434992936343
4.302748288443588	2.5433452469243223	1.9254827065298383	1.9537221555105448	30.10443432569376
2.817598907596072	3.7867179969572873	1.6926913169028042	4.854581315276583	57.438721583885204
1.8904408725948645	3.623285664381701	1.2045049375299692	2.3258413316750577	18.893603958757783
2.663611967749348	1.6278194130198584	4.050933250210472	3.5755103681887483	42.41020372710471
4.07320925129698	4.936839602583666	2.1495029393018648	2.7305813271123456	74.23184056746126
4.2519749031524805	4.5678480900427045	3.298712714532879	3.1230451413926046	88.22880388274488
1.1931262967963965	3.730719977910584	2.195673902290257	3.9694337026562168	20.578839153015945
2.8558619939476406	3.3989934117724347	3.0680845647474526	1.7852989841318156	34.48966209455566
1.0269435838926837	3.8141221048058815	3.887797563953263	3.5739851130011244	21.789620628464853
3.641600542176717	4.5052931388865085	3.7585704947976564	3.89756181728109	90.33992777859085
1.0493955136474336	3.8905568981826657	4.718754371612478	4.520354076533906	30.346774565899683
3.347223319693829	3.1895661914862554	1.7372050774603365	1.1725737249827373	24.3780669504822
1.2993456457584904	3.543153862978083	3.1166291362389433	3.92179516025909	24.45874843984262
1.552009736741924	4.038963980717254	2.6503328357142584	2.553755925219505	23.1708562439602
4.384314428010747	4.143893488893442	4.8228503689845965	2.2031106055677685	99.27279361491124
4.420874392112985	1.053242040740797	2.018716083648545	2.082629520458037	21.04751583238042
2.686884510815944	4.273517184750238	1.86103483126627	4.052408369893344	51.25019049523878
3.664135829896356	4.026573124409256	4.7065201572299245	2.582445424051275	82.50470065004353
4.543416680865648	1.0038225638649323	1.4391257835084303	4.766445324907533	58.60494974530435
2.903124066007541	2.4827687892147114	4.176849212117599	2.7585914717948774	45.317820537446345
4.9669674500146135	1.120982281937299	2.868681186137511	4.203977008843214	67.44981789988424
3.6555147051463903	4.963516885629965	1.2713175609276677	3.191811675132712	66.60422727934903
1.978293477551793	2.0244108409689163	2.9806561688901807	3.4175667669689367	24.394646530869288
4.338123228799908	1.278754172662803	2.749414550088817	1.7659346811969918	26.70769448560433
2.133593410525678	1.2204130359051093	4.1419188856387725	1.5894786014271198	22.585518166626787
1.1635224517008225	4.822280997172107	4.8641751650678895	1.7418340011307332	29.0581469788232
3.0585947246292013	3.6581431348736966	1.6113505241396906	1.8375070712827772	29.599388256259147
2.7778805006610074	1.1626750025018635	2.500476596698633	4.050942132601569	33.35446748520907
3.718592423015895	1.9408985581047757	3.036548890532748	1.3615199001296479	27.59465699387295
2.8112204188503083	4.674762480558698	3.0895118975665063	1.2982378415021631	46.50308097207595
1.3837046524093126	4.056924193903988	4.306294877070846	2.4968318916534527	28.52989983196087
2.4454306559130576	4.3191043184435385	1.7569629894440832	3.2217668253746234	39.27528232878764
2.2523255827707085	2.3125682589737453	1.3449902758899772	2.9352883359645623	17.762840039903878
1.4468062987802233	4.510864453107309	4.978814479181522	1.1231874892665965	33.564489613177976
3.2807598708256345	3.9220107699831694	2.8586454671523382	4.595771042235624	73.28419319481874
3.3435355262557747	2.837125331667803	1.7097076148513881	1.2549956707267116	20.976329484910657
3.831534281329208	1.6477736241483152	4.019860245037892	2.6796989596112484	49.91573589013117
3.305166608002152	3.8428366361478568	2.340716713442035	4.476825558082517	66.57979708255317
1.9557042457417064	2.3741485054275127	3.930517569049597	2.8500099713772022	28.561208773355432
3.7009118074029943	4.342315990605362	1.7583358517618717	2.4981970668653224	52.161468387209645
1.9755926153755845	2.171751423135905	2.843683784768983	2.500298642089862	18.821999328857345
4.911348643728237	3.5682297736247093	4.2994386677921765	3.1875217383929377	101.61023251614634
4.283747143374743	3.3118616075614544	1.1133920090990992	1.4828657376522805	30.85788659277472
1.7521561378681003	1.7528058529026709	3.875733326961804	1.5838303854274467	18.04909693002595
2.220010010650076	2.8405012901496303	2.5590079082776294	4.88027667039963	42.66200944632389
2.9086488455733788	1.5202063530459062	4.122313031814743	2.3041632509237218	35.79624741756591
3.8020202492616297	1.5819683902139854	2.6168529110783902	2.5329179306252128	29.971736982872354
3.8647077713512585	1.5889647397380724	1.5126645030884434	1.4799343961491989	13.532600172077197
4.380622494020455	2.2229183733615607	4.908415082767769	2.7011721224249734	79.5745235411938
3.9771426121476567	4.300669766422882	2.4290608551185864	1.7313591777407453	54.47432912807474
4.5945403544520165	1.5433349256750348	3.3519374686317347	2.604914702145709	46.87108417896751
4.257740654206303	3.313513437609919	4.0397358836463715	3.0868178242156863	78.40050700639277
4.496332216976404	4.876032413689347	4.873660750656051	4.4736200791960075	151.84459625293462
1.120280848408838	4.527564109223404	3.992090222031203	4.264072603769319	30.593713993789724
4.654339036448541	1.005307308663879	2.495292176885751	3.5628474538328376	46.38283384795642
2.4421454450011235	2.7416652446402288	2.19591089012147	3.962770788959523	34.2416940495989
4.508715588750087	3.5868009667328407	3.4467773787311247	3.7176720109041463	86.94269135144951
3.972626998474689	1.5026877647031247	2.9560016612125457	3.2642465705450427	43.00631318995189
2.9568185743152378	3.1890593167724424	4.444845503343286	4.5624931802028525	75.01906275023504
1.3241059378243714	1.6050352733363633	4.311996913744578	1.3865134659360572	15.288044536570284
1.8495967681463616	4.523517575737013	3.04443996532934	4.650772804360011	47.49812001784145
2.546271692955043	2.964838776526977	4.2022263372224815	2.8632763536401766	44.11075352663754
2.675458728544519	3.794683964832169	2.6046220024515017	3.0607787520960708	40.87037273535487
1.4313409723409445	3.9547277358171575	1.7052661737115768	2.3377595802870563	17.185341024135635
2.8166143211943804	2.0446312037644225	2.8003741292474698	1.3392306711049198	19.457384122674856
4.2510750735748335	1.7542184638379417	2.0031464390512954	3.003152931452451	34.23987098591018
4.953483881886392	2.0424277030918345	1.831718897891228	3.7809449576530216	54.0480813651526
3.6765371147168513	2.58420763662735	1.8500546004992289	2.036445518107893	26.191542833908855
1.6377251212696915	3.6487992494021646	4.347917933188547	2.9847758534319286	33.677371349558875
3.453540916308218	2.222531574286451	4.155857739739819	2.7491098826137668	51.403202855532186
1.0549155896030693	4.34600358611022	3.1981161894939367	2.1190492757188766	17.72578049638273
3.342384148267724	1.6136988512939563	3.1880974539294047	4.049419208010745	48.74162919687048
1.9020779030047483	1.5489531198751965	1.2157521853375657	2.886121956808649	11.609341129069277
2.750608479967552	3.7206117912349184	4.222493862460366	3.0639567139537083	56.470318404708145
2.3078413638508586	4.296610401515158	1.0153441541962516	4.2378566797677095	43.215730319487676
2.8675018214553374	4.821991603140624	2.4149062649497277	3.643169449493418	60.72803806138421
4.6998125744724435	2.3973968264539702	4.1012985478755715	4.709621545383218	105.15524307011653
2.918625614284972	4.218046056377569	2.0103898977891217	1.6367778081830848	35.77158273706533
1.9931857880485342	1.9910861061847045	2.4476490277828025	1.19223970451863	11.338083041354091
3.616568788567168	1.3149108743917872	1.3552444619096042	3.303446840383909	26.181135634301953
4.995565072097186	2.5950752267266046	2.590219228708002	2.047262145281056	44.04822861255087
2.8006544198869388	4.033553224468002	1.2254135598642182	1.3509840059285252	27.44129902807909
1.5146764773768604	2.7312000287217084	2.067741547167289	4.001061493992492	21.0112147742359
4.454201430086894	2.7876692491515285	2.83321803519	1.8756075970246755	43.01896278268254
1.4626280549537647	1.3103495944609058	1.314136582759475	1.4155445935882005	3.984006862210416
3.9876147869110268	1.388473079198533	1.1276115088374759	1.97890947218142	14.18683264195502
3.6683685148791736	2.498477157330264	1.5622825285947568	4.574139665382374	54.30261789985518
4.995737968393369	1.6017517459106134	2.3424907789598985	4.2767249001245675	65.80198106406742
3.999062622183836	1.265937538979741	4.302478277894549	3.5870340451912406	65.94600314889614
3.693251690224275	2.7723166293645143	4.4551439932687735	1.8327925130884024	57.04813703651742
1.2818370076581336	4.264129571045896	3.692759328348872	3.593263921449508	28.66880898924843
4.038203420217753	4.728588454366838	2.5041089570499606	1.580414474687589	62.85023530337521
4.495478441547307	4.1306722647409035	3.2190905539144223	2.2980465183355374	73.51459301559301
4.672302960951222	1.024794905934744	1.8737989960112784	1.934308976808704	19.396781887007762
3.979541060619279	2.3396524815797157	1.0467982476151945	2.3577310149117308	24.13324197155253
1.8392360157355747	3.295899616818371	1.1359864002559266	2.225126020712048	15.729702953650337
