sigma	theta	theta1	target
2.5205687336779183	2.3729102545006735	2.841693168827951	0.15556090782415155
2.109666195360973	2.222491588219357	1.7736945729464166	0.1848711704569873
1.1256504066533444	1.0505443020785017	1.1037035452885882	0.3540154728244333
1.5505777996305077	2.607399006330055	2.693974783972791	0.2568854750403576
2.6946926370407285	2.2134408762959317	1.5307657835516573	0.14337188706651746
1.0714792084056275	2.039413357142868	1.3505830956296143	0.3028175994409166
2.937723677550398	2.6063339322973254	2.4717043528704963	0.13565726945198575
2.1318258831422625	1.670642302049228	2.088646224066492	0.1835734099215932
1.1969525042684697	1.4650963619923087	1.256093301291069	0.3282558085198595
2.6811168513297545	2.6658656748849543	2.9556208392675853	0.14793063230929165
1.5246802271475868	2.8254580081405045	2.29782443020606	0.2464484050545039
1.0024118894355398	1.0466454501906484	1.1561002564244751	0.3956169218805199
1.36852853859888	2.8263213311302025	1.0187455493488935	0.1218513484655277
1.4870263371059125	1.9258666777036404	1.3890623806796132	0.25135865690788456
2.5663392476625635	2.1344432763838235	2.265460315881753	0.15524944104971886
2.926446153154385	1.6188719995698004	1.0156029853529234	0.13345713268809312
2.9866655488245497	1.8362877421485009	1.5701244883447607	0.13304511012439227
2.75331393349706	2.3722940633247247	1.48803670315417	0.1376121558410155
1.8589378569966608	1.1692282693347067	2.942027925279525	0.1361933018282004
1.9471644385578843	2.153766703283863	2.722876933588643	0.1963168264915453
1.8947616871332484	1.3122022514087257	1.6956560938842526	0.20628231653250784
2.9422778950943838	1.6371797371917691	1.4979743988862566	0.13543792982501746
1.4330605138205417	1.5296638944943557	2.3324486021124042	0.2379590315145946
2.14951440240923	2.8077170286852637	2.63839071196092	0.18502151206673
2.0643294013987585	1.9562638603943538	1.0292557849048785	0.1747198452716672
1.3134460058810895	1.0486152224689973	2.0918311381517642	0.22157011444394614
1.1125066577989704	1.5533966993823491	1.1685645853547062	0.3377725119723817
2.6226170315857287	2.8114627916728416	1.3667043002565462	0.13070035219822498
1.9508515989838973	2.481714756147499	2.8542190962489578	0.20080230247886852
2.961745279981333	2.12494839352958	1.7841837147003212	0.13380976957533575
1.0261674267019194	2.3283200774213033	2.7686140683967504	0.3545810065438654
2.9739104630976576	1.297431095684514	1.5136609678238688	0.13379325159355324
1.0001092498227535	1.6075444539639878	1.5068243188572603	0.3968809403009188
2.7531816312237947	2.9717688190176945	1.6443001401816737	0.12900115461429787
2.763475147309358	2.0549501344227314	1.5840558974002237	0.14228182667750386
2.6235390098832285	1.03538916354494	1.3922566901032152	0.1506623347693565
2.112636903451733	2.833693608944167	2.6291821222116822	0.1879534571733514
1.550013507148847	1.164815725242492	2.767033902655427	0.15085298990385834
2.758093595251931	1.233029589836848	1.2165391061629964	0.1446416287345084
1.8915398916314887	1.4479441466597005	1.0240456896030996	0.20567856139332735
2.2331923061836245	2.982369841422863	2.577916813866146	0.175736247176472
1.2306197726028685	1.4778118131782476	2.396977151190128	0.2452700021224929
1.5240894756511685	2.0756019367102825	2.191609492193977	0.26100061363221705
2.806513063542494	1.9279185743557883	2.9351857019385896	0.1332821226284163
1.4561714272048014	2.2706259853679196	1.8384305033078945	0.2621613540724935
1.6301282936503674	2.378229324691162	2.213777702178702	0.2434884173912957
1.9919932321045155	2.487963508017057	2.858611120948414	0.19683586356158053
2.709610202296566	1.5223980933712398	1.582159953210327	0.14719654507459845
2.3111819675501373	2.134258227880077	2.3075243094312503	0.17212957430556355
2.5064942021527092	2.3808271240002057	2.7596858566016604	0.15735563130143904
1.0704876600015638	1.744570688698357	2.660064858253996	0.2585291466149661
1.0985666172411426	2.885775306604144	2.7328252941875366	0.3596453574279992
2.8611988966323865	2.0198235629348997	2.62358969292867	0.13636179262852874
2.4206876592178617	1.9256654738117167	1.4498286874963022	0.16165186269297793
2.9020889335279456	2.9354787906301234	2.2395838084049418	0.13357138712046995
2.8458385932611514	1.0069163750656431	2.159558360490664	0.1291449545566918
2.2411081231566783	1.5470027221119076	1.1804748550117032	0.1756463142094436
2.781046051765021	2.713026234777259	1.9219302409760832	0.13776246071890025
1.4058406388628846	1.7886953099816978	1.148671285135064	0.25583946034865074
2.516648433560622	2.127659519452224	1.592384511604084	0.15497587087707326
1.367304635965935	1.0230553455627636	2.319185216516906	0.18617280633814126
2.897909668091308	1.3827374779154162	2.6213466343759637	0.12564813424622195
1.5871112305351074	1.5819929309378078	1.7059957171357754	0.2505977294023444
1.7580523160584618	2.036716732986364	1.5358878007330041	0.21789922668259146
1.6335240634771446	2.757921347801356	1.4887684277627735	0.1805951670962944
1.5567731534043885	2.7931607259642863	2.2106903264427364	0.2389385848839316
1.890727247377941	2.173255569691228	2.848819362333688	0.19795153854231884
1.4352279700454205	1.3083834692550276	2.55357408224094	0.1907828992869351
2.909380258478653	2.1628662170534145	2.6130488391363285	0.13549099959039165
1.5802301294693673	2.196947578070197	2.115109225755874	0.2521200123457292
1.009401516626192	2.7019696331878778	2.253178341907268	0.35803099368454033
2.389960302712064	2.515873582126177	1.3876478638927583	0.14932356200397134
2.737511806526162	1.2881168313804043	1.6385888360506895	0.14454227731130675
2.987741278764378	2.1096548767147065	2.009984221826331	0.13345210222308435
1.8856642304577402	2.1342899584530857	2.771434088344069	0.19982706426966584
1.0317937619770123	1.6271751554987266	2.221653450401474	0.3275162815104625
2.76996703716115	2.917794905085477	2.5786774801386843	0.1429488964902508
1.589665335256854	2.4735026132523887	1.2404097268674654	0.18575769663496397
2.9822671985089158	1.3029438133684177	1.5743617911037067	0.13321861005240282
2.7683428794957488	2.266831776546937	2.220986904246017	0.1440889359329025
2.8286856206671525	2.6899628160170224	1.4499129937598343	0.12811322317258314
2.813657228331003	2.8735933311202038	2.4821127106068985	0.14042200499269025
1.3275199518979364	2.8761146924361176	1.022748592500196	0.11340214896674472
2.913464593273849	1.571289490629769	2.316947595153449	0.13251851625807354
1.2867604924391471	2.4389732848711794	2.174378271380203	0.303550300260905
1.88375780012564	2.863841191899368	2.345891836056396	0.20392410728895766
2.496477329667284	2.836392009042447	2.787073896525566	0.15977090478792
2.766190809698812	1.3404089133164332	2.200850669793096	0.137409764541032
1.3368875289134108	1.0091675376663267	2.193972669190786	0.20149420594231687
1.9123653981474733	1.2267280646110694	1.6116139851050095	0.20442940430315165
2.2251424324875333	2.900077949693848	2.920163135869512	0.17928112041648672
1.1013786861424903	2.2736971530649908	1.501916552971292	0.2833648834811149
2.468243059103038	2.4647308943533264	1.2022663876486344	0.14181206587170994
1.9706931849179117	2.0907386972544884	1.9367216128118077	0.20182023777975905
2.057096171114691	1.7498245771998835	1.6813131090327764	0.1938271482572673
1.0912317903386353	2.0530490036903126	1.7698625116246904	0.353483448856173
1.0447399490080822	2.750179097045115	2.8641969161402194	0.37959067716604017
1.7097404874875344	1.2333781362325396	2.205473261894017	0.1985107439450616
2.246808904040525	1.138227593211055	2.225484553458538	0.15794084560831773
1.0247044581566045	1.2721607788556983	2.7205474284234303	0.14337549736577027
1.8200115845178768	1.0539600416127497	2.7243653989352694	0.14385359809678702
2.5429199826420152	1.6164058666372207	2.1034537176336245	0.1540322005981332
2.8723678039849037	1.143996283651428	1.537367509921518	0.13759331815066236
1.2576277739280552	1.995871312364874	2.8964728665285837	0.2454717251039733
1.951854184001792	2.9969743866256757	1.1215778373283174	0.1288232800389858
2.9072701320954213	2.6868619036842425	2.641069529672694	0.13720527430717802
1.2419000549256642	1.1582252877748556	2.7716286924892612	0.13814314586162466
2.0030333624802985	1.1959624463904537	1.9818846287254992	0.18441312680515093
2.3931453901292783	1.9369928823455351	1.0528145336030836	0.15570400148796334
1.0953171098547851	1.0013312153220182	2.421864555865879	0.15708363789859275
1.4836208095351684	1.2448230124474329	2.3454442775694604	0.20421265102561015
1.2493800074895711	1.8848011991788636	2.6658185247851653	0.26263870827905955
2.513998244320014	2.991706105987052	1.8918691908198793	0.1442064138809236
1.1768915876567296	1.3944482023053404	2.9234272290255428	0.14576886310447867
1.1959484112580117	1.6718473847357032	2.3668072233810333	0.2817559950328594
1.92682403394774	2.055628799616756	2.398974696326386	0.20378537666212132
1.0292812952134227	2.464344605208714	1.4499014357389248	0.2384758517106959
1.7911456589182213	1.8233282822087384	1.0539882436890802	0.20310353359351674
1.3548409470202791	2.0907190290317725	2.1663207876178188	0.29399883164113344
2.3861114942425603	1.9263901052070125	2.655820302486937	0.15956094877631008
2.2257306616519648	2.7711437767538025	2.7177861986605203	0.17918954262804368
2.393614164189154	2.901156020191956	1.7859643307103223	0.14952738915311933
1.9907593638344712	1.3470842688216864	2.631504826938608	0.16274176876224009
2.8582259834830976	2.973588405294348	2.807552298087073	0.13934158144541156
1.0374461991577733	2.5707561594124257	2.6155282342456108	0.3841846929275732
2.011599074344782	1.7186438648610636	2.5866290204684304	0.18069217854062944
1.1403688419061493	1.6540158712999309	1.5565875181384683	0.3485617317329474
1.5052041350202976	2.3113858056387606	2.5330891358709	0.26218251133982945
2.5074227326387586	1.8075817178935016	2.195795963139753	0.1572089439831272
1.2901380601706858	1.5875198840989213	1.3438358650384197	0.3037573770869469
1.0085015104291757	2.2295817268956557	2.4896644198098747	0.3826411032619922
1.1230322511493354	1.6812948539188493	1.9781896840606543	0.3430371969356306
2.8730523123715033	1.3158078143562253	2.8159835563113	0.12116089348680482
2.153953568275252	1.8322397461133484	1.2304471394640275	0.17812443866007535
1.5857298908514292	2.2874553421674197	2.5865982914480496	0.24714572154304945
1.795808207071382	2.1807490754349974	2.8645061395605955	0.20661881748989966
1.87446288828962	2.6248112939185293	2.2751604903696627	0.20915950567893649
2.8477977716838523	1.0032965773062288	2.216857562201112	0.1279286959576843
1.415302617556117	2.1568775671902327	1.6413557188059402	0.2637851353469285
2.8582898510591233	2.922682835195835	1.726406667406135	0.12786949099551936
2.425019378041955	1.089831379812254	1.6248659692482847	0.16055526262767794
1.4231983071221033	1.3149216386663958	2.484391619480469	0.1999962279110518
1.9198956348913208	2.7057294792501088	2.3221331492483896	0.2036872593271496
2.8979162972366272	1.0028447149452595	2.420623698156964	0.12213738148168927
1.1414835087833322	2.5527964641493943	1.4141612053988593	0.21250810114302984
1.55503527346286	1.596910992730172	1.7157406975689529	0.2558007465467123
2.3722302865719804	2.3432218511606377	1.3358165988890682	0.1536712577705682
2.6049089482489203	1.8837257584194207	2.961368850299517	0.14058979684874948
1.5126142073194706	1.2771195039766925	1.889732790511556	0.2429762289102292
2.522368001837784	2.227634404252478	1.8911912260059944	0.15676109762806054
1.3389978047570423	1.7783807181890396	2.7447959511732614	0.2296226374127899
2.5821311144406955	1.6258764588834795	2.359661266009409	0.14838690891376635
1.2479330056768017	1.7908133248570175	1.6616502366278534	0.3179747146399281
1.4301749974813442	1.2936409857283573	1.618328974061371	0.27184970527802466
1.2635668401636448	1.38447173244562	2.15182958007288	0.26255867444635983
2.795281062068989	1.2175021022382049	1.043759637482257	0.14244449626922295
2.650099196856705	2.9661812521519897	1.9654239178955089	0.14017861233839926
1.1896225644521938	2.1746822121770784	2.1320248504163484	0.3351364516841302
1.8241189233832458	2.659197433714535	2.3730339714706146	0.2160293678869171
2.86826364949302	1.7750120824972564	1.434060040293026	0.13810921661686498
1.541730144344005	1.3425828997515987	2.100324072368907	0.2293229984451036
2.772986840255692	1.0941574453959757	2.609627291377203	0.12390983787443575
1.6965085287355466	1.075113830271727	1.817589549238756	0.2136792313461656
1.3844513306820798	2.9483636237459128	1.8727399788335932	0.21308724279921526
1.5675515801237456	2.2430664745361093	2.532702037500748	0.2501928402352165
2.901042099386724	1.3825552528977112	2.171574189338778	0.13252360457830684
2.7753945061538396	2.121987507408547	1.7336823506048384	0.14234254690226222
2.457895959925508	2.236031146415872	1.1073536074372998	0.14606862625637254
1.907572408342994	2.485453381254581	2.637544569750628	0.20847243945889568
1.6795195952347055	1.918643663575022	1.4398368401888892	0.22807443696400426
2.8260163528663016	2.3452523830791057	1.9304148590385009	0.13965494209748824
1.2629922013991226	1.1055941972257208	2.9626260227601544	0.10716596541896238
2.6023310138201685	2.9395018088218183	1.5388364103666408	0.13262966220060907
1.3333331069023278	2.0896700127934067	2.5621961152515915	0.2809950528806464
1.0003020514415035	2.669990015397044	2.7661630419274834	0.3969827809849305
1.045055988463819	1.7771871578916256	2.008391283159185	0.3725136104833381
2.0249962300303617	1.492717548840854	2.2832993040962872	0.182552599678776
2.7311757667146663	2.522023305423609	2.115248506497145	0.14445865459810872
1.2828703053028694	2.524167990253146	1.2694778405142086	0.1927592454513053
2.871020767407971	1.546960704919883	1.1064071869191254	0.13732850561380736
2.6032978146915706	2.1883314782912997	2.7328581128742915	0.1499290354430346
1.2697025271882505	2.693559171753834	2.5435558710896284	0.3120163260652805
2.9504941855502005	1.6105747420317282	2.833448839919645	0.12408338489664217
1.9010136557708284	1.9808261948910864	2.283824865656344	0.20720885364566288
2.7341294130427483	1.6711276816239489	2.509800765591661	0.13920647483108148
1.28965581049621	1.5024379135637913	2.141738218532298	0.2735748458254997
2.2384338312447083	2.4081372264124554	1.1322030615230916	0.1514996722831828
2.9272442472114033	1.835059807763312	2.835952442648304	0.12854763909671418
1.5989369012071848	1.4276645258730665	1.5938957845240045	0.2481599648052409
1.9476476855921887	1.8281123811853912	2.376182388370641	0.1968813287211897
2.1084598127730243	1.8106245779515455	2.6425626400007434	0.17504020558327818
1.4359675899360105	1.3534856312257637	2.4600364020947065	0.2064521789289448
1.156456795635726	1.7409044762976489	1.844660748579488	0.3435838348092241
1.5132899763195593	1.0103252938038807	2.991482845761246	0.111895389848362
2.4489059629906156	2.3578772622020905	2.3883261647931198	0.16289373709046626
2.9313882682239534	2.399438233603989	2.80675367992837	0.1347858357919483
2.2707056477643586	2.1700538693133824	1.1474439196150232	0.15874815364836622
1.1143146660547212	1.6031812475990659	2.0986792347358896	0.3243143290013493
2.9652850367707977	1.7223427823237567	2.895020535306031	0.12441786672678044
2.659505781337629	1.0315595839387042	1.63451900683624	0.14620003333566234
1.4454048702906144	2.6456283544286223	2.7206749577923515	0.27563551378609336
1.8550895869134956	1.399287918507729	2.5692022197041764	0.17627113454215307
2.571145307668367	2.8051050865794127	2.7552843273347665	0.15513218648430346
1.5803100470983902	2.0128041833552093	2.8356888072511586	0.22044005072665449
2.8403386692452752	2.0153750632229706	2.2227042754843644	0.1400821938979642
2.4025096357123115	1.8705967931997372	2.768920885962764	0.15484091922123733
1.8156653402722298	2.457822168300151	1.329656148302954	0.18115011413712104
1.3138960443253849	2.095811361482284	2.6974780210644136	0.2734098650324587
1.904679301811308	2.0417928245522408	2.8720166356921637	0.1904718888135514
2.5755055849709683	1.9657467583859258	2.415522963516945	0.15255451485803453
2.5164160344286195	2.370546662890274	2.285203743228651	0.15844475274421652
1.9962786964599548	2.5041887050687723	1.222178117113368	0.16260458561770424
2.7645765368495643	1.4407814608061509	1.4938247894186187	0.144278463630461
1.0544370038985134	1.0796818938481312	2.0305125337510286	0.2519523584594405
2.5113268938490907	2.489364574309617	1.4886168912118836	0.14673187131108373
1.2482054783006933	1.6344027372288257	1.1201286741586811	0.2936044397168441
2.662504971037418	1.0563901536896063	2.2720813001612576	0.13500462626963902
2.2281507644953265	1.8525329265849064	2.460553512733541	0.1725026618080287
1.5791121175478515	2.5380727358963115	2.226394219745072	0.24776368394627996
1.3522477837593443	1.1746859285371922	1.9766336308118908	0.2474468000951737
2.9400653363362808	1.4860172713270674	1.6427852263045473	0.13549887851575268
1.010466048676388	1.1796781291051257	1.4429444557540314	0.3816350057604802
2.8360071938049485	2.6230419112547976	1.3880425405150596	0.1279451978660257
1.7006775473534677	2.9835049929232933	1.3572325803804104	0.1484997481534759
2.970380013351454	2.5735088627446574	2.210915959567321	0.13330988293634544
2.7862507917613137	2.879530749135622	2.3308340645674743	0.14043280541457834
1.0639707233680102	2.0419564191006088	2.5383188104696335	0.3362950686869736
1.531746192915251	1.525710789411244	2.427322009897197	0.2190223137118241
2.2726973980152927	1.452763264501007	2.8065451631191976	0.14700062714158638
1.173640997484373	1.2903352256716771	2.9461914578900488	0.12564081411345565
1.613158776591975	1.262388589967127	2.4403017505295272	0.189432631891773
2.4305688954832863	1.0517712760922675	2.80725330314333	0.12645263218213593
1.836970285589552	2.158925868121768	2.1194143966039523	0.21712382126927046
1.8783883473061604	1.991112283486475	1.3837548612261277	0.20156831083066973
2.895867669899739	2.542016248662132	2.6047005407856885	0.13773033637297374
2.5296549370770585	2.548480735101757	2.3150386772818967	0.15703611975160353
2.005216729943609	1.926562122909272	2.430446381684229	0.19276890688904047
2.972584151155438	2.691298811890689	1.3530847983270426	0.12127390138416147
1.1708598395444787	1.8984490419392737	2.439795417397259	0.3061866444341628
2.7009513906481373	2.404586304556981	1.8487041873160464	0.1446090424985708
2.180440352271716	2.620558121920931	2.6124176016892102	0.18296281284094532
2.8907986601528703	1.8336143669238352	1.5363793817626394	0.1372765965707375
2.5014685580023284	2.2622937556982348	1.004589075609804	0.1405469531444972
1.7265805245556778	1.3273382301646421	2.117151578461235	0.20810578011287054
2.8482449867676047	2.235394759279835	1.4976850536793969	0.1354458513092459
1.8208000051708064	2.731630649675356	1.309233404997525	0.16148448760491108
2.1133038021802326	2.9674893855494795	1.376867485035738	0.1422103971758624
2.0543706095044976	2.406094739816397	1.3784773875374152	0.1713557906644803
1.9674618762457516	2.276481844107308	1.7458106671395868	0.19552670591726967
2.8238636685864438	2.7471656281171413	1.6611382398298702	0.13120438365428522
1.3633813001372956	2.114562609876959	2.7181253641144716	0.2652994618304106
2.12812699071349	1.6128558730782003	2.360927517867168	0.17623046394852018
1.871958772008553	2.2188527933443822	1.013320799634197	0.1732034031078822
2.049214006015979	2.1362960922412477	1.1064062305278792	0.17158317225874367
2.4459246735549347	1.5881990856760682	1.7255063165377738	0.16284809196975808
1.3087240173116543	1.077678929951182	2.805918404912471	0.12746399783011553
2.8611249008659847	1.7234626485889306	2.202694009485662	0.1374931592017121
1.9790448870135475	1.0274898585168784	2.872371358983046	0.13054219510103493
2.2322768683280323	1.3348192778610808	1.8785473498509784	0.1734917658293972
1.1444500871624657	1.3809012099358908	2.0252523880847253	0.2974943744410034
1.2631550432536112	1.6336192064139632	1.961834640456084	0.3053462289058977
2.510715672088562	1.6168669674653942	2.9203131222558723	0.13886314308836575
2.274885056818753	1.532374576775527	2.5828298870336086	0.15763388804276762
2.157033679155941	2.492696575661572	2.46006722468484	0.1849283314076136
2.6578220406109447	2.8606587794579323	1.038444331440312	0.11866246723667133
2.5099757966676943	2.1447369088752177	2.7945821696262434	0.15370385603488473
2.2363203326434293	1.7842189030269562	1.3355019926985685	0.1748371198175975
1.9604434062725944	1.166138580384299	1.5170375833043706	0.20026218438905294
2.1529137121117867	1.536787878065958	2.334089677487033	0.1730222450007768
1.8904200259515516	2.6969077984330005	1.7919754895892244	0.18818844686499367
1.766184121345476	2.961424828332955	2.8643634798068334	0.225537251914731
1.9563235978726798	1.8784649537658733	2.0112317647186906	0.20345541471789905
2.660154796472452	1.2261722463903992	1.1181011212339746	0.14984586505957614
2.2629999668397778	1.1091407937830329	1.5747383580598249	0.17259713804851748
1.8735546455766432	1.6120139351115326	1.6334332058862981	0.21291944233082524
2.897162061102025	1.9083959181523988	1.1040786923842874	0.13249540631798934
2.9448779357562316	2.6814480663867033	2.7695451726175824	0.13540928231358546
1.1699930216611414	1.5199360422988033	2.4737437901825428	0.2445752251469648
1.7339389091736699	2.2900510032400283	1.4455132374796105	0.20434420223860128
2.4221056891861146	2.3940886331593005	1.0069586475572314	0.13979669244593784
1.0928486892426728	1.2382237989604012	2.8827926698775665	0.11765403236068488
2.348529278178928	2.0904032267093084	1.8066932069702688	0.16863400867665065
2.2086399059264217	2.056675416333709	1.3733005012309427	0.17218554114851206
1.5741307547115555	2.4977333221051268	2.7589623550635096	0.24997067523441616
1.944531122407664	1.5266759164383643	2.9058320986775343	0.1595374997108775
2.968908170533635	1.7304810237526205	2.4322076614003145	0.13067192767833802
2.1548746309921576	2.049238120013505	1.5062275636961373	0.17934911819370314
1.618766423916731	1.7074057232246576	1.1253450552982869	0.2310205985220039
2.5901825113761925	1.4891561773714082	1.3477975635343364	0.15379171732783992
1.2478746104029546	1.5517006637234725	1.3717234131103695	0.31638955869552343
1.8253864917149107	1.1424875193633568	2.5534390090088617	0.16211259225810806
2.331501739213881	2.564558062854956	2.145070336190264	0.16836230854801945
1.7687628423303356	2.1384159333425687	1.0903668111620894	0.18923490692246375
1.550537014669931	1.052595857528957	2.5773042947770297	0.1586553912074731
2.0330217154705466	2.55921629667088	1.3698639905957215	0.16536763275335706
1.0364282797511577	2.218108047961639	1.711983347444988	0.3416546801706494
1.7499240400474712	1.968831898799691	1.5357668912832383	0.22110154270085053
1.3288106396665549	1.8464505896138703	1.0588654757327869	0.25186323936363864
1.0422436805352888	1.296379771902042	2.616666939222818	0.17158569529537498
1.569207683535114	1.737309564052037	2.8378096649787734	0.19880580139247195
1.580976066540377	1.4268338647617869	2.594358241128365	0.1921152697880772
1.1782023016196526	2.8094550578097004	1.630921395819376	0.20531505648559487
2.061533215223696	2.5641850678987934	2.571545107270516	0.19351603698211287
1.5006966399879689	2.2842935427157567	2.3505296560323266	0.2655792488946207
2.0818011577458178	1.8721874360508224	1.486064364588235	0.18836521446380955
1.218192374973485	1.7230981931358198	1.267173274119774	0.3053357738575985
2.9703798290302497	2.9549981067831266	2.5505032326309305	0.13306729016286772
1.073030438469715	2.0623543822026518	2.2759028116606648	0.3645000045486806
2.661973583312244	2.8477113102253995	2.3645691700741733	0.14741890648025352
1.2534139110114066	2.180973481272685	2.8418102043032305	0.2769841664087057
2.297752670605248	2.7265475971153394	1.2986405128090632	0.14313576962673907
1.3236264765574524	2.1201814052749564	2.781560431805929	0.26602902388568417
1.4368234655342125	2.9583840749376535	2.6183015229460085	0.269986183300904
1.1670348199971463	2.876287206791085	2.8823934932396473	0.3418379749008082
2.644639981318986	2.029183158406332	1.0389389982391437	0.14063687954636306
1.2808163257425431	1.7000067700398516	1.609970215263531	0.3107063757836688
2.5310269564836485	1.6064136808531206	2.330335034857467	0.1513035720935111
2.478245875772532	2.4116310222565227	1.7066552757803148	0.15459447527251402
1.1198108877580666	1.779890467521822	2.8277629745461086	0.2299438114926906
1.90826304253362	2.451066080563435	1.9322737153689582	0.2014754793749483
1.1172376898331051	2.5693021912642346	1.7151156101176719	0.266583466459178
1.327812294926115	1.7190838492156415	1.734019483317942	0.3004318040861117
2.1946389635697106	1.4643171682454232	1.7047372702350745	0.18069286697713904
1.0226753737508756	2.390483814612581	2.8579547251015733	0.35139879666585866
2.9748272153481405	2.7219163894343628	2.3141827413177567	0.13285228728149534
2.135939482004552	1.2599218807331412	2.085126987897389	0.1733442895089872
1.434124008482866	1.94262524061156	2.434006432831813	0.2623194750904045
1.4552355408971618	2.002866408541343	1.4748689478238082	0.2566793341686825
1.272889589646775	2.4922582908690907	2.218839546424351	0.3062670073878157
1.5288224410840638	1.077689384983167	1.9233127890071569	0.22393317356968967
1.1626931310618684	2.65891255007506	2.983970687328404	0.3299684712137695
1.6025108780750734	1.8954469999831998	2.1802484731333958	0.2450476029159501
1.878378887055442	1.8719470150477515	1.239210331446242	0.2006722180556552
1.287164266562988	2.9427612486697576	1.9945333547433308	0.2362821490967008
2.1728234176175216	2.329425828770817	2.8888659826661494	0.1776194814391035
1.5194561759992675	1.1161825140172177	1.9160949530620464	0.22858114707960006
1.3284685691716642	2.92985948603814	2.7910149841443386	0.2986667062506889
1.8382042537938024	2.8245922086959254	2.709637655706598	0.2166043036036962
2.8067247349670335	1.638412547146239	1.0747579666245588	0.13930051806721278
2.12237566323609	2.190356928285359	2.4626799442451084	0.18642870747389795
1.4864273911827544	2.0732245908890734	1.954663451081732	0.267537622722881
2.4207338585061318	2.7892242729294203	1.484968701347565	0.14253694929539046
1.289530289089229	2.232988970795853	1.1240763785376822	0.2137472765479948
1.8876791215032842	1.2154774411695908	2.6126409437736315	0.160703089908542
1.351224561104359	1.5049802599611994	1.3953902812878902	0.294275539334027
1.0183330560118025	2.6208297726062395	1.047336361462731	0.11873344698992165
2.7068107477612147	1.0295354019035892	1.7155146460658373	0.1427268976960369
1.8003061935549802	2.3657872646436786	1.1169344041407423	0.1742093390863958
1.5406949186997003	1.2593388879529714	2.7215525313918585	0.16504607568780044
2.286081328704296	1.9898865838331343	1.3625212236717041	0.16806018588501834
1.12257065512529	2.1512701922757858	2.022159075174887	0.35304000374431393
1.280333612444971	2.9543388131244828	1.1765580836290992	0.11882944909312752
2.141601045541504	1.0242332202276379	2.3468270453394515	0.15394034741714466
2.2655202253812794	1.3780318382665493	1.1960996183489163	0.1755261263917537
1.9864411320955349	2.51515057542021	2.5497177827040933	0.2008022667789506
1.2017830771380011	2.108967836420277	1.3512595632968882	0.27212285599540503
1.1112935031112094	2.5744597200679205	2.871908798252011	0.34635736559453184
2.2160003881576658	2.5182311331523244	2.729324240656619	0.17921311795549708
1.443416888162751	1.5907246852859482	2.7514541144550524	0.20003088820127912
1.5959358840468345	1.0138100932322467	1.2748132348032752	0.24665321606642654
1.4383975512333935	1.4568107979840643	2.4624701874115207	0.21721331380431047
2.7798018753879497	2.01535174796604	1.4788129011850524	0.14086613096301132
1.2416932091085282	1.988079248620588	2.519459361775146	0.2931754001601969
1.1541612937511645	1.2405240533174058	1.9665270839179132	0.2836108150717279
2.7653771522605406	2.063821873621737	1.26616376164306	0.1383849886290873
2.45246314955911	2.7821324780743777	1.312177186271352	0.1359240362899304
2.5221559723980267	2.165220438899724	1.3622882107786196	0.1503594581717614
1.3634270624961449	2.6632140200351087	2.0621634983033017	0.2655083327929129
2.9711078622817064	1.5972370188535585	2.8899820047073392	0.1221467881922316
1.2009889195647123	1.7177864744182292	2.908702587095915	0.2031659943369531
1.84241223572413	2.5696281059953465	1.7894175928788827	0.19796230790251107
1.8273014971896384	2.205507962667549	2.6612831939467525	0.21163645500717224
1.2968929780976757	1.0513618975486534	2.3237685159758006	0.1900995540151092
2.169547788283444	2.286556279161797	1.2017980374712085	0.16227648852289456
1.1382670961325054	1.2977446678813531	2.8361590343412324	0.14060837300734266
1.985257454483808	2.6835802671882285	1.4216531006088302	0.1641931098372841
2.1771697061479127	2.4680706061540088	1.0867649663220191	0.14983392558870498
1.207561790081075	1.6153052762175637	1.8622902552569398	0.3235316053847022
2.9620724981035087	1.4474428252112317	1.5708896008538438	0.13456658301143332
1.7574559892107773	1.1574356881618673	2.808866516492299	0.1459783662413142
1.5181741024183693	1.1543003067005244	1.6411767602069718	0.24960621971170985
1.213209362857561	2.052082401848745	1.4762567272798035	0.2938033506415006
1.7315251780972227	1.2768929277121013	2.4101449697430497	0.185980305380598
1.234499241226205	2.4636468691118845	2.6215084205693326	0.3205298240674137
2.657407713333101	1.5151081277196627	1.7906077852241395	0.14932000174015722
1.863824454394232	2.491407518199729	1.1192501185343235	0.1632343838123967
2.8418554471579105	2.9000766921446415	1.6191859349657711	0.12682190603191032
2.419355135561404	2.9790537504839234	2.70602678137756	0.16384945105913926
1.917654120908565	1.2682830776279759	1.8609831697299768	0.1983335593546846
2.9493983500534866	2.382012610980484	1.3773445713643824	0.12763817134234162
1.511905727248361	2.280489865230302	1.5749146835091423	0.23664260611867455
1.7317861731256292	2.4588270037918645	1.2350959232909773	0.17946870055163605
1.5374635373740897	1.8052349392304696	2.2056301011940045	0.25082912838082955
1.251235794305532	1.7585928004240277	1.020315717056567	0.2678996391712001
1.857670846395408	2.237734801335444	2.0172340490633824	0.2132464920123017
2.782108015967065	2.3659847302184294	1.6792938705853833	0.13909355966623532
1.9377188751783243	1.6814336338941875	1.9988061196207263	0.20313936457807805
1.850552139321316	1.6209841038942867	2.1290290618683114	0.2076071156397872
2.16964381048985	1.1176060847055471	2.5137076347192298	0.14948957569317786
