m1	m2	r1	r2	target
1.206647087955818	3.5221755188907315	2.3469378251694493	1.075634453926496	1.4000311670951662
1.431005738064928	2.555671843365263	3.11716525528059	4.296534186544784	3.8732033117843727
3.2081548340161476	4.149023578852571	2.3272417760736115	3.792073137685444	3.1533220363728063
3.1512703503438613	4.980931630278265	1.3496428193133378	4.725196614943334	3.4171520511823
3.8720842766910657	2.651434358744324	1.7932336387866168	4.620748721583683	2.942455563235919
1.7492311573304535	2.8437755357422154	4.098974544187145	1.2415098453030695	2.3297656690532538
1.685816073936112	4.883243953101868	1.069680923094502	4.770954598579678	3.821097749884844
3.665788650849618	2.520393513266412	2.1218267345524	2.16237271709589	2.138346104444933
2.5771597476554056	3.7087986904926415	3.284221019675734	1.8674855385771951	2.4483283314286965
2.7792000328371884	2.880320989201766	3.750111277648287	1.5070047975012026	2.6085187911776764
1.260921948860343	3.4915278257600804	4.752598983028721	1.6006412176856988	2.4369199616350232
2.3413291281929816	4.637338910767594	3.5359840982477206	2.4373285487225944	2.8059252817371614
2.226736556423569	1.5528637552260336	4.515935125307145	2.7677907366383576	3.7977030805857983
1.3187447207775946	1.7169616729010162	2.3011232402997384	4.224223635194858	3.388807371430273
4.0248828932804255	4.093944821704337	2.911095881170126	3.917423670219922	3.4185398848547544
1.2440287049362542	2.5857859736481545	4.781756908635462	3.5181148251736736	3.928580384612432
4.0674948325888245	3.482896778603876	4.326979529426053	3.1827812742562447	3.799175857480408
1.0674795492711366	3.569474253817127	3.5878564265437456	1.0797808068527766	1.6571683646633628
3.2821474690539016	4.646344455507373	3.439284025361641	4.087975023507205	3.819437256423672
2.4202698849452084	2.3549757874716675	4.618543350433909	2.9926602618380813	3.8167175241691607
1.2177391324246938	3.278844130977347	4.221238692536135	2.6730789873633487	3.092342802975567
2.110293172879698	3.1670333053779576	3.016847149854366	2.668535285381389	2.8078179605500853
1.701208847401511	4.9622762495204595	4.9312199312758835	1.1789505652602257	2.1369168172217026
4.852310218514402	4.807674843557611	4.085102516047593	1.8365876222526525	2.9660398652463678
3.9080851697537127	4.428540560653948	4.67864229535634	1.1660677916069893	2.8127100626744435
3.6271210289799516	4.165854764357615	1.8646458680238849	3.652030664224078	2.820119831558677
1.6593266730500242	2.3519370965920867	1.818526751931956	3.1435522585958102	2.5954331889104174
1.7551781539794065	1.5487355985366702	1.6093339500865311	2.5576837072764764	2.0538803695277656
1.444483044605716	3.348467673399995	3.232162711231175	1.1487014772308417	1.7766078763725817
3.121614002324482	3.8469121799679535	2.7714835449288477	3.000177957697836	2.8977322378314008
3.12395469573964	4.052771486554669	4.634740000606571	3.100641700295683	3.768418826975792
1.652938051873618	3.04203811019172	1.4978106681246208	1.587678163686557	1.5560389395641576
2.6277564746578337	4.347256556176567	4.916440181432212	3.0968599302353614	3.7823660024254613
4.43683358976879	1.0230274023174273	1.2155897434679748	2.1015465928765664	1.3815936280960854
1.7539111225007835	1.4091462958675018	2.2353586391704616	1.1502821431210708	1.751955613900796
2.225460672156274	2.0693862395942566	4.981343763168869	1.7805822122537074	3.439120711733842
1.365363869049529	3.2669261599354047	3.4218379765539755	4.509168252184425	4.1886785024537065
3.3291734068704604	4.029084554319489	4.753550426288899	3.0301557639843937	3.809889188600404
2.0881982441414366	3.994270999384772	3.7874874214897076	2.081432604851488	2.6671455003675244
4.286615690796497	3.174491184614749	1.4770395662538505	1.8784382345420851	1.6478234131112737
2.232891078836233	3.5576691297033913	2.312809188258273	4.138070348808258	3.4342335497490186
3.240581954467244	3.5111827454530786	4.472998438298262	4.86608748675613	4.677420177756707
1.2636685948720665	1.1410421197965976	1.6042094749382845	4.218750165250542	2.844816519008205
3.6147592705226734	3.0998703863607235	1.3400057340197922	3.9389902792955285	2.5398507944618727
4.950406025626322	3.1935164341557742	1.4454699699843645	4.746977536462482	2.7401063964858525
3.581812383118573	1.0967878887229716	1.6302206718755357	4.594247726361177	2.3250671614918588
1.123912550111581	4.738607595795244	2.3402435666775183	1.605011756581025	1.7459641521451823
3.3919981962155386	4.583706866982823	2.6803051019823414	4.284557523419264	3.602282881030934
4.992143868961364	4.480865212421858	1.4186826376027724	1.5456786673534575	1.4787535281652933
3.132265708580378	4.212032207357924	3.693938691894578	1.3801629898643286	2.366963957331608
2.994227948594925	2.702594554535526	4.621208702770098	2.0512727533856974	3.4020211822716524
1.8297168259386896	4.511651010934676	2.226869513518003	1.3326609858043552	1.5906728897254236
2.390344783463953	2.783116625160793	3.6614284195748814	1.2600193436383678	2.3695657776870074
3.77824448555642	3.0817979294947797	1.5356421644861564	4.358209488182516	2.8036492128014903
4.356780300301798	2.2424538754293035	3.2999836611808435	4.366691722591426	3.662456572819388
3.834565285415688	3.7134998933390873	3.896830849708652	2.0603666883548692	2.9933265335954995
3.9162725860590153	2.5069557511071587	4.696079343798687	4.466448635993746	4.606455560656581
3.2588083065247013	3.7656423595462765	4.870812396001081	1.3619148404608006	2.9897751592712942
3.9689524147200332	3.9924330349006354	3.23493075165732	2.991127370879574	3.112669534988818
3.446646258601316	4.09845667782308	3.5537190807505343	2.4183283225384624	2.9369813272510332
4.0826251940752485	1.2105766889794918	1.4058851192029116	3.5962684498628126	1.9068346500558448
3.34350331680997	2.4815513981268347	1.9777985278578107	1.5467410709994391	1.7941622725627402
1.945389173789093	2.9540064419347574	2.454254917086162	3.7865660738170055	3.2575490472873616
1.6103254014892836	1.8557205671022268	3.8542803010477065	1.2726871954725527	2.47209568338324
3.239043457894895	2.023144642047028	3.1363303466584997	1.1518102178751306	2.3733452177865644
4.446675526135579	1.224508172674112	3.763742016970503	2.766538173389811	3.5484281916498936
1.3333573626205049	1.2932255876348928	4.2215765958592035	3.5790704936259665	3.905231996295428
4.93452958124258	4.5162050289647935	2.3083927403576405	3.745965426906461	2.9953629351911766
2.9503150777714864	2.515441366795597	2.3103721454918658	4.339601756153081	3.244260831742693
3.0745282459295065	2.0631698367515217	2.108409763525559	4.548637411796725	3.0883435777937853
4.413669247453834	3.073472345799015	4.524328223259294	3.764856438122263	4.212564982246623
1.1617401119041864	2.441793010965217	3.2808047811770518	4.861997186003972	4.35223785295725
2.053576158422847	2.660464574668189	2.7079701612283	2.8205360814658347	2.7714990232096253
4.562820130927309	4.035896566568553	4.778159271729762	3.2348477453350264	4.053790053665384
1.1789457677938715	4.610113080036383	1.243045773799829	1.5180541805903691	1.4620485316902958
2.539041912673948	3.4417220434000018	4.546124170853725	3.240442776486699	3.794749853182078
2.8673882353336633	2.7921603360321368	3.5983331993406167	1.25864051358106	2.444036697896192
2.45477525315486	4.044345307594346	2.8669639504866247	4.6801753457028665	3.995309382668305
3.2629973908808463	2.2443807115040952	4.768560854731473	3.3757506767342464	4.200959313640648
2.280381115541166	3.474316276751156	3.297284977041912	2.359432665593661	2.7310700523062423
1.9252218865051751	1.7649723790777814	1.6097437057655382	2.0881401440893828	1.8385545593744568
2.11690692788861	2.576384796200589	3.342994943840908	3.7804432846897695	3.583132425323565
4.595574129338356	2.265166498031305	4.2765978123613015	3.5004093479949114	4.020328671588495
2.0291414098398732	3.22064253596124	1.3093611940514087	2.7734076935842844	2.2075258575309458
2.0728538362440743	2.9561626297353967	4.304289535218167	3.773776682928173	3.9924428194352286
3.298490175186549	1.9895432384509217	4.065957306003725	4.4442151966169865	4.208271162553784
2.407250405747794	2.3533631093994	3.90241503772908	1.185149291544891	2.5591610757853145
4.601930379414807	3.023116508458781	3.808155676069464	1.7248578749544925	2.98218672568798
2.675051800596587	1.2864437189539228	3.347473590935092	1.9240231094954128	2.885226714205622
3.8497112024298596	2.557191660407818	2.325427426919687	2.0947502062433867	2.2333570650634087
4.713398410031024	1.2183590366920756	4.625321787430352	1.0079761142560684	3.8823335871650873
1.7854968177524737	3.714257171345929	4.343506384957395	4.275936903711418	4.297873356502039
1.309568683653736	4.491012540466473	3.3710784193887235	4.712640050887371	4.4097622819326725
3.723185841604901	2.0144581503325223	3.7928752289013343	2.656354112001165	3.3938483408298974
1.421991914657613	2.9180500675504883	4.134605505134076	4.742737342216395	4.5434861462782
2.037208581994864	3.5367578310254126	4.563853289807929	1.3677883525144965	2.5359064279406134
4.919068177824909	4.273079280622142	4.4195012163867	1.1067530027063652	2.8795307342131093
1.5994498555180257	1.4800077505611235	3.48829042129024	3.7432545590314303	3.6108278769860647
1.4294295365805776	4.244116705016601	2.2245644108392018	2.684889039044166	2.568911907290604
4.638581519037995	2.2053404428676124	3.9124800097351136	1.2305086690983793	3.0482591876626195
1.39019324043376	2.2775099540414523	3.085404302439261	3.95658402900127	3.626375148169864
4.764011962366128	2.221209725647069	4.10201369985962	3.199124039662373	3.8149065207334663
3.9991939258716678	3.84011095463304	1.1016295711355892	2.2704828145662823	1.6741964265998948
3.9416478116303466	2.4794595339443104	3.765091600465909	4.147244032165355	3.9126567226796367
3.6698207586941134	1.3141139352553741	4.540883467292233	2.83555615220407	4.091239857064042
1.7017234249121698	3.3479475716015514	3.978687329452786	4.327430426614508	4.209905087215913
4.1956955986481885	1.3595400242336488	4.754467561040109	1.3192608507487735	3.913764964210506
1.3582726847317148	4.462212585706384	2.2917610486632687	4.6945906561282165	4.133864587726258
1.1817168342296205	3.4470003034234913	4.730975647005711	1.6118728151128243	2.4081833725581117
4.5624742189563845	2.61423316633863	3.9657863783405864	3.133840619013989	3.662736514403997
3.9282734743567413	1.8272577758992143	3.8503064336674417	1.032295236164862	2.9556482953802683
1.1607535571318386	3.827966497246517	2.2237772635583006	1.368861933442255	1.5677798922897968
4.226249439446556	2.8893538280414077	4.960562473158504	3.360605786026284	4.31088586741121
2.142223367257722	3.9179039958292905	1.4503913939818576	3.3202423490339164	2.659259803749385
1.8375290920392129	3.0679302407522013	3.0575901245832187	4.4418729705132876	3.923336411866517
2.3779652687074613	4.703191395530506	4.518192596989351	3.677875263252332	3.9600672170628233
2.448586337663269	2.395764905366905	2.635560363256229	4.60056475609775	3.6073496343242017
2.4615211211971983	1.2871776043619103	2.609771425989519	3.567780726526604	2.9387197375767182
3.0546386082484016	1.1959901207400299	1.4564430320044237	2.7676221993428407	1.825366650282908
3.4135250405311073	3.918973332133534	3.1858934891638246	4.017499874545553	3.6303590834955712
1.752830456734424	2.0723674855936687	4.385077305566149	3.7914944055185433	4.063493450139735
1.6374626327245263	4.993440520462358	2.4725398282332414	1.7142594954065995	1.90151237505947
2.4822738022282578	2.774618441178027	2.673897818524824	4.410591274590106	3.590534771834259
1.3240694963248307	1.1852216724670064	1.2468394768271345	1.4025343837397006	1.3203793594284643
2.4323783519315545	2.48475581206401	3.8188481221979593	4.141293849741352	3.98178833673496
2.463329168456017	4.5680758849996845	3.9324855275463255	2.2990699429047337	2.8713083822022654
2.6256728546919383	2.1168285056482032	2.958981073835699	3.328113359232156	3.1237442831026003
4.485052455163865	4.012314729162799	2.1350520690627737	4.7055820763491845	3.3488133655045598
2.249935138457726	1.1172910452123659	2.4734535739116352	4.489322112584546	3.1423459332985786
4.280802025474533	2.8147632904684587	2.534947666840313	3.2772545822056127	2.8294158540242735
4.079113111321229	2.1938353251237763	4.6610398787544245	4.212707315473791	4.504244740918769
4.602106406837178	1.8389702070927991	4.272112673735911	2.1716681018156616	3.6724217802822543
2.3046599645176977	4.81188289592545	4.582542422639325	4.745081245847273	4.6924437888863455
3.3631149613588915	2.164755401677792	4.6460991565852785	4.3822417347509015	4.542770615632491
1.4857085666614136	1.5912689210808817	4.706942025902757	4.281777604846075	4.4870668619563165
2.2328002958230213	2.9294305033350336	2.3392302800421585	4.9075019141690275	3.7966570318813897
4.9918768980798065	4.155313769368592	2.038312289951398	4.981452004792217	3.3752986310992483
2.7438552696934533	1.5014772489365398	1.6399537632073968	4.348124785517993	2.5977720632779864
1.5208683420766866	3.8110033852068392	2.9743545742693067	3.9472717265439456	3.669755879944281
4.1187867400252	2.9610724843482967	3.2623591623693264	4.586444490565644	3.816143144225032
2.066827815521084	4.220550585786999	1.5515301627711668	2.7891633451289364	2.3823205366578044
1.0689712149758108	2.2542485526279123	2.4803831099806897	4.8848695648158	4.111424837483982
3.3795763135020427	3.805986266069149	3.590867470266223	3.3330983592371295	3.454334570367364
2.3318558559407334	3.1732636221681454	2.13885622276192	3.320621163550207	2.8200497393548387
2.6706368437601813	1.4700767439793734	2.959965802678793	4.4266148826330936	3.4806699417923093
3.313712207676191	2.816689085929611	3.5907228560037887	4.263226371256561	3.8997129564785373
1.6665120597761565	2.5149674568418847	3.085560026797128	1.2177511868759583	1.9621589843348581
4.880786817836455	2.9806001369802124	4.785301001388616	1.7588620267512733	3.6378438829167408
1.1506640712314542	3.6427902593607406	3.979027789451143	3.2696304333585733	3.439920581878974
1.7726890357459957	2.1007001280651387	3.0410743668890685	2.938013117011181	2.985179962360913
3.1024821516305647	3.220782990727047	2.5602593853130897	4.511886215118194	3.554329119251085
4.509343632975928	4.397061450844689	4.234719748085847	2.010065882438009	3.1364158126537385
3.86562152413054	2.51580291357988	4.864322480566816	3.913017560583336	4.489281498297347
2.9782998816470574	1.970438799417077	2.736219362868235	3.8080752108785982	3.1630001016417686
3.271917063881821	4.021761330893339	3.50383009821752	1.6393416266928291	2.475744236624553
3.1691439702768816	4.967959313509139	3.2485086313969367	1.1314093709821351	1.9559524696288413
2.5317761196319437	1.252267985623512	4.2937650511617615	2.2669150917509637	3.6230119507136607
3.603369504128095	1.35968579934219	2.0495738437060727	1.0727878391320873	1.7819721390692558
2.6370971107013306	1.805484305440764	3.2192764245138967	1.0650208165687038	2.343777626468145
2.322383423003436	3.017161726450937	4.899995055194252	3.746484160282757	4.248192546599157
1.2048202199466242	4.4925908584080005	4.522545642494091	4.38200098609336	4.411721685812635
3.0989186357387943	4.527734329831223	1.5368634329030502	2.0215713141006035	1.8246211850317249
3.1556089829436327	4.27988913834225	2.1229837280524664	2.5753743856058042	2.383380789549564
4.2362657147477165	2.364595566857924	3.2557647191071326	2.923686924908919	3.1368060489406764
2.4560852300146143	3.20043562374143	4.873925313016394	3.2225981167334785	3.939611355360325
3.7583094906746615	1.744148222129856	4.0305510950281365	1.7508329821447153	3.3079346750436454
3.5859158031908014	3.2055628435780985	4.359377326875223	1.5063630831154209	3.012760937770247
1.3690731733367034	4.842193102653557	2.260156075476562	3.3199547371604265	3.0863563286590625
2.3352517932805013	4.107788941987808	1.2208663787622651	3.8917291444210336	2.92368667513017
1.98664018423354	2.1814436957988392	2.440422223785684	3.4752111613700905	2.9819981299688263
4.1819444301067135	4.458089237125104	4.910595468824064	3.817536280305012	4.346598198494129
1.175951787146068	4.654722411174205	1.6203217531721572	4.20803492971867	3.686135432151485
3.7733112320890463	3.687590301958063	3.154201364004668	1.8982719944795667	2.5334515870681504
3.022610674264984	4.301481951232445	3.3253985819655054	2.9204230900740926	3.0875541337675174
1.6649746371922158	2.083022836097204	2.7185633486767355	2.0276426330683406	2.3345706595669977
1.7468592762851527	4.784578043453967	3.677771051549963	1.1008166570249616	1.7900335121014468
2.065243123862383	4.3541185237012	4.084498754337869	3.5213738752779524	3.7025429460056833
4.003845635547147	2.065395707495145	4.780328527999738	2.7436119666547114	4.087222848818152
1.4940053312585224	4.047629506568583	3.5014910721272567	3.488281246002469	3.491842568831017
2.7243647772090283	1.4784272001170118	2.279110424216216	4.094116458670448	2.9175798759973848
4.1459479931894645	1.6217569958548288	1.1772090296423237	1.9866935421515408	1.4048190016661333
2.8925271734428812	4.065520426676741	4.899713403147558	4.6394960207664715	4.7476708842909074
1.0282546493765432	1.6859424423543516	3.4046378650202977	4.7612512168085805	4.247307704514484
3.3289766834993197	4.330824081375143	1.1754546616367514	1.0779807416556464	1.1203432543145109
2.9097458098051887	4.083992972825282	4.956697159651818	3.8837244998376006	4.33013489604569
2.8916406707839384	3.8392056458307593	2.81887518722125	2.4190712458709434	2.590831123123604
2.272178220181304	1.973603106914452	1.0647781270143484	2.0028838037635874	1.5008458694651423
4.7176548860025935	3.2251516099521518	3.6365745951704898	1.2097734954869312	2.651179637145986
1.7113062110506778	4.737315877300028	4.569912165255881	2.608747896483337	3.12919281449209
2.7427999469979363	1.4569832168563799	4.345557338344282	2.0275741124113487	3.5414056654185204
2.6310235560766424	3.33637750917872	1.217731361623112	1.7454014836347849	1.512752042836534
2.2348718457590766	4.916069381312582	3.310899688752853	3.7929883949863266	3.6423220082118393
3.298438897063729	4.377192785805094	4.7857960229940435	4.774945106672057	4.779608056373657
1.3457134693121282	2.9189199645308928	2.3567823448601737	4.715475178311426	3.971185014763883
1.6893375291499668	2.1861504943528374	4.770413001327904	3.5476609885382144	4.080662471582995
2.773624363046129	3.5618491620779795	2.186117728204163	2.6057020051184345	2.4220110516032087
1.026513035446441	2.8151988400673136	3.960359656594328	1.0360784959266072	1.817452224099397
4.255610068403781	1.5482350912681542	4.805886055401999	2.501216040729509	4.191091743640737
4.094762033893382	2.187513569267092	3.4244295711071917	1.724690441812326	2.832573586999107
4.927772921931961	3.4394211915027815	1.4131169334218598	1.3972348903179532	1.4065884562674662
4.832639543629995	1.3205155610735801	1.3249622985549507	1.142793461807821	1.2858674310318858
2.794390537109962	2.1831878565856964	4.641459868816581	4.193675225967985	4.445059547754678
3.977427997859288	1.0277380960371059	2.241781273268287	4.8694970771011326	2.7813445138270896
1.8586075054944664	3.607451621621224	1.1808567316920513	3.620080973443281	2.790678953107812
4.152489200385592	3.5133734188589743	4.538753813125703	4.466053784909303	4.5054343604597245
4.36582434923478	2.9141222754406084	4.630062299250811	2.5888920836599483	3.8129931777468506
4.2960237792435665	2.2127268136018654	1.3500371017339043	4.61367310394633	2.4595487950948254
2.1968088153151144	3.2504023463006373	2.9388926885245623	1.6706281458019214	2.182107257762448
1.970763261199264	4.0640420740087135	2.1612551764622	1.6397260284788402	1.8100398045494208
3.5591758949143086	1.001841780630809	3.4718905958033903	2.203934126832836	3.1933799964152847
2.6611232574671275	2.5723828916197045	4.178637586168314	4.5384848146682915	4.355510380012575
1.8236988970495545	4.662932398889883	4.8643202820104126	1.809305630967529	2.668214761977455
2.5310425030225345	1.7895173564252995	1.830425682032581	4.048096666920312	2.748954957728014
1.3368851379515427	3.8920069395231662	4.9563644181543935	1.7123120182913154	2.5417277675273366
2.800784310812781	4.6711722040883785	4.882401220523119	1.2539373931648972	2.61402889527009
1.5568786481757786	2.271530255455356	2.0000671159763628	1.7688903075942275	1.8629017483737644
3.3921150115673195	2.89422616697832	3.900473598559069	2.4627464320443666	3.2385452258987213
1.8194806076690968	1.2805615531347172	3.6968330046914066	4.9903445719819	4.231155151193357
4.890009721120816	2.3756762011818893	3.1354626456390284	3.1591408056620534	3.1432047420984706
4.7691621318491695	4.816908296928261	4.483273511177568	2.7165432987717657	3.5955085524491466
1.0447632314115023	2.4460229081388927	2.335402324375537	3.6347392443484696	3.2458585209426998
1.6131492594163448	4.303063882445113	4.5804790307825805	1.8940033725927607	2.626513529771684
2.745688279972638	2.239407611590878	4.431872235174461	3.4339458111625603	3.983583159427313
1.9050780368391549	2.8948736441497123	3.3969595873814984	2.7157782605138183	2.9861358955834327
3.3899002576960884	3.798964749714465	4.403230312550341	1.3270571896586605	2.7776227589465514
2.910769707649909	2.9069997742212386	1.6223509592645122	4.186916137113747	2.903802624926864
3.3410195440408685	1.0906684467041263	1.5901091601907469	1.909720396504536	1.6687676513542786
4.735872725334173	2.7560360174134724	3.7618429224487366	3.6222262705534174	3.710482376763145
4.918465695839209	1.2518065876004745	2.720325165295584	3.4538231667429464	2.8691350699521303
1.1432242256466805	4.438081087545246	2.0538337655793217	3.861143777894957	3.4909507005785323
3.2750779124023484	3.0973811583005286	3.154997637126541	2.4579949340935783	2.8162142858792625
4.681824152946431	4.724784471662504	1.2062360936080112	1.6894811794831273	1.4489621353587794
2.7307214013410808	2.288808790487896	2.1919069653385392	3.361737764575868	2.725327208738303
1.964734580129746	2.039942232969915	4.552794183367224	1.28664082139598	2.889048394781412
1.5872295243929142	2.5669739063662327	2.2492133649375265	1.6229744607809833	1.862246536539461
4.711586408916473	2.9579297172198533	2.2603197597799127	1.2660105548248972	1.8768409721913504
2.11196427425104	4.640425138920988	2.157361981972253	4.705954908944354	3.9088241627711344
1.5674119288903197	3.949946490004648	2.7549496835870797	3.007944728848253	2.9360720278588666
3.252511916781857	2.730943660974053	3.6180134945435385	3.8550161072759868	3.726185231504728
4.891874311014721	3.7130416514261366	1.2703918370615606	3.775740550466869	2.351455750390248
2.9235016366026687	2.676403584789397	4.880942154763188	2.7644613304458736	3.8693970229452717
4.36435594289968	4.012690490291277	1.5292009118978602	2.0662813051448943	1.7864678858476926
3.2510201653348805	1.2271186472296711	4.345092077085897	4.163465797361393	4.295322071285371
4.446604607844382	4.587360788271491	2.7706386062383284	1.0053002086218128	1.8742167374167091
4.2652100166504425	1.882236417834425	3.4374126885518144	4.413038857974573	3.736131697468839
4.10092802054618	4.407392113644161	1.2803019388103	4.529956327404858	2.9636543395746298
4.4336724552515685	2.7863135841819275	2.7324946195586706	1.260403991232263	2.1643901810666244
4.259712725511957	3.263358685146803	1.741803956904465	4.959059300691138	3.1373853086388155
1.0685937568989754	4.4319529054150255	1.3577746919209863	1.1275443334393804	1.1722712921992502
4.132107998234739	4.743234668958946	2.8302684122684725	4.889481747614244	3.9307703815161568
3.329659672603535	1.650990560362828	1.2528316427101722	4.580671775535878	2.3559471775706835
2.7190130950937617	3.9480681516400415	2.099548403135587	1.594800208292844	1.8006499498382469
1.1982693277975431	1.8289212834878008	3.610637600341924	4.778777911290586	4.316386577241312
1.6214883824541348	2.363113792464622	3.1420922215292464	4.7941958666520055	4.1218911422208135
3.378022480098668	2.603022410872321	1.3319596104360565	1.2324555171382752	1.2886542366177358
3.503624526167084	1.5101191930075932	2.8553408302813654	1.9903162320404209	2.594798943540819
2.9311923370319173	4.382212645811732	2.538498361583756	2.9309798947368617	2.7736743899680563
2.017152478638205	3.032797539623642	2.2466368502660536	1.5807764888519795	1.8467478100722292
2.8198466953941734	1.929720124662644	2.2263974757276848	2.740912530068805	2.4354418143842524
4.086895113011017	4.764441801754907	4.780101745771441	2.0652579081786944	3.3187727296444294
1.2722838762664166	1.6133287719155822	2.2591405414177537	4.451989023421453	3.485149011645684
1.5525426201889403	3.4814662111038404	4.494466537376481	3.5216807326796387	3.8216983672769915
1.3075177067807258	1.87053297428491	2.8378998991092312	2.1300068782191515	2.42124913714056
3.6492362831112284	2.03611461687679	2.731447976324361	2.309504500992417	2.5803358826766365
1.2922150603051676	1.364898277402645	1.4646940380762568	4.205070751687007	2.872362805065426
2.160624042390494	4.874603444914934	4.043140691892859	4.260725258671366	4.193901769724767
2.116315639846116	2.3366234574772777	2.615482396104911	1.4348592229445567	1.9959653219760631
2.6231773073969333	2.8450251044892205	3.4026268516875406	1.2418279952241873	2.2783950604453125
2.2738630143926315	2.6901341336277382	2.5439881568716936	1.2895074127659285	1.8641486305650607
3.175397905481302	4.968840403412023	3.3506436625472453	3.5214283361774705	3.454840243544973
3.3642253973236937	3.746197055250935	1.7391071209507385	4.314180988595243	3.095810496082897
4.089190346390364	2.433883705950625	3.1067141233547164	1.6375329180522047	2.558534512333529
4.470314281473595	4.698166506313973	4.9645472800244335	2.703093116086086	3.805719721293928
2.121163076890926	1.9941289474380164	3.4541752907115715	4.546863869276244	3.9836545869969977
4.931900083339421	2.924229710254899	3.028893064539025	2.643243012440321	2.8853453674238496
4.6163477351756415	1.2352530158903412	3.785726694389116	2.8966040253306633	3.59803592306456
2.5560464224124755	2.8056159621732086	4.875534890366289	1.2223512440477269	2.963920615598129
3.1223882170010353	2.540813956770454	4.750312468006063	1.4958086222585494	3.2901688001822667
3.1787781352645386	3.123874753597096	4.226773251315025	3.805778322942564	4.018109463014176
3.902702892326058	1.5771854824920155	1.7658432660119816	1.0743341580452896	1.5668176560911808
1.8804998499410381	2.748232961087356	3.3324485788310816	3.945809110142176	3.6966211716329314
4.458915302387023	4.250575022718782	3.495612847619272	2.244314351834584	2.8849297957285898
1.957532475845451	3.3945765920456963	4.4208534165239195	3.2485903791860897	3.677345275006292
2.1243118949658464	2.7574701656705374	4.7428928099046646	2.0570533873851247	3.2257988500784527
1.5185243904813936	3.883814187322247	1.0805113276573175	3.592122477424004	2.8861425142288213
2.1435104008707446	3.690693212187495	3.590581473488683	3.974778732131949	3.833623079277355
1.4840871749492122	4.1457631449012835	2.9902743008011283	1.5066512785389317	1.8977497580198543
4.7968504712709965	1.7101253635916709	2.3090354909431623	3.887502972628023	2.723879090264893
2.7634843907704423	3.449512046007176	2.386104500912523	3.5508114492756517	3.032760376113804
4.635880021712918	3.351925833975673	3.880202358224181	1.4303607475082245	2.8521744451196884
1.0830965954327625	1.9238668536737455	4.609720442093688	2.2566360850374894	3.1042079624578687
2.2512184150359458	4.876035582677188	1.6925074382323375	2.0494724916200004	1.9367213111557653
1.052416425308789	3.862191766462423	4.733294701310261	1.0729961396817551	1.8568141323839704
3.2134880705388285	3.0938498546615163	3.0061558101836936	2.5030387492183133	2.7593688670382583
1.0515841389380682	1.7775823635072294	4.067818851979676	2.701491846440066	3.2093473602058142
3.250527330199921	3.5293680219091814	4.82912866211174	1.693202675820806	3.1966791447830945
3.3009499946860754	4.354913344559536	3.544181113651697	4.640681944529733	4.167907777662645
2.2127810481199033	2.758570763959625	1.9001167699638764	1.061050374726528	1.4345242883980769
3.3311107689108264	4.075998955887451	3.011148570774232	3.9004800423006034	3.5005316478526614
3.9094123825419347	2.8057640485246647	2.811130039106028	3.3796476838632845	3.0486705393425138
4.470196771148101	3.120427501637992	2.6158696284589014	1.8601449173422877	2.30519897905128
3.5808476591651566	1.010500900161268	3.909839189295451	4.437111391072016	4.025885494131736
3.6264645755452953	4.451407786478415	3.720688959171569	3.7652198177455904	3.7452282192280753
1.6681402374155696	1.021003810335225	4.77578989616636	4.741673767927939	4.762836816559322
1.2926363108430603	2.742520216612552	3.7449022385696016	4.942655738434466	4.558963146875708
3.771566717822295	4.73304989243246	3.1624384730967385	3.3105061836058884	3.2448421713954985
3.563406626039701	3.66088709181584	3.295306047498748	1.852915461340689	2.56437935979063
2.0678543960679665	1.1501244661880756	3.1306646864225502	4.048285646495522	3.4586277843923785
3.498656221722813	3.8883551011010833	3.3066091190261853	4.245920868349762	3.80104150478978
2.1448841541298385	1.9488923568981016	3.1885893378386063	3.060213639934571	3.127474517383053
1.1287205811137575	2.2610916982203544	2.2341331616157345	2.936324709607393	2.7025129268918007
4.493733917048774	3.3644884831246125	1.124260408296681	4.964169738847906	2.768312976546375
2.475468994381155	1.1919523589538534	2.5322685567685186	4.004689581981783	3.010821617703342
1.5823919234290618	3.8621675062492336	3.2306598415659398	3.4941109224376388	3.41754221784832
3.1732299455759314	3.1862795025291737	3.6705774991107214	2.769734816020119	3.219231904052249
4.169001176974967	3.4691512006075067	2.895117353256462	3.5456018361987702	3.190559092753429
2.898085696220124	4.572012233537364	1.3109295788034705	1.9368949234134265	1.6940465392822013
1.7103761086076197	3.2962657843915424	4.181662099655386	1.7360408726312988	2.5715174668839627
2.638381089216352	3.7326716567495226	2.0709842441389315	2.4589475711715885	2.2982841539678063
4.7962050520361625	1.7000644393707596	4.976738161274744	1.8382150592974076	4.155391152060736
2.559244290286582	4.8784981245930465	2.0768490453960515	3.1129496769879514	2.756438994356735
3.5783405870084013	1.5991892878020382	3.350358982072038	2.9823529277066947	3.23669255151206
3.0710194382500453	1.8515410029542605	1.0318946514423213	1.4795786666762052	1.2002837084124258
1.2345234625208978	3.4242877679849624	3.0561267850100693	1.9663468849574848	2.2551241693405037
2.933657116299544	1.9051306049143908	1.5145205422322552	3.9283541305861966	2.4648966507319527
2.4378992631851504	4.7508784643136766	3.1480247978423024	4.738271088265826	4.198977705348102
1.249577452373614	1.9285936420210532	4.502294333256819	3.3451576704530823	3.8001148896237518
