omega	c	d	target
4.187256741928655	1.900079522394245	2.8430277921338214	1.9066598161838069
5.710751218190397	1.7233871990523657	3.027244547699623	3.146981541832029
5.174351507552086	1.8014239120171474	3.3659689347291195	2.7164999479471303
5.849749368743313	1.100941173130944	2.0335159461140577	5.083853351972708
4.047052405770627	1.6113530857631528	2.569123239400203	2.1938005088534176
4.504768864127971	1.6160067352604663	2.558401672252202	2.5025606201144317
5.966183057796751	1.8875797161694992	2.4971841547938185	2.8996021044945164
4.850415827822107	1.1631167619378364	3.282508896851694	4.058877404032978
5.7603827768056375	1.4359922844958433	3.641645438518858	3.9175689821821815
4.175674121282333	1.6504580631176051	3.0554257189090706	2.3116549876803765
5.36021414563438	1.479262571128986	2.653690984310308	3.424726769125855
4.485040741009901	1.0810572078027951	2.7963981597708023	3.9937500061469327
4.256442018033972	1.5655111552007752	3.7968145885449696	2.589920470547145
4.5471550560503164	1.3610235106110458	2.3847154711463654	3.0702854596282734
5.619154751447537	1.7681869380131814	2.168546914940406	2.828499961718789
5.474776956969063	1.5947822686100586	2.8285240827134848	3.248291395710067
5.273298143304737	1.5322507473302258	2.83981405914002	3.2588882229232903
5.220995289181909	1.6836421862469546	3.702559237003197	2.9826731054776245
5.504986630179729	1.5880408315176746	2.3437504491406056	3.1968898010084974
5.92014720533575	1.7950619278542752	2.3394952360299257	3.0122545248720085
5.831180552281232	1.4366765326432875	2.21399461325811	3.8026791166454177
5.3820892641683855	1.8803935004101675	3.890516727826209	2.7459451163706814
5.957057895161894	1.999793747120214	3.2300390541452884	2.8155780733158715
4.717494212773891	1.3512631178514918	2.1407735483701016	3.1677637336743305
4.9057703597412905	1.4945564540073006	2.231897411057112	2.9653015039810113
5.447487081130644	1.7327429380754529	2.481579547457475	2.877696516023074
5.384239746101719	1.405938425473534	2.5668775246670963	3.6288054511289216
4.8709211269713135	1.6385239041239887	2.4238711436790803	2.675322453740271
5.301109183618165	1.7053781564293582	2.8038257808477214	2.8995021683075937
5.842686243463732	1.4634029386319347	2.181198644194122	3.7236875366882365
4.619128905084863	1.1082450070584482	2.6821883024692394	4.0000068739111265
4.645210452884236	1.4489396810601445	3.5584639127553497	3.081981747518539
5.701528231890999	1.3554615563686974	3.0337646726171714	4.076876654329357
5.776116264153327	1.7142202244338811	3.9698646029019646	3.2752833024223165
4.854953441665434	1.4304786534703104	2.220858627096684	3.085085699618768
5.970250174247968	1.584518190495376	3.05980668562982	3.625276786324224
5.522771017139534	1.6467215242093165	3.5392474122225486	3.234199640840669
5.627919123437763	1.51772770987577	3.3850925195994215	3.590105641869749
4.319815332190235	1.57483681137182	3.4160040078388185	2.5842581802560005
5.1727756999773185	1.2640108273468798	2.649384398367322	3.9167915054002247
4.386090756702977	1.4688695262756497	2.1505264992556583	2.6042863015370594
5.029343063515183	1.964766397509728	2.5744670102763108	2.250177767392139
4.414406054135571	1.1260828659396156	3.9778958459014992	3.839765328815722
4.422818613770786	1.3448440445409728	3.2582606904275435	3.1442051456461644
5.090580419343034	1.7911965876588478	2.7320501630467247	2.5989779172436767
5.509454430208429	1.3180824828642037	2.2426867803627424	3.9381831337063673
4.322162297147592	1.177952675011087	3.7090022405820577	3.5701124577312493
5.0671538915697285	1.0949973883327009	2.126026347815606	4.385277832252685
4.90838887089338	1.1316950698078443	2.7653602984907883	4.1857732656587645
4.56326919214686	1.096480694800629	3.437315891650529	4.0601424641432455
4.172879580159968	1.4320126990351827	2.4485074529372413	2.616317978451306
4.76282948150891	1.4130419403553145	3.914570490710816	3.273686196127663
4.428531114875729	1.883248610831592	3.6458540588108943	2.1879725752491463
5.136818711279285	1.068249239577186	2.507738633974685	4.642579799842958
4.412300758576565	1.4683973788062783	2.0122225675115555	2.5674019052760784
4.224119880614558	1.1321005012851852	3.660821636105851	3.6311952817344264
4.08141649569013	1.4636260084116666	2.3416968527472872	2.4446343287565764
5.324803570663066	1.8374900410499928	2.9177070248683155	2.690405923478021
5.202148499816722	1.3627169483119062	2.53061394653322	3.609988098827999
4.61499561458587	1.4361793205237248	2.9372438720504777	3.0301572810698527
5.8181443714811465	1.5990971089918906	3.810088176642657	3.5437311665944007
4.865668146087751	1.0615714808171337	2.278156316745144	4.371089871946974
5.613288351126344	1.8412953103613623	2.6063938795137402	2.8001492486164556
4.202591561170888	1.1997180544870931	3.9649423147715317	3.4121958990389203
5.730959691707024	1.1357705111726686	2.984297818423383	4.934844882834397
5.010897352921509	1.0771327637753094	2.1620089436045573	4.4193086431656665
5.437825944039309	1.6642515392560042	3.34284974047747	3.129358837214268
4.5145794765341085	1.956480965174989	2.63554971724382	1.9757721761748492
5.275588165374007	1.6950482013465449	3.637245077010814	2.9901025703047184
4.890853138839171	1.2707793767352116	3.602162104272895	3.7485850170080566
5.5594775989861365	1.7606787875263543	2.5078030973992176	2.8984414961240983
4.5512469789656915	1.2040259327061025	3.9521522321492313	3.69549793508509
5.8760759696051545	1.91743212581076	3.9982247158692874	2.962110464337078
5.877066113694599	1.11919103478404	3.891193524424448	5.188737008043257
4.36063628805715	1.6757705914312848	3.7760448614080446	2.46558047768064
4.622619908255293	1.4160278717750818	2.808142956504569	3.0668156543686456
5.503846125705213	1.4313131802525674	2.5980674643972748	3.6502401219087455
4.354049318827726	1.4974223097944246	3.177631579289658	2.734456447810348
4.581280126471582	1.5096259502892049	2.52819008629523	2.7686386823931994
4.5771759363932105	1.7440569419882148	2.3313359548563293	2.252066322670713
4.818394886123556	1.9232061799397784	3.3786887675175645	2.3264645842785328
5.7303499439262575	1.0152578812172142	2.967151980697748	5.54403330933396
4.739965459364574	1.5676310363200112	3.90847446380211	2.914853818126689
4.070179862468257	1.4808417387495534	3.419345375844036	2.590450554782425
5.218450297708661	1.5373211076776443	2.9709668382298284	3.2256054791078506
4.587784097420399	1.1480882638056495	3.4491264802222883	3.890829536306741
5.428195186658341	1.7418977730537548	3.229904551414224	2.960569666997913
5.490659658578884	1.0348402591870784	2.4222869847034283	5.144848825657028
4.757632633728272	1.4992216190020031	3.1447808203115044	3.0120600521674024
5.944280861872593	1.448976156856248	3.5858317147477523	4.007757279943637
4.84393635841	1.9345479669387964	3.8265913917930505	2.365490874303016
4.1037257116755335	1.131546749174587	3.735853253154113	3.527809108317237
5.572160199679492	1.9318304715082488	3.780937341101234	2.762123943579557
4.652387885149032	1.809627303499851	3.906882886696146	2.4419194098870127
4.433096569163307	1.163057452712897	3.8625527893506	3.723798581631869
4.63381012121836	1.062472733048232	3.1195578816682445	4.243483626862576
5.249094802731671	1.6703085041308792	2.8938493110816883	2.9491222696364985
4.409282613489671	1.8156630940577845	3.2968617948062438	2.2337051297292443
5.900857005419316	1.3525536386693762	2.23085622232711	4.129219811545483
4.506548401116212	1.483962950278125	2.6667846273354057	2.799029719910349
5.862558448754829	1.9244564744931876	2.9033551468746706	2.8476961053078846
5.128970596773123	1.8483137866258703	3.7680477920991713	2.646732474488628
5.715029547422072	1.3805453270458057	3.234154276685893	4.024109024842455
4.821312817589794	1.9143075537173624	2.999330473234414	2.290430084331124
4.191826781953522	1.5367563739451755	3.862989496088222	2.6036557176075386
4.83708313570723	1.6689114723516083	3.1528372648393783	2.721677916140292
4.856738054447592	1.3579813881608809	2.431954639480586	3.3349929282006534
5.8454727077311395	1.3782287720831468	2.2521974153221413	4.005349088369922
4.413942816954012	1.7261638771046073	3.3902452356009083	2.3832702032144253
4.350218430209485	1.7310767731954324	3.8885529204194618	2.3796048278991684
5.7952390303305075	1.7101654361744572	2.507933824120771	3.148671460161716
4.780321865012532	1.26719349633701	2.3548402590442072	3.528589967544133
4.756191071363455	1.7663147849406386	2.463939033719562	2.3717172936039304
5.767272169129063	1.472802280376173	2.138998952630557	3.6299774762528463
4.1743184839289835	1.8961431257977293	3.40926447139223	1.9993423401403525
5.641361713441068	1.1555632462185144	2.3156039433595987	4.6896103909941935
5.099345074086979	1.8523087141481165	3.686373279677471	2.617738178794146
4.990170187943036	1.8568681680666297	3.0289885779721213	2.479203789903576
5.608926874175264	1.6251154872791336	3.7878918073520365	3.350269941090588
4.076644823772125	1.6973958244353833	2.5025223576305202	2.0474945975424808
5.90681488257237	1.5393434031252509	3.916885918348127	3.7524696677661034
5.125758029475128	1.5008858148940063	2.325454973468707	3.1365900143814702
5.85179214586134	1.8907534422362933	2.2532513055293766	2.7631145062874705
5.009380956946158	1.6662180718828097	3.071341719213078	2.8270830985451143
5.9181478900787186	1.3824452938077472	2.9799442842919945	4.14908492055064
4.077675193911723	1.7718345539847893	3.0088985130374013	2.0509098976866085
4.838791592279149	1.667893987791924	3.9576727486118997	2.790428248238697
5.37412037161889	1.4753859699722107	3.584152014106733	3.5354838992301567
5.6875204961380845	1.4789856065952294	3.230303560492698	3.7205461014145937
4.205251246658378	1.6247463117221104	3.5801849451830865	2.434963357545648
5.07742756944595	1.328968128366429	2.7155529130740765	3.641212902354967
4.767243563705222	1.2607803402828797	2.2040062432949656	3.5022266023571125
5.596498038039296	1.1434341691554004	3.3768993332842863	4.8052357475513165
5.811797984890206	1.4603570267972033	2.133908214409712	3.697384019036937
5.888174103227294	1.817828785698603	3.5645256924715567	3.1169138520051862
5.020977463884583	1.945169205010657	2.8498429407914494	2.334019772856999
4.901083515175358	1.556007422679731	2.8613054527924877	2.9522216461684403
5.913616873978244	1.2399012414296986	3.083058800903939	4.65930144769914
5.937520043439106	1.6222828568003431	3.2960706107351267	3.5336920052645118
4.43316976505287	1.1639573615863377	3.1533517173367827	3.6760950765017
5.27557188291469	1.0680855239648872	2.8712350865952616	4.816563565966951
4.578261800220787	1.0417090935329647	3.505361853274344	4.302602329769143
5.1902495769483865	1.8259080902764715	2.7212618488037097	2.5975669152198635
5.364283310495006	1.530298783671208	2.2442394534552537	3.2137419358644213
5.6126824728353775	1.88013897573198	2.9921477452130563	2.79451676640238
4.943894501511848	1.6053314740361362	3.4993885880868314	2.945915222296815
4.9133129146164976	1.44533646802663	2.4576333452962773	3.1499268968999146
4.068866392727327	1.343408834105384	2.983664956888086	2.8398484975049816
4.999181798724925	1.6425675657860783	3.363115110568589	2.8966172822940344
5.319137369491458	1.9521141227057983	3.187539979121465	2.5403156323678244
4.639548531787128	1.6491519776405068	2.057630502028926	2.362942759684195
4.1686853117382885	1.6133070969108023	3.2280187147709274	2.393651090907892
5.262280933030799	1.4379311510154094	3.8156351369278254	3.5657978742215017
5.1161933408352525	1.9958563086301904	3.102870839783145	2.3549828815610376
4.7464095052107735	1.8847733559293436	3.1830486582303585	2.3168238032173893
5.731361374944746	1.9283385397586532	2.2311157902845844	2.61746756709006
4.752512532426174	1.3809579646228318	2.126153712956773	3.1081130311453267
5.976394159773671	1.06211294483588	2.6472604193443394	5.5003245381743
5.648679010263738	1.2297150034172786	2.9193295040715967	4.4656522223266375
4.113586310642436	1.1911650206152813	3.3734754476830364	3.3254803621804414
5.627019127964403	1.853344223684117	3.9461737379576256	2.929910383311769
5.411043314675387	1.4983544300562055	3.4159705964572633	3.492256233946024
4.913640764838664	1.2827216519541886	3.7571151181212192	3.738261024773518
4.916164027804884	1.929024216369935	3.0487991792144267	2.33091715825652
4.450119482663409	1.896258776546893	3.5332744555312896	2.171828887934474
5.844645716313026	1.9108767358985008	3.7903395373743014	2.9441767859759134
4.703468315947254	1.971594486639344	2.9326747991001474	2.1315757555198096
5.7825970228270185	1.9753309983241087	3.5225666349884306	2.7882462759354105
5.287585464938767	1.0081593798758632	3.5015687749992455	5.167482435624545
4.22129231661913	1.5195632493308528	2.6724409541394785	2.5169750109552558
4.569026112712078	1.2604920143954716	2.7302610780367527	3.4373149321129643
5.258482356991503	1.9483699561825056	2.241508659052468	2.306465907986769
5.955757850229451	1.5074820225773626	3.9928529477828234	3.871659718547479
4.726837880843238	1.7087219506777087	2.924084470883133	2.5491397713094317
5.120184318306022	1.4194391376889213	2.044482136979977	3.2635266176679214
5.269898857130594	1.830698277309876	3.0130880102881767	2.683166253949829
5.868569636758737	1.3955929981666175	2.1682203435966207	3.947561922270048
5.3240918755614315	1.5095310989599406	2.9377450194180175	3.3609555547116043
4.409487502363578	1.9792110812865256	2.687069637562169	1.8964781122630068
5.874629517493865	1.5439045985214381	3.6537670919722185	3.706627445764069
5.543049374566014	1.570273719010757	2.7713466408618666	3.3430196068120184
4.268024381174201	1.885546655751851	2.0510766983159936	1.666614629837631
5.602479667431303	1.2546771675577109	3.6215363839653527	4.380202671331272
5.918729592775997	1.9389765418268887	3.1816369769325856	2.888387376698699
5.7671982497247685	1.3670274239202014	3.0835956011322145	4.093922076200424
5.688829609754169	1.111365026918771	2.6061402545759784	4.974811329985901
5.609147463049459	1.8788833493777672	2.259237884015417	2.641731818096201
5.4548994008103975	1.9270589539392549	2.9618826147802526	2.6244532957538977
5.622332634954505	1.4171908950692798	3.580623165832636	3.8690003799393566
4.535612138398693	1.465866900542641	2.145235891257649	2.72564635297404
5.981392297230796	1.8637742542341955	2.4007845442851954	2.9303907206286235
4.592119015521201	1.0500611411052458	3.6778984654601623	4.288960549586609
4.543305354975389	1.9985396595954332	3.9145091548112023	2.126937288611817
5.583782489084442	1.117459579821009	3.978286373257379	4.9340600643817965
4.582133156057914	1.4140229161191007	3.3842143293414884	3.1046815753820067
5.298514248104722	1.8173399968666395	2.4222044863152368	2.611154753894508
4.520292442805535	1.6073609462962375	3.838191679813808	2.6904952185025715
5.540064017838676	1.6792707842417287	3.693724238155396	3.187569923350058
5.7890822405031335	1.8996145267768043	3.465074318427205	2.9095142680252244
5.7496977758716135	1.97499144146538	2.3625001380284947	2.58980457219584
4.361034367111324	1.3667750428494545	2.324157418048519	2.8902844806380372
5.825599980929249	1.9283217957961372	3.1615267387023187	2.852972101745263
5.3435896625714125	1.2351156973168345	3.7072470387519463	4.242583315697819
4.44446453985795	1.5653642247906592	2.420801472764815	2.525312503948026
4.1213068868311	1.5506036497689513	2.724592776084049	2.3947361895866566
5.7533016996662365	1.36564193401156	3.637730511037956	4.123424457201756
5.757224751646934	1.8170310131618381	3.1700828315308747	3.0095104771646515
5.648877631166317	1.201159977922885	3.4989163363807005	4.616344442462097
4.763379477894283	1.7278517156627802	3.011465442413156	2.551818711128579
5.043162017589004	1.1069305972634322	2.1889297831725534	4.324022458228334
4.657536155095278	1.123753514145465	2.399734326971388	3.932436703936853
5.094793215340397	1.3438404339345804	2.850789762811748	3.6275224706145
5.6338520935026	1.199228716560833	2.559950554199504	4.534775507779189
5.57841027451112	1.8282309466856843	2.3705413142729825	2.7484306628023587
4.368960482128502	1.8219997068454632	2.6993525032233103	2.0965176905976177
5.180982030325253	1.6154678133857985	2.102243796368607	2.8376610265762228
4.649628019829307	1.0729213558299358	3.459655341077118	4.237409119378727
5.071141199729856	1.3186502847333488	3.8391337003595503	3.7576357591672727
4.654647691034811	1.3092283271642775	2.588842309163371	3.3417456718338605
4.628250650541942	1.4575238999743378	2.0537389863193423	2.78268364090884
4.3045011732802445	1.7794831331134169	2.154044861791508	1.9298350155261896
4.044838227937809	1.3937347119962906	3.108635624688717	2.7205155103404133
5.368422777268498	1.8415927655465163	2.7723677478785573	2.685832592069475
4.046364450990224	1.5533713517445285	2.7352757768855374	2.338012341547168
4.157844344732356	1.649297167369645	2.1085521853086124	2.0335805275420107
4.029535102651773	1.8342988443607184	2.653710767469281	1.850488034034968
5.570136015365253	1.1032323093166208	3.4910793429659015	4.968080937654679
4.800050583141587	1.0629676258606442	2.4764653716098106	4.333857209834488
4.551440136965522	1.2984569028925312	2.5716493060690593	3.2855042886365404
5.981314819777162	1.9753887394719585	2.858793153164325	2.8214633469928714
4.056826078918652	1.1609155417072543	3.626447443323277	3.3854238164976564
5.5870567426080635	1.2414343016247789	3.2224655101549846	4.393623863382939
4.344148347314406	1.9303054714264043	3.7770019748561694	2.0911482979332963
4.893731755846587	1.6301476246118145	3.648635143951812	2.875888157279708
5.393366950965121	1.7899817189745717	2.6184635316721154	2.7639097925420235
5.77845836320138	1.1676917216497031	3.9445341924122994	4.884105249611607
5.696782858953196	1.6296346775358632	3.998603920120368	3.4063078353207734
5.178853877501579	1.4414752685151333	3.8471049416002456	3.4987090879305165
4.828625891040443	1.655322222836805	2.590019218845796	2.6528840742639392
4.540204683290171	1.9759284731567432	3.1475898412739376	2.0696610958245505
5.71147267170084	1.9653177832801971	3.753217823033128	2.7829780663680177
5.142952381723187	1.5076219258698185	2.520742815406648	3.1754874800268222
5.131225593678122	1.9063507755751865	2.350283003140972	2.3362871994202505
5.118793683076449	1.2549232435346611	3.823418604910082	3.99535343379095
4.713669503251852	1.087248060315217	2.3382264763494183	4.121965746242168
4.0017059105811335	1.0334842427901805	2.93452661297998	3.7211144252578237
4.922792718914094	1.5539096050611487	2.7858595960650767	2.960500429518196
5.9160165829966544	1.4445763464083337	3.5702986578977836	3.9996824219017646
4.888393020291193	1.5641601172445267	3.900148668151412	3.0196612892748766
4.880086709918954	1.921890520846207	3.455495002827428	2.370870385710155
4.291138858037224	1.307473573037048	3.1638613439653067	3.128195092902935
4.73285756554829	1.611486258717031	2.381339872118521	2.6239768592059285
5.372278149019241	1.4602305308502677	3.388099250796243	3.560296943256496
5.1368714724807365	1.6333174187153423	2.017120279482292	2.7323377989627278
4.455685796004879	1.4175682263966192	2.486488363976127	2.8780715406129613
4.338297467479759	1.0054792256418112	3.3480649653230725	4.211388826303002
4.649542542086052	1.036716548204231	3.5484459864204907	4.396618858656594
4.000947760703194	1.0569627939582296	2.380869546128083	3.5478960684574075
4.201931637728015	1.6693917042587203	3.399815269057493	2.341290988154425
5.433032819033325	1.3750429922664025	2.129327412669788	3.665376776781127
4.621607279410399	1.9604444062212976	2.122444315226593	1.8348148291351525
4.857333630946462	1.6068312017536768	2.1947155839556345	2.662533066266274
4.800434713698584	1.4877795465893506	2.0753825049137493	2.8494531706910853
4.6321201531722584	1.6908802519934365	3.854226496957064	2.615399946161561
4.12606588981388	1.7816086835173306	3.935190175738197	2.173972565077869
4.811038469270428	1.0831334872507514	2.9053165675359645	4.308146577300533
5.528617108152792	1.6523029597321517	2.597721246667951	3.119807518922044
4.650501521440075	1.7576519521641605	2.3591897451829222	2.2863311787125213
5.3991214414571775	1.8859783720793597	2.631239278043565	2.601905186758556
4.875975724790933	1.514769769629721	2.8955720790772244	3.0305978823288804
4.794196163937206	1.5859996108981032	2.1424262845293898	2.6433338819448804
4.109806324330167	1.2736678419879612	3.0878557405150038	3.062156163074643
4.476255255857367	1.1468188409500395	3.2209980314111966	3.7793666890857
4.435205506528301	1.9635576166309705	3.001352673367359	2.001589996223427
5.789967516969978	1.6201952906263417	2.9261734338936733	3.4085373986142766
5.860123156096174	1.1334404235666522	3.6948852978087987	5.099815867844053
5.787381377085255	1.3640485894682572	3.919086123765053	4.166382455023546
4.177817327281411	1.6595743741219189	3.915265266930035	2.386101044469313
5.188465868141224	1.9402662460803413	3.3496540344011736	2.5042326024619794
4.011362243432856	1.6978634106629467	2.227977672459688	1.8956710964751955
5.699358485675372	1.7508362902079135	2.545158046797691	3.012119550713837
4.401562947588888	1.4430308685992663	2.882352679165613	2.848837936038387
4.789835547866113	1.7028484386603662	2.584402828159111	2.536607402286709
5.818114083432518	1.8915634694701509	3.90000289999982	2.9684672479433467
4.196215761358179	1.6264776080915395	3.6794894085813703	2.4345633743128388
4.012068807340548	1.0604576251319815	3.599923394066001	3.6813128891024576
5.7901898427372265	1.582808455308834	3.867729977265512	3.5668585457715376
4.322498896128989	1.4319218178278037	3.933837821586708	2.9111152940070717
4.1158217190909125	1.8950029396120849	2.871249063787704	1.8761988697921328
5.208324198813178	1.2635408536241208	2.2689530115970253	3.882502269680933
4.092644938015485	1.1274237656036905	2.857235317847434	3.4595627196163576
4.136490278747016	1.834705483577011	2.1391941889672044	1.7106675138212666
5.3056778457956115	1.299758638763416	3.8188356058898094	3.9982940542551897
5.798374827819085	1.7360467975738645	2.691447925384635	3.1293840843121683
4.294997838373103	1.1589150063755	3.0458022394669504	3.559624020415774
5.804112129665066	1.0971972488429729	2.469285374899231	5.134670680058502
4.703418058018375	1.0633075177924662	3.1643664645507856	4.3105304888292615
4.081376995149985	1.8957466284082078	2.3525078171106784	1.6886914927403862
4.800289537757696	1.1599960702254195	3.3075196607870843	4.027712937994969
5.420891862490522	1.4161365095581724	2.4144603455491547	3.6000205953320683
5.1615075980448895	1.692829070787732	3.806137531559037	2.935195295508101
4.447884981791434	1.6711677792275763	2.6363480581979304	2.379872280039093
4.127478164180967	1.6927884364167896	3.6790441734057753	2.283855810762514
5.978418871952841	1.3603958328814532	3.121108200785585	4.277790377373813
4.400888460246954	1.047339288812721	3.1128080853330857	4.078967223336865
5.842475492036883	1.141786277141443	2.288073549025624	4.9293079075917845
5.3666415900281645	1.4188467540958702	2.080452358608725	3.467890909330206
5.241680665110428	1.2347988327475423	2.876411740743621	4.102056184404109
4.348592419302935	1.1287530451362828	2.549775753347744	3.650227274358908
4.156427669314645	1.0754112342669846	2.5277567344910654	3.6596876945082126
5.081563567400601	1.3750708513716001	2.48144299697462	3.4718610031719614
4.442132899074887	1.7826952608224278	2.8446108576932696	2.233696569304508
4.518433465955281	1.0857366476511383	3.5475529741470293	4.066316671549467
5.734660329240136	1.6258401146607206	2.1575437618221374	3.2126171806258714
4.907366122369392	1.4636015131639215	2.6148370957763563	3.1302905258354685
4.092663891485744	1.727492537934105	2.4328447740810697	1.986273749434849
5.474129751844547	1.5729707924868432	3.15913698838932	3.335014705546799
5.537037671544772	1.7920266371053368	3.5341238514882685	2.9591860299973725
4.580625609006331	1.3539802998116903	3.793929405395649	3.280176873657324
4.4527401681939915	1.8986683083012268	2.0612044706287755	1.782379538489799
5.8219414606627415	1.1979133623212441	2.604801449723235	4.708040614459267
5.841311257215514	1.3632055532335174	2.27886710231364	4.057166196469861
5.657471024912847	1.0509439987198084	2.516246385772462	5.236442635289741
5.991388055135113	1.7498706399925157	3.9485058182421335	3.330175695376368
5.018835946751329	1.2810394635951758	3.284481585441383	3.799229864862845
5.946480750758908	1.4671288464757763	2.8079071809399023	3.895658825027036
4.736898378167775	1.7604371479668228	3.650834778436516	2.549442791542514
5.722100810276654	1.63037902461832	2.8109025641496377	3.3269638445124903
4.757658359681039	1.7241358913320712	3.6803538999127032	2.624096916611567
5.056191913185707	1.1935883844306123	2.8195406336929283	4.086964892252689
4.587911926355325	1.7080767576301463	3.793777688324128	2.555174623857618
4.0243240629891135	1.685249859801701	3.751783819655384	2.2363415712681336
4.1726355991686805	1.6739280337008249	2.606296234632856	2.181903526575533
4.1860756390007205	1.9496764324723184	3.0462084810349315	1.8831539296405784
4.7983865585640375	1.1553095750048186	3.98109212221088	4.077678249862359
4.043070267102005	1.3777833699489923	2.7951659759492107	2.710701916572518
5.041264215392097	1.5097796617168333	3.878944572917016	3.239360185278364
4.854274567375003	1.1911563090531416	2.55374690422927	3.8851509275554807
4.197598079626942	1.896482858967956	3.975087717802384	2.067450944690627
4.191963467325258	1.5778348702643925	2.8679814143114575	2.420451531986227
5.96301422475034	1.0582970749095728	2.875215769001425	5.52757942631497
5.176880780263987	1.137816670599896	2.8192104933926503	4.411262817780394
4.917575114185132	1.778307840590331	3.8799885255972613	2.644115691705597
5.426012552869529	1.0860796909520145	3.0841706841645267	4.89101729941557
4.550789636769276	1.11981270993906	3.652046792434088	3.9717963218647383
4.264638765103549	1.9741442441941337	2.1223460848490694	1.5733849721163669
4.6077413754441725	1.052786454819338	2.722843433862256	4.221890511585567
4.005218128452188	1.635758763407377	3.7312119259108742	2.2992207084900214
4.000437634939223	1.0280356300312854	2.7279712598313752	3.717028931289257
4.440364009187792	1.2908138399356621	2.000952537776417	3.0607773142257
4.287271490727692	1.4391476335863629	3.0670536866667475	2.7974012903789838
4.935935736628382	1.5199520306087833	2.3733340057781884	2.9654003719757247
4.2300155586892565	1.9158611437530424	2.9078912814767914	1.9255115038438284
5.066725682023212	1.3238111884346186	3.942085738933309	3.743489484361317
4.542318114548335	1.8380575068994789	2.3352636756909604	2.0730020516283707
4.075532708766923	1.931109403725372	3.670396361986697	1.9291027828099008
4.4005504697787865	1.0323981807727018	2.090200697036866	3.988669050305636
5.1065827957691345	1.329031925718113	3.946162777064576	3.7589525155740926
4.752958822157882	1.5835339152694394	3.871541152491692	2.88971784772069
4.564266079690851	1.062646104356659	2.0819350842333018	4.021397521971335
5.555567291738181	1.2831950303640678	3.893566217661832	4.253629290061089
4.319359027600782	1.9264081312380916	3.0116416426314627	1.984747428608744
4.829723277165861	1.5110501811466064	2.3356610525970964	2.899476552805763
5.426226866940593	1.2360670826748286	2.161142457546636	4.142242476389165
4.631365685785579	1.8090809501225549	2.9199049527451746	2.322999165815728
4.5684112976541735	1.5068337173676998	3.9416799616136537	2.9251570191657765
5.095037198231425	1.044335641474098	2.268434418750426	4.678040647022269
5.511742088895173	1.7469860957172585	3.0317492496039007	2.9799754537026484
4.364777795895828	1.8198092965405148	3.774915523849762	2.249467953505126
4.641437280486348	1.9547708985971581	3.2232885091234014	2.1651547389224794
4.276136238686194	1.2467674957705168	3.029427960838803	3.269244408716266
4.7341838571858466	1.1374067840807185	3.7146652716988684	4.0754339891156635
4.102381628440046	1.872679580334988	3.16446912070436	1.9527786304038277
4.866559543843649	1.6846715044962064	3.108659868816762	2.706188394024476
4.469226711549499	1.6938026315758017	3.6777500151708566	2.4964770453744967
4.366351972444413	1.983297585286135	2.586511194360415	1.8361932130723555
4.758478890069839	1.1939204417572775	3.782660893620728	3.898097841503153
4.934073116496338	1.811976834930189	2.2502131892148065	2.3378896091144403
4.619428016766054	1.2978266909184877	2.633163573014431	3.3534405376923293
4.406207316849307	1.7747833947513805	3.5488672572283595	2.319487025748539
5.789421599901493	1.983825091002188	3.6580614141713	2.7890835905193785
4.872160184376952	1.9039937520024808	2.523395946194632	2.235634410786819
5.974328451485536	1.8072263337514363	3.6082967763058127	3.1890855843616683
4.889969891691113	1.7506808353969985	2.7502374403153027	2.5489249478210096
5.606140351688587	1.400780325487423	3.8013591008459287	3.915896422007884
5.469381231838951	1.5695905149001752	2.542039783970949	3.25807272658706
4.6653819057928345	1.5623923631663623	2.7777083874549837	2.763572088777644
4.534316830002312	1.4165245837577252	3.528084487933656	3.0746695156726105
5.494946190036408	1.6167398272690543	2.417630091636657	3.140564466240777
4.128344693982485	1.37441258157581	3.934069410979743	2.8956189735628968
4.251658683573992	1.9000220749752064	2.766714970097712	1.9281862618288224
4.841042023065318	1.9075814475527015	2.046484489046846	2.02084066474243
4.759942877037178	1.7083310260618116	2.8390366628671533	2.5571539518559265
5.355966064805296	1.2474851896498491	3.0953039017964588	4.171719241467251
4.930574588456897	1.6077937092671457	2.0439964649820883	2.6537045706433817
5.737291773034986	1.745888293534106	2.4518034243900955	3.0260708859446392
4.259847778297776	1.2812479539890935	2.653558073503266	3.10683113976497
4.244557466746201	1.6833586573383013	3.8223730381801015	2.383769154260181
4.813469413366739	1.206646268167312	2.9425224086800057	3.8436023809592235
5.673721526820936	1.6122402711233046	3.7802046693254083	3.4196163576508565
5.980100941957391	1.6496459170296904	2.223593201272428	3.338425518637535
4.7147907027130875	1.0424319779541769	2.001188130370263	4.241690265173815
4.311708049980643	1.2246611599710835	2.7198638528855983	3.325872262765128
4.503265096256872	1.2638275512707904	2.0858973709357733	3.2292405987424617
4.271351889988429	1.2331274899532922	3.4565386494483636	3.342468027694212
4.947574099076328	1.6120967221173568	3.2904504175953697	2.916741437052882
5.095986500986029	1.5794872074712545	2.662444796375912	3.0028400769880426
5.3758357918408	1.8322005144701359	3.4261713143534904	2.7871290400024
5.180242955258741	1.43624539654586	2.6741483776027866	3.41010462889498
5.305294124807184	1.1749752972627077	3.13535066217017	4.402657871859496
4.96337627244321	1.7173368424602362	2.561965084723384	2.6171254107156225
