c	v	u	target
4.78940120179556	2.22886664351517	3.8753814113576825	4.434416732528292
1.236318687847621	3.7124675828344285	2.5290398519959165	0.8738334325949946
3.495968651531473	1.5619837189367138	3.4701439028081538	3.48607158896856
3.7098153904352387	2.564944672327014	3.901753963427833	3.744110520043426
2.295218111883309	1.1483566470533	1.2934380487646484	1.9047480255032876
4.545758912066766	4.937766829203459	1.494214071193766	4.739674148667342
4.424628582681386	1.0749203797638605	1.1889095154235148	2.125105765650377
4.475610444038656	1.60542382476874	4.832680126909481	4.640667187941531
4.077046450828101	2.4846567748236947	3.359430696533928	3.890460081474951
2.3913259105623297	1.815321523000466	2.006566160417825	2.3347108676359403
4.796326822519432	1.8134122161040325	3.9587926627257097	4.399336411129582
3.847633957252003	2.9444571774808685	4.508837635319011	3.9294614045129412
1.5605210909849578	3.179707276229904	2.6631586005061783	1.3049912661339451
4.831387115176164	3.942893453772702	4.785719240429735	4.826743007815307
1.7206205812637243	4.540958041910858	1.1968655885590629	2.023360927134316
3.1637601527792127	1.324075318191372	2.3772256867618937	2.8158174551562416
2.4026676714284667	3.6284047496995857	1.1019592322945164	2.7947024467669332
2.261161648628644	1.6943611354388082	1.0475728818678176	2.035347223530664
4.706255749468221	2.104811607437545	2.3897607306844613	3.6627604571630137
1.3902321077778972	4.905274742122017	1.8065812054319632	1.2017491429971243
4.163716558339312	2.9524320748395367	2.5490598796509443	3.836177287964648
1.6297901958248229	2.2051174626703283	1.7293504312558658	1.6153606498965771
4.991616443701286	2.2600990728040093	2.2190853479312347	3.728649893396789
1.2690786496543618	3.0856195026121545	4.773565100912942	0.7746462307025852
2.770903934397848	4.562848045956908	3.1624449903358824	2.6829651675823607
3.9060133168672566	1.7408948501591632	2.9486519654278123	3.5089414796933958
2.421659751547683	2.466578805368706	2.2443042872245447	2.423352047176632
3.875508510601776	1.8579464023810672	3.1341998841582086	3.5974092609730155
1.4470490063190562	4.973760128306821	4.470845921392287	0.8128169641449022
3.1493649958914958	1.0986952214674606	1.7642031131926044	2.3948793530108934
1.5150773868476648	2.384568573121685	3.7643798322753543	1.2522010782102715
3.804400513077274	2.076175656618485	4.557750299905413	4.011333052543949
1.421718094105484	1.7027171984723057	2.0292531342836	1.377399644382873
4.6671378200851	3.652643981248435	3.717485072409784	4.5399801736527925
3.1380706456215095	1.9998284981358352	2.068140944416746	2.864770798168385
2.573569534965232	4.174795621781788	1.7786391867126534	2.8067440228401543
4.436129723717928	1.2645432845397533	2.9708452017973883	3.556461122313733
3.7228806092639006	2.3023051180248	2.2592970223775404	3.316806357495961
2.6765179661584315	4.7815488166502425	4.7813888563177285	2.2815573213613765
3.0668153733025463	3.2957935982109587	2.088883323696256	3.1089726435440266
4.313242116953228	2.151570183275116	4.213961412359643	4.279788855658702
4.3072185767232005	1.2159805430367598	4.0323983936111985	4.151215121503197
3.5460175670126164	1.9802847033776203	2.042917807644718	3.0438824721345012
2.5966937075442527	4.469563165080095	1.7215958679542729	2.8914681649224327
3.9595464384779917	1.863181459742695	2.5854488057371188	3.4030294329329247
1.4162503514831997	2.3402088829947587	3.5402232710473647	1.1461658590388353
2.145754148973615	4.769505353485039	2.3354847642725294	2.0779053161375205
2.154591664855058	3.2161959933097903	4.977500858975106	1.8419218717469623
4.766553014780491	1.0036476928968994	3.929450286712346	4.203454673412388
4.361954282520589	2.1414064366626158	1.1530408754335624	2.916028010700872
1.0874593372909689	4.628861921636683	3.572700798384618	0.5473389265578583
3.6235573301629938	1.460077232382099	1.5286615708563391	2.5545049729147262
2.0867424100356256	1.8768207314727272	4.6870417690184025	2.1733554085757856
3.4287320623095985	2.1114960623343024	1.648260696426895	2.900959350949149
2.1672744356839653	2.164709573416665	1.980334675642871	2.167158767643221
1.0973420697141112	3.9845046461853335	4.237952869001928	0.5473181718275381
3.5279094041954986	1.4257514871871149	1.67736924560998	2.6029642864093905
4.283600395291644	4.675759749814073	1.5635022887100751	4.461675390602677
3.817855072449853	3.3462375280423498	2.689897500549608	3.7317135328871487
3.1472347299733543	1.9885996887861683	4.886509476663682	3.4704500311989137
3.5152089571168585	2.4199826009030887	2.072659068221399	3.1955228732959555
4.544570504925701	4.984516683605222	3.5203967344821354	4.598174343492179
2.1344105376080265	3.8862734125057203	2.8473548657761683	1.9637566081733664
3.1207129616290716	2.952189508159454	3.6886788985545538	3.1351929500703024
2.9186338256507693	2.803052682012903	3.5854720717808344	2.9307483347784316
3.4024477029368505	3.883964345004144	3.562052838985668	3.39215762424077
4.551844813570894	1.4997617107023469	4.15312685147642	4.346292108965302
2.7298025889018143	3.6136027909505386	4.908051282262073	2.5211582864166515
2.939259039375544	2.0068265720167484	1.340502300607243	2.5525086560754158
2.635111049354082	2.98955603835748	4.1745826499923995	2.5610854910323986
3.7306636321279067	4.250342028179922	3.808728472989928	3.725636508406228
3.709326804925442	1.8070329965153944	1.7436078971981246	2.889062080655848
1.6073270555361605	2.7260607344052206	3.7103827570372565	1.3095175277331306
3.155586979112822	1.7541543900915366	1.5882004293864096	2.6116686474775177
4.95005536168975	4.223107122103217	3.5137864289388663	4.818686849351446
3.730743668454872	2.171832223240908	1.5449231175107934	2.994800249168846
1.6658662388490026	1.2133572462544788	1.098409422759155	1.5617345021297453
2.83789199241758	1.7721362663766782	3.724101147321745	3.020809779524008
4.853053467381309	2.214347555117812	3.1972349670610978	4.160832715501221
2.4062745029653043	3.969421456636423	3.89839688551508	2.142341628804465
1.6493032309613749	4.0887018788304035	4.835628565243423	1.0793329784630254
1.7485244870663077	4.669545928941922	1.053981359645547	2.1931146159630326
4.778643723697397	4.554937200487077	3.380094676346032	4.7395381157518335
3.345398835928448	2.0672626127342864	1.759789597824254	2.888215296238482
4.450646354210554	3.11497947198333	1.3342541526837168	3.677598641599797
2.346106071583137	1.7056282070256086	1.2363968734762183	2.127076659015002
1.0001959893896497	3.1346275403963886	2.771614394712912	0.6098607688564675
1.9258772322099	1.001791058113978	3.9949076651491424	2.4033993983766164
3.4290545493939337	3.5762599372899584	1.1291573697854318	3.5025471434188398
4.930818782716281	3.8564699071501036	4.284424390135508	4.846965193332901
4.631623988127899	4.214356453353068	4.0916968034404375	4.604657825620722
1.2562946834792434	2.8171037989603858	1.916879602055844	1.0706772478885602
4.4900982300577255	2.1567487706516544	2.034789934700694	3.4422490394784626
2.5875051231163138	4.692108131655694	2.6876060479411787	2.5592691037851094
1.5216442738175533	4.364803812441785	4.822391246214433	0.9104548722283848
4.442358380971802	2.259572533877828	4.853842009068759	4.572317993028799
1.2902867346654951	2.5416049158346543	4.5577156717048535	0.8921014981044525
1.5015854119778305	4.283074165529502	1.9117580134519117	1.3375376246841455
1.8214403073819887	2.385895659277793	4.950595797060544	1.6087957418241319
3.64867587298024	2.2855324603104217	4.249733352403031	3.778507129264693
1.6533547404542601	2.335404277529113	1.1132297738633152	1.7675558038359411
4.191157213598055	4.357538802120037	1.7081191680619578	4.2603923199871545
3.580758183791682	4.869492693927624	4.025479887211708	3.5174642815375297
2.2241487624570797	4.000173373725728	2.5323756546651848	2.1433927699748647
1.1486885910127862	4.4129513227759665	3.87707569661614	0.5935574425200124
3.292945926364553	2.2241435407756747	2.79266441946678	3.189705365167664
2.500203798260209	1.809722594388896	2.8906255811259216	2.558903289048112
4.860085182319477	4.920298965779702	4.041187965346784	4.8655937310777455
2.432388783334888	3.914356347679328	3.6286359503157253	2.2180709103171505
4.418197958358952	3.2219926094160822	3.062762983303202	4.174445152603261
4.166220904324243	1.3544452052989162	2.44202776312994	3.1888178478606166
1.7592190319070091	1.3505837772198817	4.809633180615502	1.987866223146208
1.0529983475674354	2.1429171730750065	2.543041923268041	0.7922465563608746
4.743188947122578	3.750790947201194	4.204364476618869	4.67691037490793
2.213063228962508	1.351404926696468	3.1997310787929774	2.4170890163293555
1.499606255281937	4.1591205046780155	4.792967293313351	0.9075106653703562
3.4459602971858128	2.4107187008048987	1.0735479075098118	2.8607743904346
4.790961550801383	3.110203945692379	3.2847044943090187	4.425291768555622
2.309616092459712	1.3763749882449652	2.476680928093709	2.3508021167425954
1.754465687646547	4.588057490406034	1.0598561483964453	2.1893332040384514
2.7145214282420103	3.3659637485046887	1.4568206556675998	2.8957484737415915
2.562511966055543	1.032477096171733	2.788749350999471	2.6564179864139827
1.2398829183222282	2.7910373014269587	3.1516699737469533	0.8840732318855274
2.1516144088734097	3.8495255250356184	2.1275810942756124	2.15846326175579
2.729016094319084	2.855363450754326	4.846227111429533	2.6947190048322813
4.014242163566828	3.621398235421212	3.0801331860142787	3.9602215580127456
1.7287814842069043	2.084409905452436	1.1786952178269905	1.7908861270882095
3.7277151425660713	1.4899854428582988	2.589490390773628	3.1929314416741814
4.105024703358383	2.533040545977381	1.9737055921077309	3.4755953634400383
3.4694775373796647	4.29501691929859	4.0845332850925375	3.4099233764648966
1.0033700834598314	3.1515063663260587	4.422459085916719	0.510239553489036
4.428441851142044	3.5135656663029478	4.802633814869008	4.469993457852788
3.9745011716277743	3.089632093855364	3.228486855283632	3.872696155362602
1.3185133718063629	4.154409782200167	1.283459832996482	1.3370511172315178
3.1278438576528247	2.103312443613538	2.6624929027881747	3.0309052270792263
1.1048257985817678	1.8548147819504062	2.0372449382660647	0.9502839338435662
1.4419418748962616	2.8771210023627996	4.499135604989303	1.020829152029876
2.4446932516216804	3.245749592337898	4.741806198698475	2.234159686488419
2.0260208899516265	3.1487745269634044	2.8424963993013628	1.883758536662816
2.021015968008102	1.3448145864521464	3.3201110711009885	2.2286741794336926
4.4870839207800355	2.7516103081252954	3.165069458223042	4.130157589898392
4.716017258473278	2.596050085799784	3.3806257464782323	4.285577828684277
3.5864648713071814	3.6967501215747487	3.3621479703245867	3.589972932093551
3.5874422684010834	3.24548297876432	2.2330225187309924	3.5048480113625247
4.108767608080648	2.8599458781633893	3.6778481401575247	4.028071803919127
3.3968816030810984	3.40328892214512	2.3630245387382467	3.3980307763133952
1.502618546779212	1.0750116952911428	3.9757191547351143	1.7458959855665839
2.637003384268497	1.6548665969735303	1.504501530952309	2.3264137633925497
3.081311573139349	2.7752340967422944	4.905675979679682	3.1557675687653908
3.899807207534059	3.2590874789579467	2.752511293264936	3.781245275345968
2.181529955350703	2.637385313648492	3.578654567773281	2.0836675980503623
3.4996329401547634	1.867093689033879	4.117784298755833	3.676786153688084
4.60732671950706	1.7949322772355187	1.1800468713753445	2.7050642320384024
3.405548594086953	4.966252588365396	1.868775572314372	3.7967645363177938
1.1195156922731018	4.876573173587849	4.860630311990912	0.4890016602671789
4.823566363673532	4.689069279306605	3.8650288411721454	4.80854210936566
1.570456125019824	1.4561151272684705	4.5469950208912335	1.6292734684752967
4.864699109781677	4.735496624045345	3.8194663193198273	4.848964398654028
3.824313492028961	4.812160187924598	1.1195959860854074	4.334879258962491
3.3974349148320324	2.98491557673448	4.366943924998443	3.4527201545726225
1.5448487416795489	1.0088293039788292	2.3217245420874195	1.6808894419070366
4.2579829951345	4.0311183565924305	2.4882220933153483	4.197275640193699
2.7460971695216223	1.6991297891195498	3.801360739289775	2.9628078206759967
3.8945773545566804	4.0600116020409045	4.18146626439613	3.888827029752159
2.4051094839300293	1.0674193249369492	2.7084207624293146	2.5175909089078896
4.092845719851412	1.0704067929795067	2.05496936182441	2.7626127486680887
1.271178866814639	3.2891486822024385	2.553107348724993	0.9427800426713758
3.0696134447397436	2.634849103978875	3.5384589232614285	3.1029916219087803
4.964466070087349	2.7320169513818455	2.2590516918568	3.991522134508872
4.039608967530532	2.1886430708090194	1.8166060058438065	3.220573337525232
4.124987944095661	2.1866257891659213	2.154597706508862	3.3998617438719787
2.2385885139912727	3.687364945555597	4.441499851768511	1.9045565079217588
2.582875830924322	1.3680355802254391	2.292290517141612	2.4899038459634353
3.6089095670740736	4.925814939257097	3.078744059683165	3.698292349106639
2.2986548018141826	2.796678151412599	3.0774764614777004	2.2344684311818925
2.400797097021297	3.13418543200902	2.338121661213449	2.4092262323295124
2.7504484325319045	2.112204355629928	1.6097417272286525	2.567826521452817
2.4293010124512793	3.2780579455200947	3.586859407395276	2.294146442108246
2.444317898595388	4.176765482992437	3.7991553581476816	2.181657095648389
4.889977164010016	3.9396801722510646	2.2250888490846075	4.511020517039675
4.961101784123601	4.232015538507723	3.046762012827065	4.7764855813148825
2.354744909691253	4.185371068753291	1.8306836882021	2.5257953518920164
4.1401963963055985	4.196314292320938	3.9916497149281813	4.141214741966579
2.5491542028827707	3.6838235388030793	2.9579703670714466	2.48117542607793
2.1775389977713133	1.4068922772357193	1.9219038485230533	2.119923030568504
2.371985100854684	3.3161954941105174	1.1043119831083064	2.6776501672283524
2.1444727263005925	3.7633101206212203	3.9467823857866073	1.8228142897572548
1.9311916110888707	3.0454314168472507	4.166462077717917	1.6382310081734852
4.239455898653366	4.247938876933366	1.9769720066025345	4.242541335581395
2.092758836243004	3.709347214647505	1.934579052563481	2.139068824630161
1.668744353540796	1.5223667218810737	2.292852078703138	1.693037944074856
3.3809837577153505	1.660277480423466	1.0515751768967276	2.352540477647985
1.7167157099726715	2.1540277456397767	1.3936692121908305	1.7574821216610996
3.2966698928436835	4.952489759794363	1.5913534427264238	3.7931603772329288
2.1278810616309167	4.748622392233068	2.488267833528632	2.004913835068054
3.587433474612437	3.501524496723995	3.8651479994449622	3.5906750642347967
4.546719789461064	1.9458929383606824	1.4082244744846588	2.961550579644101
4.685324269604339	3.8078957061846137	4.637338468961652	4.680344021947028
1.5264335149572914	3.402974054155239	2.6613582507857187	1.240930025123854
4.452524345883044	4.739370557579184	3.3097350188872654	4.493625903636849
1.526025606416547	1.4966732296090692	3.3716498662362784	1.537235090880827
4.7227028223607865	2.9557594838448886	1.1438976420315572	3.559992336861828
3.877540965761764	3.412681454083395	3.16682232133209	3.8279687559299465
1.4681124453285497	1.4733852423665752	2.7529951818994305	1.4665111847128438
1.8798848794131	3.314241466214783	3.708300786014601	1.568324374149366
2.8028796170009653	4.29796732903804	1.0318075491031142	3.4067265590892166
1.1472629041466007	1.482401091589966	2.6868662688652	1.0355551538737209
3.182689893146212	3.0503030274429728	1.988821619409805	3.151630909748913
2.5801574272364505	4.851942146705986	2.0026817058814625	2.786880739663552
4.885083526331767	4.522370410541205	2.5957300319187424	4.771147042669559
3.2792649650690677	3.022734041844698	3.1140670689279477	3.2723738644034515
3.719437871893008	1.5301024182932426	3.5580144811459933	3.651253264475201
3.2150193870597947	1.4335333174067966	3.267224952702031	3.2349266779718735
4.201630660355988	4.116130643942429	4.960736719728592	4.208793288246737
4.421587405053174	3.8295971024851134	3.859962948281943	4.3787687612379145
1.596590270538798	1.916216921449444	4.617810340540807	1.4613217406099792
2.807305210395452	4.73330611387234	4.934622016062726	2.439096104044828
4.200436927043672	2.170958270217795	3.5697871944430504	3.988725594794491
3.4671643070111227	1.1759187487025635	2.3748369834428837	2.881388947372559
3.437404670011325	1.027619627028896	4.890343177545602	4.152039384912154
4.431478873528349	1.3858634875027191	4.200722167925114	4.309150855025746
1.3400985758778234	3.837773190884528	2.9072257068071563	0.935148137221688
3.456290884059837	3.55490873017722	2.0929275326116623	3.480261912868842
1.6975353920861442	2.858582947785971	2.9308669228224686	1.4816517024417692
1.5257690508787976	1.6533433935928057	3.9683161443181705	1.4722825593118294
3.0724897302995697	4.5855986109190034	3.1096851481423755	3.0651934345424428
4.904101905995342	1.7418877690300936	2.108006768027373	3.339959962373137
2.1442369516523625	4.884458896610038	3.0079501833707813	1.881151558524477
2.4330416409166915	3.064989925871411	4.955786365198389	2.2492887767919347
1.3854551903740169	1.2347080268655437	3.854362050564478	1.4626641231170745
4.489546319625088	4.1112858880938905	1.8623764075297955	4.329134263126601
4.318018586917845	3.4151881335672765	3.5440320481277827	4.219889976146935
3.97141657249314	4.280767039810959	1.0667448407021198	4.146873879753997
3.8554953741265447	1.170237456603347	4.218389500690844	4.0452319542235315
2.673098288188287	1.0743161277753028	2.5646385806703127	2.6262808854040416
4.711527443960932	3.6305829626639374	2.80953299163171	4.412544560130839
2.411888050240193	4.818584998181173	1.1639135697834226	3.04591025093598
4.395109487262041	1.8099428111096525	1.491916482227824	2.8969064614574123
1.9380227459546624	3.65733593067096	2.8275414855839216	1.7277727160907808
2.8517823795638355	2.233172138473041	3.750226080258076	2.947797888403625
4.135630745752577	1.9408838351063842	4.646307112841104	4.313080653440847
1.19080528101067	4.0892457654424685	4.543290777778715	0.6121568150041778
1.1216544289926027	4.925554936855134	3.797318014880367	0.5497604474209877
2.3299361712560183	3.1282010331562877	2.0952500344208067	2.366362394907496
2.8025996799067316	3.554588243860965	3.996905957890149	2.6885104323394504
1.1070306991681718	4.5494331480013255	2.6683590662171985	0.6618407469994291
1.2686503259838469	2.162462674525788	4.653778106834113	0.9398158613437724
4.5754399139662825	3.9596047649621	4.826320098545108	4.5930927997813535
2.049398895540877	1.4538991177612166	2.2273240756078665	2.0785912732765564
3.94875979271286	1.1613974860121994	4.856472444467581	4.4192939901200035
4.397676884985186	1.5905878164996388	3.6799608377236988	4.0459912382632615
3.474593028051288	1.4176224607840586	2.3942689958557506	2.9753857346904646
4.1966801822733615	1.0771230863659	4.887044468872778	4.591769835401607
3.841668949358982	3.7676867996302503	4.2392165710707745	3.845345723677581
2.7333315023976916	2.2657306374566306	2.019959777250634	2.6576523490311357
1.1215565323382095	1.1893710313273074	1.8468325574925069	1.1055879226235723
4.506897488953248	4.112696570156778	1.7095059118246816	4.325134471205116
3.00823849790902	3.30883237548229	4.9062915548999815	2.940355359080609
1.383702817758671	3.7267876940262954	4.2572759499520965	0.8597324110672315
3.807146122420953	3.503858931691357	2.7691563930065497	3.757614398716482
1.1475587095492543	2.5229906740778407	3.5533400061561053	0.7782450850193507
2.8284064447579715	1.0166884510658845	4.748102978391627	3.5952950792943774
1.6283091235539318	4.83051264108286	2.1604725281620425	1.4162917609002281
2.4656898650430117	1.3205311956375638	2.9096042747802344	2.592021091718472
2.8883618984484944	3.3117447353651803	3.5171760660520413	2.8498955617851998
3.0024342842584395	3.87043675165154	3.0120378811443564	3.0012235882709932
3.9404213897146674	4.024180241724179	1.897635707310851	3.9695282151745817
4.1734323533447455	3.6101393490550633	4.7143380796672485	4.2103576992184975
1.2761832858395443	2.3264950994818743	4.60225007113665	0.914776338314727
1.6152516446549514	1.009076249108357	1.6865556624934372	1.6314467745391292
2.6902459702143044	3.8344978893295787	4.513062028461493	2.461615948411274
2.3760684799051446	2.3693972699644994	2.7879146741183845	2.3766013405534565
2.83946654752086	3.4806206890582576	2.7760169450658263	2.845983521384455
1.013866737070075	4.538660889328202	3.5049102656722835	0.48821598644459097
3.7123186472798597	3.0970808934010714	3.904519190277989	3.7292846908732953
3.7989577577171376	1.6479718987019232	3.9824018433724215	3.8703564982258345
3.020172773580942	3.685951038479806	1.961155574564449	3.1504121239712686
4.170714684703976	3.1096992769334304	1.632460793453137	3.670865960893584
2.04896131536958	4.207457615158817	1.1417755006788537	2.494650362569249
1.5587780429853573	2.2515650251226202	2.0520324436547104	1.483223371086012
3.3382800987534704	2.8512104709762984	1.1745518042014629	3.0955307898100037
1.7440725911556432	1.545513549992951	2.0044003739768548	1.758756221868248
3.9704347023624136	1.305124977066642	1.7546309134526863	2.6716569523474907
2.377869316090496	3.552607264316168	4.6999144477433115	2.0876685555675385
2.2963631746624693	2.2280081155563027	1.5395854693548303	2.282714641030055
1.4091915919411333	2.3411521156151456	4.634900344442928	1.079175588232412
2.181867620673257	4.239518523288968	1.8426819370733096	2.3029863909496555
3.074818256057403	1.0810374139506695	4.742053051592204	3.7758068788961037
3.5808622462140063	4.021834575578998	4.511058101600954	3.533427344300743
1.4981167435065008	4.358846818043567	1.3090192077286518	1.600053803466425
3.058580184970804	4.013452012099057	1.4343638200163689	3.3724839823231036
2.9484822048168877	3.427889030317337	1.3069096020553368	3.124623840861525
3.7335904771574575	1.0615599373885989	4.993685987095163	4.386944475305295
1.4309204428273632	4.199132644826556	4.094949188879604	0.8825346096210434
2.757945470648489	4.293358861871032	2.669681271633274	2.777546854281484
2.2306600515382717	4.346571117721838	3.408382082822925	1.949784322659477
2.6809451758156664	2.412156820043911	1.9674182992346991	2.6378575842894203
1.6147194625080652	4.162471723588226	2.2067250916991945	1.4081980771116889
4.8166744031472755	1.7387720321406124	2.9281743668324536	3.827076297365132
3.010002456447804	1.8973143569791848	4.814216240544303	3.3421227489350884
2.3120078519977434	2.353603796149396	4.612400782297074	2.2983526972803148
2.625232389454657	2.032564134397319	3.6087561242881088	2.7327933814193366
2.4501493205060574	1.8933500916364707	3.106578790009793	2.5254983037908514
2.257974019232101	4.663638321032528	2.3856300078524613	2.2152341806019744
4.379768692781601	1.7028377350846826	4.037960630617025	4.225980329370024
3.8013629912644267	4.7612682757533635	4.365722268342205	3.742920633777437
2.667189552100381	3.264768126414826	3.903798447658133	2.5679405508042854
1.8160232285865316	1.3860183835698692	3.1548419228207685	1.9523203410594976
4.030555704556991	4.401074523765975	3.567520294717472	4.052201263795908
1.2846405586499061	4.910998880356965	3.3936584767945703	0.7482404776461077
2.1257083596871373	2.8904450625908216	3.013362731455384	2.016628197371305
2.4310956442308527	3.9716978924414095	2.221449159061456	2.484390405226429
1.5028620607097505	3.478684608323628	1.2377429813128518	1.6227895764595117
3.847328623212952	1.7282997022767574	2.667138832425608	3.3516642048246963
2.2288889024803638	3.3060476283828586	4.5548637931174545	1.9500411336084296
1.0974639906840906	1.2065391810058403	3.213766109807114	1.0476142943228317
1.9877919716165957	3.9230149135051353	1.5902441130320517	2.1378719587738573
1.922176161772064	2.2743423319129428	3.381993221410534	1.835390840296779
2.0830153625214134	1.7348052409890171	3.9256739356982817	2.2028917799036334
3.4115021291841168	1.7352494658218345	1.2522788047095723	2.5174843540485905
4.624207515212898	2.042492946476442	3.2543826306362544	4.040786469302678
2.6288357655955807	2.6415756055760102	4.774808734371188	2.6251545824981712
3.7310110472574936	4.535957206310818	4.834064342313595	3.6385986247305024
4.834372754867852	4.082804577979102	1.303245953468778	4.387215663664347
2.9236324326400864	3.857520649236449	1.8552682131327518	3.10937724898112
4.018001188256189	2.5818164778337223	4.0913127776232425	4.0338414429224905
2.291605896738665	2.8641586051894063	1.8027582477768893	2.353191074919493
2.135136569963992	3.8137497337749866	1.0326128596018096	2.6001889976775003
2.6330855464966723	1.3869449476454223	1.6321484171899137	2.2759770305871108
2.4463410582991054	3.4396112323192187	2.7792415903412704	2.394301519159375
1.0339336976319569	1.6799375224723434	1.9266534271817741	0.8954490793790013
3.686854975886464	2.934081811970217	1.927614871931639	3.4331994301796334
1.4286703085520067	4.9624783334762	3.6181582553221534	0.8758658189301868
1.0025289883239858	3.61051356820608	3.5881796886800497	0.5182684742568437
3.76937809336679	2.426489155340344	2.744425241241125	3.520754319127612
1.0992852289546122	2.492575820648004	3.351131062424912	0.7385651296691197
1.4050145720411331	1.8284411234228584	4.545189017560643	1.2233701538229744
3.2323047932973465	4.961446081382798	4.345589378328528	3.0379086215057303
4.149531690497986	4.925601718111441	1.1104556544308628	4.580891893648458
4.689550264326789	3.5162998662791143	3.7658482567037934	4.545307137241345
1.51391872290425	2.018714022792215	1.1165365430055472	1.5807230609013914
4.235850191987346	3.4833441980453377	2.23806592623884	3.9884398087734665
3.651826086396984	4.575028317387812	2.8469731685973865	3.754761448036412
1.4552948440454232	4.30398251726226	1.5626925531321818	1.4049496982063174
4.698456981760425	1.2925990474839322	4.123588389623533	4.3627886683786965
2.139800649270434	4.872991485405137	3.8618523617662825	1.7093537105451335
4.0705210873437965	3.7389002487880254	4.551875005328967	4.089866155690052
3.365045834717592	3.764743063367603	1.138081689586142	3.5569501713609664
2.8699109313651263	1.3734702963056034	4.237020710889865	3.2876214360599305
4.699521923830148	2.850138479889305	4.8510457376012255	4.736193204442347
1.1664163348721592	2.7694452089171016	1.8639204608402464	0.966465084102958
2.2709242746785585	3.621844006325475	2.506034575713459	2.22024968788746
2.3262512324582327	1.9619939082224245	2.6885605270882293	2.3549797755272253
1.9443440455761687	2.765948844901947	2.163763154209042	1.9084499085001487
3.2903171640296494	3.0227983015070543	2.0993657690998915	3.229270543177276
3.9413143219229734	1.419912769015674	2.1157276615599576	2.962680661450417
1.0856057423773482	4.0886690856387125	2.3525643770714497	0.7030629816068029
2.6943882912920762	2.5216815691839503	3.9349653383140857	2.7279858621817983
4.793376843278399	4.845428759165318	3.2986600825697328	4.802949214714581
2.8558956151559003	4.737216476710375	3.5676139986378788	2.703283321825087
4.353755289389793	2.8231407940595163	2.25927505088253	3.802805533654633
3.308278828240661	3.1494843881740566	1.4289099152955247	3.2443553426796337
1.0313382473398065	4.990229748332976	3.9803606195965964	0.4559583463547496
4.39139889239704	4.007148980966417	3.1824263359330605	4.327721770595383
4.473365766831593	2.8390434719965683	1.6226848325075791	3.626781524473656
3.823651229892323	1.5427208694939851	1.7224827388769062	2.763012969325429
3.3647392579368742	2.691586363084209	3.690511196171725	3.3994546268268806
1.4634502401748124	2.145132875277116	3.9095659708179222	1.2316669997737748
2.4326817064918016	2.766504839534275	4.305985877077804	2.347362422642614
3.6257628821834884	1.103761443474836	1.3968543984448605	2.238126220378029
2.8646756872756134	4.242247634684511	4.646319085663062	2.612827614530377
3.144387598733567	3.964684465865138	4.011785988474065	3.0576454931086983
3.3838939272791646	4.400840255371287	4.651549331306512	3.2472365160507644
2.6184434381605097	2.2698048581044916	2.2523001108538656	2.590516132839545
1.5083863637286052	4.531829086129666	3.949129505230962	0.9565792952847244
4.510175777052435	3.1279219624029984	4.5266834369131645	4.5131586697821655
4.314022016817639	4.030144147207004	1.6139347259518169	4.1823615225737
3.9404867618008574	3.781674717521528	3.7569938806093983	3.936625029358058
3.1374252905359428	1.708252965835637	2.205042964311492	2.8302493189343263
2.531904849497224	4.454330914542378	4.217842787992305	2.206241470424628
2.705747794864799	4.797423195070374	4.859849330367741	2.307807248613671
4.183114941264339	4.836317991575932	2.500729973175419	4.338456505879021
1.8623290937862935	3.1821144817313387	2.1515192740031592	1.7934180580625916
4.701207364074894	1.3684903063016307	4.856902091113137	4.786061792312753
2.397087113937733	3.460630850238956	3.604865880242042	2.228100970373623
3.499287197000346	2.4452047619258113	1.7408988938137968	3.1062479523384665
3.7658308329146655	3.0498794071473685	3.2439563957829614	3.707386655616329
1.8789456821258632	2.2676298517005065	4.0320971668015675	1.7548716648835998
4.2806670702227985	1.4556671410957618	4.120110429833084	4.200837155109127
2.9960129419977526	2.276202579532998	1.0238708086907469	2.6198579973011547
2.705783942265569	3.5888957476659535	2.1560317307599344	2.7930164802023305
4.7611907366383015	3.079404962711227	2.807860572267665	4.2617282445874745
4.075856701113739	4.31573563364395	3.7516178442422463	4.08552064910384
4.566338294660448	4.737377100280648	2.406545285128689	4.618640029091661
4.772918648340082	1.4580680937790582	4.99074473454062	4.887576447447122
3.360840775192252	2.715044780336523	1.3408362299613668	3.067298538790097
1.0501618788474527	2.3394859152498166	1.5018917037930892	0.9176713678717444
2.0913408299358456	1.5309681038359133	1.2754383540136316	1.940198530723498
3.6114432076434895	1.5135720545010525	1.0988917230161448	2.3169890113649703
4.065514602642836	1.2581734449621529	3.3744721607541512	3.685855659433437
4.625504789224649	3.1800582773848234	1.4328186000978491	3.802976407752917
2.8271174977070728	3.7385245558020586	1.1569806571616017	3.176473585715337
4.830595328103679	4.5139181029654925	2.6897830669311698	4.73828292483372
3.6761962330597497	4.4806206029636835	1.371233382776203	4.022932900877875
1.002264835125836	3.6826405823845816	1.3480118477834848	0.8466499316457868
4.083937082453643	3.494442336658308	1.220327709410468	3.7547552986766135
2.6198569709710458	1.4184577233192162	2.23718929442352	2.499856650922197
4.3645775473344735	3.186140869528308	1.0721844599119792	3.6108041396080095
4.815463379535187	2.2327430421044183	2.9336098254675527	4.028454672451338
