q1	epsilon	r	target
4.8395501702005275	2.848210105463463	4.56347605754628	0.006492792994386155
2.6853157238480687	3.9681739044770974	2.483982671458799	0.008727657008495034
3.5509304620720608	1.3942571014506728	3.2693624014639413	0.01896109048529326
2.475426288997	2.6923158017213096	3.4325034015661857	0.0062100083204694855
4.899517757573795	2.382786388761497	4.375750642359897	0.00854580996297202
2.558116889732209	3.3315777805938285	2.1001532916773797	0.013853470154277856
2.775252115342549	4.268701060613065	4.049869799868281	0.003154385109174009
3.9528925101028967	1.4809285136671642	2.9949668526028512	0.02368028939380749
1.8871525813883372	1.0422717178130392	1.5629688928985606	0.058981461416355525
2.372771992118518	3.3366023049191185	3.135230955593184	0.005757084725545041
1.4394200514191238	3.4933035300277475	2.077252116164745	0.007599113677486417
3.4276726729751044	2.19796761700971	4.7363023504659	0.005532091457325233
3.863508877954841	4.731564878243312	2.8912341346775765	0.0077732158189591375
4.516865509028642	3.721190990960903	4.762711752730944	0.004258304745334945
3.610095604222188	2.267386239923496	2.9443936002796334	0.014614757120139025
1.2846637319502558	1.5924974306965596	1.251264906822573	0.04100174404934522
1.7537855897343433	1.3798752749206384	1.5438189899960326	0.042435961129237434
2.087365294213155	4.9317051499948175	2.1464440091661747	0.007310588891501535
2.7454754506961656	4.103771630215427	3.151883228137529	0.005359006420552088
2.712917041364709	2.8244230728751893	3.784053812622157	0.0053380457464831275
1.2526888049571383	4.6087470682143294	2.454080068276882	0.0035914762721642804
2.2906445247352596	2.5989101506711334	4.270731242766868	0.003845493525559511
4.020028728636413	4.219869314361592	2.1852826177681086	0.015874683256582308
4.307932190906335	2.289712830508935	2.458989717566736	0.024760793114298425
3.8486272653800393	2.250152775601843	3.933541126589836	0.008796635402093722
3.0641197197452903	2.918490752555372	2.486804135195211	0.013509969934129468
3.093599161397845	4.51816187868316	1.7191172960357477	0.018436622816123592
2.932491284118216	4.768470916266004	3.4741834313670634	0.00405454605878719
2.431642126614825	3.8827652491759084	4.6087853113537385	0.0023462576650241447
1.9478703728723843	4.8433625735730965	2.8599072815416013	0.003912904960062811
2.3435313951394456	4.459154402510442	3.858709402700716	0.002808822237469231
1.392570511265154	1.0658156359006026	2.893548998041286	0.012418340435125214
2.5704429702967304	1.6053318217328938	3.9070058554074336	0.008347283618506528
2.2103574643847783	3.190789638164605	3.7224086011177335	0.0039783811767552715
1.725457182961461	4.340409615669556	2.9117186766328635	0.003731339636659943
4.80846685374904	3.3997082945957144	3.494198998828215	0.009218491040232516
4.725668399163909	3.8444582414312656	2.5732413353202124	0.014772608680377185
4.166231387603297	1.772311849446067	1.440478731750113	0.0901528956389318
3.2396724461358253	2.167219308146118	3.4486335985673	0.010002170809810643
3.9831209451250698	3.0967040091466047	4.416564884634667	0.005247406429195392
4.5807559492686085	2.995775109320888	2.8133354821309102	0.01537358080845835
3.539400510408273	3.2650435075236834	3.2269094371526186	0.00828432862219378
2.112840895769136	3.5600308198824298	1.8969144149287067	0.013125253467158936
4.978226149905568	4.4697637693427446	2.472883009114744	0.014493492350878632
4.78401276043337	3.7454670682990607	4.680868397630691	0.00463899196359809
2.000817795116269	1.7982752689000965	3.180905130663964	0.008750645138768205
4.8100236367815965	1.0591835152467604	1.1570539593862157	0.26993481896967025
3.099636713093601	4.28530636540094	1.2027283814930805	0.03979091604773168
4.04636168262806	4.013825779386417	2.070040659817388	0.01872141047687793
4.666517437554506	1.4500184327770134	1.877008250793536	0.07269041404452976
3.3576866293573526	1.940711173474772	4.727539614543542	0.0061602599313577994
3.0906156178990174	2.854986580495108	2.995010393915453	0.009603607272625736
4.160629957929409	3.9720077560456266	1.6067599813228006	0.03228770131299874
3.7108927470342414	4.092437492153053	2.4535416787538065	0.011986699117481537
1.6717832185048407	1.4143708415917744	2.5501347576129287	0.014463737849949691
3.385170273937447	4.361508566595891	3.8679682994023135	0.0041282701802082935
3.580390065001015	1.413851052472184	3.65636711601626	0.015073608490030909
4.420534557430191	3.4705798050288115	3.7407217662418857	0.007243560256982986
3.692674640797748	4.324453215332314	1.8166768834259017	0.020589442952958482
4.199966641723935	4.011322495115305	1.1523918125456318	0.06274051364349212
3.0787733199877474	3.5864092247987758	2.7511798731950945	0.009025474346366105
2.303361667520936	3.0030193907901603	4.143905540596984	0.0035544666200087024
4.687473029430897	1.1585513945207695	1.949243159652904	0.08473865684068257
4.330571172831099	1.9287819441279852	2.7522222900453346	0.02358767683508996
1.8369651229795028	1.2170767761292094	4.185813757875124	0.0068550917072384004
4.101953863571607	2.761944330940055	3.983991878883323	0.007446103997768814
1.1999910048016549	4.7874884010141505	1.5098052378460527	0.008750211216814914
3.2626366298936387	4.842639240625318	2.8984467809937473	0.006381842261657503
4.381261351857274	2.5080548415219512	4.078101260189458	0.008358652252397302
1.8942085469209504	1.7935193261951383	4.119498275998062	0.004952485539735428
2.8630023044217183	2.4826238089650507	3.1111766284744893	0.009480944016398577
3.8101689496675526	4.007092362684008	3.9158987964930803	0.00493448800956236
4.858854422434659	2.0570988151160146	4.2269096318638715	0.010520174487918924
1.02534282946961	2.2179521622358846	4.54549618451388	0.0017805101945250613
4.37042004762157	3.3484848843654436	4.478923146051399	0.0051774719175572866
4.598771197231536	4.820883252679538	2.7573324186508046	0.009984517221521149
3.8148622410078037	2.9584899797191127	2.800191921715061	0.013086493574441485
3.3725723113803863	3.456798303735742	4.4856768813251975	0.0038585256590333186
2.245494052617205	2.72312442538604	3.6973817429430764	0.004800052358478737
1.1219648041652484	4.6429752078063355	2.3455841046196357	0.0034951915758237736
3.925888782584365	2.9497210666065	4.900188759069083	0.004410842585058622
4.615241442737923	3.2505882539556823	2.007621793116359	0.028032304191533672
3.1423891743877617	3.6963674595654457	1.6847256831424409	0.02383507782951268
1.7703813712301564	4.3973887144397334	1.5378424786106946	0.013546852549651598
2.41467121672774	4.654777983163125	4.794919951237608	0.0017955042907878153
2.315718963602916	4.290301205444846	2.4687654442357303	0.007047393880557995
1.8516890017971572	1.4863240441295882	4.938669398007684	0.004064665113695703
1.5759178694574685	2.1490143395445305	3.2824572565677466	0.005416094628600814
3.875916719319313	2.072362678875649	4.295863124214627	0.008064880557243092
3.3357386554959394	4.405699841655078	3.5305853300618724	0.004833634675396728
1.5568249758641248	3.1566937200828797	2.355875824788944	0.007071192964155664
1.570667608468069	3.720549012010436	2.0625649165251008	0.007896818218738983
2.2819731972027544	4.54871868260666	1.9049671720192667	0.011001112468663643
1.6724530753483928	3.447397532196998	4.0149640655421015	0.002394911038603062
2.8439066849584678	3.3645466931272234	3.930366124673609	0.004354245405352857
3.913001033650696	1.4225396121457838	1.9548053560699132	0.057283387096827836
1.0959198878399734	3.545217698271543	2.4605243632869627	0.004063223356163222
3.7916226280753937	1.85055203416165	2.0326554676534148	0.03946266367121209
4.090059671703602	4.6053441304352765	3.5536312587679935	0.005596454397942169
2.1451750553512867	2.8538629401671893	4.169124123089151	0.0034413600449941717
3.6969457334162015	2.328419679891556	1.9334716139273227	0.03379841619588953
3.7303628001815086	2.5678505758477965	3.4809333752896716	0.009540695544342974
2.985823746176184	1.1573439753879442	3.776933615101954	0.014391734723731118
4.499177440647539	2.5016944088008115	3.8863464195098874	0.00947558386099507
1.8872779400441568	1.6084864837129969	1.6268239635115505	0.03527990943664618
2.4034509041260104	2.933406044097861	2.1567327791944257	0.014017176134711555
3.77381639539373	4.014171837577388	1.361343994240638	0.040368181306511375
3.020899930771134	3.9333797513688986	4.660277826755914	0.002814083506794649
3.736419394208666	4.453460961540651	4.142218393549567	0.0038911871429832506
3.318362138796147	3.4212765982310898	4.869638350661925	0.0032548599817580305
2.839482136999173	3.5102475007446654	3.017808446527834	0.0070681897285732875
1.980259478568856	3.978732466265495	3.5892917481583795	0.003074326424599009
3.063829979214568	2.1642208442524957	4.057414558292912	0.006843124722645214
2.1183199351243998	2.9505414154604934	4.8367952190767864	0.0024421063514860433
2.733370095184692	3.1295185344078056	1.0261570047512598	0.06600600052279962
2.974880026376656	3.4748492214216298	4.001013940533461	0.004255822418148854
4.136469861810125	2.411100897284729	4.089962574300998	0.008161424131901022
4.2186874673386265	2.424574851438164	3.4401584596567383	0.011699707325824222
2.06987315325776	2.2930780837944478	2.9201545174098515	0.008423709073313442
1.177821865782521	1.8703900646690887	4.631543753246656	0.0023360708995844057
2.7028435347831143	1.6565312934105791	1.8880513497504092	0.036423677625166004
4.287033510704052	1.2657609349441978	4.187801103212504	0.015368208090215702
2.4317010863562305	4.717763508302755	2.7799349893076535	0.005307559585007611
2.1534194816503254	1.3113865461638925	3.3552487246350395	0.01160749779875038
1.9314101116183937	1.9760359553277544	1.8025070481160337	0.023939542748202064
1.4610104194141011	4.095991519976031	3.1500140444856584	0.0028606150559836465
4.554798006422897	1.1020264862189388	4.1004566686508666	0.019561527819657813
2.078403505198215	1.2836709285921346	1.058294102205284	0.1150412374654561
2.8998964847546924	1.5393357313853304	4.457996508658176	0.007543273128453594
3.1159718415745026	2.4686759950583106	2.7778607752971913	0.013016631661292395
2.2904443832486523	1.3673204788746829	1.035093934438772	0.12441709042781088
2.501531282473433	1.8061462362303669	3.3849165007304913	0.0096193836017185
3.0117254192737657	1.0865083709495478	1.1700708928900347	0.16111949134421968
4.702831786173802	1.3631015877700716	4.748234869632486	0.012177467275373357
1.2516092150229956	1.0885981365639754	4.584986115979817	0.0043522642069158644
4.5083831184611896	4.133447842917319	2.0593470045682456	0.02046630416426717
2.304312379117897	3.2955147274148118	2.6492392031851475	0.007928040972902334
1.3492853158750653	3.4683341430002	3.8736161165888174	0.0020631929290047795
2.6017449731975804	3.9144418942159915	3.677878805802832	0.0039101208556237025
2.8003651919600183	2.6165287589599	4.523606702086512	0.0041620722657243776
4.495905872100945	2.1072993085862177	4.538414521818432	0.008242762773452119
3.149241349334399	4.724847328258072	4.74230695263421	0.0023584625221413228
4.634288803693893	3.723176336750457	1.7026848239922168	0.034165760715935925
4.960391329663047	3.4001301999189293	3.481529284964025	0.009577902744772264
4.318226326667291	2.3609000838209337	1.3426617143854696	0.08073925143475462
2.916302736519504	3.631946628652978	2.4619748199514264	0.01054183148856168
3.5753515274337824	3.343671330144467	4.360093272092579	0.004476037771545325
1.275910157683517	1.0667047521357396	4.2660363112086435	0.0052301832511583175
4.617360015506769	4.822075700597427	3.6671558145130683	0.005666189871612362
3.326209486041716	3.4142739734295966	1.3588282456151777	0.041986747615051986
1.4276408551064923	3.2875465046934784	4.9748278995601565	0.0013963075177970269
1.345068591581699	3.5183166280477773	1.1438194613508643	0.023253304772228083
1.2818439948872404	1.9362972315289542	4.56120074881162	0.002532181961818253
4.968651263934851	1.2037051289673832	1.0748445426378908	0.2843264282006788
2.788999279643668	1.5311758210432007	2.7751140014612705	0.01882139539578396
2.516670691744049	3.1757808396331524	1.0421907786320157	0.0580592673213473
3.0158762607536547	2.9388465419519902	4.075905141632027	0.004915623473231952
1.488089514398359	1.1990692525120543	1.3101439481967927	0.057535633022917976
1.5067714819591806	3.856641631314639	4.332609446009862	0.001656262459658663
3.3133000965864245	3.1471028789550277	2.4294370730640225	0.014194779801452484
1.8044768206303858	1.452297509995741	2.5806421355321056	0.014846711964461497
3.721944849245408	2.341694446115921	4.0922816419132975	0.007552640496023337
2.7679250737241046	4.432184436145013	3.2587962894956592	0.004679637528438522
2.0361536387315	3.349024357745563	4.770901079972141	0.0021256000448563557
3.0318087709742354	4.79372769176118	4.681411299821369	0.0022964922418086267
2.9129712286444134	4.62804015710264	4.069676847834254	0.0030241920088939947
1.039012299046925	2.9484420583505337	3.5389723703900677	0.0022390504687263392
2.464711935462635	3.5195890404579164	3.0572273106099974	0.005962232209537954
4.785051163706736	2.0682805290993405	4.751162130109143	0.008155818960562914
3.481759708750197	1.2219372447288657	2.7649502062371165	0.029659607524010336
1.3397097336795016	2.1611148586562723	3.2117257434748785	0.00478240215954026
4.377855755128447	3.994611644436688	4.3990586345017055	0.0045066882726284225
2.048271387521403	1.6378396402860165	4.90468548549907	0.004136984841720228
4.79467516161625	3.916295839915287	4.259608572824309	0.005369507446130856
3.829723395077397	1.873351480036027	2.8095444293205603	0.0206094531051585
4.7729256180153135	4.422196487223448	4.775944775198207	0.0037654611775241203
2.6501894852060057	4.545893574677336	4.600297666686323	0.0021921785823339453
1.7124516066250797	2.272806751430659	4.6731013471067495	0.0027455890420294785
3.1442139002590954	3.608446528151161	1.487751580186229	0.031327165742917704
3.6964006456794154	2.2905763107828743	1.1753435269824068	0.09295971183433704
2.2936373861273043	3.3366913379234644	4.8789696627756465	0.002297960851212517
3.1345384955668787	1.5486386068878069	2.0871478671728365	0.036974918478093546
1.402422792602018	4.252608762793857	2.7026531628477537	0.0035927999578278798
1.4540766416478252	2.2418857029763104	4.087050176372667	0.0030898971762940656
4.882782918956622	3.848979438041277	2.8407091050077815	0.01251003241677522
4.8865920522033965	4.0467236320956586	2.2820966547304886	0.0184511995582242
2.4666769084271505	1.2331213058221815	1.3013246343414315	0.09399944737260896
2.0250025037913977	2.226208940574974	3.8960207557736437	0.004768779634890269
4.368124213571753	1.961064259125103	1.4338869715262643	0.08621115302007296
4.3741858930669615	2.470509386140397	4.5342005006753805	0.006853294934421177
4.654276955467724	2.180592424023682	3.4905451800261607	0.013940595707686273
3.154460322420856	3.073312180095657	1.7577344222146722	0.02643638162211893
1.9831514463975508	2.890538863010227	1.7548898864796714	0.017728315091327232
4.45313836060853	4.781452410096068	4.3449226061307415	0.0039258382078639536
2.12475682381921	4.326039261024992	3.3138803157493486	0.0035590597032778798
2.822825880507171	4.277366274851334	3.023129936215641	0.005746245251829696
4.067123135463511	2.401171269082389	4.902324656796021	0.005608544639784886
4.8332149684813865	3.133872279130641	4.1365166782669816	0.007172579911365444
4.395379329808861	3.705183659582517	1.6936527728082065	0.032910009103962086
2.1589968547684277	4.595717636910512	3.0603199823714906	0.003991674613764706
3.9311954925151222	2.3567315698769233	2.5509096180989013	0.020399264779855927
2.178922446296822	1.0575426848148832	4.419009753147279	0.008396225288435095
1.9278801830161472	3.268201890420717	1.308697720960479	0.027408331985141126
2.5634647408344984	3.1174971088144066	2.6165115223971003	0.009557980094540177
1.4537670077630267	1.3153522117461105	3.6415754703267167	0.0066323014162950784
3.5958406639303613	4.54864435188377	4.073174249278804	0.003791775487837764
3.2552480058461386	1.5973494086801483	2.3302100848583285	0.029866486642729412
4.267936528241791	2.8987897521911496	4.9764986300025065	0.0047308980918989605
2.850699626749152	4.104980438903667	2.7558243756132597	0.007276582011533992
2.7702554861926902	2.7067400606671552	3.599177876709342	0.0062871929326929815
1.3876109495459077	1.8382526996729505	3.525486156720956	0.004832975730740425
2.954922703147797	3.4640624018462765	2.8727509051957325	0.008225354295036959
3.4339361898324317	4.9626870743386755	3.8071055928832953	0.0037990553453136782
2.391434558350004	4.158913449612497	3.577628595476446	0.003575018126528275
1.964189373640837	4.749156281504097	4.116307092188103	0.0019424126477598773
4.144072127943397	4.177136696708718	4.573368428229983	0.003774560365158733
4.1087198997509535	4.65979869689395	3.4557337005619493	0.005875556127232617
2.170564772923385	2.2848040537144194	4.55443561425356	0.0036445573786200204
1.6936535819792269	1.3411725912304142	3.784655189556081	0.00701580347553713
3.6098220779512946	1.1532156494086547	2.0328501967362764	0.06027741971904775
2.909986512507561	4.308139100482219	2.200967213678664	0.01109594379872438
3.0837496095555386	1.175858061482031	1.0741978680810034	0.18086135086924374
1.9184164493046203	3.645953793046312	2.0326178852029213	0.010134687920700512
4.1737296911250645	4.033839959887095	4.823960756876152	0.003538247908963743
3.1652961614927917	3.459181740066522	1.8558428548546264	0.021142128541795847
2.6120705738698016	1.9269139163618891	4.425710467747704	0.0055074014159498365
2.229249445281197	4.443654911793235	4.015711911161375	0.002475616569444557
2.1398335257601366	3.2763729080435344	1.8954428829985897	0.01446623092173095
2.448810907514918	2.893682285726688	2.785757134642985	0.008677768066028733
3.4135067427520056	3.7608317073715622	3.291219338030928	0.006667965576228435
1.8669628932868696	4.176651442096235	3.5840566931213584	0.0027691587105934195
3.991953347216028	3.9222599779013283	1.7583830317769893	0.0261946287851472
1.076121790837039	3.3065300995936617	2.933113830004375	0.0030103794861177265
4.312071423494373	1.7458806125872948	3.730092282757268	0.01412610358501281
3.9241886099963024	1.7839435037038345	4.562103526440722	0.008410632164424125
3.4079426567969717	2.924339294116	4.706979445519806	0.004185718822023451
1.6421620549550608	1.8618937251189165	2.477183969460138	0.011437595640673448
3.8438617917276816	4.751714718955204	3.4313343149960263	0.0054674078786046
1.1549649156054294	2.1668579577372618	2.493220731286125	0.006823497325926033
1.686287144468861	4.61699336598865	3.7684649737292832	0.0020466022559514673
2.627470618108096	3.847393540205533	1.2415363277305749	0.03525677055810042
4.982090015390412	3.6401161468885315	3.389099152695301	0.00948239222049254
2.758647386403807	1.4876248992247405	3.974853509555088	0.009340080812231852
2.5055281436821333	3.298856329891991	4.518805522999832	0.002959911443728912
4.786443358871657	3.6233942984710574	4.975191861567006	0.004246858553721217
4.062401253202048	1.024840403629478	2.9758728480766887	0.035619512627758566
3.9438896990556622	1.2125148619450998	4.452445444660008	0.013056615417085693
1.0681988596929806	2.951734608989512	3.8890922837421713	0.0019040065646833296
2.764432029154871	2.8948444467433587	4.5630879294087645	0.003649666194664535
4.3797947982052365	1.946739200719669	1.0370342400336048	0.16647534882327375
3.0221207123574008	1.1736489862607902	2.5230377301543494	0.03218964781378894
3.3043170603346668	2.6991565564163293	2.2078851480476547	0.01998438635444477
2.473548601394577	4.379194421659434	2.402266852846528	0.00778885931432712
1.8192265704983992	3.5509337414804083	2.432615420526175	0.006889495913164428
3.2455799132259204	2.0603314698226844	4.327289866848885	0.0066944264022126936
1.13320010993854	2.880177472132744	1.1709373454174583	0.022835481843424797
1.882565363892296	1.671577863899082	1.7543638520290687	0.029118851941186408
4.130856695883063	2.107067608174369	1.895723249373648	0.04341121304624508
1.8084318156474115	3.948736371639624	3.622332200813623	0.0027775224747257268
4.6474784234053335	3.3508777995706147	4.818638557866336	0.004753354722707053
3.220631031064072	2.293132996509076	1.1573768190589426	0.08343577535427922
3.03707387166948	2.0348017018146147	1.6963907740735231	0.0412735282177993
4.9856551122853086	2.4431664978675296	2.816991916774312	0.02046388574535679
2.484782399150296	2.437837689438681	1.1331091753594773	0.06317281047326767
4.2459147125435885	1.0900289041181712	1.110950402302743	0.251150499886147
4.4495222133577625	1.7414471985258846	2.5687518552425828	0.03081405819722038
1.584339823036644	1.654701021787997	3.0421245421974703	0.008233129753252041
2.0021906227367907	1.9215467780561668	3.5153353191982624	0.006709823284769921
3.595504330246354	3.706645892594285	1.0155962728624446	0.0748387727079246
2.3624509446198405	3.6633114258846775	2.2794084032943807	0.009877221765082336
2.818041182567063	2.239860760425566	4.259147626509249	0.005519135583914084
3.582731416724513	2.7337811167603454	3.299865554921287	0.009577411702363666
4.7205378651198915	1.2648418760071103	1.0549671123555342	0.2668502068118141
1.5288089670869285	1.44245304973062	3.162028822281108	0.00843548432171396
1.8599118553852065	2.7540688024871693	3.683342748427549	0.003961169680207711
1.553208507990912	1.4353649811791769	2.656599891325094	0.01220127594365565
2.131966575216321	4.775368561544841	3.9223507267979314	0.002309249096792459
3.989086083191322	4.119830846587024	1.2511804305506455	0.04922030190334102
2.331419939041934	3.4581791356106835	3.1142626038374965	0.005531624539603872
3.4744620722736603	4.588804451733099	1.6086005172250968	0.023285295421084443
2.5709506444867967	1.585058799363245	3.3783511528696386	0.011309122798670836
3.3318429080526486	4.696810430193923	4.043224544807557	0.003453153618212835
1.2942946080564963	3.355047359691804	3.1700468985815946	0.00305487361996948
1.6666135720146618	1.006428588191787	1.131209746626066	0.1029806926765882
3.704574972254611	1.3019963028403632	3.5641187842825786	0.01782438006449805
4.791139375666782	3.27052076578857	1.228381404965276	0.07725837383664487
4.190574121361971	4.5466396071370365	1.0429498257783711	0.06742893495361409
4.6075780158281034	3.929456794789837	2.573226063071796	0.0140920583382585
1.7024887793318217	2.6019635733256097	4.472554907932019	0.002602925991493816
2.14755888349368	2.666312465518397	4.776608884724883	0.00280921390339578
2.9038660157080733	2.9241985787478924	2.658113450225504	0.011184403388900156
3.9869213704672597	4.993615054514829	4.922684101816318	0.0026218558577143576
1.712848741047397	4.5185471285891055	2.5470924051293555	0.004649657150201065
4.220198284204197	4.076254850539035	3.942048660613021	0.00530173116466947
3.5116946537994345	3.494586921818561	3.0737949008379077	0.00846371953422987
3.8064198222671455	2.527441125645618	4.318252989301106	0.0064270193837674
1.1484809949239492	1.337916642885248	2.5133051843223577	0.010814201028861405
4.068719909256323	4.811635057324986	4.836255707887197	0.0028769793120848233
4.2866368454708805	4.637930168822897	2.0018355650828235	0.018353792678050703
1.8818479697105257	2.1585535589423337	4.8014210904995585	0.0030093468765976447
4.881902760365491	1.4638236193247454	4.6264974480024526	0.012398977058318748
1.5548351917168306	2.4774710818044703	1.5578019781735881	0.02057981194194902
3.2693446303609024	1.5309639955729972	2.326870015274379	0.0313864079610311
3.236017724152213	1.0719855691276106	3.0465411027144302	0.025882010255885147
3.1265090667945103	2.5492324015965484	1.587127439386228	0.03874510109145541
4.607066071359131	2.7186940094043432	2.926667230904306	0.015743727223810237
2.8999233991379976	4.574775495644892	1.805850102903872	0.015468331810512222
1.646012182237332	2.6319302047511988	1.5455802352979533	0.02083366622716879
4.574237103719876	4.5578780312678715	3.7211686929620194	0.00576749719609425
4.322307598014554	1.1608264930155439	1.0556466469667676	0.2658895994904799
4.545605146830001	4.8793672869250075	3.4205749989005088	0.0063360719405667005
2.9833572107646824	1.971735460796106	4.452164268548696	0.006074413970640413
1.895276711871614	1.9688061971822264	3.0801445419788616	0.008074536467063555
2.775430780164707	4.419739053879834	2.9767698623142014	0.005639406327429803
1.9644862690219298	3.824109945016622	2.953573999359804	0.004686116175673688
3.426823261840452	2.2110553841914604	4.100891741911614	0.007333741734331316
1.877188993724452	2.7900690987703123	2.1346744102842994	0.01174951359616183
4.3435134134160505	1.0130806535506127	3.5666045228225416	0.026821148407184813
4.645707869177795	2.2810132159492764	1.6295429003455677	0.06103551798289705
2.652234208344037	1.5141347931989904	3.1760877246953654	0.013818232334213051
2.320764005379297	1.6927786494687709	3.2751892138372085	0.010170636974802964
4.030437389690554	2.3698823240984246	1.5599934872389136	0.05561218550802998
3.4804599000138183	1.8291896170309851	3.9963399840730855	0.009480760733149846
3.9283009161893063	3.409369775435028	2.768746702888286	0.011960637406675008
4.641689190918299	4.021849362992263	4.454376201027518	0.00462878070411279
1.2606794228313358	3.777580545070984	1.6661126322377138	0.009566924635983144
1.6076869576250232	4.990050779772933	3.0421832857915274	0.002770230506781405
4.760832912122011	3.4107628778431365	4.646133453039626	0.005145625652738883
1.5209626023085745	2.186708639568384	4.964092951732052	0.0022461457867642065
2.32063759923907	4.398161546589986	4.809022688435508	0.0018155684667719046
4.415887532969814	4.775272235162918	2.46246867059545	0.012135804646776186
4.169044835887736	1.0273181543949277	2.4799048202397986	0.05251117223320281
3.170748010646747	1.722280410724499	4.41730803818035	0.007508144659001066
1.4669121637247766	4.880135623738232	4.34012424059606	0.0012698663951344663
3.8866433713722794	2.3638325934015243	3.772581353009439	0.009193288400996737
3.4898095449584132	1.1046464960241908	3.264257699111402	0.023593896426083904
4.282225276610815	3.4144539717053712	2.2008113071492508	0.02060500701270377
4.4757922649596535	3.4890283613552864	1.5063241693962035	0.044990277158465534
4.576745976645558	4.415321577179065	4.803340208362208	0.0035751799768991813
3.171997642708879	2.2877409507931024	2.4867518255179064	0.01784231715402329
1.1238999511002563	2.4224111490540867	4.200078156000295	0.0020929323353950733
2.3962952250690503	3.0202503714648827	2.397497959957125	0.010984265441061231
1.9393960974465951	2.743602157949588	3.2311468181650524	0.005387932339844818
4.452380744776401	4.293243432318349	1.7018351577586333	0.028494558667098
3.0203422256700767	3.7989591390980753	3.0912564011795385	0.00662081740302582
2.4186694646598457	2.6972026574890164	4.391791164143369	0.0036997273286567775
2.0693486785631667	1.4145285321437373	1.5795149323122182	0.046662137185646935
2.3347498029244313	3.4068057839871915	1.7142007388412153	0.01855922135385486
1.2494132340600528	1.0981567224230293	1.8604080396438019	0.02615866029678347
2.749282303414666	2.9629991659503774	4.33503458813396	0.003929097532176501
1.610988463162081	1.681319164144297	2.715288801352888	0.01034190028708472
4.8600064587869625	2.3754086500263774	3.8174217227880667	0.011172448663423259
2.416056322724232	3.2424706915590606	2.5219697846061875	0.009322692784899202
2.272491194098448	4.241928840361449	2.5906258910632203	0.0063521327109800135
1.7138368177757433	3.7152259552805935	3.053035762891886	0.0039383162648246465
2.5745498894247785	1.8389904891915143	3.1522844124814737	0.011211434288375262
3.2521040477030554	1.6165856817254771	4.765372547268386	0.007049561812332561
1.2630603751446872	3.242647532520133	2.5486214014457187	0.004772037531851418
3.0409128139190424	2.112458589720481	3.6963482208519167	0.008384171329459806
4.646677971710157	4.2384427757746765	2.4605820677977905	0.0144095586272499
2.3884168001505404	2.353971285922216	1.2302486168128601	0.053347407803715316
4.564597715953443	2.624166391303528	3.3962803974015157	0.012000357898544192
2.1136438125658152	3.8175597915878257	3.5269156565836397	0.0035419786806523096
4.69386747230862	1.695380151349786	4.097587523386759	0.013121920057461238
3.7327676682767854	2.4894791297528656	3.5690649684322966	0.009367068557260327
2.6697825454021906	1.7358461278091393	4.593631889058644	0.005800192672152764
3.974262619455944	4.272757953137184	4.802330719430666	0.0032094770648966237
2.2525332151966606	1.309581025080344	3.8414742118642207	0.009275410125750855
3.4722011503563888	1.9110289619096807	3.3064766246986386	0.01322503500227609
4.329682573663964	3.3643709129437114	2.737375941102244	0.013667007484223635
4.5319059158752735	2.1079577996255368	1.7843146959123777	0.05373610749387953
1.755198891219378	2.020565811009252	2.632784051857388	0.009972705506429659
2.445525466115733	3.0327985275007308	4.537353651074149	0.0031168327905488763
1.7017260534022125	2.578874836862982	2.723040012745888	0.007081764384821465
2.28308966505977	1.1429398881598358	1.258150629454592	0.10042097552788133
3.619404644477128	2.6536054673779432	1.3513259697158295	0.05943888798657292
1.810472810556614	3.297061441006633	2.74006409879013	0.0058201430323433214
4.189291581827853	1.5139999283774914	4.918148393777564	0.009103357818549087
2.0823626995379905	4.219910321590723	2.953530000286092	0.004501533816394566
2.420766364111748	4.067886965992109	2.1930626759399696	0.009846276975625123
4.764261759972798	2.483746906517056	1.0099534240435637	0.14964965487140286
2.3062099238307443	1.3590829432977736	2.2561824912409896	0.026527392379639917
2.8943095491787636	3.853712770819331	4.566405320010639	0.0028662024073987822
1.7136636646174654	4.39786722436327	1.4173763878749894	0.015434878804376141
1.0743386286063503	4.4158942386638635	2.376001097715547	0.0034294098430151807
2.4657900550719263	4.7079984548713085	3.7771915247866734	0.002921271406972407
1.935272844658432	2.9813076343013054	1.2265538276167534	0.034336207304849334
2.5390140579288	2.5603625150221183	2.669350814803516	0.011074967827596751
2.3884201193934897	1.6649125603505888	3.852120182546456	0.007693248674590499
2.5126812872120463	2.228070703765312	1.0059311117170315	0.0886874345852955
2.560669721226104	4.433262535988156	3.1854177714274443	0.004529887892279521
4.052599750950785	3.0425814003240443	1.8357315794959612	0.03145308765976261
4.806362607000644	3.961675811343683	2.9514046136216563	0.011083329143194154
1.3698821029304464	2.7868684817393725	2.7465588232114824	0.005185361565523612
3.8284714243819966	1.9071737400613706	1.8838238524361253	0.04501369920802748
3.1075167259900764	4.159653198852676	4.388900211177132	0.0030862782189039514
4.1840682570511145	3.3910288216625966	2.2361863826196533	0.019635475319713942
4.6081818084747725	4.5757667815709935	3.151451258515741	0.008069277869308859
1.1339751885491332	1.0805876572112425	2.0272663544573457	0.02031945523499598
1.5993799424261332	3.174982985747139	1.0552715860471835	0.03599746264859605
3.157782220444073	4.8365699222326155	3.3669096918795987	0.004583232668408281
3.1743404090415495	1.0593811725349291	1.7558374047324758	0.07734331638256592
