m	q	h	epsilon	target
3.86993649075233	4.416199749194327	3.8498181862490606	4.722290862228762	0.2951766806584152
3.5819159834080283	4.330752931838896	2.3272219846556945	4.7716171972883865	0.12244727744594328
1.396242300258764	1.6494617891746817	1.6729371854302433	3.8864324151931786	0.9114129740797742
1.0633363617134766	1.269577044814783	1.2010366748407906	3.2076474554470513	0.8593310569270961
2.5666960664331686	1.2577293414080808	2.55103990206127	3.461505827711054	1.7660413482154074
4.361173321019112	4.829981733592303	2.9049568735457463	1.251833550070519	0.03305078427179127
3.560820253285149	1.5065887510860818	1.253765434751958	4.3460170414876265	0.2690510212945589
3.2111583346849275	4.95792986019395	4.477342169922354	4.925468875151528	0.3981766608770004
2.4292110635581112	4.685516263936914	4.38047282193385	4.97348501868003	0.5696036609076273
2.6491828728535296	3.4546647252995215	3.6874666619373215	2.4833613774562364	0.3399558392384174
1.834686472246072	2.2835140557783418	2.3009818748430924	2.558132340524621	0.4506405764193525
1.1839604987015884	2.1983321176792514	1.2341052361927374	2.608578611139727	0.2210215515585317
3.4891816753321137	1.2302473691564142	2.502235832437322	4.102348707029723	1.5482129854789408
1.2934553106353892	4.117187353063601	3.0505097025733527	2.218102824025113	0.2996566603202065
2.2435106127361735	1.7207913248183	1.3351659991217986	4.484002470408856	0.3830028051487093
1.9059372130572991	1.039568406353645	1.6820821966352386	3.2315864367920666	1.4130111801092509
2.660703871934594	1.2827012600922267	3.49650192508353	2.384482653374508	2.1196504794636226
2.4516926727459385	2.027847390042138	2.059732721648281	2.9902916655435465	0.4005427259283333
3.578822373104475	4.926132663947661	2.9190471880965574	1.0329516968367949	0.03225967749554092
3.6844051974007512	1.5586304215290978	1.891087301490065	2.664936128978333	0.33892718557630064
1.6449535527605836	2.3297120728161347	3.920335335682122	4.47056882872802	2.4496340323519092
1.4479950446466154	4.9047583790608345	2.7482475447778056	1.7117886929786987	0.11814345487253268
1.2183546064481583	4.685740915751151	4.113722180944274	4.537927905447479	0.9137920651804418
4.861895634914626	1.9727188160891087	4.938848567443548	2.591401599897377	1.063408835371509
2.325185524368353	1.3139677727057624	4.923824450679564	4.66142377089894	8.96080027211172
3.1116590744172234	1.3906954263433908	4.261407452513714	3.1760985448169348	3.0506624580012827
2.888846038890165	1.8314229868444185	4.186609791346027	4.4461692301766655	2.5601143695966755
3.572836672114024	4.881043037833836	2.2794557383821097	3.34706704473658	0.06503369486017654
2.32151601771926	4.806439548472942	3.4417019057166045	1.6827293515668074	0.1183020440626574
2.8554022811621573	1.2208145872857197	3.0808060604968586	4.977550740898961	3.5336849030892163
4.457803150602296	3.6331100589665	4.937228890877715	4.604986481802048	0.6072492888523401
2.718090567778748	4.8085620396646105	1.389541706998334	2.0673321819400767	0.020216650122286715
2.9190246858873796	2.3768716378718358	2.7785810286844503	2.418590091768905	0.3604203502081947
4.004786347647139	3.7483881698953496	2.9774608146270283	3.3992964958679432	0.17047583024182586
4.175283138447133	3.2868554179713527	4.050469306170873	1.556780581431044	0.1802358134232849
1.507266565576955	1.7996268431081592	4.033139644233922	1.8457758025853144	1.957765196554606
2.7071840949484907	4.585823191941955	3.3884563296794576	4.393583848388152	0.2820463147078012
2.9519133553422283	1.3897510751629878	2.7977092840782287	3.4191960510921318	1.494175652460028
1.7188714636371645	4.417788610446673	3.426260684695426	4.455446707048561	0.4962824555529024
2.400477407552622	3.5224884985693907	1.3090363840585346	2.6259951214415955	0.048089547135732665
3.228875010132264	3.1392033446601126	2.4348439853419213	3.7917718540995033	0.2248767067466406
1.4699901983835653	4.517643260171615	4.7624609639964435	3.245929892231288	0.7811129081253404
2.618411276971069	1.643708459940266	1.4712437659395399	2.1079788781326214	0.2053043777221684
1.9401801302940245	1.316589246145583	1.3842192604902237	4.0417445548862085	0.7329698410200746
1.1901740107542294	2.392686365055002	4.976903764647202	3.0054336096371594	3.4777130126888984
2.145794246926636	1.3971718525825652	2.980165826667924	4.194488698537733	2.8308853737852786
2.867157597392047	3.0423214512716448	3.2007370607029557	4.5672708608696935	0.5612354923779982
4.746176254375214	4.583114506709839	2.8031223393445317	2.218930310396061	0.05566889703813254
2.8576921703723315	2.0185521462331946	2.4915233432405937	3.590594788348685	0.6093278844295666
2.9483633299913783	4.873283283279648	4.673631211160542	2.6575687432552204	0.2638877305099479
2.1395054369655973	1.8383743577116416	2.1302857561032282	2.5171226268465343	0.5028621247987916
4.0737299595596514	3.385187867772088	2.98920519230548	4.134774409457607	0.2519159203395995
4.21264242371178	1.3458341928146185	2.2761489242659687	3.614819321745757	0.7812685764296105
2.161171801266731	2.399387071785697	1.8693120092756828	3.4789080199288454	0.311004551320136
3.4587546706771004	2.5030159811910546	4.356014833285238	4.129271939703061	1.150946955884469
3.3219949566195615	4.9635198740530475	3.0537742600975326	1.1771848386707418	0.04269629088537785
2.808580915273924	3.1234149047893176	3.5186070362003536	2.66410139957829	0.3831740721358363
2.9066816602355616	4.1280693490226446	2.9201992216329713	2.729264735107855	0.14956477197319468
2.5339660042646734	4.523891916500245	2.606611874669569	1.2570682334436407	0.05242476508708633
4.8807953145525635	4.623188534923432	2.358796352340942	1.3817043090015175	0.023456992573108692
4.837708444225597	2.2351273829849623	4.591761762579381	4.738531376448648	1.315855902400686
1.095443220832307	4.04135315885707	2.30844397590686	2.8730721876500667	0.2723904419831361
2.1796404705559347	3.241781122846461	1.1223300492262689	1.7825276529767864	0.03120149071927417
2.939985384498763	1.385197543235325	1.7562475585427015	1.910869596345229	0.33257074870076603
3.13605661567441	1.5855116666241624	3.6423426269502164	1.466475743576385	0.7855318989783344
4.619782626579261	3.6647478443162216	2.515068976136349	2.8238115460527884	0.09163806281695948
4.406174929004941	4.7597313830297265	2.705070538781277	1.0322085854822984	0.02408508373437037
2.294516429688217	4.934820339074884	4.897793824435006	3.1580956079092117	0.4315613427842544
2.5919556133899744	4.628614801270197	2.6940251117060448	2.521880661430058	0.10491758807961572
1.7689889030531427	4.500408895433179	1.5717112519624306	4.280151920125848	0.09393464073092836
1.6590210091300943	2.550038351101783	2.672143056099713	3.1016282205700243	0.6534524140242387
3.0337676893959413	1.9055783296970776	4.006706455369084	4.143234279393954	1.9218909318407842
2.4011907288224195	4.498805331994374	4.832673333986456	1.9165526852125156	0.2931734981958626
4.157177091435218	4.735596836575394	2.2701244975168438	2.849974132991091	0.050146707911436085
1.3092150765211574	3.659786729796127	3.724330792432357	2.974322618583916	0.7488798453371732
3.1701622239336054	2.156772290577819	2.8532407434078566	4.877501683491797	0.8571055597216943
3.8636065525771466	1.4066487521764641	3.7508174509845778	3.727630218659897	2.183587414005849
4.96372815292834	2.86715333317291	1.3486759659108976	4.416573950629678	0.06266730858488752
3.5426750403012117	4.10785899589677	4.755659452632874	3.388945725603413	0.40810683006455695
2.5474514811574345	2.360021339479542	4.952619724242742	1.4975529578694642	0.8240707540172553
1.5725164740895288	1.5543832427371047	1.1504343259772702	4.293910434647183	0.4761188285588554
4.2654690404104905	2.775103332888856	3.7747115702479266	1.2385728264679172	0.17100708634164513
1.4855696312654891	3.691174478898993	1.0398714849748352	1.7224462886982843	0.029290918629682836
4.618652186325173	1.646934897492912	3.729989677021569	3.1347408321176027	1.1081509050025633
1.6745640000812592	1.0959987374945923	2.3432911498323703	3.1132010088219286	2.7051287255076653
3.011951697056431	1.1106820751167052	2.0648669491435334	3.4519652548443753	1.2608782697036491
4.534239541453601	1.1444405564689415	4.956656309842732	1.4518636359846786	1.9118887962382332
1.0003311022998398	1.5614283619875664	4.745385212924603	3.224076151086111	9.475681707913276
2.5335878502848406	3.2753336104650725	2.443839176333677	3.0358103484479044	0.21233567058886332
2.395893288067694	3.4039224983569403	2.3755674064804504	1.930606832622323	0.12492572673275555
4.382752388228348	2.8678147611801963	4.227895025116368	4.125034127004989	0.6511438420546511
3.923955379206647	1.0006252211911644	1.356876039089661	1.5433003076959393	0.2302045833293519
1.1012054829429072	4.931007290190121	1.6289714047638668	4.141531707977885	0.1306466821678978
3.5404264897967463	1.6607710375053624	1.597815531811508	3.882516717530185	0.3231034774117488
2.1278285384631914	3.7893584730252377	3.4098628060197824	3.787125907610216	0.4587390074145529
3.635215780482448	2.4592413606627	4.145604018727388	3.8306904994716415	0.953169904547054
4.3015700536614885	4.543366797653375	2.2666428766253195	4.244641598123026	0.07817623536974792
2.0244442589680918	1.0640361541534462	4.147281227594154	1.0962712825583965	2.6186444999985765
3.794601424066724	4.943046136195437	1.1369605120523247	1.6485157120865512	0.007316080703875154
4.880245282121388	4.178642309260155	4.430491277705928	1.526853520793432	0.11195390053146287
3.533921669962078	4.83319896131275	3.0319384343259888	3.537264596279832	0.12538112590267125
3.8875022022108334	2.7338557685196783	1.8362447605673824	3.1059638324858185	0.11473233060306624
3.953738548333328	3.4625894895944547	4.617895272322045	3.4589558111195093	0.4953057163392519
4.876018882534244	3.785259735450445	3.4646486903257596	3.972040338159848	0.2172328187578582
4.7652967634182595	4.364977600964743	4.086210448179063	2.4606163158628083	0.14403946371197668
1.979258204848338	3.9329100673692983	2.578449483437308	4.752763144492087	0.32853607783220506
3.818385887495607	3.700318420009765	2.8178805902512853	3.2202300248602973	0.15567690257153294
2.067249076186132	1.6646420798694086	2.3881829341405587	4.237980999665023	1.3431043930152753
2.197034014605661	2.7651839304644463	2.8369424972026542	1.5144728966184142	0.2309552662089868
1.20246497641808	4.548009945071937	2.7130439418990706	1.1856204332019158	0.11168483613916287
2.137811934928491	1.0707076448238393	2.333262450409762	4.742817011892061	3.3535313893221224
3.709590911203829	3.1420677058025848	3.431735510280809	1.3965097227133167	0.14294356571275835
2.4676934962595327	2.12630000979476	1.8127179829480695	4.713339780943737	0.4418746260454737
1.279179317484619	3.679367580519738	3.720843129107811	1.464989506460237	0.3728117387974349
1.8766791892239207	4.5539533729917965	1.9008307885032083	2.5781386943620164	0.07618616669780827
1.6051555935382016	3.3331148915287137	2.1801928396419177	2.5122951047415887	0.21315370848795198
3.541443323191221	2.1244471996385212	3.488578463784985	4.996090232809744	1.2108914488780913
2.1026959161800503	2.313470793391795	2.3059875002863297	1.478665202074295	0.22239722513078428
3.8509771429329263	2.0528927187008867	2.4572329407996283	3.300024968442372	0.3908018049656856
1.5153732058521787	3.695064723326913	1.1627177878297297	1.8434476984380528	0.03834121551517263
3.4313111869396917	1.6467593770159228	1.2155320148106423	3.2001910920078314	0.16174782391866285
3.5631134827287627	1.15291615564677	4.945727365986531	1.1406694074009969	1.8751894939336933
4.3363141408490185	1.8916577380025819	2.8051856210876043	1.264402347628976	0.20410458919118346
1.1310087328214895	2.035441928570287	2.1074918908268656	1.0646583224779151	0.3212246126091165
4.923093754820814	1.3352147128311609	3.17652692723097	1.8814654094951768	0.6885113802209866
3.9826837573544047	2.932572502072591	2.518726480355664	3.4302132986821734	0.20223668179690849
2.288958831867944	1.8985276334456644	4.4300755008668204	1.397349237827035	1.0580483595712078
1.1847372957510975	1.1899092114468126	3.747416740805536	3.8126291938594727	10.159889113954078
1.2071277896331252	2.580877278451086	4.144527885544223	2.7326182275548847	1.8581949003155334
2.047561494193608	4.562800581988501	3.943088182133264	3.281576390991108	0.3809830855611529
4.708005614633773	1.1421047308367585	2.5342258450937205	2.192132482486568	0.7297241562872757
2.548463744574166	2.6469013951715428	4.233419771951903	4.843108772458331	1.5474015685954223
2.947479318622712	4.610078497898653	4.451297917021657	1.1195730336339649	0.11272194477000548
1.4484120088568448	2.979163965371852	3.6813121480240873	1.762076803785129	0.591288346651631
2.1931575943122548	2.0518895265597084	1.5826404796805544	3.854064022230344	0.3327789152916685
4.328449023313636	4.377307182630656	2.747488229009392	4.468463953760499	0.12945943592490322
2.199201024700548	3.261701681514563	1.832382463220854	1.725425205128981	0.07881794627812387
3.8851658804936133	3.0681800507122463	3.2434723277340445	4.365149515939645	0.399667096467649
2.510757056135019	3.1250850587288053	4.265198795167278	3.993484081924623	0.9430880976242422
4.096655662342759	2.2631968258015163	3.477884081411923	4.4180727612658295	0.8106606351053557
3.2767652501904343	4.383843345536564	1.7633181000447031	4.216883545251456	0.06627468672979211
1.9709819387054133	4.676807868960681	1.6927829830596934	1.7371397349540687	0.03675409628634847
2.5053431718588897	2.6946062154327715	1.0386517703196372	3.1224666251250035	0.05894270018106568
1.4764096414027503	3.3687008895110435	1.1638324847520214	4.26118574704887	0.10965533548887108
4.687696956961906	1.3297392823684944	2.5450791887745696	1.3707443894807887	0.34097039930312456
1.9124365886734136	4.676787640344669	4.307857563209456	4.131788081409697	0.5834833820891633
1.9203742316215424	3.621019883286947	3.9608502131947914	4.076596099327394	0.8084942975810563
1.943831326736052	3.915269613317371	1.1123249441669718	2.56759904600068	0.033935852331921826
3.832391848189314	2.5344387124367795	2.7804095557407345	2.572198891011567	0.2571216958728723
4.734186765153352	4.417109153115195	1.8927391891370364	3.1576706470444535	0.038983143452465764
3.1783496423885174	3.6286688971165417	4.812798048024119	2.0177247265755693	0.35547655670712336
1.6078780833622326	4.98319981296363	2.1627470064265055	3.64640675219028	0.1359743401146683
3.5773217943596505	2.8830341588230834	2.800108135764936	2.5646927740453367	0.21526701953736985
3.4627858480602836	4.089893271476658	4.577636293565648	4.510599765489269	0.5194184883312992
4.877390898480408	1.8275901455678476	2.8098199423582737	3.3609640301966985	0.518472581100924
4.670308500907495	1.1649279262167669	1.8243614921983675	2.9447101284947066	0.4922330710911447
3.307748140554866	4.319755417848748	2.1063362402123764	2.440865727432808	0.05584684803077511
2.9108721292998005	2.0263747120431943	3.203274082472368	2.7385244539826528	0.7483285393276322
2.6423786300503798	1.8298206602323133	3.7603646526785233	4.378233528442398	2.227393105544003
2.191484716709637	2.6027529336590622	2.553819120774864	1.0929232133734272	0.1528324976575508
2.233867128936766	4.125198929324455	2.6780660413244552	4.672467501230799	0.2806027038217341
2.6689852106313743	4.3426548868185115	4.36649056641563	1.4815079807085962	0.1786332803716538
1.7092151522576744	1.98438143739232	3.8839361100476033	1.0338816662249593	0.7375951798816083
4.443854583280671	1.9396639886728897	2.2046537028875735	2.9944747102622205	0.2771013849684853
2.669880755129473	1.2377316992709215	3.873690683824799	2.0061323304219765	2.3426892799285173
4.71102860221994	2.246660461611976	3.2580362454720477	2.0179514962115883	0.28673588472838074
1.3504252432091262	2.111152481394538	4.349118464390983	2.6428343961301315	2.6437038348807405
1.440623900960489	3.1245306734512948	1.9262076223936089	1.301376249039382	0.10927957495376532
4.898578680101243	2.0267362004170724	1.1142499344633854	3.5492484524307706	0.06970873890137119
1.5693504343612266	4.1904543270953285	2.8635246729119217	1.30438748193811	0.12354251936712952
1.1230567270663758	3.669189478668768	4.687173795628752	4.472657835048763	2.0686925193923407
3.205324502791304	1.8506786927133088	1.1884556001656208	2.9484452352712736	0.12074664222715352
3.7631845345429213	4.745961303030449	2.040329137582322	2.8295304219442685	0.044234493363792295
4.830985226907553	4.0515011723464935	1.8149781250470085	1.9803696636708588	0.026186143000548463
2.4361281389787752	2.3378465784455584	4.710275279710349	4.665658400306085	2.4747053740696945
1.1380039198348468	4.7072608212263765	1.2579350364751378	4.648680616656844	0.09285728482353052
4.610146508683108	1.5017552562946102	3.7748761742808954	1.496663409981046	0.652930025290444
3.595996822662964	4.571072219792263	2.948186674861115	3.2504396896944154	0.11968693139167907
4.77640527706595	3.418645456582541	3.7612989297717965	3.0307290002686167	0.2444914280891192
3.9946536063342633	3.3464907824127685	1.870962878278516	2.0288872280792645	0.0505335705323136
1.4116896611093703	3.3242362995610955	3.001347586029916	4.006492637679717	0.736417423274471
3.2427820932797458	4.182121165998639	1.39923247808952	4.457352246723701	0.04897741381009079
3.0495629093955694	4.48753016930559	2.364530653853148	2.5636662577611062	0.0742932149577602
1.9145233758195193	4.141745141021847	1.869971584226388	2.390223323376519	0.08100861464672851
4.9896133296405925	1.857311813894392	3.185193648098076	4.714451707380235	0.8845379429644278
2.6643550884539033	2.5829324455880283	1.6522192477391249	1.1021861778694009	0.05387933691955934
3.242077620641957	3.2061583273437835	3.9530046121003126	4.6170193768905845	0.6890855267572692
3.0293331441024813	2.731352631459937	1.9294938037685891	4.129246391368486	0.21652353979036704
2.766890250627092	3.1148880180760448	4.9948841243624775	4.296109689770182	1.2708652783529806
1.423917645609396	4.386671177652722	4.9841567195122645	3.3644511707591302	0.9709406902409566
4.45573343550581	1.957571461078184	3.4139535082973262	3.432809079610984	0.7458655208820888
1.294760726477678	2.7153880194801774	2.718297242864477	1.9263815570396472	0.4746057719182872
2.908341319134028	4.035705411189056	4.264454388131751	4.135711186014511	0.5054090211342732
3.377443465543558	4.149056988364328	4.77174364582913	4.849915025801385	0.6045769374729649
3.4764170694525767	3.9479605107949234	1.3817597490116524	2.482639281514292	0.02784526473133746
3.247233165848977	3.608376610279125	2.5992696433073035	4.298443615649155	0.2186386005881582
4.366006894614219	1.9910813235350264	2.1461400323043316	2.261981223508954	0.19159881535241674
3.1421579601972613	1.0395314126902542	1.1754277813209362	4.153135686105548	0.5379165432372607
4.793694739095823	2.1139412168330525	4.073337582390362	1.8064445165641247	0.4453683747712029
3.2455328079060144	1.93030622789046	1.7012603804152016	4.15212855830487	0.3163181178534552
1.214992252208531	3.197220803720741	1.3298449441723612	4.94052465893151	0.2239269901671596
4.952768414113622	2.9290299569912817	1.471347223855651	1.9596499224161599	0.031780689990698746
1.609550525270533	1.439407745889114	3.728856487468202	2.984975291746298	3.961593595253256
1.0733804237695264	4.470218017484613	4.087124343611212	3.2120916168472884	0.7962742517323926
4.311651805283814	2.4042045056924333	2.7205922524708965	2.0784108185841785	0.19648162473403724
4.951915985612502	1.3960441602954563	2.0836649172513213	4.321294891942908	0.6187970152904154
1.1946360212476703	1.4699395147659808	4.254573904675663	1.2943639913930975	2.8892435926239664
1.0819039789333953	4.406291007568417	2.732894487130232	3.1421050705466604	0.3556161613219964
4.19083252855649	2.0306859102363557	4.207988132006177	4.353375963812194	1.4198402966064498
4.0823764855017455	1.726053837388371	4.88448907719254	4.737808179370321	2.9583132387973983
2.0821805869933394	3.6389007149172574	1.1815722422759332	4.47694949816763	0.07215959330323189
3.198355911649581	3.3065573642861827	4.584912437597493	3.1388514502118112	0.6006259178151104
2.774184363583493	2.8585003507603486	4.736853630444502	2.0990810678774885	0.661374505842077
3.285965315367697	1.901305270859699	4.3645290811246245	2.4300041696844903	1.240409974725066
4.9172974902528175	3.3463684832777245	4.609070270094163	4.255506001867623	0.5225814475911094
3.534778657354187	1.355070489736813	1.3714080247174611	1.9777991012625007	0.18242303473754828
4.309035379482904	3.6746020251181495	2.2333544626401496	1.1178714601854007	0.03050398856105838
1.4748421306499493	3.945529650799287	4.509238052329541	2.16042137423638	0.6090301052104504
4.089943574517819	2.857773824676677	3.414518120714137	2.7878791458788266	0.3097489833713243
2.6200993582844405	2.153222765949577	1.3250857914258425	2.3745214728893216	0.10924926812628223
1.3221185058052052	2.8540796877121064	1.3483163390752524	3.0227492878421938	0.16241767003775018
3.790230728465739	3.615196287171525	3.8803178809728056	1.9249831641647737	0.18624398696607244
2.813368912438185	3.461722276517728	1.7035150358675502	1.9962432787261948	0.05469459447936897
4.151044410908772	4.87938441650115	1.2525162089197974	1.8550623893965048	0.009373200517762293
4.3384068772158715	4.993871648361198	2.9661446837034533	3.646922211198648	0.09439657958596677
3.781098648775308	1.4242626683299768	1.3782795582953224	3.142928720382355	0.2477770617912921
1.415800787917723	2.837256205841629	2.2165279001630545	2.3185402625592504	0.3181353397744558
4.4153107532866205	2.570796132551941	2.14933359925664	4.783546940370877	0.2410522958225505
3.8535062215274287	3.0954201908719337	1.2701022333329228	1.0132727798643175	0.01409154383970039
3.6454715908111512	4.821081460463576	4.493788058401447	2.2700884146191456	0.1722167597430355
4.628575860295169	3.980428882101184	4.183937552499164	4.931749782446103	0.3747265160979615
4.780207146286182	1.509420229842824	3.0420260963467984	1.3971950377663291	0.3778905079581821
4.489604162663664	4.3200846813612435	2.4728641632095347	4.970627912291734	0.11547004404230418
1.97353440595063	3.6103654183922194	3.942402070586484	2.485299367604789	0.477973304826458
3.0596246519736745	2.3158164754292785	2.3395919872242863	4.838558679671252	0.5137714417863654
2.1902597395778227	1.5541155890422131	3.872850553780142	2.9024205075222187	2.619447417142689
1.2984535968080837	4.259702768426763	3.891983268845845	1.5397228589279741	0.31510085957466577
2.633026165493188	2.7384193177212297	1.5628427880544904	1.4560629656258148	0.057333148842077415
1.690213588070288	1.6236280327423098	1.6420827098671698	1.3931052441219594	0.2683548446382212
2.2545606627882444	2.7455578975208987	3.1934900605906065	4.058640077454687	0.7752444510469799
1.9556476690637477	3.5063023073439106	2.384693911061201	1.3674578634053025	0.10295324414988824
4.851102468171566	1.004041068256424	4.2772374058049465	2.5769517186851187	3.0685960319144647
1.77972356862366	3.3472366596239302	4.1050913151684805	1.871331762558384	0.5034092254994924
4.8757940171949095	3.896920372845451	2.0919236782473773	4.848193803133462	0.09120808913393973
3.025587660988108	4.187225786456641	4.624259460740204	1.1869993540001018	0.15230792356231931
2.741497675377353	1.9453792588320031	1.934543681750414	2.031306833518244	0.233231010220084
2.341871315734148	2.770711108303854	4.197452229815701	2.23033169270771	0.6957377822920552
2.845984183260285	4.8858003720059315	1.8835011754919184	4.830252802661561	0.08028748631907916
2.5306810721192736	3.2032732657335323	1.14738332252981	2.3751413666848404	0.03832933300017537
1.7820995841809428	1.7076221015384627	3.6723809195377033	1.498917438293804	1.238248415161591
3.2546391183945667	1.0107444257068892	4.331410259000046	2.7622890788949506	4.961264093063503
4.372526320048172	1.3432310443040354	2.9285452070099582	1.820622186250592	0.6299991299172045
2.777059339072016	4.576517464334254	4.1906972016908215	1.178095992961638	0.11322646865558353
3.8364386354946856	1.6178759024961336	4.3044996719857265	1.4574251108129812	0.8559789101211203
2.315590685413122	3.4081717704641004	1.3538607433641774	4.849945522153753	0.10520351127497607
1.9963430943081364	2.6614263067253834	4.10539170002943	4.368530907514089	1.6574127195881037
1.623962401003114	3.767182652828237	4.165556849229391	3.2132405003988405	0.7700699316397768
1.3721888907111657	2.6707130932977288	2.5617792299989097	1.6291711667230198	0.3477217630433828
2.758520727980109	1.8826171554128608	4.36984977450169	4.7312964313099615	2.941460529284898
1.8232365372476915	4.276394966371567	3.0590349330000475	4.155917675074907	0.37126781447535423
4.087301759988998	4.84300778556304	4.922452559871546	3.2097111775759632	0.25823322787053826
1.3485639374913938	1.4985203342843425	4.8404976999057645	2.04546475435134	5.0376192649864056
3.8389704375360094	1.9936842375687205	2.7572710040267903	1.3740314567703409	0.21791051741637016
3.7251449487964314	4.1571436750471475	1.4238544624663771	2.1451798535057	0.02150363071690165
4.95019089195321	2.3977290180859665	3.9488759243573837	2.812931170745647	0.4906073655010349
4.765284212433184	1.678905063761461	3.148959155716994	4.003838613627548	0.9408484202530352
3.2184611607825633	4.290557326611253	4.1743920765798785	1.0829221920140424	0.10138137222690166
3.1996368784688385	4.917820858519899	1.8033827166205256	1.2817874173590416	0.017147303492968856
4.655531230033875	4.777236796819642	4.1482650639275285	4.698238796685626	0.24221187414974
3.5531887793256813	2.0814130304437923	1.9109745022806182	4.020183484707529	0.3035784694631769
2.7879257955591314	3.3609099296932183	3.5080736272630517	2.548506727252668	0.3170139352340705
3.5704969610617496	1.4360285199276293	4.350501933363163	2.8780440415231903	2.354894723521769
1.3209230195701829	3.63638664062375	3.667711771004354	2.3947911772839805	0.5870709072979627
2.932521962786923	2.1041661901495146	1.2256142168373851	3.4893965147386212	0.12850105131703676
2.9735110881614304	2.336001469889215	3.6973008261043727	3.872098679876561	1.0383657003181703
1.2469181286261393	4.529870382764424	1.36148918157029	1.6055120821638686	0.03702393759632075
2.756547180546319	4.2909285523556715	2.5803114067768917	4.075705741892376	0.17018810261908832
2.5883441273176286	2.2572063756993828	3.12341057346613	1.3537302258772117	0.318768832938097
1.2635765112160766	3.3335187516048483	1.3854923036119482	2.389369022643892	0.10397627209206144
4.742622209256787	4.753697349761831	2.2175622527518266	2.5533736459426266	0.03729362094983855
3.2415289020999625	4.557335677263874	3.4957328289584364	1.4314366885609746	0.08270405483430926
3.0700975644742114	1.411855298142063	2.0732600406372206	1.6902460051873138	0.3778983948092832
2.0312414945069825	2.803410595720842	1.524948107506482	4.214946594357324	0.19544175485791127
2.3428857828865364	3.8755872678838417	2.118579069736368	4.859150972459192	0.1972757562123228
3.472054796977788	2.6067050992188534	1.6470541678663695	4.860821871076665	0.17791199292966312
1.7717513432808518	2.124317606627021	1.802882771497268	1.9212378051756829	0.24861341574355356
3.01458089509098	1.305110306618293	1.3658500395208717	1.2117879770185254	0.1401397777739372
4.927599175304917	3.5673927968185253	2.235307523619837	3.3978705550528936	0.08617757738093981
2.9969073487006552	2.3718700904797894	2.8265288109076865	1.8319135815109795	0.2763165062472153
2.6921738192010647	1.5462141806631091	1.2312999566630445	4.545156864306296	0.3407880296897691
4.131557628337647	3.2985936467253163	1.9809662217324844	3.5688921467274564	0.09916678653539038
3.0606659644897705	4.1711379571059615	3.354679635128869	4.306944658185823	0.2897320111692841
1.8912757707058416	2.707773870727675	3.207024275031472	2.117397222038119	0.4998932997368893
4.201251938433285	1.9485118705787572	1.2961567336010424	3.5138076077156186	0.11780353130844486
2.639861621331259	2.1623638996251278	2.7253698183070134	3.8494239007998186	0.7373234104201812
3.4359293794692776	1.7033906635807623	3.3060931032060488	1.019001654340527	0.3556169244382003
2.7042898623505764	3.1851705400603665	4.102023260129107	4.917764266413816	0.9600535348267302
2.719680172353844	3.1411548061532635	4.810592219012396	1.4640731655216692	0.4018958125324472
3.128216160279507	3.037468051282862	3.6202026321007454	3.5653940098499124	0.5153511207899416
4.514225050924196	3.993893919319852	1.7078479440268204	2.0439513561886846	0.026353774658955238
1.2139174446398449	3.946521793964748	1.3337274490314504	3.776468576634955	0.11309724294007956
2.6101623779508643	3.2482170693122163	4.583694957254728	2.9681304419483574	0.7207869450888739
2.7041503487687435	2.148412352357201	2.170856235253493	4.793649487167557	0.5761192852843974
1.928952638441224	1.8006564638894629	3.8341659854917856	2.6094617978158268	1.952358633990722
2.506108299647796	2.7085075291959586	2.389611013531153	3.4259565225085487	0.3387087903270149
4.1401643854681565	4.4086343778850345	1.8922146886334907	4.991913988830809	0.07070209603065228
1.4331746483517542	2.2228007183705563	3.278810179788511	1.1004224232068238	0.5317921644574132
1.0564173173996112	2.5321953626548552	3.4405525895790263	4.9726357005043855	2.7660704808048284
2.977577903378477	4.844558059911295	3.5613465479849578	2.5556330607757043	0.1476405431209652
3.110257562545601	4.785474484803465	2.2528516901532725	1.6458901502904948	0.03733101628434155
1.7105779490732143	1.8707809433860687	3.780123424289872	2.3025711116522185	1.7493890157957364
3.0548654939957247	4.696270518950356	2.990091904471553	4.138785632226924	0.17482109261580026
2.809352181179752	1.5326302908072549	4.226455629204927	1.684114415563062	1.4510866723453506
2.7175388222570134	3.5059867998033085	3.0166479502627626	4.0909629188499865	0.3547550773776497
2.4317557099169886	2.3635798806222463	2.1231359624472583	3.0201792692408107	0.3189906469956715
1.6492906184476	3.0351651315062624	4.0603280726747455	3.3417017609126027	1.1541924501197571
4.550199143106595	1.9693192094099048	4.460783847880206	2.445452441898231	0.8777464243741709
1.972044549665676	1.9556372766098264	1.4601377833614615	3.5366131216423984	0.3182233360255215
4.904920993281967	3.11715354836764	1.8825282676373067	2.861772831658563	0.067736053250518
2.7586683003855392	1.6719780275830471	3.8416955863802054	2.550842221591354	1.5538854685537853
2.9479127604243502	2.371696418165403	3.928381026923092	3.1115586563392363	0.9217698673248184
1.3519464022080512	3.5140976194941214	4.543418224660908	2.481593939103822	0.9766954413167962
3.909779981861522	4.835015151498428	2.9490031843161715	1.1495908701396838	0.03481736648933504
1.581130452321167	3.7336448151201314	3.869123890715963	2.206998708182306	0.4771377452646157
