rho_c_0	q	A_vec	m	target
1.4712692827543965	1.2666154219961006	3.1253697819044466	2.3193889303644952	-2.5111043948111718
1.042714907867274	2.493235472202114	4.053712284150164	2.8799322115703068	-3.6593128063098246
4.0346250021607535	1.8841205228683104	2.6091786331346354	3.0503873839332347	-6.502205228065357
3.99569147700102	1.964402663765984	2.6769015611501903	1.167366254799585	-17.998973090724185
4.591416073702148	2.446835860062328	3.164097382083665	1.3089643259983084	-27.15648259139596
1.00694114719859	4.503814210433253	2.448393803684542	2.5314771767412587	-4.386234135179045
1.9073477464280884	4.19347658264736	3.5256801309954797	4.838344993362803	-5.828411129660177
1.6505787654784356	1.090462026529084	1.8581845760083096	4.171154500444146	-0.8018245969517733
2.027663119305287	2.697478200820337	1.6041596962447584	1.050093625107824	-8.355516946369024
1.7575233738291458	1.59137823313254	3.9302496976290144	2.3193021646115293	-4.739552438478811
1.5248652239584648	4.599715753667826	3.812623154489797	4.153081451077712	-6.438962370304825
2.761627539522912	4.106498055619864	3.6810385494594975	3.68977662593489	-11.313761431014695
3.893787581171034	1.3600871093790317	3.2609561005495187	1.7808638835819388	-9.697353024662489
4.899561448344454	2.1680647393408323	3.3824694516599934	4.353848478992257	-8.252585400771173
2.2636904845460553	4.8888363152323695	4.1640627277548585	1.3505891261881393	-34.120591896133384
1.6276700185727841	3.172970123491681	1.2890423223635443	3.7470337439208015	-1.7766910684324717
2.1871468060184447	3.9967438850654613	3.740779395239921	3.086364315131964	-10.594956118839194
4.1592035514015	3.8782437929700486	1.3931499103597569	4.24847053678077	-5.289450069739726
3.2489732852878066	3.250919209779445	2.5864637097949577	3.6684496677590936	-7.446910624551845
4.052074183247377	2.38765884836799	4.641942490599752	3.1698500151970457	-14.168070329451515
3.133968736503589	4.907073529234238	3.857953263350813	2.3495759300838994	-25.25135590416893
1.932625839996709	2.535557551861727	3.3825202614870684	2.656458117243791	-6.239627855103843
3.5312082907549827	4.674760397781451	2.7707728590035683	2.183014794534785	-20.952070060188923
3.5534210197407035	1.0632195081044693	1.806990987517581	2.658580121511437	-2.5678865754309323
2.6421610140258514	1.1098918297316422	4.222368185568223	1.8568140334261696	-6.668491859710637
1.9868245951575263	4.478180911521607	3.4067507031354665	2.312374337156794	-13.10820954427268
4.553012328936551	1.3147490959283954	2.994059286303775	1.2313571760402855	-14.555195971758135
4.7791242827345	1.953542518779176	4.504325302244249	4.775058375909716	-8.80688357572289
3.5926380352442644	4.675263976315334	1.6790938002684856	4.232273280029841	-6.663783152591653
1.5114001502044243	3.250894913673429	2.269099898186181	2.4163827653824925	-4.613922324222703
2.408216852528424	4.845841593741454	3.553210187629764	4.261460929510472	-9.730321547144325
2.8137220087002426	2.3482898711487605	1.5958141888388595	2.299230876913875	-4.585985018018204
4.387835173501918	2.4677112415708184	1.1626163108008791	1.6636557466887152	-7.566892980498638
4.896126044310192	2.962848738925248	4.248177300721444	4.0357462434859945	-15.27006383769969
2.2873976289812896	4.85773635071759	1.4112925113906138	1.6065764597167842	-9.76093104265439
2.705965186837952	2.1195145280708085	4.955347594508509	4.567689210487528	-6.222088440464053
3.3705312093704416	2.3991597974312944	2.102880878790372	4.668422138072437	-3.642521135297786
2.1875454063206954	4.74185743351217	4.5590098955164216	4.731319415319485	-9.99525400444406
1.965626670774748	3.9005402449024578	4.368414231574581	4.725582438110547	-7.087519534830731
4.8581948265544765	3.954773082368684	3.703265206533935	2.4830576563453657	-28.654610374539303
2.20033895792929	1.3584271581591807	4.405434977504215	4.064180428071528	-3.23997574698038
2.527626846533184	3.860982744263073	3.959160975092465	1.7604898566466405	-21.947267298577653
3.2781526482631604	1.6470569408780718	1.5235045541848011	4.197431658061512	-1.959737528592092
4.2496272991292106	4.7299245156548695	3.311988871241234	1.9232888636313632	-34.613809968597856
2.082739860089307	2.1641989367513617	3.4459020451306333	3.633756616295502	-4.274440739049745
3.418576931466636	2.8551654252334213	1.829045753651386	1.5481330609056108	-11.531688907063325
4.2919128684752845	2.004120956093039	3.227067033571984	2.0890388350737132	-13.287286493075454
3.7015120818690552	3.3732271450292504	4.204149135983541	1.2563250047491956	-41.78312014725738
3.2752212134396332	3.693793446843335	3.3825283489862974	2.757555651778512	-14.8398805044881
2.221499521538149	2.966347021359504	3.2171766829464805	2.5287791640524726	-8.383631640841903
1.5647408010816064	1.9135335364452464	2.0925448446196526	2.6825882685062847	-2.3356041491376756
1.8526735582431295	3.813260254882751	1.2730080703860347	3.240207097835816	-2.7755799268079486
3.749786602892352	3.3533424288119464	4.635222288489013	2.4601644000518816	-23.69140917558197
4.31332830778791	1.7874249198225196	4.290915330901823	3.7381571834484215	-8.849784804285894
1.6706699281881008	3.3361684246379606	4.530337984225593	2.6937896865489064	-9.373581091335042
2.7719971538139268	2.9819990400442475	4.22562559051833	2.661538527606885	-13.123767747619294
1.3816009285906108	4.353778106001302	1.7624355426557416	3.2621391203180656	-3.2498227280817886
4.410520747439904	4.070721231279925	3.6629178929820267	2.6859810652457194	-24.484174643323694
1.3236224515192077	3.0173168443946787	1.37378762848533	1.7230946021567024	-3.1841646860236037
2.150576951967249	4.784171771954128	4.227369628435568	1.92739118517912	-22.56639084826189
3.8011713178193087	3.340324711269976	2.9857068974756453	4.66263721479408	-8.130582777765914
2.249077887234249	3.6107188482984447	1.6278437098680452	4.452208721162717	-2.9691720133959483
2.380262033806711	2.1843668933451794	2.8369380194786262	4.182660453198075	-3.526530080040298
1.8469264945401949	3.001280365678888	4.3555235861527715	1.8422569835072813	-13.105280983710866
1.0625392618733365	3.3410111251176424	2.8102886553843733	4.629431955543642	-2.154994338385289
4.263116030806663	1.428952072134226	1.3818587751664513	2.312908643787224	-3.639569335523551
2.1885766641790583	3.053448468135807	4.365524821551778	3.6443783761904593	-8.005074166328663
2.0022374363080275	4.937628971105188	4.940141462554776	2.65127422810794	-18.421235929741762
1.5762008232564275	3.1104149476204666	4.69523192597663	1.9611791062523696	-11.737339648410357
4.311457372348306	2.9636296845387182	4.01003550664988	4.2025377826302615	-12.192271474635232
3.5776858911249323	4.5302189534948445	1.2599770085609214	2.4222909187450283	-8.430585174546604
3.7353009489759583	1.2863624582224351	1.7924720279022015	3.514133716160148	-2.4508857086655933
3.5486890896989483	4.424916738218325	4.475827301732284	4.489071660401262	-15.656325335963066
3.0949019715640302	1.1621993492456744	4.547836882278809	4.91256313404066	-3.329846856194425
4.675191980370903	1.608994442640454	3.023796898268466	2.3948362556148006	-9.497969841064405
3.6025241736891407	4.046888820203827	3.5521323348156706	3.2921689973746293	-15.730234363074715
4.474156171197574	4.187808526562342	2.8888634348585915	3.7911991400949976	-14.277375136622815
1.6695318476262275	1.3698373935506971	1.1298285068543032	3.6500874853221896	-0.7079017400184552
1.4527485940055065	1.5401379457501607	3.0696876390128733	4.733180336821127	-1.4510795398969396
3.695150510461694	1.2030834773840318	3.9405687799768345	1.2060024496242474	-14.525751742903413
4.246578380735204	3.6193665547688174	1.6601453464448834	2.654829008348873	-9.61128092650778
2.307705770873936	4.861039638408712	4.10621384451883	4.9699007415144365	-9.268371783115516
4.6926893911858825	2.450561835765838	1.088221195536769	2.1538122367286148	-5.810276703913955
2.6866420588721374	2.3599451970266343	3.5999427333094935	4.31107964217895	-5.2944551452394935
4.77067542284146	4.399896090813623	4.103548365641989	2.910525269379253	-29.594463576356578
1.4197862994311232	2.787966718784171	2.9625305074995087	1.7498257399990131	-6.701601454617232
3.9442858939351613	3.7011064802480425	2.2546313249897234	1.7141201252049272	-19.201459869264585
2.6843670376527995	1.4860328752363559	2.5095406716005826	1.0471245068073092	-9.560183523545854
4.024501144868852	4.566663274849045	2.8979750161970736	1.7781999648043372	-29.95194881394536
1.9332154837243007	1.2566617267343396	1.7657466612371944	4.339258253105049	-0.988579382586489
4.077397788314224	3.3733968320577343	3.226873562989727	2.8451483752415543	-15.600105839639046
3.2161720679724546	1.4002842987009854	1.0321785572417157	3.1094762709002945	-1.4949376531882084
1.3043454484170147	1.3695181472962163	1.94726645241488	1.2354631157891505	-2.8155031401661907
4.023647780448239	1.3823825733605677	4.021594565850308	4.992367083112649	-4.480639275552216
3.421723822939477	4.719316563014277	4.148698762688904	4.190494925941127	-15.987135142684494
4.048253841647812	4.194996895155999	2.9432260037962537	2.1407818361168456	-23.348048192037627
1.5741898605704212	2.7306531293325027	2.8056818789316673	1.391780251579918	-8.665455651903239
1.203925045028992	1.3561016946036784	2.307949123294949	2.0437984922969656	-1.843655886118508
4.3456749810045165	4.701168764352317	1.6116222602285597	1.8859647056351672	-17.45793129579609
4.059561808634818	1.2608656406810503	2.2390572056766613	3.0141013865058763	-3.802378109025801
4.8148951032088325	4.599040125486726	4.280892344096007	2.5067084258251517	-37.81677714688004
1.8095937464541745	1.653858991065805	2.645528613724707	2.692110012121556	-2.941028447729117
1.6280738675712485	2.929210196069383	2.2104785707392605	1.1776213408698502	-8.95169515862438
1.4357608596936986	4.928220026232458	1.7945333061202011	3.9432605296575916	-3.220091781719777
3.63404511502145	3.4983113994721298	2.2806399158518578	1.1568002511419189	-25.063812137025035
4.912295786521441	2.289145445913828	3.490778348173189	2.5834795632100804	-15.194105580647927
4.42322118485632	3.013056060411885	4.515406111369129	3.5843033394846238	-16.789506412925263
4.064521134618056	4.255248307682972	1.9258391434428703	4.344003117940275	-7.667683447395593
4.81866666997359	3.765190265841292	1.3993786067974985	2.7093577534505138	-9.370929876146176
1.7591876889681308	3.8125845142142905	4.4422352874279465	1.2199177134796746	-24.42320624357483
3.126153003183798	4.282373325964291	3.048247512128877	1.5550683124234728	-26.241914204605365
1.4190603209921715	2.4729623747867584	2.7687606866798378	1.1281415401083086	-8.612717339135568
2.6212025131554944	1.3283379483627742	4.834878294889052	3.6558673013073952	-4.604731145998421
1.3148085603899229	1.3016492161232924	4.391893797612257	4.525608572654175	-1.6608534978144724
3.6197826636829973	2.742561911188566	1.9572009061428053	1.4565727668581443	-13.339580072640484
1.6523250908883456	4.861716176335186	3.5319731773412237	1.2125826879606327	-23.398667844973144
1.5197876888805233	4.122600259124189	2.4858114312455246	1.3122051995349595	-11.869176141509369
3.5055110335417567	4.44087623729747	2.064405988236386	1.2042030675736115	-26.68796069545611
1.1061316308144151	1.5146541098770463	1.2596495975275237	2.2931688194134527	-0.9203097083370351
4.213338069880345	1.5691813326649782	3.5402519970525117	4.168152451574168	-5.6155205627223275
2.8907996903588904	2.1753949277035938	1.0946769365109903	3.953929233999963	-1.741057791468716
2.4544962613951165	2.073396548482712	4.9854744501556265	1.9363468739808627	-13.102919785797686
1.105390784396695	1.8401082122830716	1.8617535802940708	3.7643718974821896	-1.0059789152406533
4.174254420502422	3.067804299563778	3.5938999626040267	2.9099226198622272	-15.81579806443834
4.6988547486755445	1.3808940832673202	1.797617860947022	3.753479317805271	-3.1075329081720477
1.6322113489605985	4.849407629667582	3.8154470677015166	3.0496279757379603	-9.902928754201227
4.805276707264816	4.81846379530271	2.3662062797711805	3.407995831322753	-16.076094449199775
2.611055489624018	2.6974907435829403	3.9222510787947296	4.3906801536309805	-6.29186874652863
4.954824317504711	4.631830260817588	1.2809213833469624	1.144597656812309	-25.68328194226613
1.9934671771480552	1.398668212542001	4.576170977658557	2.767163447329489	-4.610958615279012
2.9299244377159224	4.751915560013111	4.228796899939182	4.3706747284648975	-13.470802703007884
3.8281942920862315	4.293896856035834	3.6338233121637695	4.994165463548053	-11.960420786843688
4.751606874152553	2.2672573198778343	1.180644144869865	4.870075187283729	-2.611708281396648
1.013567872029414	3.616634550370317	2.7340298369318865	4.7806377123337285	-2.0964035160536203
2.1365585688897086	3.062472741001331	4.268810405470963	2.15574590712742	-12.956757500140348
4.479800813783849	3.6205266994938263	1.5578754568125257	1.351383196268011	-18.697548990230953
2.8725817093106762	1.7491020672112674	4.836292502778566	4.305133445717192	-5.6443441457052606
4.674642235180034	4.266233771888961	1.360453146486337	3.7777401905951287	-7.1819856122060415
3.152500995967137	1.8798485902161175	1.1432671733745663	1.1748945053539042	-5.766694764959523
2.5850850850021643	1.5107960175255302	4.43981863458184	1.9973645487274891	-8.681375985162669
4.566103453447237	2.145888983756973	3.809392940092116	2.529311043246196	-14.757287207694526
3.0839405488542213	4.0149787915375885	3.358143397132724	4.05928444300211	-10.243279086830329
4.402826191953212	3.814068018983768	4.81541707784973	3.517831784351352	-22.98681578168411
2.1976027439155748	3.4030464844848107	3.4595453058708365	2.292994743921471	-11.283219409306685
1.1435037019248844	1.8381135666019808	3.2173780860721166	1.9127947512080024	-3.535441402058382
1.8729149705707344	2.381616948767458	2.763119916279288	4.016995087031718	-3.0682334902317674
2.0513627107315164	2.0408668100002734	1.67640494719123	1.5643431787797315	-4.48646227895803
2.2044899122684	1.556106224908357	1.016553120640761	3.2438953090237796	-1.075005296719323
3.1100495671978847	4.8065034580155785	4.664351319918767	4.956215469446379	-14.068171211662786
4.7083622159450655	2.8198443533925226	2.630618593323505	4.768247709336622	-7.324771475589013
3.8907109094904513	3.252576526442343	1.527705521219386	1.393588131033534	-13.87272238582644
3.418080245342036	3.5956200647463614	4.305798042033136	2.705332637297808	-19.560909041961263
3.6376901032071216	1.0531433029250348	1.2569386486079206	1.8704453949121624	-2.574436682858349
2.3706194155885427	4.877690748039483	1.4580702588948942	1.9779406946235367	-8.523957676416702
2.461640670248742	1.6450736181976873	1.5464686754124468	3.547769251129569	-1.7652074774911006
3.2689305133374083	4.871458653364951	4.31548381249757	4.647168486518184	-14.787875422705016
4.368174048951884	1.9445128878087197	1.5301065710025603	1.3979615045502762	-9.296880058766043
4.56677087092628	1.4719118318468531	3.9933937770018666	3.9403733189728487	-6.8123316941980985
4.028905448721496	4.9084290622673485	4.3743426549926525	3.6897932539370637	-23.444466872269572
4.8447049522871835	1.3548109006768985	1.7607041025465424	1.824927879576	-6.3326674983017055
2.466377664933716	3.4781768525461305	4.511429833070776	1.2835351102567336	-30.152108933080157
4.828780201143621	2.9491572345220365	4.794629885898403	4.654794131171768	-14.668644217246886
1.9487661113717163	3.5175966846664317	1.7154563081285112	1.422938517590694	-8.264170864834169
1.382991354160742	1.6092027122572732	2.7677323663045086	2.1625241023347384	-2.848350021970224
2.688035721312209	1.6048309346773837	4.81652592196599	2.6933095573485657	-7.714574061375368
3.2323696025739106	3.1010206335796524	2.0834838242302496	1.941138402613089	-10.758687706729564
2.6564045782454144	1.4539078113700885	2.544756214495552	3.0374109350439302	-3.2357407731216328
1.2568779359060964	2.090757977004098	1.54046937530374	3.6010293207021813	-1.1241474410776522
2.88833561844537	2.669118168630308	3.7374606360260887	4.033557517344444	-7.143381265721812
4.7959179670245184	3.492325898118364	3.7093067337337593	3.1624868812974407	-19.6449318189642
1.1304658070993223	2.229573301652408	3.7809295242765963	1.1497408173577757	-8.288535820644286
4.935310677147577	3.501476737785302	3.5349696136652344	4.886118021604038	-12.502229709800186
2.0912835537498884	3.3676438871882435	1.9382861365853	4.475491812443496	-3.0501149381808865
3.892699820578138	4.8445079736293915	1.1710330096501913	1.972789871729764	-11.194092669960446
3.8092754909652595	1.7974697082210875	4.346628828089941	3.286275911252259	-9.056335339587767
1.783581440325395	1.8865466379544429	2.226925692551987	3.3958815953775328	-2.206549513284427
2.097282235699814	2.3441688271770764	1.6953528268139184	1.4554474309470011	-5.726764651459776
3.7105034414199634	1.5313810962057577	2.049988693859059	4.571878454439446	-2.5478444514567387
2.9128288354867946	2.1656407795773056	3.3732100608016395	3.0711223263297387	-6.928634590793041
1.87424718843276	3.642279357404722	1.5036427117096562	1.823853962752032	-5.628008088791142
2.331064843127003	3.2669746777332374	3.217742323541151	3.6946898812863247	-6.632440986429344
4.319617418623386	2.545377909624361	1.5634705412526233	2.0960319456048833	-8.201425793840713
2.379938653290281	2.1342995354064485	3.2985820354903037	4.426480891384943	-3.785208686599009
1.313852366017901	2.0915004193970264	4.011709623832696	4.7718103156233385	-2.310206716333008
4.050005987679693	2.350004839104925	3.885921309369188	1.1216869540810779	-32.97211112619023
2.2515541418316767	4.367936283565576	3.3420813078990896	2.625178650249746	-12.52036059458014
2.8499632449531296	1.2157707385693883	1.3548776549974546	4.08418676450922	-1.149437686810248
4.529983116487682	4.0087106944064335	4.72958467854018	1.7118065147300423	-50.17294905829012
2.269604162599031	4.666971912424231	2.5034018842448433	4.538388081263832	-5.842708928715148
4.719642117411911	3.799103210083447	3.1946467312652183	1.8369557835886696	-31.18274173043973
2.071390932095442	1.2553452858298768	2.3335467430029437	1.8576023996295683	-3.266547726625157
1.6953575057824868	3.833559284622704	1.314093175756677	4.497131822185477	-1.8991270478197664
3.2445408361249384	2.970675309412186	2.640935595419365	4.958715410143877	-5.1333048622117845
4.2584757213732	3.2103166656995668	4.816553642760908	3.8653034630600183	-17.035498810831694
2.122043426803954	3.7812942891774575	4.822710686649107	3.5746937373577814	-10.825478856627926
2.2112000189503407	3.410889518210998	3.913651887746665	1.8097053624468675	-16.31060242876853
1.8615819364260957	4.796002782515403	1.8238556033434468	2.729303196971056	-5.966233556917981
2.9179235550913445	2.519444777929951	4.798870639811064	1.9962869256414957	-17.67237157432703
3.599438223813471	1.4944444599528128	2.3585103097735782	4.132169918281614	-3.0702526221337605
4.597208572175687	2.7773821525790257	3.6521910651616674	3.1836493209561616	-14.647318113351714
2.892973945421617	3.7103058696658553	3.8283204923231677	4.683896906881691	-8.773142755492668
1.6433386018939524	4.36951635897137	2.9032263784009515	3.2208174572391743	-6.472547052281138
2.0569260944307985	4.0265840359980345	2.53572638366958	1.4803685110060534	-14.18691628024678
2.1843025875749538	2.3229359832146743	1.1471129407485612	2.06528968025976	-2.818222291982026
3.6691864806807306	4.730269310506079	4.481828288254522	4.402147570673897	-17.670395432135283
3.519994365871815	2.0677960452740898	1.6666193803219485	4.163463145744865	-2.9136096827945464
3.453851308077481	3.14145158404486	3.983611150169878	3.4768030723983534	-12.431709528117835
4.696516943184764	2.176242806904209	4.945491068168384	1.6078520509121907	-31.437397035709466
4.825990717057794	4.491351940713981	2.02377438178799	4.729742923346199	-9.274449220246304
2.0067878883416475	3.505136800695519	1.1991368813463992	1.3912506707171803	-6.0627521971640315
1.3486624252710977	3.1110404377108547	1.973882709899439	4.874819561897725	-1.6989152382921762
4.181644270732699	3.9328954039763744	3.657068813513732	3.450267350257292	-17.431704903741526
3.076065148047104	1.0651173551856	3.303956372495935	3.9252490790063352	-2.757782897547354
2.3931574838530074	4.436344540821915	3.7025414422606464	4.235517890851599	-9.280897021712851
2.9819188479921253	4.174309695118237	2.134792652443665	2.9853135096114825	-8.901152459270874
3.8738811569086726	4.0061292402141735	2.428983931694377	2.216660594616072	-17.005785231100106
1.0552938881908211	1.8204067362458212	1.6200529258017575	1.5307136408023228	-2.0331859842398825
4.04894055493693	1.0376283991308504	2.7688286530395256	4.117428731032302	-2.825226298036899
3.206269222931509	3.693716995828601	3.2946243871159173	2.4102159230704863	-16.18875913594944
1.3571191924132378	1.677584821333593	1.9688510058505675	1.8616319822987435	-2.4078060469576843
2.662274398982436	3.942696201896122	3.3268807399601488	4.724168395278985	-7.39193251594823
4.070983251696871	1.9611644489709092	4.894462703402901	2.7853360816076584	-14.029453242774096
3.55509972359042	4.1438334097088125	2.85994130559403	3.296412390644043	-12.781141927463176
3.568806417805292	3.0685806258329773	3.6948780564268815	4.663835776227307	-8.675956984819889
1.8294869732288048	2.931304610838698	1.8051573782108965	3.1781448150689613	-3.0460123583920766
3.969193485980706	1.282993359428925	3.679714327270837	3.0912423623257057	-6.06188545766479
2.824383316903177	4.6748735570815905	1.105247738248902	3.772882119956419	-3.8679415702360496
3.8508710684867316	1.1740634878719676	4.3274640795077834	1.015798423909222	-19.26089649298423
3.5600606643440407	3.50559520367195	1.3909664317812855	1.4441572821335718	-12.020466413358548
2.3504790942117983	3.09513499610008	3.0330123082161773	1.6390319533602635	-13.462407768994966
1.783380026632258	3.828866468977306	3.137897702157596	4.196403418539139	-5.105939540694557
3.544752103865698	2.3738033389138176	2.965490698875373	4.922946742129353	-5.068763567958697
3.2572004692286907	2.6827728015593064	4.529322120604536	4.336721130273043	-9.126412529000957
3.0095449063523816	4.349921453911243	1.010272758016038	1.7681868843338489	-7.47984710440809
4.914001799875493	4.012930902439939	1.4534145918541537	4.499402268480099	-6.369886383943611
3.7061291568714934	4.842536484267077	2.075242339304568	2.8111638684842	-13.248786716557396
2.162528853064107	4.390530071248099	2.402014791653485	4.834116895532513	-4.717776862389265
1.2530282652788878	1.0052961459842729	4.463760529787667	3.7278662912068183	-1.5083267943844736
4.682716882597925	1.6110837481427756	4.6304582155961365	3.1518496749546583	-11.083437877455538
4.77875887350304	4.2112047349308295	4.0098082957248975	2.1414833205160155	-37.68169128713335
1.5925685559381115	4.996643904921914	3.362172713327819	1.4901909059552865	-17.95372822912744
1.6413447083686066	2.8677274751490867	3.8724697089835085	1.1340410225084352	-16.072999863520714
1.4844113661290839	2.0088616962695536	1.1126954845453412	1.09380665058307	-3.0334725897657733
1.5273609366823269	3.409836399795708	3.302877489021958	2.3553737096857525	-7.303110358428005
4.176113064639607	2.662304710430752	1.3590660504940963	3.045225177169655	-4.961936030248847
3.687001400857544	1.1899476362331178	3.400435498827429	1.4365443659240578	-10.385242725957411
1.6041435040507108	3.8840295622245455	2.468967708906	4.766115860042158	-3.2275766002463167
1.9405160119585558	1.6049152246337302	1.4504679109976633	4.85640901158437	-0.9301697172831316
2.6685604452262965	1.3900119447550991	1.9076309395466788	4.145841420189618	-1.7067788324626485
4.902262140611524	4.048104673251248	1.8787850721181336	3.4084308434807853	-10.938830140330166
4.784053721605626	3.827135198231781	1.503812065686838	2.1506241980475305	-12.802621005601187
3.7673237819846217	2.476745254432575	1.6661819790543126	2.925521719253863	-5.314144910945968
4.3984190520680855	4.144908662016181	4.828513326082104	4.284946265054826	-20.54374533238892
1.1606549960131989	1.387681122819585	1.1886002262885311	2.7959110458016307	-0.6847078143304083
1.6041432920640664	2.4035389685127218	2.6705807056711706	2.7246667458934666	-3.779084849785472
2.628027226095564	2.9674707998833294	3.0159215226709244	4.927363613735318	-4.773333064093643
1.3655034651875495	3.8454943127449193	4.616885934177448	4.535220141229237	-5.3455913083342175
2.1474657712066105	3.877113269626464	2.82858506247716	1.391772672607508	-16.921376087758627
4.086119004291433	1.2003763376075658	2.568718430417349	3.996206853719793	-3.152804038562502
3.073666026085295	1.6656995917986364	3.6387174959312025	1.3062102595700185	-14.262268379417042
1.4132656894378752	3.1954876899811584	3.521807665753575	4.216059563346741	-3.7724184562510663
4.2534597480655405	3.7962267132061167	4.526636032246485	1.1971481810512756	-61.05512634385135
3.184817535656223	1.0800442767142011	2.4004042398382937	3.208056292503335	-2.573762806179039
3.1435707176819916	1.9157544277868128	3.404457771585511	1.568348801213423	-13.07279250468131
1.305054899997347	4.344765850712975	3.0912823390300765	4.875021205054407	-3.5954836774422603
3.094779471664741	4.942176618876921	3.6495054996504463	2.7069762031728857	-20.620422225701184
4.525580999450372	1.2030950344731135	4.666841654178522	3.995870033919591	-6.358958459457472
1.5484783013488626	2.4792945446696537	1.203837362451288	2.3343614196050457	-1.979853108941156
3.2305873583755846	3.181849410928464	4.701421579125235	2.5775364796997464	-18.749318509435135
3.075538066059601	3.7647381791564065	4.103466855631435	2.9472589436091132	-16.12087166455498
2.715134470778537	4.916083809757097	3.931842439144908	4.955089190534683	-10.591445883900787
1.3226556408623231	3.6310126120777375	3.0965205053011933	2.869901451431576	-5.181810446794787
1.3812688556287271	3.5340080570627355	4.771876702651052	3.8516678684353702	-6.047642884469192
4.147721864077688	1.3332900441725024	3.6409343912492234	4.568645609211169	-4.407168388128887
4.951261051359396	4.6135152816233695	1.0554348353636027	3.033458784887368	-7.947693565010711
1.5873137699175317	1.0491314728477246	3.3269385090505463	1.239977429936233	-4.468108320134076
4.736982370498438	1.110431830542086	4.761712762127671	1.3074850358594774	-19.156675288578654
3.1889233227255303	1.785886808418153	3.3266809912827537	2.3321781109222908	-8.123579741689396
1.3160534059649476	1.660998739290661	1.5172011929762832	1.8331526198030057	-1.8092032865256145
4.656388254398396	4.2892604418363955	3.2780600691518478	4.3022652378331765	-15.217780948765233
1.3989724914360924	4.308073030628524	3.9827600807390837	3.5526125172723297	-6.756605083525286
4.2864498957755215	2.9495559392649597	2.028372321417069	2.438001886250495	-10.518844309443855
1.2247338274289037	4.074562122549687	2.272752648748838	4.869705433629774	-2.3290142073696827
2.878998803837073	3.993578103237328	1.964622266816871	1.3757022444165203	-16.419437807883114
3.861990174266592	1.1977150471472429	1.3482992778189709	3.4079350780354036	-1.830036110508728
2.047726528813457	1.7549196757441066	3.474879157265458	3.3187376269442304	-3.762668752466392
2.2484360539563237	2.0504473536887398	1.3072892022400588	4.360456222573592	-1.3821936933842751
4.347430432340603	3.453476174062624	2.7232835193689136	1.5831155101130463	-25.82672625092041
2.0793757535164774	4.145585678073049	4.6661015135558115	3.427651332816112	-11.734819544244587
2.8581011260393487	3.2053736701362587	1.2530839723429468	4.830050448369622	-2.376756906229963
2.855616259211496	2.505697607462231	3.749580277619944	4.512484750036592	-5.9455962400101825
2.4692951768718023	4.703592658334046	1.0255955127746348	4.270137465604535	-2.7895680984111384
2.060160201727033	1.371639897615617	4.269542418571798	2.0901879127095904	-5.772143283035331
2.3670212809402984	2.5757257231428103	2.2868128905412406	4.216189800623148	-3.3068329471043083
2.233844943138376	3.5020599514812303	1.7857919960949902	1.9967808808270242	-6.996439181827967
1.0569459192498425	1.8710254112793705	1.9715446623354784	4.6570396350848124	-0.8371998423595337
3.3477178365099607	1.0309732406416616	3.6387856284734097	4.366337678044833	-2.8763080089731803
1.1721910376702382	3.2449585323348185	3.8748137517200685	2.8460663682690717	-5.178611803589487
3.9716509253073378	4.161400521395732	3.848968108967785	3.548397519320718	-17.927619814579067
3.706202610856401	2.1950780945476223	4.652537504778015	2.8547128146528498	-13.258872416210814
4.470077396045582	3.5550182189128305	1.0877750747749753	1.4594923277151068	-11.843884411528522
4.758258300970987	2.517887031600025	4.075862603375882	1.5606245703141512	-31.28998467116243
1.3694061292190574	1.7661887609512572	3.6349055223123377	1.8671759195558884	-4.708442527544784
2.7805530219514942	1.0660146437896878	3.432285621549952	4.175359323660139	-2.436598186211535
2.342017715866711	2.103010454498003	4.563962119769885	1.1891855502896092	-18.902707549561708
2.9393526199919853	1.0624143041670735	1.6308809476527784	4.299144240056029	-1.1846384967805916
1.5579642863334435	3.4722167370650285	1.4445764985829554	1.3742515136600764	-5.686416225614562
2.7854078543777545	2.2285647564453033	1.7650953149701274	2.1301625268867497	-5.1436270995398745
1.2993596997565229	3.650973126626448	2.4340803565971614	4.973704880933867	-2.321629578263201
3.3478151657578525	2.602371041776176	4.993327939669763	2.195230731194783	-19.81712303805888
2.3925651885086787	4.181734537915529	3.7542184173632984	1.0794716273445748	-34.795937596929285
2.71963725571404	4.453605661864449	3.1430944320214738	1.95152202182414	-19.507729061060513
4.7243925521477825	2.6060885461184204	2.3922883909200423	2.3584777085292847	-12.48869043596999
1.182627547190596	2.4696498642401616	2.5562382404302944	1.1667002601507894	-6.399195950624177
4.303850809059584	2.6955087117239884	1.0750363288553593	4.831052040117113	-2.5815430574847222
1.517555503859537	4.026676153854608	2.3561267305773588	4.972754909224927	-2.8952953882140857
3.9741893287268417	1.26454288620533	4.748111050323684	3.2184542999713837	-7.414052152590044
3.735690654722225	1.3755724607745212	3.9764570944278974	1.0926055823051708	-18.701966050739788
3.8202031297875116	2.3080009159497927	4.304845543078317	2.1790216389858696	-17.418809257471093
2.319949059048624	3.696881729659848	3.784424238500173	3.3644451940493094	-9.647179581815543
4.959905613598512	3.716063730782677	3.4560442035172145	4.75707941643745	-13.390458639246496
3.647180099016418	3.5336180317990062	2.5927323746108613	4.604318012041851	-7.257201648612942
