g_	q	B	m	target
3.731579164994601	4.223019486441611	3.6485213697652883	2.33908749247806	12.290121516288831
3.5276687197028416	1.920591815603863	2.7333947632728592	1.8149582970567075	5.1018605034117686
3.15900641233094	2.792152717906271	1.3547308087746408	1.4750030859456118	4.050603735254389
2.6253775144387164	1.481060473491287	1.728264176812794	4.879030270028526	0.6886700131154235
1.8939642858066552	4.510608139679494	2.2551238551576755	2.761336148037952	3.4884139118554534
2.7648679244848244	1.1700416876752242	2.102129120318976	3.2896027509644545	1.0336218048626102
3.99215604509552	2.5699431709966905	4.0414101060541086	2.8345777930121447	7.3138420253406595
4.764405410270413	1.230701040728554	2.7273807147259403	2.7284453651359235	2.9306353562841228
4.550932915158984	1.1614165759640258	1.4731467233050233	3.836675199856512	1.0147274931261976
2.845639063015545	4.256728259569267	4.953705377648856	3.390412058386522	8.849188253739618
4.889274402047898	1.546893364004725	2.2173052640102906	3.1598048664744343	2.653627853849211
4.446803226640323	1.474503532747193	3.2137706654233065	2.4156415236895934	4.361602969623463
3.6406399761041537	2.907775241441183	1.0228971733709926	1.5116328560264165	3.5817414086297723
2.103230928707397	3.9469721220104086	2.942112021024475	1.7978755336109042	6.792358580029763
1.0239662375067176	4.998620173455724	1.6803909592224795	1.9396585860448123	2.217128283512741
3.3157495809446966	1.915082712841114	1.688819894067735	1.2754278610044971	4.204038652291096
1.4112061801765652	2.020964419139025	2.202300686777714	4.19589192924229	0.7484649403345665
2.0702523270412856	1.4125879407537267	2.2480118190782807	2.222639039785071	1.4788987168222685
1.6782720065890744	3.6886608258437255	1.0285820703705006	1.7825966018297934	1.7860226155563506
1.1477176315971982	4.465939622132254	2.52677518576098	2.806976603792797	2.3069900186447425
4.372623638605154	2.5593058728046323	2.0969258388266816	2.3127963863689445	5.073176440610533
3.8186968856154313	4.821444257312262	4.480876261370227	2.7742507161080185	14.868925509224287
1.7158524352765752	4.728986055427387	4.8426042150167365	3.0174054949292506	6.511233531117816
2.8059826008987807	4.703834334615342	2.433449596679966	2.111396073235844	7.6060581552002064
1.895475655781008	4.275139692031386	1.1143527181684083	2.18278160264147	2.0684780536593945
2.6123388846106192	4.000358376454935	2.6532939806602154	3.715907294598471	3.730945630431141
1.0153461343953056	4.0222450440129265	3.2042702148586515	1.674814945861482	3.9067440042533392
4.9570961574830035	4.842960113236852	4.6921553195025805	4.806795274191757	11.717231058466314
3.6919353128698282	4.884857980782884	1.2453177817400714	1.9855358414958488	5.655597418430747
3.7648755251062096	1.006194545380263	3.858063408587251	4.72989020316404	1.5449729741270433
1.9976378608570975	1.2935422756164634	1.4560746427307998	4.555209572346916	0.4129929785598401
2.66212270656532	4.336148277681973	3.825267207785145	2.671365123782456	8.264769096957826
3.1464934803924987	3.3665427051545223	1.0024607145481708	2.6891598555027625	1.9743844011481588
2.383683029320482	1.3040436323021436	1.6988187171992857	1.1068523780820168	2.3854370837877843
3.0607291956865446	2.9587603508908566	1.7581936919182577	1.418819369154261	5.611052209150653
4.482334689273751	3.1054260487424776	3.849623453183285	3.09311312789182	8.661994921674587
3.959859699574805	1.3124407803170808	2.2326417362833384	3.7657281537351017	1.5406344091005029
4.066214447760076	1.3775085594355678	3.083548585714837	4.044117509619799	2.135411705151162
4.086596933435653	2.7298130549783113	4.3277848292518835	3.377822145743882	7.146503273681481
4.888773928901394	1.0866072028046747	2.992650799650584	4.282379255095659	1.856151649852948
1.9623757070360883	2.249233175844579	4.2276158009508364	1.158320058802127	8.05477807441119
2.234444211151584	3.1145645947471903	2.822836789317746	3.9770584511698863	2.4697935805998785
2.7445169292406106	3.6182868400556143	1.1868339074044632	4.271756711747639	1.3795020365953232
2.00459808662661	3.3246237586199587	2.780942315955693	2.0039436839464617	4.624303054992421
1.900097201829128	2.794106239313662	1.0351787223065188	1.8826789443848648	1.4595796813416455
4.875357341387592	3.005612210877605	3.645777513592684	1.3776191015486492	19.389669648674566
4.874505836453929	1.4628170766486135	4.635359706034438	1.2683438565907819	13.029779076433686
3.8628072899008954	1.4573962546327681	1.9634907516301867	3.2120650884392683	1.7206606173897956
2.818611536684652	3.729599225562221	2.046042321316602	4.954461075600157	2.1706289321052363
4.612400851085488	1.156984011094262	2.753526289294247	3.3164157620797328	2.2153617954519023
2.3682597730618347	3.916321933090845	4.8932575164845185	4.02712451202551	5.634829009532214
2.9319108588921687	4.635756083404324	2.256131164621804	4.995678431560219	3.0691012243993847
3.3464881563738373	4.240053198304317	4.577377417731103	4.82415787769054	6.731716420178247
3.5061932566481486	3.365310923374384	1.9570848602726616	4.7815611321776315	2.414743436987956
2.3177340100292247	1.7006075197794082	3.24645932037034	2.2714760530250846	2.8166928783623577
4.031893706046608	4.165819574008853	1.1555747801319347	3.106505385890023	3.1239601039217746
2.293327511163916	4.536512753572142	3.2448167843729725	1.0086340394042117	16.734578595738835
3.5081278336656143	1.8979389701731575	1.1013186292467156	2.0985583834007158	1.7471073362602083
1.5794285498196117	4.769160505168374	4.750154502753599	2.468378257831429	7.247829201919851
4.685146273895333	3.3460920007166273	4.679497794268858	2.3395475343164738	15.678279769015498
1.8419363752584617	3.3078948135355275	3.7545623348856414	3.6912751727775097	3.0986977547231698
4.8890533730333	4.3855108003239955	4.499738947093366	3.5578886099135696	13.558446737953243
4.634525870499028	3.2320978629146064	4.944354185525984	1.3899476416628629	26.642253101369906
4.519778629912908	2.107418582893158	3.4742548907399744	4.809142105164547	3.4405830175447862
4.443105681952648	4.665197371966137	1.2156780645132237	1.3797915834935366	9.131282077000977
4.134763801280102	2.6141110692975844	4.994513844898385	2.5962405076229667	10.396640945157698
1.4164956716111936	2.6523167292993945	1.8623040806030648	3.9531212187938087	0.8849548297006602
2.3033322856860994	4.891450373632281	3.573087798795705	1.6314173886854717	12.337945631131324
2.5673862842930193	4.128849627897083	4.224121550952838	4.9250453305943385	4.545864243078963
4.125951819549009	4.951138880435714	1.9937000890710768	3.5613224173527835	5.718048042390108
4.207874377173218	3.74166035056426	3.9395011076345288	3.9211185569750064	7.909124014658335
2.395849520250417	1.0710760936277457	2.0406961712613123	3.9390459589693667	0.6647175866215818
3.475212760916736	1.4549408160808213	3.1721402338791145	1.0043562146689022	7.984750261290113
3.8212505559256	4.585435238167113	1.2281296876204766	3.456996003933248	3.1124432068865664
1.157131827395831	2.238170082432621	3.7963536688955286	3.2763902392440083	1.5004342562090112
3.41437963673098	3.929645347890391	2.398834090364841	4.726215026763273	3.405037539569142
1.0822460468324326	1.982528881873337	4.826020167213525	1.239520275743343	4.1768707115664085
2.7986592671366872	3.1079770800264512	3.434402443762505	3.0941603002765516	4.827321386078647
2.2963128951360483	1.5052724822599932	4.235473123596311	2.8069808199379267	2.607826393851285
1.4222865663912754	1.1752303038693763	1.4907060404878676	1.8725328116251359	0.6653385214298642
3.367650104839216	4.317121920780032	3.441697482598085	1.1628272168152571	21.51536839220716
2.566857507673668	3.4629110473288147	1.3392889945547242	3.93872340719372	1.5112346996407513
3.785718372478844	4.478520102153366	2.3181119847548586	3.4704125146500915	5.6624730301248825
1.590030594150849	3.3037171061941586	1.2583917590622835	2.4262901891205737	1.3622331999244432
1.5373251599361537	3.0585971860718013	3.6370901768782127	3.7351276627363528	2.289320739743387
3.067909101697886	1.9712135236465609	3.0542089554421543	3.938289507433389	2.344969886916485
1.8475113800635212	3.7995395051706535	2.050269787722818	1.4715832484756248	4.890060897031762
3.1939882583155605	4.634635224299593	4.271951670478408	2.7316163487630227	11.57512008098096
2.6341357326736747	3.6025307401465203	1.1227267413211006	2.475261118998811	2.152131955813326
1.0575706973729335	1.8968173238823212	4.928559915203327	1.3599178160243317	3.635065978807112
3.4975842779014013	1.5707672084527662	2.1743210420363304	4.2715282527901115	1.398267953349878
2.4547204910787763	1.1093832145985814	4.634259435921397	4.478778419375413	1.4088813129300422
3.1687637701576	2.3355861154500808	3.9331405990655433	2.0888447387168347	6.967693911697827
2.487529741822009	1.5665867473408157	1.9731248432654211	2.1982930732766564	1.7488868324599285
4.394738342960977	2.368477038901466	4.356712108852581	3.8912476976051367	5.8269620825095805
2.9552293964738436	3.9968700431855826	4.4646762255688	2.0171042747014747	13.072024405371506
2.431596763603914	1.4754741414305883	4.118985282075124	3.783980260590149	1.952695572621575
2.6599014373410568	1.9334512509743988	3.563712178926012	4.1208866010711525	2.223723227658609
4.0040369232620785	4.281742770722127	1.4960485997551238	4.575814613637624	2.8026310692779703
1.832749863533796	3.5000552537595806	4.660631589788796	3.0191417839799293	4.951187421742127
4.958358978508082	2.9816739914303056	4.426414361520432	4.573638320899592	7.154155499899488
1.1745184860431088	4.710351354731994	4.164868661650958	3.478242398131544	3.3122616032686083
3.1922551736463487	2.6835392112701566	2.2645032672063388	1.5856307836369408	6.117112000877476
3.0988045239810584	2.8809486906688635	2.4924007913431234	3.7209147402314064	2.9899771604791963
3.7418914581596967	4.299040439424825	3.6886137796928726	2.325054212200804	12.760356888492812
2.146818721463528	1.2824982306891408	3.9521873765243822	3.9523628059387765	1.3765845022078995
2.4464803169198475	4.232742593087217	1.8071475338321927	2.7175721643795687	3.4430720642241357
3.3448333754510395	2.557936609497512	1.939578815069864	4.224386875922997	1.9641652227908333
2.48913478069766	1.7173242444192285	4.795292626027805	2.3433485067139035	4.373699598954469
2.9623247711555174	3.1088372975043685	3.792247839707213	2.2640615694669344	7.712748105648843
3.8141585467460506	1.7214569381669331	1.8972214721275007	4.659346903858472	1.3367737058132794
3.969749569018912	2.539776473467457	1.854670698886732	1.1007314454620678	8.494035031324179
4.8268373897072285	3.627013968836129	1.0460087317934277	3.694871371442587	2.4780946303310367
3.9050656078093104	1.5676024320758954	3.0539445297318535	4.893182287284131	1.910310739246915
1.4311351163970936	1.3788793161102246	2.233308333345354	1.7940251315077085	1.2282791041978534
2.510754525424184	1.3463524616509663	1.9065915303078609	1.3854448698802764	2.3259556938207715
4.284967860397178	4.043670763612154	3.7361867528722033	3.0959438387116403	10.455116189958671
4.736054847066446	1.6969017296687232	4.700241932694006	2.7268348775539915	6.926355725168878
3.623704570647055	4.877738698171139	1.090285509303333	2.0282421459479885	4.750745400385438
2.6537247484256543	1.1427508041362695	1.2795453810037123	2.0850716361637662	0.9304908942027266
1.203756398373072	2.4729001668773054	3.72718791667353	4.4481867275434315	1.2471350251328663
3.3147746599481085	1.5550832436356008	2.0673872164988865	2.10371399590057	2.5328693375058418
3.1613522836188483	2.622745862314868	2.4801787990038067	2.220392659338507	4.630760463092798
2.8679373993328814	4.284577713550576	1.6893071999249978	2.4093841663772784	4.307747879124348
2.8018492053866817	2.8979121882326377	2.0313458765707395	1.3592569860255486	6.067115837713853
2.540710581221445	4.301960573708943	2.2202021172937165	3.8907110731199848	3.118567567411812
1.7296729887062443	2.883274345742638	1.752783156818159	4.309602792122829	1.014170381189058
3.1369270225482806	2.5698214764130256	3.612152775271521	4.215347943232485	3.453902362515912
1.7114246414544168	2.7949368293512324	2.8987726755263723	4.2088851791584645	1.6472020055830603
2.0186174019982666	1.8549951065177943	3.147689316464159	3.4773952256336247	1.6947459003550611
4.630740019522967	2.8106050405958998	2.926806009008787	1.2616953832927469	15.095922188363936
4.826075048266147	3.935739817025733	4.873091956457063	1.8146604501849803	25.50349431690237
2.082206109056526	3.2936768655576056	4.951015311867214	2.6322820316353184	6.44965612833732
3.6309871623869237	1.6123083600475652	4.212869526940627	3.2700082065616565	3.7711342235023353
1.6029465807138732	3.158587222088161	4.683091855698668	2.6788425597901617	4.425551653351895
2.4837792729305685	1.0319130339993094	3.3029975234871456	2.7392274807698938	1.5452766742034298
3.1201942078720006	2.702665480881038	2.8986460621973498	4.183596396284772	2.921388628586004
4.733317829171197	1.95467113645091	1.6575887548530894	1.5582833780894658	4.920845448334635
4.978611641749653	1.7333595982740522	1.8168598612432327	1.7654574441417337	4.440492094959988
3.8516048817002435	2.172036731125817	4.50451689277263	4.3212282814561584	4.360335515279592
1.4487783046013174	2.1943704832961357	3.4701251812425458	1.4191689495287103	3.8868066073286
1.2691132677422472	1.9928983453014568	1.3340557154253103	2.289354474941669	0.7369134117679823
1.6207789656764815	2.4847033329191777	1.6834363792926081	4.5216066693632975	0.7496736841548431
1.9881269864979745	1.201058043643347	4.078934578261868	2.169351983254108	2.24488882163362
3.039783100786916	2.345882956563042	4.903721717429403	1.2919310314354986	13.533353533045874
3.731797505042304	3.6954452494922942	1.0643497573688956	2.11704635868098	3.4666407987940886
2.5141189434984392	3.399467347569056	1.4619889578319383	4.547611326031096	1.3738124627662611
2.5949150416780897	2.6737319602431158	2.23493931975259	1.5309019702221138	5.064415968068585
4.937705826370673	1.63565293010259	1.7444361360580583	3.0788014243879034	2.2880197473798143
2.9476084730093883	4.517662688685936	1.6200997381054818	2.4266157924283456	4.445230995633733
3.378770852189397	3.0290823327694416	4.649859032575055	1.4155328111493883	16.809688576092732
2.75894395723872	3.4421391649157944	4.0607892586158645	2.5571198052747435	7.540509362787433
2.81977915981012	3.6609699512483513	1.178786277404808	1.8339681489816964	3.3176040126269237
4.753708433548142	1.0340670917253787	2.7487229402356705	2.0474291003769367	3.2996916510909133
4.916197876938206	3.0330684315386542	4.391392415745451	1.8047860706548768	18.140868917278908
3.1753650787764283	2.6046683635058585	4.337995657406436	4.309204883642232	4.163015935289619
2.9430563565311867	3.129247894178949	1.1882261728177514	1.7460803749225438	3.133599105795219
1.3080294950099356	4.15076997850959	2.2643800280675648	4.418223181502532	1.391290674317146
2.4935634813324183	1.621167675674624	4.9065195354688225	2.3285339551704882	4.2590165352108285
4.869304929741263	3.4840272294904504	4.707881118857792	4.396573125687573	9.083008149884204
2.4887355453123448	2.093021700008732	1.3343980521496364	2.6714049352287947	1.3009726343977914
3.676619922863964	1.801811132910648	3.0854525117416984	3.3434990031280423	3.0566497334724936
1.3349615783556477	2.1145716160701302	1.5507732812605206	3.7269492029001023	0.5872945969876264
1.3179226515042823	2.2278029982337424	1.6618875758055165	1.0739035609175018	2.2718155583601205
2.7522006369083645	2.1532170691481447	3.223910534180204	2.7682065630027544	3.4508207168767013
4.559795666333064	4.951984892312462	1.6119488640593764	1.846117003008665	9.857952817426145
2.461638827248062	2.6337444443713065	2.1467110560561777	2.5664964065635227	2.7114456446992783
2.2636110001172094	2.504871484032525	4.401341746332287	1.5855574045051557	7.869739734024553
2.512384685011104	4.886858458767208	2.5295683922495966	1.9988400713703949	7.768806077226256
2.697369016109484	4.362684499412523	1.816625845061304	2.989439643875972	3.5755254595719452
2.9085004556629435	3.3767597432904815	4.012401857375681	1.4479567344941322	13.607806960353846
4.912089358507744	2.042797459138161	4.513747033588012	1.2584025363977105	17.996133370248614
1.0248213177867185	4.340375502097252	1.0464734662624475	1.092573338241904	2.1302132489632957
3.4737632808525647	1.6357097144567572	3.4840485174930755	2.891059125764292	3.423762871974924
4.738900466646461	4.2102838153807	3.189745552942684	1.1593630567500752	27.447042025640002
4.883131772959381	1.57588535707487	2.685378883637876	4.2078265861012	2.455504898020853
3.488771081142511	1.2007677586386931	1.5402459243755209	3.36346041597548	0.9591913282537629
1.0846476260269675	4.355112011225941	2.019302237543245	1.6963160522806735	2.811593679627302
2.5734136876435105	3.0592645492415267	1.938443740137581	1.323947394906043	5.763404702927308
2.0982821944465653	4.76728519598286	3.8156588365597184	3.5998981525143914	5.301324104700732
2.1766222505626502	3.6709687447996493	4.481898117960343	1.5199293007938333	11.780733952953234
1.1543337124163324	1.3772534764824989	3.282371483809009	1.4638642338437085	1.7823877641157135
1.4207211499053494	2.5256190834139187	2.2026326866782227	4.3870045460166045	0.9007840670235071
3.4319770393569287	3.7416262651651984	2.342838651854462	4.306843465689076	3.492674202902562
4.589570291721798	1.6183065815119841	1.2251263526455265	4.278661936801154	1.0633487833287136
3.264235057361878	4.739771069849847	4.151073480140186	2.0501053609031263	15.663652320060105
3.447839244691015	3.3920402377206127	3.5511076407574707	1.7937505207479787	11.576567410567506
1.1705897345513558	3.2212767756077043	3.219314192370996	4.32296787404138	1.4040549765129038
3.2474239590572034	3.5913949611586093	1.6570934752778608	3.9823982417700665	2.426467527134664
1.6449421600114795	2.2918111213717083	3.4265975006160496	1.926984078323939	3.3518488501254904
4.65193604936197	1.8184424695666157	1.4047474694972275	3.2975322125365687	1.8018246233472253
4.746117853268934	2.447461490871348	4.750631123779124	3.5894942949881994	7.686744256598676
1.1444100444802008	3.8878710298974415	4.412371001883779	3.2821073847720306	2.9907681748814263
2.774397481691654	2.2231828184280906	1.3762124668172495	4.478722343042788	0.9476439879536908
3.097628196091548	4.77209609396354	2.4261914742777373	1.1302492181019397	15.865703374887381
4.189986945503366	1.8501042969235304	1.7557118104885516	2.5606696352277707	2.6575323815248044
3.856200127917144	4.096722345593731	3.634760173311728	1.4069172182734229	20.406725181493627
4.570942197973274	3.0280614522991987	1.3514792159071027	4.153899755114438	2.2516131579961285
4.531123775007078	4.684254783291296	2.115894638331677	2.2609926101295095	9.931419671733254
3.808982447312901	2.5534639572059734	4.438528837786705	4.894672193168385	4.40985329871215
2.340946373070353	4.665068567182283	2.369641386702137	3.9073997548919537	3.3114201112716355
2.6410002138859103	4.0972381923558	4.400345528088204	2.122352275810917	11.21757447662561
2.7791265897142066	4.772570859479536	4.277404066936405	2.1329860778924066	13.299122187171745
2.9757318453056105	1.2585172352877771	2.359453322824112	1.920425441188561	2.3005776903095576
1.967877643507624	4.5199091504393465	3.8644434779825945	2.125482431358348	8.085879070358597
4.4078302820846815	3.2891188567975913	4.676594841248491	1.1331732840067907	29.916298332371298
2.752136932855936	4.156689141301723	1.9243180113282368	3.5414877845556565	3.107983370398998
2.310547596701764	4.290844254335269	1.86510021588778	3.3020774011234626	2.7999005004617707
2.081782551875623	1.1204915215421676	4.899302070937552	1.25620049227997	4.548719966518503
3.0546423559873905	1.0619767777323208	4.587304284586281	3.0329385448933963	2.4532360167331007
3.1363604220475985	4.449826549474531	4.330723373477877	3.633753452518918	8.316566002022986
2.889252619480513	4.049223223399222	3.720312691415727	3.4029907238971235	6.395079054671115
3.1129450438994084	4.802449154933312	1.4985323272994706	1.3253135433715628	8.451848696530295
4.325185045091443	4.425277587969743	4.647892697530416	3.488717884811544	12.749861199384904
3.4587922419718256	1.365216869627749	1.5657857728955171	2.9579226566597043	1.2498032662716083
1.2157253236030758	4.71106498188785	3.0503503541981782	1.7386845639595334	5.02404461854431
4.8466482976871434	1.8098189604804564	1.259938787712353	1.1546958691028701	4.785512752087676
4.675349846205148	2.054162362437882	3.00493447604088	1.0206022246955913	14.138306143503751
2.7989699285085563	1.7006117299471173	2.074074101186689	3.5428235218031228	1.3933112901633922
2.456593403159164	2.9162361142510496	3.896103237378045	1.4748529966992296	9.462539178943704
3.193997825557786	2.176827052802233	3.9348050044222416	2.6872039895638915	5.090390807885234
3.4145000815555697	3.453146044549733	2.728239346395567	4.179365107913222	3.84843568971726
4.883530327722763	4.6852325266092265	1.577688272165155	4.226915521763972	4.270047165358673
3.3228307930422014	4.716870379943078	3.966594383680612	2.257711051175657	13.768340777359644
3.193929215859044	4.273737409313668	2.5648848563432156	4.24782122914155	4.12102043498245
4.6549883384905195	4.100816666099572	1.3281465149034155	1.9262490939267751	6.5810091571317395
3.301221685203996	2.740218193792737	1.1051247008994671	2.30927186290342	2.1645422195382684
4.304482321860858	4.06760086909831	2.3442723730622834	4.692466261985106	4.373570937732078
1.8905682220745563	2.319712733818041	4.9313986388060025	2.6997114210810955	4.0054317099823376
2.8184179762640955	4.166792994537957	1.0317300951144823	3.658379151576696	1.6559785815988315
1.690732338647276	1.4107109229511408	2.9728472226727622	3.1726181851996174	1.1174746363646535
4.445585676901271	3.9198734530991977	3.71836189551175	1.3473106610387116	24.04667009701397
1.2973856727629185	3.2666055520111383	4.6651354178779005	2.9778164367349573	3.31972515938424
1.6638244711378372	1.026329689497861	3.082380349277729	3.1774272588075454	0.8282758797763915
4.565184662291099	2.8199869414722283	4.252728519016118	3.0011009049739745	9.121421246928
3.6715352714138096	2.659953719988343	3.0455408414366256	2.4987975978867367	5.951482180803971
2.903310557301133	4.707537887014548	1.3885752729370076	2.5554800243055458	3.713250587329549
2.491351952715521	3.770867911520533	2.459662220224605	2.605953744461567	4.433586403565537
3.0085780423707473	1.3151426065935294	3.3061433996404066	4.524121570478034	1.4457445162429725
1.8837896714380744	1.2794937033668417	4.591200421197208	1.8781701147991696	2.9459942473645864
1.6546517621980492	3.9206199789340115	2.5407988556011194	2.9442643250842253	2.799141464146966
2.223756818297164	4.1361060821835025	2.551515928246197	4.533879365631899	2.5880775722547367
4.505382610226286	3.0615394017730746	2.604264823033162	2.308736160579353	7.779512367392173
2.542588812996199	1.033102977548249	1.050937010629223	1.5937586999316935	0.8660517980344381
4.307789951072556	1.9363131460496423	2.059343377049791	4.348783661911565	1.9749726287049605
1.2724067785958342	3.673994148136067	3.66678706732354	2.14965834883731	3.987040872869631
1.3173123828000723	3.976076332887447	2.1519980583477816	3.1875421846122527	1.7680698813200493
1.8839957726904744	3.3989205453150686	1.2893479429059824	2.0836510970025657	1.9812353737694663
4.5325406658310285	4.451831005166117	4.5164220506150325	3.430567780614012	13.282471663318805
4.164093447653945	2.004824336527015	2.5210281072030463	1.3450175963941795	7.823777995631027
2.9982246657116973	4.039724566940013	3.7863923202100467	4.466808776971843	5.133507279632627
4.471611203631613	3.453672612728373	3.4277955928905333	1.9020740340527371	13.915624647844785
2.7577853155357275	1.2372324087332882	4.589551467260259	4.255596251490173	1.8398887903899261
1.6482709229350188	2.65503503254446	3.851839645787696	1.9953437965335736	4.223955374525969
2.124379342484905	4.8288065126097015	2.585908039194595	2.64528515449234	5.013978409255476
2.8594604945654	3.1412935585809367	2.817872598954426	3.1339331889333333	4.0382597401669695
4.403229580023604	1.9027903144990228	4.810577263945619	1.2148074387512242	16.589069168088972
3.582093539498946	3.0973145813798966	3.83808135230822	1.3424688193115941	15.859964551283808
1.9902045602395717	1.0578768738019837	4.215848719451105	3.3270899350379217	1.3339001529760823
4.01449285768561	1.5637712958458785	3.7238176690892577	2.289317265436838	5.105712492868313
4.017768576369014	3.3300333006980383	1.2559915186081998	3.6845215243252216	2.2803898925718733
3.8223480930246265	1.7723749240298745	4.1413234057043935	2.5806253141312743	5.435882114894938
3.11510936570744	4.544486894163101	3.823186619517951	4.398048694464445	6.1530950264335385
2.020054249765319	2.624617588903047	1.0121773028005632	1.4279410311816334	1.879080533665092
3.1443318059642227	1.395023853253334	1.3835561114909631	1.9504622707595949	1.5557479232361855
4.8776258109263635	2.073539931188968	2.8235445544996836	2.256120498571436	6.32882724945662
1.4494219044985677	4.525500673568992	2.505636618819354	4.6148217425366465	1.7807158153221545
4.758598392960215	1.923122857115596	3.42843613641956	1.1954013418358105	13.123159660193751
2.3803818682498377	1.753091040300144	4.555246914473806	1.1059177550977142	8.59429387745603
4.072431212566002	2.562266286332482	2.06773644275821	4.4823280386196185	2.4067975951306297
3.856193834794937	1.1824665794850726	2.2695194254236917	4.6486672490581205	1.1130717977053786
2.2814938822070308	3.911214929879656	3.8394900193984554	2.5669347588773297	6.673592848934442
2.7504872345130815	1.7038283343474374	3.4122670822718693	3.6951631653308072	2.1637888109841925
2.9799699194420475	1.860678724961384	4.798864875521369	4.260380862926874	3.122794261874652
3.8167578012446914	1.732713778450973	4.9057308125549435	1.0383459202678569	15.622591904225366
4.42648287825899	1.2828338990979875	4.315163926289206	1.3273197852403964	9.230409129672307
4.624316723748316	3.443545237096208	1.4661420563564145	3.282758682067936	3.5559894323526984
2.1829640351795567	4.9310099696200815	3.651186327059393	1.7629276695092817	11.146845145164676
2.9990554001839644	2.859981347746306	4.110398472435076	1.0043527063933948	17.551545521512296
4.247904032964668	4.195487146672517	1.5931821342071086	1.7549071394834952	8.08981113799564
3.5434801699237948	2.087547245586508	2.072250100727677	2.8046161323184213	2.7327824874841884
1.2717023759312245	4.238246443955436	4.260129847260547	4.333768126355412	2.6491030863748977
2.4797060287289963	4.876438815797235	4.905904617450599	4.243911832683127	6.989172012382975
1.7207389097026238	4.038149019848205	4.977529887153775	2.037181833039252	8.488899792328812
1.6259106807768342	1.7880959399018497	4.570355814855105	2.8939456680334223	2.2957106266758265
2.2094676506848945	4.339412542012002	4.07960901015168	1.5962896325510931	12.251674239487544
1.19064260483045	3.5888229169245536	3.585178971230933	2.6014053767364334	2.94446407275668
2.2297917347098104	3.4564430650431617	2.097612311065375	1.7359308775099065	4.656466772576084
3.929973844902415	4.713865354089374	4.663642914496105	1.5863676605406938	27.23066703319382
4.152500277880904	2.3576571058739675	4.4682843872813764	2.8631810517057033	7.639277949238972
4.173155528968934	2.0069698878718274	3.1860682061943995	1.5995422524530816	8.341320023662135
2.437339580995983	4.013129474882719	4.626143665629706	1.7515766443765322	12.916926464908796
2.362121965095181	2.1261868100037797	3.3674089931612166	2.896889333120963	2.9190242628875236
1.906595587975898	3.810725361906202	3.803105922063058	2.5150668655846715	5.493196365515551
1.3784995115112892	2.9048843493830563	3.9800722677648737	2.7883257964946506	2.857938695883578
4.0021709429254715	2.2144753866093034	1.7478466998317908	1.5434989229257912	5.018032901652999
4.412220223349612	1.8211104120012305	3.4109679133017954	4.425142287643047	3.0968049817696675
4.633341730682272	2.6602502525679257	1.0501041987366422	1.3490840638982928	4.79711591699729
1.0631194411304707	2.642972213886944	4.265752500137433	1.2526938952563862	4.7840460871183055
3.6900141152501296	2.9709787743421026	4.261943142901004	3.7296112777000987	6.263854527959823
4.207283697690095	3.3175063636478312	2.174582849692311	4.804553670542559	3.1586861480892314
1.143246699271817	2.7789247738731064	4.7411132490093975	4.20426146855189	1.7913372738194122
3.4626845205926537	3.133101418005813	3.3331324387247068	2.2377359290926355	8.07980944218655
1.7049166006428649	3.8626952207640497	4.8060596389472225	1.8868150990881032	8.387323589810604
4.2206564684332175	1.8902377133713788	4.703325658071191	4.798928653886404	3.9095537673476293
2.486974829245666	2.0264597344764512	1.4163568945452545	4.2808253323777326	0.8337283431602661
4.4914303822253165	3.984429711001767	4.124172493664971	4.8143338823627015	7.665164189558689
2.3849320757145773	4.957745012687552	4.531408410228098	2.6643608718850564	10.054728878337775
2.950858319081952	3.575691039302252	3.2496910275492183	2.143826924576259	7.9970663419503225
4.803131262859057	3.286953613309365	1.010503877370449	2.0615100345031854	3.8693727264753854
1.3177711210804561	4.5824980652078935	3.0120234703299213	1.722313712366386	5.280297265494442
2.1924118473519902	1.9020680570050368	4.297498061163278	4.194251800179544	2.1363843434585785
1.0772912834004815	3.1929424363547594	3.028260929779203	3.459144308953133	1.5056320546642727
3.7703812071455616	2.6431010222970635	1.814426559684432	1.0292940003511897	8.783527841956179
2.0586473546663977	1.8964648738291623	3.0556971864685147	4.2876180221306575	1.3912045603862284
1.8234038127976293	4.946453786372258	1.6913743244427253	4.2550905881136964	1.7925766790250148
2.775387825563748	3.36208060385249	1.6551524294085556	2.4354194944238485	3.170779357539615
3.900487262470281	3.760391181141901	4.657648127245469	3.3336629709047765	10.246295541751856
2.0818543069532938	3.62828539829252	1.7131385595434692	2.904008831536641	2.2280058982077517
4.520117945206122	4.38691067242147	1.381329118934854	1.1300064447012264	12.11978203352705
3.3645577569842557	1.9603184778730127	3.9511073220429616	1.776088795487039	7.336328637182406
2.747695471656729	2.6500604432057973	4.6046148603370725	1.675032566415806	10.00839500548708
3.673356929427518	1.5884576550390164	1.1038420108495341	2.9744881022120477	1.0826883369195346
3.6737446725598506	2.9646522395910666	3.124046565791823	4.626387325964871	3.677293039663569
2.6646550581001103	3.2314477482939656	2.6443476728326023	4.798399386151315	2.3726315503495803
3.654834741839938	2.9680459753510915	2.399205020616763	1.9527498855862573	6.663909851158805
4.556888156979196	2.406677148197333	1.857178462281853	3.25895432557581	3.124867252390683
4.0169651517044285	3.928847725530881	2.915956799219858	2.2909424658924333	10.043848843513166
