n_0	kb	T	mom	B	target
1.5392527943261165	1.5388423645860838	1.3427086244428448	1.2583721632335338	2.7366782058547323	0.2807049416229729
1.5650142398683529	2.8329927362693423	2.703234625286345	1.218693513967398	2.2891447034630032	0.7333108109022138
1.5777224572996835	2.669234830897736	1.9095197077687127	2.723086096029352	1.3521810932817735	0.6199363209599954
1.5633025407570484	1.681194478726558	1.2493011559462746	2.2959455032060485	2.1674791481499778	0.1449635303015882
1.0130094533404597	1.2821850505405397	1.120479794013155	1.7902872102863676	1.5314495219298383	0.14701225724322908
1.8610966875386423	2.253809282387921	2.8243469871281013	1.9902203093173771	2.2418322439306024	0.7409602121124828
2.0512096926260623	2.7606340002617533	1.0943912850066846	2.2183863457270405	2.006988809434065	0.4464668819082173
2.962540799097212	2.388089590493763	1.4961517658350525	1.5850673499558494	2.344307934961522	0.9308297481492008
2.2370891845852423	2.692006635910515	2.8395970966191317	2.7325710491241844	1.278383836148723	1.0111169636927837
1.0109119643137985	2.1975917166872234	2.0401793523893317	1.3449721388197164	1.014438529692916	0.4829217330313004
2.8448864871318293	2.7987509252826333	1.6605428611209805	2.2292373864938426	1.9927680656010385	0.9529300925810872
1.4317066454700005	1.5425785457604468	2.087894318295752	1.8253797757957033	1.0239181880835715	0.6101920576745317
2.886376738328542	2.444835840647165	1.6390390478952523	1.9448527218684541	1.4112642200735095	1.1602211625975063
1.3100575083265116	2.448198535491585	2.364673963024078	2.5798665922277437	1.9312318804788648	0.4699698719419004
1.3296434990748536	1.7414879436813029	1.1980108468892587	2.0350701639425903	1.4353464758400314	0.3090665431478232
2.9149793679855005	2.508857537636156	2.4352218464481945	1.9512632307681776	1.9372612582579103	1.2170215151823067
1.3103435889751651	2.661949849013695	1.375604906323216	2.642382669916999	1.959509334422546	0.3008451703691217
1.7525337582812743	2.7593854386664534	1.2134908446848711	2.997679980294761	2.022772450986311	0.2791022333693007
1.599955436259324	1.853631976337388	1.882104832612569	2.077385500323483	2.7033373799192644	0.30760396259609235
2.2429065592970487	1.7618033704166138	1.81042693785804	2.71090720367404	1.3920483567991069	0.6281104484207577
2.253030371484624	1.1370016974980366	1.4050657529047546	2.6665909348906927	1.6505632468680498	0.14272726325403198
2.5767163861312667	1.6232551686408832	1.5409298628050216	2.224955728722663	2.604840467581933	0.2515310956262722
2.2910671778312883	1.3761814028006225	1.060849245072303	1.0416166525134958	1.6282110563725822	0.6530460750545479
2.8670908501342693	1.449410187009567	2.269803359668587	1.7374530676103896	2.5036184714024925	0.7135151035220949
1.0364710399165933	1.4959692745788746	1.7052624149503919	2.0731047425879003	2.7826627436014064	0.10684991227172357
2.388715256417139	1.4133778343518082	2.9205332050419037	1.4610753841479889	1.9945373120915282	0.9481058530202482
1.7531331441324336	2.948038264492582	1.6293746727807576	1.249766180592036	2.3771838595664008	0.732030912791647
1.6234687621125192	1.707054346529972	2.8264747903380787	1.9068106320108529	1.562208556379575	0.6783042572629961
2.5785376580025376	1.5985370908825776	2.5810491378851914	2.4641533185219195	1.4250834228643925	0.9311494263758266
2.69404911024813	2.6610362752289123	2.7774873259791057	2.954511551854256	1.4226028373881756	1.1551512766016048
2.2169679633935946	2.390416750768814	2.4688748616278464	1.834653700496084	1.816831517862384	0.952480989543682
2.866689199663236	2.756616907171676	2.358620319302194	2.7375699690529114	2.6285661038388684	0.8544157535301151
2.6523039780902256	1.84667296395102	2.84603973747049	1.5742069455716707	1.7521415964722975	1.1623721439151324
2.306847630774902	1.0444411924906625	2.7715600260034616	2.5603258393228043	2.2485856791901373	0.30990215050344594
2.9625412421240007	1.5896917860587236	1.1517819431651726	2.4454248166645707	2.9982689750341605	0.05400253601891293
1.1203693971166666	1.3619686425502866	1.026442297673326	1.6158852266560098	1.3396942238501983	0.2278549823859421
2.863602645052062	2.916225161859729	1.8174450107048776	1.0371740062355412	1.639591184039115	1.3611363924985045
1.6722605104253825	1.2367803338050476	1.3374474514637458	1.4455720124912357	2.9233667034025586	0.12917004608567975
2.073605917401407	2.038968200920425	1.8151096297177771	2.951663282217079	1.804531159670019	0.4655191010636162
1.3745605941615062	2.8242986108945147	2.7298108615630454	2.825855858956128	1.0418947391873374	0.6400402630778428
2.2677583479065007	1.2078813022353014	2.5364650495592955	1.1365564232262448	2.140227675400971	0.8512006466500852
1.6213332826991624	2.1697961186098693	1.612712219576559	1.6988976484453133	1.7009358159344392	0.5957264102739265
1.7555472506749568	2.384364731447263	2.6476550518767707	2.5570121080189954	1.1119978653996851	0.7956913374871941
2.660639597776508	1.7045352889864764	2.2768150656751844	2.057065486243233	2.8441611808376197	0.5616648990064862
1.2050159548559247	2.2676706173317442	2.2188218512459423	1.115742760024845	1.4092053971019722	0.574241746673239
1.9454723157404958	1.2936058560720156	1.3731573388140121	2.7976737428189407	1.6416714373235968	0.1457656457451971
2.5521091202827053	1.1691505359427237	2.5927937123279245	1.4764575293217388	2.954606007587766	0.5730024632152229
1.7029323563421292	2.5799163057042507	2.396448122912615	2.4887148969047868	1.0135072568213546	0.7852097911557737
1.7088950612636309	1.3733710365282206	1.1042551433394905	2.1103621841337303	2.9554367853734407	0.027957577300214517
2.025644419955439	2.652720281546877	2.4024136174464976	2.2775394049391653	1.365874601606664	0.903079134843192
1.1182891041626393	1.839671973743728	2.4680039667079194	1.987606427842029	2.4247571059887774	0.3455142841060989
2.7798248275313733	1.2752556909430517	1.8767989582541529	2.099362366155007	1.3578431986573964	0.7733828281354718
1.6607835248143992	1.216743263898676	1.5076609211908532	2.989403136439688	2.76097815595205	0.018460299978268712
1.4660679506760603	2.7805238185043444	2.7175793736394853	2.2143418363538814	2.756267465033555	0.5452803611977277
2.7479585488376657	1.8671244392194688	1.5865602736946427	1.7415345636527064	1.3113121039034252	1.0471052313583853
2.2701352187037633	1.3631413367156764	2.5448513086181146	1.7876532361281618	2.3578365720035173	0.6190455584454159
1.395373276443584	2.0242516049142667	1.4899207322171741	1.375573145897152	2.072807893616809	0.4710336351454706
1.4890115121445204	2.361819615386721	2.1308841712094697	1.5330831772181026	1.1063665719841136	0.7041365566110462
2.353406689747076	2.1400046812286626	1.4820676223869984	2.765518792559724	2.9509693124698217	0.17852050782651935
1.7664001606558055	2.512659738224953	1.6687500154143595	1.1068874427400384	1.4532124313928374	0.8219705198955524
1.5790569384714284	2.0392443556819053	2.7004005334794	2.5529241246763847	2.169561968220127	0.5093977847615837
1.448901939561119	1.1554009108829528	2.171527997544969	1.8977941097353253	2.7725610845478292	0.17528802081777878
2.0804904445031243	1.3367384706779724	2.104049230267646	2.3544348037024267	1.5005271932991042	0.54800241212337
1.9634948748116623	2.574192105028913	1.7152900646888982	1.4823966250330332	1.8063828940419469	0.8252773630947805
1.0934845481543916	2.235749909117121	2.4364644756820395	2.574518933556916	2.951181469362524	0.2553670642439822
1.9780569194870763	1.804357266435369	2.9362151659302604	2.913723045507331	1.406861411622468	0.7523630132479349
2.7927652942331203	1.6555935430274642	1.5061137502274478	2.504635574199562	2.4547404965389763	0.2355459487438712
2.539499690757295	2.564024165408041	2.6115791229137866	1.1919976904396052	2.868952301206553	1.12042903862226
2.27478166310616	2.265522280809161	2.3609625117815005	1.025223274072762	1.2941462330043378	1.103274063164232
1.9598692121609882	1.9259256396367688	2.119923693610359	1.2443236402484168	2.0284957147685923	0.8184763729286674
2.4233002168848787	1.440753801900316	1.911459292738275	1.1768282349368155	2.122615771536889	0.8412159749909315
1.1021413544660357	1.4653666103466982	2.4567006120660486	2.9333300196626166	1.0028522455913895	0.407337781372496
1.817407117074096	1.6809922190630608	2.126654226695184	1.7720862523209582	1.5468242153326914	0.6943805995161412
1.8351156893056624	1.1221604385989132	2.5472226408819805	1.6868666316503649	2.939150772713105	0.3140856450062234
2.2063590252399714	2.3391706843479603	2.8726185531136967	1.3208654983520982	2.9256107008055245	0.9429111154549196
2.9352078430993216	1.9738981391326669	1.4000137270009865	1.9832810851425344	2.1458705374811564	0.6015843003595293
2.005372492440378	1.8213537066399283	2.76907407064673	1.5659187787180189	2.8111711432013955	0.7132914365618154
2.5630576485629346	2.741939992404029	1.9119853979246744	2.538400023844644	2.090395689302585	0.8228236857802391
1.4880758898564597	2.481982982122089	1.1480044152485809	1.9370881429317703	2.4204293304049926	0.27677170241546706
2.268592809727534	2.5312478939493417	2.9511794833316616	2.326709154515396	2.088320593187845	0.9304361716859276
2.4795806055450296	2.2669900182122498	1.2256895854438656	2.6738335350864864	2.4646950341655542	0.2293919510226402
1.5370149844607266	1.8185146398330312	1.688804337396172	2.2047362979623752	2.238886105396259	0.29616807397616474
1.4038596486385102	1.730447710603626	2.2347983073798017	1.5400202560125458	1.239564693263816	0.6243106268264486
2.7670315251244233	2.642956055298793	1.5849486965592896	1.960272127315706	1.685085853658277	1.042306403234289
1.271601006743809	2.0555753972504	2.376542890983078	2.7992651581323384	2.8707309421732523	0.23662698659073866
2.6460686956376644	1.0296179096527815	2.904004243462561	1.724153318463299	1.3474452333214293	1.0043155969833013
2.855419910497095	2.794956528038986	1.3862101611443869	2.5855211686785937	1.185124214563477	1.0739615047777376
2.2358385927543742	2.7878109116923704	2.5405021364552662	2.2318591621724715	2.8221208428316182	0.7860450194243589
1.3822841515034057	1.7454268461840658	1.7600066522452569	2.2773197602739783	2.3579127430549325	0.2336083699210967
2.0426796842671413	1.809682765299744	1.212063634500795	2.732837892837776	2.8446435249251767	0.058969421246188675
2.6235578072752053	1.7837502635771958	1.7157850000935508	1.3074947218306396	2.0052131551478047	0.9437801527542308
2.4196510681245837	2.468849953936184	2.6229374529909864	2.073358246739261	2.212905801189536	0.9588997388164556
1.4533218699016637	2.600996513793145	2.3593408972252163	1.17527373254019	2.0874751362912183	0.6722208831734021
2.4909437987494742	1.5019501791153138	1.4413210875403863	1.785355774883182	2.37773498585584	0.34372209941247683
2.7962948097589617	2.0745059051440315	2.154528845915123	1.7430347782220064	1.7884765983572848	1.115617395160981
1.1909755091772225	1.954292236511112	1.68698978365105	1.0682834775558732	1.044494309613194	0.5629375937808929
1.1645917506914152	2.938375677622433	2.201914558254946	2.88182166870944	1.0800317935739274	0.5208574971401964
2.9888602395928	1.1630682149947849	2.7825844124539034	1.0547795559862103	2.2638838440396505	1.1631801959503878
1.6694193960004011	2.461285802206445	1.715785440850518	1.6816934512012618	2.17182068559074	0.5971203129575708
2.3107004342297395	1.8554642369254957	2.708218910350232	1.911560679734036	2.189801167767637	0.8448652176752299
2.1894066783080453	2.686459229043559	1.616898126573824	2.3527819962458523	2.153020613210345	0.6217655642540351
1.823462771300189	1.2302932920738403	1.7201035732820007	2.1934295253514664	2.164086571034354	0.1913799534927267
1.881405035472892	2.8769332532596947	2.5204953915736388	2.7548365325860478	1.8052149926834462	0.7558655315135077
1.2888822924479175	1.9673279896154368	2.0734075301410058	2.5834685361442213	2.290996532341061	0.286310201594663
2.5136466822435835	1.0846935966317923	2.944542658485932	1.8775497921168964	1.9512681380958647	0.7251313751583933
1.0088823542830736	1.5654534242305418	2.228735836916896	1.9311401595200115	1.8080037717826591	0.3267249835279253
1.8803465100029364	2.1474253780276795	2.8363932105553644	1.4615887131875205	1.418094981664597	0.8882475126410069
1.2878149320998538	1.232335756729482	2.6717918983327964	1.5403553132122545	1.7702428735043596	0.4724222255703646
1.0630472258749721	2.4485251646398005	1.5329715965120976	2.4523184908598514	2.9173013187876062	0.15463167022391458
1.2342820224978852	2.3140752296525218	2.3720401978393126	2.7993066287564905	2.8883482386748267	0.26881845301696794
2.7301655038972457	1.3715959973898262	1.3954675133783392	2.3493050569543183	1.4003017239259492	0.4742428560466938
1.8664076105812064	2.5601638373696556	1.4423723547405431	2.408573887406539	1.5209715464463354	0.6084288994097368
1.0647208345121282	1.2947716063968702	2.8430644137167045	1.6090845075800515	2.135087888130569	0.362629678737585
1.0836681515801732	1.2074215162513378	1.676091968237696	1.1059480776705155	2.2311226466058383	0.29446103046966365
1.4940363727722314	2.0528554467189184	1.2331137950871751	2.9487995844780888	1.5159781009064048	0.2482568037920569
2.4185436287927478	1.1608893276821806	2.2751739450441155	1.924647968759972	1.4721409394791676	0.7406455268840932
1.7233206202036366	1.1258933443302022	1.7289875009690452	2.165321532742928	1.6220021499387862	0.27618572887789905
2.724524442816931	1.7271709758357685	1.6465005273026487	1.6891146482233823	1.1440752419672933	1.0986767788921303
2.6159417314523976	1.0424232270431797	1.0981056450481217	2.8279470100285105	2.6405625304139813	0.0038416213621480346
1.6909025264584054	2.122147210857369	1.3379652613318975	2.0787041039404857	2.981162485595146	0.18826771353167612
1.3650791340146389	1.1348388805033365	2.78147007361382	1.7814354751243977	1.5830174405748436	0.4785234242940024
1.58534277707679	2.9923268968492924	2.8815312150117527	1.5747077141762351	1.8609706151695184	0.7489956849759631
2.3582424718003816	1.1015154424180529	1.82744535084468	2.241777753345973	1.4231366119838198	0.4638729747948821
2.137140417217199	2.6922352603228044	1.3689541302330177	2.3225144883957407	2.8856870958874565	0.3379045278478232
2.125715078531459	2.3437998220682617	2.877779227594994	1.4684414498835294	2.1373256829609417	0.9573329323823004
1.0999906822146683	1.323281825829557	1.1117403624544413	1.9746414249224555	1.197703331106769	0.21189306280821107
1.7411117270413037	1.2409621566963571	2.2281503251185084	1.3280566747124685	1.192831847016817	0.7449203605123723
1.0231401688554906	2.328690567948229	1.7300764308943364	2.472282215614368	1.0474915965414715	0.4214602621887962
1.1958235848767167	2.072958538556799	2.6394912096180767	2.9542696836289544	2.7042683206381843	0.26347317458757313
2.212374486700898	2.07360282118752	2.11684502024966	1.4463137653100175	1.992954650054952	0.9041423846952954
2.7674476970663227	1.084860547930928	2.3474449446023504	1.0452161542746643	1.2959503835407036	1.2086801159715619
1.9000481895299013	2.3732883778124148	2.773294383948806	2.929535377669171	2.93852287921718	0.4787394674142812
2.8772558560586656	1.7771878753473644	1.5282021883531742	2.6908622748679143	1.151261048895006	0.834373393706601
2.749973927104445	2.159668141264865	1.8119472968626804	1.989904058365086	2.121088955729114	0.8382486453612911
2.8149698997030805	2.2484670761841574	1.6412927719879915	2.916927890436681	2.041729313639071	0.5391613807632829
1.2984336489343176	1.0995729486048156	2.799337130043257	1.9082061669711232	2.027841660106496	0.34171228004988863
2.6932071507368183	1.200988252876097	2.388508454311453	1.372951156793664	2.928823317766964	0.6250744379773979
1.66675388989192	1.6348184969730122	2.4121812033054737	1.3987390053515236	1.7257043094605031	0.6984053509665491
2.414254146557148	2.5967537474990983	1.8436037893499664	1.557612013735252	1.9832103698657841	0.9931121621441068
2.873879831950441	2.2575203338051946	1.8313843819402191	1.798757319827798	1.6942841698674975	1.118927447953443
2.903587112875295	2.496045464745542	1.3251209868834408	1.4779036286609235	2.7660471330917886	0.7779876970476373
2.8772410772471817	2.3587879422187967	1.2382195736454311	2.3534942210024483	1.1038837089799487	1.0114072442819944
2.6144510511076664	2.761179830888528	2.3293266226716742	2.562434868281708	2.3759979229509494	0.8817632123882431
2.3630276442086604	1.5071672530930256	2.7279891009868296	1.7537816144228626	1.113119756353833	1.0597939019036826
2.317776518884819	1.2660032622229158	1.2572635237541183	2.805062531313	2.781079065829065	0.017239357189908582
1.346847749590547	2.0712874299539914	1.1323616201601212	1.5146392798124615	2.8776839147445337	0.20502909111792844
2.245620965217776	1.1820198694316133	1.2943227531523758	1.6646969198860428	1.4860618927443503	0.4288522290983217
2.7146461052695487	2.045617554346345	1.877955386357064	2.573528945748877	2.856242401543165	0.3920678946045981
1.9810314278613133	1.508685592866694	2.384338135102737	1.1510084199034676	1.3378927106983562	0.9062045784515836
1.9227723588611056	2.7002072222274047	1.2978865400176116	2.35791618139882	1.4489541359695381	0.6349814146310204
1.673469009328027	2.3406152409991323	2.2349715042054905	1.7406843709062547	2.1061832221764014	0.6662955279117622
2.4862677897527634	2.8248388423943998	1.198188569873235	1.0830055413908222	2.6674162875755107	0.8963502486056082
1.0120842523762277	2.4310977825951947	2.3981079648035437	2.3256992048201144	2.421068373951178	0.3365113843905428
1.9646881913875407	2.3981679193258736	2.5910322432854924	1.9547583657436736	2.1283218771118984	0.7969413395163798
1.853557005582988	2.945017899139737	1.4602566129491992	1.1948283628951906	2.532117344760955	0.7368005345038237
2.624023114820748	2.7433388489198167	2.876785045303433	2.290389553678084	2.521486695939098	1.0250787760279765
2.25264009923338	1.0243720184247602	2.691060683394465	1.5311706149435256	1.5774126810757416	0.7993597240223602
1.0759416572139529	2.4225088601468507	2.850615813531607	1.6609378987709906	1.839884088468644	0.4892763605432779
1.8765383158239688	1.0233737658286268	1.5284877987233716	2.6579045008607145	1.2007059047906234	0.2398929253978689
1.4312233853008918	2.3847176146150333	2.218740631819814	1.3030809788274529	1.4371896982215404	0.6730120286374439
1.033460190869569	2.8103563224950188	1.3054076287861334	2.975103210303098	2.3293043209450195	0.15279599559508314
2.1429737368946307	1.895004968961044	1.1219305891161533	2.147839794117393	2.419462605387051	0.18460192096480516
1.2030793421132877	2.193102334547195	1.486742269785739	2.2256899634809075	1.2106820890439431	0.4418643946763551
1.5190377156699244	2.447697047357793	2.8015044939470566	2.9098472463559717	1.917568892181484	0.5627144156459483
2.6631517375126608	2.665236759235128	2.2834086153129727	1.2762435161625771	1.1052130201897057	1.296594432926936
2.1829902718003225	2.9908123218191958	1.6273175726360545	1.8532938256334173	1.7985357459063456	0.8775293095466159
2.3108447771514555	1.1417023544120557	2.102402423689845	2.395895786009389	1.5619787703915624	0.4654390410330642
2.8884554402701537	2.125068040685252	2.0749830264055324	2.6213682538293464	1.3924207855202495	1.059890977228792
2.2842027669505205	1.468056815081073	2.9656901466685834	1.9353417472171723	2.826545383849683	0.6014875944254391
1.630336995009089	1.3717610327307872	1.29237130325252	1.919589319334785	2.470810337040989	0.11177077358465236
2.417142319266569	2.2408365116309774	1.4917480166168808	1.0219051358816058	2.449878056343349	0.9341138256333534
2.849890061256578	1.786160328981055	2.054549023088405	1.7397713131186865	1.5698354995657402	1.1046401466022229
1.6837965918349833	1.0957527270432146	1.8077994239956092	2.7536877907389052	2.195471455806511	0.07940877122085195
1.3082558747618551	2.368435997507034	2.6803378679830163	1.0710437042811596	1.0957484508429225	0.6431068756085442
2.942345683178482	1.2185510676153155	1.5503559417291193	1.8974989246208216	1.3463427906104777	0.7133255279004168
1.7065086323444243	2.1856364300257694	1.3555032508193778	2.878160175884995	2.891221093140741	0.1024933135613496
2.186082612501224	1.231375345608941	1.1457526805232223	2.67454021909593	1.0556759325052285	0.2901866819705421
1.1817955029753495	1.4325508626379828	1.1674721547045623	2.477209509720745	2.648732991309985	0.02336324321853333
2.3312889125422345	2.9284703850137253	2.050426259930214	2.919709466835974	2.8473431567825016	0.549405226184908
1.3409718276995783	1.6281964896580932	2.267899092814461	2.6475126855416	1.400200619226033	0.4332156085266281
2.6341363172558006	1.5862642508108182	1.493186360891754	2.750055766015246	1.641659773703091	0.3831383644727137
1.4829709309819803	2.8790696510227667	1.05671238994385	1.772659581789825	1.7533648361195728	0.4726302129633289
2.9782610840817134	1.3125319396099329	2.2927078715247453	1.2227932239559378	2.579614682121322	0.9298026437970198
2.454414291446459	2.5292891215390965	2.1644478213231797	1.2924911624615256	1.370060356528335	1.165692213676384
1.1020964799295936	2.0083757198570806	1.6267022407777885	1.1615008490982663	2.1662667489698944	0.4201594770805837
1.363695979449381	2.5296448290141247	2.5071556256415928	1.9094230975455595	1.791028269926907	0.5934612141391381
2.5427735648492904	1.6619025952174515	1.5378241720214934	2.8298363308301164	1.7473738028189558	0.3598055744896017
1.2310950409029362	2.393143387673565	2.0508868133949716	2.113430566116264	1.7136178097234325	0.4790925663588058
2.05483317521605	1.2509967172739265	2.1456746479640465	2.7295661400115367	1.8888380599314532	0.2947054401369016
1.2038602912110667	2.9226085259151464	1.0125379713777471	2.601652683562897	2.55441946024209	0.12601568273579142
2.5638841016336817	2.1629714708203607	1.1758654113031646	1.80195855927902	2.9043344477131123	0.3222689768024598
2.469348056525194	2.9954010244674394	1.559101486580539	2.1458158951890507	2.049195116270904	0.8359366271435115
2.670076971793275	1.0643155522674137	1.898811373787	1.019898455749822	1.7690149198758882	0.9364124213127896
1.900579738541432	2.8286471815133587	2.0658000102722154	2.2081551286821983	2.920317769271161	0.5679228775337161
1.230187456196999	1.953475194991	1.8792239301726184	2.576672012323985	1.351331767443628	0.4143240985497614
1.5133140212292109	1.9806344143052248	1.9785794896457387	1.781472429239741	2.2241879667616646	0.4862156263842366
2.612797241419356	1.3419282776232084	1.2812012951651115	2.2587938106631986	2.715126267799964	0.07371758604912912
1.1828813078371725	2.8383891712007614	1.206960279797241	1.2210793105449398	2.0820419748295937	0.459109058049999
1.5064723758989451	1.6793931513582954	1.76181345408668	1.9278617035282049	2.548025839729461	0.2763865550450245
1.4027923499286774	1.0909549268010028	2.0597213125037177	1.1872741951540944	2.10491972673048	0.41628411507635626
2.741069394976968	2.1556909148956893	2.7236977101635835	2.1617101682072835	1.5984374463960336	1.1632218329519732
2.8624162357968688	1.058847421254666	1.7378183049317988	2.8292374620158567	1.6436281082447248	0.22721251437710274
2.314025682653963	1.0159670858970795	1.1142012706486877	2.899363967500564	1.08118856804694	0.14454304187979067
1.917575359032732	2.2681776850264703	2.266752132518341	1.2790126599982024	1.6137268705808496	0.8863988807726052
1.3711321679212285	1.156501619427266	2.412074600409354	2.560910612123521	1.076420239614657	0.4482858231495269
2.2498666898124866	1.7028221681258429	2.19300514169929	1.6418691717759968	1.842151535711278	0.8355538922623396
2.1897846246072854	2.5397718761292185	1.399190569055032	1.8788894916793282	2.6779048678538877	0.5019216469410082
1.2134225058168429	2.3297855951499886	2.225033727567276	2.3721075885872005	1.3808323931081556	0.5029288476557041
2.1472511847712346	1.8379917988389516	2.776960118491887	1.2429186404918575	2.568202677379155	0.8931835323348594
1.6644602366198171	1.411393426669454	2.2643614547935056	2.947990786017872	1.349817273542994	0.4425317882131575
1.2031205014251507	1.9542895530225244	1.2909382440642925	1.4255709375689425	2.8467237236062766	0.2315548993377685
2.5882765032088493	2.0918468005065805	1.9782640891928376	1.8342686279612077	2.552634372879	0.7562027064639949
2.881572137374733	1.6756557372592698	1.198807492143405	2.480064801198869	2.0587614699110066	0.2254618132003942
1.8457028821081691	1.411728339270126	1.4685119913728473	1.1786235077730758	2.661926929033893	0.3875784268250424
1.3302422553076072	1.2416088710142683	1.1838891110676928	2.401370404970142	2.6242802433077497	0.018278574522613462
2.9674738712605966	2.9250869920010856	1.4484550500432545	2.1978962001037177	1.4722779915090305	1.135991881933935
2.0060426728657674	2.435385133421581	2.619788380745061	1.5266392399219841	1.8240914202447105	0.9145208792420264
1.0355773402464796	1.2641926461794188	1.7643118498792083	2.49613798047469	2.1239385036504097	0.0953136672914629
1.3289324346705949	1.0386669863835254	1.727508306974439	2.651625799739524	2.3181568587502808	0.0431766980585394
2.224237639143892	2.532427138272431	2.3919202834480235	1.9746135317334057	2.588668492919036	0.8072317237609818
2.473466941409974	1.725044149651287	2.8093364054808707	2.9086879525059466	1.3371037818409466	0.9231550444886248
1.0501657282448278	1.8281866751926408	1.4415814055930083	1.2888833070440402	2.8214241767654658	0.24851240316171944
2.7504040015552143	2.8722502842653945	2.4928096383809377	1.3327248900942663	1.9934331272630483	1.2856777501847287
1.0852840376057618	2.0852592549580984	1.613162828223378	1.8825426287472813	1.8700374920585916	0.33926389715842026
1.1333316239511464	2.3966747695774386	2.05485785067431	1.5104472229042882	1.1310501024680086	0.5342006088415228
1.2521157064129642	2.2740263024491263	2.9747589083347883	2.494567667004476	2.8231073433073446	0.3930924437189983
1.1736300578332748	1.1133492093123196	1.565978085869001	1.7941596175068504	2.61799152317827	0.078980910021766
1.59502462081388	1.7024451354925765	1.2300209942950782	2.716120518351235	1.9313524066533292	0.12939864424542016
2.92012380913867	2.029210334158344	2.273810017796392	2.4429096004113924	1.698871193051166	1.0192102741308326
1.1039976207792512	1.4363275899222605	2.3239838664836725	2.736812577606333	1.9006889711969	0.22251143904364787
2.7270359228816323	2.140222454300277	1.9036505824665972	2.3874395435393185	2.518658333985265	0.5923800762077736
1.8612203772069744	1.2565091437050293	2.716209415071362	1.381937343502322	2.5725315441768397	0.5840494863154669
1.7106186594475816	1.3199569809980594	2.228683472794168	2.1099442957612498	1.2335863339772566	0.6033408149169239
2.9588950652864523	2.301800467849482	2.9330919642152984	1.1249125152607784	1.4761479453611583	1.4357997019167679
1.5476717826503938	2.9645187830953232	2.548503438599769	1.5397207242033466	1.623067244234804	0.7333489451796478
2.4844968138280703	2.0222942598355558	1.641782091339664	2.0862438935279544	1.2029749931171152	0.9559037490313887
2.8151685652317973	1.4111005871436388	1.8497389001852131	2.1038826850150194	2.20256657597283	0.4636519553430818
1.5907405989644436	2.648881270425582	2.1822497268976577	1.7291985990511975	1.6706064933624771	0.7054311408315005
2.5649889935345405	1.72628185177546	1.9969458955592228	1.3485801289480803	2.6084874808555907	0.8182169990423562
2.07961499497244	2.1213854224552837	2.371048018251353	2.711245973097239	2.169475198064399	0.5890229625095121
2.183993017425776	1.6974333652327538	1.767720179689846	2.2887016861777614	2.816385300958674	0.25143465247749897
2.6075909099475574	1.9093476231775344	1.984151691846968	1.6930725756162996	2.5040533328335446	0.7695180120626649
1.9807529938307489	1.7608556026664222	2.443001218936459	1.8844505218393903	1.439055755207057	0.8216375712338015
2.434497195414812	1.1763618015900377	1.8925761235127834	1.2149801163200578	1.1875259284748003	0.999837206271466
1.9871943144607669	2.618539997580791	1.2702844324589897	1.2414865250159228	1.8767976374789732	0.7913718890750485
2.6653681651957872	1.5997732890216327	2.676548513141903	2.8362730507481246	2.449190010729396	0.5065049068822797
2.655521032702155	1.0597204895037609	1.3855169645260978	1.7623182083087396	2.2503359056199552	0.17748295986855994
1.8819734079361263	2.603686506946597	2.586368174820233	2.0419911153643584	2.110267203145491	0.7765080520863203
1.9438185465951736	2.7564902542495364	1.0589163262536418	2.6506724432430686	1.4084423405852455	0.5020939870233095
2.7714710131781413	1.7091904986535815	1.896296582017404	2.0142371064797477	2.65484961308195	0.5133822410707279
1.4841724984840383	2.9607532307946385	2.7047820479654368	1.5250725299944874	1.9481379694511496	0.693788771627595
1.731731243801485	1.6219372806403625	2.1122493080124425	1.6788891635768812	2.1999111115875496	0.5280860472117492
1.6196917418327847	1.5205108652219557	1.3597149063713538	1.5897677333734632	1.4903729691222487	0.4676404446187462
2.104204117165273	2.239218790630669	2.696130841650538	2.9555919779708217	1.370043261340385	0.8529455853077638
1.3074916972408397	2.006613762611185	1.7329833815917686	2.8324153949333017	2.317371901085746	0.19357336030107447
1.958536535990376	1.89704206530664	2.9597099847740953	1.2837723032511246	1.7816530670367996	0.9032778298720244
1.983935656470026	2.4154506162231097	1.969321800525622	1.6009921282853006	2.9039947052011286	0.6539409478221473
2.29193013573874	1.9815480193292427	2.822739550640166	1.0210304480227208	2.743603443880524	1.0158765638292249
2.011887139421589	2.9905017675423133	2.934634389795074	1.0626619678932288	1.7051569684064958	0.9848758907108712
2.3340866947665178	1.5841810256316289	2.256499728213252	2.9623677043600116	1.4861827439104058	0.6276880545424186
1.112950505997983	1.059234170070615	2.5666135692141743	2.2635068772493336	1.9422756220146549	0.2125171668969361
1.058615780861607	1.8116083576882631	2.9801459554436236	2.3140770524309624	1.1250533806648793	0.4732128590208155
1.4488511049927648	2.6132835997126005	2.1477671439922474	2.3733317973573067	2.8171915660762146	0.4030162588775769
2.673169893572295	2.031529917031365	2.079797004777193	2.3461887295376984	1.1482053997701689	1.1043991994671676
1.7995989258348095	2.1602634446677147	1.929907712885538	2.5908401292784875	1.1860748193048145	0.7006912875468512
2.408554344090824	1.402292294009666	2.899842631782777	1.1038061630873628	1.8298043548966287	1.069606477543093
2.7513435059695235	1.417933222356861	1.2838427612429328	2.891888243425312	2.1670555720947284	0.08790380543616551
