q	Ef	m	omega_0	omega	target
2.6383638982903994	1.9460118612741568	2.737451570160432	3.420001663839063	1.1155977908200398	0.17944875241536784
1.1763015873606506	1.6496773149222514	1.0545434865597303	4.1656869391270535	1.7146937026625944	0.12767493335148333
1.7431313297740054	2.605132866550829	1.2640515190014343	4.962357801756681	1.47450637285847	0.1600158082734016
1.1446584476555517	1.95446887731631	2.9996486243275853	4.209833937045009	1.0141897935802668	0.044675635526556734
2.630107209439773	2.6044203483497532	2.9879277888752003	4.952067866261606	1.4213825820864388	0.10187809441196856
2.5373566198636563	2.7388114771515726	2.972007763533384	3.4463848248449187	1.3411827408078294	0.23199840699461274
2.0247577494275046	1.4905424163048928	1.6693533866906338	4.0416525131355865	1.4182564352890246	0.12621758355724327
1.6073969011882234	1.9441304038509308	2.891608351966095	4.2275600836783065	1.338270590962234	0.06720289779202858
1.586054184581546	2.5028613991054685	2.771345200895423	4.453550928793334	1.8815259168079643	0.08790976524304213
2.515576930308141	2.010249308827739	2.5650422552217504	3.4599808772778777	1.2793711020999234	0.19076385161440976
1.7483564536040672	2.1574819934637	1.9537151827567976	3.4082982196254425	1.784879788032787	0.2290088297489261
1.0969139562834165	1.8841898458528952	1.5711791271743163	3.5579250290207423	1.4444085982783128	0.124420871324974
1.0408821716316583	1.6071788103438414	2.540292482280692	3.329656587532785	1.9360350883315127	0.08973911479310873
2.3385235384389005	2.5763018489008918	2.1526811089673314	3.043482283845097	1.8453040563936571	0.4777891798411954
1.8056343399008192	1.076254658986852	1.4676742292937066	4.847779870459013	1.7453671620003748	0.0647325700295343
1.4956762092240623	1.8259962774117584	1.0376969209431532	4.8756722328243915	1.7476246645935027	0.1270338245412496
1.5304084620817435	1.7683026126608623	2.6645916374958727	4.602998015032523	1.0900959934020809	0.05078306324776091
1.3207209119234262	1.5220228119257897	2.771989444124234	3.6513029569482423	1.307198942181074	0.062389755160840527
1.6406237757825173	1.2651830763699807	2.515359120355108	3.183853013697568	1.1947974056053967	0.09474911847189572
1.5981938992859557	2.738373098262353	1.9984500750677112	3.296326373227137	1.4338692393941608	0.2485784056176723
1.8213989336621168	1.5680539413329468	2.1348095110984278	4.590095767194431	1.5754763800334357	0.07197821553072811
2.307267138725888	1.2862760323631377	2.0937458451519504	3.358804068064096	1.303780126204471	0.14793281530887475
2.8245497134223814	1.7457328006173722	2.6882943042788527	4.414669011608831	1.7593292597879182	0.111882865882507
1.8949776432053145	1.1681556902009325	1.6682912041208118	4.277139307011671	1.0710829864295557	0.07738421155590715
2.8699514542552347	1.1718458919917074	2.541667640565252	3.639797838624636	1.2738207169334066	0.11381888133914694
2.0823850228456315	1.5268801453867893	1.7946285142365008	3.7124312715661496	1.8370300373209167	0.17023403383477684
1.4432251206868498	2.863587801913352	1.923055220451745	4.0215718066791855	1.371597689624167	0.15037205212916965
2.4491346376820733	2.607767940822184	1.255994670943094	4.29998469399437	1.8103397353408384	0.33426593339795063
2.005567114281707	1.8558085569697902	1.7433296807327	3.5004801805520915	1.3806161976703066	0.20633146859873933
2.647228456663018	1.3486535464930631	1.6300568821246373	3.5327765923876653	1.7899196636287271	0.2360998118020096
1.286843523427885	1.6941050073993849	2.3318617437631266	4.831038905999658	1.6304063191258429	0.045206176885236114
1.0825071254126557	1.7717902370130183	1.7563824538559754	3.793902673296184	1.783090674010266	0.09737610153348324
2.256493871452509	1.5371167394749017	2.9771689882802512	4.680392691273331	1.620116144237446	0.06042285263975596
2.9012624272949488	2.529229960567952	1.2698845605387004	3.5423835605449927	1.3424564206633651	0.5377153686000736
1.6485188084615827	1.388380276139623	2.305279380228165	3.651869842571113	1.957237011703699	0.10445024107858723
1.2250001586835015	2.61876767373316	1.49858960862525	4.92563571489969	1.4171674601074296	0.096194803808361
2.3014933154518267	2.115133358554136	2.504908012204122	3.0002951386644443	1.7510200047856364	0.32740383179861426
1.4266842623725668	2.930685930129429	2.8572107206197046	4.294688374781015	1.4703731364059898	0.08987476426932184
1.8988108021852976	2.541693435323663	1.11971483413925	4.5252529815338365	1.261634935713014	0.2282196486412416
1.83012195163063	1.3994025197053364	1.4181578684537748	4.9949984076361975	1.218355404055001	0.07696018166337433
2.701661966958916	2.2551142340855947	2.335629749911587	4.989170548819377	1.6169737770264885	0.11709398621738147
2.8935590692119613	1.5359744914090558	2.7197266530805857	4.5642348108935575	1.337105819828429	0.08580727106611125
2.6334712849672077	2.0150425484814978	1.7776283517007652	3.873114161349872	1.6495957718288463	0.24309659769943426
2.946078264754325	1.9039744371179144	2.1120111308677156	3.400019929689006	1.9575872211893464	0.34367090225225483
2.145958482616821	1.8626016155662648	2.059966418463574	4.765926698897463	1.7655041332811745	0.09901258409867987
2.9551370046809398	1.8983842415219927	2.7055560493535014	3.59701273735222	1.1610461517692563	0.17889741507551216
2.0945527363921093	1.1649488025862054	1.0068359238618034	4.9947818912373165	1.8535733125995384	0.11265653342427527
2.0709240429999936	1.2471672239058538	1.131420577412314	3.7075498005173184	1.2144277264940042	0.1860294129576364
2.347475240174179	1.4463571085047708	1.9005626856736333	4.5677927530968425	1.1692083936070996	0.09162444672507372
2.675078134694389	1.2806916237862005	1.1907134599587728	3.7602891525475415	1.2695333459615532	0.22966243603987235
2.445326925165733	1.02779707229753	2.0925576707042746	3.8254128864383663	1.9990035454425263	0.11290582073307916
2.098321224918	2.153708606618027	1.880587287080379	4.647621082773048	1.2475730772339346	0.11988980645045902
1.2235729661034047	1.5008715724674626	1.4587695336522273	4.720157945298586	1.1586722965423075	0.06012631698063387
1.3955760133286048	1.540293745798117	2.7630110757936905	4.140666928719797	1.982952907793116	0.058880612311019535
1.8130735466865229	2.0179140778037983	2.9575537555241347	3.567194936032547	1.1935591228381148	0.10947012458655726
1.330770377268444	2.19853608099458	2.1379643623259685	4.65114701794172	1.3543735245068012	0.06911884846379726
2.594215817480081	2.03490493911199	1.953702015597646	3.0301946507046016	1.9625588311422557	0.5069074160934853
2.4422154745287528	1.5026630165255732	2.3288629549948867	4.6750198347550365	1.906692167090725	0.08648589333645829
2.265283771072599	1.479126514448465	1.6099320150875878	3.6054492758313454	1.8800233919636349	0.21989230650601305
2.130955334851929	2.9856703954884316	1.8520604120303283	4.142532693943343	1.4088932598573174	0.2263681272082979
1.6607708289197427	2.9266416130089152	1.6040074281095555	3.658075818316916	1.0812795662727503	0.24812671176144116
2.760009076308063	2.9563170907266008	2.9470251145395574	4.199798910921337	1.5302138539284649	0.1809999001406909
1.8215791999647213	1.1011716331369572	2.1954782787159344	3.3454604476432896	1.310036817101205	0.0964168727094651
2.222707568850484	2.1371110254332244	1.4191469253181923	3.1728542632970926	1.2810472780895956	0.3972506492791771
1.284555807439423	2.237290052722813	1.3226990442458997	3.1661895182623	1.2251730658070334	0.2549093203797102
2.147028134052574	2.7071782528694674	2.2761163162096687	4.2477657134569915	1.4719266783340448	0.16083967408985125
2.13351672223098	2.7069830564209085	2.531104320471914	4.360218426383138	1.5729568063892208	0.13797697955309612
2.2547323893791207	1.5110916543225246	2.6279650572628066	4.411773003816354	1.3741843813459431	0.0737669854679014
1.5666781681651096	1.4397132056155473	1.8109515268529364	4.464085862036758	1.5828512344794876	0.07148828481718324
2.4958001329732395	2.5555233025857955	2.178573020520132	3.0000413161476978	1.654036972307821	0.4673447647034217
2.0702210029597397	1.816488351394792	1.851446155020936	3.01005060361784	1.242010892595689	0.2701759512150981
2.0588344324068304	2.826665968727961	2.355822845221879	4.6900967149810855	1.6921302784594108	0.12910833228851668
2.0277784104730108	1.2184994055998657	1.2414246019937702	3.7501068610001793	1.6254141446060617	0.17426444054112605
1.2206959706070333	1.5764173832113113	2.1752685565959102	4.258668378688221	1.291082915120315	0.05371419702667928
2.7938511698957567	2.8930877359032032	2.7576061188084884	3.581261870885716	1.6575726213039377	0.2908459638244804
1.62592523440708	1.5908288804649238	1.7547797517999928	3.0755350541471205	1.7162395165334292	0.22630343913616785
2.0179190253459875	2.046093926456648	1.9342130139102165	4.719164800409988	1.9341647000619664	0.11520219473652385
2.7510778084362917	1.9946521502535548	2.8155832648018126	4.395867463736062	1.8744099476232328	0.12327166371072674
1.3953817136422368	1.0727834631737614	1.2275020547134041	4.196080106280837	1.334957268041822	0.07706191067373996
2.9341035719674897	1.0301517916464715	2.5374665505567027	4.8838442999606135	1.0487221127709665	0.05235456101825956
2.7603506413885857	1.5130508249187018	1.2684884735607191	4.588082631517727	1.8894434160526898	0.18835504166067152
1.7396362681736477	2.3246718301264435	2.716762439687733	3.7567829312049614	1.3715016150353536	0.12169051282272067
2.1158422648957456	2.6133401212193874	1.62034297181303	3.534793056827045	1.3680093546955403	0.3212272080438736
1.5185035069390251	2.655642412432419	1.0881114441887831	4.512443290246287	1.3132113638010698	0.1988481505775349
1.9549186548866213	1.4243394557582336	1.0076476093906328	4.5032745493640665	1.4194967701858971	0.1512953141669595
1.0484569515098991	1.7272803675869348	1.095970227719318	4.959144528062595	1.4484415420605417	0.07345580905801152
2.598545317710068	2.5807905405275418	2.7799259496923816	4.962977751819334	1.3994556945212375	0.10640134603252248
2.062591220337181	1.6502698382277756	2.6427654818592985	4.245075633375371	1.6833129064348136	0.08480743726065179
1.5493351512959057	2.899649424266602	1.8003461924693176	3.4634940971891046	1.085118637321695	0.2306616876761248
2.6620983009447747	2.3881823978049836	2.220097479335573	4.073776204633543	1.9721566026593689	0.2253731167906783
2.6313805131965013	2.372855287467451	1.4328642189272056	4.447870429077362	1.6638413714669018	0.25610215842995626
2.9803513282510083	2.8906346200288224	1.1629907934183363	3.906240368469287	1.5909429057940838	0.582019282373192
1.7380840326143498	2.2035667752852124	2.6713524217809987	3.304517832538947	1.4771926529887158	0.16408416919236649
1.2433206230053344	1.5915085009543208	1.6255650713194865	4.271979317773536	1.0231634830367526	0.07075953513825828
2.388955598163286	1.3544103003881096	2.780302296850844	3.88580417425172	1.0656827546330478	0.0833417975555727
2.8000032093179907	1.4095667847025704	2.804114810945637	4.28911223168669	1.386370922897061	0.08543527522765171
1.159836424811596	1.3877036725351242	1.5114434938815633	3.367648950738885	1.7148670229172591	0.12676730517200713
1.4031162591566404	2.58031930783239	1.9258334134100907	3.8849683907092567	1.1584790841017054	0.13671529090993195
1.8964653802782532	2.045710275847667	2.169832594882664	4.439689388395111	1.891628253468932	0.11083039235417433
2.1740827107382845	1.2191546910323878	1.3274237885814042	4.100881697102474	1.1944255524750838	0.1297389388836598
2.0551480116900622	2.447590328767124	2.725496259604732	4.597090711053646	1.3736286481451208	0.09589302555456694
1.940853565839629	2.049332778203333	1.33002717616524	4.977251670323122	1.9399688252435983	0.142340302540667
1.720089675042015	1.8220658656275648	1.0961593934961529	4.3962381553742	1.2505714522685176	0.16096283069434447
2.31667719214674	1.6820803792651395	2.891146877931	4.408437754616012	1.9553859352978988	0.0863410351136032
2.733811953896719	1.0854571716110382	1.0598437212030245	4.4800323228387295	1.047075652097933	0.14756155679460178
1.7661965807680464	1.309626318824486	1.0768313647411083	3.1394308358063783	1.8186755664098704	0.32802016486986324
2.4879426701025142	1.6798091370510149	1.7630369677880249	4.101573929568416	1.6248191928663809	0.16713781771808492
2.798782081205415	1.6921137943028173	2.442947573165431	4.541943676371824	1.0390566444989031	0.09916223911334036
1.6919551026448338	1.0273884527997317	2.9367364162619136	4.1297792573066525	1.46181875946621	0.03967740028369102
2.933601087541641	1.1430524631774712	2.028146978617765	4.403577661171231	1.7581588431799915	0.1014308899189542
1.5941733193256211	1.5610698422162754	1.4852842303322404	4.814792229249034	1.868482226757521	0.0850903996959794
2.030408838425293	2.150379348862514	2.091638551388716	3.77042611768464	1.7290824603248938	0.18593961636603093
2.0059850260158805	2.554132094077352	1.4490512308260155	3.8598415428662767	1.672077469728519	0.29215343802211863
1.7868379351376988	2.298623747039103	1.7944142759354953	4.99778324624296	1.4654841713758242	0.10025839425753916
1.1211020598910233	1.2808536164120377	2.2364108729434573	3.4228923179380737	1.2559164614547402	0.0633291538708778
2.553743760034997	2.922289315278439	1.953694009710656	4.343385900770576	1.2981006636141748	0.22234248151231767
2.571727833761416	1.019578647909254	2.03997241067841	3.3355213928908105	1.0195720401014206	0.1274368150577537
2.8075848557362044	2.194036192024166	2.371954415834113	3.5310755909683347	1.3214348613971365	0.24220449222100845
2.5747153968058565	1.0727880084348294	1.629708536122435	3.04131000978176	1.4519486249521398	0.2373280797928473
2.4331792912349903	1.9813942827533904	2.0957122144861198	3.083123504883743	1.8006686417927895	0.3672942347846336
2.470722481820493	1.9718323148850223	2.3502969083344203	4.095714914192903	1.2870954557272865	0.13711003339535932
2.0594342454167167	1.1334072064850538	1.603619301265334	3.2196781925801083	1.6004268765222067	0.1864927105474604
2.0914284217754595	1.6564381130735952	2.6230266359702408	3.584746420435983	1.8665550379664688	0.14100801005475294
1.0234971735982563	1.977062507750614	1.0250296346416092	3.456754837568297	1.7758932920818586	0.2244487305989088
1.1306309835958863	1.7629347896440324	2.678332153633144	4.1756001932850495	1.0309646159060095	0.04545389385625773
1.305938576273764	1.2923839918463036	2.733505914265476	4.59794529521963	1.472516247547623	0.032543401669575936
1.2377755931195924	2.3593036307239963	2.653975822021001	3.1153368890628554	1.6448938852130075	0.157200015950562
1.6546224808309853	1.4268603174614856	2.4292649898880705	4.674835616518253	1.0665794339288657	0.046912565249747004
1.6287525515016903	1.9750148882685048	1.6725396227308642	3.1866730495486033	1.0510457889583518	0.21251592168314568
1.4793834304482407	2.436051527254896	2.3242526193305793	3.0780120761812872	1.3077680383749657	0.19971187858811784
1.9976630538710525	2.491720364319743	2.6092110381951423	4.490271852952402	1.4235197097003418	0.1051883496352383
2.010300007460133	1.3372083036759628	1.2761613902077509	3.616552478453922	1.2857830876839842	0.184353758618524
1.837426851471756	1.2255580384312827	2.099245277563316	4.177275501953097	1.2940342289947628	0.06799993062166294
2.8883903231638977	2.0416896099773743	2.3270386422438496	4.6030737757626214	1.4528251136711001	0.13283684544772395
1.7746063457818928	1.6838605169391756	1.6348942971865852	3.531256517983607	1.4128840273325407	0.17451201341671602
2.0752801626467146	2.36787682901666	1.5498043736816185	4.891319117164152	1.5380432795362804	0.14706921517571525
1.8027083899170848	1.4628473109567823	1.992511545387308	4.2924265113782765	1.898182919135312	0.08929392071846846
1.7887093667746703	1.4052448585140709	1.107333919800043	4.262349372261856	1.4771755055375233	0.14199888315528852
2.1892101528895833	1.4226013988177757	2.4425114660510623	4.196030352186799	1.3206636683042436	0.08038257986664102
1.452278827839961	2.598868575538166	1.7679529080422969	3.8433240648996234	1.3457001191758156	0.1647217269503849
1.4023524115999908	2.8319127155613297	2.8020139068385976	3.16662714761949	1.2797587746497578	0.16893435707233734
1.6191621768014908	1.2721651769002151	2.443308409647476	3.2415826981098634	1.8430285846188263	0.11855463345597884
1.9323426512786095	1.4735043904604044	1.169982515474525	4.696442702424354	1.1585441409445227	0.11748567118385768
2.296542518148669	1.002088524631524	2.315825870104441	4.568240721367324	1.4220645421785578	0.0527281683341985
1.3143312312129245	1.5534788791213203	2.7465523676570482	4.775543289386109	1.7445697782465042	0.03761707550461018
1.822773986139884	2.8990887069459106	2.430993023525959	3.1500411224291422	1.0871731079178115	0.24869024454622995
1.6150605935961495	1.4272546465727955	1.4736916583150002	3.7297595247610897	1.5613276287277298	0.13633047852453353
2.558555550600436	2.418307732403657	1.8932377836902825	3.59497788294316	1.015990170976572	0.2748272965869862
1.6085619332494148	2.735429700607641	1.085061679664788	3.0626812644679955	1.647263084437827	0.6082867739718899
2.726312321209308	2.3923981251494943	1.1778971283904032	4.715462789680219	1.2729979625001082	0.2686067842332654
1.772186965054482	2.25379492848494	2.10410459140948	4.386504760683588	1.7954233829998345	0.11850907420463777
2.496980442575664	1.3144066192904325	2.7395227445271053	3.6434299762464715	1.3949747222158253	0.1057529936874898
2.378080875545007	2.903791091696708	2.1593252137605985	4.425944611373604	1.7176737098447419	0.19220186726712365
2.111616435124979	1.4181836634802356	1.8067685111324725	4.26809614868854	1.5697302753051297	0.10521871298201506
2.716234276093909	2.162793098870821	2.535194089069264	3.6936553402167247	1.2269626310329476	0.19091334553000733
2.1989367995632607	1.0916441740446778	2.4383590548257423	3.4860446605364572	1.9633238695844084	0.11863961665122408
1.6286008190427723	1.2929017124956694	1.5098975988150791	3.8212588791093314	1.521106881302646	0.11348605803429936
2.5761496105682204	1.3653397062136894	1.8358572431115607	3.884243313210528	1.2224942944253288	0.14094908079347995
2.609126338510149	2.5876591260708324	1.9578971681870645	4.701237551948542	1.5418984386110863	0.17482891300363154
2.110513710787888	1.5859912802071026	1.85648636115248	3.080997819614213	1.1932482014697827	0.22345665991889907
2.0445376548087677	1.3135681561793855	1.3010911466644486	4.850812547754504	1.482350416442657	0.0967581755284319
2.9869667595386677	2.4605518205769608	1.2237912596040246	4.228720591437715	1.1272285214429996	0.36153341312413984
2.6695043266180845	1.6120908578471769	1.3694666787470962	3.6429465663280607	1.480827927354238	0.28366068438614384
2.2050037794301707	1.3377567094215927	1.2261288107982853	4.706166451502207	1.9709243288566407	0.1317247314613608
2.1158500192900984	1.1677404212946147	2.9573020067653566	3.980828874802852	1.461917988286576	0.060940298303818176
2.1329511343660084	1.431776799348394	2.6469028735878064	4.5722392466487625	1.9220396151211392	0.06703609363443375
1.4702041603656846	1.2699509884730877	2.3372266727433844	3.0023500985608127	1.3485287025463564	0.11101922262925268
2.75610343298307	2.173485132731248	1.6341876077996242	3.5851562526205987	1.84804435476342	0.3883888357097152
2.702612180363471	1.0850907189211112	1.9604740501991191	4.023602351411636	1.3208982878274032	0.10355785648227736
1.7902686984066452	1.6821587871378094	1.8054420986661193	3.4163230370150486	1.1879241408620975	0.1625736202075169
2.886802310247166	1.9161982540233755	1.1001704543272104	4.813891836682785	1.6574810199330672	0.24615437595422046
1.6422043108798137	1.7365118913522253	2.7029055799417203	4.815085209575903	1.5379693313638714	0.0506756925537238
1.6047730409331415	1.6964391479432726	1.1573178436650815	3.741288976547649	1.1877456936226958	0.18689348401162229
1.4538080543120016	1.01273636279605	2.8761540264391323	3.061191597626157	1.02282962452608	0.06149248380802429
2.3537200407164214	2.08167315146115	2.4757467863365	4.3469767224591545	1.3724580857518245	0.11632988897501373
2.8410001467299124	2.3510059650807285	1.0932660205721696	4.220421498071895	1.5181701566949937	0.3939744641537186
2.752923004188621	1.338082492502243	2.861449485539888	3.2415321801016965	1.3504885147242942	0.14824685067630458
2.4206542369375184	2.1375660906350618	1.521722546986656	3.6885561683801127	1.0366786266913297	0.2713563425744952
1.5271678192824167	1.6077125605157403	2.872081985958133	4.299060579646873	1.4743016592148184	0.05241892853565568
1.7686259179053958	2.9400245393215267	1.2241800770379043	3.4814787436387835	1.7641318047584915	0.47150635302056393
2.1500233860776987	1.5499249688312444	1.0211724531146014	4.6736567647782055	1.8806848307873263	0.17826214338488847
2.726364840924946	2.87154800722016	2.539615183719254	4.201124353169759	1.6200608214250471	0.20517386025789586
2.6099150926936305	2.4794357285502477	2.3309869529905014	4.5080907384354605	1.7521092089598491	0.16090698008823606
1.8850238153813472	1.4488852278048387	2.4547048004261334	3.064040056170508	1.9839982342734064	0.2040743119256168
2.5611345434183703	2.621817151953851	1.30939219512995	4.706787642192698	1.3220301986816183	0.25130743192308475
1.6723450320135491	1.892015000877436	1.0697503202829222	4.285430806135373	1.9000740649347307	0.20046545420747489
2.617930705869392	2.0918245338128187	1.731019726282481	3.7531806033828263	1.0851799170929215	0.2450739888847269
2.152477450377014	1.7560095617692737	1.9901389403614127	3.3045726304179546	1.1614790816215708	0.1984345144966516
2.3945422952626867	2.295968686418834	2.599610890118808	4.643174675015682	1.3668760864969287	0.10740351892846932
2.0331287882642197	2.270411353883257	1.1489159040414203	4.994383836217963	1.0854175910028925	0.1690557252938237
1.8536636398545965	1.4844421519992208	2.7181445836580402	4.42947663663378	1.209352232197194	0.05575195364067327
1.15097817042094	1.1702504694069762	2.183783319196856	4.642301008670617	1.6317453166347642	0.032654420416781
1.1370649024730501	2.1325871627950264	2.8367061389070822	4.601276682783046	1.0269925755544829	0.04249264454701522
1.8416798335879945	1.8312303494129576	2.532612048169783	3.7151372239749465	1.1799997663950381	0.10730552388733508
2.9165755766065296	2.8235557717177526	1.9283151525887228	4.699266074682092	1.9250159180191635	0.2323845014914977
2.8952804203870546	2.664729523102623	1.8781221410647717	4.031796407619456	1.4403924339965433	0.28968348585120196
2.132587371336628	2.0899051173985947	2.1538374676657157	3.175675805882633	1.8845761499279663	0.3167295385975817
1.2455625614494517	2.4255405931322054	1.8607105993441893	4.244615247115813	1.6925741510169232	0.10715851701634656
2.9914954874244795	1.8367489584820589	1.4479128963091668	3.0331302254216443	1.9442143157738776	0.7001702767683101
1.4975048524407837	1.2051512649045921	2.043987826627901	4.964083963638485	1.4102096407415614	0.038976008847606
2.665583895306113	1.7311227112718746	2.146784915847265	3.695453088091197	1.8178209111049883	0.20764026719197728
2.3057586814979807	1.2403360133397123	1.6865556765404128	4.201719604334581	1.926547529870132	0.1216187643931985
2.956881543509084	1.5406893041030545	2.499653753071175	4.5451183139438776	1.5334627851998166	0.09955466777906373
2.173335820388307	2.1249599814438147	2.5981976048550037	4.617369537754508	1.2221704317941058	0.0896523199249877
2.2891934974287014	1.7576881368856965	1.927424276410702	3.802017724102184	1.379782977001333	0.16632214035677534
2.0389480517782825	1.6542046231709877	1.94030977699516	3.984109893594353	1.1734636166958117	0.11991477584843352
1.9483717420899616	1.3201355099066374	1.8795378348286864	4.833386614543159	1.6454944221779508	0.06625758940526848
2.4999078505724066	2.120000628303962	2.4833233706673496	4.879251843847841	1.0552304752162749	0.09404236960431564
2.355576710190538	2.7624072936755755	1.7266960012848422	4.988478548455018	1.7224160529655927	0.1719349520600827
1.628800587602006	2.4060574872283764	1.588009081397716	3.517757357863497	1.0779636912875312	0.22009702665074168
1.292592710282324	2.2738963450593097	1.6131342613460549	3.4086353281810764	1.9132550290573218	0.22895191112918875
2.669669923644534	2.6103554013257675	2.1971893946043033	4.769210500901473	1.6159840696712644	0.15752896568906927
2.8105119102893066	1.9419759728896815	2.7411389609370858	4.7539391804446245	1.7990531219139525	0.10282952580947624
2.0777035268434245	2.597658104809659	1.1022495157253849	4.3208083998589935	1.0126209877361654	0.27751661911008696
2.926934526598276	2.8114763364125737	2.7677092063821167	4.8193513595556885	1.2298228180100343	0.1369283835557197
2.9835906332735354	2.884575723078847	2.3798783519305267	3.8629562928615315	1.7479852796801725	0.30473774865887004
1.5463290808515582	2.819154922889401	1.004675903655015	4.552652168354415	1.9008718928699264	0.25354812914511304
1.6923800098231274	2.1413007348554385	2.778707206801992	4.394072914654662	1.6786615066987483	0.07908840893187764
1.7179352478681276	1.9136742603853067	1.3419162515814766	3.393382913506718	1.5078504169503644	0.2651001621810133
2.38928614241218	2.4701757770262462	2.9149498644387366	4.256993272905654	1.533482233488357	0.12838715183197838
1.9569566587538827	1.3500078499984018	1.2053410674343097	3.3851455682228444	1.7164781745690914	0.2574716062937417
2.9416190643207054	1.6557574539492872	1.1217746723018036	4.236594979304338	1.0823098181992017	0.25879408762347395
1.6700857838497654	2.7234270186786027	2.363840035486472	3.86845751078601	1.3721455747354692	0.1470809124891464
1.6534327594974532	1.0802456817816497	2.029767588748463	4.455314814523304	1.4823648228993376	0.049849223501139225
2.0189192654081003	2.5574619437097597	1.4163763947228771	3.5238130736209814	1.044322355801362	0.3218459099319101
1.0826712158924896	2.132030888018785	1.8966972796180404	4.538660603269301	1.411185900900282	0.06540222063763135
1.0721418913222136	2.1394175357243164	2.028907629052907	3.4519954527764303	1.4223820536660503	0.11427548126893737
1.030107374246543	1.125442346023436	2.2197065000749103	4.633296027983403	1.165644240432422	0.02597323701717589
1.9566896914075984	2.0892582443978798	1.8121187597800976	3.2001963094156247	1.015292098769454	0.24493289978014854
1.5574124074904276	1.3432150085167145	2.0051649345529365	4.578431363795015	1.9711148783143784	0.0610933727199006
1.1631748787956568	2.5563036378318063	2.2639765979113853	3.396014135587889	1.1399457388081862	0.1283405963032009
1.7533336465559195	2.6745956694430917	1.6610604169352758	4.305896405269493	1.5849156573251697	0.17613133973634867
2.665111073227304	2.613732958769024	2.475071302100215	4.0558942067167765	1.2595518543689663	0.18934714340197287
1.0975742872058072	2.4915460180042084	1.3569129769864834	4.773523505667991	1.1122937441011356	0.09352271019752516
2.9643060757144903	2.5979635429975128	1.464637572719416	3.1317612479417045	1.9722378200405688	0.8884557680016646
2.4586425989812577	2.570213233757561	2.904546262157816	3.308232478008253	1.327000465561085	0.2369077991564541
1.2745738000274034	1.1383609498659546	1.4790570626477688	4.55226087764826	1.6694728330562527	0.054693525052501635
2.5740636385527527	1.3513284034064657	1.8431933686933883	4.16215377595789	1.7855953692144264	0.13350826448739989
2.747669831799553	1.0046605463430278	1.6473681076809898	3.29553806502589	1.0223261090107796	0.17071997194646346
2.7676733740280723	2.1349435891209207	2.8597507096046115	4.518653495793567	1.7530235445454498	0.11912291366059675
1.0143815528016884	2.937881708651334	1.4299854392652689	4.281330886474199	1.7366021729134924	0.1360865455229078
2.1606420086407683	1.8244547059758784	2.803647800224664	4.630898126905354	1.6786559119335314	0.07548172134292762
2.927390851776184	1.4754465057920096	1.4136571691951452	4.156213536827956	1.254668564148194	0.1946089019020996
2.0310175985085626	2.7794861407524505	2.981055588554265	4.695124115309318	1.3935603312629974	0.09420305043222824
2.3880137952167404	1.789546197053456	2.226261065838657	4.3332064662824035	1.76973940503922	0.12269769235358965
1.2380431987479712	2.571752684395234	2.5937292768326525	4.1916257060863105	1.3209190543491147	0.07757100387898136
2.076748878052902	1.3536063913039935	1.4651318124293842	3.5128258495474154	1.7479948561203609	0.2066536401035768
1.5806342095268746	2.140611175463908	1.754744332042126	3.3582175300792962	1.5326635175785883	0.21596010500334076
2.9964188129044067	1.4371572494577942	2.386527227158151	3.3364885856012383	1.606119741067554	0.21098205986177526
2.025245566338535	1.3869881037699452	1.1649074639083103	3.4037553293608616	1.7146316428269794	0.2789102204199358
2.064912320730314	2.223527438072124	2.260079687995586	3.594324146809038	1.4371809670168014	0.1871731139748772
2.26496485376414	1.278115006321089	1.5500194392623874	3.776798726699623	1.8832057611694275	0.17425724729111006
1.1643941760730117	1.5729446191377248	1.221474510676444	3.920404418856084	1.4880800698384735	0.11398087118518793
2.3580911643486164	1.4789737375607153	1.8620253569258	4.788327618370519	1.5417519371822612	0.09113826631792962
1.9990075084749288	2.8584362473713	1.7628237918757352	4.641784646873753	1.1993572397692034	0.16120239355570942
2.0620486799548967	2.3458261354877736	1.8934997971011331	3.192330307870602	1.8357154715401245	0.3745188540191032
1.5677468352512018	1.5099116912643613	1.2119761952949857	4.803206209779262	1.6648222593227788	0.09621779362219897
2.4103208001731184	2.325292381255196	1.0183193731485078	4.597722803706455	1.9402854155922264	0.3167815707996888
2.6427836532320783	1.5914506646494049	2.9163906931115084	4.604107618883415	1.238695021195498	0.07334146068791644
1.4400602949589931	2.5991562696840504	2.0626213167228533	3.156230692985038	1.5003118382080132	0.23533739443481394
1.20451179309549	2.0436215211754964	1.6442347956719463	4.111839876110246	1.1087963887006125	0.09549104195972873
2.3477982124585552	2.2657339864791917	2.7929836446362466	3.724716828441732	1.8104571438088133	0.17975011044803654
1.1949734959188536	2.6055619393475737	2.051245349047612	4.755094593544079	1.7915665041535798	0.07823717453629328
1.4949923812432502	1.7926673571061822	1.2396233918055322	3.841268650235063	1.0120852853222333	0.1574511610089035
2.929942163756398	1.618205588431949	1.663579439672172	4.694746336073517	1.2658780243766157	0.13944618608055506
1.2244690338022952	1.1879813174064946	2.8394754876714963	4.081783904769293	1.2437628251360286	0.033895299580088516
1.8139939301022	2.9759687665794217	2.8216472143695914	3.891265600721353	1.9953814820120503	0.17142797551297265
