h	omega	kb	T	target
4.769849948127659	3.065596998383786	1.3056879675950523	4.834483399426778	2.2430279649357554
4.597105763629628	4.881253997700448	4.072552641941159	3.5987296536897717	3.624027153982513
1.999798824987776	3.0128102372405667	4.522929580852448	3.516423554691822	16.091067029452613
1.597089687731919	3.6484189794848536	1.2752959795385226	4.450260512811843	5.633481987225978
2.354615206601556	1.5171825725806838	1.030017888229755	2.4502215845246877	3.9576254546175536
4.768362812319507	4.53645389311514	4.563992292185166	2.854770490195198	3.3065084968058502
1.3354725505995293	2.003494495166928	3.788247060668079	1.4214949586770866	12.152216209921141
1.894370670357948	1.4587570750486676	1.5173260710832397	2.443239694955768	7.938901122352247
2.8933002294584598	3.134270315387491	1.958467271208132	1.9967033194203228	2.240128525745921
1.6821115343570092	2.6311882289520483	1.3944095527640936	3.7488650384837414	6.932241105987593
1.644684845401842	1.2628272748618312	3.439642471124947	3.0866517410535783	31.621013495737767
2.2143632170144474	4.070664952050684	1.7486746264631623	1.2620301273098726	1.0921060411668286
4.066084230127412	4.829978717068754	1.1731418899706951	3.160871408692826	0.7557827249648167
2.0033306162188094	4.5261532618926195	2.173677638516398	3.8779574300919437	5.3553801208937815
3.2297374304502298	3.1564897299113084	1.2334416118840543	3.4415354723430767	2.1480241767457384
4.225467675046	4.023878668215062	4.081295634770944	1.8882338115867512	2.377031903877442
3.4856506884645384	2.31149242282549	4.498612650688205	1.7077141472174382	5.504875616276818
1.325024215796106	4.8275416278205405	1.0557257918684702	3.064392422568923	2.7039729858653554
2.271475147256015	3.0881594165378505	3.316068557001428	3.2060345818855445	9.031531958618412
3.941859269164127	3.5355015208539675	1.416915455384289	2.1598214301853904	0.9395920381550492
3.384266979023649	1.4341397550572492	4.138343301952741	3.311474911671873	17.245438277524286
3.4331351866154782	3.4981712230562776	1.1604718598837662	2.096158281641788	0.8374594401844876
1.5150007731043904	4.115126857171699	4.087819038156507	4.533766723163883	18.1826439983496
2.846334889349167	3.0381239071384782	4.376265953805049	1.7377488220859223	5.040668736713845
2.3055416123423407	4.723081335338033	4.045069981936732	3.268616684643721	7.139988455755326
4.470475566374051	4.651411470702655	1.4092309592674055	3.07039662558077	0.8705541808958882
1.7566346350916184	1.9848124426213165	1.5876327858624568	4.591518928560754	12.643015998125774
2.577891208308484	1.407778859650811	2.5541725869240928	2.6464887481058432	11.210225654961429
3.3528169237830485	1.8918739248470653	2.418895097464462	4.356860233229739	9.947212283720507
4.904042286777616	1.4507247361924036	4.49097048727638	4.658809677433787	17.982545930531987
4.729634781275479	1.5612942960941294	1.1358636777877056	4.2339539136407005	3.612384099282291
2.7822491057770993	3.0255081194168354	1.3531505263066863	3.327933957218116	2.8860483439738465
1.676133384533816	1.4728020382089206	3.3341377403311445	1.8088758665473568	14.855811426927115
2.467469243205319	4.210869176446666	1.9667887879948656	3.3266782293560397	3.477664338327493
4.492571859135583	1.108530877836147	1.6677601078341842	1.3876728921180277	2.4483159048208045
3.260125626237943	2.8468377254326613	2.353656629991371	4.524950078448747	6.7216281225985215
4.5082676436776135	1.7103198612975108	1.04744159855617	1.892355190040826	1.1664629941900773
3.1926889707937347	2.541174754039638	2.112809451413257	1.5887944720596383	2.1316380198236256
3.1467670186877017	1.8590241161711096	1.7823680776636714	1.1081761583223209	1.6606041199029198
2.0105010941233714	1.826226168437016	4.291678688747877	2.1272614566038968	15.128500190026324
4.770691262685904	1.3730255348629767	1.9392756143313927	4.847860484857189	8.527225622496161
2.271795194967413	1.5920738038276832	3.4204605317690624	2.9267064147149857	16.895258377120236
3.035036191346653	3.3355433500810587	1.9157832795085492	3.570035037716618	3.764521032060175
4.161124813819743	3.277179773167712	2.9931616314326184	3.914590731102839	4.914079867407962
1.945302300287719	2.978386589401964	3.407648752683948	4.449210121354757	15.946871048540444
2.148457213741116	3.0347275351257674	2.83905355689292	2.635010780898764	6.720794739038785
1.4265144632962934	2.943869000043959	1.7385993954484449	2.7236750599798705	6.596760845327051
3.2494347480062933	1.3733749881235862	4.792223279409968	4.342688129050938	28.803584796039747
4.920566824965259	1.7889044702816026	3.920362289264593	2.662738194845559	6.962483915395257
3.2796196483128797	3.9744190721126103	4.770679164575033	3.615255711740384	7.823866762582147
2.8097679988370414	1.2177257097469334	1.6208119300080313	4.298720732186983	12.301261930112908
4.871440889517271	1.7000345470514238	2.2396353287591158	4.095836126431442	6.471574336583204
3.2135036165598514	2.894833662511461	3.2699333672433037	2.4804994607168105	4.993624984015762
2.0575841626264517	3.1747113922627785	4.610466810893064	1.2200440844907543	4.925906204417784
1.8187379156387973	1.4761642969799251	3.676310896419464	1.094063193615535	8.921886658827399
3.4046563621495314	1.9257076390496564	4.805225136841041	1.7991855283034697	7.795311364509153
3.8683834571436964	3.0862095671424545	3.8982946243903034	1.9672370662065977	3.5566739150725812
1.6925239547720805	1.3796269726863852	2.607805618924933	2.4804249852421774	16.91021450275515
3.5556859782691057	3.5688127036001527	1.0804411824092628	1.611641143277772	0.4567418388183001
4.241560051895458	1.8182984578534545	1.880421217156832	3.174846538010875	4.380823672093306
4.1533031417430255	3.125306909868995	1.470181317376067	1.3155286188438469	0.5235568020227854
3.6173354333130634	2.6046275945614235	1.064099850023172	4.426760912488115	2.667815748429017
4.962957978476269	4.473265581748501	2.6855448419293064	1.8186425462795863	0.9420423401870304
4.6681771211379415	4.638853012114064	1.2404712165628435	1.0558692877496505	0.07756308491955012
3.335701751477405	2.1455566734729308	1.157827021926022	2.808313229684921	2.383711190473545
3.032128470677171	3.1663196671725333	1.63840390471556	1.5961272496642556	1.2598736544818516
1.3029478185125982	3.2348461085724933	2.0648490579936034	4.968789815004762	14.800049321280884
2.2051775132137346	2.8667716509223564	1.0074660027875204	2.7523547614021533	2.2861634448582278
2.2485543187735058	2.74195722406713	3.26032724964191	3.7400848410872762	11.933480867785153
4.395284807423384	1.931313348481146	1.2130413254703387	3.6397039670583617	2.7934579618784587
4.428285131616254	2.0287089996868355	2.0483891983543576	1.417260903815721	1.5713017335456787
4.173259818806891	1.6650247866327446	2.774062702771756	4.673314856885047	11.229737868312336
4.3806455990224835	2.300417245565233	2.6095937846207087	3.5934403545126368	5.361049167816148
1.222836821172088	3.077892831197275	4.118619348230698	2.048851446071332	13.592963050891866
4.392370312274686	2.8903798233650915	1.5514083335350777	3.2470114159119587	2.026415007532051
2.295833222136249	1.4855325380887223	4.467325344512483	2.6831177438275056	21.586092512557997
2.607127766612902	1.601938657049006	1.8967377184159284	3.3398116895141645	9.038918806080288
2.8861706917942187	1.5176205790361972	1.8975618994413972	4.569480570034885	11.944896208165133
3.4564116655755077	2.707217009014273	2.195182551544648	1.4781222208635554	1.7168888838102312
4.852854379919291	1.8806049579180055	1.354120525174746	1.6505097156544797	1.0925030021430877
2.6587341206704425	3.9302987363192248	1.7309510530361585	3.241446502474368	2.898338419815365
4.440358152013735	3.2048448143769614	4.946149894683333	4.790895265037168	9.97054418930009
2.2268622011633368	3.291490131869523	2.41192838771534	3.7338306383241138	7.230714968984486
3.39324363554525	4.208733379364404	1.7712764720969971	3.5949231791088314	2.3311750285180373
4.854684954379821	1.2302059721389171	4.494500352331196	4.391775442910147	20.27047562801348
1.9388888385079497	4.9314031335336646	1.2506861084514762	2.52976323945944	1.6190713135560575
4.971663932992708	4.224390461546748	1.9230363746091983	3.5597963599578715	1.588514314003393
2.5592669192728272	1.4681478942908983	1.2567458555186422	3.971065605761351	7.855418562919962
3.1863127649958827	3.658256399396431	1.5903641585447703	3.642885943609856	2.6495490872941243
4.809438466429004	2.433362265590341	1.6717924341535662	1.145261529886306	0.6077533432213957
3.8875925819215955	4.164039433115956	2.441029033625297	4.6748008562223164	3.947948387685505
4.161524825428334	3.193292738453268	2.2271529214539623	3.568256247419701	3.2796149912640464
1.803343787270708	4.39788396289131	3.859647233368961	2.9326248148459704	8.476590939983932
4.704604476984962	4.5676651895518905	4.204513733498893	4.007338113909404	4.4433558252274725
1.21507214415887	4.498926173294342	1.7392821347803529	3.1148763381897604	5.7403899555200635
1.288737964860641	3.5570073821228885	1.8996010523859963	1.9686306024139253	4.641993860182521
1.7785650210431263	2.5600723846748545	1.7352161382781557	2.651728855192418	5.862634169488617
1.5426750097654334	4.232887957288748	4.248747753333563	2.687917679057883	10.496263429760528
1.8104555129538031	2.8511276485749626	2.600306190690869	2.1146258701759266	6.205639320059662
1.681507938246578	1.1351717321532575	2.642263328157582	3.0844802623407106	26.33043743972198
2.1717323109257807	4.361527873093317	3.8527702234109418	3.1540290394117063	7.571053399400135
3.4725770157884	4.643829566198741	1.7413098653684993	2.0536697711932863	0.9526450173413494
3.7480351037806474	3.739989272572925	2.627147668396502	1.5706923693586219	1.3944520323533376
3.834369552961267	1.3813397913085734	4.577474533969392	3.2913939921117894	17.377404400282302
2.956785178506436	1.8673082381774253	3.0677687849229716	2.5389848197844267	8.373339461502995
2.591676807069777	1.7143860304852865	3.356719280728329	4.829589200619223	22.42896623961717
3.0784840594452882	4.25772265069619	2.8283757942965915	2.545833960481776	2.975806904335464
2.5954404796884782	1.2134083452084377	4.933811743976426	2.8578038025354253	27.63342020490077
2.9875139666768162	1.087165796671778	3.2095269261042643	2.876215721275193	17.362822583349462
1.9417460733433412	1.1201497006919907	3.2635579205993532	2.9433244822981317	27.251587548523826
2.6825752318295906	4.116539221106338	3.5744123579705938	3.2728279924866612	6.168671679406878
1.7222961286324003	3.163245066462116	1.8198799832856605	4.882443866982844	9.75566104291793
4.621603753037509	1.6561681294055233	1.5219592881631017	3.618494302874388	4.039201427536368
3.0381862640702013	2.8231143927292597	1.6519203836714156	4.910661392699437	5.456474443638152
2.3097482530592077	3.8682695382011447	1.0822255727861116	4.920008623116475	3.2666282973837864
3.7523108340034352	2.8611532575856318	2.0938849146460643	4.761223675791473	5.348878902754913
3.8986452817232338	3.9330185278636547	2.8413152433893507	4.339454088027509	4.568847639586808
3.2033647709445314	3.5347704305632064	1.787036170099864	3.785664677043623	3.2761162856024266
3.5009188576509778	3.6061480784213766	3.764205495919676	2.151710880447878	3.5516400260817425
4.659681441891219	2.83746542222947	4.2614776151333436	2.959589963605787	5.507456861152281
1.3775595973768144	3.744175480136621	3.982459776484287	2.118014183803874	9.783385813635393
1.6812488261700669	3.68874878392442	4.125162303234619	4.395016003135865	17.872892907848197
3.2333494092769035	2.3578349284723807	4.662659734951998	4.572809444802078	17.077125016685592
1.5063427738393833	4.021655844768173	3.440012675017865	2.8560584212195184	9.69827282370856
1.3875622026841956	4.887831352323866	4.256062689143562	4.7349721195939765	18.174133151343568
4.383152469558852	3.591219574155379	1.3615410521131324	1.8196476974069649	0.571802213886982
2.953669654945935	2.146365008850468	3.902824420949946	1.444075095073439	5.1006823128388215
1.9193872097679123	2.444839936533127	2.0571550949162467	4.594528290168327	12.161952951914811
4.9064829707866595	3.475303083970797	4.837466909235057	1.870580601767436	2.8593060236338186
2.851629110023276	1.4705297576352674	4.315557358562007	4.860921653548997	30.934398643578525
2.6918901132801496	4.528753182542983	1.3553469967815182	4.7759504520495115	2.8611573671305317
4.547559765707417	4.520751694429633	4.626804951681958	1.408331447785463	1.5331542517720125
2.7471552152359653	1.462953843559588	4.0652411562863	4.940095792747601	30.899623576298627
1.099799301039469	4.934047607915053	2.4668998386170964	1.4783514780990972	3.742436333012287
1.1979771337074092	2.63396929516912	4.949774876112008	3.366631856276328	32.68444629782394
3.664329597139154	4.49485988902261	3.940246677351044	1.8490689442408053	2.309284080145293
3.2553624487033384	4.512528935845251	2.907350795934386	1.3350200278288282	1.210039408946771
4.337105552489946	4.5543750384969455	4.087050909715314	4.947721198407762	5.945251140280976
1.3911501623906375	3.4224904403855896	3.7546375227010085	1.7371731500752468	8.117133902049739
3.2415136560979088	2.823864286929266	1.1082713615858202	3.5587033380210222	2.2379477576536715
2.6942207764867554	1.7181006146211075	1.7778483371390053	4.360524270136817	10.030722867652218
2.6218780285127288	1.2931476392591992	1.929860836763457	2.973230351726857	10.141276699792453
4.429330531747887	1.1269890430216258	1.3486689832467356	3.0172887361925085	4.638315223110137
3.3788523947650955	1.0490259317315376	2.634389541966139	1.5559858001804137	6.777710106736202
2.4328565700224725	1.8481005577234824	3.9149564328040873	1.9989617498052072	10.443887790640844
1.3550561944017483	1.007786552394952	3.617799341768527	3.453576198733429	56.98816849047577
4.911681168750497	1.5845377849753324	2.4962102216143536	3.8055175129701384	7.1799204029483015
3.2792903653847687	1.9732832309542432	1.791855493656732	4.667194574939801	7.630510925662858
2.9567270683409546	4.865061845094685	2.8547829285295965	1.7137435377590158	1.6758281195727636
3.645819855989924	2.124679451485358	2.2356269965067583	3.9863906045286814	6.7403946075157295
1.8084067168831297	3.6854810305621952	3.428632541766365	3.0529064730897253	9.37632708786882
3.9113240494959727	2.1072806171371705	1.7129076537067205	4.807056830614176	5.7901950144348
3.578902418484144	1.4403286353758626	2.164901550476572	4.10705617057244	10.345390239647376
4.745634124706862	1.5814662045719028	1.2715155116188421	3.949425825326657	3.7239830982748936
2.9701902156283837	4.603321528559348	2.38550963666674	4.135779738659823	4.052170914098077
2.0569668362240923	4.3796845431046565	2.1597243366476158	3.0380341025416606	4.094350742599268
2.2659991732160583	1.845667026109281	2.178955384015739	2.7178398725393795	8.406269953859367
3.7347429632253486	1.5577439917801592	1.278290728137125	2.793961752046652	3.3787893145797003
4.562624354506816	2.180707552640572	3.7050152665444016	3.0077884603017897	6.549120718750569
4.665191515824967	3.4203040925407304	2.7397464023573206	1.1987778071464965	0.8570887190242114
2.8197465822469514	3.1711276643869235	1.9659803812294627	4.548464265167016	5.796733701386338
1.0589569738705291	4.987878892491091	2.655673815401984	1.6416817038452542	4.702259314833126
2.823423614165628	1.4777712613237477	1.6415476574794687	1.264477952952471	2.6524157578933902
3.2115388191617074	4.432836271149882	1.1367341329313705	3.1534464808883707	1.1344091062740802
3.089779924383683	2.3509907684096643	1.5178357902185902	2.267396132159765	2.5047684488635307
2.4716933490180697	1.7481172105089802	3.3618257167981587	2.474939161329096	11.606025408898576
4.418611145645874	1.6042699361846382	2.595400638048146	2.5972072720576227	5.4887997697713935
2.792944105488969	3.85503170563144	4.881266902653722	4.8277562912038965	13.258112985748278
2.444045416071494	2.327895640830434	1.8519100285923693	2.370872440083297	4.365984116093272
2.4979523088671365	4.372765484930103	3.0870769607519244	3.73227160322414	6.140229036979692
1.16409992854629	3.5556118864270485	2.1618725835934116	2.9756365683400365	9.273824212845923
3.9468278008693987	1.0184293862806817	4.542754074178496	4.438172409152767	31.018141371099556
4.845625996258592	2.1093708531546334	3.490363915720452	3.539023955416855	7.1042834802874655
4.518748729491208	2.479680289174273	1.6700710356275337	2.2979545154950918	1.6905854638349818
3.9095528381162703	3.692830092575794	1.7551523953207475	1.8596293568553504	0.9786652946424126
4.6868897161529715	3.1623216188803758	2.6473435853510057	4.891028045417457	5.0042532570427785
3.1810358431570016	4.5785240484813245	1.438200097741837	2.5267375187952177	1.120507402279844
3.1777092296691936	3.6516397286225186	2.583144604569178	2.422523577545479	2.9129569052022832
3.019403304661846	3.1240998948087304	4.962438702039216	4.6852995250574105	14.992346509383454
4.7237124967081465	4.516640140895829	2.2295774067015333	3.5754354273828386	1.8830346304900552
2.4219778149693685	3.5938430018428926	1.494674054017079	4.986106108559566	4.895188346974414
3.0401089949341484	1.0944495803984735	3.6385765868714337	1.0639649433672789	6.82200839608834
2.2822445492277126	3.2467176939001385	4.231568575140411	2.9951915850930666	10.255047333462413
3.352658929857581	2.0456708973995488	4.310898036168438	1.2549705582782225	4.473084358493306
4.328050234290217	1.703432739797908	1.5074678223811913	2.5934034775166985	2.8567877483748254
3.7722312411464176	1.4318370199568116	4.581537541133036	2.8692949632645552	14.797805654801495
4.21982508630259	2.5688092464926595	1.5724010780509732	4.745211065164551	3.8441150344458808
4.5338956236253765	4.520262710961855	4.539554912670796	3.126102972221439	3.869858005936518
2.3927124206974177	2.445380903576324	4.527627286329518	4.434189228413444	21.06282187497964
1.5916154844669128	3.7952603495958006	4.7270287809703	3.513319384816011	16.779344956165804
3.25564114002688	4.690091966401817	3.93700816859761	3.894802693968246	5.8229748486212864
4.29296655629076	3.4409056579479755	4.640091182094298	4.57818376048398	8.54507730136391
2.461274465581368	4.122059459562498	4.34574002741526	2.2780305019026317	5.6445513274160986
4.907550620417716	4.564656324652188	3.347854414562871	4.725798569337692	3.956369283199521
1.0766932371870248	3.10243879402685	3.3773585879999004	1.5454045877328402	9.326057288861984
3.509365419714846	1.9395346012300296	3.0234478249304413	4.546941673823516	12.196974572307775
1.1260994926004186	4.091740797465787	4.381393787006481	3.0783295187722586	17.89625248141095
1.0668714122260092	2.745396294227662	3.1385564434167748	2.040404148101339	13.243602987356484
1.4960490012335996	2.9023137970201853	3.273023256160396	4.471655402472785	20.68301514205016
4.939032961315666	4.793862063989792	3.1750180798414185	1.6646486169135213	0.9614769817826726
1.3104517041152075	3.872899291112764	1.6773573860159283	3.4970911356268197	6.773454198645263
1.2489462401056437	3.6414878288981565	1.1494752734590468	4.3450698975157085	6.412145560509332
4.9470522416316225	1.5247832977291471	1.4468040130136162	2.4622038537376554	2.4953139585710584
3.3852728296383083	2.4878401954964198	1.4197156306985437	1.7574971429724395	1.4060389545822112
1.2891864425815802	3.385361243144144	1.3475497794450595	4.891855880214626	8.999027977344257
3.186856700908937	2.18226537417716	2.593174513088944	2.860408120847448	6.2138918463493225
3.0522060566487745	1.577693288350805	4.769613015841378	1.9953690196251463	11.924657205464193
3.4043658781243096	1.4864324983835355	4.8457959055133735	3.1918004167799143	18.7086749899972
1.1114945008576176	1.810375532236297	4.326584391728605	4.4152094318846915	59.1500124152464
4.930497611207412	3.2642437479353066	2.8896675309035667	2.997300587901448	2.9059172859167703
4.106988199902085	3.2001405770075677	4.547870847789016	3.846381178822559	7.872687188838349
3.4875392025404985	2.6498247323570285	4.221188800893277	1.1728385335724414	2.8907403684643733
3.2117666741170887	4.311344644893902	3.8951430442122	3.802976181170908	6.233954524547838
4.609763246799213	2.302332074777788	2.971184119145966	3.05059734614491	4.881484780355224
2.4751226248578364	3.936875891850996	3.487791792228525	1.6937228574494774	3.3309693480314513
1.9228688564867569	1.8286337456755977	2.4545363542772494	3.6641624405328703	15.576361049952776
2.0323256027161243	4.06697846818607	3.3072345910682572	3.900779818770428	9.315382382038699
4.734012453263764	4.566030006758242	3.2314657161244957	3.9144983788316376	3.199582935910492
1.9507520485327088	2.2351767947245365	2.360737444013973	4.489762000053437	14.778897881241715
2.3567211817998066	2.2706114890487026	1.0448638446049054	3.902578461828548	4.305238586188127
2.4987614619991256	4.749680099301674	2.6379695011865008	1.4355455949234908	1.546224567225898
1.5775305561479565	3.991406988263238	2.033032527317452	4.931996936714182	9.513928741934484
4.686316218651728	2.812429261991494	3.9043789085411964	1.2798892706751157	1.917148584915202
4.86093394281602	4.5190860632236705	2.352919850022096	2.0085799395641333	0.9128713935090039
1.1722294534122044	2.7633540175948097	4.969366858178349	3.3955081309869857	32.231833258501766
1.3765726830738756	3.671576844147552	3.824096194354416	3.2955325724029954	15.172198676011975
3.710608032279226	1.30543061194582	3.0729905459175124	4.131757359321174	15.974431195464284
1.6580396656500418	2.3433273842516518	2.99345525632694	1.8688000527084991	8.555855575355446
2.4735095404340965	4.894114901418387	1.4571259308835165	1.1198212349270134	0.4430949578560574
1.357507431719141	4.28982614443062	3.766776666620864	2.884163685815343	11.228731170744203
4.202339506812901	3.464665132746985	2.5462855014863712	4.568635987778149	4.536789800757795
2.836998905614335	3.1797414688119776	4.0305887259002136	3.883129015048656	10.408965942989607
1.1987785818167145	4.0175920435875625	2.1872578464366117	4.21830399229775	11.543774237762653
2.0409679630148747	2.8398464832821544	2.7186305853454944	1.9058522407431255	5.131619358980249
4.0156626793266215	3.180458924904064	2.4993958387916093	2.8481339841691184	3.025861117618772
1.5877107657259677	1.1023112352034057	2.179834583114693	4.619395262617797	35.652688571424996
4.591124441982523	3.101560671373248	1.42998879939127	4.099687129624076	2.1189408865553747
1.0812223967637653	1.6863927881166676	2.9509472058264063	4.004790038249581	40.22575202500565
1.0734434470426957	2.2724217442822017	4.492259605985039	1.8977448449553105	21.46288938725316
4.88509304543553	4.370196437579683	2.5916987263498545	3.514334877634163	2.2116261589562103
1.0981120296922748	1.6568912837718188	4.9468620102607535	3.6992363715502297	62.69608094555768
4.7258205578131705	3.5285695718613788	2.632807296417797	4.60296913156392	4.084499998752562
1.6202737092231616	4.784970342090774	3.703842870598312	3.3591840703875047	9.591468037375128
3.996822975484232	2.896007481610892	3.03155671006537	1.5862882650545247	2.142281542133384
1.2515383664710578	3.211266668148862	3.3427305464169663	3.6684774914871623	18.675425679734847
3.7697415678807227	2.662393919954189	2.993653131271975	3.390760852581838	5.867801861630107
4.485759869725989	3.3442064594837464	2.906719922936968	4.836682167560827	5.402602109271573
4.928565198331586	3.8100166802035065	2.1500299813103667	2.365993531031629	1.2508006517813617
3.7881161844577282	2.383094193188956	3.243126142828761	2.0463411116661097	4.137125634239196
1.681392233368752	2.0286339466937244	4.625646721329578	1.7704914153205735	14.5915000638414
1.9579646978951408	1.538448454621708	2.349104857456171	4.459951285130696	21.35749309394281
2.0487066194650096	3.9976764305495984	3.8324254500035866	4.575243342601741	12.957993447635362
1.4133155213807331	1.1777971569625998	2.7987701371556217	3.240012786923054	33.730645066692354
2.4372751692360084	1.0794127454773292	1.4200295899913078	2.7880225407471104	8.964244975040463
4.358874458099509	2.728313718367272	2.406672948410994	3.825902017078043	4.3818857726736535
3.624987121033164	1.5461499415760231	2.2533103626983078	2.985130554362621	7.051652071051077
3.0265523134274357	4.7040945327664145	3.7689039809455647	1.2940660706449845	1.6909982629778473
3.1734980436495177	2.9092999125627785	1.7955634596699146	2.795881574257589	2.940788295337043
1.8123594032809267	2.2288745419013423	2.1643194437793025	3.342732043754283	10.760521652786386
1.2538418576330974	4.328122551143259	2.117326160680004	3.7532631858832586	8.71004053222913
1.7705102801329555	2.279768421009692	3.2189695129574054	3.413479079394414	16.609151544745295
2.487169055023547	4.016426275684634	1.9404997581755656	2.1881687886263217	2.201854868129645
4.501517349239794	3.683533287725569	4.14857690747845	3.9551011114447703	5.730858446901381
4.478252075984264	3.1338328304507215	2.7492186646711474	1.8288672627967089	1.7879579227015867
4.301957886138609	3.5181131658642966	2.16803174292555	1.1882712168738765	0.6463157475364827
1.1866056833792091	4.290420542952339	4.192843213584819	3.8333845416296817	19.34068001826259
4.262548289975848	4.4871625852161054	2.215498735218406	2.769644105938627	1.5569114016019705
1.2070731706185835	4.422535662479048	3.5730628233304538	2.6756299864980284	10.759713514531967
2.50857513439283	4.887499737589215	3.6343909046160428	1.7944222931980605	2.8670191476722016
3.7941176725060775	3.846399919697775	1.4813605562768566	3.700296687694842	1.8952052829480093
1.5682649807697049	1.3634017068571762	3.2910986053351	3.5236928021024663	33.58055717510275
2.698005242850797	3.5843460799036433	3.8129952727621537	4.222818065344941	9.969508354891786
4.7492211737340195	4.73574669489876	3.1084924159266705	4.563502215157	3.4839421455290314
2.224467269588501	3.228900938634792	2.4374068425939828	3.2653688543427237	6.474371799923833
4.393581130466656	3.6610755930031895	4.199789207673647	2.400697520335482	3.459515162143383
1.2232255088323134	1.6004887364172895	4.6372705496723245	3.9255117700761977	57.923831970422285
3.6874017552539953	2.3042594814072315	1.6891397370629946	4.209856449547521	4.774325923099585
1.01264842898463	1.5222528727390905	2.967029426170793	1.2273784062377504	14.349058623496687
2.1752377763167425	4.151619910285024	1.9184154827967796	4.7553742426390135	5.860334429121336
3.1151355697893637	1.6712437318947622	1.8647091281418169	3.0952039995454226	6.477638997989605
1.083580582250728	3.791057678132872	4.632648186234612	3.3043902619947225	22.9177370254348
4.761475828364251	1.0915451943749577	4.466709601817271	4.329042351508123	22.87988321879841
1.183277307320108	1.0720761541770507	2.7145969722532186	1.8826859849353976	24.816719047381447
3.2576482817373025	4.6884810307001255	4.295422801334375	4.399245650207731	7.284414574405839
4.515705165601927	3.768112640717397	4.879901199053995	4.279051068134319	7.221417682720207
1.7503411286241577	1.3201695387190573	3.369920082864581	2.5019158016045377	22.429184375506296
2.3927446438589524	1.2241142917533259	4.683608149042857	4.3197419974167435	42.90293732134133
4.210350330313426	2.7374744404697138	2.129413302503796	4.384486620453663	4.6060400888621436
1.447957631573221	1.8991403323182212	2.478891672883215	4.900427549028121	27.259104505993733
2.210219269116434	1.7547441408019755	1.6454483373031006	1.3389061327335527	3.0924700919520425
3.238192221614104	4.867128897254724	3.423897766147304	4.4475545308709545	5.584528239050247
4.738467890386972	1.8112294570838452	2.670956599860253	4.717321796049818	8.733276510558037
4.9962459295113915	1.5285381297726284	1.8519390573378591	1.5448736035526367	1.889150391009932
2.749002334523423	4.549281433794196	2.6663767359933845	4.772045035836185	5.905784390568969
1.0792802209410968	3.8695760128901076	2.352070120048434	4.2456772786414465	14.529336621115485
4.872182708446983	2.860616802195695	2.5052853891311693	3.773190148264826	3.781037218741952
3.6452393327528383	4.413871158029342	3.340198567552959	3.338675753163587	3.874043800918969
1.680216248756556	4.989227343912929	2.588417256315627	3.912617207287816	7.101696354812621
4.933801177749421	4.576048626916009	4.8041722577958765	2.550453012628936	2.9343180938058624
1.4511703306832433	2.934432214428432	3.3453545691096727	3.8644114555177986	18.579296723893982
3.218319414601422	3.0271279413884997	3.7003075257540217	4.544975612165434	10.35417444495089
3.1878892758917465	4.582233293909491	1.9813437761821	1.1045106711404635	0.5282105452784406
4.8682766381014675	2.3139209320649234	2.428860082923563	2.3939678197494887	2.76887771821606
3.7805465867900088	3.2187985998437054	4.621779563643168	2.7636943633540154	6.107872159486401
4.729299013387384	4.96695161492196	4.137639223935174	3.9033578023584967	3.8392768967443764
1.3185222904080778	4.85725727819678	1.0448178509792307	4.910881061380809	4.550405430774712
2.00144773915166	3.40569830970813	4.084020679926861	2.21672066616372	7.855022047897946
3.726096660477383	1.0231372222672177	2.522754745227412	1.8629773001488033	7.2567012659451615
4.490286917923882	1.1963939811517084	1.8946175446403184	1.2895691838171492	2.386678689260719
2.31633658294285	3.959857927156776	1.2648607612135172	2.431663265377561	1.646308815093211
2.647645401562477	3.5568082017816818	3.2580864633218587	4.382936980314439	9.036430783528548
1.564198834280235	2.9573743346688395	2.454102129919606	3.138357962724436	9.969049584867165
1.9111774855775403	3.2329114991743384	2.4670824343516995	4.916786078252773	11.842063169607238
4.879110874344619	1.073641290890215	1.3104989938452185	4.391265426078334	6.414567755363437
3.823602337103561	3.976427117172724	1.7694562924432913	1.1885849703673736	0.4629593893168683
2.133910341229716	1.99360212244096	1.7906637690659228	1.5858857540613478	3.7140693384451047
1.9111644824465053	1.3030914911007152	3.711479083695992	1.9181590500398875	17.465970765971772
3.1678783377033874	1.4378810463303	4.687241508784608	1.3095916690459846	7.977075281675697
3.5544815505439886	2.1994931270366407	1.7323410893439517	2.4210525675004515	2.895375259021701
2.850917073415665	3.5888032777922163	4.351338934912963	1.0632586826862434	2.3705066983962757
1.3474577191336938	4.483433233949591	1.8064822156775768	2.9892868313122096	5.131194371868711
3.0092110009463746	4.246704454029383	4.499368824511082	1.4720495507046318	2.782035815513331
3.871904246277993	1.288165793874922	3.0685342106066478	4.3769992332930325	16.424557905441347
4.466022190818138	3.7710995360291726	1.3062259351133494	3.5246656619802796	1.2658653835698066
3.443133527449484	1.6674596161896904	3.1113888653056074	2.1765542880274724	6.922542080633924
2.185655328782401	3.1002410083241165	2.4495740689306422	1.4145178443902728	2.7388285973824558
2.7892514526782333	2.580714364179491	3.9040755101337097	1.5132974424603831	4.673121175739311
1.2106282668901265	1.982069682925038	3.107425039506232	4.1333151706775	33.13421667259682
2.8108510036636303	4.473266177190194	4.008677297583699	1.6450680109938354	2.8206047618888235
