n	alpha	epsilon	Ef	target
0.35983485120684433	0.7564612819215433	1.119902063504576	1.1765323835697672	0.3944416516268193
0.5184580020486852	0.0038559609175402576	1.7762420127586362	1.7538539716885924	0.006232055001342481
0.4869787508233066	0.914605353139208	1.003157626730378	1.2770712977093437	0.6700778989844272
0.6889956533114887	0.6454277655051162	1.1082627758012855	1.326568158941172	0.7675652043082503
0.3883185105560176	0.6048746273596554	1.068399175043135	1.9379012366294384	0.5276264350914128
0.15214642123002994	0.632073473200769	1.2678221584453329	1.6877062599217485	0.2125857895286301
0.7694066199997286	0.5565382804040779	1.8746131395075647	1.1130393135431451	1.0422163926896968
0.436374169811544	0.3960863545111807	1.5949333725808457	1.5001369421702102	0.4388271808583041
0.7930611382837196	0.3968499598604642	1.413615590298288	1.812985722392276	0.9011382270565604
0.24073124505198595	0.5346387975541288	1.281848580450829	1.6106723308091897	0.2776388180626864
0.3461154957404525	0.2926385985698924	1.75557176207813	1.0363486334744405	0.19071862938724585
0.5630302931023127	0.8601238235641127	1.0532663281180294	1.9596019111980127	1.191947193935566
0.9130636859193784	0.20962125675181764	1.5715221399538395	1.9217147663491498	0.6174144755445958
0.06463648271881173	0.4116851408298734	1.227883626497698	1.7081296497590752	0.056310619834264136
0.7000084918075253	0.11233512951355727	1.1883667446869084	1.0828539882642207	0.10391417718048544
0.009520226785894814	0.4983500099301735	1.320123826887199	1.759871731486241	0.011039891800705815
0.8583725509920138	0.2093720885058642	1.4765867953232537	1.6487042261725038	0.4653987904283421
0.8335242031526681	0.10215328562325854	1.1620727344055617	1.4840859852874266	0.151135874204044
0.9530846134008808	0.8067418585467719	1.4127888715936798	1.2447189338058993	1.8180905767138982
0.2546887259683842	0.12625686469859132	1.4985750659601442	1.5452767676615635	0.07527135147480986
0.8855976014172796	0.6169252978305668	1.7334520651052443	1.9428340248450537	2.2497007800212456
0.2259315341139464	0.10460376212329436	1.7844715814803251	1.3920957184487408	0.059174923550945224
0.37309907716806895	0.2974002112545042	1.8407617291095808	1.4730885428084035	0.31243489789315365
0.6412054508041269	0.6812242090627142	1.661260719165183	1.0752195497402934	0.91319133069865
0.41535636176379387	0.2005586859496321	1.725015057516872	1.0361679018746992	0.15314941969835064
0.9682628257810272	0.615645708165596	1.3630484162652134	1.4094744219329187	1.429218705426207
0.6201499988711371	0.4811452643901687	1.110581583086652	1.373082154653455	0.5052627765658655
0.5226937021086866	0.7692732353186416	1.0680580179314565	1.4037696363889944	0.6961718313504757
0.9464895060189936	0.5573881859511789	1.9919857255943276	1.2326539405505947	1.5717982828334758
0.0989779567125233	0.960925328293695	1.8337991557432212	1.4501992921218636	0.2612156596061605
0.4443273767702356	0.04712240459342398	1.3073541802093414	1.7272294707467364	0.04761189814812231
0.7594448557425297	0.962926076498234	1.5178527049971595	1.612186687037248	2.3663352801077595
0.22170260953764145	0.03467095941408094	1.820772777247832	1.971385468522428	0.027661654367818613
0.040673074271735284	0.2036369656942324	1.1463338069038649	1.9073511096023985	0.01815959015565041
0.3241588700664217	0.4720620014690426	1.8621703855523264	1.1542817025930332	0.3465975507287166
0.5462042867988038	0.9342995631349396	1.5081825443438812	1.3586231130092767	1.2600030846111854
0.8369323330372357	0.459645246133455	1.8047028523114623	1.878483241852381	1.4959757579773283
0.7858377605507431	0.4953643420548901	1.0742014177490682	1.0803518020743867	0.5191213024300367
0.4996384194679296	0.00255807226695115	1.5011765574422522	1.081691904569256	0.002076294977639269
0.4278888615898111	0.4744321299751461	1.2124340886643603	1.4619869860543786	0.3859545489263472
0.8655291289305671	0.04467986520187295	1.910130045461229	1.9232199532471843	0.1439196638509434
0.2876186023319385	0.5837748645928883	1.169763688477732	1.9297797463956408	0.4014963539318084
0.2563784093701225	0.19266321464180855	1.9874810221816095	1.8678114866810565	0.18643455834564454
0.3714838367496288	0.36963790415442654	1.9424747535519489	1.2741271741303033	0.3561493862541799
0.4938744461367925	0.1556305453396234	1.5179173017876595	1.9566268173262875	0.23428227698794074
0.05629820709118805	0.7289200843373329	1.570027098526115	1.440675741007338	0.09410865731261243
0.3423762127553948	0.9268272060163076	1.9484067954178836	1.103459464914492	0.7629416795910197
0.010842198080420971	0.525439932178522	1.6566455325860052	1.5243259505450513	0.014413629272177509
0.8211404412865203	0.1758418419621388	1.1229950937872677	1.2411646739505509	0.21143136845289973
0.3930210298254572	0.39204812697847796	1.6775991745380066	1.0828810991651228	0.2950687377932109
0.3485915922509606	0.2260297995982552	1.8657831986045432	1.8986355996098532	0.28664488211464456
0.10412682103915992	0.2447588385540029	1.7951854391569184	1.9524662845120404	0.09009466713343796
0.15543763471079666	0.2069102188368952	1.7818816802562356	1.5579239344648008	0.09024938298511699
0.02232078425874984	0.22907945449215805	1.8073057470428264	1.3263747754274102	0.012278189205684624
0.3064397059442048	0.3075105308390771	1.6597701940138063	1.39926440025751	0.2259505011685429
0.6081847739314195	0.4662059172284798	1.3713606955885709	1.0047753642393242	0.43147122305737695
0.4313795529687425	0.7939714265594671	1.3809003235354798	1.1528762003677142	0.6155423138711164
0.6343394883549363	0.5171011413363991	1.7013309435532125	1.4760413193637016	0.924851985745196
0.5776042398174824	0.1198790278846088	1.4377655494718435	1.5933746065763552	0.16237566376563767
0.3951901874958055	0.3696202534253281	1.6166007490269112	1.4414414477043374	0.3577994574900623
0.9956662204933966	0.3849551910103912	1.3186141303974006	1.0697391233172495	0.6198472820744947
0.96834033431708	0.7232989598184736	1.9021419334456648	1.4880126358991292	2.5862128931211843
0.9682707660051468	0.16298870367715912	1.3565057408573036	1.956284200571256	0.44205586439378136
0.7697152988624323	0.17839520282374888	1.2734722467490154	1.731654041599608	0.31733017646509337
0.5502448833787311	0.7934785681951915	1.0406783759606208	1.81045846940796	0.9627254670299856
0.4823294910390474	0.613333191941657	1.5431745769767518	1.7551820494474308	0.8889238668903078
0.12321048892870025	0.6488853775131999	1.3028499478983506	1.5878332275747642	0.16992052627085585
0.581402122908309	0.6124375502666028	1.05212674780217	1.5569381505332343	0.6618347364025299
0.09834610113649987	0.2578722023211436	1.2920327270597471	1.7736169682756058	0.05861138353740612
0.3642591825327444	0.8904213998714926	1.3098521257844216	1.9826611876498903	0.9444258756125136
0.4302423659025647	0.07966043710623305	1.975507279667989	1.4560669946057367	0.09972544365464164
0.9119947398533129	0.8785050142247878	1.8122061473581863	1.440028560181127	2.8526547930164607
0.2049569946277785	0.3412635974314557	1.5720666267761862	1.5578414923823145	0.17538494518997322
0.3724309739130597	0.8444415111905185	1.5444893981168333	1.2131967916261188	0.6583048139840316
0.9926995136662082	0.8111735365822136	1.534185639197228	1.7962329397212138	3.0332531782445566
0.8550236850274473	0.16315662514419027	1.0749743779918892	1.6640911117722592	0.26172053367449033
0.7436591500444362	0.2619074957300919	1.1403142300516833	1.208375513800482	0.2870126770572529
0.6407231255516825	0.7008087345184196	1.740023881860759	1.5269751761883006	1.4030464035752508
0.1546570113884287	0.8556428266766927	1.6118159158790737	1.3443721295021829	0.2999779448328695
0.27742530761110296	0.6551423168671353	1.9286138045942205	1.2070941062104483	0.4504124011088935
0.4336195091533856	0.010222278139283223	1.1506684089689492	1.9972718051999436	0.010202016563882938
0.9822825975408702	0.9189568930020748	1.7390726790702469	1.819709252541448	4.0860805317336455
0.5999360127018382	0.3190137094767177	1.6760369733695093	1.6831036334917502	0.5766844096256264
0.4100970522249768	0.9359745346271252	1.8072322940359509	1.906245939909446	1.516354031510238
0.7258872703358009	0.2368741522165534	1.236675993633285	1.4883929897735642	0.33573269669620337
0.4609312374996178	0.02301021298026029	1.1518550491867838	1.2254886878708486	0.01502456931249316
0.020535994473255825	0.5059768583324591	1.7663057886302176	1.8763184783082452	0.0345561750353894
0.4922887421465052	0.7485005584580073	1.5599560299641135	1.9388095601711064	1.2704976264383432
0.8097762105554482	0.6143758161876613	1.9683332849283797	1.4092941535007393	1.6544276605011965
0.3119049932004988	0.052408972465111885	1.4544236765652063	1.7094676742755868	0.04086511140318701
0.9424353852179412	0.3389022403498317	1.7651179182285532	1.4965601281958811	0.9442393612399346
0.2692107316030242	0.8120328347880129	1.4479537312856294	1.588716855293128	0.5424081326383599
0.4890048655511287	0.3828939730007114	1.6289153234142963	1.609940981743191	0.5237068949254576
0.16779272221904284	0.18338578175677034	1.6521174423585077	1.1008371556070826	0.056543190276621275
0.12956816477257382	0.0673317281294099	1.2248032653539684	1.341381189693	0.01437478610736056
0.789114061202488	0.3338149229146036	1.5790602639271467	1.341229446146331	0.6115896268625688
0.8881529367783134	0.5006576808627685	1.1591608756859966	1.7594251704661028	1.0646719596804723
0.034726681431307305	0.7762555408452265	1.8555825195697366	1.6241064062569468	0.08197525570819174
0.4505105490299429	0.18118684335519109	1.5485421775355401	1.7761978892520058	0.23079500536148015
0.6601468846751163	0.12795899021558876	1.7728802768276637	1.6059247340593754	0.2474685283220001
0.8073987279664984	0.2799118887176627	1.0667291040675249	1.9879479774360516	0.5183026648035883
0.8375946728711524	0.6043445467256797	1.4954945399869506	1.9070929151908689	1.736737159753702
0.1253627320197348	0.41906099514675776	1.600575808486863	1.199664639810277	0.10267254766099004
0.2754366339336969	0.6608479520896617	1.5492993282552932	1.3490587552842186	0.4050168241268658
0.08080652203974448	0.5289267274805177	1.3661642031222043	1.262667873149541	0.0747938368957848
0.07663597186424753	0.9833470517081354	1.089113551328028	1.4591086211095623	0.12284262203324905
0.6328928379798638	0.7294400013423963	1.9964050466891008	1.685447561657798	1.8359238728638232
0.797846399379885	0.3545134340798629	1.8414990170849777	1.2236475142382743	0.7036991296825327
0.3050360822299607	0.3926538659799536	1.9948825836300144	1.7330219265113656	0.4312976738895333
0.649303063456157	0.8456225128614736	1.094877561000988	1.3011463689469591	0.9574259841379285
0.6228315999478893	0.8530901899990083	1.393676907941155	1.5973999982234406	1.4374735246166763
0.9084312081141748	0.9732974517994051	1.775209948084818	1.0165503414453572	2.262338078305517
0.20904016368494105	0.13986524588188387	1.373177180975668	1.3075997889319964	0.05301445295870686
0.4640860241121298	0.5750137601060994	1.810191301872417	1.7908957076151442	0.9495770587158212
0.5920755273682122	0.8504490726018172	1.2638987965890247	1.3747997273463746	1.051409938079661
0.6474657786295268	0.08954697739039252	1.3526827210810095	1.8129131629344328	0.14498267972463758
0.5062338198952541	0.4561884886791925	1.382008907059793	1.1519964842058186	0.39833278706074104
0.052724874904370944	0.04771784666490764	1.332200058667087	1.1602641074980928	0.003892127606856097
0.4118097429610751	0.4071980948876575	1.3215927411544277	1.1512024088683337	0.27022894972936473
0.4095786447789346	0.5326644200900178	1.6900370682932608	1.2459599211767016	0.4954292547007117
0.2463012430031293	0.3689027173168855	1.868018255298685	1.0048185351791843	0.1758749646717022
0.7615048712795839	0.3025828534292576	1.9259639238639432	1.2814776162626544	0.6160035981071499
0.3436713218832699	0.2547799557063465	1.6541584575422834	1.5116921990672774	0.2255347073637669
0.025308859129140826	0.1210736431180005	1.1587291511986142	1.783591142209343	0.0063393282375907795
0.26443522130539043	0.7354440865253031	1.525455954602814	1.554963640934574	0.4932832200967853
0.7819749779326125	0.12218255458693472	1.7952389880306618	1.7954880901118406	0.3180997047309365
0.3506991165698615	0.3211026580543921	1.6354384508239999	1.758055925466508	0.336404140621034
0.8503573134485155	0.43575927801810205	1.14778492073669	1.4827824420042508	0.7195194879210413
0.5536272456858627	0.065751447590495	1.43890570421374	1.4181659119922303	0.07519415467887826
0.2789651633881425	0.3650128955149095	1.0366427051427225	1.699221532479812	0.18566671797238327
0.4145795881394859	0.3015032458319866	1.748662880323912	1.192622222298824	0.27201437934885603
0.8645523350815201	0.8262909729046991	1.9851132772639184	1.3112007495718414	2.440587858359973
0.09744008005124394	0.5157285195111099	1.3812894474243005	1.331986462588096	0.0940328755656904
0.8115201099393933	0.3120193641812972	1.9122922069359731	1.104097226142927	0.5838996342019641
0.7027007047925223	0.7644659740748451	1.7700853792980369	1.187869603059179	1.3758846225124224
0.6073412836238807	0.13005256085241745	1.7533822648047908	1.4151209282360662	0.20128412949090685
0.2450976684125585	0.9764942695603904	1.5155055295262188	1.085758194364859	0.4279640575426534
0.9209875315328224	0.3088449609342946	1.3543887764133598	1.774922219162133	0.7554038114805425
0.7041523605803313	0.7291246858058313	1.6104583070970249	1.7215185036776919	1.7173054377838746
0.6809644703461324	0.01250697466207551	1.6722598943114175	1.058471186938701	0.01511799595917013
0.8416160142825634	0.35256597876549395	1.2324554044897311	1.343368059876043	0.5451947678752394
0.07928129012857899	0.9513345572451264	1.5039206292506893	1.47328199719673	0.17142453465826502
0.5085008757353819	0.6378276996699195	1.316142409839634	1.2903703227336711	0.6175924824698716
0.7549705507759029	0.7303077569295161	1.5127392097391572	1.0688500792993871	1.0922278552560172
0.31905763143191546	0.4912442433203654	1.8314309468848764	1.2477447598570601	0.3779086773512376
0.9102317847890008	0.21202948779250094	1.999866839888805	1.7479611786418534	0.7210399753853766
0.6309446822040626	0.569545846715617	1.3231838313064368	1.8143813128918749	0.9801204526269264
0.9643555041244868	0.08933926796279801	1.8561543293490839	1.8272224743502603	0.3008429545578325
0.9310713080524238	0.2316587406780456	1.476540279711078	1.5237044933749404	0.5228552526253707
0.6540907685108867	0.9757112125543724	1.8974249689389493	1.0838736163160383	1.6671757627889183
0.1870211321980818	0.0784955265526932	1.2432377407705384	1.1844047452742208	0.021723026108408348
0.9824634870175925	0.5693220809318984	1.1964436414715445	1.621937541451914	1.3341801112190064
0.08036547637381775	0.30175264484728914	1.6185117856466331	1.5593705856234248	0.061703627631707524
0.16929448685827453	0.5036886395666251	1.3573232768037742	1.3808033457622837	0.16449143037360306
0.17837017720566273	0.7431694269465179	1.7003358729168312	1.9994083459711975	0.4714906672210179
0.3448573025567703	0.4805607325125658	1.5808078596608164	1.1672463693826198	0.3236745672639511
0.9272929638194558	0.5868105119123594	1.0695701074164656	1.6628830893331523	1.18223660490918
0.6466100771684513	0.1203021967011555	1.9567307083120529	1.2844275437305124	0.20070875779101327
0.16058390023602884	0.288643267893943	1.0696592453639386	1.5201283386069555	0.07655112500678739
0.6988871759892042	0.6285431561483629	1.5696287716743629	1.9718816179119971	1.5928660340758
0.9270270604994556	0.20871958962455492	1.8339544269382488	1.305684704330512	0.4952642048232934
0.9905314031928649	0.26095893354954924	1.543117311144883	1.881444946107744	0.8212246601810325
0.0836696234470008	0.8611700044595305	1.4727698913272922	1.0226354706735838	0.1111912509271928
0.15544300709772318	0.14345421235622302	1.0474890724644617	1.0596726182418217	0.024937095543052304
0.034350563599324764	0.5312206094821633	1.5600760044352064	1.7754144557527909	0.05085152566132547
0.17023132229133142	0.009481348098938748	1.8873548523476429	1.0048525419269625	0.003062662762780455
0.6902360020636158	0.9575586412853626	1.0211481484110578	1.6134389104276707	1.3966398509178215
0.15783009575969964	0.5133394817407589	1.8934198866956544	1.832992531462476	0.28899632178430396
0.9128996272400552	0.5654530992021847	1.7931892117577886	1.4822970163202625	1.6572420281332991
0.4100499404125182	0.589978443920385	1.5928304749630255	1.2226743283010295	0.5124691675569928
0.3953589967514355	0.7249919453097923	1.4862274008377427	1.9163720182424893	0.9026148251325512
0.7056603615404137	0.0784609436106739	1.5171945892189975	1.685295826720009	0.14423037324431218
0.8425377893695536	0.36532561180579504	1.856943866923132	1.980285676010696	1.2612761048279724
0.13719756680971584	0.7495182971603014	1.0933893341777858	1.2387733424378609	0.14422578808978204
0.4370545455774609	0.986040309911094	1.7952012070619392	1.935715427068103	1.7487761692625299
0.3613786903375472	0.9283149828004802	1.7565355014411097	1.7102922806039182	1.134713802067177
0.8058467852929435	0.3579848303859408	1.3651820029118198	1.597167685597794	0.6959319278969933
0.16696028383989006	0.2420239948965893	1.2829061382176628	1.1060726480509064	0.058121873306282976
0.5283339999941777	0.8896451063440488	1.6609384655574395	1.252035508010099	1.1590479000838376
0.8812865841633377	0.8036591032529742	1.969176636212688	1.8314876310685235	3.3437397011886407
0.9057959511056844	0.4596811981117832	1.4119472654878265	1.424234058879605	0.97225264656447
0.6571630529131723	0.3134016660136097	1.5974076545686016	1.1648471441562849	0.4114785045439482
0.7545633421431757	0.7362564982147576	1.7468185953264512	1.2872497165760686	1.5331192463074843
0.3930549958057409	0.2350316928315026	1.259423543265366	1.5601333182737047	0.1872823856017709
0.7273862388462132	0.18816515399009204	1.0299861538661232	1.6258835601077772	0.2401624490611592
0.7120362991500362	0.8982754165820073	1.8905342346846212	1.41132748590474	2.169004776946761
0.8933891648195105	0.14068700233429587	1.2161110149719443	1.5439788101431469	0.24631825451185005
0.03725387249161971	0.3486875764559343	1.8971882334902572	1.9662339121435208	0.048667392153305705
0.9500251458637248	0.7464995473296501	1.5827582557723816	1.4765680453541166	2.170528638023061
0.9475619018928664	0.3252702557167365	1.3941622419331647	1.633193214250272	0.7821382081582691
0.05525451459982367	0.8639648665078806	1.6381811193557732	1.0032454096118295	0.07972587600282313
0.8091800742032083	0.9759446475441832	1.0554330675256924	1.969646010131816	2.228241276063025
0.5146887500127574	0.7166755344495028	1.1573781850154372	1.3552019490190148	0.6596668499827812
0.3499875905504166	0.2359269028749221	1.003570809977728	1.3885844421829303	0.1183236233111328
0.9692551450021684	0.6274515660258795	1.6057898215535351	1.6271165503444025	1.993035046774088
0.17815857048021067	0.17592348838516847	1.5433182520941229	1.7554688724529843	0.08581047380102776
0.2772809273187508	0.18079049009207715	1.4373498425688602	1.1412608916366858	0.08362985471556318
0.41462752157044397	0.14740938474859722	1.6696310880392522	1.0555722393801976	0.10995909113228408
0.3296601193714943	0.6740679379167243	1.043704388134568	1.5651437013074436	0.3920343958700088
0.003585550131786408	0.6569802694056147	1.2087182603904896	1.439478153363281	0.004101846785323671
0.5386252826496452	0.9792890738352596	1.237046969373896	1.3922213504736587	1.1022288715112942
0.9332002882900856	0.8256564156516929	1.3055105828607378	1.0437980856439997	1.4128154688325345
0.7901377987697875	0.3772984057354023	1.1511893011487442	1.6778843206345246	0.6393687448902269
0.9996285175588088	0.13535374668432298	1.995349486658367	1.7749816774571232	0.5018389883445448
0.6515601841333198	0.032087476773260286	1.0404655425191771	1.1619004736553284	0.0254521174047288
0.4198418660651511	0.1339281134746061	1.2462620347367492	1.16432430834139	0.08314918603690916
0.05640544660797831	0.21050476498949974	1.4834217951937867	1.6441319347139225	0.029074120505922812
0.4999364916877105	0.32946642918024394	1.8539456614787264	1.187219558830737	0.3835996218527292
0.6617758588214455	0.5076972851262048	1.3657386232293287	1.384557674660592	0.7154486564554491
0.8877309357771377	0.5150574137798225	1.8755896980123412	1.9348329019484216	1.957640249613421
0.7335432449302137	0.31076444226271405	1.6910396263063392	1.2383697896505652	0.5166337886177184
0.7846193999335415	0.4369720657564673	1.6177690093065271	1.3883633271079647	0.8694380642701124
0.7690614608725211	0.11101092705285454	1.5144657366488978	1.4761066247141672	0.1964456485781672
0.5340595039290273	0.5286461812767365	1.804158920406825	1.952891565444116	1.0980749002743575
0.0402281324078031	0.2745666336881779	1.0491687512183223	1.9594393274084367	0.022790650412294947
0.6417260587802286	0.6554228568562513	1.7755743016708814	1.1000868516209985	0.9555204058862372
0.6702432689124997	0.4590905918791429	1.2468121066919005	1.284889953713675	0.5492827817190775
0.7858291063434826	0.22745368433777505	1.0835752389271325	1.3250780439721417	0.2728976010027685
0.637324328712225	0.5488437662926565	1.5237417101911626	1.394657048235744	0.8414517629565691
0.17715505621790972	0.36254890422936825	1.4460319241884347	1.870876523437428	0.17755871485183125
0.12412842052287655	0.9240089628492478	1.825447980723856	1.4927301439132703	0.3249584393451915
0.6996774866198063	0.6134045641771031	1.483951195427154	1.6851140907223516	1.2524036426625071
0.5612521955299029	0.5606203787489201	1.7239631338403176	1.3329318822642082	0.8077614560132139
0.6708734736300198	0.9589188543003888	1.6959433742873422	1.2005717234392328	1.6674058679932413
0.2357027247187674	0.5308928599973771	1.0621119065841946	1.568988625083818	0.2176030813805944
0.3500264809471487	0.4618228137498222	1.6213200384717088	1.2404987263447065	0.34363445108348056
0.9057024148919428	0.0716044559819432	1.68867945359196	1.0509957237517793	0.11764271591924125
0.2055350037155782	0.8510160342768532	1.257450271881876	1.0874718748438128	0.2539930940975341
0.5364322907693179	0.9977047713618129	1.5457812076238544	1.2091336761072715	1.2175282796407074
0.23218767125726336	0.2175853046604596	1.6292347242965306	1.3872490006601217	0.1161402310804466
0.18968026251582026	0.8214915280281115	1.3323469250675126	1.362774933177926	0.2984220980326284
0.16827407442914222	0.26683945023080424	1.2301776414046797	1.5189475255891076	0.08517796073008359
0.5267721474747282	0.04205779693021605	1.7469750793452374	1.465911032017673	0.0571587595104158
0.9391772584668098	0.7347176681761722	1.7819653132297275	1.380407802059937	2.204396138066527
0.15014303490813266	0.7811651092838308	1.8023886190615528	1.356628349169298	0.2984538083198776
0.12484697405377165	0.914358866734672	1.96507400204263	1.1134286906848294	0.25964757058832155
0.4727720336746015	0.9545901045819604	1.1481180882684583	1.0640727095888702	0.6489775949423093
0.8860150500385389	0.9489527211629136	1.2041640118574115	1.7745937920073165	2.496295088155259
0.6275364366091605	0.7698804423517904	1.1891134822754843	1.976324030030116	1.3533303435922228
0.1376915267466008	0.8965900878690475	1.9669241887759312	1.5088163043868719	0.3820981168834934
0.39255834688883984	0.1841343435745817	1.6088797443883838	1.0555368061362018	0.1257848134718886
0.3611228595966721	0.696748673719082	1.2731924796142116	1.4766483256345526	0.5163515256000984
0.6338675876093393	0.3590340705341878	1.322405618593689	1.6048382177888143	0.5226276621941599
0.18571094012570555	0.305772244833996	1.016845708475682	1.6195008849746075	0.09531716209022564
0.34781077880254685	0.6740411735675987	1.539553926098565	1.4258051380046672	0.5582420189438277
0.653865898322592	0.7320257667885416	1.0351093445519903	1.7934892290652709	1.0572741296613593
0.043814452194257836	0.4607701683718203	1.192528442818659	1.1825674756350346	0.028663476510984557
0.24442162374345	0.27657994379813394	1.7447381625260976	1.6011466661989406	0.1932057478666052
0.5731679976204379	0.8507799414704009	1.1710679639037909	1.4577394209358048	0.9940323785694584
0.04121767604404136	0.8525429930984395	1.9851081924174416	1.3854581131902792	0.0977899926036274
0.3713426014549298	0.9364351682925512	1.5053701980427612	1.9020630736425927	1.126226120061576
0.9067774583715814	0.3586163058586661	1.8563404211837224	1.9582216736305669	1.3257992125199725
0.5334713281885338	0.15191177186199625	1.1646575445923282	1.7113780174647886	0.16601216078670195
0.3753531643703242	0.20420192576067708	1.4494951205219515	1.1372147011850622	0.12965798172053453
0.7047151279637991	0.9312291890722744	1.2170040397751838	1.1546860726216694	1.1804193831490364
0.3385052051655283	0.2991928663345559	1.9568262354044619	1.0267496870798198	0.21059505368659126
0.6405374839007142	0.2861916250208456	1.5245222433404848	1.1413770715556373	0.3397407011690724
0.9115076418942081	0.38208894154617695	1.0353784189926576	1.529244333154082	0.6238696640829471
0.9420960692407174	0.048408099897823686	1.3677520839366943	1.7057717521922091	0.1080424038164025
0.9755794649863916	0.7863321792156459	1.6979183737226258	1.0385998986080556	1.8175715106799053
0.161246752300088	0.9276393253383196	1.1973265986212254	1.264878707272702	0.2384206455141672
0.7215324126115853	0.3930551501382803	1.0647861258866609	1.7257861747208307	0.5755546448846718
0.98901994708567	0.18647618921263487	1.6568122715662383	1.870829775780526	0.6091029920058438
0.7628560380747814	0.2851813389218172	1.5707811474051496	1.4418391724556456	0.5312395965311978
0.449982460439211	0.5192903909966587	1.6137196964208034	1.4539399685234722	0.5945631132244589
0.6672604513308853	0.4224705364452169	1.7381902485337863	1.3197078024526334	0.7137109996758519
0.7144909620444886	0.8764790667943269	1.4435900291694237	1.4455382890824229	1.6515645207199887
0.7684084852073009	0.6043559664341488	1.2298947275213403	1.323333085713641	0.8942547612059702
0.3419920712407223	0.8311569627755073	1.6913041205391095	1.190277093453001	0.6321209568177126
0.7349755617891548	0.5523482086190958	1.8489187002460628	1.27584771112283	1.1075095920676397
0.8407190241856003	0.92357754116323	1.5511688264432142	1.6947278770152765	2.7539838362106357
0.9811193058002164	0.7243197927151419	1.6610538191820472	1.070624134167938	1.656078258671087
0.07651307416038478	0.4914424329442908	1.6806068457815129	1.1456904777301529	0.07331950951247204
0.7910380973041027	0.9952472611510712	1.9186232252414317	1.5477748717090256	3.1697161975061947
0.6079236185251198	0.6247484036521876	1.1775623630532441	1.4147221230336002	0.7244291728656476
0.829724413365265	0.18195591240969888	1.8842708779122408	1.3699602339689871	0.41037043763952535
0.4848460177238378	0.5396348635466587	1.4893674892864883	1.8004211986291725	0.7686179155741506
0.1676635245074518	0.7486212419868996	1.4422475491480662	1.9026742976962976	0.3594731269847663
0.1701399590504834	0.10160294769246103	1.913380061191834	1.296317255610719	0.04312557760931875
0.4119863946332414	0.7589794656067037	1.694736788138827	1.4478792642250629	0.8565463426575384
0.7442768133187208	0.44137755445392135	1.4677403343239974	1.5511822340030128	0.8398930967912785
0.5061271584099749	0.7701040053159964	1.8567756507275135	1.3988605976541193	1.163551106197997
0.9489893037454812	0.2718886200660613	1.7366769734035612	1.031780582712492	0.5058428552909991
0.23352517603565195	0.6675068309545784	1.7052684141920902	1.9455808857625272	0.5455125499959141
0.4393264461036104	0.7033974329674224	1.437936523887022	1.5976866414840194	0.7914626168588086
0.9227222896575348	0.8627570977656801	1.4805149092908816	1.241448869631062	1.9917169966727577
0.7299432860218942	0.15137097313934764	1.4161318937266911	1.577678430982317	0.2563015902338857
0.4944606074209673	0.6530479860142341	1.5176561679502996	1.7734837029426411	0.9739465004988462
0.4181602831004596	0.96798923206689	1.5989643029073592	1.7033728246720634	1.2744064770199732
0.14998508387550016	0.9239115376870068	1.4160375855886334	1.1199779909511516	0.23040999065968598
0.2629852207347031	0.06495146284715214	1.9330045411807744	1.4994979845784748	0.04979421319513218
0.4872948175921964	0.7174365969381419	1.5315031241241064	1.4804544808450095	0.8972193075468465
0.66945491194702	0.11881190696906575	1.7814238814623358	1.6012763808996981	0.23306912323573964
0.5360523274940912	0.6907880129143502	1.889107684105588	1.4507865182552495	1.1577825743330399
0.5641435003901105	0.4784823730320791	1.0033396790079523	1.5129214180645385	0.4502645916371678
0.5150808751176973	0.8895828966833149	1.8708070916257955	1.9601579307825012	1.9831840445471376
0.451066124176091	0.5308498058471186	1.928491582189921	1.0741472417034872	0.5390373018638815
0.3941242812424007	0.1937847141596567	1.7898863910735288	1.4097224619733155	0.19774769080959292
0.7928919025008203	0.3048812902230539	1.625410334821857	1.471891542784581	0.6290270280806741
0.5276840968407713	0.4920004059204482	1.1927588732589918	1.5870064973701496	0.5379989379637027
0.6132562364462939	0.0003784022665211939	1.4965414521562157	1.4193639804854634	0.0004929601669722268
0.6239939270323517	0.4916906069548542	1.688473488628912	1.3613935817619478	0.7856060077217768
0.7821758156838176	0.8586661842206408	1.1228584206804977	1.3516605202859235	1.3133795363364007
0.2129127299589465	0.0902706522662341	1.1287656751093036	1.6296200616988508	0.035581943329809844
0.8082369156967011	0.26521274048060395	1.871435303966348	1.173950472171132	0.5071694687267349
0.6852797504171221	0.687585639478074	1.3406423512954206	1.542313378503684	1.1558062981684651
0.6879413511675948	0.3972375053667617	1.408063795043196	1.6426492254892389	0.6954227865671156
0.2403458732145154	0.4671950849525092	1.3894572212431477	1.9841725308557077	0.32160810629343084
0.15973836011366338	0.7772385480763723	1.1483386233267123	1.2565204897142972	0.1868782900453814
0.980815495038452	0.3145654691022698	1.426131375696255	1.0594120022754243	0.5195826143801454
0.3035351992951443	0.25776851907460163	1.6579308037587754	1.6026091776870042	0.21345677793589166
0.5811619232012483	0.5329562628044365	1.337392120601438	1.916025875111876	0.8850643861256653
0.586624647736292	0.7177761957319124	1.7022057723411117	1.41228880738122	1.1775133170339425
0.4186146284901551	0.3648969660271068	1.2131452016157265	1.4405977831645584	0.2812781631722744
0.4832092575497745	0.41347056376802	1.6900739147046344	1.6056788781267914	0.5808651526266001
