d1	d2	n	target
2.668949621844661	4.923726933384531	3.9801176350200183	0.8452843159815929
1.6127708622642665	1.7919299154677	1.072215959751499	0.8207424025960638
2.9379900657177203	1.9353988616717792	2.0963844913956886	0.7024700131400681
4.9552499518793525	4.255225630478288	4.024228303207123	0.8714440490907551
3.8840725971707504	4.372983126202923	4.0905290459851	0.8383136090892073
3.432807582623841	1.8984839461880147	4.840824243425415	0.35197095184656163
1.037704106497999	3.1528849505576493	3.257019682902112	0.5008278091679259
4.143881912372526	1.3391344335111532	3.634207219995508	0.3383902879742545
3.9294429478667032	3.1813515173224616	1.9769620352820008	1.1416684178223941
1.6812829177191817	4.3595234357980726	3.3156668685836586	0.737821657170302
1.3892725826982055	1.7924475502796686	2.8563854460231317	0.4322701327356677
3.976946351116095	1.6795616981637118	4.2547313934002675	0.3591066159560673
4.733102681733273	1.668014426837224	3.400008715235445	0.4445165943408164
1.332103156052002	3.056985396716738	4.687738585717887	0.4378007633993696
1.7882813936971025	3.3837850426396585	4.728782901037427	0.5110699396161499
3.2864014890033624	3.7664622747548346	3.4695185209056234	0.8160299071193051
3.2203416572824097	1.3976101536741914	2.9737135932838124	0.4101320207317927
3.705706044622395	2.7354259712974005	3.9138928978089016	0.5880033054108501
4.033109023311146	4.5103318957477585	3.2503774902686686	1.0324187931249678
1.7361757540325824	4.737181250713574	4.1882244673116205	0.6848864853103829
2.6609309578833034	1.2964986686536493	1.2751534017857191	0.7356486655817961
3.9800143472579665	1.2014181667696806	4.777746946241698	0.2365178100708591
1.2588643542568154	3.9822635492031337	1.8550593456701296	0.7935266368865951
2.959081893288324	3.2487341486868	3.2254712027364905	0.7514378541395771
1.8630117898798733	2.122150919566951	1.2100524445870748	0.9033699544915476
2.368696365342274	2.6342658707692257	1.8061305659042963	0.9026878051081888
1.336431196799898	3.9393430874050264	2.867705420756148	0.6774026498950503
4.603548021990927	2.2776548227474995	1.7252284184529325	1.0259756516362692
2.673707401795729	3.78078620039625	3.5446276979039264	0.7624568089933141
4.633077510268364	3.0088941595202607	2.757018866043522	0.8832915670488056
1.863556893865547	3.1879727558981115	4.6940940838114225	0.4977484770809572
2.0086594722446924	1.2573443406455276	4.121887136269043	0.26482399201032186
2.6407247266864045	2.8295732509238083	4.501079940539507	0.5077659222711853
1.3331734068346113	1.8661960354058844	1.2872655011731822	0.6945069510070205
4.965757599871783	4.955030143256009	3.0164715879858752	1.2343412781173984
1.689713919996699	4.170630065519438	2.641969729527413	0.8161357705999048
4.398856067765791	4.5518855336764	2.8816774675623926	1.1622431058880318
1.7865096777258072	2.0747061434397565	1.6297658773196968	0.7433334542559515
3.1285506099800626	3.9068864588308663	4.100776590921936	0.7303190244492997
4.2239876237626435	4.847978177024394	2.115225667322925	1.485764871831602
1.6065255094800448	4.351681990331306	2.4908019162583663	0.8369334369682788
1.6795739446031102	1.2470446369585368	1.8880531505263325	0.4740659390879568
2.632376247413836	1.0030255027483983	3.5698733871255994	0.2538721720398465
1.2402827023191851	1.5453748592990133	1.3806212912289366	0.5883539864391291
4.387146081179221	2.2319210085834214	3.362695809867419	0.5765097373845602
2.351670480988453	2.370058199291854	2.2183405016268583	0.7346376383339173
4.625862846965784	1.648674567331514	2.348044425037741	0.6096158994140949
2.9282332222080565	4.8577753727923385	1.1317011520128082	1.7407355101338455
4.408575783960113	2.2268801141253487	3.293961501739186	0.5861620531565459
1.4013603443196163	3.2666461574043337	4.290768152571727	0.4933153217710021
1.3801539909881668	1.2418577272479685	2.6415674520411785	0.350672154826596
2.8697947793899186	2.347089906353572	2.7221042329885705	0.6630264760561011
1.4894939944146413	2.7163452249649973	3.91454454260872	0.473378138142159
1.0196404305195277	4.712119704305606	4.867773723651776	0.4965808960145418
3.0101293321534555	3.6128384358838153	2.05989549388434	1.1081910159843078
3.377749753410316	3.4842159232100265	2.3578573726260106	1.0279811579136529
2.6882246581328166	3.428736572698275	2.232812072809504	0.977327748598691
3.610113734425112	3.8475611076176364	2.878228882449609	0.9755475262316172
3.7243337991313794	4.072784055880889	1.590815646361898	1.5172181341652369
1.1913300705306438	1.873783201683992	1.8970456897390744	0.5400114312073101
4.781292584753387	1.3823842609547503	4.3126236262272135	0.3004042181305505
2.273103523231037	1.2417553334089226	3.3292104890369063	0.32041227428104
2.80521760651142	2.2117601805241085	3.1392875881761433	0.5631137185730765
2.473060479916805	4.446906923680418	1.266558914417176	1.4510097889835603
3.2932743007102077	2.9598553718333496	2.3379080315894942	0.9144767148156469
1.8715357725467696	3.2404957570129107	1.2465541875633752	1.0881385431437065
3.5210307931188143	3.727887080484048	3.5881991363411943	0.8022226937218917
1.2757306378045197	3.743105008845955	3.253752257049054	0.6049130718122661
1.4951904419783375	4.774322888386486	1.5306090784573545	1.010710510555141
4.046600867406156	4.625479346974874	3.704338024150583	0.9542203844758989
2.3580542481546223	4.97843002287579	2.7272163228001443	1.028928369160902
1.0392294481653708	3.4827601811727917	3.3379950927298365	0.520647523623195
4.183185870383074	4.008053151023619	1.4853123194949498	1.6403278055199346
4.008110314434534	4.552814619674725	4.727358483364885	0.7764989763179929
4.034148763088084	3.328798606414275	2.243949413402744	1.084615575447861
4.2261900813777	3.417229851031825	2.771983410592961	0.9543822027957082
4.170407800020994	3.1791297682399056	2.9319978916886424	0.8605489064253838
4.273837268874957	1.9855693049566543	4.90602945791317	0.3697097557580688
1.9132069384577808	3.4358589111755764	3.7232863778836514	0.6225340598179171
1.3801631321110817	3.6802585657676015	4.233161835520603	0.5333939472207981
1.3499208782093963	1.0138021335600786	1.0801226102316503	0.5536480130826108
4.320802270728162	2.2194782285919694	4.346192748184791	0.456695405646867
2.681912686694018	4.861583455592792	2.6226216717952977	1.0960987691715944
2.3772441437056795	3.267951444080745	1.2420929317427791	1.248847630235086
4.863824810484599	3.979706172683577	2.9848913278227114	1.0464327564560278
1.2666119257788706	3.9050872870152187	2.3120312666600475	0.7238173357284126
1.9793216314860689	1.5935681628399399	1.5432907335887966	0.6785764165779327
4.3238203852890935	1.9781042196268648	2.4678825042153965	0.6761888526659423
4.266786900814473	1.6861484545908234	4.833423281954643	0.3224854503885748
2.147291008005934	3.2356948814292252	3.126835643324911	0.6982948471799296
1.0203886571279428	2.739733983443583	1.0177417902173436	0.7399222175532174
3.748665742976133	4.168581205306241	4.087260029889707	0.8017616546912865
4.588336355339427	2.6753425402479114	2.417563638420834	0.8915911541203582
1.2043302600437709	4.116933344687495	2.7154530116249056	0.6711776488471054
2.0226523530209946	3.9034893576961647	3.1174289623493863	0.7733793201286991
3.911545994054155	1.1087189036286014	2.6454195871166606	0.3785486936519867
3.3430574327809417	4.254139873299589	3.659822406331717	0.8624971983464529
4.079279677985104	1.2816918540847309	4.335756510256074	0.2756354936651143
2.726044568236724	2.896355353757924	3.2057089921302637	0.6785918958861225
3.923493488214433	3.0770185182967644	1.3121835638024053	1.4677362341419615
3.7183505509380175	1.0392932503105654	3.1846590938486283	0.3000128085003883
1.4045104157606758	4.493097868490594	2.0608579246558176	0.8542162046799829
2.4446269919343475	1.9105928638739533	3.371566982422437	0.460038539954146
4.920843559395936	3.8027995301648634	4.298364123353704	0.7498877499044689
4.694019283981749	1.8828420703870248	4.160951736155966	0.4127168963310024
3.4163857575470864	1.3250832204824063	3.148972807424931	0.3746523716167383
3.009800953746311	2.883197655306295	2.7353119050389667	0.7806671737550287
3.765829380486017	1.6722674700321458	3.1473703528752948	0.465626690285722
4.006117900253873	2.6113841224190804	4.160623198415337	0.5426284019968952
4.692687506629408	4.62697081735946	2.1910096107470607	1.45639368491316
3.4894795135174044	1.3877652682570871	4.8854745903976795	0.26267640786520685
1.6968632868491915	4.943463579347881	1.2694927592926917	1.1818585330276288
1.403234045327673	2.042785598223824	3.0204985892864897	0.456359062610404
2.7961460314659226	4.121442370486555	1.1941018325895327	1.5447254644832027
4.2438207298932085	3.6022300253937565	4.078919814356229	0.7310109429657847
3.5937742511584503	3.1064363808878985	1.9471887014651363	1.1048711243251983
2.11721124568334	3.849909212526323	1.9446295771275512	1.0230912425766596
3.600225400994073	4.527860607634079	3.8418011295771466	0.8879095680775314
2.2626269380009467	3.513784942631733	2.7512538273360705	0.8163579641356169
4.567178557712476	4.052241889750517	4.568268046544223	0.7427781903354352
2.99863734379397	3.032229288703078	2.3959725192786694	0.8899540990981004
4.264076214613436	3.130916639790261	3.4388501521722885	0.7502607747308597
1.443133297698162	3.9102087437537474	3.999307241184753	0.5828447326527065
1.5709483678439509	3.154192475417487	4.950476224235123	0.4532990866994643
2.248178364011996	2.3854089429896663	2.001353949196328	0.778935815814511
4.224383019397658	1.9685239196704	1.5134604565712535	0.9944795777254132
2.4180966397361647	4.1491210836146815	2.7290769706354965	0.9334482982545008
2.081822259614256	3.249904783648069	2.2050137777082544	0.8629363209139257
2.39132955395608	1.3750049593870064	3.188614494209487	0.3653419918822207
2.714407227481733	4.316475489403763	4.5812911666735445	0.6994207560420401
3.041684701644608	1.9792352989640791	3.59527061052823	0.4661439715428178
1.8087075214578363	4.49543523209456	3.6538305033923466	0.7322424935936266
3.7025477885298046	2.466867783412546	1.8325812363112668	0.9872038031858564
4.51438372853611	4.467519670200517	1.1508674668288252	2.0871516128631016
3.970955800514056	3.4478137032256218	1.670845199338066	1.3578864592722322
2.9288186016355877	1.5963873145974363	3.706211857302245	0.375508005542416
1.2850509515761614	3.3564211498615713	3.5580005522086178	0.5439994654234832
2.1224265161675038	3.1959184448422486	1.8288561109155004	0.9583994627691796
1.8653179142631304	4.032900737483811	2.9816060538563334	0.7840541512376248
2.219615241661764	3.4297379569382853	1.053874407905492	1.3196023907881975
2.6964442427943407	2.5920129811088137	3.782495348292085	0.5464040441911989
4.7717781582327135	1.0944970697040943	4.109692786950571	0.2522428054254785
4.453045292037265	1.227634725880042	2.9183630830530247	0.38435081706468505
1.6021494932552365	1.7196774528896608	4.2425962569551405	0.3234937471560619
2.567473304692017	3.2986219599589033	1.8635993929763923	1.0477227289286568
2.6824274764755667	1.8306837927092616	1.510941705012891	0.8346273756693001
4.669534688581255	4.221965845917846	2.4770946709822184	1.2486420348206366
1.7230845493404858	4.917519541894082	2.4620615912611123	0.9250471187991892
2.9438882273177334	3.860379247313628	2.98158796903062	0.8992457689469772
3.5963598037262074	2.6014995598731927	4.760365117750839	0.4744028299357116
1.8009367757205281	4.850310104173389	2.2089734581875207	0.9894172887234456
4.9947671430951015	4.588631307522329	1.6703063853473392	1.7723606529639098
3.5374613556590893	2.2876309843593785	3.954889665701415	0.4971406651240436
2.7359701174597997	4.770432191721863	2.439110159666316	1.1405127826431327
1.6378708434654552	4.623862986209172	3.3713918461957344	0.7464482553112212
3.5425417342326275	3.2581279036702786	4.060923118020177	0.6541587617177079
3.5588831561875867	4.8780290782832525	2.93806655346616	1.1321270319471817
3.1246648873197285	2.8414278704448144	2.6054426625185734	0.8084187485976586
1.3381250462088894	3.589211139758876	4.200818696699634	0.5214536515998758
4.080172668705527	4.788570284714443	4.756488179223131	0.8075014027456283
1.501728840060736	3.8612996886166937	4.885609074189019	0.5178194666724435
4.5222678120157065	3.8463642895038332	2.6673282564704297	1.0933796574272099
3.672405099371365	3.594955756222828	3.023650383594377	0.8981639252667563
4.1664022194795685	4.969913843062207	1.7376426578074171	1.6959282596703684
1.6786075595880825	1.2617739463954916	2.783321587011088	0.3569374142231668
2.4428900135466587	1.189069901189209	1.2363849079263765	0.6900631054575903
4.66768000728513	3.0295003312693862	4.797966508188613	0.5561773428674863
2.973426841555633	2.669885248118824	4.068320325675023	0.5376074529415557
2.1824382282198616	2.830222342264737	3.5988244314122517	0.5781106633387697
1.5058658485303829	4.471180058751568	4.113936831016718	0.6312451106739569
1.0070869880183908	1.544819938313478	2.674247156404042	0.3670979041571884
4.492232247060958	4.996408187336007	2.219782151121781	1.4995155228652313
1.6179030578284117	3.0490306069390773	2.8555189162616097	0.6432450938313259
3.1834204552796184	1.1757034810426976	4.990883646154768	0.21933929694857576
2.8491855966754254	4.2984389736218604	4.097513814284274	0.7667337320615276
4.294530111585017	4.197975069760177	1.8000181427458042	1.5114031861523338
2.6796947625083445	4.840697929007283	4.240310943178581	0.80054576836943
1.9968369263091617	4.460475551263625	2.6419344071416138	0.9148370493612166
2.3141347264331533	2.0409605842370824	3.9250070090764173	0.4245843772476934
3.2572275128151453	4.916075594905443	3.7091625586650494	0.9420576046449584
1.6260059450980866	3.6397073144414103	2.121631739232297	0.834782630913625
3.7746867695559256	3.2334104381326094	2.228782931010421	1.0479757918596713
1.921152099107708	1.3835899164886274	4.906580329710514	0.2458942565530932
1.4225178083464431	1.7022229845414936	4.6391095212888285	0.2916894938778756
2.026138314289451	1.2973721381791807	4.7468410106614805	0.2408267916750492
2.1305308242543752	2.680017393551964	2.008489353238959	0.8204804674144389
2.6448985775303893	2.558317605719358	1.8683399992179832	0.9022122899360902
4.398130062947923	2.5806334781130533	3.0424394610395287	0.7110757231637004
1.4283140544823985	3.00633525300829	4.555696871079976	0.4513670743016495
1.308272805729659	3.503738136486344	3.6552287959922083	0.5532186863387719
4.963836819675366	4.482505387427978	4.057102056016755	0.9037064304180709
4.491231280314184	4.759108238158664	1.1126138133498125	2.190857481611721
4.352822762519881	2.0570246846367057	4.767288059975481	0.3925724033213522
1.7499007431901663	1.7454330869298682	4.474290798154484	0.31899063522810595
2.002723947272232	1.1521056540368009	4.222444215133288	0.24013639920600235
1.1262282184773071	4.390321956593725	4.672244774298512	0.5122598866067245
1.9114494531602435	3.1679484388159542	4.089877994242742	0.5512129021290157
1.8178298823987389	1.659447744118279	2.4041184574888184	0.5002870178545267
4.771039310711439	1.6823497196748998	3.3481551911376246	0.4545942355790932
3.574671083438828	4.9538178771589045	1.632791304364155	1.6410966625124583
4.380921892170877	4.693779517756927	2.9530020080990567	1.1663257267023104
3.873049823683506	4.201203883338509	3.4106947463856283	0.9345515498671522
2.9816690164703386	4.582325902066325	1.0529428751916683	1.7693912430883356
4.624526647363809	2.146443393890979	1.6143358595910628	1.0326989853192514
3.872899467152219	1.3322786786858014	3.0698656198092347	0.3902551242176605
1.06125384969645	2.030528632410128	3.802295619129264	0.3552592197727335
4.4907890290861925	4.2173608561720775	3.973762811304791	0.8584300805716398
1.8824578812088668	1.2494666173398359	1.169611981287383	0.6815195191765441
3.312675193770708	2.354547722720658	1.2609901109106434	1.194135424362653
2.1650603889571767	2.035932652366945	1.3176161726189235	0.9016632457162982
3.378196519402088	3.6075321423855553	4.138534944952752	0.6929004566619364
3.8667970244479166	3.841463341416545	2.4162104759580347	1.1266415421810572
1.336099445648358	4.308605719327089	2.6224185070260133	0.7368686600834508
1.146270208314482	2.8445696472851587	2.3713959229342616	0.5861486611421046
1.2034658584193747	4.717448542309533	1.7350447766451764	0.8342186712854357
4.594992382794529	3.07760035416352	3.9934498642875926	0.6599728677273953
4.87568277808939	2.801510582844929	2.6602062440026475	0.8660551669448474
3.701415079627043	4.613995314575581	3.723808096357876	0.9283025772529618
1.844294071371284	2.7541238884265837	1.951922065454856	0.7993989045299472
2.5864188415465303	2.822875706281717	2.9162372646871666	0.7043701000694282
4.9639560561731	2.297456105986383	4.022886267809322	0.5121717856140807
4.995060830402776	3.7286154494469304	4.8999366183780975	0.6603530343046998
4.237704576570783	1.2851115574623508	1.1700651985716797	0.8722545376343945
3.2174387330970644	2.6681233011848957	4.650625891026987	0.4868931225353673
4.091641787149273	4.289534958019446	1.155613395879731	1.9462688610759709
1.2873930444105652	4.504875856641999	1.4924837560464637	0.9024719845082144
4.768104415149786	1.2466626870270874	2.422691886274144	0.4644533222820045
1.9078565917161516	4.052853102753327	1.8247597469102752	1.0262839618548716
1.247364536627948	3.052438772768421	1.477424766125865	0.7777835124412754
2.725896773172796	1.5201035558126033	1.4259956206558728	0.7663170831482209
3.006050308136885	1.367404139704457	1.0518460550064337	0.9075309474660818
2.135724577902622	1.5869650203535937	1.3716352362372888	0.7504472851089865
1.1737318586913283	3.958996249375093	2.7162593149278345	0.6501606796918039
2.9520531201915516	4.952658848842481	4.684747496636943	0.7784204157864195
2.5617905815286384	2.2267401347738742	2.156356671268901	0.7359739882738806
3.3069519418594195	2.058490737766637	4.467802785644911	0.40439664290660904
2.2731579656604035	2.92791337698143	4.589675384768049	0.4981381851631144
4.44885450040296	4.685726082072499	1.6730046210491127	1.7187454191560676
4.091469762975317	1.5361121893189065	3.433723585354266	0.4032673032389424
4.019645776469757	2.8044633498119182	3.645433077445397	0.6457251686969262
4.127014135085342	1.0783124747202324	3.5111814260119023	0.2858377918412649
2.99135852421792	4.714812604926851	4.378762060461741	0.7917526055502873
1.2631130975025109	3.3366884408812347	3.4157644766727753	0.5508447008633527
3.2540952843027435	3.5284939695244937	3.9010340959523835	0.7077714026785414
3.788099235087641	1.7645636402059015	3.5995183730349773	0.43405111220069786
2.760582887897868	1.8015698930227635	4.635437080109141	0.34068751781221
3.452032002286352	2.9125326681900954	1.9187923018934303	1.054307516915204
3.3097570791697764	2.0255182585352283	1.6427468802265346	0.8983414864598745
3.3335355354069374	4.970446225521409	4.814268968219487	0.7882949994325942
2.873356675274033	4.491603512112926	4.385145435756776	0.7551025448955981
4.9414209194337815	2.9347834786767915	1.8829655435295307	1.1848708701898003
1.1193814887551323	1.6228104395521084	2.610452117988217	0.3996882394333661
4.553262677312902	1.9015643943666125	2.8194160602630536	0.5874387497644473
4.7531565725741505	1.5638154552475023	2.5587913174467363	0.5415254129369136
4.418865965557912	4.717486462019843	2.6345458859164057	1.2742646986733146
2.3455292298039048	2.7915143361563524	4.801305454530999	0.4659164687424872
3.1707209670164733	1.9907330911911845	1.5198021949812714	0.9269351364602624
4.651855065610329	4.452655784306582	1.761755291335097	1.6376477252202708
3.563703130477456	2.962494977837089	4.674803849649063	0.5380386540260053
4.897325106660676	1.0263021758889672	1.154236869455456	0.7525309093492183
4.323648793281675	2.375581164634204	1.5625292116475558	1.124818630683188
4.5479866589737314	4.6843305577388445	4.7006770885108	0.8174161073580308
3.282847037004177	2.7358338913595968	1.6598194239876642	1.0973218905490647
2.8782082927208097	2.260134559748234	3.0799247368317872	0.5847420481823866
2.3288971750091108	3.6340970172023233	3.860948435851992	0.6703262750209177
3.1275399634864445	2.821299566378044	4.632195168314929	0.5097863993121763
2.0261618848713687	2.0700422338032114	4.765342998822033	0.35770559468118485
1.2480989914432286	1.7029364934608604	3.7591852452298937	0.3323704714154066
4.273408598031556	4.141511139875801	1.0596851672124084	2.0413393886092748
4.5060291151658	1.4215377132024036	4.841150810490843	0.2756720919659815
4.374530605095924	3.987997521938503	4.9381330837711515	0.6817354102604453
4.017027271317925	1.2062001519288543	1.8144503649404649	0.5703823186276921
4.135345944282168	1.3305026254877133	3.539533904204512	0.3445761571657954
2.011387857900998	3.763945129531812	1.7399791145760508	1.0422697491870367
2.014105875168998	3.6032485184416063	3.8511294740501185	0.6388584477254985
2.6669019117890094	2.0938973220675745	2.65509101516223	0.6086498126891684
2.2213170694707887	1.1160893407015535	4.910666506161133	0.2061825936158248
3.3910717184880967	3.5626806145150955	2.531532538369961	0.994568044287692
3.758411811885922	1.429043162007266	3.968940783009901	0.328578661560664
3.1943946453935355	1.7776473743031844	4.910548707688799	0.3251572929828844
1.5065269769056961	3.3659980064710266	2.3858192476559554	0.728555878639828
2.0954785254988564	2.6687114896017734	1.8869519058667772	0.8443929476601909
1.8217766968885432	1.5265132157642918	3.2975244103899697	0.3691286886412643
4.538752278541134	2.7186549464692145	2.6180537509554163	0.8450793472294431
4.320509122343123	2.9424149141155027	1.11623057333053	1.6371626434248292
1.0761428570146752	4.218501986817287	2.84079318852138	0.6239636564248194
1.3909618535629311	1.268249396270036	3.1893711475309012	0.30924239351338306
2.4467845969731874	4.812278833306376	1.1979891057729648	1.5205797812525057
1.9782958243599524	4.823991530090453	2.4177457802175812	0.9933667577542996
1.7439466649840298	2.8359253615249336	4.696295175895025	0.4485485619562534
3.822345959779824	1.3395810522656175	3.6088487768675592	0.3383370629612511
3.966224366079042	3.1337105267924037	2.494520206524939	0.954055913421522
4.838582382403252	4.398755231268592	3.665455075821487	0.961570067658994
4.687952251779968	1.35413256162124	1.9924825232112051	0.5935699093685911
4.9694239478175355	4.601944075116496	3.818349290286167	0.9699736534257116
2.0060064839863534	2.5911308976360266	3.007336544591136	0.6027255611395896
4.39598793729048	2.8466705916853434	2.1066847480614053	1.0335572036772247
1.4821160440811485	2.678897335119645	4.5616629017336905	0.4206055264013048
2.0160740406382858	1.7295165058836537	1.6713295567633	0.6838214435779212
2.112832318494624	3.9538113237599375	3.472658285878373	0.7398612092670446
4.099410122168407	4.213121957393576	4.40507307447665	0.7754956773100055
4.8510970558382045	4.6441465728733915	4.269435860343622	0.8885299825938877
2.2758507971822435	1.1807685655781874	4.0740709308290155	0.2570858456655453
4.827932953234602	4.7221331885922035	3.143839375731885	1.1456134847207948
1.124164077203493	4.7118454232146165	2.0652824457571106	0.7530874888641619
2.9721284202659706	3.4992626600439216	2.967028187106763	0.8443377405818806
2.670649804791205	2.1127440296307904	2.3812409543052158	0.6659895053506563
4.821288536922017	1.876264490199535	2.357188869431704	0.6831844391245052
3.0706148570376866	4.755182118653312	2.6147595438156634	1.1421477467708359
1.5857809730616483	3.2116160380188443	4.13712475905466	0.5211646241842876
4.104900463325722	4.556796365417318	4.690502258337559	0.7855747433826118
2.4285651826984376	1.8271860040022936	2.097323967122104	0.641186152178296
1.112272776789342	4.532176109913329	1.4804981829519144	0.8158444148395609
3.013474416463397	1.1696969039035268	2.5181953311523397	0.4024623799627892
4.926448348173331	4.48093885038374	2.111595830403946	1.4831830973548583
2.5014064880591733	1.5148339337063592	3.155868781675489	0.4027248112715636
2.650695345476688	2.9586353222909065	2.5442277348897955	0.8082817453497474
1.0877755400105862	2.33185758171783	1.7037691340893395	0.6060766996155719
3.8206298001582337	2.7893347763780434	3.0085384283956635	0.7460886449979275
4.282234991351639	1.9960046991374052	2.571408025646099	0.6571163753623432
2.81472549472523	1.5094378323080813	1.1316503119070989	0.9049848767443268
2.290186575730996	4.52616901454158	1.8932705021890623	1.1696728572289594
4.506018748768796	1.22020391512683	1.744525776758647	0.6054640979946606
4.878048409079161	4.101194227544855	4.715042549137579	0.7381841510977848
1.2381700745352655	2.0007216588852392	1.315241178005417	0.6825813346417857
4.0315453309374325	3.9916598894527495	2.2103849622087126	1.2472021046787605
2.240672502397201	1.4805795005373912	3.094717540687109	0.39424380103684414
4.548002753246765	3.2271843179572923	4.733287061891849	0.592919622778939
3.7502815138434173	2.565662737296746	2.7592711287375753	0.745096516315339
3.3941210425845134	4.49317783189734	3.9022043583708594	0.8597711159548355
2.604580744623388	4.3571101412712965	2.2208329044875468	1.1190161724659886
1.3315770345932898	4.5105114941729765	3.413328179922365	0.6632448044748848
2.083189596909864	2.5866974122527435	1.0030109621652743	1.1523518901365588
4.913101679110526	4.444210180722008	1.797556794278255	1.6447124689584298
1.5610613205414818	3.456124241040025	1.4083643890200281	0.954118337419276
3.350880478846134	1.6532089706683886	2.406289897322053	0.5701397990432238
2.8164164224273254	2.3132384674181043	1.0393089802341424	1.243242097986874
4.829106219897473	3.36367557345743	2.8329086831699417	0.9530308884726788
3.3484380633418445	4.616031825311197	3.009070251039084	1.0520551455260485
1.6062206214103103	4.876942856487894	3.09313716160285	0.7956611709960963
3.057198230749325	2.0167666254737533	3.4382175060890208	0.492146905285606
3.512205513018175	1.5467046537146838	4.514319774014597	0.3121692051408362
3.999703794452015	3.0682316675101244	3.341817322542015	0.7467224168377886
1.8500162598986416	2.49193371513847	3.298631206670529	0.5364060719538539
2.5187890355447218	4.7029473490849485	2.643232817066458	1.0426944925390595
2.2393236999575117	4.146222789680788	2.071603502439398	1.0568593287340784
2.040401298140805	3.7215410550270778	4.601759399990822	0.5791663926155368
2.549586278457169	4.56796056260221	1.1643647864187625	1.5453116250472685
3.86934508212932	2.1765583786110465	4.083414938929375	0.4684872924052258
4.542267501425134	3.01182226736629	2.7608255073483563	0.8796489113325068
4.700372708975953	3.0949681970310063	4.407067996397919	0.6109873041707441
1.011801979944749	1.6686469897788538	3.562605751074797	0.32016778767344944
1.9556068650158989	4.200112768564345	1.4735338756893426	1.1598476531471442
2.242188117228381	4.757736654916878	4.958470948186385	0.6719599007948328
3.4184073456246806	3.243571356315015	1.551661221375234	1.2971609282489138
3.1718815374669904	3.186461811412108	3.3887157994907833	0.7252982327338516
3.02515832813622	1.6055302349064533	1.8645718154690971	0.6702841759881393
1.7082676858460744	4.4578111605607065	2.0803914826657137	0.9505044994008702
2.126006060821886	2.796140804020439	1.7757572997220916	0.9046172528782124
3.0732162519501616	1.947046477846654	4.088936136803838	0.4122923893804834
2.585308416491175	2.8232658079717217	3.8355471807408175	0.5729507083864845
1.5158209123323565	2.1069717079010317	3.4050086519535467	0.4394105356296022
3.35751534162116	4.833389063963022	4.113818538012062	0.8703490231668775
3.170468587095041	3.2733508749225777	4.516810851245385	0.5898714899792452
1.342287030674262	2.8949490408704386	1.9554022201076984	0.7040021478188071
3.1994112544186257	3.8420731208967513	3.917815733832685	0.7505977567520177
2.6615082014876013	3.5791470869005413	3.112175316062136	0.8030472822183498
1.0124641787874031	2.2994496655030128	1.1548953948962628	0.6711689246580018
1.8157362653594176	2.8250704475174153	2.9291812417695797	0.6298842660500453
4.2199924033310605	1.990084363331957	3.738356580854009	0.4727107038408484
2.23998881746802	2.314939999659111	1.285417665157374	0.9983016866673006
4.033386276745277	4.040889648612648	2.0555293152397924	1.3216796471417724
1.8517466280826564	3.695916803853621	2.58839975288694	0.8062103622755776
2.990679756065272	3.93539556240476	2.9373531682295435	0.925270083872052
2.439031741740607	4.293827341686198	1.2911235214159826	1.4070799040953688
1.1737392438164551	3.83026635621577	4.209725963968973	0.5125453904349537
3.3337329817138435	1.0179987841727072	2.74122572699305	0.33414381375699603
1.0078428132239259	2.725207289093508	4.213040634243277	0.3939845531155637
1.3508960070911176	4.082427892786333	3.0638459893285237	0.670805322636957
3.333374905548167	2.4870713724355578	3.36079704720016	0.6055822710888235
4.240920229385525	1.1457731261381254	4.755404350838903	0.2279884540202663
1.3652868208756892	1.6039169402580304	2.3000226928029117	0.4615845255041906
3.4283507797920167	2.064397716980615	4.046120474266104	0.4441212312201441
2.9111889855512163	1.5580303885094953	2.5188755788214827	0.5101501255353288
1.3390856982371462	2.7651039582640777	2.7157008195015337	0.5783985895386403
2.2932435848209085	4.282059768867359	2.0177268007557405	1.1022097837874554
4.522379980747298	2.1382683172227828	2.8273394607206663	0.6479289342490515
4.312391274217294	4.737172196635293	4.068712947126498	0.9167746787311492
2.315093513313205	1.4935900733012066	4.629070412495169	0.2831867157431631
3.922467569353604	3.0777169661157937	3.732042534028523	0.6814112638020479
3.8809854940212944	3.0964534824954297	1.8633237573602903	1.163565781390788
2.2485418873645	2.783529331560123	2.3006069360460075	0.7866336356111107
2.0355807258583067	3.6637767881979295	2.3888953546888567	0.8746678676605841
1.071828640142377	4.2452889441732005	1.8497918831203275	0.7306133008284929
3.5323575273769885	2.6725162092043404	2.961631200293886	0.7187636788462878
1.4837652399801198	2.2588283810022336	1.0821297302362651	0.8672817140680334
3.0909869864114956	3.4938312959829707	3.7289103257156873	0.7190079102732999
2.1942502774923938	4.340080299692918	1.1772445041223834	1.3755423038904613
4.644056895320765	1.8183951931110136	1.49581243221391	0.9634567845278896
2.9775306635123773	2.6474498006971534	1.768524645500836	0.9961554277773498
3.788349313055056	3.785350863710153	3.968571506104293	0.7619803721578599
2.9828988331092514	1.191588413887561	1.1645355391920007	0.7618808735646897
1.7527378539559435	3.020095297630438	2.6085147129480823	0.6972259336913273
2.504140495590776	3.185984963804992	2.4598894463074563	0.8536533998053917
2.0927875216524616	1.3761355897083931	1.8989261524962024	0.5382915982390571
