gamma	pr	V	target
2.8055238150288777	3.4488419528424763	3.8901809205412237	7.430873551061604
3.850956531264861	2.889524380093345	4.519435283409594	4.580574376513664
4.789864986482648	4.228858503343966	3.6275055616739023	4.047692409921275
4.181312785310892	1.0399153045710294	1.4129314971414253	0.4618625037349908
3.3134667767739625	1.3088561182604432	3.3359498803702774	1.8873313656232544
3.5419858454236026	2.9166418166559533	2.074154249919237	2.379857869940655
4.384718154156852	1.611266334084411	4.516658953290797	2.1501171390122034
4.736174918268205	1.5476153451165495	4.3423171471450654	1.7986943323840396
4.865585315256244	1.6520609182134245	2.1355118077605133	0.9126678912144456
2.2321309434312258	2.3003168160616645	4.53487877862614	8.466354951061382
2.151236042132925	3.6733446544389023	3.7686443707591737	12.024927249637873
3.2609735539432436	4.110264538639688	4.264649710365023	7.75278350499158
3.5855340333098464	1.7360857968248815	4.6540826367693695	3.1250359341049583
4.649245876411486	1.9046796765028624	2.958383275862892	1.5440923115827447
2.2288819654053054	3.0905859546938377	4.396341426527827	11.056611983384647
2.4841287361146525	3.841333123620193	3.7182329724803687	9.623808993765227
2.5352658637044057	4.036408199459826	3.3659379686790865	8.849476782390877
4.904368497413292	2.4694476472246745	2.06426687595142	1.3056142071219217
3.934548102051658	1.965782743856028	3.5483109964679724	2.3769276509097548
3.7279581066629137	3.149840023138959	4.247992905221661	4.9049499837245545
4.158166371346572	1.5299705284511438	1.1525112248271836	0.558332905983951
4.3020526277252396	3.0411155652247603	2.9015622636161487	2.672273024742988
4.222398917671758	2.3046735213350757	2.6037750099300925	1.862231050287089
3.3727558532934965	1.8640400688403729	1.8833662333139205	1.4795749500839452
3.887141408056073	4.5337011364420485	1.9500366413582892	3.0621580613823567
4.484022938789852	2.2557206358537627	3.0567925149323263	1.9791115261288117
3.0733529798667454	3.020510300519138	1.2869520504235579	1.874862583614883
2.233448305877099	4.923466939127906	1.7518589974425491	6.992769631953727
3.941700242555272	1.561353201170269	3.6322320138895283	1.92786368924977
2.7313544506374905	4.798694220048164	4.451522231472634	12.338024715111489
4.915934777222456	1.4725357979802696	1.0563571258639497	0.3972292113581976
2.383347967494334	3.3372329098595137	2.492018930922006	6.011826224264794
4.051803499015817	3.2254938383641103	1.5321210400282896	1.6193201743929346
4.4037865069130255	2.8841368930317746	1.0960647826236896	0.9287306563726888
4.981273284212119	1.452132721090675	2.7533678462173454	1.0042655344827474
4.264173758027349	2.971278552548016	2.1909345446526567	1.994341387787252
4.459080854053045	2.3170491101729067	1.2668337227762	0.848582636238838
4.013987118592915	2.7106041059915915	2.297874900628244	2.066574572357756
4.512007957509248	2.862945433036859	4.243280961847221	3.4590701381634803
3.0683237713259746	3.3030043254416364	3.157156616908288	5.041813136953621
2.66781489886198	2.567357002566464	2.9720591269407084	4.575050155025775
4.401864075283367	3.4382268890679155	3.6778964344428067	3.7172097815386533
2.7653879249409132	4.23881777340426	3.447349469055515	8.277323071107638
3.084265456072272	4.719555417012471	3.0982745245815755	7.015650656820017
3.5004810595291147	3.6552741264238566	4.642138639530716	6.786009914246059
3.3972932299649568	3.5617493334728225	1.7630581803644232	2.6194423028002234
2.1512122091874275	2.5515732666066984	1.5320536981971933	3.395679118175024
4.797950205458021	3.951345815124728	2.5948545195697683	2.6996582345984157
2.8257763409905734	3.460599901692063	4.056227469636232	7.688225587942518
2.5590926860154912	1.4145292760338468	1.0535120762150836	0.9558275064902908
3.8733413470854696	1.5109437804412902	2.2385622385777477	1.1771457975017854
3.8567507974691893	4.049222920815828	1.0190768132854289	1.4444624270632818
2.7937430084021493	2.8413070426423896	4.630457304874966	7.334691139906313
4.820937377524942	4.277337820402907	1.3949366946739092	1.5615580397346054
4.693355700716167	1.4703156611685055	1.3427007081980369	0.5345257915837369
2.53178656526767	3.3447231448753056	3.434113553374633	7.498537553823618
4.529853074854478	4.694301761541208	3.0657346170572297	4.077077178024731
3.104609626078076	4.836515860379985	2.1952370927098293	5.044783072655044
2.8075092402489656	3.5709653786852726	1.581275538900092	3.1240118046623935
3.786132597220132	4.643381086999919	3.336377522075179	5.560421747533759
4.578864695297568	4.684672968769019	3.7474915373926794	4.90540263480244
2.0101389703315418	2.7948222918072823	2.3054292119101487	6.378592592577048
4.152961869889344	3.7499017049242385	1.9552090677429133	2.325382329114497
2.2626784458462663	4.287530527645123	4.762408121980006	16.17115606531896
4.697990680695519	3.4212902349104164	4.5323137399841675	4.1931854563899815
3.7525442506818587	4.332780225635025	1.6862961432128811	2.6543989554636416
2.7431700811091577	2.626283660706159	3.4850337036230776	5.250598993192803
2.650356848757473	3.443365816338348	2.9498374331977586	6.1546503647836746
3.9091124864472304	2.3358489285937387	2.102371669222169	1.6880827516765444
4.038457280532711	1.3135662431752406	1.8268064942393683	0.7897531944979092
3.276184121394125	2.2832828574550827	2.630024972368933	2.6382272319915603
2.4939566128911084	1.5051526373678996	3.2930860098925065	3.3177650877538007
3.0596961815290715	4.059714923965274	3.9807301219546636	7.846122952162862
3.5702305338554243	4.050172163424241	3.8303521259339743	6.035873184223592
2.2466838229735457	4.044191866714125	4.643826425036457	15.064384980764356
2.420140435755743	2.7716571399622456	3.45146561991857	6.7361502341074635
3.780945228429757	1.5126213182807966	2.467522377362356	1.3421432803409452
2.362798193393192	4.711721388687133	2.4314975416765927	8.406629117354845
2.208016237623128	1.8865245965933592	3.317280637222495	5.180502811979183
3.2562397471842552	2.042506318243717	3.2719734123720285	2.9620196063984854
4.405609783481323	1.5020013245036226	4.7706672636991385	2.10404274253562
4.396015191699297	1.4333642143514982	4.161436769890217	1.7564275215336809
2.6865073680651093	2.6803503391703503	1.5548953776838754	2.4711806374915812
4.706510562811847	1.3513305637309765	3.17702399964392	1.1582887893266192
3.7790345388885456	2.023331026433232	3.124377415993166	2.2747647341564017
2.335808348953325	4.167101571012095	3.138598715260743	9.79097012485927
2.1288103072685165	4.979761279713358	1.4942608205508408	6.591950948762678
4.838104044502749	2.4674821758927052	1.146978030856607	0.7373817422518193
4.616170974880799	3.331624151843556	4.539305441387837	4.182119635983502
3.840202183175297	2.0078093299616504	3.6852445829219582	2.605190750367316
3.408573880004491	1.1457260246711414	3.6475072649795073	1.735069882372172
4.386553190268997	2.0179699706977665	3.924386885859736	2.338452829213065
3.2051239488826533	4.220706436050489	2.8930185269285738	5.537367603489091
3.626642700373069	2.6820903807079857	4.059141631919489	4.144828957267871
2.473480007522226	4.624743604572818	4.000381279577602	12.55581184958852
2.0194255079782053	4.000506551864284	1.6677973559786141	6.544896314206233
4.118822624549358	2.7498651171957023	3.960948310437444	3.4923671208974216
2.41766789710458	4.467896773102521	1.7197150304538815	5.419823112954357
2.6151947213198925	3.8731446477089695	2.8075217071991	6.732276628962147
3.8030163297931927	3.786908067187487	1.7279327643912286	2.3344575111745782
3.108987597714276	4.237641671848769	1.1203679943550722	2.2511835090117467
4.76900336530978	2.939160723383388	3.2567517917165	2.539694456132401
2.7595317141627818	3.418565596363276	3.007670541174176	5.843554256221907
4.365732014592588	3.5823906321208785	3.6049381074120648	3.836994879383405
3.698120051352148	4.138960680650005	3.6597947408929214	5.6141855230697635
2.9698626138709803	2.1900622981003384	1.1048384790962178	1.2283420587409686
4.767418084253384	1.261039610490029	3.109889468359317	1.040949986474375
3.645765706398514	1.5763072741241442	2.086199286727222	1.2429260470750838
2.8203335797676794	2.6503511516164626	1.3988974499049704	2.036752773534041
2.7065378018603354	1.1121550597627556	2.9778170038167247	1.9406509742896276
3.0008665712176583	3.0182554579716463	3.369755032235712	5.08318828670483
4.9951914593790665	1.1414216664653716	4.870289582132875	1.3914362071326203
2.91548664595716	4.658668593703053	1.6891844915863454	4.108277526514047
3.770715045645086	1.9272937640127268	2.746423640801712	1.9103967997625315
4.155066706648231	2.935460645461798	2.1502283831698388	2.00056334284464
4.023567738243003	4.727699621445217	3.1274118551616366	4.890071969197158
2.9523829944646036	2.340944296746062	2.880088194501254	3.453280453762734
2.823578116951452	3.185851125589694	3.5090993753876067	6.1305123652031215
2.8302006625044163	4.120891739502351	4.718180509533139	10.6234859846518
3.689503021035333	1.0426219877134797	3.0152925648026296	1.1689186823229423
4.185782414395641	2.8902830397231836	1.8471521543360223	1.6758183231036332
3.5546670859766323	3.657918686235925	2.5999667685609293	3.72278136690193
2.328525791645146	3.6388897390625177	4.267929532794536	11.69004401841239
4.884689197504759	4.3150352055910295	1.4337817547078229	1.592616148718487
4.1297549897674815	2.7788562633165936	4.281478582116152	3.8014520667169633
3.365848484196275	2.6113026738440017	3.963300303490316	4.374488370191169
3.4830104717250747	1.8505360183817443	2.927376646207063	2.1817128783239106
3.7482416797738534	1.1437265676368598	3.1705925626293903	1.319494924962155
3.0324124435764266	4.20868752980487	1.5903425155869222	3.293256117685983
3.6295125251900084	4.410676356077046	4.802396990596646	8.055416605170798
4.705964449645078	2.4480718477721317	3.9816485425799466	2.6301821933954095
2.4644168175951524	1.0033013562856925	1.5206150622120878	1.0418039017137348
2.394496097563481	2.278161743983705	1.7854015168056514	2.9167764903350357
4.640647687821732	4.78958285019277	2.2523277590581774	2.963129457399557
4.475347010662731	3.5692073083915163	2.258344877237154	2.319337037703839
4.2599115381040535	3.0753567493289724	3.9430404673183665	3.719811403562616
4.022257703057739	3.9914515324560833	1.581172969882851	2.088232008584766
3.7112407246134316	4.060369160362221	1.7960117788228611	2.6897172103445
4.720164311697443	1.1174735904130606	2.1754157498401807	0.6534576015826087
2.0715061620565165	1.2985481031956572	2.307600853359045	2.7965594759724923
3.510268054616555	1.7858782651595426	2.310213599573268	1.6435536626322966
2.2479449517661543	4.472470790203137	1.5367635552916554	5.5075587290636925
3.639832023669784	2.9526546624337513	3.966142722631333	4.436134457364238
2.7139872740588893	1.3574532450592818	2.4019322359579425	1.9022957506518692
2.5399566607658173	2.066091426623613	1.904620800761918	2.555345100079811
2.8832566624537663	2.794753860944049	3.023982298412609	4.487591294594758
2.5940919288697617	4.122433215882799	4.9916641314960035	12.908792551756973
3.9586992782414216	4.641008581997378	4.776814179806292	7.492899250059848
2.631231894029701	3.378942051590088	2.7192952585313543	5.632762045280258
4.893701721343463	3.10203361294703	4.5094838712930905	3.5926148295116747
4.7596575248026385	1.822333711997198	1.0456818564859542	0.5068497028058966
3.3228507407823704	2.9667978715415013	2.1855665557284127	2.791455383596189
4.24756492516924	3.929267975292248	3.933672478800205	4.75939778030231
4.3594001235940185	4.719634297189588	3.9117638001599415	5.495652174349525
2.968019477284636	4.970886251781554	4.011145350032684	10.131478628395302
2.1787960403208126	4.906239987615142	1.9999355259055505	8.323885824370025
3.0977926038897943	3.1290903953666227	4.6647846240532544	6.958043772541469
3.0381323825870985	3.538983216149284	1.4033503235263765	2.436756946589201
3.3725667992035886	1.0850940802250335	1.09055411183942	0.4987652239419543
4.458390385085422	3.593855893053713	2.653644820546191	2.7575883617765244
2.950012077775884	2.067464611816616	4.950170424504416	5.248327583076823
2.0534627517735067	4.323815792734409	2.406238414952928	9.876126746904246
2.0925574211178373	3.7634517546373236	2.5286908428231767	8.710394351283995
3.753523034516729	4.507982299652757	3.0171601567457245	4.93960079916834
2.6359210686601777	2.470555092873993	2.5922318245530405	3.914768052534865
3.9199691836905086	3.9115891056099663	2.1144088573223017	2.832460937363013
4.868081458469222	2.48517336442922	1.8825848145088118	1.2095271745253628
3.7026039952259695	2.8203574805196463	4.267646475652448	4.453589457827063
4.4050138207266105	3.9855288813989183	4.166164068379693	4.876446350408765
4.708666453899654	2.8862955414367018	4.6992251324558465	3.657204743703163
2.2076974828231366	3.0028901236420484	4.110261622478279	10.219996486928592
4.747191445652243	1.8910851210213275	1.6981862761887645	0.8570191425232084
4.7282139679888	1.838002664642238	4.559031209340921	2.2475940444684555
2.8899143183264635	4.756348645227686	3.1218170647294063	7.856679121634902
4.310297223990872	1.5275476557157166	3.211770295204836	1.4820820769751673
4.848951748778988	1.8498511919235356	2.671291572957521	1.283853948488278
2.8680299040261845	1.1942327228494878	2.389277872434385	1.5274668853488285
3.580183261934226	3.422546833045712	3.0878371339667816	4.095936656800295
2.49056728746263	4.45401711236523	4.887564765253993	14.60470606415372
2.6017754981882506	3.039241104314105	2.9632717514347933	5.622571527907728
3.6920015539995386	1.24459800501769	2.8566763003218805	1.320732381851566
4.495127746182007	4.894050154395775	3.6146696778424174	5.061438659648119
3.922924675187248	3.4934781479816945	4.498252363606031	5.376309033813188
2.960961470588173	4.661744344073384	4.574379086316421	10.874556258816767
2.9642938278015847	3.5452761938480544	2.0888033673924995	3.769998534452609
4.389285442554973	3.971504047733287	2.727237015499256	3.1957275448651328
3.9034834095443216	3.832836346432599	1.0081948364979794	1.330899911779275
4.154876658719369	2.340691139504725	4.318635966225815	3.2041166848641507
2.9604748176943945	3.2621760759891245	2.8075685924196696	4.6717167755620785
3.998488340270129	1.13774609075306	4.08081777744814	1.5484250550558882
2.872628443063632	4.99063121170698	2.7328577175424456	7.2831773290854525
3.821874137655091	4.465855293015965	2.406600363983689	3.8086493051747663
2.2744135117194904	1.8841028728812144	2.7587321434340684	4.078531111884466
4.086087847985136	1.0149950476395784	4.840464070172927	1.5919984464183339
4.434905471551632	4.388949438553258	3.1819960860721324	4.065794546927177
2.798153702760336	3.808925152227951	4.094221368711617	8.67255270010326
3.3911018314741868	2.7492426423938827	4.7670643208839225	5.4810783620739345
3.464236985871489	4.1908432491879415	4.062364136119592	6.908723232874905
2.5143504035329234	1.8588214553538192	4.050800757875654	4.972241128959475
2.4872457664182184	1.7433310896385523	1.2886678553083277	1.5105605187146318
4.6306494567959335	3.307512738586975	3.7792528513252743	3.442890066046405
3.00313735846013	3.5712695918714275	4.311807765432514	7.687255141864858
3.209219098043998	1.2624119134883602	2.3986695713235022	1.3706694125729042
3.8946661491072665	1.8549209023271984	3.912898926973759	2.5074110914572105
2.3591883060303456	2.807025575710444	3.853456370053477	7.958242825981863
4.561588698221379	2.5841829576042428	4.254454267297845	3.0869056320142114
4.101046811008131	2.4875237461924256	4.723777095918546	3.7892068111017205
2.3184115000799554	3.230456296312761	4.20574921830934	10.305196095586183
4.827261038197594	1.9100599886071958	3.640218383645768	1.8167131572683624
4.605001968786701	2.870357794911066	3.357573169516692	2.6733511944100448
4.3956428434837225	4.285517455779758	1.954088726565652	2.4661843821148266
3.1647902135177417	2.0063485517612096	4.692187895991445	4.348765220264036
4.293389966074589	3.9848735540841176	2.7136572063227558	3.2834195001857345
2.832747440289157	4.221609351278529	1.2265993864432452	2.8253884448281257
4.916773337930195	2.402106351706104	1.2847304395815788	0.7879085366680685
2.377638639575584	2.7028529739554163	1.2021570261461312	2.358567479118823
4.143156988749361	1.0431730309679843	4.898321861385135	1.625689483881307
3.2592628066053484	1.5046812853425868	2.870992939561245	1.9120968724304408
4.457772750503121	4.015498897827026	3.4274954452136286	3.9803379735003936
4.561639487334463	2.90463238734671	4.127475399982412	3.3660899053368727
3.3492236389887577	3.2775722979498236	3.6094587134865987	5.035817660599448
3.4141381325447493	2.9574540355004166	2.788143361749301	3.4156313284638946
3.895389547385237	2.721467100639498	4.429318508644503	4.163254858198804
2.005269987167239	1.8477751908711981	3.823813026299159	7.028506704388723
3.937228631686998	4.490575383974099	1.8248285105628672	2.7898849620028394
4.156647860561686	2.2703601641238933	4.045283356243079	2.9094946887656534
4.926845418025317	3.4892571454834567	4.8369956398465686	4.297984718607569
2.7160244817635983	1.6760439050860496	2.8160872916369923	2.7504770424299103
4.663786153158943	4.494874287599954	4.566588691571704	5.6024672930467
2.8232607438496	3.1732283609862755	4.32735238227789	7.5313842815662815
3.2868842656755968	1.9081403091098723	2.9525006318059375	2.463520149567747
3.471621316727345	3.1961255787807548	1.3803794053769458	1.7850088507041781
3.677777913967253	2.213473508684497	1.1140343113652418	0.920870032989112
2.1325418233012554	1.859884539176216	1.1950422929976918	1.9625241546747536
2.139669654271212	4.217704969497886	2.609898939651031	9.658749521318613
2.780155127207385	3.5459192857037505	2.464439911942064	4.908957022145731
2.8879488046382997	3.02725066184485	3.1054728907453484	4.979502008080766
3.5115601876641915	3.4962004216009817	4.910282495515423	6.835325633572394
4.764714053615973	2.1830640682952005	4.198968488201091	2.4348774169690715
3.479167390407337	4.306164699344967	3.502780716410025	6.084119502746782
3.7380286703423327	1.5669376530498718	3.971672471606288	2.2729357105539143
2.0641138603773976	2.894814573910565	3.480580344209447	9.468568243731683
2.786766487360336	3.282601583072958	1.193991383107094	2.1935703585716486
3.193178609852016	4.513281637884441	2.7231552877184138	5.603905993774365
2.890770022320761	3.713075049113301	2.343791073076542	4.602713207338245
3.6852108888918815	1.1841118120141625	1.7420414469805814	0.7681973370960085
3.100829590851933	1.703908980112231	4.673047641421902	3.79014455783732
2.5473111640005066	3.0045946325545243	1.0480592415258845	2.0351389203101533
3.628967623756276	4.716235364852992	2.085698059996552	3.741637159040548
4.734940650380496	4.281581595530174	4.131686824766948	4.736395012224488
2.71898536395872	4.102125196852366	2.7643004922841907	6.59662783571128
2.930491117673492	1.584641085135618	4.30384046143625	3.5328017604556563
2.8940348022839397	3.905822363562109	2.5222720966356937	5.201354668957931
3.546365297382789	3.002134504585346	1.4393693854424474	1.6969994451785777
3.946605019765437	4.112040820107029	2.548115533494573	3.5559415048144363
3.4962042231376884	2.667049054408301	4.833737141256172	5.164567046377622
3.4261066148028494	2.963024462270432	3.857308894882312	4.710963872871014
3.475284505912317	1.901631566840688	2.9356141051359916	2.2552787112170174
3.826409287414547	3.666587267567255	4.844004923933248	6.283933065608327
4.864559419129193	1.9919069573869208	4.8820547221657735	2.516353796836415
2.900638369512464	2.9333772789335923	2.7887557780521552	4.304065921773089
4.921227552780929	3.310884257567101	1.2150234705094438	1.0259037576718284
3.8129222298815604	1.2662562500678862	4.323505576361496	1.946255712338559
4.064324495910804	4.457312003876323	4.18075466003036	6.081251498097748
3.4172116274186277	2.142277278879911	2.4806304288859637	2.198482807554436
4.2308181992233065	2.0121485205018907	1.2043846600601862	0.7500888822645193
2.74643477920156	3.105007110612977	3.0402013188676316	5.40520998848562
4.9126242986730375	3.3012474142897297	1.6564810224471205	1.397643442031525
3.2198380659942285	4.805729604093568	4.982122010942233	10.78580082302883
3.631555478967856	2.524084722450735	1.3159873668262616	1.2622434275439085
4.308214604991445	2.0429770123601267	1.0177960156199668	0.6285365707672094
4.923503410696116	4.313408492545051	2.1389171795995963	2.3514758524699504
3.3267529941085474	4.637730132205683	2.852536945422996	5.68573311327649
2.7434134108886163	3.7342050502213713	3.4915667783657036	7.4785625804683935
2.17324578230078	2.0268482271418127	3.3064072544483287	5.712004920866077
4.1551171782046	1.6289493749138615	4.355781776394889	2.248838189254577
3.4169324320277585	1.959450810355648	3.1529481613153245	2.5561520660779924
2.0856709193253327	1.5909502634385406	3.963958168744504	5.808813868517765
3.120251001129489	2.4443156823787646	1.3475130658628736	1.553470469932231
2.058271265157524	2.6406836884861518	1.8209632199887489	4.543814077425363
4.1288438937289795	2.318282283043314	1.0512933182496689	0.7789441585324206
2.139736199795144	4.06558258827038	2.6722782366919584	9.532353076142938
4.522739734118022	3.6020890933176166	3.3773301325702585	3.4534041550787737
2.518762330193177	2.3562314338779937	1.0626529625311556	1.6486162869874497
3.911897433253264	3.7678948560501033	3.2692918853532147	4.2303509516083055
3.2350220392941686	2.2484799366998605	4.799159694097586	4.8280572162075215
3.250412383587946	3.3668556852299827	3.3571750388325534	5.0226900403847
3.875500834137259	1.5235927073137132	1.5260622059096085	0.8085886187991873
3.948667126920786	1.819095581557669	4.89186584411316	3.01789627637348
4.164332256896665	2.172796758122556	2.798921778462517	1.921886727674493
2.0265033893720084	1.5624672486236295	1.714001971699548	2.6089265486938653
4.751912100328137	1.0187952671660572	1.1930404174129432	0.3239585305561453
3.1309698082639716	1.1091870474263086	3.538473655392996	1.841804201542657
4.895808328881337	1.4855563982887707	2.8422145580834357	1.0837981917048634
3.681548272589608	4.331651440470391	1.3123779147490793	2.119955752045635
2.159294431471456	4.27924076635899	1.7010215701536695	6.278888822245486
4.989693103666033	4.197423741919416	3.7693490265386576	3.9656070490825854
3.692240539230336	1.4154743769578308	3.92738494436474	2.0648648128549083
4.879486156913575	4.094134254296558	3.9636941882444217	4.1830014319623725
3.625762861426844	2.796438163294878	4.546686683095391	4.842222557083263
3.481241916770508	3.847539704854572	1.9632561229498282	3.044324631465172
4.4674097925268414	3.0770828540416115	4.935685510710108	4.380074512877215
2.9811453213408674	1.0955229448516808	2.631806352116893	1.4553219363025145
2.0065920627225995	2.037268295918492	2.8470015342135007	5.762121696446246
4.441595423044271	1.7669955958191903	1.4253946779827578	0.7318309704374704
2.6888853054761075	3.845544885316357	2.7996585332628885	6.374744642701674
3.2133518319295447	1.4123096866881315	1.3609501958989592	0.8684038014383759
3.335243117512694	4.5353768816674265	4.023956663384059	7.815100657863066
4.159212223691904	4.00039079695666	4.454421866171961	5.640465716599678
2.196389298707821	3.837169718227899	3.724090021079222	11.944243794452175
2.6556477411695925	2.5388007353961366	3.6133824372175383	5.54082717039487
4.804522379292307	4.095059717082739	4.8896736266649885	5.263079961685572
4.622127776812693	4.8338686252753496	2.446814888044662	3.265368437549556
4.506096530508363	4.670795079408309	2.4895313746558543	3.3165347256109814
3.5367441236303563	3.246818800122062	1.5532222785432857	1.9879936836221543
4.025611715106235	1.0573482309753053	1.978932691128469	0.6915695658292419
3.938371574147927	2.6800719092964513	4.635027396822098	4.227581982596795
3.201899029175164	1.0496552163474964	4.886742439623818	2.329532201401312
3.6495480745306312	1.4264612648372426	3.961181404995083	2.1326172155679934
3.98065038904414	3.719777027137472	3.48334031756071	4.347121466707578
3.2443355532947677	4.7401595138295525	1.8871125848188868	3.985685054743629
3.3068872162136884	2.9344316945180853	2.050812278153129	2.608696474722644
2.189851278079382	1.1073666884930264	2.05757202998946	1.9149340486175364
3.1177883275402416	1.612789051636883	2.0872846603815813	1.5895591661055926
2.1470253778112767	4.093477749781572	1.9000536613472128	6.780867744144657
3.2912120591789447	4.567739814101597	4.852217131617911	9.673336559994944
4.1823307820551845	2.6764820715696125	3.726532140917095	3.1341796775290622
4.383244185864772	2.6582350514914563	3.76660134773228	2.959441050506872
4.567334799668983	4.718138532722541	2.1982259404261635	2.9073622453707766
4.592273884490098	2.6249152306143007	2.1994417046577053	1.6071569749542591
4.687299117894802	2.9751445438854875	3.938954226828377	3.1781956933436564
4.614620011697584	4.811659496704498	2.0829523927390703	2.772755539799969
3.9759247209963577	4.260968013873718	3.508431804157628	5.023418633844941
2.5805006819815635	1.7058325111501156	2.746285912934435	2.9640631279726217
2.3834884067584743	2.9422120470657727	2.7986342512703697	5.951748760014065
2.511541377780852	1.3536554444463276	2.258343711736573	2.0224515886633947
3.3794125886290467	4.703789505135137	4.6357405584684965	9.164256712627203
2.0068446460232185	1.2711171966284298	4.6199969508389005	5.832635248920826
3.4066722457843057	3.9078974977207053	2.6262977677201587	4.2645202281785535
4.253908442551813	3.3568198883898663	3.3699465016163583	3.4765278861270583
3.2628566479879417	3.147904641077772	4.095475574682704	5.697297078198758
2.1746837715095433	2.8665231890098104	2.6568931721474054	6.48348608655355
2.697530014416084	2.7325250065994173	4.711835722541868	7.584672335388957
2.78867109393749	3.25676182666602	3.2868358511775737	5.984577917602628
2.853842630116989	2.092927499368633	4.318968541617433	4.8759737654154245
4.7467992593058375	4.644594003327158	2.8926009916192648	3.5857157776267137
3.6288809794667674	1.9133406560972337	4.4976059099743635	3.2734278614631864
2.754416741486424	2.3776779925494718	4.972610317225229	6.7391434641541625
3.2601909383831904	1.6605753557121865	3.0529193781172865	2.2429975256445545
3.619631387036151	1.6113479572200156	2.227267126260565	1.3700027995708728
3.1508855235563713	4.5623900324839965	1.3279333263020678	2.8167699793275816
4.2338805381900695	4.400342537734022	2.0476360956825728	2.786219251832505
4.653811122964868	4.181533748806143	1.1549793541596205	1.3217938711275892
3.197138722490552	3.307571816750814	1.4236124660053706	2.143105677550016
3.828856541271788	1.4693979804254456	4.490957752920389	2.3327461665307556
3.0873440398282077	1.7915240452166952	2.298268437232529	1.9725560756163345
4.7187565716689965	2.1450737269417965	2.636785488206677	1.5209651842833736
2.8564725083133404	2.4018772323005555	2.806705037338416	3.631274310165328
4.8873552688503805	4.967291126816496	1.487082506659827	1.900204954089494
2.7123779516379365	1.3200627714174047	1.5708997125753443	1.2109979728584308
4.515260820322627	2.268895698908078	3.129832331945269	2.02012410436228
2.8937234755160426	1.833791770236795	1.7025117018647222	1.6486313804398516
2.9477487185154048	1.8595199318172488	1.161724637348799	1.109101034387959
4.82013973610484	4.3651994655900594	2.7766275017951076	3.172798306937647
4.4360539913339	2.9533581520886307	1.9806381468019496	1.7023986910416464
2.8578679155127684	3.1799978917676066	1.808403151006975	3.0953321060398884
2.579407468675342	2.595583985979242	4.361808371904036	7.168156529941994
2.8480417356034122	4.608374440185296	3.9540790325411126	9.860100233118038
4.267176337339188	4.763543510310598	2.3163189212315607	3.3771932781651817
3.140247349440417	4.7642306498452305	2.4798895065098527	5.520280447132831
2.5655043251872818	1.4673485166914166	4.314326319454518	4.043821676836946
3.271645483156353	3.8942543985386777	4.329583343749964	7.4221524024123475
4.156055903309944	4.607198276800182	4.679376424467786	6.830935718438117
2.591522566180128	1.81901772005852	3.411158205872602	3.898755414632944
3.44733220477074	4.568932581116735	1.4404387161220824	2.6891597995412546
2.039491966999253	4.287699421845404	2.0344607856661816	8.391749634823585
4.669890799653841	3.736091166175061	3.6520032375975084	3.7178809342549775
3.5854741238852017	2.488446165870453	4.928831677601215	4.743861938914598
4.143722218571797	1.747257720655209	1.673828100617076	0.9303013652336908
2.0481602570308746	1.4854069888774322	2.997493823991515	4.24791747770187
4.455734690005958	3.2906830098923905	4.703338635667931	4.478699300303124
3.870772603491524	1.3581011992816698	3.17201195361958	1.5006111013833434
4.617955689593673	3.1181208834143863	2.4810327296875316	2.1382683013848993
3.9246095814908473	1.8283463230428048	3.936347334905544	2.460843396514196
2.034967814094607	2.9883993775060267	4.137430287734608	11.94654937859783
3.8614711683605374	3.345174246738761	2.899944554381122	3.3901511738257604
2.8958278138412537	2.924160909314509	1.4800194308114754	2.2828101439423305
2.9445004992937918	4.175242172785476	4.18254709350581	8.98078813598098
3.8822483529373306	1.344390059929895	2.6985095309022085	1.258687297461314
3.660925724284668	1.5260799730999481	1.8018623904156792	1.0333945375474876
4.388786704137589	1.797238391634992	2.682209463857885	1.4225061190680297
2.408579129698138	3.848674943775901	2.620581928798976	7.160242399475241
3.35052948778912	2.138122194009852	4.583053214220139	4.1689023024634375
4.23022085796117	4.2179386921288815	1.6424747795685994	2.1447010059742277
2.1659062098129964	3.270426961114186	4.158515126694478	11.664849088267715
2.3973743024051606	3.682036514962207	4.1454042515892375	10.923007384177287
3.302790767430124	1.4949688728006962	4.451390389003262	2.8898370474494226
3.3239289437148862	2.3917978962302544	3.3344345939971114	3.4318147586263428
2.3335306575465857	2.5658815476006875	4.5269465662966715	8.71041741387872
3.3538701611103767	4.6978003628463485	2.8986676204833035	5.785094702442633
4.381333574492359	1.1681960202338604	2.1739035333305043	0.7510484842922618
2.698486250093655	3.132361146443556	3.201381409210375	5.904011728446053
4.1453119295179155	1.8700953449332902	4.152129257804333	2.468714636443493
4.339500012421311	4.172361317444407	3.1621681310405267	3.950803395758289
3.716230254987964	1.1431200985865204	4.630851902435976	1.948884809574307
2.824394930228296	2.1141839566557348	4.103991460044092	4.755874267854724
2.8301117552332617	1.7649160352071551	4.217648674963238	4.067399576024283
4.399676528110262	2.4197245245450287	2.6873019143105603	1.912690896662616
4.288901341607343	1.342899317021137	4.899419633825016	2.0004939633878114
3.34497230060392	2.473548175280312	3.275407525414601	3.4549995774799327
4.587153794688884	4.701142986235285	4.7330629935606865	6.202913833394039
4.953317375951864	4.084620702236797	2.4629838061278804	2.5447880063921327
