alpha	n	d	target
1.1065737153145676	1.923445871242316	4.843708633921555	0.7462807485148378
4.59430309789064	3.4528333552033725	2.216607258437418	3.7716826347297534
4.130734257945953	1.3071609995020692	3.8141808240855215	5.205671570222176
4.2561831394458105	3.704937160883344	2.757845728734642	2.6172750218778087
2.203750176297132	2.0111120779564517	2.605385770439878	2.642615130912407
3.241588192887012	4.1125415073374745	3.3355956678361487	1.484752327666853
1.833045737907987	3.0914226223170185	1.560774907676184	2.3870115195336448
4.6982732423155085	3.389473339250468	4.950884023670184	1.7591511805256927
4.6548683164169375	4.100336423014678	3.9321406953369267	1.8140060368207365
1.5159320463337345	1.6607448528544877	4.493159824178635	1.2764529759660201
2.6684098224626136	4.444624703958817	1.4509495200180376	2.599830294189169
2.9314720645139056	3.3946572972526505	3.229705387281592	1.6799903344897107
1.6656065747671445	4.791244305757962	2.59898972929596	0.8404258759548012
4.105836614708407	4.6189019576574015	3.330951440302085	1.6767738268600667
4.177582715775611	1.1884361315030034	3.6113218764100217	6.115935270051638
2.8636301489294085	4.175167853547007	3.498205280018848	1.231905980223187
1.2644600771590002	3.6305002370893176	2.248668524990653	0.9731797864069018
2.6527950557992463	4.926522111383543	4.8466397266688785	0.6980754961553896
4.930017247892977	4.771583805349505	1.2992572727874117	4.99655410574805
4.445731891674832	4.0838305907136165	2.1074849295247646	3.2455697048656664
3.736177712648809	1.8435767655967168	4.661389148153572	2.731686188637659
1.238800892384758	3.5454485401893963	1.6051000808995168	1.3677542565140592
3.5969585959542063	4.155804478383557	2.011973537971477	2.702949525977172
2.0334502390507487	2.616718360113034	4.693674507171622	1.0402637541770958
2.457778830514836	1.8223992806668183	3.905435256783727	2.169749963192367
2.6817228803318742	3.188033523253685	2.10619593493108	2.5094128411305188
3.6679753392957206	2.4733992168181342	4.275598100203491	2.1792907782951847
4.199616276561026	1.728155453520424	2.5959376397220857	5.881829306432485
3.439828965495795	1.43779014268345	4.200528107944642	3.5786343034344923
4.346931808784123	3.1552902216158296	1.1704139368307491	7.395778565658445
3.3672915270565	4.2767913968454865	1.0963287284509136	4.512339040720709
4.4502003427013745	3.784529096003108	3.877675783247824	1.9053558085000568
2.5256480814423803	2.1588721500501564	4.207230497494467	1.7471471145107056
4.066629332175486	3.308264232782378	3.8670827722317687	1.9972425031616263
2.76917292431678	4.25718416830312	4.175350969840179	0.9788463359064592
4.6632593079832345	2.0524759528500782	2.8929744029425635	4.934541042757505
4.585211278561163	4.797735608345875	3.5065321118869086	1.7124783458677133
2.5224190384609435	2.817811421556744	1.0547067682961866	5.332777278454073
3.709161635925825	3.354709607394381	4.55711307250624	1.5244419473794526
3.5318057152565827	3.2362388043728814	3.5433082417849406	1.935205893399684
2.6852228066376385	2.4346164125088703	2.0070650103877234	3.452774457638588
2.3221155628088352	2.9845264576086836	2.909588142247346	1.6801836185730727
1.9336304424022743	1.4906729526664817	1.3186971507753595	6.1805326329206105
1.9761756535936341	2.6257324748630606	1.0124345680085942	4.670764517000332
4.346216400501588	3.2842236414195813	1.0789798893410405	7.706286332401782
4.1349604969254425	4.296363098349501	3.3266930959607723	1.817764085639045
3.6917394916939466	2.0213138066010985	2.0310642525741445	5.650065867284937
3.290204258079662	4.831600818884555	4.671697198405379	0.9158766701999952
1.13508211041866	1.5395700419410656	2.0170234487884198	2.2966602221588683
3.4507210424398584	1.2910768600091718	4.784167671524175	3.510194902279564
4.329093958334762	3.6979778367279468	1.5928047498801128	4.6179585887632655
2.446754768480825	1.4811971387436342	2.1690477934905457	4.7850703351536445
1.4346624650606383	2.7441320911221543	4.375849355462273	0.7506927633944204
4.049958915686341	1.398668063571538	1.9196104344967493	9.477694929858789
3.5155205868574146	3.5935628660623227	2.9495297523884907	2.0839701101376797
1.0545119672369432	4.9777905023886495	1.9378522582500801	0.6868692955560628
1.4106884262856103	2.947171044267088	4.1616365675213665	0.7226724173553576
3.935867092725263	3.4937176681286513	1.902131607703461	3.721276364435615
1.5516981442892843	2.42053575982395	1.5470668725082481	2.603553578173793
3.789538629037292	3.2134480272482215	4.6239653846924105	1.6024347423055092
2.2200726324069344	2.7714511190655693	2.1297207647311645	2.3632907930061116
1.7500663638046254	1.518268480719304	1.4387804245244509	5.033745908488698
1.9848213151276173	3.346292116977648	2.166309630679284	1.7203503604533252
1.7750784552616174	1.4550197417105335	4.799701543984972	1.5970345161948507
3.2860416866782765	1.4516647337081556	4.792290281449807	2.9678605709490413
1.0747839870914189	4.245986748498342	2.3456296049992704	0.6780519775575689
3.605399344937141	2.5726156931691806	3.0442657492899694	2.8925159857622886
3.1929446273852005	3.387102375056465	1.012964677153235	5.8472091775097965
2.950262347862916	1.7782993564287102	2.6287754280052584	3.965355669733235
2.54165370946138	3.6947440104218083	2.4013720738440143	1.7999168310575346
3.539829578924837	4.961604963151374	2.786582229541166	1.60867449296652
4.235800965554894	4.640546313482476	2.231622982843127	2.569954749606377
1.8553236998050715	4.416401411779226	2.254816983324621	1.1706301984628698
2.366012189249362	3.0837570740897853	2.133504176898782	2.2595564196529754
3.5905631775463687	3.2260503321765475	1.3167046999280556	5.311080895990151
4.328354016205813	4.569102828755066	3.3571936227739547	1.7729452373164334
2.324181925088732	1.6280937796388075	2.9896593049326436	3.0001907715428997
2.545532309809975	3.594117539054288	4.07326443448776	1.0925054223327912
4.3324734446164515	4.916368468439348	2.8332356182799066	1.9542884271408711
4.175355912698117	3.896716527550295	1.9957691823917585	3.3733720621455325
2.5371490843977798	2.927099066014381	2.103309345792192	2.589317359859905
4.400494745844917	4.640611099594532	4.077915425527765	1.4610597819575413
3.3610369858949234	3.603428211467328	3.9243328578751115	1.4933838449926506
4.251291975682615	3.2889711710728418	4.353981031609896	1.8653236730209
2.7750427139008997	4.271998568064893	3.122339093905389	1.3071889722207288
1.6145293826876026	1.014882374354002	4.630459502627176	2.158668832496349
3.815307578864688	1.1118263329244509	2.3456823515579437	9.191857172642344
3.918450447240228	2.900881701873817	1.47656460585219	5.747933763519968
3.5095390254148127	2.813771695527464	2.4656403255504693	3.1784205753986163
4.729743855704512	2.271176612555301	3.4507373250177147	3.791880840519336
2.329620943181163	2.6106439490727107	1.2246038565523634	4.578485705394086
4.334366212169351	4.443089043307429	3.6909372600775594	1.6606717224934633
1.6825606868038223	1.6079714008274275	2.2767701588487936	2.8877067962337244
4.839511677240637	2.9107549115462885	4.2590945401095555	2.4527794064895683
1.2642190889963791	2.7774846315019994	3.043354979981733	0.9397188436014878
3.2685593994692117	2.6181925216140667	1.8026748229423732	4.3512824883283185
2.5704019179095714	2.4290871943528463	2.7714549271973343	2.398998522559478
4.522606279646891	2.807962469123191	2.9606984651769155	3.4180874714409217
2.232711145778516	3.663198157536769	3.1725767122718835	1.2070905907677596
4.60733395479854	1.2673464723980206	1.957225209346012	11.670605787951311
2.374262068628924	3.3327944642058505	2.8627409381746896	1.5635722093444997
2.947750925071948	4.323745034695833	2.809482787997021	1.5246992989865926
1.2777203510259656	1.6892022764072627	4.0578565990757856	1.171216891032545
2.0560397139202284	2.5018838184218595	3.7072076352890098	1.392827453321822
2.332214128190816	2.219614124550473	3.5035274965108254	1.8843660894554362
1.4460033637341043	4.860163015681827	3.3917308401774138	0.5511590653127184
3.919562914018202	3.1328283681349203	4.391183458893293	1.790190811158955
1.2582736505031042	3.36058698654725	3.7545198733457212	0.6265928310305697
1.5497374912512694	1.0979968926650137	3.623322772413926	2.4475404238320104
3.345839315264186	2.27003750945148	2.1733431359604283	4.261118531392811
1.524670920918784	4.9321276092001485	4.489379190588439	0.4326486888857395
2.7063787586693264	1.9336578547357792	2.289655746699745	3.840772845883457
4.93084732756954	2.3886756094525388	4.384493537835219	2.9581814868746914
1.223625773686554	1.50939767984232	2.0357287503491284	2.5021013442045827
4.006675536774093	3.3491632849438977	1.807655407923908	4.1582641721723315
1.2924099471838018	2.1402365275308357	3.887046412592281	0.9761097754466442
1.1591173204486207	4.041392087703951	1.377072161695532	1.308638153582154
4.0140841713201985	4.789559008614068	1.9916686308244924	2.6439530072760213
1.4145663454566937	2.079111631471597	4.176242149368083	1.0236222313008985
4.040738988338943	1.9834863338412643	4.679027343478019	2.735620633484001
1.5721685419032312	3.891458787328349	4.142797154845016	0.6127352502465319
2.6921937918626946	1.6200469215328228	3.618270582799319	2.8857423449530577
3.4198073073178303	3.0213364773244265	1.0313127840209138	6.895916736150314
3.2364571215565117	2.4556014773458723	4.102048333437393	2.0187896370649416
1.1057224455971009	3.4684214225758816	2.1539118984888663	0.929964132408246
1.848351802217179	4.28361002981857	1.1012750815558974	2.4618339938818257
4.179931696724677	1.218603533423143	3.4447660944063574	6.256434216708463
2.9711468505170675	4.469353194835971	2.857501016029516	1.4617493718926209
1.9742947852507773	3.67111818259824	2.885985647417409	1.17084480698826
1.4610238180197723	3.4519396880484323	1.3566313863559567	1.9602528985944692
2.0895432186956926	4.388231622783614	4.919206438923292	0.608200307429827
4.198202622240407	1.5412723311676857	2.3853668785467956	7.17478178996958
2.450190976853245	2.6466269799129325	3.626331337106958	1.6040562219012204
4.585814863378567	3.9184924604474367	2.119993576308385	3.468508997913579
3.043425968497816	2.5965040185302444	3.2814469383813907	2.2443378059836894
4.28679442468323	1.8333801915907457	1.7360393695157454	8.462533891384906
2.6481909803028523	4.756108194816392	2.1610083265722144	1.6189036583470782
4.475142518006515	4.065620969470738	3.7319737537247875	1.8531956433561128
2.1401647057542497	2.3859667657389503	2.262452171569135	2.491054728016416
4.460004964704647	1.2551301786988782	3.3732514771092497	6.618776546314657
2.212584604623598	3.862455298101141	4.0840503571077535	0.8813029016115775
4.289103223092488	2.854728969854623	1.8540417878133664	5.091690135162375
2.446503658949459	4.3197575422694685	1.3908156804379468	2.558566963937749
4.069015603032104	3.3405988833387044	1.0595487854695622	7.22310509719235
3.0869907929340616	3.9427785905034	2.843272763428605	1.7301919540368265
2.217848127865637	4.277713113178471	2.053432039146839	1.5864255032236698
4.405805950442675	3.0404635656011667	2.082539887312565	4.37191894590972
3.071818982041964	1.327965922512912	3.2185220059967286	4.515772709818755
2.12345388528283	1.0704129179397532	4.355146202943266	2.8619933594929208
1.266987274442387	2.5843257215253694	1.5951580770500149	1.931083903790742
4.661786581747332	2.275256029501888	4.685772680785585	2.747392864116088
3.8886679139955813	4.3291241449708435	4.7386288387282764	1.191044510365365
1.1344226846957413	1.1270022136180031	1.6399462998802925	3.8565625033864612
4.645028315516439	4.5864660683998295	2.3534604979425	2.703853369477684
4.479174463660469	3.5914171322379342	2.549291788297788	3.0739192155834685
4.836697070112473	4.567782334857414	4.313354107216624	1.5424398683942857
4.9943753186909134	4.285220700466746	1.1454536889186788	6.393082586002662
4.936298596155785	1.9087752093583623	2.592286068524935	6.268210590600601
1.1984300211084018	1.62806840050084	4.569047074567928	1.0122651106034548
2.315791857241901	4.22472903783444	3.3607390945892837	1.0248156126547412
3.0321017086304067	3.351374776413235	4.651234853104952	1.2221721077420835
2.875968956465687	1.9813329618980315	4.284744734748644	2.128539156656012
4.026105813971919	3.0573499973327087	3.588004637493478	2.3060403336295443
2.4996551673436045	3.797001771227276	1.4761100079799392	2.802208491994063
3.2462004770822	4.536866490562707	1.4618264213177843	3.0754126704161395
1.6527153019910907	3.9637300183692674	3.5711696812434903	0.7336068281278855
2.9573680550841366	2.4630780749116243	1.8739925855259256	4.0256795284275615
2.2387933646597897	4.585375527558128	3.2671924566996697	0.9389538627815688
1.3283210908125749	4.499942265523506	1.4502372455569532	1.278901039166999
1.5223590511073608	2.0600593556937983	1.347153760386368	3.4466728294875457
2.8422926168530602	1.842290365772888	1.9572637839909983	4.95269078351512
2.08453403008058	1.2491704308495906	1.8424534692545145	5.690764761609717
4.491615999350262	3.9312660180398185	2.492409510322625	2.8802531245965852
4.766841790537408	4.371755865381586	2.9669620052767813	2.309099888373628
3.335761888668946	1.9086588665239224	4.604722623254399	2.384751453845547
2.0373163381248007	3.0824292285913057	2.0785024438740733	1.997996314212316
3.6900465320695712	1.7541859142139828	4.170597704387607	3.169113488079436
2.9330320902183016	2.0349597673520727	2.741935718275933	3.3028099679444662
1.38749599679436	3.5886692900306154	1.6755475523727168	1.449844452542587
1.4733586973356094	4.440356244972004	4.692562090954324	0.4442838402953365
1.6588915336720949	2.4730664577087644	3.5797274306352365	1.1773676867092076
4.091548685060732	2.0324083853689086	1.0540930064496536	11.999901509151124
1.7400956354435937	1.667144224865816	4.479623017496052	1.4639907956219635
4.265100814519522	3.1386219749468514	3.1035038170303317	2.7511728339089965
3.221680130414549	2.3649177423227767	4.7007846088084655	1.8208572316660905
4.5400525263084415	2.656564475182343	3.553509677649428	3.021780278918821
3.1801381189110702	1.692521425449094	1.723669586076738	6.849165449309769
4.913249530967621	4.093775185426818	4.860164128621257	1.5515785422180208
3.854168585455757	3.077611227457417	4.135357075694092	1.9027590770602705
4.47995494500701	4.972006662334	1.4294749490938394	3.9604566483827393
4.251916983494908	3.1059241865148364	2.2671085582060018	3.79403626590709
3.08948408673518	4.854630025998139	3.3748122052017626	1.184841022290787
4.641021783470627	2.9687075569708634	3.3628028000665666	2.920953591276594
2.3880520441036346	1.990339524510078	3.7745285970854265	1.997256155256936
2.328106823462573	1.4396005614993337	2.298493106419958	4.420766322694044
4.943751763160879	3.1125613037613595	4.366566356644826	2.2854858978205947
3.2738781562700647	4.052012583248105	4.695332935138174	1.0811979230365936
1.1959717848019262	1.021523207780371	2.5535675057803275	2.8807476832630674
1.277167345336172	2.404215101675957	4.724611607781665	0.7064610799990987
1.948665955402637	1.1940402932321643	1.1786085368964687	8.700189281830406
4.561610317166169	3.182143411302302	1.4331504434286022	6.284728484772677
2.7172569200646737	4.70448728095649	2.064885040037479	1.7575285768860276
2.847586261754423	2.0926313334725664	3.477628683353293	2.458560072382902
2.422061894170533	4.624504550252839	1.726235384290561	1.9063378894945795
2.684362715079049	4.7455885393257695	3.127974057274119	1.136234163897138
4.92039466328948	1.7407717190710237	2.2978085575133336	7.72901485845655
4.941695786725088	3.2670110496286733	3.1363455693078004	3.0302702587448804
3.4200410197127797	2.056995499293055	3.5677525951340434	2.9280811662314825
2.7574729196131624	2.8840985767683844	2.2166855537275096	2.710047688650352
2.2425978197272043	1.4785324211878919	2.582941006594131	3.6896564029837537
3.579664386861256	2.2781631079499576	4.36463340636177	2.261984331710531
3.1779597986252464	3.8919534807895344	4.911129891635736	1.0446701994427845
2.487331102528412	3.513632375211221	3.709153749640077	1.1991743014042036
3.8461499966665715	2.260229100378958	4.267383083557558	2.5054860687689287
3.9072946644801068	4.346657375853759	1.297403514965005	4.353369739030096
1.5920494766336342	4.0025152202713326	2.2396740382728564	1.115882895843536
2.2597443824344237	4.995566808621072	3.7392896362725447	0.7600905034965286
4.456578958718166	3.1878907523752997	2.8522284198036534	3.0795959585817574
4.202864364323	4.543640738303555	3.1073334533942267	1.870395278513556
2.3924937381426488	4.749194020991983	2.183300570741805	1.4497637534560208
4.4235070983064935	2.9317313054541385	3.3615680185038985	2.8202040316534176
2.804978506660888	4.672451463225818	2.476189592027493	1.5232834149353682
3.0739526771076187	4.540435738794592	2.8896738050669457	1.472077555606845
4.98446814960513	4.961577395593147	3.036474566116329	2.078783569393403
4.248429337075352	1.0175584755229647	4.5914385163848985	5.713472197991633
3.124882607574221	3.817186055698208	3.1585752704062444	1.6284672005686935
2.833033913125356	4.256638268562087	1.1139552351115136	3.7540249757456166
4.449711648039739	4.802729312579742	4.812201806343138	1.2097058898373396
1.0256056785646372	2.314750594888131	4.674521437167821	0.5955509544238421
2.9354673015773614	4.011131886542902	1.3798781866484444	3.332340905744257
3.150626105938501	3.022331731437978	4.058070846037507	1.6140425518109969
2.13465467293364	2.3765103088532955	1.0333560019089187	5.461574070465602
1.2155085373683685	1.9682882347331048	1.449278286896038	2.6773022299594404
2.8192372974151008	2.7119371935046863	1.7291155072643483	3.777529526340616
4.558219947497307	3.3434863715153704	2.765622987957685	3.0972952890442618
4.2496515047689165	2.4667656343684223	2.1944624567679907	4.932614106262787
3.6872554197678733	3.342819159751764	3.235621106070655	2.141965880381167
2.168978790621809	1.634732173547684	4.146620690663856	2.0104545202167725
4.138464244809253	3.2720686744142267	1.304438538858415	6.092184457748827
3.2703575713741384	4.839309685928071	1.103793664803085	3.846837099803648
4.867235701842728	2.259855475061173	1.9494825769031063	6.941642169101878
2.204449207635733	1.120785971496459	3.4548415231466514	3.57708407692438
2.3691200292768144	4.144824225705486	1.1508861684838578	3.1205305913125727
4.197460043052876	3.511699133239715	4.530061473822593	1.6578492726352576
4.830808448083875	4.469180582131108	1.1483803449272116	5.914064157742161
1.6277598905451185	2.9842214985658018	1.0172082530358968	3.3692193120660416
1.7772627642380918	4.20137481584853	2.8876665472609444	0.9204348224513844
1.5025947687409005	2.5054304792604665	4.674767320789162	0.8060823000509295
1.1669267177265907	4.068691723980097	2.8905849876900698	0.6234231475136114
3.6429818806209786	4.792882016319849	4.9645788461529445	0.9619615838612824
2.1800458858622207	3.98586308502453	1.5751625033993568	2.1817137146052423
4.4397602006153765	3.0953556922061662	4.021089227503142	2.2412232042794105
2.475801636246773	2.6970156895967192	2.200577134596766	2.621052047404367
3.8002712255630815	1.1519887998249256	1.4481448367687797	14.313116455827144
4.320900922271767	4.051032236828114	4.441399040785259	1.5089285745902072
2.0621651146329323	2.7749561012912864	4.402824260276844	1.0605126080454446
2.2029131223367906	3.9803740940091403	1.1944178184596757	2.911367795486306
2.1731253555996037	2.4950496247333014	3.271236920127027	1.6729134022736944
4.193783079327163	2.2337414289304034	1.459236474810869	8.084017699660205
4.289867964188382	4.7583629133391065	1.8756136416496472	3.020110610027746
4.218817933861418	1.8067284079954766	1.9589696737381272	7.489452414897224
2.9429125239048086	3.9972060233429416	1.5306897021885906	3.0221326851962225
4.398001021002727	3.179472575090603	1.2259050995141147	7.089624921130635
2.6516958393025987	2.2808666966677777	2.23404080500282	3.2697351060894966
4.887800438775441	3.700225047187966	1.8799710401161935	4.414830523457308
3.988248193829606	2.425229127013986	2.934988068391736	3.5204885002273114
3.787319874774977	4.577654242990494	1.6199367155187068	3.209008148571903
3.6468922737863183	3.8423009894354334	4.445768730800567	1.341419309379273
4.922793333044669	2.8487094462916134	1.1476697686408128	9.4607676057057
1.552157737683833	1.0021171937784987	3.8554669947047504	2.5241794074261357
2.8271146774466818	3.0679576809311286	1.557454400272153	3.717565155579761
1.3664753647351842	3.2805747725043566	3.702504625220288	0.7068644236770258
4.730238756986823	2.3980497387363355	2.487957648029499	4.981518650354278
4.638818044634841	1.4842761477815247	1.2017695067080236	16.33997236227052
1.0407103226470291	2.7498115928425686	2.0668055116503985	1.150554462109145
4.458184662362032	2.9878701160002072	4.262884514405483	2.1992400705679858
3.085480905271128	2.4616298483036556	1.339638519987854	5.878849677788978
1.8908881061115728	4.669360452768718	2.7827532435738487	0.9143523808888656
4.9494939592523775	3.4636253965994657	3.0444097453738834	2.949216452734801
1.7349208076475555	4.690930524502117	1.5152650609978138	1.5335993432238566
3.9639041065002414	1.3474595090712032	2.5480136630630907	7.254133302476928
4.913021070428297	1.5388056482854835	1.1331128763818965	17.70400601735935
3.210584628965288	1.5803741002602618	4.099610553493013	3.1135904343720084
3.4651546187913502	2.445482208773646	2.3061885923703507	3.8604964660830112
4.128531732819437	4.012939812760264	1.3298308196923223	4.860897411937779
1.0792559888339328	2.046824735642907	1.5634524382553456	2.11903926822788
3.9005815484713984	1.5496582160209948	2.5633306244824703	6.169765831968796
2.9497506669994977	4.7244379608174105	3.855336687448877	1.0175428685372672
4.993158842334259	2.724978952932144	2.8320802595750862	4.06524328680239
1.9227390938671245	3.1906435055497733	1.0541513853313385	3.591856341811228
1.2540026360275625	3.6745844982797258	2.6506475804993817	0.8089433136670491
3.7708515509700136	1.4953138312930951	4.993360884557202	3.1731748146947782
2.9052441430302576	4.191812639322766	2.327158438814439	1.871262384759667
1.4010079439341852	1.9981321444888551	4.701740811505892	0.9369956511037932
4.142145945193274	4.441892977047933	2.5134406876243256	2.3311409505859664
3.831608912799512	1.718217079550853	4.940444337988993	2.8360703584326443
2.7973391840098123	2.153110991476997	4.6090232467405965	1.7711269055369578
2.2537360336543446	3.753035277287105	4.414358398043457	0.8547373457740148
4.694961870600178	3.432122943806674	4.73531690745278	1.8150978913243565
1.9020928322704385	3.9653769113473185	4.35915792427172	0.6913922399768099
1.849562779538799	1.1341359677099099	4.621515309220289	2.2171722057929637
2.5319739312641643	2.814638739885142	4.111685330702791	1.374664023820717
4.57730198082602	1.9003205945963595	4.3505785261548535	3.478688542263653
4.402789114090792	1.432898080781364	4.480245616943295	4.309140234220049
4.563900204971798	2.2205381477120687	2.2997305708780367	5.615401463950653
3.615022620436524	2.9979185170500373	1.4738863462554672	5.1405201664292335
1.3354113390703737	3.167041734526837	4.82171315209226	0.5494646677524451
3.6392367587800742	2.3697086796568643	1.1224525962115228	8.59660972581049
3.3148362494985895	1.6780138057474474	2.5987335803546787	4.7762237059478805
4.93723987652972	4.0811491786325576	3.2501152629150347	2.3387449529749063
4.749498926210723	4.2877941415628795	4.838671709018998	1.4383599376296359
3.3493968394795828	1.8593285944028024	2.3030268003427534	4.914635737275546
1.1251767132240076	2.4358409655893136	4.906552611446237	0.5915278731114851
2.276286719490441	1.25695952230708	3.971768893532289	2.8648479066096515
3.942009980723287	1.4989475569173307	1.4855827798804857	11.122804210871033
1.4610532823665203	3.737291735192144	2.8469114972854612	0.8628095746546255
1.43298412441718	4.344968828035634	1.5086584007160933	1.3735474498178932
2.2988586721328264	1.1359543968835588	3.8755200462618338	3.2809624245730267
4.226516529910353	1.6506838939613109	3.640549292852045	4.419077423923719
4.836276286598999	4.805429917633521	4.3374500531241935	1.4578882539745048
3.108439157940281	2.9923252790610952	1.6265714143365826	4.012733359727786
2.3920194650259337	1.6905736615413347	1.7672537926260612	5.030504673860522
2.1919799153375386	1.4067885021261994	4.678747731738184	2.09246402062984
4.444655517174152	2.877946657054544	4.194737834675368	2.3132917648522717
1.4890856128170844	1.8016860739794704	3.7587273031876434	1.3815913184988502
2.7439583240382452	4.6388597040692305	3.2910032475352944	1.1293221085466638
4.8136314294796065	3.7850798757465016	4.102829254913795	1.9475750854687532
2.1933095341830047	1.9365419017172734	2.379575699718615	2.9905658601492497
3.2179780592913083	1.4409788269803023	2.305180295105942	6.086960015682617
3.7905116908552587	4.959517839197591	4.6333074689294955	1.0364470765175224
3.130445635062431	1.5731757188636797	3.2923818287668887	3.7975071794829054
3.7355165631901848	1.2344380767237129	4.0952269677325415	4.6428349930975275
2.7679187582811005	3.8487658611804583	4.28828633555903	1.05372659029677
4.1255956641544	3.055447356847804	2.629631177025613	3.2262415841609267
3.2345193355086064	2.847262437858588	2.0228673958779133	3.5285372506132884
3.258029414274596	1.9511901102253904	1.4782591850783202	7.097161648797532
3.181929040118254	3.4151593131688056	3.2697370019140144	1.790385569499937
2.533784125595368	2.016441912565518	4.5882319733734045	1.7207524494731492
3.360059886466135	4.5992888122384645	2.2819949215952744	2.011506918857236
1.7953951431406705	4.679761216875804	2.258759436912343	1.0672010415390571
3.32687363054061	1.2843724344941978	3.598048927605232	4.523328535534207
3.4947882007654414	3.835896594016658	4.137442448729793	1.3835723430370388
3.7627288090556585	4.152532514036132	1.9318379787073807	2.947128318508017
1.0334715836794843	4.2814268081136255	3.490373308682225	0.4345282386658264
1.3035521182526155	1.8742597904229168	1.6774957848809895	2.6050558725209245
1.7989382410949228	2.2367910497967145	4.80904115032712	1.0507810032610805
4.788223157809107	1.5443826427916632	3.4805261303926205	5.596988834247547
3.0033086428226583	2.7484312636880963	4.6966933939424385	1.461849772168225
3.817436577900688	3.2713307472528137	3.4640864375812077	2.116598690281021
3.6302205601769013	1.3313565132721377	3.8914603081254686	4.402566332329333
2.7124263501101744	4.83776692702142	2.6021317221450606	1.3538283515824028
2.9583348182665814	3.1572205422381843	2.6716084689647013	2.2036847284388803
4.696065650603993	3.2931279477706497	2.3030917187986932	3.8903994004678815
2.2293402766352743	1.451545213787615	4.549776954297872	2.120975031802252
3.953713472841191	2.6694142674355485	1.1457599003706822	8.122233396771072
1.035254224793674	4.597893146873704	1.7482936207259	0.8091958237913717
2.8700743421987553	3.3422469364897998	2.0974529228123675	2.572422258592588
4.915800187760034	4.351557043207737	3.0282023191646923	2.3439293735628386
4.08748616025533	3.9979727080745664	1.9557610321856609	3.2845853366265136
3.609256345982143	1.5920878829719896	4.15298649317057	3.4298098354582436
2.6470997158978924	1.5690222846217337	3.203968725996194	3.3085125749893654
4.0731157436696765	2.9597185945608584	2.7865190056644096	3.103088695772476
2.28067304038766	2.559504696470009	3.7771916102436234	1.482238023889897
1.6774990236890384	2.8935908125383447	3.4061983815564605	1.0693874655369593
2.4625214996424707	3.1641903199433825	3.4546452227640088	1.415447767760778
2.8581858073391806	3.569688473548858	2.453957184348316	2.0500904791562835
4.035690387209313	3.0475989863858213	4.99122180465735	1.6669900913135638
3.9634980215414974	3.2295584435752147	2.5517493336979284	3.0218809850571544
4.343025779568696	3.8709068196465775	4.7840318008005935	1.473552116808041
3.0326091744657964	4.7894737615128475	4.54036232269434	0.876229768132074
1.8183288945716671	2.428341287443468	1.174767355734316	4.004891129552013
1.9662822691329735	2.685388863889579	2.8354974509679898	1.6225171147727515
1.6473630387634342	1.8981200933053315	2.617646918156727	2.0832166268699006
4.878197805142492	2.1092806557090964	2.611085405213375	5.565239101262418
3.8861011557666103	2.3242100824344227	1.18015615150661	8.901826269583037
2.956807603927127	1.7968299213227517	4.848102251787383	2.1326726171916377
3.251157807650233	1.5650258667858037	1.5203506925643997	8.585243596612418
1.7009421311289143	4.18142444138312	2.7003481494553383	0.9465104060674672
3.6713728257554186	1.3691063960784464	1.3382329511730555	12.590397415713069
2.680624963757284	3.192321934983429	4.869708997667843	1.083443415279174
1.3667225038843878	1.9625370968322768	2.1737792853503635	2.012921752693249
2.2231315944538403	2.32478247173448	1.7766817688824361	3.3818401097452657
1.587071802560626	4.592813601886282	1.0494433655410351	2.068895798259214
3.0688176748982747	4.7026569530661915	2.2360964035176174	1.8336529135430637
4.836038178365509	3.0672915694444662	4.940522254036896	2.0051259994884885
2.604989828878894	3.318801360122976	1.9700538311596631	2.503378670532653
3.58432060952625	4.942222105985142	3.327637387073968	1.3693941358319168
3.953273495801688	1.5078557032232376	3.568484749637193	4.616290183425496
3.5322802490379392	3.9307178339869657	4.626717688573904	1.2203661460248936
3.2957059711283545	3.1800248429406786	4.171687841230595	1.5609392847450612
1.5345846407655737	1.5757733365402138	3.2389462351010208	1.889179520301114
3.8022672732131513	1.3668634705133849	2.167396802523692	8.064156443091576
2.0271483215427457	1.6683466079803155	2.8320793324248297	2.695713273781097
2.1923588870416757	1.2269460510827268	3.3433652335349024	3.3580118805160337
4.56790450879924	3.4462529371779484	1.1824616487740376	7.0430808134893885
2.2744283234379266	3.687493959896941	3.3373057224813447	1.1612475549646657
3.664817069098687	1.2957822894746345	1.8261933548862144	9.730908120319775
2.550963830081168	3.9869490719216127	1.5797490943034238	2.5448100192921994
1.0707300795895072	1.0821329839140137	2.1351354546781582	2.9117481265177454
3.724817673956793	4.351026439768837	4.430581497375493	1.2140384339391048
2.3873021454774657	3.624553344922103	3.584351766233784	1.1545749648728767
1.897414450256852	4.118405112853516	2.926298951962096	0.9892232517944992
3.517479036649418	1.835179372952328	4.783193297386476	2.517763510694645
3.035825710961068	3.1323726232956126	2.2970704088814435	2.6509954131065117
1.0203528480572437	2.8829426836342855	3.4756450852603056	0.6398214844184409
4.184386650029267	1.092485524016178	3.4643988583679324	6.94653292201934
2.342714021381328	3.2284985333872456	1.248072304620504	3.6530768255640687
3.099299443383136	4.174098772348167	4.83406666668089	0.9650905198157664
3.2143507369200264	4.687200517796321	2.6174125768572782	1.6462182574887088
