gamma	pr	V	target
3.1963258379047663	2.982545044812637	3.9278509124549537	5.346376109700894
2.9561064985774737	4.541979716392351	4.164214823812335	9.67273765855804
3.1446316764392632	4.01589024401216	2.947699114436336	5.5255297445579
3.7213561490061062	3.236243821528036	1.0941749179944056	1.295064289466677
3.12203962413954	4.890848788154472	3.6337124341113554	8.418081259581582
3.5291841435215527	2.654552109992629	1.2807436310245022	1.3427471570511387
3.0042996152642045	2.4199668360263824	2.547259199456984	3.0635497872818727
4.126020332070371	4.5496711113017305	4.9287541031789175	7.139737384483864
4.6274229460228495	3.2690721296625536	2.2329906969389337	1.9830458311788326
2.3639029170690837	3.3197719982122544	1.976925294112981	4.819948828992578
3.2512163048564764	1.2589062739315675	4.940977283516674	2.7840738832614305
3.2029956495855147	4.509595962263328	3.473964987722303	7.136116584637681
4.114656260096277	1.6706056099478714	1.3589966599001286	0.7217142775668745
4.520005866319951	3.4990656526045063	2.3363654235969933	2.34502612803566
3.779175112352264	1.4689188734155172	4.722791097000519	2.4778881565673934
2.38836995838662	3.772289052031212	2.749807573799264	7.430274125888515
4.820614250405519	2.0711538327837733	2.3453938342647622	1.294268613722918
2.9794880689159102	4.559993044610499	3.395312310647267	7.929836887500465
4.199524375891791	1.7923497096411007	2.484672779899963	1.4065728137423634
2.9804460031100675	3.81896977896462	4.757524449752179	9.207181665808768
3.078975891331213	3.10242376241138	3.273065705467936	4.85458768383611
2.4792796469187337	4.5064401552315365	2.587614460918516	7.914052084411287
3.688394552459203	3.03247654413283	1.6040605433096324	1.8180353308129689
2.3993765786431576	4.4139899295443765	2.934998551669725	9.193253022410074
4.3123076836525165	4.194380344694526	2.6745040220416127	3.316629974525032
3.162066557149525	3.4615753977116848	4.033998668036158	6.491807591592008
4.860163944738706	4.78598206219765	4.0526171794676	5.071618782699231
2.5000955689647344	4.187090216951791	1.7420599940313064	4.833761105620896
3.904837125125407	1.376662050945748	3.2216437151948933	1.5137196330561418
4.6945011541016255	2.439841383868214	2.0496139881732285	1.3545243900738295
3.818846194853696	1.6306631041430115	2.8427903208647183	1.653817363752765
4.3310112787505854	3.1984253133734786	2.897871353138556	2.7618369674025196
3.5426832956363232	4.725001264044213	1.173459069119596	2.1438146887832734
4.55343387319447	3.6745656349942064	4.12813356490671	4.213226568237783
4.014603471753887	2.429317123168415	4.173251277937221	3.426045338015674
2.0759395977223605	1.6879474951882498	1.6434791669927642	2.5485417593930193
2.7279842223337827	1.1614870705180484	3.787986463767842	2.515116734172654
4.1319331606109815	3.1344669011524653	1.673310746953875	1.6476736051871252
3.4958472009831008	1.4677112214169572	2.882516414542177	1.684306674758037
2.066957623071957	1.3775588274655242	2.524121735988124	3.2014785751791845
3.893671738206683	4.605401538549641	2.3225758409579207	3.6568581897775343
2.6189331772526563	3.026988791986532	4.2522596189793775	8.03173202694997
3.9153790006483247	3.179212606050294	3.943228512251553	4.333479082325703
2.381675310046633	1.9872319816970991	1.2968169743297673	1.868745124918977
3.796823705360538	4.029428077238025	4.6510359791976725	6.81577762146949
3.189030760111641	4.720129964373914	1.1627046675065986	2.527169039918092
2.3441685666900898	4.678007755040039	4.7621804268842025	16.795211734150993
4.401557615228856	1.908163017302684	3.4715059466264098	1.9814052243220122
2.048306179414685	1.5923792965830663	1.8577386122508115	2.853780815076092
3.7482665348240594	3.241946605503025	2.514427383013921	2.98414851181619
2.873031257166813	3.889839850330885	1.021654685870339	2.122544841815869
3.9279923070344136	3.9262310013881714	2.7194755639527184	3.6201486763225
3.9672546667514914	3.0848815798846125	2.3738213376989266	2.4720896316904017
4.503725881600651	2.8006373626541947	1.6884530236999709	1.354411241489486
3.4547793202284853	2.827850554855237	1.3606421509905018	1.5688970287244153
4.839137009145054	1.5138717190600262	3.440713096754415	1.3773873976738384
4.3028972296545405	3.5489868122214663	4.86475309389254	5.320203488090523
2.2812252454639133	1.6287323934411695	1.5590320428670208	1.9595074436643807
4.5902399803023615	1.8342595312231915	4.749691612967125	2.460386716476261
3.4837127291218435	1.713887650166944	1.5545400855700184	1.053522256412609
4.425339739151422	2.065818660678933	4.148701913699877	2.4984311966788226
3.9898163487722247	1.8053592201930817	3.671275237810173	2.2120938004351767
2.1487825462152883	3.577663866860737	4.1261132156568685	12.878492583093719
4.938359339803782	2.489921717350705	2.58542426015268	1.6568826985675267
2.218348025847314	3.467174309309021	1.1056045384975826	3.1561570034971145
3.488876115992137	1.228147224336428	1.4654338639210809	0.7153398251930161
3.5523915167544766	1.0242817923721286	2.6561127195318326	1.0742305813377517
2.126491917787552	3.0569379091127584	1.455578729117867	3.9059379128688567
3.492190550571676	2.749057760581237	3.510924292877022	3.945346239951749
4.969254883783688	2.7510861496028296	1.2820746519393325	0.897847995277041
4.2298757321142375	3.845632906779621	1.0154594927751206	1.2304752179763225
4.983121995673903	2.0722523172966487	2.0691683572213337	1.0692463447379457
2.5313858072143858	3.503854063804975	4.81077297286523	11.004435660767065
3.004210506713505	2.07236703702914	2.20348816530662	2.2446400455181426
4.48163355901971	2.557116404577088	2.794884265692333	2.0617140568049193
2.7543112543741035	3.4101645886333096	3.5161613467315385	6.866682442667268
2.3985888039684577	1.7281420925711188	4.53187703879953	5.596248105945714
2.5932118708590024	2.8969370268400163	3.2929674980739967	5.914723512997675
3.7759084085665178	1.2557688642347842	2.640695770673032	1.1969519449123807
2.3698617964792046	4.791162458531076	4.738947694648684	16.45063852754338
4.782571043131035	1.0226797041246014	1.6186539159948037	0.43480527070518477
4.019456877840538	2.1854282823181443	3.4786278348926785	2.5411890379860425
2.356950405609484	3.2848535455750896	1.992809730658852	4.831170551273407
4.807845292402894	3.797283400937783	3.999077716617665	3.971420942367755
2.968641898597096	2.061366469081191	3.1708133161701166	3.3314470354758776
4.05831245828659	2.9232512441924614	4.7875812004910925	4.539611986417442
4.410932798863131	4.818182822634649	2.7400492179434552	3.9206736069890593
3.7826760012854033	3.0362465435208823	1.4802226926543254	1.6285987131036592
2.866648489978736	3.5676693716997816	1.5744787145469572	3.059528343237598
2.150287216346553	1.366087837145045	1.5970554261918397	1.9077535831232864
4.3573960334510735	2.5215240593622306	1.6854992090721854	1.2781502056549037
2.5009924007981748	1.1030893925511034	2.481435381557379	1.825956830739304
3.6401945191014047	1.8868913977004391	3.0895099462977704	2.197916317587701
4.610000675095648	2.384621954457044	1.8226663266974008	1.208338047991844
2.604073233005085	4.647833343841096	3.2040059401896883	9.156499724804588
2.05747540615455	1.321494310799987	3.7286144700072654	4.534091490296504
3.147028100111409	2.200509165542437	2.952107629185893	3.025734263500352
3.025213018679745	4.913085179124684	1.6367828719352508	3.992600883187074
3.955320365626565	4.252885028338127	2.062880917792594	2.9553820580851484
4.285152119563056	2.4389724672789868	4.276545986040063	3.1760204400521386
3.849303609938333	1.3761530816691736	1.3913145758259224	0.679689121024915
2.247620487849753	4.922433560993436	4.567308897920004	18.015197776765934
3.381039663584319	1.1992366063735131	2.1862679546714063	1.0973099874148655
2.514893018858753	1.774483297147213	1.4482133060329456	1.6735468861027512
3.2721492713304285	2.724000570684374	1.7065007237636092	2.0521400577409037
4.83028869117846	1.3389987802915564	1.1175741050949028	0.38699091032561406
3.9977631232194457	4.385539115705119	4.5823121786955845	6.732073596921617
3.889890913963863	3.1199006776001137	3.9160978473549855	4.217636368918602
3.710106405949766	1.8971340273049155	2.893397417971906	2.058851111890612
4.8118976018166375	1.3322331617102168	4.314484124851567	1.5076456696090157
2.1009288910422583	2.4810091165409363	1.2670738826456691	2.856325821036997
3.9950223539773817	1.0063641551218092	2.6295335067049104	0.8770586713723475
4.861404409698982	4.922161239143247	4.832043548897623	6.13593537103991
2.299041121705584	3.6860568479395743	3.5460201323841605	10.25216954641423
3.627522429261087	3.357704352286768	4.480702475995766	5.641722282438041
3.726832605952643	4.177416851470413	1.8823768887024663	2.927118875770526
4.2891947578310745	2.9665034003631283	1.7491710405794247	1.5571445373819954
3.876402480151714	2.506082044351534	4.454514223686318	3.931884887316538
3.883610781143013	4.358216019033472	2.6920681203170225	4.089509222843097
2.9006318121523744	3.427690859033164	1.989272732414328	3.600413159602142
4.94496555847438	4.570067107756816	3.6368119651504496	4.149902185030532
4.336966961749068	3.652345641934666	4.363687204881568	4.729760218264871
3.6588329927544048	3.2464868736321635	1.57079709838646	1.9388127117949323
2.291807967758091	4.726551383655628	1.4873048479311133	5.403624840805065
2.6939460602996004	2.499294780503332	4.368609374774042	6.546655389240788
2.85406536914198	1.061454390605305	3.4425892246756638	1.9975235596449696
3.9067445844670585	3.395857317658057	4.101381474473702	4.700997813639494
4.916014531020479	4.051257366490704	3.197128199626937	3.282338702758859
2.196969447587546	4.779083231532082	3.8391108356105534	15.277171513695684
4.539855424302348	3.1871714414321604	3.293122072231044	2.9728103988415744
3.5729789783353185	4.5096662964066185	2.5602687953288257	4.4181804169801975
4.156776175364957	2.375513936877262	4.496932611219608	3.3594790320797383
4.637038443425006	1.5691310887753431	1.2798375627127334	0.548079483649254
3.0796701673620497	2.0219852859243765	2.009285007080022	1.9432707512134695
3.8511387780202986	3.9118156539711015	1.0531607957455118	1.4696150819373837
3.0145118110764004	4.755935325710071	4.5514293481828165	10.57335177876785
4.186756057163526	3.3374653133875687	2.3499435349855387	2.514052620580944
4.428263434276621	4.538362110754253	2.5407892268688763	3.4471528975366263
2.3517041193183	2.8880536607277203	3.765732774876268	7.966177815117631
2.884546286647577	2.5968705089259103	3.870940938399024	5.380609445240041
3.857333431214119	4.852393770849304	2.019248475397584	3.4548493570504304
2.2503642477938963	1.9659978362927195	4.878033137738399	7.709502143034233
2.4517322832804105	4.6146035877014135	3.4287314760023566	11.05758614560373
3.305451010679485	3.939943489505735	1.4649555333096989	2.487337016980588
4.49620585401262	2.8924085781918807	3.466139860280927	2.8866587719823746
2.6395539800744343	1.1198752516800958	3.828571258984929	2.601347241274516
4.339920724162647	4.174816447566572	3.326661120806919	4.146615733108408
3.695277309148531	1.0577071143402312	1.4500543997301727	0.5635102465026582
4.6926700446412735	3.478982473461119	3.760620189130049	3.545964731397708
3.796454717557458	1.7780575420026006	2.4284871649955018	1.5364782853301446
3.5507830099595923	2.159041780466272	2.7910050935459663	2.345782150388215
4.809126421053528	4.901195408685073	4.906702288787871	6.419925682779819
4.825735318962399	1.6418589490274615	4.2537922782799695	1.8563425938657208
4.565453285971378	4.984712541524796	3.793200606481812	5.328462859689617
2.3110963727581155	1.4424363299028475	1.1871365282635065	1.3275483010977172
3.82735669311928	1.1809086457283549	2.6498307210682355	1.1101126707558586
3.835842729579312	1.9597986189219312	4.187778235765252	2.8962519804142186
4.28873106263547	1.0087745633013578	4.888924857417388	1.4965021645208127
2.7380522386860324	3.5118419027158296	1.1118506934590813	2.2166934003693455
3.5478569769435966	1.9814956564603323	3.026723322965584	2.355246058300744
4.2516027825693055	4.320574157833091	4.782834528660118	6.368638034976376
4.458842337551308	4.708311633600153	3.205414551980611	4.47241720289476
4.374383783325404	1.311929618245684	3.2578452789612613	1.260783973770501
4.488015238150087	4.384122585385226	3.1034626465540804	3.917671102219111
4.1514156291828765	2.188930621044064	3.5020294784867096	2.407549402532773
4.987103131302416	3.42056674872069	3.16869645174612	2.6784918439937093
3.9272837803476297	1.1557318378269277	1.1220829805274295	0.44093805054644125
2.1019135672554587	1.1944014938832528	2.8318934972212384	3.0435455115005388
4.8066631193787375	1.5364052068425766	2.54141594060795	1.034960041136525
4.429441393623078	3.2793881936183817	1.1614917345164883	1.1095076767493186
3.527657077120927	3.8844327910764	2.9462440210445555	4.489979877433576
3.432282008700317	3.5899734225349484	3.625350092105293	5.405962737295677
4.1293361243990425	4.9091489315364765	3.5110414187476224	5.589420550808216
4.812598781203762	3.2033465769468017	3.5886633198275213	3.0576100516717335
2.9019383890692048	1.933679040337076	3.927675673452684	3.94313562804367
3.0695388005507325	4.98566948557672	4.3641894309746725	10.474155922872434
3.8002923332754968	4.166391182468728	1.3413162731068609	1.981432285846992
3.1161738663086926	2.2684278883319857	1.1035268721430578	1.2019464534516606
4.668383573680546	4.009162626088939	2.2049011673807644	2.3958720447869903
4.233315774170622	1.5012237328484652	1.8515466103720144	0.8689504940682785
3.8333249478878346	4.161572717724951	2.6221670880725694	3.8567642839674505
3.371773381447812	2.831141435086889	4.997063068551751	5.949191500369389
2.287476873097249	3.635473465866186	2.1888551983266256	6.190013118610798
3.490451155865998	3.791924907747097	3.609832406379388	5.483881157397497
4.759833961098996	3.6016759726676355	2.9866507768230166	2.8631584832685775
2.776227121674101	2.8855135298804053	3.4187402710388013	5.527356321738388
4.2362491133117945	2.2813893798422686	1.8741040799263584	1.3179419336176548
3.703198458625224	3.71300497396952	3.4698523282593645	4.694575496978867
4.712320339769997	1.9865947994331403	2.633829939724126	1.4147864731741375
4.76375524835642	4.498905190312116	4.704051254156216	5.645177092488801
4.300008988696879	4.782386518762684	2.335456024915229	3.360891516368813
3.8752629535294383	3.5453821048807352	2.9277428420442866	3.655385279394326
2.7866816921882243	2.5536826819916896	4.629576220581316	6.519453015661006
3.0860663803639614	2.0179337505857857	2.712097972548092	2.6348928008650137
2.8941747726252864	1.5437994359220006	2.0544625550836133	1.6797715200009673
3.370186659136833	2.776695862227075	4.471087930098466	5.246368012947402
3.760177015466209	4.733615849524455	3.673021080722956	6.3907057464232
4.926528320491067	1.4182660680368486	2.804061823618164	1.0168269187999144
4.876192267811027	2.8855194006381195	4.423728440113948	3.339313463540461
4.524116797062217	1.3511880821526012	2.72743324002516	1.0542024855986734
2.130370511710623	2.305071776870628	1.847120516652784	3.7706265112477744
4.846684388575574	3.4805908476154936	1.8865665334604336	1.6973852787163952
3.016781563791306	3.870204788733736	4.477401679048549	8.653889328536037
3.627643983562256	2.610414618838332	1.7001687613729632	1.6830739393245284
4.196676522345513	3.3127947979483943	3.0739509237773506	3.1637716906211955
2.612837440624321	4.678899157524713	2.7434680112834333	8.009855404928366
3.823902262597116	1.8569300338839525	2.9572422708634063	1.9542975816142998
4.571232585757599	3.5727071428618875	1.930021851941128	1.925672655173713
4.1799001188737765	1.1672999300886224	4.570363342973635	1.6818124776912484
3.3920990031721416	1.2188323384425552	2.019544824486278	1.031725418651297
4.801510221956467	3.3892829914735354	2.3625158495853804	2.1624061024391033
2.778667740985344	3.7124741349663912	2.4311364619888707	5.0094145765830325
3.140023161973878	2.6089481237695606	1.1309561184380184	1.3788942529930546
4.00370895910641	1.8742247561577083	4.32720519955607	2.706454354695627
4.132504940793277	2.0232165946421667	3.629608742795502	2.332527771241399
4.338661206441667	2.4644286212937496	3.301338227992197	2.419755628472717
2.457425039478013	1.594407323287886	4.504356477375231	4.849849364206372
3.3659741717418994	4.543409265981126	3.237801582042666	6.195763500267395
3.038229965164422	3.9124428051512496	3.1537766869041213	6.103770932315068
4.261230101450116	2.4097324281203933	3.674710204207877	2.6954751231617022
4.511746711897239	2.2872345511312195	4.983145800876177	3.235131929139425
3.0387924411913865	1.172741708849959	2.1950029639792032	1.265111632856856
3.866248975805065	2.013844731801154	1.684484409481659	1.1986230310347952
3.4414726500378725	4.786263113863137	4.21248553495318	8.201203229112073
3.524681972873961	3.0997576731808163	3.2480585920053286	4.000336741936747
3.4201571775672246	1.105954866981488	1.547090229659516	0.7167754888858011
4.264797302451367	3.820756176298067	4.269437288157279	4.962646036380008
4.269204651857913	4.157425372171022	4.7678549895564135	6.116846759753568
2.2649110889720028	4.814075202433908	1.1388375456243138	4.299514866297697
4.224222401869153	2.3539461341711343	1.658268420036528	1.1816295888560713
2.460265640142598	4.0308861419852136	2.125154096634204	5.857994260370223
3.7279956495495807	4.058460568565297	2.3131125499584724	3.4209673251965023
3.3770986269970225	2.1800588883636105	3.4074949062786577	3.128850573347774
4.134977874960774	2.338816008656869	4.829897586599651	3.577222353071024
4.230866215067165	1.8375899327638563	2.5104470890109423	1.431869503582082
3.2239160620193106	4.267152906957679	4.142982437713815	7.990475702404279
4.465132112617448	3.93512388759151	2.356601613060591	2.6888398281704284
3.315018590687949	2.5143140002665327	1.7456135410850773	1.8633005443722197
3.1983853851047224	4.36187579679401	2.497501214736842	5.02967727441289
2.2424961868987383	1.6793231759487282	3.7503964584191496	5.050908983000534
2.209496272655266	2.8319252974680387	1.3901875655482652	3.2994606085598948
3.9531748740304393	2.1750762040314053	2.852791255895577	2.1273379732938995
4.274460043644363	4.736317968727746	3.72652738551774	5.4940575294457314
3.614457630861833	2.4828139959722884	3.423317758004908	3.269893549081804
3.1253375750025243	2.193308402021466	4.892098245081144	5.0685390600568985
2.433089052498544	3.470342359514889	3.347717557515441	8.03980904103
3.94938728601025	4.725513741013998	1.2892982917421365	2.0670723389161396
3.843036888152335	2.5501155360300567	2.220066023046437	1.9704391826542522
3.8754142112383176	3.8745937666354577	4.8824952092104645	6.570410124684536
4.090602736304001	3.22170393502064	1.8848822309579103	2.0089236213959647
3.0799521851381995	3.144503532343055	2.7463395280649965	4.121489837004257
4.532729203928597	2.964768613081981	4.887481976475381	4.056688935489292
4.172172449167327	2.62224649018002	3.372275181542697	2.8076533421399787
4.281435905128438	2.7674416896855942	2.079998501875348	1.761044786672522
3.3275125234701	1.795410320654638	2.54177016278035	1.9790343231215721
4.303924469580611	1.7397626725394328	2.207902904840932	1.1412224471353025
2.1714615634448453	1.4770257537479423	1.757661252930058	2.202484470536062
4.9829022987619895	4.396738259760193	1.261255163728184	1.3846762888799384
2.2350280728716	3.0997145425985435	1.5075749306367932	3.8186331905876085
3.5515816197510217	1.4869438060053484	3.1912075221359912	1.8728050228948612
2.770045357249366	3.082219736395416	4.355981600641912	7.646546783471064
2.8920065627114075	2.6998383120573446	3.348704733747246	4.7306247541082485
2.2026353936435865	4.369848249846102	2.713417904745536	9.897406930448462
4.370045823344039	2.430046244564401	3.519383910178376	2.5477514905337286
3.842261079261927	4.183026422594324	3.6336740519247295	5.374525619056759
4.3374363058000585	3.856897180510602	1.4372161127191	1.6728429939105813
3.2524912744936367	2.2609565109815435	1.437218689994204	1.4440628126037345
2.2976501900449056	2.321800296515691	2.5590109569124624	4.623471911778214
3.9473215867147498	3.981342278667085	2.3641230699026514	3.2010298243790443
4.439388795503309	2.103545000303112	1.5260134292040624	0.9369954056703016
4.316390947786472	3.3019634850917985	2.1736745075128763	2.2034263982630957
4.95661617965254	2.0236533832836128	4.449499624677432	2.2542653301425046
3.2571833630543403	1.7373616277867407	4.08954673081088	3.1174441561672603
4.8293884523956985	2.130802035038916	1.0846533554041624	0.6106355855193943
3.361503641209721	1.8312314200269049	4.697902569757881	3.608414904688341
2.4648266319597	2.5914728204811	1.686674575650703	2.987485799787682
3.7461943836235214	1.2274545744978278	1.3400146373304556	0.6008711272056292
2.9496929039254187	3.333678177577536	1.4482865257182698	2.4934163564005143
3.68513304337784	3.771830023047076	2.898359863658359	4.108366471851961
4.672922428904988	4.969474466984533	4.825203280677077	6.628995823022215
2.0407941625939783	2.2920895626170927	1.7548169324599323	3.912090700648475
2.931954287165965	3.3261470993882365	1.6603776569581092	2.8668210359045068
4.558141465611142	2.7383318170140143	2.1345710405859992	1.659182574129409
2.229431113973372	1.4307398426162563	3.911958572800169	4.52857713724174
3.381141623344865	1.2421768527536274	2.4612163960647404	1.2987036913518168
3.1881670714591825	3.2085680520771263	1.335033585414914	1.9608252635399877
4.014965829140484	2.5953470599701456	4.443510485496571	3.7958072162025234
4.265606627062447	3.104217019663772	2.027111177247169	1.9372344903242251
4.9533748653455865	1.9655405694239487	3.9716294286519256	1.9695902774451535
4.009774714279367	4.161181296044526	2.48558528878852	3.4421446428078606
4.5253312936929015	3.928412465875984	1.3473486337732443	1.4906769550477235
2.6352087819810377	4.545816434689894	2.4175767127465506	6.574975110142878
4.993069761436856	4.39705014614475	3.2650553250761223	3.6293074975399557
3.1078668604313275	3.9040451992148766	3.511558344394195	6.527373907400773
2.454485753477196	1.4529421162281315	1.0597506438207192	1.0533389573589116
4.23537441241983	1.549715211518634	2.0605480525731625	0.9947569689076284
3.5955045183933563	2.058949270597377	3.0204509423941914	2.4007280300832563
3.3219842760671154	4.380520594359759	4.6733162972863225	8.783081914591078
2.081035909066413	1.5089893300858683	1.7791925651912983	2.495362060310032
2.422797247365448	4.890565522250013	3.6594452025337	12.465552612918671
3.151338196160712	2.5656579759983003	1.9593888550123064	2.3319518747043637
2.3244065256944646	4.539315841138078	3.662412853290602	12.624270493262946
2.993298104962632	4.322830785657384	3.729886500864036	7.997500380741185
2.009199206886012	1.6165675255338805	3.1326838161548376	5.020991176917911
4.036707475252244	2.769832234933644	2.77176218081787	2.5069985137346467
3.771479540916325	1.4013625537454266	4.934617653095542	2.486864692873726
3.748113028408992	4.810838337020132	1.058216291179562	1.8526656786472735
2.9742620480417536	1.6453225456666225	4.8220889992343565	3.9502382847324564
3.486959825598403	1.4244504269301133	4.4572318530966175	2.563524029171237
4.862458643092691	4.5598284339778505	4.467904159671456	5.27385440582942
4.739142429362099	1.90000408562816	1.2376431630838425	0.6358586114792566
4.93984692353718	4.04240308311001	4.091170130177951	4.199032079684319
4.389181414596441	2.4378007017761107	2.4985065134899864	1.8106588624437272
4.396494596976971	4.318129395131929	2.27817351280424	2.855753797059101
3.988145721681229	4.444260016740387	2.8573748345588683	4.194511037688709
3.0194451701985217	1.4121439421721749	2.6649367219839872	1.8671035294077927
4.983863516115882	1.805575148417716	2.444267254946755	1.10427969258309
4.307846818994582	3.0704199756265083	3.688793765977559	3.3961669632929774
4.934114277319712	2.281246500386938	1.742307406433658	1.0150771983020879
3.921105410365732	3.857368162468505	3.09323892852151	4.08184608554155
3.9529203198926695	1.4506158971599548	1.9049823230112737	0.9400366523120293
2.1815590608406783	2.8393404025771742	4.472981634911461	10.814278233320975
2.420584688887169	4.937042042550004	3.1086372010046293	10.782130647738898
2.6422222402693123	3.0989890538843343	2.510331103958399	4.639012965578968
2.4687175455831416	3.2793236150422205	4.913805689558508	10.912214774474096
2.6418158697371816	4.112887562821071	2.000922499232051	5.009346418229496
4.747134288338068	2.852995802916885	3.179287615301573	2.394031281063648
2.3537280670093788	4.833970515668428	1.5548392562455915	5.492166829966512
3.2797683606940096	2.013467463189649	2.5572986812657548	2.275090484243448
2.6198365747541508	3.099664330623765	3.8757061706663527	7.3602007973537855
2.161287428105451	4.888522095435871	4.236994901138178	17.973461956367572
2.579725477105629	4.096604581267589	1.138883166366857	2.9501426576294127
3.7895503827338217	1.6737254104125916	4.33910370526126	2.6131827081037424
2.5715774419127384	2.090184227289798	2.556349703030015	3.418917404886089
4.742714318612848	1.7220208354393818	3.7384835658995934	1.722029802267978
4.218278675175529	2.3225141971435903	4.5531794099146525	3.301926843166681
4.0192700468227125	3.2986760509847444	2.3710327435865985	2.5952991110340067
2.2751762699727403	3.5517745958340883	3.5160035423836487	9.734964809196256
2.251851045478116	4.976710543789337	1.34325586542804	5.306968373970308
4.4997977480919245	4.583411185154411	2.6092053227747485	3.4490695651823526
2.086092660071692	4.291826454012722	2.6755265139216413	10.509901059194405
2.0302644917103145	2.9518321132720127	3.0139382782073616	8.468573898169558
4.437471793490321	2.3858544828412405	2.4501855260853582	1.6900061300919456
4.078101077275401	4.801183617546607	2.084161309808563	3.274520857121932
3.9436661258477126	2.162927357228146	1.4839486506309971	1.0770040751249084
2.160358132624057	4.303740933986456	1.350527855419358	4.963810496179002
2.1205809052151428	1.7036060250285447	1.4831374810957016	2.250267744368916
4.7894842859964255	2.7023755231135884	2.48021125326147	1.7413786661211506
3.375701641326013	2.951091041636772	2.5634772184957497	3.244927019763358
3.7261399343174975	1.9606117972259267	1.0171072952024316	0.735445710588689
2.4933612390366147	4.542228561580137	4.15028715817507	12.566169008265565
2.9990763662280955	4.86433195254078	2.112359512030778	5.018669148257543
4.81600604026608	3.740214439057752	4.644584507349165	4.590417567403956
4.605932946810867	1.5215684429808136	2.3066346572924856	0.9828057619405516
2.588261623504581	3.7213785325211335	2.001137904818593	4.716170623297394
2.9259226969595007	2.3746728424792427	4.266201043923415	5.237179230879005
3.490296990684	2.3147900028632136	4.475435620504336	4.156913738555138
4.077373559071978	4.703348489075284	1.6768880899279104	2.5605440422144117
2.1214984841284794	4.165874122487645	3.2344578230801067	11.80151852581777
4.981524230203854	3.4949898790810328	2.4319919535145664	2.1323887202136924
2.729214961279995	3.751519209881916	4.681569037065222	10.146927343541863
3.875280196963403	2.0509460582073564	4.908206552147254	3.536446524795157
4.664631776109219	3.4833754274062034	1.3068977410645086	1.2488618403267437
3.674858403648596	4.8774810829046285	1.4248448339455182	2.6552245914786488
3.265405845652272	1.8937195770956143	3.6479041859424273	3.054699434885627
4.549187732735996	3.045029052866443	4.260263668431448	3.6196077154329025
4.7484997540936975	1.4002000210933263	2.2656221993162298	0.8509940014299832
2.186423655705922	3.7346814827833272	2.570067193632805	8.089297526005476
2.850967308998888	2.8277200352311627	3.116249426336533	4.770237929019068
3.2203676720822947	1.6941654267133046	4.730262463599637	3.6156145577005288
2.2295151852381867	1.5130467434885495	3.9125472608518086	4.915600658008306
3.672474892115636	2.8023620899641464	4.061337135671024	4.312314858253119
2.615308813906456	4.820686398797008	3.0603349165729408	9.09843399496252
2.7686527638600533	4.262750976005615	3.5267163849361647	8.520445860887344
2.1676040643515124	4.389922836068179	1.339265536683698	4.956444088121256
3.76690949321046	2.193829314000344	1.5850035235499598	1.2491345311734763
2.7342629443053186	4.050317127325211	2.299281312695417	5.283652110436119
2.301789437527632	4.328326425073806	4.008537706809541	13.477811763823208
2.9140438351818947	1.4340539209797163	1.6279306209022026	1.2286153637846584
2.434898795899349	4.592077418690115	1.2552650325670451	3.9440671649049817
3.0272563192366	1.4922981549944678	1.88445644109524	1.379178504525571
3.096324729825101	4.593369857810922	4.674908413223601	10.153389322302147
2.2189562811295893	3.79386078169226	1.3093158333181196	4.0220245879920355
4.071020568914412	4.140078126196866	3.506511566532557	4.815353329217278
2.4178898733647087	1.8746150040692664	1.2793645148532464	1.6988198797990337
4.835582208061941	4.551210667730292	2.8245651412369037	3.3342775159378943
3.5307450704358434	4.866369095569255	3.9489739679034415	7.61951963203386
4.578600736157856	3.706334926158172	4.367841248192584	4.505590643723345
2.610697697717028	4.352475907645545	3.0599221937695167	8.20660224831915
2.837683676605727	2.819759619974497	1.317466219756119	2.0324703186173347
3.738907001682697	1.809233120739275	4.052266248402382	2.6960670130870508
3.7827573775366736	3.382056018755542	1.4362019800432826	1.748204091858976
2.464196115295469	3.1027164728567467	3.359021374801643	7.082421773080504
2.138778011911618	2.897234807266115	2.9759985060384517	7.5446417645280315
4.6764674325477245	4.324641546355478	4.366618382467841	5.123586594346763
2.3826398077997646	4.364020971888767	2.24268028924575	7.050326409863052
3.75567390480572	2.8708519045171843	1.6011522143583594	1.6361284086701637
2.3550018597581737	2.2996189840239305	2.526856721383941	4.331971798829505
2.793838629763178	3.1140880731847447	3.2956752013929123	5.836454940658032
4.028171041063123	1.3252959652760832	1.1906961187327672	0.5141769330854484
4.4788241511041225	4.043648742747367	4.243312847829675	4.857707424184668
3.505506370740957	2.9617658974874974	3.0724125515639185	3.6857027071219304
4.689496499671291	3.8473327687430654	3.448181267504074	3.5845600277923024
3.5120811533169887	1.6553008014746653	3.648741259793829	2.393662840479785
2.343555906925044	2.204967696212053	4.777510784376668	7.900305145408355
2.76595141837863	3.6041947041866087	2.830957372198541	5.764528708580601
2.9122588072607654	1.3685088745654292	1.7749192561284255	1.2717165088091524
2.1118432880000566	3.959404876416317	1.704018918473872	6.148783809216298
3.8575806055880495	4.424553188369297	2.0804645921225013	3.245532222495667
2.1303155313070503	4.6636464318495126	1.844540877254513	7.638268130375006
3.5038238201656875	3.290052651484058	2.539893025621311	3.2935762254188115
2.016157081329287	2.4449483861836145	3.699713061607188	8.975204972252266
2.3552431694375464	2.3947672355516008	2.558558866164409	4.588252451178536
